row_id,account_id,event_time,amount,currency
R00049,A0016,1772578680000,137.67,EUR
R00050,A0020,1772579220000,3.75,USD
R00051,A0028,1772584380000,14.51,USD
R00052,A0032,1772588340000,89.11,EUR
R00053,A0020,1772600460000,3.9,USD
R00054,A0035,1772604900000,11.17,USD
R00055,A0051,1772610660000,4.69,SEK
R00056,A0021,1772615400000,10.5,EUR
R00057,A0054,1772618520000,3.75,EUR
R00058,A0053,1772619600000,18.53,EUR
R00059,A0043,1772624700000,4.64,GBP
R00060,A0013,1772625540000,38.66,GBP
R00061,A0026,1772631840000,77.14,EUR
R00062,A0033,1772643600000,9.21,EUR
R00063,A0008,1772660700000,5.32,GBP
R00064,A0030,1772663640000,16.83,SEK
R00065,A0024,1772668680000,25.72,USD
R00066,A0025,1772687880000,26.96,GBP
R00067,A0011,1772688360000,20.46,GBP
R00068,A0045,1772694540000,5.5,GBP
R00069,A0029,1772695920000,5.54,GBP
R00070,A0004,1772696280000,27.63,USD
R00071,A0000,1772698260000,4.04,USD
R00072,A0028,1772702460000,21.65,EUR
R00073,A0006,1772709060000,155.46,USD
R00074,A0059,1772717520000,261.8,GBP
R00075,A0055,1772718900000,4.92,USD
R00076,A0007,1772720640000,370.89,EUR
R00077,A0000,1772727060000,43.49,USD
R00078,A0026,1772733300000,13.89,USD
R00079,A0038,1772736360000,6.96,EUR
R00080,A0000,1772737440000,28.32,GBP
R00081,A0059,1772739900000,39.33,EUR
R00082,A0050,1772750580000,17.84,GBP
R00083,A0044,1772759280000,23.83,USD
R00084,A0048,1772760420000,11.22,EUR
R00085,A0058,1772770080000,19.48,USD
R00086,A0016,1772775360000,6.21,USD
R00087,A0053,1772776380000,1.49,USD
R00088,A0035,1772801700000,11.81,GBP
R00089,A0059,1772803260000,42.2,USD
R00090,A0032,1772814780000,15.63,USD
R00091,A0049,1772814960000,5.5,EUR
R00092,A0045,1772815680000,55.41,GBP
R00093,A0030,1772818440000,12.14,GBP
R00094,A0014,1772820180000,25.0,GBP
R00095,A0036,1772822280000,162.47,USD
R00096,A0031,1772825640000,69.55,USD
R00097,A0039,1772835660000,23.89,USD
R00098,A0050,1772845080000,11.57,GBP
R00099,A0036,1772850480000,30.03,EUR
R00100,A0035,1772858460000,48.88,EUR
R00101,A0031,1772862540000,14.8,USD
R00102,A0005,1772873760000,6.38,USD
R00103,A0022,1772874720000,39.88,GBP
R00104,A0025,1772881380000,17.66,USD
R00105,A0035,1772890920000,30.23,USD
R00106,A0050,1772891400000,7.72,GBP
R00107,A0035,1772895480000,23.71,USD
R00108,A0025,1772896440000,8.33,USD
R00109,A0049,1772901180000,44.36,USD
R00110,A0031,1772919900000,9.25,GBP
R00111,A0000,1772927100000,5.29,USD
R00112,A0020,1772933400000,30.73,SEK
R00113,A0012,1772936160000,14.91,SEK
R00114,A0045,1772936340000,6.93,USD
R00115,A0009,1772936520000,36.11,EUR
R00116,A0055,1772940420000,10.64,EUR
R00117,A0036,1772940540000,16.93,SEK
R00118,A0022,1772943600000,25.36,SEK
R00119,A0012,1772947800000,30.26,SEK
R00120,A0009,1772952360000,5.46,SEK
R00121,A0001,1772954460000,22.12,EUR
R00122,A0033,1772955420000,26.91,EUR
R00123,A0028,1772956260000,56.96,USD
R00124,A0043,1772959260000,6.08,GBP
R00125,A0018,1772961900000,29.18,USD
R00126,A0051,1772963220000,40.34,USD
R00127,A0001,1772968440000,30.68,GBP
R00128,A0033,1772979000000,18.18,SEK
R00129,A0059,1772980800000,20.82,GBP
R00130,A0004,1772985720000,8.92,EUR
R00131,A0002,1772989200000,10.25,GBP
R00132,A0018,1772989380000,22.39,GBP
R00133,A0004,1772998620000,9.8,GBP
R00134,A0051,1773005520000,7.93,GBP
R00135,A0002,1773006840000,72.01,GBP
R00136,A0049,1773018900000,30.55,EUR
R00137,A0045,1773020280000,9.31,USD
R00138,A0034,1773023220000,47.64,EUR
R00139,A0031,1773040560000,6.28,SEK
R00140,A0044,1773042780000,5.66,USD
R00141,A0054,1773047040000,9.99,SEK
R00142,A0057,1773052560000,11.8,GBP
R00143,A0059,1773055560000,132.36,GBP
R00144,A0025,1773057120000,25.19,USD
R00145,A0015,1773057720000,23.97,EUR
R00146,A0059,1773060060000,11.48,SEK
R00147,A0008,1773064440000,113.52,GBP
R00148,A0038,1773075060000,28.66,USD
R00149,A0039,1773084780000,6.83,SEK
R00150,A0012,1773085500000,19.01,GBP
R00151,A0059,1773103920000,7.3,GBP
R00152,A0048,1773115020000,8.71,GBP
R00153,A0020,1773127440000,47.51,SEK
R00154,A0037,1773140220000,18.78,EUR
R00155,A0022,1773144840000,12.17,EUR
R00156,A0053,1773145980000,19.12,EUR
R00157,A0016,1773154920000,36.21,SEK
R00158,A0044,1773170100000,48.13,SEK
R00159,A0023,1773177780000,232.48,SEK
R00160,A0046,1773184500000,8.84,EUR
R00161,A0058,1773187260000,18.47,GBP
R00162,A0022,1773192060000,17.26,GBP
R00163,A0021,1773203400000,121.99,SEK
R00164,A0051,1773205740000,14.84,GBP
R00165,A0051,1773223140000,22.66,SEK
R00166,A0010,1773229080000,12.39,SEK
R00167,A0007,1773246900000,22.94,GBP
R00168,A0004,1773250980000,3.27,GBP
R00169,A0037,1773253920000,3.62,EUR
R00170,A0049,1773255720000,26.83,SEK
R00171,A0020,1773264780000,2.24,USD
R00172,A0034,1773271560000,86.08,SEK
R00173,A0002,1773277080000,34.43,SEK
R00174,A0051,1773283980000,24.26,GBP
R00175,A0032,1773286500000,32.81,GBP
R00176,A0053,1773287100000,45.7,USD
R00177,A0054,1773291180000,20.9,GBP
R00178,A0009,1773293400000,36.63,GBP
R00179,A0007,1773296220000,149.78,GBP
R00180,A0048,1773306840000,26.83,SEK
R00181,A0035,1773314580000,46.18,GBP
R00182,A0045,1773319680000,5.68,EUR
R00183,A0044,1773320880000,5.66,USD
R00184,A0009,1773329400000,37.65,SEK
R00185,A0048,1773335880000,9.36,GBP
R00186,A0011,1773342420000,21.14,USD
R00187,A0023,1773343080000,57.73,SEK
R00188,A0033,1773346260000,11.08,SEK
R00189,A0037,1773351840000,10.36,SEK
R00190,A0037,1773355440000,13.72,SEK
R00191,A0008,1773356940000,22.36,SEK
R00192,A0008,1773358080000,7.8,GBP
R00193,A0024,1773358200000,2.72,EUR
R00194,A0023,1773368160000,9.18,SEK
R00195,A0057,1773371100000,9.64,GBP
R00196,A0040,1773394140000,15.1,EUR
R00197,A0034,1773401880000,4.91,SEK
R00198,A0039,1773406860000,28.61,USD
R00199,A0021,1773407160000,102.29,USD
R00200,A0057,1773408540000,10.72,SEK
R00201,A0006,1773411540000,30.74,GBP
R00202,A0044,1773413040000,6.76,GBP
R00203,A0054,1773418020000,9.99,EUR
R00204,A0023,1773418080000,11.5,GBP
R00205,A0054,1773418320000,8.82,GBP
R00206,A0049,1773433680000,8.72,SEK
R00207,A0026,1773434520000,5.64,USD
R00208,A0037,1773443040000,6.98,SEK
R00209,A0023,1773444060000,18.62,GBP
R00210,A0012,1773445680000,8.32,SEK
R00211,A0016,1773445980000,90.71,GBP
R00212,A0055,1773446160000,29.77,SEK
R00213,A0035,1773456900000,26.29,USD
R00214,A0032,1773464580000,36.01,GBP
R00215,A0054,1773466260000,24.81,GBP
R00216,A0001,1773468660000,27.55,GBP
R00217,A0047,1773471360000,10.01,EUR
R00218,A0028,1773489060000,21.63,EUR
R00219,A0017,1773506280000,19.21,USD
R00220,A0046,1773508080000,48.7,USD
R00221,A0011,1773513960000,164.23,SEK
R00222,A0012,1773515340000,46.21,EUR
R00223,A0033,1773517800000,4.28,USD
R00224,A0022,1773519360000,19.11,GBP
R00225,A0044,1773522000000,17.49,EUR
R00226,A0057,1773535020000,13.2,USD
R00227,A0027,1773536220000,137.8,EUR
R00228,A0026,1773540120000,90.89,EUR
R00229,A0058,1773540120000,5.39,USD
R00230,A0036,1773540900000,26.66,GBP
R00231,A0054,1773548760000,29.78,USD
R00232,A0036,1773551880000,28.3,EUR
R00233,A0050,1773552120000,20.66,USD
R00234,A0014,1773560220000,184.97,EUR
R00235,A0026,1773563820000,4.34,EUR
R00236,A0058,1773574020000,6.91,USD
R00237,A0022,1773575940000,6.24,USD
R00238,A0045,1773578700000,29.24,EUR
R00239,A0053,1773581340000,15.36,USD
R00240,A0002,1773581940000,16.95,GBP
R00241,A0017,1773583800000,12.24,EUR
R00242,A0012,1773586380000,7.54,SEK
R00243,A0007,1773586620000,9.57,SEK
R00244,A0018,1773588780000,2.98,USD
R00245,A0046,1773592680000,115.19,SEK
R00246,A0041,1773604560000,16.99,SEK
R00247,A0055,1773605460000,12.57,EUR
R00248,A0046,1773606120000,30.07,USD
R00249,A0021,1773615540000,43.82,GBP
R00250,A0034,1773619800000,30.49,GBP
R00251,A0005,1773634320000,12.96,EUR
R00252,A0030,1773648000000,3.64,EUR
R00253,A0013,1773650880000,29.51,USD
R00254,A0040,1773658500000,106.21,SEK
R00255,A0018,1773668340000,1.78,USD
R00256,A0042,1773669000000,23.65,EUR
R00257,A0042,1773669780000,19.77,GBP
R00258,A0001,1773675000000,21.68,GBP
R00259,A0002,1773700680000,23.78,GBP
R00260,A0055,1773705720000,13.68,GBP
R00261,A0057,1773717660000,10.46,GBP
R00262,A0030,1773718740000,20.85,SEK
R00263,A0035,1773719100000,40.69,GBP
R00264,A0021,1773737040000,21.32,USD
R00265,A0037,1773741540000,50.36,SEK
R00266,A0029,1773742080000,45.66,EUR
R00267,A0025,1773748380000,4.27,USD
R00268,A0017,1773756480000,15.27,EUR
R00269,A0056,1773758100000,9.38,SEK
R00270,A0047,1773765480000,12.32,GBP
R00271,A0032,1773766800000,18.8,EUR
R00272,A0020,1773770040000,5.84,GBP
R00273,A0014,1773773520000,110.82,USD
R00274,A0044,1773776520000,15.55,EUR
R00275,A0037,1773778980000,40.65,GBP
R00276,A0003,1773779880000,12.32,SEK
R00277,A0057,1773799020000,27.52,EUR
R00278,A0011,1773807060000,11.14,GBP
R00279,A0046,1773809040000,4.93,SEK
R00280,A0012,1773818160000,25.0,SEK
R00281,A0010,1773825000000,24.98,SEK
R00282,A0042,1773826740000,142.56,SEK
R00283,A0048,1773832080000,26.27,GBP
R00284,A0030,1773835980000,50.5,GBP
R00285,A0020,1773842160000,63.57,EUR
R00286,A0004,1773844620000,13.27,EUR
R00287,A0006,1773844740000,28.16,EUR
R00288,A0016,1773846060000,32.03,EUR
R00289,A0050,1773846660000,26.02,SEK
R00290,A0032,1773846900000,29.5,GBP
R00291,A0021,1773850140000,43.22,EUR
R00292,A0013,1773852660000,19.97,GBP
R00293,A0007,1773855780000,13.15,EUR
R00294,A0045,1773859920000,71.74,SEK
R00295,A0004,1773867900000,39.35,USD
R00296,A0057,1773873240000,17.67,USD
R00297,A0036,1773887640000,77.34,USD
R00298,A0004,1773892380000,13.57,USD
R00299,A0050,1773893520000,18.01,EUR
R00300,A0057,1773898200000,15.38,GBP
R00301,A0059,1773900000000,11.35,GBP
R00302,A0030,1773919800000,8.8,USD
R00303,A0028,1773925440000,37.8,EUR
R00304,A0014,1773935040000,33.62,EUR
R00305,A0051,1773937440000,10.25,GBP
R00306,A0056,1773937680000,10.04,EUR
R00307,A0056,1773938040000,8.77,SEK
R00308,A0040,1773940800000,7.4,EUR
R00309,A0009,1773943020000,9.27,GBP
R00310,A0024,1773946800000,17.06,SEK
R00311,A0044,1773951480000,11.21,EUR
R00312,A0030,1773952500000,33.89,SEK
R00313,A0007,1773952920000,0.6,SEK
R00314,A0059,1773957660000,123.47,EUR
R00315,A0020,1773958860000,28.3,GBP
R00316,A0052,1773973740000,30.03,SEK
R00317,A0007,1773974160000,104.71,USD
R00318,A0018,1773979920000,44.99,EUR
R00319,A0008,1773992040000,18.23,SEK
R00320,A0040,1773992280000,29.72,USD
R00321,A0019,1773993960000,11.69,SEK
R00322,A0038,1773995460000,32.76,USD
R00323,A0028,1773998100000,4.2,USD
R00324,A0059,1774034760000,28.78,EUR
R00325,A0009,1774035360000,14.95,SEK
R00326,A0019,1774036140000,134.08,EUR
R00327,A0043,1774040220000,22.7,EUR
R00328,A0010,1774043100000,56.78,GBP
R00329,A0056,1774048560000,8.98,USD
R00330,A0039,1774050120000,9.47,EUR
R00331,A0045,1774054320000,10.28,SEK
R00332,A0009,1774060320000,23.53,SEK
R00333,A0022,1774060920000,38.02,SEK
R00334,A0030,1774062060000,57.59,USD
R00335,A0023,1774068420000,74.9,EUR
R00336,A0017,1774070520000,57.16,USD
R00337,A0055,1774084380000,23.18,EUR
R00338,A0051,1774086960000,13.69,GBP
R00339,A0021,1774088040000,21.25,EUR
R00340,A0007,1774089420000,6.77,EUR
R00341,A0059,1774094340000,18.86,EUR
R00342,A0029,1774099740000,3.91,USD
R00343,A0057,1774109400000,29.22,EUR
R00344,A0010,1774130160000,14.92,EUR
R00345,A0008,1774143000000,19.14,GBP
R00346,A0036,1774145520000,13.96,EUR
R00347,A0005,1774151160000,4.94,SEK
R00348,A0005,1774167360000,11.62,EUR
R00349,A0030,1774168080000,76.36,SEK
R00350,A0036,1774168620000,45.43,GBP
R00351,A0034,1774170120000,6.24,USD
R00352,A0020,1774170780000,4.76,EUR
R00353,A0029,1774179780000,37.26,USD
R00354,A0039,1774181460000,149.62,SEK
R00355,A0024,1774185540000,2.12,EUR
R00356,A0033,1774191180000,102.42,USD
R00357,A0045,1774195800000,39.33,SEK
R00358,A0034,1774203540000,8.7,GBP
R00359,A0007,1774203900000,8.18,GBP
R00360,A0044,1774207080000,36.4,USD
R00361,A0002,1774231200000,28.31,EUR
R00362,A0015,1774238100000,6.75,EUR
R00363,A0051,1774242900000,26.93,EUR
R00364,A0013,1774252200000,0.86,USD
R00365,A0014,1774255860000,18.45,SEK
R00366,A0016,1774265820000,11.35,EUR
R00367,A0044,1774268040000,59.83,SEK
R00368,A0015,1774269960000,5.68,SEK
R00369,A0050,1774294620000,18.68,EUR
R00370,A0000,1774296900000,69.14,USD
R00371,A0042,1774315440000,98.95,GBP
R00372,A0025,1774316640000,70.54,GBP
R00373,A0056,1774319520000,26.89,EUR
R00374,A0051,1774322160000,7.01,EUR
R00375,A0039,1774322400000,7.58,USD
R00376,A0048,1774333560000,52.3,EUR
R00377,A0003,1774334940000,17.6,USD
R00378,A0025,1774345140000,16.36,EUR
R00379,A0039,1774353420000,55.54,USD
R00380,A0001,1774361880000,5.62,USD
R00381,A0045,1774364100000,3.44,USD
R00382,A0040,1774375740000,19.77,EUR
R00383,A0048,1774410600000,12.31,GBP
R00384,A0044,1774433520000,46.76,GBP
R00385,A0038,1774435680000,105.81,EUR
R00386,A0041,1774436160000,41.65,SEK
R00387,A0003,1774439460000,1.54,USD
R00388,A0044,1774457580000,42.96,GBP
R00389,A0053,1774464900000,8.98,GBP
R00390,A0014,1774469520000,34.55,EUR
R00391,A0049,1774473240000,12.77,SEK
R00392,A0052,1774484460000,8.36,USD
R00393,A0059,1774501440000,30.62,GBP
R00394,A0037,1774505220000,3.87,SEK
R00395,A0051,1774505280000,47.63,USD
R00396,A0031,1774518480000,13.06,SEK
R00397,A0031,1774520700000,10.69,EUR
R00398,A0041,1774523280000,25.52,GBP
R00399,A0056,1774528500000,7.32,GBP
R00400,A0039,1774530540000,11.95,GBP
R00401,A0023,1774532640000,36.96,SEK
R00402,A0033,1774539480000,26.92,SEK
R00403,A0025,1774556820000,32.02,USD
R00404,A0041,1774568640000,60.88,GBP
R00405,A0028,1774569780000,46.77,USD
R00406,A0054,1774570380000,11.97,GBP
R00407,A0014,1774583880000,12.38,EUR
R00408,A0028,1774588740000,20.88,GBP
R00409,A0043,1774590300000,22.58,GBP
R00410,A0045,1774597920000,56.15,EUR
R00411,A0024,1774606800000,17.33,EUR
R00412,A0027,1774607520000,29.57,GBP
R00413,A0008,1774619640000,19.91,SEK
R00414,A0059,1774625220000,30.99,USD
R00415,A0001,1774634640000,1.86,SEK
R00416,A0054,1774637580000,61.19,USD
R00417,A0033,1774638000000,18.57,EUR
R00418,A0005,1774658820000,21.1,SEK
R00419,A0034,1774671900000,44.88,EUR
R00420,A0037,1774672260000,46.09,GBP
R00421,A0036,1774673640000,44.31,USD
R00422,A0008,1774675500000,16.02,USD
R00423,A0000,1774675680000,10.65,USD
R00424,A0017,1774680300000,40.78,USD
R00425,A0056,1774691580000,5.02,USD
R00426,A0041,1774695780000,16.17,USD
R00427,A0057,1774703640000,36.33,SEK
R00428,A0047,1774704360000,47.25,GBP
R00429,A0035,1774707060000,24.17,SEK
R00430,A0008,1774709100000,44.48,USD
R00431,A0052,1774710780000,100.09,EUR
R00432,A0004,1774715700000,7.58,GBP
R00433,A0027,1774717740000,11.98,EUR
R00434,A0012,1774725000000,4.8,GBP
R00435,A0026,1774743360000,46.72,USD
R00436,A0053,1774746900000,52.16,SEK
R00437,A0038,1774747320000,7.22,GBP
R00438,A0053,1774755480000,16.99,USD
R00439,A0029,1774756680000,3.66,USD
R00440,A0057,1774758600000,6.82,GBP
R00441,A0022,1774762440000,69.94,EUR
R00442,A0009,1774763280000,12.71,EUR
R00443,A0012,1774765560000,14.4,USD
R00444,A0056,1774769280000,18.07,GBP
R00445,A0013,1774778700000,11.26,GBP
R00446,A0036,1774780860000,3.48,GBP
R00447,A0040,1774781520000,27.48,USD
R00448,A0058,1774783620000,16.28,USD
R00449,A0032,1774786380000,8.03,EUR
R00450,A0016,1774793940000,13.57,SEK
R00451,A0009,1774796400000,18.96,GBP
R00452,A0029,1774797240000,5.35,SEK
R00453,A0019,1774803900000,10.23,EUR
R00454,A0029,1774815000000,24.75,SEK
R00455,A0041,1774818780000,13.99,SEK
R00456,A0048,1774820700000,126.14,GBP
R00457,A0052,1774825320000,16.75,EUR
R00458,A0012,1774829400000,30.4,EUR
R00459,A0037,1774834020000,6.39,EUR
R00460,A0049,1774842180000,12.58,SEK
R00461,A0005,1774843800000,68.34,SEK
R00462,A0002,1774847100000,20.87,GBP
R00463,A0010,1774849380000,16.72,USD
R00464,A0052,1774860840000,58.09,EUR
R00465,A0031,1774868820000,20.96,SEK
R00466,A0036,1774878780000,13.29,SEK
R00467,A0059,1774880880000,4.11,USD
R00468,A0000,1774881900000,10.99,EUR
R00469,A0034,1774882380000,53.19,EUR
R00470,A0033,1774883160000,19.94,EUR
R00471,A0037,1774892520000,16.68,GBP
R00472,A0018,1774894260000,9.89,EUR
R00473,A0042,1774895700000,11.44,SEK
R00474,A0038,1774913040000,14.86,SEK
R00475,A0038,1774914120000,4.2,USD
R00476,A0028,1774925400000,60.16,GBP
R00477,A0021,1774933440000,14.28,USD
R00478,A0018,1774935900000,40.4,EUR
R00479,A0003,1774939380000,32.58,SEK
R00480,A0042,1774942920000,16.52,EUR
R00481,A0031,1774944660000,12.05,USD
R00482,A0025,1774950360000,139.23,USD
R00483,A0021,1774951620000,86.49,EUR
R00484,A0040,1774957500000,13.22,SEK
R00485,A0012,1774961580000,59.64,SEK
R00486,A0024,1774965600000,11.89,USD
R00487,A0007,1774967940000,16.38,SEK
R00488,A0033,1774968420000,19.11,SEK
R00489,A0039,1774979940000,42.94,USD
R00490,A0020,1774990680000,8.12,GBP
R00491,A0008,1774994700000,18.86,SEK
R00492,A0005,1774999440000,13.17,USD
R00493,A0025,1775002800000,10.26,USD
R00494,A0027,1775010720000,62.2,SEK
R00495,A0011,1775013840000,48.11,USD
R00496,A0007,1775024580000,17.67,SEK
R00497,A0038,1775028600000,11.62,GBP
R00498,A0040,1775039280000,63.8,USD
R00499,A0056,1775054100000,11.58,USD
R00500,A0007,1775060700000,16.5,SEK
R00501,A0006,1775067480000,44.98,GBP
R00502,A0058,1775081520000,13.57,GBP
R00503,A0051,1775082960000,8.3,SEK
R00504,A0031,1775083680000,31.76,EUR
R00505,A0055,1775097060000,190.18,GBP
R00506,A0033,1775098080000,7.48,USD
R00507,A0058,1775101200000,17.49,SEK
R00508,A0056,1775110140000,44.1,SEK
R00509,A0053,1775113320000,55.79,SEK
R00510,A0027,1775120280000,70.17,SEK
R00511,A0051,1775142480000,6.44,GBP
R00512,A0009,1775157840000,27.4,SEK
R00513,A0022,1775165580000,35.02,EUR
R00514,A0050,1775172240000,133.99,SEK
R00515,A0055,1775175840000,11.78,USD
R00516,A0025,1775184420000,12.76,GBP
R00517,A0004,1775186820000,28.76,GBP
R00518,A0001,1775187600000,15.34,GBP
R00519,A0015,1775233260000,20.85,GBP
R00520,A0001,1775243280000,14.07,GBP
R00521,A0022,1775244780000,7.16,SEK
R00522,A0056,1775249880000,203.62,SEK
R00523,A0052,1775251680000,152.97,EUR
R00524,A0048,1775253540000,269.16,SEK
R00525,A0020,1775254860000,73.18,SEK
R00526,A0012,1775258820000,20.71,SEK
R00527,A0053,1775275560000,28.6,GBP
R00528,A0045,1775276940000,58.29,GBP
R00529,A0027,1775278560000,34.8,USD
R00530,A0010,1775279400000,15.94,SEK
R00531,A0020,1775284860000,15.68,USD
R00532,A0023,1775285820000,20.91,SEK
R00533,A0026,1775301120000,41.29,USD
R00534,A0005,1775321940000,48.81,GBP
R00535,A0033,1775323380000,74.62,EUR
R00536,A0052,1775325420000,4.11,EUR
R00537,A0009,1775331180000,96.76,SEK
R00538,A0055,1775331420000,10.96,SEK
R00539,A0005,1775337840000,3.19,SEK
R00540,A0012,1775344620000,175.48,SEK
R00541,A0011,1775355480000,7.96,SEK
R00542,A0017,1775361540000,19.13,EUR
R00543,A0014,1775381160000,18.25,EUR
R00544,A0003,1775386320000,16.45,EUR
R00545,A0055,1775389800000,40.52,SEK
R00546,A0043,1775400720000,34.16,SEK
R00547,A0014,1775402340000,19.95,EUR
R00548,A0044,1775403180000,5.72,USD
R00549,A0040,1775405520000,13.56,SEK
R00550,A0035,1775408940000,198.98,GBP
R00551,A0015,1775411280000,7.42,GBP
R00552,A0045,1775415420000,11.32,EUR
R00553,A0041,1775416140000,41.78,SEK
R00554,A0012,1775419980000,58.29,USD
R00555,A0001,1775431980000,29.55,EUR
R00556,A0037,1775433300000,11.11,EUR
R00557,A0037,1775437260000,10.06,GBP
R00558,A0003,1775455380000,11.07,SEK
R00559,A0011,1775456400000,28.07,EUR
R00560,A0018,1775457120000,33.43,SEK
R00561,A0023,1775457300000,254.29,SEK
R00562,A0058,1775479740000,17.41,GBP
R00563,A0001,1775480940000,6.61,GBP
R00564,A0024,1775480940000,43.63,USD
R00565,A0035,1775481660000,68.2,SEK
R00566,A0059,1775488800000,25.54,EUR
R00567,A0031,1775491560000,45.85,EUR
R00568,A0024,1775491920000,7.65,EUR
R00569,A0007,1775494440000,17.33,GBP
R00570,A0027,1775507580000,18.24,USD
R00571,A0019,1775510700000,14.63,SEK
R00572,A0009,1775512620000,16.33,EUR
R00573,A0007,1775516280000,45.03,SEK
R00574,A0019,1775520720000,49.57,EUR
R00575,A0029,1775522220000,30.57,GBP
R00576,A0043,1775529840000,7.01,USD
R00577,A0037,1775535540000,29.24,USD
R00578,A0020,1775535600000,8.44,SEK
R00579,A0028,1775547480000,26.7,GBP
R00580,A0032,1775554560000,4.62,EUR
R00581,A0045,1775561460000,20.75,EUR
R00582,A0031,1775561640000,16.73,USD
R00583,A0016,1775565960000,83.63,SEK
R00584,A0021,1775570940000,53.73,EUR
R00585,A0046,1775572920000,6.48,EUR
R00586,A0043,1775574540000,12.09,EUR
R00587,A0041,1775579880000,19.59,SEK
R00588,A0049,1775580480000,18.64,GBP
R00589,A0028,1775586960000,34.28,GBP
R00590,A0017,1775592540000,62.52,GBP
R00591,A0003,1775596740000,1.95,SEK
R00592,A0047,1775617500000,32.19,EUR
R00593,A0000,1775618340000,3.66,GBP
R00594,A0042,1775619780000,7.83,GBP
R00595,A0015,1775628000000,11.65,USD
R00596,A0024,1775628420000,24.47,USD
R00597,A0041,1775640180000,9.46,USD
R00598,A0044,1775646300000,26.15,EUR
R00599,A0016,1775654040000,56.15,GBP
R00600,A0014,1775654760000,66.25,SEK
R00601,A0039,1775670600000,12.01,GBP
R00602,A0007,1775672040000,21.68,SEK
R00603,A0046,1775672580000,19.73,GBP
R00604,A0031,1775678400000,9.73,SEK
R00605,A0003,1775681400000,15.42,USD
R00606,A0003,1775686980000,13.32,EUR
R00607,A0059,1775689860000,28.26,USD
R00608,A0059,1775694840000,1.68,EUR
R00609,A0005,1775696520000,16.7,USD
R00610,A0001,1775696520000,31.64,USD
R00611,A0003,1775703900000,3.47,SEK
R00612,A0033,1775710500000,12.07,GBP
R00613,A0009,1775711520000,56.45,SEK
R00614,A0012,1775715420000,82.08,GBP
R00615,A0015,1775719140000,53.92,GBP
R00616,A0055,1775721240000,45.9,USD
R00617,A0059,1775725020000,25.98,GBP
R00618,A0040,1775726760000,35.77,SEK
R00619,A0001,1775732460000,27.88,USD
R00620,A0031,1775733960000,24.14,EUR
R00621,A0036,1775737080000,4.76,SEK
R00622,A0053,1775739600000,8.15,USD
R00623,A0052,1775742420000,141.95,EUR
R00624,A0002,1775746020000,15.16,USD
R00625,A0011,1775751360000,6.94,SEK
R00626,A0034,1775767380000,8.13,GBP
R00627,A0030,1775770440000,1.49,GBP
R00628,A0012,1775782080000,5.35,EUR
R00629,A0058,1775785500000,18.24,GBP
R00630,A0019,1775785860000,26.67,EUR
R00631,A0025,1775791560000,57.58,GBP
R00632,A0049,1775797440000,40.34,SEK
R00633,A0045,1775806380000,28.95,USD
R00634,A0050,1775806500000,18.37,GBP
R00635,A0016,1775811960000,11.5,USD
R00636,A0054,1775815380000,7.08,GBP
R00637,A0040,1775816160000,9.89,USD
R00638,A0003,1775823840000,3.7,EUR
R00639,A0022,1775833080000,126.1,USD
R00640,A0037,1775833620000,8.57,SEK
R00641,A0059,1775836860000,39.54,GBP
