row_id,f1,f2,f3,f4,f5
S00107,-0.208071,-2.099328,-0.162346,0.213388,0.006289
S00108,-0.732671,0.093931,-1.524099,-1.757329,-1.367593
S00109,1.532799,1.633003,-1.377771,0.234124,0.530828
S00110,-1.452449,0.312288,-2.045886,1.435136,0.112536
S00111,-0.853295,-0.584683,-0.584798,-0.990456,-0.516906
S00112,0.048371,-1.132759,0.0758,1.141705,0.7555
S00113,0.351393,0.691947,1.081237,1.894952,-0.923482
S00114,1.51711,0.246972,-1.741731,1.558103,1.052429
S00115,0.737542,-0.111212,0.547791,1.324427,-0.691021
S00116,0.352121,-1.033636,0.144817,1.288394,1.139972
S00117,-0.127423,-0.253985,0.255795,-0.99795,-0.219414
S00118,-1.900994,1.433578,0.364,0.361319,-0.867328
S00119,-1.015976,-0.526857,0.30176,-0.233922,0.395145
S00120,-0.064077,0.615673,0.407699,0.289742,0.798303
S00121,0.704664,2.301039,-0.53243,0.189012,0.026493
S00122,0.378644,0.83505,0.047043,-1.451972,0.068784
S00123,0.775632,-1.713933,0.451314,1.270107,0.178987
S00124,-1.237753,0.511618,-0.88094,-0.872833,-1.327182
S00125,-1.427436,-0.452139,-0.25175,-0.743882,0.033988
S00126,1.188608,-0.477091,-2.291409,-0.117544,-0.380289
S00127,-0.479772,-0.932575,-2.25305,0.711677,0.675026
S00128,-1.112198,1.205146,0.050815,-0.153113,-1.26821
S00129,-1.059133,-0.563785,0.627095,1.29471,-0.437724
S00130,0.350619,0.448685,-2.405714,-1.315136,-1.769142
S00131,-0.837145,0.261028,0.800226,1.148575,1.396242
S00132,1.261385,-0.995481,-0.78958,1.984609,1.612507
S00133,1.242637,1.644671,-2.538621,0.527931,0.811429
S00134,2.902856,0.918918,0.203728,0.304709,-2.313275
S00135,-0.519566,-0.48166,-0.768156,-0.142962,0.672776
S00136,-1.656899,0.699797,-1.132838,-0.131215,-0.807641
S00137,0.753566,-0.580012,-0.339837,-1.07121,-1.261168
S00138,-0.442952,0.755805,-0.077651,0.339674,-0.096884
S00139,1.199987,-1.517843,-0.123823,-0.400656,0.105956
S00140,-0.264275,0.341434,-0.252116,-1.069538,-1.910472
S00141,-0.065085,1.681701,0.312087,-0.004516,-1.660376
S00142,1.444674,-0.109015,-0.90814,0.034746,1.383178
S00143,1.06182,1.644881,-0.544575,-0.386181,-0.6522
S00144,-0.155644,-1.789737,-0.366005,0.157167,-1.251918
S00145,-0.364765,-0.167547,0.678592,0.717312,1.622738
S00146,1.000895,-0.466388,0.219813,-0.119304,-1.169125
S00147,-1.140801,0.364084,0.56809,0.163231,0.71984
S00148,-0.569318,-0.502922,0.444657,-0.614682,-0.815126
S00149,0.383293,0.345615,0.349033,-0.338205,0.625027
S00150,0.289053,-0.733315,1.408376,-0.611234,0.628062
S00151,1.010237,-0.451748,-1.400276,-1.723236,-0.586249
S00152,1.653499,0.826081,-2.060715,1.680663,-1.613094
S00153,-0.407363,-0.9316,-0.13832,-0.499304,-0.641694
S00154,0.519749,0.015604,-1.211184,0.198491,-0.384015
S00155,0.732412,-0.301594,0.67084,-2.017983,0.634842
S00156,0.277849,0.952373,1.331018,0.636168,0.449568
S00157,-0.191211,0.451496,-0.529258,-2.018339,-0.066717
S00158,-0.123754,-0.640143,-0.752013,2.765296,-1.502169
S00159,-1.042416,-1.803231,0.892724,1.226238,-0.701759
S00160,-0.375252,0.914444,2.176868,-2.218344,-0.119468
S00161,-1.866013,-0.170464,0.152453,-0.635678,-0.209218
S00162,1.542684,1.243624,0.304833,-0.877087,1.60355
S00163,-1.60862,-0.732835,-3.021351,-0.395158,-0.828742
S00164,1.118431,-0.909646,0.353548,1.412251,0.758782
S00165,-1.195638,1.805982,2.125802,0.214264,0.258903
S00166,-1.853897,0.165548,1.646964,-0.638808,0.436598
S00167,-2.127345,0.44426,-0.903241,0.413917,0.829217
S00168,-0.083576,0.176232,-1.339435,0.166316,0.000374
S00169,-0.645602,0.705884,0.355447,1.451888,1.107691
S00170,0.105531,0.361773,-0.76209,0.293175,1.414295
S00171,-0.16877,-0.183669,-0.948213,0.635944,0.552365
S00172,-0.58908,-0.561837,0.282479,0.510944,1.129794
S00173,1.215304,-0.741222,1.100203,-0.377616,1.440532
S00174,-0.277794,-1.573162,-0.681451,0.393794,1.000319
S00175,0.169875,-0.672003,-0.614434,-0.618076,0.278656
S00176,-0.700484,-0.924403,0.401955,0.445673,-0.393418
S00177,-0.595742,0.484478,-0.642689,-0.230825,-1.145158
S00178,-0.278354,0.385811,0.296754,-1.602709,-0.621975
S00179,0.929395,-0.68134,-0.48616,1.407163,0.14198
S00180,-0.279678,-0.290922,-1.39425,-1.154955,-0.927417
S00181,2.338201,0.156665,0.693004,1.147628,-0.133049
S00182,-0.202049,-0.966972,0.134586,-0.468223,0.549092
S00183,-0.7656,1.521645,-0.627997,-0.679203,1.097814
S00184,0.355907,-0.324718,-1.503146,1.684775,0.103897
S00185,-0.024376,-0.063407,-0.393846,-2.793723,1.103948
S00186,-0.788393,0.501914,0.330033,-0.871233,-1.007376
S00187,-0.151342,0.384797,1.983545,-0.55704,-0.221426
S00188,0.127282,-1.072998,0.153247,0.108894,-0.065721
S00189,-0.8059,0.485206,-1.458504,-0.924076,-1.157719
S00190,0.440708,0.138748,-0.373339,-0.804781,0.016234
S00191,-0.588289,0.737909,0.048595,-1.561669,0.25961
S00192,1.707867,-0.794867,0.080278,-0.325015,1.862379
S00193,-0.279779,0.082813,-0.400783,0.263527,-1.092607
S00194,-0.935129,0.744902,0.067979,-0.915152,-0.9057
S00195,-1.918348,-0.066899,0.014246,-1.014365,-0.652605
S00196,-0.768775,0.428543,-1.126422,-0.547679,1.112864
S00197,1.245443,0.384907,-0.743736,0.031555,0.532163
S00198,-1.652841,-0.199711,0.981667,0.313644,0.004063
S00199,-2.115981,-0.907527,-0.244582,0.490734,0.749305
