item_id,embedding,label
I0057,"[-0.677723, 0.356146, 3.627126, 2.568117, 4.601676, -4.628266, 1.741006, -2.086746, 4.869975, 3.087605, 0.221113, -0.481947, 0.163297, -3.073495, 0.868727, -2.208081]",c4
I0058,"[0.036991, 0.472871, 1.127308, 3.119105, 1.954346, -1.172127, -0.659563, 1.059004, 2.979544, 0.240454, -1.591878, -3.811961, 0.038497, 3.291055, -0.487905, -3.426294]",c2
I0059,"[-2.421724, 3.76238, -1.57797, 6.207214, 0.200864, -5.236985, -0.178914, -0.140855, 2.201604, 3.345227, 3.107164, 0.830625, 1.773329, -1.179338, -4.499191, 3.079597]",c5
I0060,"[4.514106, -1.352091, 2.695061, -2.089566, 0.67586, 3.038033, 5.730749, 3.028449, -2.005197, -4.242372, -0.519899, -1.907982, -4.787508, 3.857549, 1.414678, -0.074279]",c3
I0061,"[3.375969, -2.748014, 2.763837, -2.463767, -1.048826, 3.022195, 5.630246, 2.996369, -0.717529, -3.198529, 0.011006, -1.842478, -5.00666, 3.499467, 1.963198, 1.096467]",c3
I0062,"[-0.829831, 1.478372, 3.139377, 4.245468, 4.356782, -5.897669, 0.875354, -2.011451, 4.828083, 2.882736, 1.64092, -0.156557, -0.963898, -3.362605, 0.149406, -0.554429]",c4
I0063,"[3.226416, -2.780823, 0.891566, 3.104019, -7.117421, -2.599761, -0.613568, -1.146691, -2.882711, 0.280099, 0.444179, 2.710034, -2.776891, -1.229451, -6.378713, -3.48198]",c0
I0064,"[-2.805946, 4.388627, -0.290455, 5.942946, 0.667625, -4.729221, -0.229682, -0.698656, 1.380203, 3.391106, 3.299944, 1.026709, 1.418118, -1.414339, -4.39852, 3.780932]",c5
I0065,"[-2.516519, 3.495068, -1.272989, 5.418383, 1.941406, -5.587125, -0.238261, -0.265314, 2.510613, 2.725412, 2.281392, 0.738409, 2.680224, -2.498129, -3.87799, 3.236447]",c5
I0066,"[-2.130203, 3.779381, -0.819487, 5.485907, 1.780357, -5.182507, -0.884795, 0.088044, 3.321391, 3.600748, 1.645413, 0.847625, 2.010147, -0.780992, -3.452811, 3.437975]",c5
I0067,"[1.385835, -6.150486, -0.023271, -1.634992, -4.300491, 0.455885, 1.629384, -2.062963, -4.740046, -2.099101, -3.485683, -2.402936, 0.105937, 3.295744, 3.27383, -3.458307]",c1
I0068,"[0.509696, 1.000005, 4.581943, 4.356275, 5.287477, -5.334679, 0.822463, -2.457071, 4.967411, 3.46866, -0.187419, -0.563642, -1.104677, -3.006962, 1.452821, -0.499916]",c4
I0069,"[-3.166821, 4.043547, -2.240289, 5.176338, 0.496183, -5.696469, -1.093095, -0.250618, 1.896166, 2.463562, 2.985838, 0.475265, 0.69736, -1.979931, -3.371879, 3.298524]",c5
I0070,"[0.671289, 0.478927, 2.84174, 2.893036, 1.829579, -2.499303, -0.706907, 0.028397, 2.487122, -0.217253, -2.189158, -4.658189, -1.284024, 2.18344, 0.933298, -3.357835]",c2
I0071,"[0.68114, -5.41737, 0.989055, -2.504581, -3.871764, -0.16738, 1.019852, -1.733896, -5.762592, -1.933238, -3.904614, -3.124401, 1.435919, 2.582294, 2.969494, -3.302976]",c1
I0072,"[-0.56679, 0.846358, 5.09117, 4.396423, 4.826509, -4.631896, 1.921974, -2.877808, 4.367221, 3.226581, 0.598367, -0.904243, -0.300231, -3.421254, 0.497414, -1.318083]",c4
I0073,"[-1.161997, 0.654708, 4.492759, 3.918109, 4.374569, -4.124236, 1.686209, -1.017575, 3.771372, 2.063469, 0.404007, -1.06743, -0.797853, -2.819155, 0.806197, -0.52728]",c4
I0074,"[-2.977666, 3.798266, -3.416108, 5.751017, 0.633282, -5.578391, -1.022535, -0.418572, 2.773652, 3.228503, 2.805879, -0.169155, 1.818712, -1.067497, -2.555431, 2.785678]",c5
I0075,"[2.912468, -1.526092, 2.518692, -2.086759, -1.056708, 2.8799, 5.205234, 2.855808, -2.179955, -4.091849, -0.542463, -2.98516, -5.052311, 2.738441, 1.263799, 0.165469]",c3
I0076,"[0.95433, -5.901957, 0.452224, -3.758215, -3.48293, 0.380513, 1.559371, -1.3832, -5.858339, -1.642346, -1.488556, -3.224637, 0.758226, 3.23037, 3.134843, -2.403519]",c1
I0077,"[1.407649, -5.679037, 0.214382, -1.968945, -4.00883, -0.601516, -0.007817, -0.995762, -4.566013, -3.260907, -2.584603, -3.488823, 0.785356, 3.058344, 3.566488, -1.89337]",c1
I0078,"[-0.420827, 1.95167, 4.379328, 4.46799, 3.458462, -4.912645, 1.431658, -2.184155, 4.249999, 2.627168, 1.081038, -0.865038, -1.589194, -3.071175, 2.344669, -0.038936]",c4
I0079,"[1.112236, 1.105564, 0.853631, 3.487109, 2.432348, -1.562231, 1.132861, 0.153191, 3.481104, 0.469077, -1.406073, -3.845971, -1.371007, 4.070259, -0.160452, -2.888795]",c2
I0080,"[1.13862, -3.618213, 1.092756, 3.396267, -5.002779, -1.70524, -0.943155, -1.338528, -3.346365, 1.030214, -0.771932, 4.344186, -2.801003, -2.62624, -5.55587, -2.904468]",c0
I0081,"[2.210977, -3.398331, 0.488119, 2.292699, -5.659415, -2.242578, -1.388109, -1.219428, -2.438955, -0.253243, 1.572593, 4.083486, -2.988307, -1.328295, -5.088148, -4.142019]",c0
I0082,"[-2.349787, 3.320153, -2.84743, 5.470559, 1.073245, -5.336057, -1.102189, -1.578978, 1.788728, 1.569967, 3.32132, 0.012346, 2.92964, -1.08508, -3.289203, 2.548558]",c5
I0083,"[-1.744591, 3.162957, -1.229507, 4.756263, 0.905949, -5.300666, -0.632345, -0.866294, 1.816546, 1.805639, 2.778579, -0.672673, 1.676698, -0.571141, -4.026822, 3.657001]",c5
I0084,"[3.761318, -2.371025, 3.436495, -2.20611, -0.575048, 3.418784, 5.311232, 5.237084, -1.031394, -4.232291, -0.206695, -2.189237, -5.321367, 2.581811, 1.732704, 0.120007]",c3
I0085,"[2.168429, -5.179752, 0.610923, -2.620813, -3.999887, 0.9004, 1.189628, -0.918153, -4.327299, -2.226849, -2.694602, -3.36044, 0.723831, 2.760545, 3.101312, -3.077373]",c1
I0086,"[1.237678, 1.525712, 0.895308, 3.200378, 1.895877, -1.866868, 0.086792, 1.641784, 2.666115, -0.618683, -1.697034, -2.763271, -0.502384, 2.25667, -1.27948, -3.068702]",c2
I0087,"[1.335865, -6.559466, 0.21535, -1.468968, -3.141076, -0.408285, 0.704699, -3.974062, -5.421935, -2.58775, -1.24198, -3.080653, 0.901639, 3.293408, 2.420292, -3.666949]",c1
I0088,"[3.607188, -2.743008, 2.654929, -2.579301, 0.385312, 2.014174, 5.106151, 3.350976, -1.968019, -3.667584, -0.072082, -2.81382, -4.579232, 3.85307, 3.129136, -0.630947]",c3
I0089,"[1.719973, 0.356184, 1.924024, 2.924423, 2.166068, -1.52945, 0.880575, 0.556005, 2.863403, -0.071493, -2.230753, -3.433904, -1.547887, 3.396748, 0.378135, -2.972269]",c2
I0090,"[-0.318917, 2.983302, 3.892453, 3.741923, 5.14193, -5.192974, 1.170465, -2.682136, 4.948473, 3.156968, 1.593178, -1.129231, -2.254487, -3.936911, 0.45028, -1.149691]",c4
I0091,"[-2.066585, 5.039369, -2.665318, 6.029859, -0.104462, -5.136054, -1.596545, -0.99935, 1.912011, 2.727196, 2.873261, 0.220958, 2.32345, -1.275334, -3.370462, 3.033713]",c5
I0092,"[1.599453, 0.177679, 1.239682, 3.895356, 1.670116, -2.653243, 0.405242, 0.959654, 2.67947, -0.281573, -1.794626, -3.989008, -0.311481, 3.848006, 0.059463, -3.85504]",c2
I0093,"[4.120478, -1.522524, 2.739152, -2.782865, -1.498135, 3.078033, 5.869358, 4.018869, -1.703666, -2.911187, -0.410934, -2.177481, -5.208975, 3.87399, 1.376684, 0.529209]",c3
I0094,"[2.979619, -1.619856, 3.17316, -2.057243, -0.19746, 3.855212, 4.859234, 3.389176, -1.26631, -3.601039, -0.701735, -2.4514, -5.001213, 3.364819, 0.904966, 0.25633]",c3
I0095,"[3.357049, -0.903604, 2.70649, -1.935676, -0.656118, 2.576902, 5.002798, 2.83037, -1.791348, -3.877007, -0.28867, -2.090893, -4.627709, 3.505542, 2.385816, 1.010327]",c3
I0096,"[-0.347715, 1.137748, 4.104565, 3.139348, 4.122995, -4.423932, 1.848282, -2.222282, 4.160027, 2.697369, 1.862025, -1.836341, -0.614956, -3.610176, -0.284736, -0.545815]",c4
I0097,"[1.179712, 0.399979, 2.05111, 3.584843, 2.209173, -1.415657, -0.075252, 0.894909, 2.454535, -1.29511, -2.626328, -4.30668, -0.370532, 2.868549, -0.337291, -1.702813]",c2
I0098,"[-0.337334, 0.512611, 4.375671, 4.98599, 5.779713, -3.827512, 1.277209, -2.799688, 3.79903, 4.287395, 1.020882, -1.620151, -0.798766, -2.878936, -0.064109, -1.24561]",c4
I0099,"[-2.736263, 4.346497, -1.699429, 5.995054, 0.112587, -4.296176, -0.581522, 0.583953, 2.342067, 2.750571, 2.232578, 1.061806, 2.599789, -1.959004, -4.110517, 3.203262]",c5
I0100,"[2.920021, -2.03781, 2.762278, -1.904276, 0.019142, 2.39809, 6.144401, 2.738372, -1.334817, -2.729487, -0.220092, -2.511743, -5.859284, 3.215902, 2.765846, -0.228269]",c3
I0101,"[1.800792, 0.420728, 1.401055, 2.151511, 2.962535, -1.860007, -0.108177, 0.209945, 3.423547, -0.133913, -2.480713, -4.427201, 0.452354, 2.00499, -0.498168, -2.79389]",c2
I0102,"[-1.108952, 1.223898, 3.782409, 4.526753, 4.30097, -5.09492, 1.54688, -1.564986, 3.795902, 3.953744, 0.602309, -1.613445, -0.902865, -4.226409, 0.850252, -1.250394]",c4
I0103,"[-1.703588, 4.83016, -1.176761, 5.453478, 0.228283, -6.169845, -0.047645, -0.316206, 2.598085, 3.57031, 2.64062, 0.362921, 3.633688, -0.05541, -3.592054, 2.984764]",c5
I0104,"[2.645382, -3.482228, -0.599081, 3.013613, -5.431888, -1.706094, -1.129726, -0.666425, -4.208182, 0.767601, 0.423292, 4.609244, -2.713681, -1.347882, -6.253203, -3.731027]",c0
I0105,"[-1.7859, 1.986195, 3.690268, 3.571304, 5.20205, -4.817463, 0.139794, -1.513411, 5.347674, 3.146797, 0.36165, -0.831393, -0.314858, -3.040978, 0.378126, -1.446057]",c4
I0106,"[2.231077, -3.492042, -0.215305, 0.986691, -5.576452, -2.611556, -0.03346, -0.027325, -2.192633, 0.013173, -0.643734, 2.827942, -2.641822, -1.953073, -4.024066, -2.81482]",c0
I0107,"[-0.434744, 1.449577, 3.455439, 5.212035, 4.248894, -5.960539, 2.339104, -1.833902, 3.853627, 2.257424, 1.973178, -0.298398, -1.843648, -3.501657, 1.153137, -1.651229]",c4
I0108,"[0.960622, -0.466573, 0.619889, 2.432356, 2.251347, -0.899925, 0.291807, 0.168133, 2.159872, -0.385761, -1.690212, -3.700501, -0.701689, 2.650249, 0.525292, -1.470552]",c2
I0109,"[1.658457, 0.75426, 1.547441, 3.440449, 2.995248, -1.740667, 0.357331, 0.907849, 3.479183, 0.0405, -2.460555, -3.022545, 0.580951, 3.325855, 0.742746, -3.051082]",c2
I0110,"[-2.38398, 4.719338, -2.084239, 5.672362, -0.100385, -5.310604, -0.671393, -0.294539, 2.347093, 2.760692, 3.348956, 0.912656, 2.111679, -0.433632, -4.282418, 3.572826]",c5
I0111,"[0.453377, 1.423049, 3.323369, 3.600648, 3.465846, -5.226207, 1.139025, -1.582286, 3.57778, 3.033977, 0.925529, -0.345703, -1.204367, -3.497225, -0.107339, -0.823472]",c4
I0112,"[-1.29682, 5.163619, -1.824096, 5.894069, -0.090479, -5.150178, -1.102417, -0.10262, 3.179587, 3.181205, 3.55499, -0.28948, 2.228064, 0.070891, -3.889654, 3.641502]",c5
I0113,"[-0.580499, 1.956996, 3.774086, 3.964674, 4.737984, -4.883571, 1.62638, -2.351613, 4.432992, 2.571145, 0.429263, -0.762703, 0.612645, -3.545833, 0.343451, -1.087308]",c4
I0114,"[4.677561, -2.107822, 3.034031, -3.635359, -0.074495, 2.529149, 5.451133, 2.896659, -2.576545, -3.274787, 0.389537, -1.636983, -6.131284, 3.458638, 1.784105, 0.159042]",c3
I0115,"[-0.693703, 1.983086, 2.737499, 3.607497, 5.048845, -3.994757, 1.710471, -1.717462, 5.183623, 3.335013, 0.802752, -0.740344, -1.400486, -4.002701, 0.738688, -1.711224]",c4
I0116,"[4.123933, -2.265103, 3.199264, -2.634028, -0.502481, 3.770749, 5.711712, 2.715042, -1.598958, -3.603151, -0.046121, -2.952945, -5.665006, 2.972401, 1.324597, 0.412369]",c3
I0117,"[-1.271921, 5.706636, -2.044628, 6.731101, 0.600808, -5.074383, 0.785215, -1.245052, 2.240142, 2.132616, 2.427786, 0.930967, 2.958882, -1.782706, -3.014876, 2.134923]",c5
I0118,"[-2.712266, 5.197379, -0.918036, 6.225372, -0.626394, -5.703119, -2.061116, 0.388863, 1.95882, 3.638416, 2.405817, 0.965096, 1.946045, -1.54868, -3.461423, 2.953466]",c5
I0119,"[-1.782061, 4.078019, -1.40609, 4.775513, 1.974011, -5.060124, -1.541054, -0.286829, 1.504978, 3.332362, 2.0219, -0.218821, 1.203215, -1.281053, -3.185627, 2.827165]",c5
I0120,"[0.708448, 0.630242, 0.633119, 3.206952, 2.00227, -1.649641, 0.440879, 0.524377, 3.495768, -1.10805, -1.475941, -3.199764, 0.124603, 2.785462, -0.434609, -2.692477]",c2
I0121,"[3.703308, -2.593167, 3.339845, -3.212398, -1.045, 4.114315, 5.210174, 3.514, -1.508385, -3.994867, 0.466415, -3.198351, -4.938039, 3.074018, 2.837885, -0.319733]",c3
I0122,"[-1.074853, 1.045862, 4.671828, 4.333588, 4.66876, -5.216332, 0.845103, -1.706349, 5.266047, 3.096067, 0.112202, -0.650528, -1.594659, -4.413589, 0.891291, -0.548409]",c4
I0123,"[3.117494, -1.453007, 2.382196, -1.580931, -0.546356, 3.588969, 5.043068, 3.065297, -1.22423, -4.251876, -0.757049, -1.770857, -5.696593, 3.763246, 1.523129, -0.439917]",c3
I0124,"[1.357735, -5.982239, -0.239233, -2.190791, -3.644255, 1.094693, 0.847765, -2.383666, -5.670455, -1.922695, -1.737994, -2.054119, 0.088464, 2.166616, 2.226716, -4.516229]",c1
I0125,"[-1.074314, 0.232655, 3.847304, 4.23551, 4.224274, -4.629535, 2.049429, -2.080394, 3.858802, 3.002438, 0.37176, -1.351186, -0.375004, -4.257423, 0.839906, -0.952503]",c4
I0126,"[0.052236, 0.833162, 2.796087, 4.717276, 5.960021, -5.693725, 1.921387, -2.811348, 4.45952, 2.44742, 1.645108, -1.610489, -0.713583, -3.897217, 1.916479, -0.275378]",c4
I0127,"[0.596612, 0.629852, 0.790606, 3.807863, 1.85587, -1.159028, 0.043353, 0.301601, 2.415744, 0.455408, -3.078537, -4.590503, -0.163502, 2.655927, -0.196763, -1.766522]",c2
I0128,"[-1.158322, 4.131545, -1.997894, 5.610499, 1.274815, -4.906208, 0.091699, 0.482032, 1.162049, 3.230789, 1.553433, 0.01399, 1.617105, -0.381775, -3.604878, 3.291329]",c5
I0129,"[3.765086, -1.679045, 2.572232, -2.869537, -1.234858, 2.857326, 5.614437, 3.125745, -1.448821, -3.825056, -0.196865, -2.022345, -5.12069, 2.647992, 3.179935, -0.186959]",c3
I0130,"[2.210333, -5.699598, 0.760626, -1.104545, -3.787508, 0.277069, 0.995782, -2.291001, -5.220954, -1.941722, -2.511378, -3.885777, 0.547567, 2.261183, 2.71082, -3.109207]",c1
I0131,"[1.521948, -6.787428, 0.203138, -2.318348, -3.625021, -0.373424, 1.127659, -1.885754, -6.583863, -2.5366, -3.085467, -3.248681, -0.486802, 2.88213, 2.020891, -2.849872]",c1
