account_id,f1,f2,f3,f4
A0099,2.6144,-2.4538,-2.1034,-4.6294
A0100,4.5264,-6.5391,2.1802,-3.7767
A0101,5.0511,-5.5402,1.6228,-5.0967
A0102,3.3556,-4.5898,2.2274,-2.0357
A0103,3.0238,-4.5363,1.2844,-6.0248
A0104,4.0799,-3.4667,3.8306,-4.3399
A0105,4.2965,-6.2699,-2.4268,-3.8593
A0106,6.229,-6.0897,0.3827,-0.7296
A0107,5.7246,-2.3561,-3.6094,-3.5882
A0108,2.7479,-2.2927,0.2187,-2.2847
A0109,3.7288,-5.5394,0.4719,-4.0171
A0110,3.4238,-4.7731,0.1655,-0.4266
A0111,4.8646,-5.6089,-1.9191,-5.9795
A0112,4.9133,-3.6112,1.0074,-1.5167
A0113,2.0868,-3.5099,2.8879,-4.3573
A0114,3.7641,-5.8849,-2.4366,-1.8702
A0115,2.1791,-5.2953,2.2961,-1.4564
A0116,4.9354,-4.3555,-2.694,-1.4342
A0117,4.5286,-4.1368,-1.4805,-3.1603
A0118,1.8977,-4.5288,0.5686,0.6478
A0119,3.7816,-3.4431,-0.3898,-3.3725
