row_id,account_id,event_time,amount,category
R00340,A0097,1770053040000,19.72,travel
R00516,A0094,1771643280000,36.06,travel
R00350,A0064,1770149280000,86.13,salary
R00394,A0039,1770587700000,5.0,travel
R00312,A0059,1769921280000,45.5,rent
R00453,A0043,1771024500000,10.14,grocery
R00551,A0029,1771916580000,18.62,salary
R00469,A0106,1771213740000,4.6,travel
R00554,A0093,1771964820000,10.65,other
R00332,A0057,1769997540000,52.6,other
R00360,A0014,1770214680000,36.39,grocery
R00379,A0096,1770410700000,20.36,rent
R00306,A0018,1769876400000,6.38,travel
R00408,A0008,1770713340000,14.96,rent
R00508,A0076,1771555260000,80.13,grocery
R00424,A0009,1770819420000,8.53,travel
R00465,A0038,1771137720000,52.37,rent
R00587,A0027,1772310240000,21.02,rent
R00331,A0107,1769996580000,6.8,salary
R00367,A0069,1770274440000,11.3,grocery
R00329,A0109,1769983740000,16.33,rent
R00533,A0077,1771806240000,18.08,salary
R00539,A0021,1771828500000,7.32,travel
R00380,A0064,1770419340000,5.07,travel
R00594,A0115,1772347320000,11.06,rent
R00384,A0079,1770479220000,23.66,travel
R00327,A0012,1769982000000,55.24,travel
R00478,A0110,1771291080000,18.23,travel
R00334,A0030,1770023580000,12.15,rent
R00352,A0114,1770159600000,25.12,rent
R00339,A0055,1770051000000,35.53,other
R00358,A0036,1770211800000,6.39,salary
R00487,A0100,1771377240000,33.54,travel
R00591,A0010,1772334900000,117.61,travel
R00351,A0114,1770159120000,34.94,other
R00430,A0023,1770869940000,3.0,travel
R00557,A0073,1771979940000,31.02,salary
R00480,A0083,1771306020000,21.61,other
R00588,A0065,1772312460000,11.79,travel
R00505,A0069,1771506180000,6.99,rent
R00318,A0026,1769944680000,4.39,grocery
R00311,A0010,1769911800000,42.92,other
R00574,A0031,1772144340000,2.77,other
R00320,A0089,1769953080000,5.02,grocery
R00419,A0026,1770789600000,26.48,travel
R00532,A0022,1771805640000,84.06,rent
R00567,A0107,1772084760000,5.8,travel
R00377,A0092,1770400500000,19.69,grocery
R00572,A0087,1772130960000,67.03,grocery
R00407,A0050,1770713220000,10.04,other
R00462,A0111,1771105680000,8.92,salary
R00403,A0051,1770659760000,7.02,rent
R00515,A0007,1771637520000,67.89,grocery
R00561,A0045,1772017320000,58.22,salary
R00326,A0049,1769981460000,28.64,rent
R00342,A0104,1770087840000,9.89,travel
R00468,A0015,1771212840000,24.6,rent
R00492,A0053,1771404060000,5.24,other
R00552,A0114,1771936020000,18.27,salary
R00495,A0107,1771432920000,17.76,other
R00295,A0019,1769752140000,13.72,salary
R00529,A0032,1771782780000,9.96,travel
R00475,A0015,1771264500000,40.54,salary
R00294,A0050,1769745300000,53.52,salary
R00363,A0057,1770240720000,83.49,salary
R00580,A0058,1772267520000,66.8,travel
R00564,A0075,1772038680000,20.44,grocery
R00527,A0018,1771764480000,37.08,rent
R00404,A0040,1770677760000,3.85,rent
R00322,A0076,1769961600000,21.17,other
R00506,A0011,1771507020000,40.95,travel
R00347,A0119,1770137940000,5.57,salary
R00525,A0036,1771759920000,22.21,salary
R00493,A0017,1771404780000,34.38,travel
R00409,A0100,1770723120000,50.81,travel
R00382,A0055,1770464640000,17.83,salary
R00464,A0058,1771120980000,16.53,other
R00534,A0078,1771807320000,17.05,rent
R00402,A0022,1770655260000,15.9,other
R00374,A0086,1770370500000,41.45,travel
R00466,A0042,1771161660000,21.15,grocery
R00576,A0101,1772166540000,4.62,rent
R00301,A0005,1769814480000,4.11,salary
R00292,A0017,1769730780000,27.25,travel
R00450,A0118,1771005900000,12.46,grocery
R00397,A0000,1770620640000,53.17,travel
R00431,A0012,1770873900000,8.08,travel
R00325,A0051,1769976900000,5.11,salary
R00485,A0010,1771365180000,13.35,other
R00375,A0076,1770383700000,50.78,salary
R00503,A0028,1771492800000,15.35,grocery
R00482,A0053,1771314720000,27.84,salary
R00569,A0080,1772126400000,10.47,rent
R00400,A0114,1770644820000,11.89,grocery
R00547,A0096,1771875660000,19.61,grocery
R00391,A0019,1770538740000,174.05,grocery
R00566,A0041,1772065800000,5.8,salary
R00513,A0113,1771632060000,37.04,other
R00302,A0107,1769843160000,28.77,other
R00443,A0020,1770924900000,10.11,rent
R00321,A0118,1769955960000,17.37,rent
R00445,A0096,1770950880000,23.26,travel
R00473,A0053,1771242420000,5.17,grocery
R00460,A0014,1771079040000,19.44,salary
R00496,A0027,1771445220000,226.4,rent
R00418,A0076,1770788880000,35.16,grocery
R00559,A0002,1772010300000,8.19,rent
R00319,A0073,1769948700000,5.8,grocery
R00512,A0059,1771616820000,19.63,grocery
R00330,A0043,1769990280000,27.78,salary
R00583,A0018,1772277480000,9.44,salary
R00349,A0087,1770146580000,40.12,salary
R00536,A0032,1771809780000,13.47,travel
R00528,A0005,1771774380000,106.15,salary
R00522,A0044,1771722120000,26.21,salary
R00392,A0039,1770553860000,9.76,travel
R00365,A0054,1770260160000,68.73,rent
R00383,A0111,1770469740000,13.81,rent
R00599,A0024,1772407980000,17.98,other
R00581,A0101,1772268240000,12.31,travel
R00455,A0077,1771033080000,33.54,grocery
R00535,A0056,1771808340000,44.62,other
R00494,A0113,1771404900000,13.57,travel
R00369,A0014,1770293280000,18.57,travel
R00590,A0012,1772327640000,20.18,other
R00477,A0064,1771290060000,3.94,other
R00479,A0050,1771299000000,28.77,salary
R00586,A0079,1772304360000,6.41,travel
R00548,A0085,1771894680000,12.08,salary
R00346,A0042,1770129000000,8.52,grocery
R00316,A0088,1769932920000,170.03,salary
R00328,A0072,1769982900000,37.32,salary
R00344,A0090,1770112980000,90.9,other
R00570,A0057,1772128440000,5.98,other
R00597,A0104,1772373660000,47.95,other
R00521,A0021,1771716540000,20.79,salary
R00357,A0106,1770204480000,3.21,travel
R00290,A0088,1769688180000,40.41,rent
R00395,A0021,1770604140000,20.51,grocery
R00542,A0026,1771854840000,13.08,travel
R00333,A0043,1769999820000,11.81,salary
R00372,A0065,1770357300000,108.19,rent
R00381,A0040,1770429840000,7.64,rent
R00393,A0102,1770562260000,90.52,salary
R00476,A0056,1771285320000,8.72,other
R00307,A0015,1769882880000,32.9,salary
R00291,A0054,1769688660000,26.12,rent
R00454,A0007,1771026180000,5.55,salary
R00520,A0073,1771716120000,13.65,other
R00481,A0080,1771308360000,15.14,grocery
R00582,A0109,1772274960000,95.63,rent
R00573,A0099,1772140680000,49.99,rent
R00571,A0026,1772130300000,69.23,rent
R00396,A0009,1770607560000,35.58,other
R00541,A0090,1771840920000,14.9,travel
R00577,A0077,1772186040000,28.91,travel
R00398,A0099,1770627120000,5.88,rent
R00373,A0119,1770365940000,7.65,salary
R00406,A0069,1770710640000,30.82,other
R00421,A0056,1770804300000,18.76,travel
R00498,A0112,1771471020000,11.65,travel
R00438,A0116,1770901680000,5.1,travel
R00456,A0119,1771056660000,29.03,other
R00376,A0096,1770395100000,159.87,grocery
R00483,A0115,1771349760000,13.91,rent
R00405,A0050,1770698160000,23.66,rent
R00514,A0017,1771636140000,25.65,other
R00341,A0041,1770074220000,28.8,travel
R00296,A0007,1769755620000,13.82,rent
R00598,A0052,1772388840000,47.99,salary
R00361,A0018,1770222720000,6.82,rent
R00490,A0100,1771391280000,150.91,travel
R00579,A0097,1772254920000,83.14,grocery
R00538,A0098,1771820160000,13.62,other
R00544,A0115,1771869540000,27.86,travel
R00338,A0003,1770035640000,7.47,other
R00370,A0087,1770310980000,17.77,salary
R00414,A0080,1770746940000,3.55,travel
R00411,A0076,1770735240000,2.8,other
R00523,A0051,1771756860000,14.09,other
R00336,A0038,1770031620000,28.59,other
R00297,A0010,1769769780000,17.76,rent
R00546,A0079,1771874520000,132.95,rent
R00317,A0029,1769943180000,14.85,other
R00433,A0053,1770878580000,9.34,travel
R00568,A0011,1772112540000,26.26,salary
R00300,A0018,1769813760000,159.98,salary
R00510,A0106,1771589220000,2.6,travel
R00491,A0062,1771392900000,38.87,travel
R00575,A0107,1772156760000,64.89,salary
R00299,A0018,1769813400000,18.45,grocery
R00314,A0077,1769930040000,22.94,other
R00366,A0118,1770264780000,37.6,grocery
R00593,A0096,1772344440000,46.93,grocery
R00449,A0108,1770977400000,20.28,grocery
R00298,A0082,1769797020000,4.17,other
R00467,A0092,1771182420000,37.03,rent
R00434,A0115,1770879600000,14.22,travel
R00313,A0080,1769929560000,9.17,travel
R00303,A0036,1769856060000,87.65,rent
R00427,A0017,1770832140000,27.37,rent
R00519,A0022,1771674960000,16.06,salary
R00356,A0069,1770198900000,5.29,other
R00489,A0111,1771384200000,51.83,travel
R00362,A0051,1770223440000,28.04,grocery
