account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0056,1773651353000,49.29,7993.71,744,gold,39,49.36,1
A0057,1773253193000,135.09,6893.2,767,silver,32,50.61,0
A0058,1773548406000,32.61,986.76,647,silver,33,53.31,1
A0059,1771995801000,301.15,6846.75,721,bronze,12,56.16,1
A0060,1773631089000,4.98,6876.24,672,silver,38,54.23,1
A0061,1772950681000,14.09,5927.54,317,gold,27,37.42,0
A0062,1772286103000,45.47,7452.03,604,bronze,15,49.7,1
A0063,1773217839000,33.95,6230.76,814,gold,36,52.84,1
A0064,1772036648000,7.06,6985.71,663,silver,39,55.96,0
A0065,1772729271000,87.07,3572.4,318,gold,29,46.87,0
A0066,1773577792000,6.09,4207.14,399,silver,9,48.89,1
A0067,1773281877000,1.74,6608.07,393,silver,39,55.53,0
A0068,1772255696000,61.76,2519.73,777,silver,38,40.84,1
A0069,1772036512000,10.15,5482.29,831,silver,32,44.57,0
A0070,1772777357000,65.24,9803.39,523,silver,36,51.25,1
A0071,1773138702000,35.18,6061.89,535,bronze,26,48.25,0
A0072,1772552015000,48.94,4758.88,709,bronze,9,44.32,1
A0073,1772949193000,14.57,4059.9,408,bronze,35,49.5,0
A0074,1772635754000,41.44,6222.6,702,silver,39,51.18,0
A0075,1772536826000,8.34,4764.94,801,bronze,29,51.28,1
A0076,1773529046000,9.87,8608.43,802,gold,6,56.51,1
A0077,1773586186000,4.0,4495.91,433,silver,20,45.66,0
A0078,1773187841000,27.97,8487.83,713,gold,0,57.55,1
A0079,1771980318000,47.06,2337.43,671,bronze,37,51.55,0
A0080,1773655019000,21.75,4373.88,711,gold,38,47.17,0
A0081,1772676938000,3.68,5163.7,400,gold,36,51.24,0
A0082,1772851940000,91.87,6555.15,450,silver,22,54.1,1
A0083,1772421629000,7.01,3893.72,352,silver,30,42.95,0
A0084,1773592659000,22.37,6939.27,534,silver,6,41.0,0
A0085,1771988161000,65.57,1964.72,345,silver,14,56.78,1
A0086,1773537377000,21.76,3219.25,541,bronze,15,48.6,1
A0087,1773653931000,4.46,4477.09,367,silver,15,54.91,1
A0088,1772452358000,107.68,5349.89,611,gold,27,47.98,1
A0089,1773291680000,74.6,6535.68,824,silver,34,45.97,1
A0090,1772252363000,51.35,3849.95,567,gold,14,55.54,1
A0091,1773044538000,75.18,5171.1,653,silver,24,52.77,1
A0092,1772867384000,45.38,9573.57,623,silver,9,55.41,1
A0093,1773673368000,19.01,2380.77,805,bronze,17,44.6,1
A0094,1772667251000,91.77,5720.25,438,gold,17,64.0,0
A0095,1773584271000,21.43,1314.08,637,gold,34,41.3,1
A0096,1772035322000,218.51,2098.69,661,silver,17,45.38,0
A0097,1773215326000,20.45,2436.64,803,silver,24,59.96,1
A0098,1773396976000,65.58,5577.99,326,silver,15,57.99,1
A0099,1772706524000,16.55,9779.39,850,bronze,1,40.19,0
