R00030,-1.166881,0.15261,1.846613,0.132828,-1.266001,-1.039529,0
R00039,-0.863086,-0.219057,-0.777489,-0.09025,0.690099,0.953452,0
R00045,1.018384,0.094452,-2.439807,-2.262651,-0.012727,0.326287,0
R00051,0.264001,0.2179,0.002252,-0.127629,0.287139,0.244471,0
R00054,0.586945,0.139788,0.98948,1.250481,-1.183853,0.870926,0
R00055,-1.528711,0.016643,1.594174,0.877914,0.568224,-2.781277,0
R00085,-0.910862,-0.192915,-0.21363,-0.978558,0.603912,1.439027,0
R00090,0.211517,-0.058242,1.072958,0.496932,1.500306,1.042466,0
R00118,1.612143,0.109478,0.743402,-1.304496,0.991036,-1.26836,0
R00125,-1.036746,-0.074656,-0.4242,-2.045723,1.713225,0.57576,0
R00154,0.706271,-0.028541,-0.019274,-0.023311,-0.027396,-1.014529,0
R00157,-1.789402,0.086863,0.021502,-0.0797,0.94904,-0.561949,0
R00197,1.177367,0.10892,-0.762346,0.337989,0.549514,-0.223256,0
R00225,-1.364942,-0.106668,0.991585,-0.109886,1.320936,1.495257,0
R00233,-0.065861,0.073893,-0.395182,1.215415,-2.396464,-0.723167,0
R00267,0.466241,-0.240167,1.295715,0.175757,-1.042154,-1.511401,0
R00283,-1.331063,-0.136271,-0.009295,1.845124,-0.786773,-1.47577,0
R00288,-1.426078,-0.104735,-0.234565,0.961012,-0.246884,1.919612,0
R00315,0.842184,-0.077149,0.233397,-0.591931,-1.250755,-0.915338,0
R00329,-0.757078,0.074376,-0.076059,0.277745,-1.413335,1.317037,0
R00334,1.463134,-0.063033,-1.067149,-0.990064,-1.317425,0.268177,0
R00339,-0.656022,0.019643,-0.257121,-1.234527,0.971878,-0.987424,0
R00349,-0.391926,0.174109,-1.363562,1.80784,0.805681,-0.676289,0
R00375,0.30084,0.053043,-0.817567,0.958531,0.880204,-0.656778,0
R00431,-0.122348,-0.138837,-1.28887,1.818566,2.125067,-0.699318,0
R00455,1.306055,-0.116745,1.479237,-1.679806,0.593109,0.291669,0
R00457,1.026019,-0.033439,-0.318022,0.323734,-0.608575,1.571499,0
R00459,-0.403069,-0.092445,-0.689233,-0.487656,0.58749,0.03561,0
R00471,-0.241017,-0.060795,0.50977,1.477845,-0.607903,-1.270468,0
R00495,2.370353,0.064776,-0.822153,-1.950865,-0.080006,-0.122255,0
R00499,-0.608984,-0.041255,0.49399,-1.186098,0.894941,1.320074,0
R00511,-0.594778,0.142071,0.67056,1.061971,2.154506,-1.148722,0
R00512,-1.496964,0.289673,2.31205,0.183014,-0.645347,-0.144269,0
R00542,1.310504,0.099135,-0.259974,0.066242,0.265372,1.844591,0
R00543,-0.10124,0.027487,-1.794876,0.03481,0.677004,0.342487,0
R00556,1.035279,0.007943,-0.106566,0.589552,3.320999,0.408723,0
R00563,0.382155,0.066838,0.056788,1.754265,-1.6976,-0.943334,0
R00589,-0.937031,0.080465,1.262675,-0.848644,2.086732,-0.586426,0
R00618,0.646155,-0.015753,0.348651,-1.68091,0.295396,-0.120018,0
R00637,-0.955518,-0.150147,1.683064,0.189027,-0.257417,1.348842,0
R00638,-0.861841,-0.276872,0.239407,-2.632232,-0.708537,-0.818589,0
R00658,1.02231,0.078822,0.947541,-0.230739,1.280793,-0.706234,0
R00661,0.105741,-0.051173,0.811638,-0.332306,1.192087,1.305809,0
R00672,-0.884991,-0.219561,0.285458,0.976416,-0.283187,-0.316837,0
R00682,-1.831723,0.089939,0.299554,-0.399991,-0.081399,0.720335,0
R00684,-1.324725,0.307531,1.379771,0.212789,-0.581465,0.570109,0
R00695,-0.300762,0.018696,0.446533,0.692463,-1.016812,0.400542,0
R00751,1.07413,0.12473,1.321457,-0.846964,0.414883,-0.648726,0
R00779,-0.505564,-0.303998,-0.337236,-1.531759,0.54406,0.689425,0
R00781,-0.958846,0.039034,0.034071,1.297359,-1.597882,1.307375,0
R00011,-2.545227,-0.092643,1.291452,-0.42607,1.202385,0.626682,0
R00016,-0.102878,-0.024894,1.961011,1.866316,-0.54252,-1.098072,0
R00025,-1.735656,-0.101719,0.506049,-1.5052,1.380992,-1.821518,0
R00031,-0.638911,-0.019168,0.025337,-2.138305,-0.104614,0.572656,0
R00033,0.154075,0.159277,-0.273868,0.137021,-0.762253,0.812459,0
R00052,-1.978,-0.089252,1.907693,-0.206384,-0.754811,-1.121504,0
R00056,-1.274714,0.191728,0.474444,-0.036359,0.016488,2.222156,0
R00087,0.164838,-0.069521,0.424109,0.325142,0.186466,-1.786844,0
R00098,0.387483,-0.070483,-0.142017,-0.759994,0.513961,0.355184,0
R00100,-0.046693,0.02565,-0.099675,3.05567,-0.169929,0.630065,0
R00106,1.439666,0.217498,0.006984,-0.789871,-0.253237,-1.456534,0
R00108,0.155304,0.298405,-0.025173,0.204534,-0.113698,0.076464,0
R00110,0.925494,0.214355,-1.336252,1.198105,0.624425,-0.341538,0
R00126,0.583155,0.233434,-0.337636,-0.931766,0.367326,-0.746151,0
R00129,-0.379192,0.103935,-0.381522,1.938762,-0.020685,-0.031276,0
R00130,1.931488,0.063902,0.056178,-1.240921,-0.724989,-0.195211,0
R00155,-0.167601,0.281497,-0.144656,0.006476,0.110003,-0.902527,0
R00163,0.676532,-0.034601,1.063612,-1.471334,-0.036555,-1.198963,0
R00166,-2.162819,-0.033545,-0.960082,0.576055,-0.256945,0.167302,0
R00170,-0.357721,0.019582,-0.323977,-0.464119,0.284398,-0.317206,0
R00185,-1.332417,0.12801,0.830003,-1.717448,1.094013,0.500812,0
R00190,-0.094529,-0.179488,-0.767935,-0.838296,-0.524284,0.509171,0
R00196,-0.705372,-0.187824,-1.877084,-0.172378,-0.733276,0.398799,0
R00210,1.093938,0.13496,0.91719,0.995144,-0.662821,-1.997985,0
R00211,0.037199,-0.000163,-0.531296,-1.196419,-0.871036,0.450425,0
R00223,-0.446136,0.300578,-0.472002,-0.252593,-0.501112,-0.91704,0
R00241,-1.005922,0.105647,1.376731,-0.630635,-0.860845,0.686372,0
R00245,1.584355,0.116272,0.65037,0.632959,-1.382794,-0.889092,0
R00251,-2.252555,-0.134916,-0.059862,-1.585815,-0.925604,0.751889,0
R00279,-0.72016,-0.171155,-1.277848,-0.066373,1.035614,0.898255,0
R00307,1.040333,0.070028,2.271171,-0.19706,-0.280357,-0.614107,0
R00352,0.605131,-0.028152,-1.69738,-0.948197,-0.489667,-0.856613,0
R00371,-1.010907,0.080967,1.090443,0.677848,-0.176933,-1.293772,0
R00376,-0.799935,-0.071352,-0.282429,0.874365,1.780716,0.41646,0
R00388,-0.90996,-0.129547,0.475518,-1.088068,0.819133,-1.410262,0
R00395,1.200082,0.014094,1.56537,0.585877,-0.401555,0.912879,0
R00403,0.422238,-0.067184,-0.119727,0.088805,-1.10887,-1.263731,0
R00408,0.806681,-0.095038,-1.386927,-0.09392,0.363097,-0.877035,0
R00414,-0.495221,0.308363,0.00553,-0.87966,-0.680583,-0.494455,0
R00449,-0.878211,-0.027929,-0.927199,-0.718733,1.413703,-0.849519,0
R00453,-0.75609,-0.191711,-1.876119,0.434444,-2.757576,1.018049,0
R00460,1.551308,-0.230634,0.04708,-0.258202,-1.361678,-2.378995,0
R00478,-0.012186,0.085458,-0.574369,-0.738842,-1.652354,1.09828,0
R00493,-0.368622,-0.014241,-1.632312,1.277867,0.269158,1.535845,0
R00500,-0.797494,-0.129647,1.937412,0.640878,0.700491,0.13056,0
R00504,-0.785488,0.027474,0.944998,-0.524878,-0.518893,-0.649954,0
R00505,1.727665,-0.191714,0.629444,0.332508,1.106075,0.050633,0
R00508,-0.678724,-0.110424,-0.641318,1.743124,0.698004,-0.497569,0
R00510,-0.256094,-0.113802,-1.018793,0.444993,-0.195685,0.688069,0
R00531,-0.459917,0.092522,0.181475,0.137523,-1.226358,-0.273257,0
R00557,-0.004099,0.212494,1.61867,-1.010138,-0.06257,1.267329,0
R00560,-0.598655,-0.126922,0.201844,-0.236558,0.176509,-1.731212,0
R00562,-0.002734,0.001658,0.996721,-0.669711,0.748027,0.984002,0
R00569,0.532853,0.058869,1.282714,0.984224,0.311064,1.743822,0
R00592,-0.675001,-0.13172,-2.714447,2.336598,0.5415,0.040838,0
R00594,-0.340654,0.127789,0.612081,0.328627,-0.495638,-1.860865,0
R00643,-0.378601,0.06521,0.183135,0.279004,0.921836,-1.425975,0
R00650,-0.418771,-0.050377,0.213318,-0.909279,1.005641,0.136926,0
R00687,-1.669567,0.099052,0.607376,-1.138413,1.980359,0.205828,0
R00732,-0.54296,0.151365,1.045131,-1.028994,0.066537,1.455512,0
R00735,0.763033,0.004843,0.656383,0.837268,0.759893,1.720038,0
R00758,0.5166,-0.247544,-0.10265,1.151009,-0.491443,-0.804658,0
R00773,-0.724431,-0.00618,-1.016717,0.5803,-0.143241,-0.603443,0
R00796,0.544695,-0.202376,1.192064,-1.791264,2.903514,1.062211,0
R00018,-0.081869,-0.152094,-0.196357,1.3762,0.279215,-0.186908,0
R00026,0.783653,-0.128037,-0.995657,1.179271,2.179348,-1.449721,0
R00067,-0.20531,0.035873,-0.132805,1.737219,0.091469,2.01825,0
R00094,0.58367,-0.01711,0.651638,-1.483414,-0.340045,-0.491311,0
R00116,1.339899,0.19178,-0.460668,0.646423,-0.034263,-0.087463,0
R00117,-1.001283,-0.157921,0.298488,-0.874549,-0.447275,-0.460316,0
R00136,0.341767,0.106864,1.682227,-1.668044,0.998591,2.026708,0
R00146,0.462478,0.023354,1.293879,1.708297,-1.575259,0.475719,0
R00164,-0.447184,-0.151248,2.495407,-0.329659,-1.504576,-0.454799,0
R00189,-0.773168,0.094818,-0.704053,-1.365986,1.074383,1.314287,0
R00205,-0.097376,-0.117948,-0.871166,0.78842,-0.568378,0.832467,0
R00206,-0.140283,-0.023605,-1.735903,-0.025074,-0.542485,-0.390355,0
R00256,1.716166,-0.155004,-1.70264,-0.108937,-0.867627,1.850924,0
R00302,-0.934065,0.183021,-1.178659,0.163223,0.120009,0.295413,0
R00304,1.197983,0.128674,-0.853243,-0.795155,-0.084306,-0.973413,0
R00328,-0.721439,0.088915,-0.437923,-2.659292,-0.388056,-0.309218,0
R00330,0.044075,0.238328,2.060628,0.203184,-0.113039,0.226015,0
R00335,0.321543,-0.179762,0.610966,-0.167797,1.839106,0.224455,0
R00351,0.550238,0.144121,0.137516,-0.803114,-0.086143,2.376651,0
R00384,-1.175124,-0.082541,-1.902748,-0.889608,0.739915,0.63232,0
R00386,-0.552088,-0.083024,-0.907183,-0.269637,-0.198318,-0.147624,0
R00389,-2.105379,0.044523,0.405036,-0.432744,0.314756,-0.530294,0
R00433,1.086151,-0.116588,1.703202,0.517411,-0.939624,0.864591,0
R00440,2.046321,-0.149985,-1.037617,-0.334112,-2.55114,1.19917,0
R00448,-0.228305,-0.062309,-0.484409,-1.021857,0.751351,2.207704,0
R00451,1.243735,-0.021224,0.480253,0.736359,0.053677,-1.30931,0
R00467,-0.387806,0.091443,1.81306,2.196172,1.060161,1.632742,0
R00483,0.97501,0.173033,-0.293688,0.356184,0.708093,0.098881,0
R00484,-0.452755,-0.013132,0.361662,1.00224,1.131965,-0.471264,0
R00485,-1.704688,0.315397,0.284844,0.440299,-0.275966,-0.925055,0
R00502,1.155491,0.094753,0.002267,-0.035414,-1.055878,0.11393,0
R00522,-1.719233,0.073831,-0.395768,0.662078,0.154726,-0.946468,0
R00548,0.052176,-0.116161,-0.519311,2.975359,1.316643,-1.732979,0
R00583,-1.362375,-0.189735,0.087513,0.036475,0.84311,0.805884,0
R00588,-1.000345,0.071061,0.071849,-0.346996,0.510984,-0.207032,0
R00590,-0.159453,0.111502,-0.420471,-0.552575,0.167241,0.055056,0
R00604,-0.613,-0.03782,0.227343,0.429741,0.423773,0.19124,0
R00619,-0.19536,-0.195879,0.31938,0.013311,0.417563,0.581195,0
R00642,0.392794,-0.444118,-0.64487,-1.317105,-1.892474,-1.113973,0
R00647,1.471194,-0.085183,0.785038,1.153672,0.530215,-0.430155,0
R00666,0.880684,0.03575,1.115167,0.988572,-0.414124,0.919984,0
R00677,0.305999,-0.054586,1.916779,-0.305874,-0.134971,1.990594,0
R00686,-0.142239,-0.08609,-0.005036,-0.500365,-1.10609,-2.510339,0
R00694,1.761409,-0.027875,0.673394,0.067555,0.234722,-0.169253,0
R00704,0.34279,-0.078611,0.160773,0.025324,0.500634,1.211348,0
R00716,2.372853,0.140142,-3.418755,1.340298,0.596939,-1.20361,0
R00741,-0.345378,-0.070807,-0.8113,-0.334821,0.90051,-1.63556,0
R00753,-0.19127,-0.085964,-0.115644,0.09438,0.618856,1.896185,0
R00761,0.581395,-0.247516,-0.472063,0.268125,-0.585795,-0.210848,0
R00769,-0.968355,0.237244,-1.131248,-1.941987,-0.195172,-0.146142,0
R00021,-0.319567,-0.144106,-1.067582,-0.511843,-1.11049,0.198594,0
R00111,0.977738,-0.104742,0.558962,-0.037349,-0.698839,2.153061,0
R00113,0.502014,-0.097702,0.198545,1.365036,1.178043,0.687792,0
R00119,-1.86021,0.134638,-0.957765,0.084452,0.348498,0.691979,0
R00120,0.039526,0.121708,-0.039985,-2.361925,0.726621,0.058559,0
R00138,0.297402,-0.043531,-0.175993,0.988042,1.031501,-1.155603,0
R00142,-1.386879,0.011028,1.17618,-0.326403,-0.201263,-0.211705,0
R00152,-1.520133,-0.260766,0.091868,-0.138848,0.168941,-0.359782,0
R00153,-0.904505,-0.055437,0.19814,0.23777,-0.522601,-0.212292,0
R00167,-0.724736,-0.159573,-0.18514,1.019873,1.12161,-0.485228,0
R00188,0.692097,-0.121136,-1.757584,0.475681,-0.280279,0.077141,0
R00212,1.153605,-0.029781,-0.656974,-0.622156,-0.982671,2.073963,0
R00219,-1.617044,0.145049,0.866003,-0.644149,0.459449,1.408186,0
R00229,-1.085654,0.133717,2.26191,1.027894,-0.404208,-1.620374,0
R00240,-0.521725,0.016959,1.539692,-0.919505,-0.502939,0.318284,0
R00248,0.538173,0.240164,0.19036,-0.19816,-1.329659,-0.985144,0
R00257,-0.836082,-0.286052,-0.971897,-0.142133,0.411311,1.988107,0
R00259,-0.841783,-0.118537,-0.625149,-1.022537,1.147028,-0.077076,0
R00261,-1.616956,0.185554,-0.599671,0.456181,0.473868,-1.236218,0
R00272,0.651623,-0.006246,1.204696,0.451169,-3.03994,0.277681,0
R00305,1.228609,0.384723,-0.737653,0.287538,0.259789,0.221605,0
R00316,-0.822509,0.058546,-1.747853,1.377422,-0.732943,-1.579505,0
R00333,0.425743,-0.148211,-0.451272,-1.533644,0.329968,-0.641699,0
R00379,0.354512,0.089041,-0.38368,-0.640034,1.424495,-1.571315,0
R00393,-0.378895,-0.282128,0.694441,-0.036926,-0.917611,-0.177131,0
R00409,0.158921,-0.367127,0.952563,0.795647,-1.611983,0.930086,0
R00417,1.411495,-0.135123,-0.380434,-0.591339,-0.326236,-1.163472,0
R00462,0.972344,0.120297,-0.474109,1.016473,1.230277,2.453177,0
R00489,2.123075,0.028572,0.577331,0.128553,-1.132358,-0.995946,0
R00506,-1.420081,0.030133,0.509728,0.610119,-0.408245,1.155222,0
R00513,1.239517,0.079273,0.305128,0.043907,0.895788,0.165625,0
R00523,-1.599793,-0.081379,0.85067,-0.297054,1.277069,-1.562283,0
R00537,-1.352331,-0.143642,-0.568752,-0.369419,0.799493,1.346636,0
R00539,0.572325,0.115508,-0.836112,-0.924848,-0.535451,-0.731311,0
R00571,-2.339304,-0.12996,0.265698,-0.426965,0.874877,-0.21607,0
R00577,1.048603,0.044176,-0.76984,-0.351644,-0.934746,0.501481,0
R00581,0.91497,-0.22603,-0.818816,0.930008,-2.249129,0.784337,0
R00597,0.743675,0.014448,-0.17784,0.032247,1.451327,-0.284594,0
R00598,0.28185,-0.229547,0.523861,2.070484,-0.420199,-0.053674,0
R00645,-0.422781,0.182615,0.031278,0.223566,-1.534382,-0.459731,0
R00648,0.247494,-0.08177,2.060733,-0.100276,-0.044792,0.11971,0
R00649,-1.468285,-0.07217,0.453294,0.784463,-0.332692,0.61317,0
R00699,0.395178,0.035965,-0.532084,-0.763343,1.340886,1.404484,0
R00708,0.035425,0.248236,1.535502,-1.054671,0.441539,-1.779199,0
R00720,-0.254902,0.144429,0.149108,0.062524,-0.284063,1.998282,0
R00730,0.076452,0.186521,-1.900097,-0.562449,-0.822073,-0.608708,0
R00737,-1.217281,0.31547,-0.450746,-0.10844,0.929196,0.67311,0
R00764,0.216231,0.213692,0.010076,0.726918,-0.419595,-1.180128,0
R00770,-0.422007,0.050142,0.987369,-0.363316,-0.086886,-2.070214,0
R00771,1.015813,0.098227,0.006688,-0.921484,-0.045112,-0.457126,0
R00783,-0.136491,-0.088333,-0.933111,-2.076906,-0.180406,0.447979,0
R00010,-0.540428,0.082588,-0.11507,-0.481558,-0.20436,-0.92231,0
R00024,-1.885994,0.362959,-0.920076,-1.034324,-0.157074,-0.488992,0
R00029,-0.77004,0.097032,-0.207725,0.03872,-0.276034,2.55766,0
R00042,1.463495,0.182213,1.10816,0.552318,0.912413,-0.631192,0
R00064,-0.260073,0.176603,-0.564763,0.440736,0.219296,0.942198,0
R00075,1.074347,-0.038672,0.151143,0.943739,0.408458,-1.389797,0
R00078,-1.538028,-0.196912,-0.727666,-1.618614,-1.260453,0.300507,0
R00097,-0.350387,0.127701,-1.137137,-0.341236,-1.963981,1.179376,0
R00107,-0.333906,0.047029,1.827838,1.193389,-1.382414,1.0422,0
R00137,-0.910055,-0.218511,-0.192724,1.4043,-1.442147,-0.878672,0
R00180,-0.053352,-0.192713,0.939849,-1.463714,0.183057,-0.496777,0
R00207,0.429061,-0.115176,-0.745298,1.938531,0.96684,-0.797578,0
R00209,0.551208,-0.358499,0.239785,-2.265768,0.491812,1.821441,0
R00228,-0.98429,0.005296,-0.870099,0.295061,-0.003773,-1.734989,0
R00235,-1.945694,-0.130462,-0.354854,-0.004206,-0.002068,1.458374,0
R00262,-0.900251,0.104421,0.83645,1.205398,1.670381,0.338028,0
R00266,0.599483,-0.265249,-0.443995,1.134342,1.308819,-0.151238,0
R00277,2.774805,-0.001729,-1.212928,-0.157416,-0.653554,0.952834,0
R00306,1.900954,0.003438,-1.489644,-0.754466,0.41755,0.20208,0
R00308,-0.393452,-0.102478,-1.068623,-0.502102,-0.516327,0.530123,0
R00318,-0.540109,0.053967,0.157523,0.257886,-0.742959,-0.152658,0
R00327,1.074627,0.099176,-1.088459,0.456485,1.546334,0.430779,0
R00344,-1.666754,-0.024542,0.445818,-0.734715,1.530271,1.531647,0
R00347,0.411703,0.335865,0.725088,0.690757,0.394932,-1.26922,0
R00355,1.031451,-0.044625,-0.227459,0.010623,-0.332732,-0.59505,0
R00370,-0.138475,0.157554,0.283635,0.505116,-0.123136,0.494472,0
R00380,-0.669341,-0.137131,-0.740371,1.019659,1.411629,0.548003,0
R00383,-0.033321,0.181336,1.080456,0.4218,0.346291,0.140534,0
R00397,-0.28385,-0.12371,-0.039774,0.396894,0.232659,-0.128291,0
R00425,1.485906,-0.044615,-0.295169,-0.54744,0.435638,0.040331,0
R00428,1.215292,-0.000218,0.424357,2.384278,1.959443,1.626252,0
R00438,-0.203436,0.204918,-0.032719,0.356352,0.215628,0.469681,0
R00442,-0.060674,0.074576,0.220655,0.61255,-0.11591,0.09846,0
R00474,0.347462,-0.121634,0.633077,-0.391956,2.975526,0.576223,0
R00477,1.452715,-0.104289,1.606833,-0.438559,0.07465,0.285712,0
R00501,-1.866295,0.178569,-2.235477,-1.180002,0.38599,-2.47638,0
R00515,-0.699391,-0.059471,-2.005079,1.642548,-1.574141,-0.189343,0
R00516,0.722432,-0.063612,1.685926,0.486212,-0.195614,-0.198043,0
R00534,-1.684006,0.247883,-1.693632,1.466192,2.306216,0.938436,0
R00540,0.930985,0.156367,-3.003619,0.205575,-0.90122,0.986662,0
R00549,-1.071728,0.229569,0.412141,1.712118,-0.176179,-1.459189,0
R00572,0.205139,-0.279515,0.485928,-1.279217,1.200921,-1.089791,0
R00573,-0.147438,-0.092956,-1.074084,-0.721713,2.71991,-1.23736,0
R00584,1.838439,-0.00729,0.29925,0.03394,0.688614,-0.39677,0
R00603,-0.375806,-0.010764,-0.961239,-0.542405,-0.224545,0.413669,0
R00605,-1.473004,0.120869,0.398757,0.457374,-0.221449,1.046331,0
R00606,0.534997,-0.328373,0.064478,-1.509464,1.521297,-0.153897,0
R00621,1.058364,-0.097104,1.150049,-0.327258,-1.513243,-0.778456,0
R00633,-0.631538,0.069868,0.177672,0.119514,0.032224,-0.06801,0
R00646,-0.734588,0.057041,0.246841,1.942157,-0.454619,-1.21822,0
R00689,-0.28046,-0.223927,-0.871496,0.657885,-0.118535,1.999,0
R00697,-0.372719,0.120821,-0.425088,0.925629,0.047765,-0.885243,0
R00711,1.688282,-0.227489,0.212969,0.498178,-0.175632,-0.402466,0
R00746,0.902734,-0.206805,-0.021949,1.192807,0.868064,-1.082939,0
R00768,0.928236,0.158421,0.173791,0.514704,-0.378929,-1.643264,0
R00778,0.581658,0.141304,-1.822407,-1.493478,-0.970434,-0.25953,0
R00790,0.86815,-0.094385,-0.16522,0.281946,-0.586913,-1.84397,0
R00793,1.281193,-0.097546,-1.331003,-1.24232,0.638594,-0.874903,0
R00797,-0.016004,-0.102859,0.038899,1.331185,0.660459,1.830672,0
R00027,0.222838,-0.056196,0.553242,1.268023,1.164364,0.608657,0
R00046,0.682924,0.059446,0.745779,-0.904674,0.440283,0.293171,0
R00057,1.651836,0.14895,-1.936136,-1.491679,-0.869628,0.459319,0
R00081,0.58385,0.117294,-0.501596,0.562247,-1.237891,0.010806,0
R00144,-1.311046,0.033122,-0.421384,1.021546,0.234342,-2.607578,0
R00186,0.306188,-0.145764,-0.524222,-0.253517,0.287983,-1.833193,0
R00199,-0.795748,0.29207,-0.916846,0.948559,-0.355462,1.870109,0
R00214,-0.41814,-0.171879,0.920636,-0.979332,0.710834,0.193813,0
R00215,0.18923,-0.102837,1.530523,-0.053961,1.554534,0.421737,0
R00222,-1.011858,0.084935,0.473647,0.070785,-1.797902,0.19205,0
R00226,0.908276,-0.027866,-0.391453,0.816634,-0.674664,-0.397176,0
R00246,-0.522047,0.23147,-0.013288,0.573761,-0.485778,0.311663,0
R00254,-1.162285,0.022336,1.217804,-1.409771,-1.082157,1.005196,0
R00255,-0.658947,-0.105165,0.312951,1.112117,-0.203014,0.036248,0
R00260,0.251117,0.181283,-2.958252,-0.596776,1.080544,-1.467518,0
R00280,0.07039,-0.187728,0.9872,-0.251392,0.402143,-0.269528,0
R00291,0.158303,-0.039764,-0.958311,-2.262363,-0.356354,-0.620214,0
R00323,0.195503,0.0517,-2.527605,-0.793288,0.173601,-0.274913,0
R00361,-0.535093,0.207929,0.144504,-1.397109,-2.102838,-0.084167,0
R00373,-1.951985,0.134879,-0.071881,-0.236254,-0.978846,-0.173644,0
R00418,-0.084372,0.146643,0.329394,0.227298,0.331734,0.171548,0
R00423,-0.767402,-0.162549,-1.566763,2.026945,-0.719626,-0.397365,0
R00427,0.845274,0.07894,0.982564,1.567653,-0.372006,-1.763538,0
R00536,-0.678329,0.014688,-1.119121,0.010923,0.005346,-1.492363,0
R00585,-0.234945,-0.19579,1.126699,-1.405304,-1.046809,0.899457,0
R00608,-1.724594,0.071113,-0.997018,-1.014415,0.943516,-0.9738,0
R00617,-1.45244,-0.325367,-0.257934,-0.992622,-1.139411,1.055217,0
R00620,-0.590184,0.070423,2.164254,-1.399811,-1.319599,0.97019,0
R00622,0.465474,-0.042332,-1.110568,0.44972,0.162168,0.251132,0
R00623,-0.927217,0.023842,-0.286334,-1.784181,-0.018473,0.717855,0
R00626,-0.337854,-0.122455,-0.90583,0.652256,1.560811,1.033027,0
R00639,1.690736,0.246996,-1.233889,0.75259,-1.124647,0.448172,0
R00640,0.939482,0.057669,0.829211,0.89354,1.960734,-0.849447,0
