account_id,event_time,f1,f2,f3
A0031,1772655660000,-1.128,-2.3783,-2.7409
A0031,1774985160000,1.0883,-1.9747,1.2433
A0032,1769945100000,0.934,-0.8822,-0.984
A0032,1770782340000,0.2059,-3.1565,-2.4687
A0032,1770866280000,-2.4902,2.3566,1.0861
A0032,1771449480000,-4.7482,0.235,2.1901
A0032,1772669520000,-0.7875,0.9948,0.5096
A0032,1773309120000,-2.9514,-1.6215,-1.0256
A0032,1773516240000,0.2889,2.4031,1.2321
A0032,1773978600000,-0.1812,-0.8204,0.3106
A0032,1774173960000,-1.1986,-1.4952,3.0409
A0033,1770229380000,1.4277,-1.5651,2.0916
A0033,1770914160000,-0.424,0.5806,-2.5509
A0033,1771356900000,2.9739,-1.4928,2.1554
A0033,1772226960000,-2.0315,-1.076,4.6749
A0033,1774172160000,-2.2839,1.443,-2.0919
A0033,1774229580000,-0.7541,-1.0669,-1.4477
A0033,1774329600000,2.5203,-0.7251,-6.277
A0033,1774704660000,0.6536,0.3522,1.2031
A0034,1770250500000,1.5108,-1.8249,0.0946
A0034,1770610020000,1.4294,1.2403,1.5568
A0034,1770805380000,-0.257,0.1621,-1.4566
A0034,1771576680000,-1.7905,-2.8507,-1.5343
A0034,1771646340000,-0.7611,-0.0801,-2.3506
A0034,1774336020000,-4.3539,3.4989,-4.1842
A0034,1774966980000,-0.1773,-1.1357,2.3113
A0035,1770782460000,-1.7362,0.9797,-1.1338
A0035,1770951000000,-1.2092,0.9961,-1.5138
A0035,1771161360000,-0.9471,-1.6008,1.4066
A0035,1772493540000,1.3579,-0.3565,2.9251
A0035,1772638560000,-2.276,0.7517,-1.5983
A0035,1773062340000,-3.2555,-2.0801,-0.9407
A0035,1774561380000,-2.9656,-0.8494,-0.2575
A0035,1774760460000,3.8394,-4.2823,-1.8024
A0035,1774990860000,-1.1317,-0.4575,-3.0726
A0036,1770346020000,0.6137,0.073,0.7006
A0036,1771198140000,5.2459,2.0489,-0.3991
A0036,1771822920000,0.2512,-4.7477,-1.6915
A0036,1771926960000,0.2852,1.7046,-3.0395
A0036,1772822040000,-2.9437,-2.1662,0.8497
A0036,1773964500000,1.7027,-1.5584,-1.3144
A0036,1774414380000,-0.8462,0.0837,0.373
A0036,1774807260000,-3.2781,3.9676,-0.1176
A0037,1770421740000,-2.5676,-0.1827,3.863
A0037,1770624540000,1.2621,1.1427,1.7939
A0037,1771307280000,1.2873,0.2304,-1.1527
A0037,1772460300000,-2.1068,-1.0229,-2.2006
A0037,1774162680000,-1.6787,3.1208,-2.8214
A0037,1774704120000,-0.2698,2.048,0.6109
A0037,1774885320000,-2.4274,-1.0266,-1.6703
A0038,1771464120000,0.9401,0.7557,-3.6223
A0038,1771679280000,0.924,-1.3761,0.6487
A0038,1771937460000,-0.6712,1.406,-3.0476
A0038,1772662860000,0.4826,-0.6077,2.9983
A0038,1772954400000,-1.7745,4.0104,3.1354
A0038,1773295440000,2.8144,-1.6431,-0.542
A0038,1773858960000,1.4285,1.8985,-1.4333
A0038,1774018200000,4.3257,-1.4621,-1.4831
A0038,1774722420000,-1.0026,-0.76,-1.5634
A0039,1769976240000,-4.4145,-1.0209,0.0915
A0039,1770937080000,-1.6254,3.2763,-0.918
A0039,1771761720000,-2.7472,-0.8424,0.5989
A0039,1771942380000,-2.87,1.2608,-0.7702
A0039,1772258940000,0.5853,0.9563,0.9128
A0040,1770467880000,0.8905,-1.8308,-0.9772
A0040,1770607080000,-1.2353,-0.9186,-0.0026
A0040,1771309860000,-1.1272,-1.3675,-2.2624
A0040,1771623300000,-1.0201,0.5926,0.6066
A0040,1773465180000,-2.872,0.9497,0.306
A0040,1774321860000,-3.3934,4.441,1.2083
A0040,1775059320000,0.3248,2.1837,0.3058
A0041,1770340680000,2.855,0.1461,-1.2191
A0041,1772532840000,1.5902,0.4104,-1.6322
A0041,1772667600000,-0.6197,0.9986,-0.8232
A0041,1772751660000,-3.15,0.9006,0.6008
A0041,1772860380000,-3.605,0.1555,0.504
A0041,1773371100000,0.4861,0.087,-0.9935
A0041,1773574020000,-0.3387,-1.6,-0.9191
A0041,1774127040000,1.5747,3.4388,0.2122
A0041,1774336980000,-0.0048,-6.0809,1.5995
A0041,1774421880000,-0.3589,-0.5719,-1.3603
A0042,1770121740000,-1.1161,0.5285,-0.3337
A0042,1770597120000,3.5775,4.5882,-2.0957
A0042,1771639680000,-0.4223,3.0507,-0.4363
A0042,1771891920000,-0.6412,-3.228,1.4283
A0042,1773220380000,-0.5595,-1.4265,-0.8193
A0043,1769977560000,2.4898,0.3405,-3.3103
A0043,1770685620000,-1.3346,-6.2106,-2.6295
A0043,1771503060000,-2.8529,0.0185,-2.4753
A0043,1772450160000,-3.7892,2.2222,-1.6096
A0043,1774067880000,-0.0932,-3.1195,-0.1225
A0043,1774376460000,-1.982,-0.3286,-1.0181
A0043,1774473840000,2.4872,-0.6913,0.69
A0043,1774777980000,-1.9357,-1.3284,2.0937
A0044,1771110360000,-1.9322,-3.1984,-0.7062
A0044,1771172160000,-1.0395,0.3451,-1.6141
A0044,1771849860000,1.1163,-4.1829,1.0428
A0044,1772644500000,-1.0806,-0.9055,0.6647
A0044,1773890040000,2.2814,0.5004,-1.9146
A0044,1774281360000,-2.8345,1.9378,0.413
A0044,1774821480000,0.4166,2.6486,1.1054
A0045,1770371160000,1.6706,1.3363,-0.8219
A0045,1771051320000,-3.2016,-0.4925,-2.6158
A0045,1771468860000,1.3823,-1.1693,1.6818
A0045,1772226840000,0.8407,3.4048,0.5207
A0045,1772754960000,-0.9083,-2.2993,-0.7301
A0045,1774858020000,0.7681,1.3905,-1.3087
A0046,1770286920000,-0.6059,0.9291,-1.2008
A0046,1771256220000,2.6421,-4.1835,1.5286
A0046,1771311240000,-0.2355,0.5104,-1.9962
A0046,1771943100000,-2.2976,-1.767,-1.71
A0046,1772025180000,1.4095,1.5768,1.0219
A0046,1773227340000,-1.3109,3.2011,-1.1355
A0046,1773569940000,-0.7718,1.1204,2.2918
A0047,1770156480000,1.3357,-0.5933,-2.1678
A0047,1771070040000,-1.4319,1.1613,0.4318
A0047,1772538300000,0.381,0.9962,-5.0239
A0047,1774059360000,1.1004,-0.4484,0.7275
A0047,1774955100000,0.7251,-1.5558,-2.5468
A0048,1770018660000,0.5972,2.5552,1.9335
A0048,1770173160000,-2.0557,0.7787,-1.1171
A0048,1770758820000,-0.6306,-1.5349,-1.2614
A0048,1771381740000,-0.2787,-1.4971,-0.996
A0048,1773150960000,3.1333,2.7835,-0.7694
A0048,1773932700000,0.8997,1.8003,-0.8747
A0048,1774610940000,-4.1496,-4.7041,-0.2981
A0049,1770186120000,-0.9746,1.1967,-2.5423
A0049,1770400020000,0.1041,-2.3542,1.3472
A0049,1772795820000,1.8689,1.6475,-0.0666
A0049,1773354000000,0.1473,-2.5344,4.698
A0049,1773475320000,-0.3632,-0.268,4.3111
A0049,1774119120000,-4.2718,-2.8803,-3.5441
A0049,1774216380000,1.9823,-2.9397,0.0361
A0049,1774250340000,1.1132,0.48,-0.0336
A0049,1774370040000,0.7302,0.9322,0.2904
A0049,1774505220000,3.1142,1.673,-3.3329
A0050,1771041540000,-0.9081,-0.2627,1.1506
A0050,1771458420000,-2.0401,-2.4431,0.1803
A0050,1771608780000,-1.8188,-0.6628,1.5408
A0050,1772785200000,0.0835,0.9799,-0.6468
A0050,1774176660000,0.3612,2.0428,-0.6705
A0051,1770053520000,1.4169,1.8352,0.0555
A0051,1771655280000,-0.8697,-0.0548,2.2998
A0051,1772528100000,0.5251,0.9339,3.093
A0051,1773272040000,3.1035,0.2317,1.8962
A0051,1773725220000,-0.9126,0.0625,-0.2673
A0051,1774586460000,-3.9615,4.5232,-1.5003
A0052,1770024360000,2.5231,0.2238,1.2509
A0052,1771259760000,-4.9652,-1.7765,1.4892
A0052,1771475820000,-1.6541,0.4075,-0.2178
A0052,1772680260000,1.166,1.1725,1.8114
A0052,1773351960000,2.1776,-3.1844,1.899
A0052,1773957000000,-2.7228,0.3112,1.9723
A0052,1774970700000,0.0567,-2.6064,-1.5355
A0053,1769946420000,-3.3553,0.5103,-2.3996
A0053,1771628340000,-0.5841,2.9243,0.02
A0053,1771800480000,-0.8791,1.1107,3.2318
A0053,1771983300000,2.4672,0.8239,-2.5742
A0053,1772089980000,-2.2681,1.623,1.7394
A0053,1772924640000,-0.693,0.0755,0.2198
A0053,1773446280000,1.2365,-4.379,-1.4203
A0053,1773497760000,0.2508,4.5156,-2.6605
A0053,1774888020000,-0.492,1.5894,-3.4816
A0054,1770191100000,3.0183,-0.1494,0.5024
A0054,1772765220000,0.6809,3.3892,-0.9094
A0054,1773451320000,0.9615,-1.2264,1.412
A0054,1774731600000,-3.7791,0.1292,0.0534
A0054,1774990320000,1.8931,0.4278,-2.9136
A0055,1770378660000,-2.5452,-0.7454,1.7676
A0055,1770841080000,-0.8523,0.5714,-2.2607
A0055,1771455300000,3.6948,-1.9728,-2.9085
A0055,1771675320000,-3.2629,-1.4682,1.6988
A0055,1771957080000,0.7057,-0.6377,0.0419
A0055,1773427980000,-1.023,0.799,-3.6857
A0055,1773717840000,0.9341,2.6969,-2.4084
A0056,1770072420000,2.3538,1.9803,4.0553
A0056,1772350620000,-2.0133,1.1822,2.3143
A0056,1773192360000,1.7475,0.2031,-1.3477
A0056,1773402240000,1.0238,0.1513,2.4365
A0056,1773552120000,1.4717,-0.7149,1.1786
A0056,1773951180000,-0.4072,-1.2269,-3.0573
A0056,1774076100000,3.3612,-4.9183,-1.1888
A0056,1774862640000,-1.5851,0.4982,0.5565
A0056,1774950420000,-0.3869,-0.2341,-0.6483
A0057,1770575040000,-3.8536,1.3792,2.9181
A0057,1771733700000,-1.009,-4.632,1.7308
A0057,1771805460000,-3.5928,-2.847,1.6797
A0057,1772433180000,1.3146,0.0565,1.3457
A0057,1772618220000,-1.1249,-1.904,0.6093
A0057,1773908520000,-2.0268,-2.0614,-0.7031
A0057,1774536540000,-2.8688,0.5963,-1.4371
A0057,1774962300000,-1.9437,-4.163,0.0399
A0058,1770268500000,-1.9014,2.6919,1.8472
A0058,1771024680000,-2.0745,-1.9431,1.8193
A0058,1773298740000,-1.0197,-0.0103,-0.1277
A0058,1774567440000,-1.8578,-0.4042,-1.1314
A0058,1774941780000,-1.2113,-0.3308,1.9198
A0059,1769963880000,3.3261,2.5687,2.2595
A0059,1770068520000,-2.5913,-0.3104,-0.666
A0059,1770201060000,-0.4456,2.0614,-4.7445
A0059,1772853780000,-1.3227,2.1515,-2.9051
A0059,1773673200000,2.0769,-3.3863,-0.0013
A0060,1770645420000,3.2794,-1.352,-0.557
A0060,1770824040000,1.5791,3.0386,-2.1723
A0060,1771201920000,0.6734,0.0977,-1.9979
A0060,1772328900000,1.8524,-1.0563,0.9461
A0060,1772669460000,1.1678,-3.303,4.7005
A0060,1773131700000,-1.3414,-3.3431,0.6999
A0060,1773744240000,-1.1584,1.9417,1.757
A0060,1774187040000,-1.1709,0.06,0.9607
A0060,1774872120000,-0.6463,-3.8045,4.3364
A0061,1770261300000,-2.781,-0.2478,2.1465
A0061,1770439560000,-2.0394,0.5171,-4.3751
A0061,1771771860000,1.3065,2.5048,0.6579
A0061,1771908240000,-1.5524,-2.0514,-0.7977
A0061,1772108220000,-1.8685,1.9323,0.7038
A0061,1772935080000,-0.7675,0.9838,-2.1983
A0061,1774632480000,-1.0877,1.7566,-0.63
A0062,1769951580000,-2.2497,-0.4205,1.0623
A0062,1771117800000,1.3276,5.5501,2.1821
A0062,1771702860000,-0.4302,0.556,1.051
A0062,1774401660000,0.8073,-2.309,-1.1859
A0062,1775007720000,-2.3033,-3.5782,2.3147
A0063,1770036060000,0.7639,0.4996,0.3433
A0063,1770932580000,-0.5234,2.5635,1.1349
A0063,1770970680000,-2.678,-0.1461,0.5822
A0063,1771149480000,-2.2926,-2.262,-1.6747
A0063,1771476240000,-2.0093,2.4463,0.8053
A0063,1771721700000,1.1313,2.1601,-1.183
A0063,1772984880000,-0.2803,-0.1012,-0.2057
A0063,1773341640000,-1.2196,-1.0975,4.0163
A0063,1774246620000,-0.9854,-3.8306,-1.301
A0064,1769905860000,1.3335,0.2434,0.0796
A0064,1770257160000,-0.2425,-0.7244,-1.3721
A0064,1770599640000,-0.8605,1.769,-1.7049
A0064,1770960000000,0.4126,0.1132,-1.7771
A0064,1771262340000,-2.0177,-3.0751,-2.3217
A0064,1771937580000,-1.1581,-2.3732,0.5535
A0064,1772908980000,-2.162,-0.3642,1.6555
A0064,1773459780000,0.7222,4.1707,-0.5516
A0064,1773717660000,-4.1593,-4.0324,-1.1526
A0064,1774591320000,0.074,-2.4364,1.3583
A0065,1771570140000,0.9433,-2.1668,0.7663
A0065,1771645380000,1.8694,3.4003,0.573
A0065,1773786060000,0.0538,-3.147,-0.8159
A0065,1773871620000,-0.8339,0.7522,1.5506
A0065,1774191240000,-1.3807,1.0489,-0.2201
A0066,1770498540000,1.8392,-0.4012,-0.8582
A0066,1770638460000,0.3965,5.8152,1.7462
A0066,1770948840000,-0.3598,-2.0251,-0.5466
A0066,1771845840000,0.1137,3.2873,-0.3627
A0066,1772031720000,-1.4609,-3.5411,0.2596
A0066,1773198120000,-0.3104,-0.4606,1.9281
A0066,1773995760000,1.4947,3.6776,2.4187
A0067,1771222740000,2.0409,-1.4975,-3.5505
A0067,1771881060000,-4.6974,2.066,1.2093
A0067,1772642700000,3.1677,2.6265,-6.2347
A0067,1773269220000,-0.7459,-1.5641,-2.6005
A0067,1773672480000,3.8679,-1.1223,-3.2634
A0067,1774034340000,1.7875,-0.532,2.0303
A0068,1770484500000,-1.6175,1.5428,1.1442
A0068,1771510860000,-1.1926,-1.4386,-0.7625
A0068,1772482140000,-0.1808,-2.0176,-0.8654
A0068,1772934480000,3.648,0.9396,0.7286
A0068,1773901500000,-0.6221,-3.3812,-2.9941
A0068,1774727820000,-3.8083,-1.9773,-0.8693
A0068,1774917420000,-1.9626,0.8603,2.6737
A0069,1770118020000,-4.9152,0.6015,-2.2905
A0069,1770334920000,-1.4808,-1.6824,-2.7457
A0069,1771004520000,5.0303,-0.2739,0.7947
A0069,1771094460000,-0.2927,-4.0389,1.831
A0069,1772478960000,-4.3713,-6.0793,-2.9059
A0069,1774125600000,-1.2487,-0.4007,-2.5593
A0069,1774722900000,1.9604,-0.1054,3.5619
A0070,1771515900000,-1.9769,-3.1421,-2.0428
A0070,1771940940000,-0.8861,-0.7986,3.7089
A0070,1772037480000,-3.6203,1.2134,0.8053
A0070,1772123280000,0.6415,-2.388,-1.1365
A0070,1772170980000,-3.2117,-0.3668,-3.3183
A0070,1773028200000,-1.2459,-0.1002,-3.1092
A0070,1774735260000,-3.0231,-1.6503,-2.3896
A0071,1769949660000,-0.3588,-0.3921,0.3984
A0071,1770404580000,-0.1221,-3.8517,-1.6612
A0071,1771067880000,-1.4128,0.6842,-0.3298
A0071,1773043440000,2.5016,-1.8098,0.4438
A0071,1773344040000,0.9064,3.5204,-0.2732
A0071,1774205100000,0.9972,-0.1275,-1.6822
A0072,1770160740000,-2.3609,0.3314,1.017
A0072,1770482700000,-0.1608,3.5169,-0.2396
A0072,1770729540000,0.8896,2.7906,4.0463
A0072,1771310580000,1.1178,-0.1608,0.5166
A0072,1771831320000,0.1209,2.8048,0.5141
A0072,1773270300000,-1.4243,-0.7584,0.5625
A0072,1773571620000,2.0973,-2.7166,-1.7844
A0072,1774007340000,-3.0914,1.4328,0.766
A0073,1770444180000,1.2932,-2.8832,-2.0306
A0073,1770706980000,-0.7713,0.6705,-0.4292
A0073,1770884760000,-0.5804,0.6869,1.7246
A0073,1771153980000,-1.2578,-3.1578,1.6835
A0073,1773911760000,1.9477,-1.7495,-2.6631
A0073,1774542480000,-3.4862,1.5567,-1.3846
A0074,1770450840000,2.1839,-0.367,-1.1004
A0074,1770518100000,1.5658,-0.5417,-1.3756
A0074,1770743940000,-0.4527,-1.8308,-2.5219
