account_id,event_time,health_score
A0065,1767345247000,53.84
A0065,1772880505000,88.93
A0066,1767381824000,48.09
A0066,1773838971000,86.88
A0067,1767293044000,43.73
A0067,1773409998000,90.04
A0068,1767281672000,40.82
A0068,1774214580000,88.77
A0069,1767350498000,48.11
A0069,1774211016000,12.46
A0070,1767347669000,49.1
A0070,1774178431000,88.3
A0071,1767326374000,55.18
A0071,1772439263000,85.71
A0072,1767388983000,45.64
A0072,1774074939000,95.0
A0073,1767286248000,51.67
A0073,1774154725000,5.79
A0074,1767340127000,46.95
A0074,1773593917000,6.81
A0075,1767277338000,57.76
A0075,1772675872000,7.74
A0076,1767299067000,45.47
A0076,1774042161000,86.47
A0077,1767316445000,53.57
A0077,1773209298000,14.8
A0078,1767393337000,38.89
A0078,1773879098000,88.33
A0079,1767247045000,51.8
A0079,1774058874000,90.14
A0080,1767269898000,51.06
A0080,1772789082000,10.56
A0081,1767260282000,51.19
A0081,1773880399000,13.43
A0082,1767361581000,57.87
A0082,1772593316000,88.8
A0083,1767397445000,44.83
A0083,1773215607000,87.67
A0084,1767280090000,55.91
A0084,1772724604000,14.14
A0085,1767248624000,55.54
A0085,1773741331000,14.25
A0086,1767273559000,46.48
A0086,1773319649000,88.78
A0087,1767288072000,50.39
A0087,1773772900000,7.13
A0088,1767302308000,55.97
A0088,1773257612000,90.01
A0089,1767358190000,51.21
A0089,1773798574000,89.5
A0090,1767259048000,46.87
A0090,1774460513000,11.84
A0091,1767265129000,41.85
A0091,1773513192000,10.61
A0092,1767384440000,57.62
A0092,1772465293000,92.37
A0093,1767295571000,58.44
A0093,1772787597000,92.71
A0094,1767301841000,60.63
A0094,1773698198000,10.13
A0095,1767316137000,51.14
A0095,1773876064000,7.56
A0096,1767310898000,45.53
A0096,1772566969000,86.02
A0097,1767330835000,42.47
A0097,1772439832000,13.98
A0098,1767377875000,47.95
A0098,1774268327000,10.68
A0099,1767232957000,45.82
A0099,1774318633000,14.4
