account_id,f1,f2,f3,f4
A0039,1.29,-1.1251,3.7389,1.9842
A0040,-2.956,-1.1579,4.891,0.344
A0041,-4.2883,-2.0983,4.3878,-1.4867
A0042,0.0361,-2.5539,1.0683,-1.0249
A0043,-1.5203,-2.4704,3.8295,-2.1108
A0044,-3.3332,-2.1367,-0.5683,0.0002
A0045,-2.6648,-3.0533,0.7905,-0.4143
A0046,-3.862,-2.6478,3.4557,-3.9971
A0047,-1.0105,-2.0555,2.5985,0.7489
A0048,-2.9242,-1.922,7.4106,-1.1664
A0049,-2.0957,-2.2619,-0.1885,0.406
A0050,-3.1941,-0.4579,4.8396,-0.4269
A0051,-4.3336,-1.6426,0.2405,-2.2231
A0052,-1.8942,-1.4614,1.6454,-2.989
A0053,-3.1564,-1.9053,2.6089,-3.1234
A0054,-0.402,-2.0506,1.2921,0.3107
A0055,-2.417,-2.3014,3.0504,-2.585
A0056,-2.5372,-1.5457,3.6569,-4.9358
A0057,-0.0224,-2.3263,4.801,-0.277
A0058,-0.4016,-2.4047,1.7,-2.0037
A0059,-1.4598,-1.1827,2.113,0.2864
A0060,-1.7955,-1.6901,1.4696,1.5762
A0061,-3.746,-1.9098,1.5143,1.109
A0062,-2.3413,-1.3287,-1.8238,-1.6997
A0063,-2.7131,-0.5948,4.7476,-1.0685
A0064,-1.425,-2.5245,0.8979,-0.6656
A0065,-0.1435,-1.8952,0.7002,-0.9357
A0066,-3.5851,-1.4016,3.3318,-2.0599
A0067,-3.8743,-0.7155,1.133,-2.0025
A0068,-3.3298,-1.1094,3.7986,1.6958
A0069,-0.5231,-2.0334,0.8826,-3.0512
A0070,-2.895,-2.4436,1.8046,0.0366
A0071,-0.6031,-2.5228,2.0575,-0.5862
A0072,-5.6193,-2.25,-1.2875,-0.0979
A0073,-0.7349,-2.3904,1.3941,-0.9302
A0074,-2.3451,-1.5139,5.6629,-1.3787
A0075,-0.9981,-2.4492,1.8645,-0.3888
A0076,-0.9601,-1.2865,3.9982,-2.1087
A0077,-0.8069,-0.6325,-0.5871,-0.1983
A0078,-1.8145,-1.3859,5.3805,-1.3772
A0079,-4.8304,-1.0937,1.9586,0.0964
A0080,-5.2236,-2.3668,1.6092,-3.6177
A0081,-3.802,-1.4936,0.3833,-1.7031
A0082,-3.1279,-1.4708,3.4741,-0.7249
A0083,-2.8215,-1.9869,3.994,-0.0725
A0084,-0.8422,-2.1006,0.9874,-6.3614
A0085,-4.3452,-1.7627,2.9756,-0.4174
A0086,-2.7111,-2.1454,1.3765,0.7312
A0087,-0.4752,-2.2493,1.0239,-0.2565
A0088,0.3701,-0.9536,2.6683,0.0859
A0089,-1.6105,-1.7751,2.9122,-2.7479
A0090,-5.0235,-1.3751,6.7458,-2.313
A0091,-3.0825,-1.4893,3.4455,3.1167
A0092,-0.6696,-2.9081,2.1092,-2.8836
A0093,-3.1042,-1.4206,2.3203,1.6167
A0094,-0.6499,-2.6961,3.3424,-6.1476
A0095,-4.5817,-1.8974,2.6947,-1.9312
A0096,-1.7882,-2.8111,1.5702,-1.3369
A0097,-0.743,-1.866,0.0602,0.9042
A0098,2.5417,-0.5172,2.2645,0.6567
A0099,-5.017,-1.0533,3.5514,-0.0057
A0100,-5.8276,-1.6023,3.1863,0.0573
A0101,-0.9267,-0.7502,-0.5778,-4.043
A0102,-4.7003,-1.1691,3.2688,-1.2149
A0103,-4.7351,-1.7381,2.8523,-2.5712
A0104,-1.8221,-2.0336,5.2794,-2.3004
A0105,-4.8051,-0.1921,3.8813,-1.7771
A0106,-3.2461,-1.519,2.188,-3.5574
A0107,-3.8276,-1.8078,2.7036,-1.2313
A0108,-2.6334,0.1887,3.8137,-0.9674
A0109,-0.1219,-0.4936,2.5446,-3.7274
A0110,-3.5904,-1.2591,-0.9561,-1.4662
A0111,-1.6882,-2.0549,-0.7431,-3.2851
A0112,0.9243,-1.0612,3.2062,0.6573
A0113,-1.7879,-0.8954,2.2909,-1.64
A0114,-3.8484,-2.0708,3.0868,-4.5715
A0115,-3.8351,-1.8837,2.9247,0.7349
A0116,-1.1752,-2.086,4.9718,-2.0521
A0117,-5.8793,-1.4414,1.8551,-1.5799
A0118,-2.926,-2.5997,0.6524,-1.3149
A0119,-0.3531,-2.2527,2.4252,-3.9032
