row_id,account_id,event_time,amount,category
R00484,A0041,1771574340000,19.79,salary
R00469,A0034,1771461000000,7.23,travel
R00487,A0095,1771611780000,13.54,travel
R00472,A0101,1771475580000,15.03,other
R00367,A0002,1770559800000,6.23,salary
R00541,A0090,1772040780000,58.26,salary
R00450,A0083,1771255980000,7.09,salary
R00416,A0092,1770970500000,30.85,other
R00400,A0110,1770840300000,8.31,other
R00520,A0029,1771856100000,59.71,travel
R00368,A0025,1770590280000,36.96,salary
R00569,A0068,1772174280000,12.12,other
R00521,A0060,1771869960000,11.83,grocery
R00552,A0002,1772091240000,19.28,rent
R00414,A0004,1770962760000,29.27,rent
R00540,A0088,1772018100000,90.93,rent
R00518,A0014,1771823520000,49.37,rent
R00442,A0090,1771188180000,12.83,salary
R00496,A0059,1771667940000,12.17,salary
R00388,A0063,1770726300000,1.89,travel
R00519,A0032,1771831560000,10.08,rent
R00473,A0111,1771478220000,61.86,rent
R00385,A0107,1770713220000,33.98,travel
R00454,A0013,1771310880000,19.92,other
R00579,A0023,1772220060000,6.85,travel
R00595,A0006,1772301180000,18.12,other
R00588,A0025,1772279700000,28.27,rent
R00443,A0023,1771191540000,15.12,rent
R00593,A0028,1772297940000,72.85,grocery
R00575,A0089,1772202360000,7.51,other
R00567,A0082,1772162160000,13.73,salary
R00413,A0054,1770961680000,3.72,travel
R00377,A0114,1770639900000,3.97,salary
R00463,A0067,1771427700000,10.58,other
R00506,A0054,1771725000000,4.78,salary
R00451,A0043,1771260720000,33.92,salary
R00422,A0118,1771009260000,74.86,travel
R00462,A0021,1771401240000,17.55,other
R00528,A0116,1771902720000,30.73,salary
R00396,A0114,1770818340000,111.34,rent
R00477,A0109,1771506120000,74.6,other
R00502,A0103,1771700160000,5.97,salary
R00498,A0046,1771674420000,8.33,grocery
R00494,A0094,1771645380000,30.12,travel
R00510,A0083,1771767120000,31.7,rent
R00573,A0104,1772184720000,22.61,travel
R00380,A0054,1770651120000,26.13,salary
R00459,A0002,1771380000000,9.9,travel
R00488,A0052,1771613280000,36.27,rent
R00426,A0099,1771028580000,5.33,other
R00482,A0055,1771553040000,5.1,other
R00398,A0073,1770833700000,19.36,travel
R00392,A0051,1770749460000,9.51,other
R00500,A0104,1771693260000,11.91,other
R00382,A0015,1770657960000,9.1,salary
R00578,A0019,1772219040000,12.6,travel
R00471,A0046,1771471020000,56.11,other
R00548,A0108,1772071380000,46.1,grocery
R00412,A0081,1770960000000,43.08,rent
R00421,A0001,1770993360000,13.17,rent
R00503,A0009,1771709400000,2.44,grocery
R00381,A0073,1770657600000,43.47,salary
R00566,A0039,1772161860000,47.04,grocery
R00544,A0063,1772053800000,25.85,salary
R00516,A0067,1771810560000,15.14,salary
R00497,A0115,1771670580000,60.13,other
R00527,A0110,1771883220000,27.29,other
R00489,A0093,1771614360000,25.81,salary
R00507,A0004,1771735260000,6.56,rent
R00517,A0048,1771817040000,40.94,grocery
R00418,A0035,1770981900000,10.19,other
R00386,A0082,1770714420000,26.1,grocery
R00563,A0081,1772155080000,8.89,travel
R00504,A0091,1771715220000,13.8,grocery
R00378,A0051,1770643800000,23.42,other
R00534,A0027,1771952520000,17.9,rent
R00525,A0087,1771876620000,23.0,salary
R00467,A0013,1771446900000,36.84,salary
R00393,A0060,1770778320000,20.67,rent
R00523,A0095,1771872300000,26.7,salary
R00585,A0080,1772260080000,34.28,travel
R00591,A0079,1772294280000,29.09,salary
R00570,A0066,1772175780000,27.79,rent
R00409,A0053,1770934440000,43.99,grocery
R00480,A0056,1771536900000,3.83,other
R00366,A0090,1770547740000,22.27,travel
R00374,A0075,1770633660000,21.77,travel
R00490,A0111,1771627080000,47.07,rent
R00427,A0108,1771043340000,20.12,grocery
R00537,A0113,1771994880000,7.56,grocery
R00486,A0014,1771606440000,14.29,rent
R00535,A0112,1771977300000,34.74,travel
R00394,A0070,1770781020000,15.96,other
R00538,A0014,1772003940000,38.98,rent
R00547,A0082,1772063940000,87.08,rent
R00447,A0040,1771221420000,37.09,grocery
R00402,A0102,1770855840000,51.2,rent
R00395,A0117,1770817980000,14.78,travel
R00452,A0005,1771291440000,64.55,grocery
R00580,A0092,1772224200000,17.85,grocery
R00568,A0006,1772167380000,51.98,rent
R00430,A0073,1771086600000,16.43,salary
R00434,A0080,1771122540000,22.98,salary
R00404,A0037,1770874020000,12.64,rent
R00401,A0058,1770842700000,5.53,grocery
R00543,A0064,1772045280000,6.8,salary
R00470,A0034,1771463880000,43.79,grocery
R00411,A0094,1770951420000,56.97,rent
R00576,A0106,1772210820000,48.93,rent
R00457,A0038,1771359000000,6.21,rent
R00405,A0035,1770887520000,25.25,other
R00539,A0118,1772015400000,19.08,grocery
R00420,A0061,1770989340000,14.84,travel
R00449,A0024,1771232400000,20.2,travel
R00598,A0048,1772390040000,7.73,other
R00572,A0075,1772178060000,144.36,grocery
R00492,A0013,1771632180000,2.75,rent
R00440,A0032,1771173180000,10.88,rent
R00408,A0071,1770912240000,184.66,salary
R00508,A0105,1771743300000,9.81,grocery
R00558,A0020,1772131020000,10.56,travel
R00529,A0030,1771914900000,15.74,travel
R00493,A0018,1771643040000,21.21,grocery
R00554,A0094,1772109240000,21.57,other
R00468,A0014,1771459860000,3.4,other
R00581,A0052,1772233800000,37.0,travel
R00460,A0057,1771380840000,10.89,salary
R00589,A0087,1772286840000,6.11,other
R00499,A0044,1771681080000,26.05,salary
R00536,A0063,1771993800000,80.83,rent
R00590,A0088,1772292600000,5.25,salary
R00561,A0100,1772146500000,6.49,grocery
R00546,A0047,1772057580000,6.63,grocery
R00481,A0011,1771540020000,31.04,travel
R00371,A0096,1770628620000,29.42,grocery
R00446,A0040,1771219500000,4.99,travel
R00373,A0025,1770632400000,66.17,grocery
R00428,A0055,1771063140000,7.42,other
R00599,A0092,1772400660000,24.68,rent
R00384,A0013,1770705660000,7.42,rent
R00557,A0022,1772125380000,230.71,grocery
R00419,A0030,1770988980000,26.5,travel
R00597,A0087,1772349480000,126.86,travel
R00376,A0103,1770636060000,32.75,rent
R00397,A0002,1770820500000,20.69,grocery
R00387,A0039,1770719580000,5.54,salary
R00424,A0009,1771017240000,10.14,travel
R00383,A0044,1770683760000,72.09,grocery
R00461,A0099,1771388040000,4.59,rent
R00435,A0058,1771128960000,100.59,grocery
R00522,A0033,1771871700000,9.3,salary
R00474,A0008,1771486200000,14.91,other
R00453,A0074,1771309440000,17.5,rent
R00594,A0093,1772300220000,23.24,rent
R00501,A0073,1771695780000,4.85,other
R00533,A0097,1771952340000,17.4,rent
R00406,A0106,1770890520000,51.56,other
R00370,A0084,1770627540000,25.31,grocery
R00574,A0090,1772199060000,38.3,rent
R00369,A0038,1770595800000,11.71,salary
