row_id,account_id,event_time,amount,category
R00443,A0019,1771049280000,45.61,other
R00413,A0075,1770756420000,3.77,rent
R00597,A0066,1772376540000,11.33,travel
R00390,A0037,1770525840000,17.02,rent
R00508,A0051,1771630860000,28.08,grocery
R00468,A0109,1771269120000,14.26,other
R00436,A0084,1770974100000,57.53,grocery
R00527,A0018,1771839900000,7.49,rent
R00361,A0023,1770200280000,19.43,grocery
R00528,A0036,1771852680000,191.78,salary
R00462,A0032,1771199280000,3.64,rent
R00481,A0031,1771404480000,16.62,travel
R00479,A0102,1771380900000,6.6,travel
R00514,A0109,1771703340000,12.14,travel
R00381,A0063,1770443040000,72.74,grocery
R00504,A0111,1771602480000,28.13,other
R00370,A0070,1770310620000,47.55,salary
R00589,A0035,1772341080000,11.32,other
R00471,A0103,1771339260000,4.36,other
R00357,A0089,1770173340000,40.61,travel
R00347,A0006,1770066000000,9.96,salary
R00352,A0111,1770136200000,13.43,grocery
R00554,A0056,1772051520000,38.87,travel
R00407,A0093,1770662100000,45.35,grocery
R00477,A0071,1771379940000,75.01,travel
R00459,A0005,1771191960000,11.01,travel
R00499,A0012,1771573920000,3.15,rent
R00523,A0001,1771806480000,33.55,salary
R00414,A0075,1770760740000,3.01,rent
R00354,A0036,1770152580000,4.22,rent
R00432,A0020,1770942840000,9.66,grocery
R00405,A0039,1770652440000,2.27,travel
R00561,A0086,1772126880000,30.54,travel
R00488,A0015,1771468440000,3.61,salary
R00403,A0042,1770642000000,22.28,travel
R00558,A0045,1772108160000,68.21,other
R00355,A0119,1770162840000,62.94,rent
R00353,A0110,1770145980000,13.02,rent
R00346,A0011,1770042780000,38.76,other
R00519,A0001,1771774860000,60.04,rent
R00505,A0065,1771607760000,46.17,grocery
R00557,A0045,1772082420000,90.39,travel
R00402,A0015,1770633720000,40.42,grocery
R00472,A0020,1771344180000,17.91,rent
R00448,A0085,1771094820000,32.67,rent
R00549,A0017,1771988940000,54.75,travel
R00516,A0089,1771747380000,88.75,salary
R00473,A0061,1771350480000,2.99,rent
R00358,A0039,1770183960000,81.53,travel
R00427,A0033,1770899640000,52.16,grocery
R00447,A0036,1771087800000,4.21,grocery
R00492,A0060,1771495740000,49.61,grocery
R00587,A0111,1772304300000,41.92,salary
R00440,A0111,1771004520000,36.98,other
R00449,A0049,1771108380000,4.03,grocery
R00599,A0048,1772402220000,8.0,travel
R00553,A0006,1772017200000,20.16,salary
R00416,A0028,1770778800000,8.37,grocery
R00501,A0066,1771592640000,4.56,grocery
R00412,A0087,1770744240000,10.46,rent
R00453,A0007,1771123560000,56.17,salary
R00428,A0061,1770916440000,7.35,rent
R00522,A0109,1771801980000,20.88,rent
R00380,A0061,1770431280000,46.2,rent
R00456,A0054,1771144500000,34.93,salary
R00410,A0031,1770684900000,29.83,travel
R00425,A0085,1770865620000,225.93,other
R00419,A0033,1770805260000,50.38,grocery
R00563,A0036,1772135340000,14.18,grocery
R00454,A0113,1771126620000,6.0,grocery
R00376,A0014,1770397920000,106.56,salary
R00437,A0031,1770987000000,12.08,rent
R00550,A0115,1772002560000,5.67,grocery
R00506,A0004,1771616160000,27.4,rent
R00520,A0000,1771795320000,19.75,rent
R00591,A0052,1772346180000,46.52,rent
R00533,A0040,1771876740000,17.81,travel
R00386,A0111,1770491460000,11.37,salary
R00393,A0010,1770557760000,24.69,grocery
R00491,A0080,1771494780000,13.52,other
R00409,A0012,1770679020000,138.08,travel
R00478,A0023,1771380000000,19.59,rent
R00441,A0087,1771007160000,4.4,other
R00487,A0030,1771456800000,32.89,travel
R00552,A0032,1772016300000,22.86,rent
R00397,A0003,1770590700000,30.13,other
R00480,A0114,1771394100000,5.88,salary
R00573,A0081,1772231220000,10.9,other
R00585,A0035,1772296860000,4.78,salary
R00435,A0055,1770969660000,70.9,rent
R00391,A0108,1770535920000,11.59,travel
R00371,A0022,1770322200000,98.95,grocery
R00497,A0063,1771539120000,13.82,travel
R00524,A0089,1771817880000,1.81,grocery
R00458,A0080,1771172880000,11.11,rent
R00457,A0069,1771167300000,12.98,salary
R00572,A0076,1772228520000,62.96,salary
R00530,A0109,1771861500000,47.47,salary
R00582,A0064,1772273880000,15.75,rent
R00399,A0103,1770600180000,106.73,rent
R00525,A0059,1771823580000,3.24,other
R00566,A0006,1772166840000,26.87,rent
R00374,A0031,1770342960000,119.07,grocery
R00594,A0010,1772371200000,39.64,grocery
R00540,A0046,1771915620000,32.11,rent
R00396,A0113,1770590640000,56.75,rent
R00579,A0029,1772266020000,10.57,other
R00496,A0016,1771507860000,9.59,rent
R00467,A0038,1771250040000,8.23,salary
R00367,A0049,1770246720000,12.12,other
R00389,A0008,1770523680000,6.92,other
R00564,A0082,1772151780000,24.73,travel
R00588,A0058,1772328900000,18.84,travel
R00562,A0082,1772128380000,16.24,other
R00541,A0020,1771920600000,24.0,other
R00470,A0007,1771286460000,6.81,travel
R00469,A0032,1771272480000,15.11,other
R00593,A0056,1772365620000,8.3,rent
R00510,A0088,1771638420000,48.04,other
R00583,A0082,1772281680000,9.86,other
R00375,A0099,1770380280000,84.46,grocery
R00438,A0082,1770988920000,24.69,other
R00512,A0101,1771669920000,114.57,other
R00584,A0087,1772292480000,124.61,salary
R00418,A0016,1770804420000,65.35,travel
R00384,A0061,1770462300000,26.04,grocery
R00529,A0069,1771853220000,13.27,grocery
R00500,A0044,1771578600000,3.83,travel
R00515,A0023,1771724460000,52.61,grocery
R00547,A0033,1771964520000,20.92,salary
R00365,A0069,1770239760000,7.5,grocery
R00369,A0043,1770286020000,27.08,salary
R00446,A0003,1771062120000,66.14,salary
R00486,A0053,1771455480000,7.86,travel
R00411,A0051,1770725280000,184.01,grocery
R00392,A0001,1770543360000,13.95,travel
R00431,A0118,1770942000000,30.33,other
R00433,A0037,1770950040000,25.69,rent
R00377,A0053,1770401160000,24.05,salary
R00503,A0087,1771598400000,5.55,other
R00526,A0089,1771837500000,2.29,travel
R00362,A0117,1770222120000,9.34,other
R00586,A0000,1772302860000,6.53,travel
R00401,A0093,1770633000000,9.45,salary
R00538,A0005,1771907700000,43.76,rent
R00545,A0059,1771947420000,12.12,grocery
R00379,A0115,1770418080000,16.9,salary
R00592,A0081,1772353980000,9.3,other
R00450,A0113,1771110180000,23.11,grocery
R00556,A0096,1772070960000,6.78,other
R00509,A0077,1771638060000,33.69,other
R00513,A0111,1771671000000,34.31,salary
R00595,A0010,1772376060000,16.36,rent
R00483,A0059,1771439160000,6.41,salary
R00531,A0006,1771867380000,18.36,other
R00451,A0050,1771111860000,8.06,other
R00426,A0113,1770886200000,8.21,grocery
R00575,A0112,1772244780000,9.65,salary
R00490,A0116,1771494780000,42.07,grocery
R00404,A0066,1770649020000,16.26,travel
R00383,A0051,1770460800000,5.87,grocery
R00366,A0098,1770242520000,8.98,travel
R00373,A0083,1770341460000,46.12,salary
R00568,A0035,1772220660000,5.94,rent
R00398,A0048,1770598860000,19.03,travel
R00423,A0069,1770842100000,19.83,travel
R00464,A0001,1771218840000,5.88,other
R00537,A0104,1771897140000,147.29,grocery
R00385,A0009,1770477180000,2.81,rent
R00574,A0071,1772236680000,39.48,rent
R00382,A0071,1770458400000,7.44,grocery
R00580,A0011,1772267940000,5.36,grocery
R00475,A0117,1771362180000,32.38,travel
R00536,A0053,1771891680000,4.17,salary
R00395,A0008,1770575400000,16.67,salary
R00551,A0114,1772007420000,31.21,other
R00581,A0064,1772270940000,135.44,grocery
R00560,A0107,1772115240000,11.94,grocery
R00489,A0031,1771487520000,43.52,salary
R00415,A0010,1770768840000,7.63,salary
R00452,A0107,1771114260000,5.19,rent
R00359,A0059,1770186240000,13.45,salary
R00408,A0000,1770678720000,20.06,salary
R00548,A0102,1771972740000,9.0,other
R00387,A0000,1770495180000,14.1,salary
R00511,A0034,1771642860000,9.88,grocery
R00577,A0040,1772262600000,45.57,travel
R00463,A0037,1771206420000,7.94,rent
R00546,A0095,1771960500000,6.79,other
