item_id,embedding,label
I0040,"[-2.899249, -0.731086, -1.562759, 1.520881, 2.767144, -5.883026, 7.820198, 6.05728, -0.016322, 1.266682, -2.406865, -0.46412, -3.654176, -0.413217, 2.495394, 4.492054]",c0
I0041,"[-2.192837, -0.247825, -5.87354, -4.694168, 0.617263, 1.617523, -2.977923, -0.508884, -3.585298, 1.735401, 2.781322, 6.204475, 1.479596, 2.10675, -2.503754, -0.365654]",c5
I0042,"[-2.681559, -0.667704, 0.203244, 0.762994, 2.983803, -7.39141, 7.505888, 7.313514, 0.196289, 0.997955, -4.031809, 0.512501, -4.484782, -0.45336, 2.943104, 4.506417]",c0
I0043,"[-2.485542, 1.261215, 1.739683, 5.06526, -1.160286, 1.981079, -2.334259, 4.017759, -2.835039, 2.431058, 1.390054, 0.380041, 1.843506, 6.54796, -2.853199, -1.964381]",c4
I0044,"[-3.13031, -1.464757, -1.760642, 2.730943, 1.658011, 1.113287, -4.004643, -3.116167, -4.542595, -2.401279, -1.228757, -1.468096, 0.833946, -2.728911, -3.287879, -1.836941]",c1
I0045,"[-2.11137, -0.247764, -0.897095, 1.721756, 2.211096, -7.47164, 8.448797, 6.307017, 0.889265, 1.810939, -2.7012, 1.004574, -4.736231, -1.224089, 3.442463, 3.669793]",c0
I0046,"[0.724805, 0.749617, 3.151649, -0.557063, -0.053696, -5.885156, 2.321005, 2.556783, 3.243514, -2.072761, -1.420813, -4.526194, -1.65749, 0.119052, -2.074481, -1.243583]",c2
I0047,"[-3.208345, 2.182391, 1.945735, 5.198027, -1.293999, 3.131581, -2.091606, 4.475939, -2.774435, 2.450217, 1.371272, -0.307648, 2.380376, 5.89711, -2.966162, -1.669817]",c4
I0048,"[-0.305627, -3.748812, -0.911026, -2.591077, 1.724171, 2.481985, 2.598509, -3.388691, -2.615484, -0.223744, -1.206781, -1.194485, -2.417232, 1.14932, -3.841232, 1.105287]",c3
I0049,"[-1.122194, -1.736577, -1.383662, -3.384393, 1.400004, 1.627683, 1.762969, -2.232303, -1.539799, 1.416455, 0.155552, -0.845893, -2.255164, 2.294754, -2.596173, 1.922349]",c3
I0050,"[-2.820283, -0.941246, 0.706417, 1.904278, 3.119057, -6.597636, 7.654802, 6.803606, 0.638815, 1.486154, -2.920382, 0.281453, -4.262524, -0.881031, 4.277331, 5.07493]",c0
I0051,"[0.576884, 1.481458, 3.61113, -1.174396, -0.98914, -5.708884, 2.46897, 1.787864, 3.111994, -2.205742, -1.748395, -5.328558, -1.496412, -0.290804, -1.909138, -1.581239]",c2
I0052,"[-3.141554, 1.825687, 2.878289, 4.526649, -0.023421, 1.874984, -3.048696, 4.010357, -1.555559, 2.044714, 3.348467, 0.476178, 3.524746, 4.788034, -2.454192, -0.844215]",c4
I0053,"[-2.863248, -0.725373, 0.377221, 0.603982, 3.071764, -5.897001, 7.265923, 9.398121, 0.413989, 1.443155, -2.581318, 0.972249, -4.32195, -0.996778, 3.657655, 4.616039]",c0
I0054,"[-1.852365, 0.011738, -5.96885, -4.81797, 0.227891, 2.787665, -6.224181, -0.821624, -2.317869, 1.906278, 1.747138, 6.707493, 1.830953, 1.060218, -1.127948, -0.766195]",c5
I0055,"[-0.288841, -4.167805, -0.995595, -2.127456, 1.454622, 0.751501, 1.018073, -3.163253, -1.838657, 1.190614, -0.676946, -1.811577, -2.142892, 0.815349, -3.313884, 1.69651]",c3
I0056,"[0.960314, 1.145813, 3.809445, -1.997005, -0.826104, -5.453186, 3.395566, 1.79245, 2.654493, -2.623285, -2.474747, -5.131208, -1.979405, -1.271585, -1.50518, -2.105902]",c2
I0057,"[-0.770231, -2.683812, -1.014909, -2.103355, 1.375666, 1.0999, 2.380955, -3.70417, -2.42235, 0.66731, -0.442815, -0.414101, -2.934458, 0.575797, -3.926753, 0.450318]",c3
I0058,"[-2.709132, -0.428928, -0.295377, 2.046741, 2.729364, -7.434115, 8.540885, 7.603437, 0.184524, 0.135053, -2.949505, 0.710292, -4.51795, -0.042578, 3.308514, 4.190279]",c0
I0059,"[-1.711798, 0.74223, 2.537076, 5.983189, -0.138227, 3.25974, -3.962347, 3.541469, -2.027421, 1.647628, 2.743562, -0.596693, 3.130569, 5.168512, -2.389692, -1.652667]",c4
I0060,"[-3.128888, 1.831258, 0.774916, 3.918003, -0.781465, 1.643135, -1.964773, 4.237013, -1.494917, 2.501364, 1.350272, -0.815646, 2.044451, 6.077392, -1.796606, -1.594285]",c4
I0061,"[-0.441781, 1.031338, 3.061029, -1.642449, -0.963079, -4.897336, 3.313478, 1.91559, 3.711325, -2.653453, -1.057906, -3.830823, -2.556219, -2.86183, -2.176881, -1.008095]",c2
I0062,"[1.508217, 0.156759, 3.191552, -0.566686, -0.758485, -5.054016, 2.865177, 2.242477, 2.730495, -2.354259, -1.440593, -4.58025, -1.94914, -0.914702, -1.481958, -1.376342]",c2
I0063,"[-2.753899, 0.596521, 1.583823, 4.51646, -0.515664, 2.733465, -2.381373, 3.571416, -1.634196, 1.564115, 1.131917, -0.182423, 3.0124, 6.097581, -2.471821, -0.770696]",c4
I0064,"[-0.637942, -2.552196, 0.308273, -2.120918, 0.955236, 2.151266, 3.020032, -3.533251, -2.600411, 0.85426, -0.43133, -0.932509, -1.562839, 0.685171, -3.853516, 1.040834]",c3
I0065,"[0.56746, 0.256805, 2.394478, -1.053724, -0.864923, -4.75271, 3.232031, 3.269578, 2.974359, -2.378177, -1.059642, -4.976004, -1.585125, -0.577475, -1.916176, -0.755731]",c2
I0066,"[-1.35016, 0.527178, 0.811361, 3.647423, -0.225064, 2.347035, -2.911151, 2.498345, -1.123009, 1.860014, 2.043052, 0.006594, 3.304489, 5.897153, -2.712337, -1.301618]",c4
I0067,"[-0.759654, -0.228589, -6.334096, -4.591573, -0.9569, 1.853712, -4.750809, -0.552121, -3.478973, 1.677258, 1.943391, 7.239535, 0.476223, 1.570053, -2.529013, -1.16534]",c5
I0068,"[-0.144606, -3.206081, -1.185543, -3.203147, 1.845901, 1.575922, 2.007739, -3.947026, -1.972188, 0.974752, 0.683755, -0.711553, -2.635895, 1.365259, -3.828676, 1.951029]",c3
I0069,"[-0.820857, -0.234913, -6.754416, -4.727352, 0.380443, 2.105175, -4.639834, -0.449615, -4.275387, 3.529692, 2.765892, 6.38217, 1.231064, 2.512374, -0.878966, -0.862364]",c5
I0070,"[-3.286927, -1.406418, 0.003413, 0.743387, 2.803195, -6.071809, 7.433479, 7.073281, 0.949886, 1.383491, -3.104778, 0.503695, -3.650204, -1.982344, 4.110255, 4.027362]",c0
I0071,"[-2.149073, -0.229183, -0.549363, 1.210341, 2.767042, -7.497985, 7.917795, 6.887263, 1.165773, 0.807562, -2.447336, -0.38515, -4.012152, -1.122752, 2.662584, 4.189229]",c0
I0072,"[-3.134631, -0.69963, -1.897525, 2.681021, 2.207083, 2.776535, -2.735666, -2.948965, -4.391702, -1.838723, -0.798555, -1.313482, 0.991012, -1.167382, -2.233304, -1.6385]",c1
I0073,"[-3.244653, 0.777093, 2.208875, 6.423212, -0.229545, 2.616385, -2.169335, 4.011267, -1.467525, 1.688628, 1.081169, 0.313942, 2.621789, 6.205585, -2.666977, -0.891109]",c4
I0074,"[-2.016179, 2.309733, 0.57157, 4.183417, 0.470035, 2.44778, -3.738668, 4.572074, -1.882013, 3.182824, 1.636335, 0.065701, 2.809965, 5.868355, -2.617855, -1.586841]",c4
I0075,"[-1.736153, 1.6772, 3.091263, 4.701651, -0.392425, 3.053767, -2.834337, 4.110074, -2.229859, 1.942149, 2.62696, 0.336899, 3.374498, 5.862108, -2.527437, -1.821784]",c4
I0076,"[-1.688908, -0.50324, -6.661355, -5.321421, 1.283184, 2.933057, -2.675592, -0.635273, -3.035494, 2.440027, 2.528255, 6.29833, 2.215128, 1.206963, -1.642357, -1.307483]",c5
I0077,"[-3.887198, -0.561013, -1.484477, 3.976235, 1.954806, 1.21856, -5.43827, -3.793119, -3.555541, -2.88887, -1.334596, -0.724258, 1.004903, -1.092286, -2.827351, -1.66653]",c1
I0078,"[-0.092361, -3.321833, -1.117429, -3.203019, 1.906037, 0.846564, 2.532099, -2.305241, -3.664865, 0.852952, -0.364173, 0.317088, -2.628787, 1.092745, -4.378416, 1.394497]",c3
I0079,"[-3.375738, -0.248002, -0.514101, 0.745031, 1.719358, -7.233049, 8.005292, 6.610795, -0.734891, 1.676745, -3.430865, 0.494723, -4.825882, -1.709827, 3.182899, 4.248653]",c0
I0080,"[-3.134162, -0.729519, -0.115533, 0.636549, 3.57174, -5.874282, 6.9661, 6.947492, 1.55246, 1.049997, -3.860872, -0.138658, -4.153492, -0.212033, 3.602069, 4.52929]",c0
I0081,"[-2.229744, -1.685966, -0.362647, 2.018389, 2.481058, -5.338999, 8.023114, 6.989571, 0.726118, 1.534197, -3.406191, -0.143321, -3.204086, -1.270889, 3.144877, 2.542583]",c0
I0082,"[-1.546607, -0.38519, -0.454895, 1.34618, 2.801539, -6.413622, 8.328289, 7.015686, 1.94814, 2.281604, -3.824365, 0.689489, -3.900817, 0.279687, 3.599236, 3.519529]",c0
I0083,"[-3.3187, -2.091916, -0.745993, 0.436622, 2.316214, -6.616989, 8.178788, 6.939333, -0.247475, 1.270012, -4.036034, 0.388198, -3.799615, -1.65913, 2.491185, 5.453108]",c0
I0084,"[-4.979622, 0.424537, -1.74945, 2.942483, 1.230061, 2.95366, -3.990698, -2.701754, -4.344612, -2.706019, -1.382775, -1.356467, 1.24525, -1.196377, -2.658683, -1.522083]",c1
I0085,"[-0.596968, -3.967468, -1.023903, -2.335874, 1.29218, 1.779448, 2.583357, -3.485395, -3.151864, -0.427811, -0.075688, -0.131224, -3.13107, 1.658503, -3.084235, 2.335139]",c3
I0086,"[-4.298503, -0.261992, -1.303174, 2.158601, 2.222923, 0.947001, -4.810601, -3.472025, -4.57763, -2.42358, -0.476829, -1.11668, 1.700033, -0.960731, -3.859298, -1.619811]",c1
I0087,"[-2.934637, 0.075571, -1.476806, 3.065453, 2.332114, 1.942106, -3.918466, -2.588541, -3.754861, -3.518963, -1.205357, -1.100613, 0.570534, -1.158853, -2.778966, -1.493813]",c1
I0088,"[-2.041928, 2.500493, 1.646457, 5.294119, -0.756053, 2.756327, -2.979392, 3.490228, -1.488441, 2.143935, 1.513427, -1.581607, 1.708247, 5.026494, -1.36006, -2.17974]",c4
I0089,"[0.875341, 1.060818, 3.608427, -1.256443, -0.327951, -5.397286, 2.503802, 1.729041, 3.481001, -1.333541, -1.564614, -3.31536, -3.207105, -1.235435, -2.694114, -1.736649]",c2
I0090,"[0.236142, 0.414113, 4.46448, -0.698543, -0.700557, -4.057844, 2.608183, 1.848965, 3.910509, -2.347347, -2.511554, -4.9932, -2.345499, -0.496967, -1.194662, -1.263724]",c2
I0091,"[-2.092395, -0.085822, -6.8888, -5.528374, 0.578303, 3.525751, -3.855209, 0.453245, -3.507421, 1.989668, 2.54484, 5.953753, 1.335208, 1.174299, -1.880919, -1.763161]",c5
I0092,"[0.045976, -3.808292, -0.608796, -1.940467, 1.828904, 0.809263, 3.54871, -3.22144, -2.553536, 2.138186, -0.857648, -0.501856, -3.117212, 1.462966, -2.444584, 2.160668]",c3
I0093,"[-0.370851, 0.641276, 2.21683, -0.748634, -0.203694, -5.700201, 3.43922, 2.956454, 2.900512, -1.287558, -1.625475, -4.350262, -1.659678, -0.821177, -1.04471, -1.188314]",c2
I0094,"[-0.676506, -3.433854, -0.387955, -2.958014, 1.35999, 1.792522, 2.910217, -2.591215, -2.368733, 0.232225, -1.036397, -1.483559, -2.095296, 1.277531, -2.7627, 0.47253]",c3
I0095,"[0.244109, 0.379687, 3.525048, -0.896906, -1.20682, -5.472397, 2.167287, 1.120154, 3.379896, -2.719973, -2.981309, -5.301212, -2.282997, -1.572183, -2.272787, -2.07946]",c2
I0096,"[-2.584652, 0.994376, 1.863585, 5.635605, 0.006484, 3.885564, -2.537071, 3.910472, -1.366466, 2.735266, 2.925542, -0.01111, 2.195763, 4.64008, -3.190765, -2.427625]",c4
I0097,"[-2.042856, -0.973388, -6.533972, -4.349346, 0.892966, 0.740752, -5.057516, -1.42053, -1.979952, 1.890661, 3.004574, 6.571021, 2.402275, 2.163882, -2.361361, -0.874386]",c5
I0098,"[0.061316, 0.550884, 2.747343, -1.393647, -1.795239, -5.071477, 2.355545, 1.881656, 3.829047, -3.204793, -2.482772, -5.057476, -1.958902, -0.816242, -1.65193, -1.677299]",c2
I0099,"[-0.282885, -4.422997, -1.716333, -2.58467, 1.001417, 0.783376, 2.3815, -4.037074, -1.517508, 0.349522, -0.72546, -1.897963, -1.908466, 2.023824, -2.346555, 1.101369]",c3
I0100,"[-2.695796, -1.582573, 0.294613, 0.852642, 3.022198, -6.511495, 7.67414, 7.385783, 0.342633, 1.318624, -3.898179, 0.639678, -3.568552, -1.010337, 2.985508, 4.629097]",c0
I0101,"[-2.9222, 0.750961, 1.761153, 6.176644, -1.061806, 3.642108, -1.577911, 4.901119, -1.897041, 1.740704, 3.3599, -1.00439, 3.728786, 4.982763, -3.373986, -0.32462]",c4
I0102,"[1.137287, 0.505928, 3.258174, -1.026926, -1.753663, -4.816267, 3.270466, 1.514112, 4.04414, -2.457577, -0.858462, -4.065387, -1.294792, -0.25619, -2.246109, -1.410258]",c2
I0103,"[0.272892, -0.518313, 3.827594, -1.413363, -1.371645, -5.418902, 2.933996, 1.912639, 2.730953, -1.850086, -1.48483, -4.62507, -1.541169, -1.125422, -1.251191, -0.794635]",c2
I0104,"[-3.723036, -0.056483, -2.227917, 2.246907, 3.461544, 3.179126, -4.574516, -3.134174, -4.262652, -1.874696, -2.34333, -0.206948, 0.935108, -2.057909, -3.618732, -3.184985]",c1
I0105,"[-2.480747, -1.415254, 0.37803, 0.903298, 1.953018, -6.095681, 7.580931, 6.918934, 0.818654, 1.608373, -2.49293, 0.35282, -3.67445, -1.144573, 3.188419, 3.38972]",c0
I0106,"[-2.098351, 1.604035, 1.110821, 5.661035, -0.488723, 1.99745, -3.273239, 3.882978, -1.954724, 3.221263, 1.438626, -0.630581, 3.140757, 4.477108, -2.799724, -2.31721]",c4
I0107,"[-2.907658, 1.788018, 2.75073, 4.55204, -1.253304, 3.159059, -2.43437, 3.893363, -1.449299, 1.944127, 1.462889, -0.06029, 3.44515, 5.033591, -2.886855, -2.572406]",c4
I0108,"[-2.265951, -0.353669, -6.346592, -5.814709, -0.721622, 2.39049, -5.069656, -0.304909, -3.54384, 2.124798, 1.733458, 7.358778, 1.132939, 1.82291, -3.303797, -1.665734]",c5
I0109,"[-0.936643, -3.321063, -1.093826, -2.748304, 0.255902, 1.321551, 2.512718, -3.200124, -2.935573, 1.157013, -0.487962, -1.422894, -2.331742, 3.157663, -2.579736, 1.637239]",c3
I0110,"[1.400245, 1.871106, 4.075914, -1.347119, -0.922289, -5.824677, 2.490047, 1.543839, 3.011216, -2.985424, -1.760971, -4.301065, -1.887032, -0.279187, -1.693966, -0.689628]",c2
I0111,"[-1.573364, 0.870644, -6.215686, -4.793684, 0.183227, 3.098057, -3.827438, -1.489988, -3.48226, 0.423099, 2.283706, 7.560235, 0.644387, 1.705824, -1.359492, -3.090322]",c5
I0112,"[-3.128295, -0.527371, -2.419106, 3.84064, 2.59758, 1.773144, -4.425268, -2.133582, -4.012835, -1.560979, -2.04346, -1.721307, 0.832134, -0.636676, -3.029514, -1.83958]",c1
I0113,"[-3.837985, -1.242496, -1.417593, 3.701831, 1.897483, 1.899636, -4.810841, -2.445199, -4.545738, -1.246562, -2.084351, -0.865703, 1.282041, -2.913648, -3.215195, -2.715957]",c1
I0114,"[-0.408516, -2.800606, -0.321126, -2.551253, 1.257834, 1.623837, 2.027101, -3.507139, -2.53363, 0.98637, 0.438863, -1.013211, -1.958954, 1.357285, -2.1951, 1.214262]",c3
I0115,"[-1.614282, -1.320446, 0.027913, 0.76283, 2.010873, -7.136294, 7.951113, 6.066911, 0.903024, 2.004129, -4.003483, -0.58568, -4.714018, -1.410953, 3.407384, 4.400297]",c0
I0116,"[-3.313798, -0.893058, -1.498222, 2.907278, 1.885594, 2.635712, -4.650581, -3.305965, -3.370572, -2.379504, -1.760693, -1.380294, 0.728153, -1.618952, -2.938379, -1.672944]",c1
I0117,"[-2.655736, -0.154812, -0.523069, 0.845935, 2.58028, -6.024887, 7.698728, 6.527345, -0.020415, 0.938435, -2.704421, 0.127074, -5.083008, -1.169478, 2.801851, 4.507651]",c0
I0118,"[-0.363755, -5.351121, -0.880063, -1.991003, 0.868598, 2.194955, 2.986978, -3.229001, -2.975077, -0.380795, 0.220714, -0.653118, -3.320213, 1.875102, -3.543936, 0.069607]",c3
I0119,"[-1.488179, -0.206887, -6.255553, -5.048004, 0.171729, 2.150317, -3.911468, -1.258243, -2.378475, 2.494004, 2.71428, 5.577144, 1.702578, 1.840965, -2.312128, -1.169788]",c5
I0120,"[-1.29261, 0.750518, 1.875092, 4.625433, -1.496755, 4.259768, -3.269872, 4.464376, -1.922219, 1.386524, 2.401498, -0.912641, 3.956597, 4.721435, -3.07744, -0.799247]",c4
I0121,"[-2.654421, -0.234314, -0.029609, 0.854533, 3.80832, -7.509998, 6.62613, 6.877208, 0.933884, 2.595319, -3.570952, -0.185704, -5.31814, -1.517601, 4.427453, 3.118881]",c0
I0122,"[-0.38853, -3.777772, -1.547954, -3.671427, 0.299321, 1.50981, 1.651781, -2.947224, -1.667231, 0.710822, -0.028137, -2.056972, -2.719726, 1.616464, -2.939942, 0.038844]",c3
I0123,"[-2.261181, -1.698287, -1.680968, 1.371765, 3.084846, -7.758049, 9.039895, 7.295543, -0.051571, 1.55997, -3.325593, -0.874344, -4.607151, -0.826376, 2.639079, 5.191868]",c0
I0124,"[-2.99485, -0.743101, 1.09806, 0.804762, 3.180222, -7.231061, 7.383572, 7.602952, 0.645898, 0.294279, -2.774011, 0.338695, -4.350002, -0.065148, 3.61422, 4.205409]",c0
I0125,"[-1.290741, -3.037792, -1.639189, -2.172665, 2.199092, 1.744881, 1.523146, -4.020275, -1.247457, 0.170498, -0.282887, -1.218134, -2.092975, 0.792618, -3.720509, 0.557092]",c3
I0126,"[-3.725291, -1.378882, -0.996857, 2.602529, 2.329602, 1.818731, -3.91944, -3.842173, -3.797491, -2.819448, -1.160759, -0.302762, 0.885668, -1.631924, -3.004088, -3.180385]",c1
I0127,"[-2.530441, 2.473387, 1.632745, 5.160102, -0.964289, 2.382851, -3.370101, 4.591649, -1.329491, 2.057083, 1.933266, -0.184062, 3.213084, 4.523869, -2.781207, -2.511293]",c4
I0128,"[-0.241164, 0.725479, 3.853365, -0.909397, -0.38729, -4.316616, 3.437395, 1.704316, 3.405493, -1.947442, -2.256131, -4.577966, -3.200962, -2.11514, -2.579081, -2.327162]",c2
I0129,"[-2.874429, -0.742645, 0.128912, 0.650269, 3.275093, -6.858454, 7.55957, 5.852851, 0.320565, 1.867719, -3.3841, 0.957531, -4.760292, -0.638881, 2.963053, 4.295212]",c0
I0130,"[-2.113105, -0.194365, -7.118557, -5.036355, -0.257976, 2.033495, -4.286576, -0.244364, -3.402554, 3.196547, 2.76366, 7.927563, 2.144989, 1.166603, -1.757669, -1.650994]",c5
I0131,"[-2.3286, -1.267983, -0.112836, 1.586884, 2.740752, -6.758278, 8.705279, 7.012866, 1.058686, 0.526635, -2.66723, -0.379769, -3.958978, -1.741739, 3.482166, 3.37445]",c0
