item_id,embedding,label
I0022,"-3.275177, -3.570973, 1.971918, -1.985318, 1.68796, 2.73282, -0.583289, -1.528275, 1.117744, -1.169481, -1.749402, -0.46829, -1.259271, -1.503031, 1.345409, 1.815095",c0
I0023,"-1.987205, -3.438318, 1.326469, -2.287996, 0.603609, 3.04474, -1.31313, -1.297867, 1.469789, -0.788902, -0.438977, 0.828758, -1.775, -1.151519, 1.155313, 3.09806",c0
I0024,"0.672009, 1.400772, 3.193843, 0.802923, 3.656618, -3.881904, 5.730585, 3.801753, -4.790337, -0.080234, 2.13037, -2.045502, 0.921739, -0.007447, -2.247281, -3.776602",c2
I0025,"-2.855004, -1.526782, -2.745072, 5.290589, 2.962707, -0.332537, 4.592647, -3.731678, 2.080827, -4.119815, 1.754246, -3.024859, 1.471501, 0.892057, -5.970353, -1.872409",c5
I0026,"-2.714593, -4.273008, -0.4338, 4.280418, 5.0726, 4.405633, -2.262537, 6.457839, -4.266509, 3.717589, -1.456043, -1.391759, 1.441495, -5.172813, -0.55607, -7.001492",c4
I0027,"-3.179082, -3.259352, 1.699482, -1.4318, 1.857104, 3.233924, -1.654552, -1.483334, 0.581546, -1.097411, -1.247966, 1.536444, -0.735049, 1.080964, 1.804274, 2.294362",c0
I0028,"7.568684, 2.736709, 0.459471, 4.93917, 8.958118, 1.335297, -3.180071, -2.77338, 4.99532, 1.832546, 2.141296, 1.857699, 4.536894, -2.316062, 3.638746, 0.266027",c3
I0029,"-3.157056, -1.382868, -2.67529, 3.69638, 2.658653, 0.001882, 3.898674, -2.749816, 1.092779, -4.337722, 1.291332, -3.068243, 1.013512, 2.613969, -6.177442, -0.683226",c5
I0030,"6.281669, 3.41252, 0.277027, 5.627539, 9.101456, 1.662015, -3.250276, -4.144818, 5.358627, 1.545737, 2.124056, 1.027083, 5.261869, -1.871474, 3.337032, 0.391821",c3
I0031,"-4.494761, -1.605512, -2.123351, 4.233179, 3.381326, 0.195974, 4.491694, -2.397883, 0.475286, -3.816144, 0.836557, -2.268118, 0.729377, 1.82396, -6.296697, -0.250666",c5
I0032,"-4.413074, -1.899444, -1.956451, 4.635592, 3.171879, 0.152276, 2.128358, -3.87885, 1.614747, -3.658452, 1.964355, -2.578191, 0.727196, 0.826258, -7.077409, -0.833359",c5
I0033,"-2.992068, -4.179241, -0.306432, 3.150108, 5.778225, 3.77823, -3.435414, 6.780551, -4.528453, 4.425539, -2.628119, -1.685427, 0.595636, -6.040948, -0.631047, -7.051151",c4
I0034,"0.218479, -2.066532, -2.940587, -0.697971, -4.373718, 2.089072, 2.293979, -1.270598, -6.106975, 0.292146, -1.182017, -3.674571, -1.84563, 1.72393, -2.721507, 3.890313",c1
I0035,"0.780245, 1.490766, 3.612859, 0.344058, 3.894485, -5.394993, 5.014982, 4.456449, -4.312097, 0.82671, 3.287297, -2.291551, 2.360878, -0.136188, -3.640605, -3.942801",c2
I0036,"6.883848, 3.205269, -0.653969, 5.666488, 9.411592, 2.484814, -2.70269, -3.508545, 5.094875, 2.501443, 2.769103, 1.473437, 5.078715, -1.864466, 3.340356, -0.272546",c3
I0037,"0.845037, -2.29291, -4.301179, -0.97048, -5.912488, 2.946414, 0.855894, -1.321638, -6.08467, -0.396245, -0.345323, -2.995818, -2.607111, 0.867122, -1.89609, 3.132951",c1
I0038,"1.849552, -2.488968, -3.776338, -2.25888, -5.044847, 0.787764, 1.285415, -1.531461, -5.977392, -0.265296, -0.761345, -2.250754, -2.592456, 1.507777, -1.760006, 2.303066",c1
I0039,"-2.151654, -3.630843, 1.297944, -2.024192, 2.79144, 2.14765, -0.515652, -0.737325, 0.783415, -0.908811, -0.395179, 1.64181, -2.219517, -1.383107, 2.32733, 3.950012",c0
I0040,"0.244698, 0.389889, 2.966013, 0.561038, 4.410769, -5.26007, 4.428141, 3.50273, -4.334219, 0.767405, 3.600634, -2.019912, 3.392328, -0.910346, -2.622522, -3.457514",c2
I0041,"0.556923, -2.370408, -3.239274, -0.914993, -4.649623, 1.373055, 1.779664, -0.483398, -5.219864, 0.807095, -0.924462, -3.499029, -2.282552, 0.668295, -1.298454, 2.464578",c1
I0042,"0.399589, 1.648467, 2.562869, 0.083608, 4.090439, -4.135921, 5.360695, 3.020289, -3.745704, 0.091062, 3.316357, -1.612851, 2.009198, -0.074988, -2.253298, -3.716422",c2
I0043,"-3.134893, -2.760079, 1.641003, -1.310702, 1.288891, 1.28944, -1.477851, -0.942809, 0.631442, 0.068658, -1.358778, 0.253772, -0.008742, -0.160242, 1.532991, 2.324056",c0
I0044,"0.329272, -2.879144, -2.555344, -0.368496, -5.65255, 2.481493, 1.595058, 0.223485, -5.848107, 0.524432, -0.943959, -3.263697, -2.74663, 0.897636, -3.095927, 2.47606",c1
I0045,"-2.851648, -1.945188, -1.307507, 3.985018, 2.168218, -0.478226, 4.175561, -3.258398, 1.180876, -2.142183, 0.71311, -3.164077, 0.050606, 2.190124, -5.652933, -0.697298",c5
I0046,"-0.140963, 1.317127, 3.13825, 0.833761, 3.601392, -3.324209, 4.916765, 4.159207, -4.378596, 1.04542, 1.22594, -1.247165, 2.73586, -0.757607, -3.283419, -4.319213",c2
I0047,"-1.502857, -4.676426, -0.72223, 3.240035, 5.298532, 4.475604, -1.191371, 7.044844, -4.174505, 3.57143, -1.17835, -1.055224, 0.787668, -6.008164, -1.257858, -6.27991",c4
I0048,"6.217955, 2.99383, 0.89908, 4.465765, 9.123296, 2.875059, -3.138748, -3.946554, 5.106368, 0.850202, 1.986901, 1.836373, 5.034033, -2.622902, 2.598642, -0.036126",c3
I0049,"-2.16057, -2.42142, 1.876916, -1.533294, 2.421776, 2.075484, -2.454933, -1.367955, 0.373241, -1.583827, -0.498336, 1.302017, -2.34938, -0.183382, 2.204926, 3.153769",c0
I0050,"-3.29606, -3.374603, 2.788715, -2.286988, 2.015484, 2.256234, -2.167016, -2.981439, 0.578201, -0.564304, -1.069264, 0.856422, -1.611055, -0.515692, 2.877818, 2.043229",c0
I0051,"-1.791318, -4.462787, 2.153057, -2.589082, 1.95676, 2.846389, -1.652862, -1.260004, -0.143787, -0.28927, -1.2242, 0.659927, -0.622693, -0.476215, 1.326782, 2.24609",c0
I0052,"7.061302, 3.422387, 0.113252, 5.442541, 9.30335, 2.682857, -3.111047, -4.484622, 4.991709, 1.110744, 1.837927, 0.810433, 3.278422, -0.639868, 2.634562, -0.963473",c3
I0053,"0.674169, 0.786621, 3.175351, 0.472976, 5.446185, -5.808244, 5.304743, 4.287573, -4.225657, 1.048616, 3.138061, -1.665399, 2.395385, -0.26946, -2.989404, -3.689889",c2
I0054,"0.027159, 1.317923, 4.171258, -0.042797, 3.529098, -3.361764, 4.553141, 3.958754, -4.934318, 0.49536, 1.648531, -2.097548, 1.362688, -0.112096, -2.617952, -3.796246",c2
I0055,"-3.95327, -1.367887, -1.037079, 3.90372, 2.460436, -0.368373, 3.394448, -3.904262, 1.520555, -2.463125, 0.096469, -2.222032, 0.677849, 1.680642, -6.175596, -0.518156",c5
I0056,"-3.614456, -1.243104, -1.44265, 4.227865, 2.364715, -0.702766, 4.354877, -4.15833, 2.20749, -3.672086, 1.107105, -3.294046, 1.744432, 1.031423, -5.6316, -0.304382",c5
I0057,"-2.083191, -2.705412, 1.779312, -0.886206, 1.511808, 2.233537, -0.831742, -1.720844, 1.101466, -1.280502, -1.415297, 1.634034, -2.038791, -0.283658, 2.580289, 2.049771",c0
I0058,"1.12619, -2.027654, -3.248653, -1.370196, -5.172815, 0.222743, 1.403103, -1.21341, -4.775463, -0.603737, -0.436825, -2.104945, -1.466511, 1.619851, -2.012337, 3.190927",c1
I0059,"-0.458429, 0.725702, 1.943933, 1.326773, 4.19595, -4.470427, 4.369129, 4.236457, -6.572663, -0.236313, 3.423759, -2.980353, 1.021062, -1.623145, -2.953309, -4.314202",c2
I0060,"0.862236, -2.367042, -1.813761, -0.641589, -4.655254, 1.217325, 0.914586, -0.800761, -5.495069, -0.187389, -0.622319, -2.25749, -2.518798, 1.488944, -2.094814, 2.148151",c1
I0061,"-2.728746, -3.831994, 1.98858, -0.957658, 1.180615, 2.247727, -0.844869, -0.934198, 1.543596, -1.887355, -1.111156, 2.150326, -2.08728, -0.667325, 2.342265, 3.079988",c0
I0062,"2.144504, -2.511353, -3.013855, -0.878875, -4.729239, 1.429939, 3.140308, -1.325855, -4.54599, -0.078159, -0.765198, -2.238373, -2.567254, 1.224366, -1.552759, 2.499724",c1
I0063,"1.123179, 0.714956, 3.483505, 1.09681, 3.166602, -4.209229, 5.704108, 3.457187, -4.41811, 0.236857, 3.155421, -3.325139, 2.597957, -0.375063, -1.826417, -4.794315",c2
I0064,"-3.416999, -4.690177, 1.654406, -1.694948, 1.569037, 2.310962, -1.978649, -0.532461, 0.88003, -1.086973, -0.301138, 0.502755, -0.683653, -0.49798, 1.747169, 3.445471",c0
I0065,"-1.605215, -3.731171, 1.824193, -0.729763, 1.272594, 3.475953, -1.853015, -1.885373, 1.220573, -0.998553, -1.446718, 1.431206, -0.060455, -1.449635, 1.090981, 2.202895",c0
I0066,"-2.650752, -2.367306, 1.674491, -1.898073, 2.22284, 1.942161, -1.467604, -0.310313, 0.926845, -1.290375, -0.869735, 1.345284, -2.867251, -1.227782, 1.684345, 1.901567",c0
I0067,"-2.602515, -4.522307, 0.54925, 5.060867, 5.472557, 4.874566, -2.540808, 6.529762, -5.166738, 4.234905, -1.337983, -1.908683, 1.218762, -6.118536, -1.289598, -5.355979",c4
I0068,"0.19466, 1.451063, 3.662302, 0.581058, 3.84549, -5.165172, 4.998369, 3.473191, -5.061506, 0.508518, 2.099034, -4.128727, 2.075284, -1.399606, -2.080332, -4.287866",c2
I0069,"7.089748, 2.584233, 1.087547, 4.895287, 8.343251, 3.389055, -2.851779, -2.706466, 4.906317, 0.425302, 2.255627, 0.774627, 4.963074, -2.971154, 3.790395, -0.205139",c3
I0070,"-2.044595, -3.89425, -0.848773, 3.44193, 4.549934, 4.028304, -2.57148, 5.82343, -4.535614, 5.868648, -1.684763, -1.56862, 1.093045, -4.915001, -1.307014, -6.344573",c4
I0071,"-1.987626, -5.868093, -0.826169, 4.088241, 4.054221, 4.158404, -2.118729, 6.734247, -5.757576, 5.050185, -1.45815, -1.188566, 2.015597, -6.655898, -0.402898, -5.794668",c4
I0072,"-3.282306, -4.777889, 0.096263, 3.754652, 4.978499, 2.974204, -1.204216, 6.690332, -5.079299, 3.379571, -1.388522, -1.361125, 2.700706, -6.034441, -1.263627, -6.117219",c4
I0073,"-1.476872, -4.130448, 0.026762, 3.051303, 4.919566, 4.326599, -1.807688, 6.295401, -4.67504, 4.325591, -2.468161, -1.486836, 0.877911, -6.015807, -1.687449, -6.058733",c4
I0074,"-2.035243, -4.376082, -0.927808, 3.363253, 5.164109, 3.602796, -2.426006, 6.281414, -4.884797, 4.801776, -1.541049, -1.18262, 1.202273, -5.880346, -2.004144, -5.270947",c4
I0075,"1.400786, -2.311828, -3.734679, -0.302134, -4.035747, 1.26329, 1.958783, -1.878997, -4.700088, 0.098609, -1.778511, -1.175419, -3.218502, 1.552905, -1.740724, 3.017758",c1
I0076,"-3.695935, -2.150268, -1.348534, 3.584419, 2.237865, -0.338639, 4.005903, -3.752896, 1.123184, -4.831782, 2.060492, -2.547874, 1.263455, 2.433816, -5.943805, -1.212605",c5
I0077,"0.905234, -2.272215, -4.228073, 0.151483, -4.352094, 1.504302, 2.400827, -1.337445, -5.122081, -0.057583, 0.388165, -2.893972, -2.204932, 1.340283, -2.051428, 2.626566",c1
I0078,"0.812195, 0.128339, 2.981148, -0.023807, 3.892167, -4.920839, 4.929372, 4.323981, -4.311035, 0.352657, 2.017492, -3.277431, 1.40723, -0.214951, -2.128028, -4.159558",c2
I0079,"-1.856061, -3.555469, -0.147927, 4.226255, 4.478853, 3.550167, -2.613325, 6.217846, -3.267935, 4.785458, -2.590216, -1.095581, 0.104961, -6.300418, -1.939144, -5.307435",c4
I0080,"-2.814287, -3.677385, 1.373813, -1.917174, 1.770081, 2.159363, -1.058071, -0.258499, 1.069931, -1.289515, -1.909162, 1.141024, -1.936147, -0.573158, 1.952906, 2.349969",c0
I0081,"6.668096, 3.565758, 0.237486, 4.692996, 8.845573, 2.033247, -2.321322, -3.557916, 5.090421, 1.37448, 2.382047, 1.359672, 4.419128, -2.40336, 2.474264, 0.201668",c3
I0082,"-2.710345, -4.755286, -0.530715, 3.286854, 4.390918, 4.568694, -1.479009, 6.150345, -4.200784, 4.631329, -1.203225, -0.872028, 1.046625, -5.141468, -1.301016, -6.451671",c4
I0083,"-2.34163, -4.189202, -0.644375, 3.664173, 6.449431, 3.8274, -2.009115, 6.244442, -5.16956, 4.676509, -1.34226, -1.141643, 1.044816, -6.186673, -2.118519, -5.962057",c4
I0084,"-4.128823, -0.957073, -1.549303, 4.211241, 2.645361, -0.279563, 4.096917, -3.303204, 1.871719, -3.834707, -0.033602, -3.514051, 0.97724, 2.271529, -4.971543, -0.6579",c5
I0085,"-4.375332, -1.666425, -3.581952, 4.163699, 2.117695, -0.791501, 4.092655, -3.09196, 1.481808, -4.185082, 1.142298, -2.497074, 0.948463, 0.845635, -5.064921, 0.133806",c5
I0086,"-3.761675, -1.464727, -1.779449, 3.586278, 2.781483, -0.492092, 3.794746, -3.606534, 0.511386, -3.417861, 1.081716, -2.908096, 0.629112, 0.897563, -6.036767, -0.491616",c5
I0087,"-2.409889, -4.589302, 0.378761, 3.60303, 5.824069, 4.333568, -1.929972, 6.873522, -3.909709, 4.854724, -0.982477, -1.257354, 2.00003, -6.801228, -0.410603, -6.071553",c4
I0088,"7.063124, 3.132796, 1.323434, 5.505216, 8.95201, 3.38236, -2.618116, -3.142271, 4.764757, 1.576404, 1.289417, 0.678642, 6.16667, -2.166578, 4.004491, -1.161033",c3
I0089,"0.661221, 1.545974, 4.249399, 0.718269, 2.921761, -4.275217, 4.254123, 4.738111, -4.480842, 0.142595, 2.043142, -2.488122, 2.357815, -1.197556, -2.952518, -3.677416",c2
I0090,"6.721483, 2.321915, 0.150651, 4.909782, 8.668504, 3.142196, -2.965512, -2.286623, 4.38522, 1.183931, 2.707217, 0.970138, 4.321241, -2.409116, 2.481715, 0.059976",c3
I0091,"-0.282966, 1.007355, 3.49593, 0.588574, 3.882284, -4.64007, 4.053766, 4.301258, -4.300848, -0.779585, 2.654173, -2.894759, 1.607581, -0.868031, -2.724789, -3.513864",c2
I0092,"7.703114, 2.448598, 0.099748, 4.810633, 9.233579, 2.14464, -3.537541, -3.189324, 5.553119, 0.921914, 1.949586, 2.819883, 4.330984, -2.161489, 2.871906, 0.45187",c3
I0093,"7.084023, 3.614237, 0.157787, 5.449593, 8.566661, 3.141229, -4.160906, -4.395391, 5.572887, 1.416455, 2.304549, 0.851561, 4.222949, -2.191582, 3.126964, -0.284511",c3
I0094,"-1.580017, -4.4483, -0.214152, 3.939894, 4.492437, 4.036317, -2.463109, 6.226515, -5.466232, 5.74136, -1.876966, -0.510623, 1.691238, -5.857926, -0.269939, -6.04609",c4
I0095,"-0.39392, 1.254627, 4.420023, 0.814504, 3.783867, -3.594655, 6.075635, 4.049366, -4.137652, -0.561051, 3.753983, -1.971036, 1.719168, 0.21552, -2.895994, -3.905438",c2
I0096,"1.364806, -3.331394, -4.049048, -0.355982, -4.609033, 1.665637, 2.051862, -1.449746, -5.076505, 0.270997, -0.8142, -1.927138, -2.446343, 1.712596, -2.925738, 3.454404",c1
I0097,"-5.23291, -1.703315, -0.933031, 4.216018, 1.579291, -0.65923, 4.841081, -3.761323, 0.173908, -3.153102, 1.235973, -3.266897, 0.725028, 1.407923, -7.396339, -0.997688",c5
I0098,"-4.452272, -1.480451, -2.237989, 3.825636, 3.041643, 0.04378, 3.547461, -3.163996, 2.06265, -4.372638, 0.046879, -3.062558, 1.248315, 0.750567, -5.641561, -0.411772",c5
I0099,"-3.028096, -1.739887, -2.146736, 4.712342, 0.862021, 0.422524, 3.743173, -4.15667, 1.150898, -4.708001, 0.760425, -2.574803, 0.050375, 1.122703, -6.833039, -0.084817",c5
I0100,"-3.044535, -4.146117, -0.370865, 3.039424, 5.40493, 3.143827, -2.460682, 7.241539, -4.579301, 4.343272, -0.89344, -2.504675, 0.289605, -4.490261, -0.560932, -6.467074",c4
I0101,"6.28087, 2.399097, -0.52488, 4.86695, 9.446181, 2.097415, -3.710103, -3.371224, 5.853256, 0.564031, 1.117106, -0.495992, 4.764267, -2.260754, 1.902633, 0.282538",c3
I0102,"-2.371771, -3.94409, 0.283199, 1.874608, 4.37322, 3.596319, -2.429372, 5.436525, -5.294477, 3.979293, -1.377065, -1.165409, 0.782159, -6.682346, -0.537917, -4.688734",c4
I0103,"-1.751187, -4.340623, -0.235855, 3.139676, 4.266083, 4.50962, -1.438247, 6.252479, -4.65411, 4.00493, -0.437012, -0.718887, 1.877288, -7.088752, -2.445784, -5.805111",c4
I0104,"-2.898734, -1.349849, -2.381505, 4.440198, 2.877118, 0.455447, 3.405443, -3.811018, 1.397427, -3.765095, 1.004011, -2.540837, 1.016654, 1.8144, -5.761741, -1.271575",c5
I0105,"-1.280165, -4.501347, -0.093036, 3.342971, 5.691054, 5.648281, -0.79888, 6.338361, -6.158936, 4.020968, -1.095975, -1.709271, 1.437015, -6.588292, -1.022412, -5.320788",c4
I0106,"0.536767, -2.583738, -4.258377, -1.723194, -5.337476, 1.627192, 2.505488, -0.485366, -5.19924, -0.205881, -0.690363, -3.270995, -2.235357, 1.807303, -1.718998, 3.163423",c1
I0107,"-3.680239, -0.915099, -1.605874, 3.992458, 2.646471, -0.644726, 4.115897, -3.164468, 0.364887, -2.731299, 0.917194, -2.266577, 0.710814, 1.471758, -6.002084, -0.301258",c5
I0108,"0.818849, -2.060413, -4.387946, 0.936928, -5.849741, 2.239816, 2.136018, -0.636113, -5.127676, -0.781103, -1.738229, -3.275266, -1.233918, 1.483313, -1.367315, 3.657978",c1
I0109,"-2.847892, -3.195655, 2.28953, -1.182377, 2.079586, 2.151983, -1.205132, -0.517617, 0.693745, -1.524506, -1.300569, 0.501786, -2.022303, -0.933853, 2.073479, 1.687487",c0
I0110,"-3.833481, -0.649302, -1.599703, 4.15681, 3.607212, -1.375356, 4.477556, -4.202712, 1.092624, -4.735318, 1.66751, -2.637312, -0.101976, 0.775581, -5.333672, -0.264031",c5
I0111,"-2.668488, -4.341443, -0.657948, 3.352188, 5.059839, 3.545592, -1.661505, 6.686908, -4.829689, 4.84853, -0.364944, -0.350094, 1.502517, -6.125671, -0.810077, -6.091593",c4
I0112,"2.064677, -1.730594, -4.258702, -1.957555, -4.879121, 1.961967, 1.595507, -0.673025, -6.060027, 0.310157, -1.285057, -3.298011, -3.878685, 1.35995, -2.18422, 2.101097",c1
I0113,"-0.34866, 1.512032, 2.123377, 0.224471, 3.664147, -4.369677, 4.209273, 2.714937, -3.989057, 1.182551, 2.613446, -2.157355, 2.009528, -1.174461, -3.110957, -3.819246",c2
I0114,"5.946013, 2.743891, 2.360576, 4.627585, 8.621232, 3.892639, -3.73419, -3.397084, 5.311421, 0.792809, 3.08646, -0.023988, 4.338873, -2.363609, 2.579121, 0.022174",c3
I0115,"0.42028, 1.25041, 3.328033, 0.177998, 4.421911, -4.436888, 4.958235, 3.822857, -2.890456, 1.271087, 3.073832, -2.120655, 0.829519, 1.316424, -4.377908, -4.402503",c2
I0116,"5.229743, 3.363939, 0.316166, 5.374032, 9.538166, 1.99907, -2.653981, -3.575535, 4.637322, 1.910918, 2.526746, 0.625889, 4.113094, -1.150683, 2.546968, 0.905073",c3
I0117,"-2.830329, -4.546897, -0.529431, 3.40746, 5.394906, 3.676912, -2.131327, 7.382737, -3.690205, 4.115218, -1.474375, -1.249562, 1.131527, -7.298154, -0.835164, -5.69858",c4
I0118,"-4.735032, -1.974654, -1.513299, 4.309838, 2.809819, 0.115802, 3.740497, -3.040039, 0.564268, -3.675352, 0.741412, -1.829172, 1.145231, 2.317217, -4.963541, -0.292713",c5
I0119,"-4.962321, -1.439629, -1.310125, 4.043703, 2.886255, 0.506387, 4.42229, -3.164871, 0.4303, -4.146596, 0.212572, -2.755087, 0.790218, 0.839765, -6.467122, -0.46858",c5
I0120,"-2.413112, -3.852953, 1.429833, 2.679857, 4.703626, 3.516175, -1.46108, 7.262451, -4.903107, 4.611777, -1.632168, -1.716507, 0.854141, -6.233128, -1.794478, -5.583989",c4
I0121,"-2.620101, -3.520096, 1.383841, -2.370975, 1.387836, 4.109026, -3.170401, -0.934913, 0.926682, -1.161139, -0.191507, 1.464678, -1.77318, -1.271736, 2.280201, 2.565413",c0
I0122,"6.110521, 2.790409, 0.427213, 5.302425, 9.103531, 2.197118, -2.502358, -3.672698, 4.501568, 1.649402, 2.766082, 0.444514, 4.194719, -0.997182, 2.309874, -0.189007",c3
I0123,"-2.943895, -4.379645, 1.312267, -1.038196, 0.776206, 2.216672, -1.992573, -0.477278, 0.335999, -0.580512, -0.646074, 1.622185, -0.58242, -0.668674, 2.618474, 2.2841",c0
I0124,"-3.3035, -1.837291, -2.025494, 4.418231, 3.421832, -0.522644, 4.633043, -3.184084, 1.260637, -3.612036, 1.360497, -3.330419, 1.343799, 1.776313, -5.312591, -1.466179",c5
I0125,"-2.785635, -3.633555, 2.013765, -1.573057, 1.1291, 2.316036, -1.120746, -1.450197, 1.61753, -1.310914, -1.814393, 2.203832, -2.376209, -1.596968, 1.835599, 2.969405",c0
I0126,"0.848822, -3.142591, -3.327537, -0.437267, -5.192002, 1.667117, 2.323416, -0.247292, -5.051662, -0.242708, -0.950674, -3.327041, -3.485768, 2.504725, -2.213719, 1.588105",c1
I0127,"6.48732, 2.958027, 0.653548, 5.835401, 10.578256, 2.074751, -3.657006, -3.617293, 4.624861, 1.046645, 2.214213, 0.489018, 4.510098, -1.478208, 3.684935, -0.550525",c3
I0128,"5.510533, 2.422486, 1.151916, 5.323035, 9.253407, 2.702004, -1.568114, -3.741851, 5.187332, 0.726273, 2.629863, 1.070095, 4.102406, -1.726297, 2.369087, 0.319502",c3
I0129,"-2.195967, -3.993128, -0.413799, 3.456872, 5.206822, 4.248815, -2.092499, 5.870222, -4.222042, 5.106749, -0.563699, -0.322576, 1.653052, -7.064901, -1.605576, -6.495538",c4
I0130,"-3.49896, -3.700674, 1.795001, -0.698518, 1.156872, 1.769666, -1.877488, -1.757947, 0.087559, -1.083631, -0.317819, 0.948768, -1.147379, -0.65847, 2.373361, 2.4406",c0
I0131,"-0.038404, 1.041144, 3.169384, 0.654193, 2.588894, -4.090701, 5.503551, 4.025319, -4.644769, 1.038125, 3.310999, -1.952744, 1.954927, -0.29335, -2.978285, -4.289199",c2
I0132,"0.846992, -1.729047, -4.28555, -0.44479, -5.598655, 0.179092, 1.147381, 0.082245, -5.750929, -0.024685, -1.123554, -2.781753, -3.586996, 2.164297, -1.424793, 2.576509",c1
I0133,"-4.20813, -1.167648, -2.126631, 4.159791, 3.012613, -0.649978, 3.362993, -4.325709, 1.006684, -4.134333, 0.850612, -2.841105, 1.413521, 1.911866, -6.160148, -1.39891",c5
