item_id,embedding,label
I0052,"[-4.150282, -4.462728, 0.688526, -5.067718, -3.60699, -9.83501, 1.167332, -0.071484, -2.786335, -2.315196, -0.501228, -0.778967, -0.892903, 1.987404, 2.589693, -2.058789]",c1
I0053,"[3.345355, -1.463088, -1.309325, 3.844421, 5.695387, -4.909019, -2.892948, -3.302551, -2.667669, 0.500744, -3.440363, 3.293047, -0.721369, -4.051069, 0.776915, 1.301298]",c0
I0054,"[-3.670001, -3.660413, -0.109077, -4.972005, -3.20273, -10.173648, 1.460455, -0.466198, -3.375451, -1.979348, 0.199637, -0.395479, -1.861386, 2.245184, 4.334976, -2.417495]",c1
I0055,"[-3.823674, -3.541054, 1.791486, -4.500136, -4.768269, -9.473865, 1.554446, 0.315187, -4.227788, -2.223154, -0.783251, -0.379178, -1.295838, 2.899526, 3.514356, -1.683752]",c1
I0056,"[3.796057, -1.756058, -3.064382, 4.47268, 6.450658, -5.448317, -2.60698, -3.429049, -1.891771, 0.782358, -4.34668, 2.160871, -1.992031, -4.571726, 0.527266, 2.490204]",c0
I0057,"[-0.462003, -0.831938, 4.43618, -0.561496, 3.411837, -1.160894, -2.997452, 1.884668, 4.781435, 0.985643, -4.424592, 0.257508, -6.591632, -0.381163, -5.705307, 0.156399]",c5
I0058,"[3.756536, -3.129377, -0.624223, 4.761158, 5.992041, -6.287625, -2.814293, -3.107293, -2.629147, 0.880968, -4.260792, 2.185834, -0.136676, -3.379671, 1.858856, 0.987617]",c0
I0059,"[3.038919, -1.886166, -2.673233, 4.052053, 6.805074, -5.056812, -3.015127, -2.032683, -2.620712, 1.193749, -3.476165, 2.499337, -0.343902, -4.343795, 2.028941, 1.772234]",c0
I0060,"[-1.559272, 0.088286, 2.458389, -0.008984, 4.266208, -0.433803, -1.790396, 0.739305, 4.405655, 0.894079, -5.36876, 0.550932, -7.768034, 0.463512, -5.241016, -0.240409]",c5
I0061,"[-2.256073, 0.435595, 0.705407, 3.275643, -8.465556, 2.123539, -3.223659, -0.611078, -1.046228, -2.671798, -0.362587, 2.962628, -0.91821, 6.67976, 5.772972, 0.366703]",c2
I0062,"[2.244692, -2.720284, -1.631657, 5.115532, 6.314709, -6.188427, -2.174899, -2.730283, -2.151472, 0.88716, -4.215419, 2.562529, -0.477401, -4.758743, 1.836236, 2.153601]",c0
I0063,"[-1.088422, -0.143143, 4.743167, -0.525088, 3.887964, -0.496617, -1.791517, 0.559666, 5.480984, 0.631081, -4.767561, -0.271782, -7.786812, -0.273678, -6.213142, 0.928911]",c5
I0064,"[-1.18986, -1.186722, 5.109223, -0.316662, 4.543898, -0.670178, -1.664949, 1.595568, 4.944095, 1.829048, -4.641374, 0.034659, -5.807383, -0.514488, -4.514066, -0.174435]",c5
I0065,"[-1.552354, 0.079668, 4.361365, -0.910599, 3.295751, -0.245985, -2.534289, -0.221082, 4.302821, 1.7047, -4.885431, 0.784814, -6.097647, -0.606843, -5.21882, -0.178573]",c5
I0066,"[3.3702, -2.156938, -1.618405, 5.166882, 4.859384, -5.180944, -2.538718, -3.088611, -2.336045, 0.978936, -4.355958, 2.284766, -0.604317, -5.378118, -0.18126, 1.377484]",c0
I0067,"[-1.727715, 0.363852, 0.544693, 2.590305, -8.0643, 1.661409, -3.630064, -0.18535, -0.363715, -1.659303, 0.229982, 2.029984, -0.90524, 6.137719, 5.823408, 0.596391]",c2
I0068,"[7.540407, -2.920082, -3.575161, -2.403217, -3.307955, 1.955225, 0.501269, 1.402059, -2.339603, 2.977268, 0.784738, -0.522071, -3.265947, -1.177068, 3.595901, -3.269512]",c4
I0069,"[8.093451, -1.082257, -4.879904, -1.650932, -3.737413, 1.817981, 0.361811, 1.393829, -1.769515, 1.589948, 0.061093, -0.429661, -2.757987, -0.37724, 2.621087, -2.730196]",c4
I0070,"[-3.905985, -4.869642, 1.209172, -4.42281, -4.051774, -9.830766, 1.400181, 0.807752, -2.114216, -2.098691, 0.000618, -0.430891, -0.9692, 4.183829, 2.929833, -3.555115]",c1
I0071,"[-2.774458, 1.570166, 0.261132, 3.11345, -7.940421, 1.554743, -4.19839, -0.356582, -0.534535, -1.545758, -1.307897, 2.069232, -1.275629, 5.861006, 5.444867, 0.446135]",c2
I0072,"[4.028245, -2.573745, -1.164558, 4.543739, 5.240733, -6.130653, -0.994442, -3.180214, -2.590497, 1.769058, -3.777056, 2.945903, -1.204995, -4.597138, 1.088868, 1.772965]",c0
I0073,"[3.78224, -1.387436, -1.791359, 3.60796, 5.28624, -4.810908, -2.208769, -2.463681, -1.650809, 1.88437, -3.942395, 3.075562, -0.666343, -5.65738, 0.591786, 1.670081]",c0
I0074,"[-4.439519, -4.370597, 0.994835, -5.572337, -4.307134, -10.318033, 1.267553, 0.037733, -3.042567, -2.265205, -0.453373, -0.62807, -1.11986, 3.167617, 4.165634, -2.13393]",c1
I0075,"[6.458895, -2.715358, -3.517636, -2.189716, -3.175658, 2.119442, 0.481198, 2.330096, -2.941001, 2.236318, 1.570148, 0.89967, -2.683485, -0.910312, 2.525151, -2.70007]",c4
I0076,"[-3.710493, -4.830164, 1.618092, -3.841537, -4.388894, -9.253461, 1.507743, 0.381901, -2.440971, -0.77879, -0.473951, 0.18985, -1.426721, 4.007611, 3.455173, -2.636578]",c1
I0077,"[2.985517, -2.112577, -1.850227, 4.778223, 6.090839, -6.234883, -2.695285, -3.836177, -2.915894, -0.805983, -3.143612, 1.268526, -0.425633, -4.491221, -0.443511, 3.190226]",c0
I0078,"[2.027911, -1.908902, -2.287771, 5.273437, 6.879265, -3.782695, -1.698441, -3.308212, -3.057319, 1.000437, -3.922237, 1.701125, -0.407827, -4.354787, 0.807106, 0.996666]",c0
I0079,"[0.271061, -1.911344, 2.60262, 0.39531, 4.410516, 0.491322, -2.607533, 1.973127, 4.367565, 1.902506, -4.328273, 0.378156, -6.506286, -0.874463, -4.877817, -1.724514]",c5
I0080,"[-0.655564, 0.164073, 3.811419, -0.165606, 3.297398, -0.445848, -3.514833, 1.499427, 4.39926, 2.81409, -3.673789, 1.022084, -6.725399, -0.352817, -4.644287, -0.255871]",c5
I0081,"[5.224578, 1.963792, 0.121794, 0.691045, 4.036061, 1.896839, -1.801008, -1.120452, 3.553216, -0.474857, -3.310504, -0.520265, -0.029735, 0.168412, -0.27333, -0.325634]",c3
I0082,"[6.315627, -2.257013, -3.725941, -1.904871, -3.184216, 1.251065, -0.049136, 1.473771, -2.848075, 0.973549, 2.073823, 1.049393, -3.053128, -2.318592, 2.460517, -2.098475]",c4
I0083,"[7.133511, -2.131706, -3.605126, -2.536788, -2.166774, 3.598425, -0.502272, 1.895102, -1.440651, 1.278571, 1.072279, 0.799435, -3.279788, -1.942488, 3.269127, -2.653532]",c4
I0084,"[-2.350929, 2.141425, 0.266034, 1.803651, -9.357026, 1.328262, -4.993818, -0.924427, -1.394012, -1.809219, -0.90592, 2.355613, -0.508129, 6.964241, 5.325962, 0.672527]",c2
I0085,"[-1.697842, 0.752749, -0.257352, 1.964854, -8.599533, 1.860577, -4.667418, 0.813672, -0.175987, -2.029945, -0.123648, 2.560115, -1.561713, 6.933868, 5.765059, 0.819963]",c2
I0086,"[-1.467947, 1.337667, 0.798481, 2.466154, -8.854801, 1.506098, -4.114519, 0.212563, -0.328113, -0.932698, -0.649345, 2.996187, -0.510277, 7.137235, 8.119496, 0.385465]",c2
I0087,"[-1.531517, -0.654927, 3.671277, 0.808127, 2.762479, 0.107406, -3.288287, 0.598832, 4.393366, 1.032535, -4.79594, 1.179774, -6.796668, -0.443101, -5.303198, 0.050146]",c5
I0088,"[3.593121, -1.51351, -2.991514, 5.373248, 6.189846, -5.613224, -1.604558, -3.454638, -4.013786, 0.518389, -2.993633, 1.956585, -0.197656, -4.955633, 1.226901, 1.554743]",c0
I0089,"[2.321407, -1.358446, -2.226705, 4.110916, 6.988529, -6.053315, -2.780842, -4.17176, -3.117384, 0.701799, -3.390575, 1.635878, -0.960957, -4.358846, 0.777523, 2.50272]",c0
I0090,"[-2.397802, 1.322424, 1.861048, 3.095632, -9.128186, 1.782526, -3.849275, -0.388332, 0.00504, -2.338671, -0.103022, 3.147235, -0.875241, 5.7673, 5.82955, 1.18974]",c2
I0091,"[-1.840136, 0.677548, 0.483459, 3.446151, -8.161495, 3.04737, -3.509568, 0.031249, -0.366629, -2.447436, 0.600599, 2.342696, -0.547757, 7.135061, 5.54674, -0.089991]",c2
I0092,"[6.942149, -2.439767, -4.54694, -0.698849, -3.744206, 2.030007, 0.338168, 2.656918, -2.748469, 1.607015, 1.057808, 0.63332, -3.34551, -0.910556, 2.728747, -3.132074]",c4
I0093,"[-2.119069, -0.95046, 4.0256, 0.302305, 4.172878, 0.313819, -1.812899, 1.526195, 3.783787, 2.209282, -5.011173, 0.880821, -6.72028, -0.487593, -5.145129, -0.231354]",c5
I0094,"[8.039697, -2.177033, -3.935422, -0.715052, -3.720315, 2.183996, 0.088363, 2.920747, -1.690354, 1.154963, -0.577629, 0.783377, -2.540524, -0.608995, 4.117378, -2.935479]",c4
I0095,"[-1.714782, -0.007708, 3.738722, 0.030666, 2.429134, -0.411355, -3.818829, 0.876156, 5.214406, 2.068427, -5.134827, -0.800076, -6.727008, -0.448837, -5.317669, 0.307725]",c5
I0096,"[-0.561449, -0.828713, 3.445933, -0.682891, 1.782239, 0.415375, -2.386633, 1.166895, 4.922287, 1.580116, -4.457848, 1.488881, -6.016576, -0.77761, -5.190871, 0.090697]",c5
I0097,"[7.670559, -2.567013, -4.553622, -1.29782, -2.534235, 2.463074, 0.270652, 3.019652, -2.690476, 2.841493, 0.80306, 0.715262, -3.467495, -0.518166, 3.74925, -3.816697]",c4
I0098,"[5.195313, 2.006875, -0.207895, 0.910913, 3.745647, 1.592517, -1.622136, -0.232124, 1.996939, 0.622371, -3.064331, 0.411809, 0.840834, 0.241415, -2.017282, 1.367913]",c3
I0099,"[-1.457058, 0.63237, 0.458275, 2.765047, -8.694538, 1.164247, -3.895842, -0.881848, -0.003192, -0.938768, -1.62668, 1.93748, -0.289006, 6.542381, 6.342703, 0.918295]",c2
I0100,"[-1.295266, -0.140044, 3.438984, -0.86914, 3.704064, -0.33234, -2.288107, 1.950557, 4.773511, 2.021891, -3.883626, 0.051563, -6.448921, -0.997125, -4.685822, 1.235161]",c5
I0101,"[-0.531393, -0.114036, 4.32427, -0.500923, 3.354449, 0.143235, -2.364653, 1.01196, 5.618316, 2.027532, -5.101891, 0.356754, -5.761382, -1.16672, -6.20819, -0.539119]",c5
I0102,"[8.143033, -1.184353, -3.431313, -1.69572, -2.130133, 3.47142, -0.226487, 1.25258, -1.852179, 1.139479, 0.391259, -0.527808, -2.9794, -0.530508, 2.848593, -2.866534]",c4
I0103,"[-0.651379, -0.187925, 3.3852, -0.752789, 3.621499, -0.543893, -3.301582, 0.931168, 5.260628, 1.888741, -3.282603, 0.923989, -7.416557, -1.636789, -4.841125, 0.845737]",c5
I0104,"[-3.322977, -3.615794, 1.587709, -3.832466, -5.227315, -10.147719, 1.504939, 1.239361, -2.969397, -0.652015, 1.276745, -0.124343, -0.168639, 2.789514, 3.345508, -4.25961]",c1
I0105,"[3.745611, -1.564123, -1.019754, 3.347858, 5.941375, -4.402649, -3.015008, -4.054236, -3.786851, 2.517337, -2.502487, 1.694571, -0.390352, -3.961723, 1.090959, 1.511244]",c0
I0106,"[-2.427153, 1.088903, 1.146571, 3.285045, -8.816396, 1.884272, -4.94499, 0.263463, -1.271498, -1.569182, -0.435563, 1.969503, -0.387626, 6.03383, 5.555401, 0.584192]",c2
I0107,"[8.161583, -2.284472, -3.821785, -0.9801, -2.650187, 2.0383, 0.888163, 2.1004, -1.408846, 3.155483, 1.431297, 0.530358, -3.071638, -1.584547, 2.204118, -3.467785]",c4
I0108,"[-2.597408, 1.249345, 0.575361, 2.660593, -7.99445, 1.820504, -4.835514, -0.37267, -1.775339, -2.664396, -1.302498, 1.305559, -1.21769, 6.732138, 6.230146, -0.127618]",c2
I0109,"[-1.177683, -0.054472, 2.511867, -0.567209, 3.952718, -0.040159, -1.966301, 1.578185, 4.547918, 1.94757, -5.163503, -0.589516, -6.463701, -0.861986, -5.074857, -0.361099]",c5
I0110,"[7.322839, -1.738979, -3.779944, -2.032018, -3.321686, 2.092567, -0.412547, 3.072051, -2.186459, 1.841967, 0.124093, 0.935126, -2.790001, -1.332211, 3.474367, -3.41681]",c4
I0111,"[2.83613, -1.418138, -2.301115, 4.307705, 6.625599, -6.181459, -2.41971, -4.468015, -2.744608, 1.363856, -5.032078, 1.888542, -1.314783, -4.790879, 1.42127, 1.953972]",c0
I0112,"[2.937985, -2.234223, -1.935095, 3.715002, 6.320423, -6.46067, -3.796633, -3.602974, -3.355747, 0.991426, -2.882826, 0.752055, -1.890814, -4.56547, 1.590775, 1.680273]",c0
I0113,"[-4.844575, -4.056528, 1.107753, -3.488777, -3.36063, -8.74292, 1.055744, 0.241116, -3.198532, -0.644474, -0.133776, -0.773541, -1.001714, 2.208176, 3.853967, -2.714445]",c1
I0114,"[-1.350018, 0.359058, 3.726565, -0.599125, 4.102602, -0.399927, -1.750409, 1.440493, 4.263452, 1.844683, -5.629758, 0.682847, -6.767015, -0.528994, -3.220837, -0.076196]",c5
I0115,"[-1.441797, 1.217702, -0.570794, 3.362131, -9.307289, 1.40701, -5.26977, -0.464861, 0.127209, -2.193089, -0.251911, 0.894994, -0.482694, 6.225614, 6.805475, 0.112542]",c2
I0116,"[-1.860767, -0.799578, 5.031872, -1.131983, 2.966908, 0.05332, -1.847373, 1.888812, 5.206003, 1.93147, -5.257263, 0.3084, -6.577714, 0.06744, -5.327971, 0.642136]",c5
I0117,"[5.988692, -2.944137, -4.322222, -1.464386, -2.763699, 2.320147, -0.67944, 2.815186, -1.833727, 2.013035, 0.188177, -0.4856, -3.044885, -1.531638, 1.717221, -2.225321]",c4
I0118,"[-1.758911, 0.223709, 2.991046, -0.72388, 3.638667, -0.51064, -3.284039, 0.194633, 4.558043, 2.567666, -4.258935, 0.125859, -7.299862, -0.634766, -5.881218, 0.580076]",c5
I0119,"[4.82284, 1.983926, -0.517523, 1.465393, 4.648127, 2.724689, -2.562595, -1.556661, 2.808137, -0.571824, -2.321133, -0.315509, -0.240743, 0.497966, -0.907078, 0.601278]",c3
I0120,"[5.716647, 1.824459, 1.002654, 1.559107, 5.44962, 1.091717, -1.002144, -1.91518, 2.356424, 0.648683, -3.105389, -0.505336, -0.404344, 1.201195, -1.749952, 0.136201]",c3
I0121,"[7.338531, -2.206831, -3.799747, -1.943679, -4.169363, 2.823949, 0.30367, 1.465541, -2.254739, 1.669834, 1.214716, 0.59599, -3.52222, -1.632509, 3.662912, -1.855869]",c4
I0122,"[-4.625981, -3.790931, 0.56076, -5.643412, -3.813631, -9.862046, 1.579719, 0.198728, -3.401191, -1.549024, 0.021516, -0.437218, 0.157101, 2.245207, 2.950245, -2.014252]",c1
I0123,"[-1.119259, -0.135475, 4.530734, -0.980096, 3.01678, -0.026811, -2.837573, 0.776803, 4.576204, 1.492673, -4.904127, 0.936905, -6.775117, -0.679903, -4.971655, 0.417913]",c5
I0124,"[7.805718, -2.945519, -5.537249, -2.595425, -2.727403, 2.047595, -0.833537, 2.574856, -2.039611, 0.748616, 1.047184, -0.331783, -3.501788, -1.095919, 3.25733, -2.947918]",c4
I0125,"[-1.343117, -1.733515, 3.270866, -0.960019, 2.733973, -0.159012, -2.790525, 0.518068, 5.537675, 1.312886, -5.381719, 1.057364, -6.82182, -0.379716, -4.522187, -0.137372]",c5
I0126,"[-1.187147, -0.935269, 3.307813, 0.223868, 3.411803, 0.675512, -2.581413, 1.100556, 5.541722, 0.325877, -4.234311, 0.523456, -6.769976, -0.253418, -5.656127, 0.888653]",c5
I0127,"[8.570786, -1.640719, -3.389807, -0.675616, -2.854718, 1.182446, -0.405333, 2.421208, -2.131666, 2.028862, 1.111081, 0.599432, -2.378281, -1.270829, 2.727436, -2.20526]",c4
I0128,"[4.553282, 3.432896, 0.224721, 0.835418, 4.577552, 2.535749, -1.482057, -0.653252, 2.17053, 0.716495, -3.707093, -0.690568, -0.119794, 0.827096, -1.097342, 0.951566]",c3
I0129,"[7.52097, -1.233684, -4.12685, -1.914967, -3.245744, 1.980529, 0.235031, 2.90318, -2.029694, 2.381473, 0.781792, 1.13354, -2.86155, -1.06301, 2.863421, -2.403836]",c4
I0130,"[-2.154393, 1.793186, 0.877557, 3.18676, -7.616219, 1.274665, -5.06208, -1.355566, 0.032215, -2.651306, 0.529415, 2.895051, -1.133526, 7.099178, 7.005912, 0.225537]",c2
I0131,"[-4.272434, -2.696215, 1.42143, -5.756255, -4.004064, -9.73144, 2.022824, 0.611326, -2.432488, -0.896833, -1.334835, -0.489055, -1.62048, 2.811901, 4.439341, -2.088872]",c1
