row_id,account_id,event_time,amount,category
R00532,A0055,1771825380000,78.64,grocery
R00413,A0056,1770827580000,6.36,rent
R00473,A0041,1771355820000,58.17,rent
R00531,A0002,1771818120000,80.51,rent
R00370,A0033,1770462360000,4.8,travel
R00467,A0086,1771332600000,67.2,travel
R00406,A0116,1770790860000,13.69,grocery
R00597,A0070,1772400180000,25.38,other
R00376,A0114,1770503700000,15.58,salary
R00526,A0117,1771791720000,30.44,grocery
R00577,A0102,1772189940000,38.58,rent
R00463,A0103,1771322100000,56.23,salary
R00459,A0092,1771300560000,33.26,rent
R00432,A0099,1771056360000,53.8,grocery
R00507,A0046,1771655700000,3.09,other
R00536,A0022,1771872720000,32.77,other
R00579,A0007,1772197800000,19.03,rent
R00458,A0028,1771295280000,22.75,salary
R00562,A0046,1772103780000,34.46,rent
R00399,A0031,1770708000000,50.73,grocery
R00447,A0059,1771173480000,9.68,grocery
R00522,A0008,1771778580000,35.76,grocery
R00529,A0030,1771813440000,38.13,salary
R00404,A0098,1770757560000,14.18,rent
R00583,A0025,1772268900000,94.99,salary
R00426,A0029,1770968760000,1.75,grocery
R00547,A0007,1771981440000,47.83,travel
R00596,A0010,1772388300000,28.35,other
R00402,A0039,1770740460000,14.44,other
R00443,A0107,1771138320000,62.41,rent
R00401,A0112,1770740220000,14.09,travel
R00369,A0016,1770449400000,3.02,rent
R00452,A0111,1771208460000,13.39,other
R00437,A0069,1771096200000,3.63,rent
R00570,A0099,1772144460000,142.57,salary
R00374,A0010,1770494700000,28.53,rent
R00434,A0023,1771063860000,21.57,salary
R00384,A0070,1770600060000,11.46,salary
R00513,A0100,1771700400000,22.89,travel
R00527,A0009,1771793640000,14.37,travel
R00495,A0084,1771533180000,5.48,salary
R00580,A0115,1772200020000,18.15,travel
R00388,A0109,1770619380000,8.35,travel
R00478,A0089,1771410480000,20.04,grocery
R00516,A0028,1771731120000,29.99,grocery
R00482,A0013,1771444800000,158.64,rent
R00503,A0047,1771585140000,5.11,other
R00424,A0010,1770945300000,34.4,rent
R00573,A0010,1772159460000,93.28,salary
R00524,A0084,1771783380000,7.71,salary
R00457,A0081,1771285800000,11.92,salary
R00567,A0087,1772131380000,6.67,salary
R00574,A0020,1772164440000,18.91,salary
R00450,A0009,1771182180000,4.12,rent
R00435,A0035,1771068360000,71.6,other
R00520,A0108,1771753200000,25.88,travel
R00453,A0116,1771228320000,13.12,salary
R00427,A0064,1770997500000,5.89,grocery
R00381,A0077,1770546420000,12.37,other
R00584,A0089,1772276520000,276.16,other
R00571,A0020,1772152860000,11.44,rent
R00514,A0046,1771707960000,12.81,salary
R00440,A0031,1771112340000,8.05,salary
R00451,A0080,1771191420000,19.86,grocery
R00497,A0009,1771538640000,16.76,rent
R00396,A0094,1770683580000,19.02,other
R00385,A0108,1770605400000,10.7,travel
R00564,A0036,1772110560000,34.84,grocery
R00578,A0115,1772197680000,15.48,rent
R00595,A0052,1772365200000,10.04,grocery
R00414,A0005,1770835080000,58.56,salary
R00538,A0031,1771917600000,4.87,rent
R00544,A0070,1771940460000,8.2,rent
R00506,A0040,1771637040000,15.27,salary
R00395,A0004,1770659820000,24.01,grocery
R00599,A0028,1772407920000,1.25,salary
R00491,A0007,1771473600000,19.64,salary
R00449,A0015,1771182000000,26.22,grocery
R00375,A0048,1770503100000,23.62,grocery
R00415,A0093,1770838200000,6.24,travel
R00500,A0023,1771566660000,3.65,grocery
R00555,A0010,1772038260000,92.24,other
R00455,A0057,1771280520000,10.18,rent
R00372,A0040,1770483120000,7.17,rent
R00490,A0080,1771473120000,24.35,rent
R00590,A0066,1772323980000,18.08,salary
R00390,A0001,1770636360000,21.45,salary
R00445,A0005,1771156200000,31.22,travel
R00598,A0114,1772407860000,6.95,travel
R00511,A0069,1771678200000,12.82,other
R00470,A0087,1771343760000,32.47,other
R00533,A0108,1771839180000,8.87,other
R00589,A0043,1772320560000,16.82,other
R00446,A0109,1771169520000,36.66,salary
R00542,A0091,1771931700000,23.14,salary
R00412,A0029,1770820380000,52.27,rent
R00410,A0030,1770814740000,134.11,salary
R00593,A0018,1772353620000,19.91,other
R00429,A0034,1771001640000,5.29,rent
R00494,A0041,1771497420000,66.43,other
R00545,A0024,1771966680000,1.73,rent
R00508,A0004,1771659360000,43.25,grocery
R00549,A0042,1771989180000,19.39,travel
R00436,A0094,1771082820000,5.09,other
R00428,A0110,1771000980000,49.96,travel
R00553,A0024,1772019180000,45.91,grocery
R00569,A0091,1772141160000,14.14,grocery
R00416,A0017,1770846540000,77.3,other
R00534,A0110,1771860060000,30.23,salary
R00552,A0026,1772017320000,41.31,salary
R00543,A0007,1771937700000,14.99,rent
R00441,A0058,1771113780000,9.59,grocery
R00400,A0029,1770739980000,24.27,travel
R00501,A0028,1771573980000,59.04,rent
R00387,A0074,1770613320000,16.68,salary
R00454,A0068,1771260600000,11.89,salary
R00422,A0077,1770933840000,5.49,travel
R00550,A0019,1772000580000,11.27,travel
R00492,A0014,1771483140000,32.21,salary
R00554,A0064,1772022840000,99.73,rent
R00481,A0031,1771439100000,20.12,salary
R00448,A0043,1771178520000,36.56,grocery
R00489,A0034,1771468920000,66.95,travel
R00537,A0063,1771911360000,18.77,rent
R00474,A0086,1771358580000,10.41,rent
R00518,A0054,1771748100000,32.72,travel
R00502,A0041,1771576800000,54.89,rent
R00521,A0082,1771766940000,9.27,salary
R00417,A0003,1770849540000,6.23,rent
R00540,A0041,1771922760000,44.1,grocery
R00568,A0084,1772138340000,29.92,other
R00382,A0106,1770566160000,3.64,rent
R00487,A0064,1771464780000,2.37,travel
R00444,A0024,1771151100000,3.27,rent
R00476,A0100,1771374600000,9.7,other
R00471,A0006,1771345680000,80.0,rent
R00442,A0005,1771132080000,16.65,other
R00420,A0022,1770913800000,8.49,travel
R00386,A0035,1770613080000,54.18,grocery
R00479,A0008,1771420860000,8.93,other
R00403,A0029,1770750840000,7.14,salary
R00460,A0084,1771300560000,11.67,grocery
R00509,A0113,1771665060000,5.74,travel
R00366,A0021,1770430440000,5.36,rent
R00368,A0064,1770448320000,99.2,grocery
R00419,A0079,1770885420000,22.62,travel
R00431,A0068,1771010340000,18.43,other
R00519,A0055,1771751340000,51.59,grocery
R00572,A0107,1772153700000,77.23,rent
R00371,A0116,1770482640000,22.76,grocery
R00556,A0082,1772046540000,3.47,grocery
R00466,A0069,1771328640000,14.63,other
R00475,A0077,1771363020000,118.62,other
R00469,A0085,1771339860000,4.8,rent
R00541,A0019,1771931700000,6.1,rent
R00389,A0051,1770624000000,30.01,rent
R00566,A0068,1772126640000,16.57,rent
R00581,A0059,1772205420000,6.67,salary
R00504,A0037,1771612920000,24.39,travel
R00565,A0016,1772120340000,7.45,grocery
R00559,A0065,1772069460000,32.31,grocery
R00488,A0003,1771465980000,62.7,grocery
R00409,A0056,1770813180000,6.57,travel
R00560,A0103,1772077440000,24.92,grocery
R00367,A0027,1770438480000,88.07,salary
R00588,A0022,1772314440000,127.24,salary
R00425,A0038,1770952200000,6.63,other
R00392,A0087,1770638880000,2.69,grocery
R00586,A0047,1772297040000,53.66,other
R00397,A0108,1770696960000,35.25,grocery
R00496,A0078,1771533720000,24.64,rent
R00563,A0001,1772110380000,5.12,travel
R00530,A0022,1771817580000,6.09,salary
R00405,A0104,1770774660000,21.28,other
