account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0048,1772964442000,19.88,1745.19,711,gold,5,85.67,0
A0049,1772152671000,43.07,585.9,600,silver,11,14.73,1
A0050,1773312179000,20.24,3898.45,342,bronze,29,90.09,0
A0051,1772126693000,94.98,2265.44,790,gold,18,10.69,1
A0052,1772542875000,81.58,4979.76,300,silver,1,90.34,0
A0053,1772843716000,8.17,6347.03,554,gold,13,11.99,1
A0054,1772382393000,39.42,4516.48,551,silver,32,12.2,1
A0055,1772259608000,22.39,5735.42,754,silver,6,6.56,1
A0056,1772159459000,22.95,3210.12,832,gold,13,94.55,0
A0057,1772221535000,92.43,3173.52,375,gold,0,91.53,0
A0058,1773061853000,7.4,4258.65,400,silver,14,7.27,1
A0059,1772920648000,199.39,3245.55,346,silver,18,85.55,0
A0060,1772087533000,20.38,1765.74,710,silver,13,13.21,1
A0061,1772669207000,25.85,3587.22,685,gold,28,94.09,0
A0062,1772736833000,19.97,7119.44,300,gold,9,90.45,0
A0063,1773012189000,16.53,6430.06,565,bronze,29,12.09,1
A0064,1772693743000,26.25,7410.83,833,silver,27,88.52,0
A0065,1773117751000,63.26,6886.3,400,gold,13,91.33,0
A0066,1772218963000,8.09,3291.72,687,silver,0,90.97,0
A0067,1772544740000,40.81,6796.42,519,bronze,15,87.69,0
A0068,1772118095000,34.17,7711.22,686,gold,36,11.29,1
A0069,1772941021000,62.99,6257.0,463,silver,11,8.79,1
A0070,1773379849000,10.06,3088.09,466,bronze,39,14.4,1
A0071,1772107780000,54.7,4745.61,414,silver,14,87.28,0
A0072,1773290314000,91.16,7307.62,717,silver,25,13.23,1
A0073,1772466251000,49.37,3418.26,362,gold,15,12.87,1
A0074,1772484395000,53.57,3516.6,530,silver,1,91.85,0
A0075,1773568109000,57.26,5554.42,478,gold,22,90.06,0
A0076,1772109207000,211.19,6288.21,557,bronze,27,5.87,1
A0077,1772841466000,8.36,4485.95,369,bronze,1,90.74,0
A0078,1772156750000,38.85,2465.12,411,silver,22,94.79,0
A0079,1772648746000,35.59,5761.67,330,silver,27,94.95,0
A0080,1773222830000,1.09,2705.3,404,bronze,25,89.01,0
A0081,1772255417000,52.8,3795.76,483,bronze,18,90.7,0
A0082,1773081067000,29.27,3215.88,697,gold,33,14.86,1
A0083,1772772062000,37.29,5199.93,762,bronze,37,8.81,1
A0084,1773300886000,57.34,3789.09,825,silver,1,88.36,0
A0085,1772198282000,12.38,6074.22,739,gold,25,5.89,1
A0086,1772915381000,17.02,4940.32,517,silver,18,87.17,0
A0087,1772382383000,51.64,4823.64,799,silver,25,88.06,0
A0088,1772065803000,46.25,4285.76,505,gold,3,11.01,1
A0089,1772777288000,68.29,2346.75,850,gold,39,7.92,1
A0090,1773171641000,8.29,2586.32,437,gold,11,89.99,0
A0091,1773046427000,91.96,1999.26,550,gold,31,92.49,0
A0092,1772014726000,62.23,6484.19,829,gold,4,90.4,0
A0093,1772363271000,27.98,8491.69,554,bronze,22,14.14,1
A0094,1773329617000,172.83,3284.5,818,silver,18,10.3,1
A0095,1773663879000,75.36,7927.18,749,silver,1,89.83,0
A0096,1772924379000,37.36,2914.61,692,silver,27,6.71,1
A0097,1773366615000,1.48,7133.76,550,silver,10,89.32,0
A0098,1773463670000,74.04,4504.16,666,bronze,19,93.29,0
A0099,1772604680000,176.4,5500.5,689,silver,35,88.33,0
