account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0068,1773544481000,34.58,5121.76,414,gold,26,10.73,1
A0069,1773679155000,44.05,3873.12,334,gold,8,94.52,0
A0070,1772942613000,10.94,9887.92,515,gold,23,93.95,0
A0071,1773357490000,15.18,6296.79,482,silver,18,6.19,1
A0072,1772698249000,167.7,3515.79,395,gold,23,5.25,1
A0073,1772619329000,9.44,4136.98,775,gold,28,93.9,0
A0074,1773292889000,15.17,9595.74,602,silver,38,14.1,1
A0075,1773413432000,13.43,3617.27,761,gold,17,14.86,1
A0076,1773510590000,20.79,578.05,594,bronze,34,90.94,0
A0077,1773109389000,64.84,3596.48,300,gold,26,11.51,1
A0078,1773193980000,33.42,4741.22,424,gold,18,10.17,1
A0079,1773539444000,9.65,4561.72,850,silver,13,5.84,1
A0080,1773047259000,20.28,5626.13,625,silver,0,87.36,0
A0081,1773616451000,113.79,5498.61,541,silver,6,13.82,1
A0082,1772343684000,5.4,3761.27,486,bronze,34,9.38,1
A0083,1772403247000,84.21,4319.2,506,gold,6,12.62,1
A0084,1772480225000,16.73,4144.72,574,gold,38,88.67,0
A0085,1773284743000,74.79,8844.2,850,bronze,19,8.58,1
A0086,1772707538000,15.51,6846.87,536,gold,36,13.16,1
A0087,1772714475000,25.13,3336.17,670,gold,10,9.4,1
A0088,1773676263000,27.25,2709.56,686,gold,33,5.17,1
A0089,1773087727000,75.98,9048.13,439,silver,14,88.79,0
A0090,1772842136000,15.53,840.11,703,gold,37,90.26,0
A0091,1772494766000,0.64,7351.75,788,silver,16,90.82,0
A0092,1772855527000,14.26,4288.52,300,bronze,14,14.73,1
A0093,1772069342000,62.96,1389.93,358,gold,14,13.94,1
A0094,1773663901000,36.62,4656.52,737,silver,6,6.24,1
A0095,1772877678000,55.82,9377.97,573,bronze,37,91.35,0
A0096,1772159487000,42.24,6355.83,842,gold,39,14.09,1
A0097,1772882923000,98.51,3045.61,677,bronze,26,10.19,1
A0098,1773329789000,58.77,4383.04,571,silver,5,85.82,0
A0099,1772387889000,30.94,5972.86,678,gold,33,94.99,0
