account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0040,1773583739000,32.78,5278.6,739,silver,11,10.03,1
A0041,1773222505000,69.37,1503.22,317,gold,29,13.94,1
A0042,1772653231000,78.04,2504.48,575,gold,8,6.14,1
A0043,1772238552000,39.95,4644.12,418,silver,15,93.34,0
A0044,1772998612000,51.27,4956.67,515,bronze,9,5.13,1
A0045,1773697898000,45.01,4820.23,316,gold,0,90.58,0
A0046,1772284712000,39.47,2207.27,478,bronze,29,92.97,0
A0047,1772192510000,294.08,4043.12,514,silver,14,5.97,1
A0048,1773184184000,24.6,7119.07,582,silver,16,86.17,0
A0049,1773374474000,9.22,5221.59,653,silver,10,86.94,0
A0050,1772044993000,52.29,8881.42,401,bronze,25,93.25,0
A0051,1772210131000,17.9,5308.03,832,bronze,34,86.85,0
A0052,1773421955000,9.86,3922.69,316,bronze,15,86.64,0
A0053,1772842448000,1157.91,4355.24,733,bronze,17,9.47,1
A0054,1773279368000,201.2,6556.02,648,silver,19,6.87,1
A0055,1773506089000,53.25,9591.64,769,gold,19,14.59,1
A0056,1772258763000,47.31,3894.45,438,silver,23,6.04,1
A0057,1772270653000,27.35,5410.45,425,silver,39,7.85,1
A0058,1773229204000,12.44,3047.55,672,bronze,4,85.25,0
A0059,1773559357000,21.2,4810.7,311,bronze,38,10.21,1
A0060,1773478817000,14.25,3526.57,842,silver,6,90.08,0
A0061,1772825520000,78.47,2566.6,524,bronze,19,9.58,1
A0062,1773410469000,126.14,6194.45,648,bronze,33,9.54,1
A0063,1773145865000,20.1,2846.0,611,silver,17,7.82,1
A0064,1773317097000,91.47,7980.56,763,silver,32,13.46,1
A0065,1772948106000,97.64,5947.41,531,gold,14,88.27,0
A0066,1772794114000,118.88,3358.2,676,gold,26,86.01,0
A0067,1772389982000,25.13,5998.97,506,bronze,38,13.43,1
A0068,1772795341000,10.73,5679.04,429,silver,16,88.52,0
A0069,1772748992000,12.83,7629.28,533,bronze,21,90.95,0
A0070,1773398647000,22.81,7626.65,750,silver,36,90.9,0
A0071,1773259294000,11.39,4838.75,561,silver,31,92.24,0
A0072,1773509737000,103.82,1686.41,537,silver,2,86.39,0
A0073,1773121040000,7.77,7368.07,645,gold,34,8.42,1
A0074,1773360807000,52.04,4824.38,512,gold,12,9.8,1
A0075,1773486338000,12.15,5759.92,674,silver,14,14.24,1
A0076,1773512153000,49.13,-211.92,308,gold,25,8.83,1
A0077,1773370505000,35.86,6079.67,476,silver,14,86.39,0
A0078,1773494285000,19.71,3427.54,535,bronze,17,5.02,1
A0079,1773033743000,12.15,3140.41,662,silver,2,93.38,0
A0080,1772609459000,8.93,7511.49,465,silver,8,89.46,0
A0081,1772092142000,12.22,2276.52,363,gold,31,92.2,0
A0082,1772101605000,55.22,2566.95,479,gold,35,13.7,1
A0083,1773463348000,28.03,5544.91,471,gold,14,92.57,0
A0084,1773347015000,35.63,5500.23,433,gold,15,14.35,1
A0085,1773323388000,8.05,2306.29,719,silver,23,12.65,1
A0086,1772167835000,4.23,2551.33,745,silver,9,7.39,1
A0087,1772194010000,378.63,2854.2,457,gold,26,87.48,0
A0088,1773606357000,44.8,7626.32,786,bronze,10,91.61,0
A0089,1773456033000,65.42,150.99,491,bronze,3,10.61,1
A0090,1772979287000,34.29,6194.01,444,gold,25,88.89,0
A0091,1773230778000,43.7,1256.08,805,bronze,31,92.09,0
A0092,1772565053000,10.63,6234.56,444,gold,20,5.34,1
A0093,1773418535000,61.3,5408.14,300,bronze,38,6.57,1
A0094,1772888287000,25.53,6347.66,346,gold,10,14.41,1
A0095,1772256312000,115.77,5545.98,612,gold,38,92.63,0
A0096,1772975853000,22.05,5764.39,362,bronze,7,5.19,1
A0097,1772935670000,13.32,3583.24,597,bronze,9,5.61,1
A0098,1772432899000,4.76,7952.92,389,gold,32,90.86,0
A0099,1772107651000,10.56,4521.44,428,gold,12,86.88,0
