row_id,account_id,event_time,amount,currency
R00278,A0031,1773951300000,7.62,GBP
R00279,A0017,1773957420000,30.13,USD
R00280,A0045,1773959640000,21.55,USD
R00281,A0006,1773961020000,10.23,GBP
R00282,A0026,1773974040000,0.83,GBP
R00283,A0026,1773978420000,6.94,SEK
R00284,A0009,1773989400000,53.05,EUR
R00285,A0028,1774002180000,60.88,USD
R00286,A0007,1774003380000,7.69,EUR
R00287,A0048,1774006680000,18.18,SEK
R00288,A0032,1774008600000,14.4,EUR
R00289,A0010,1774012440000,99.85,GBP
R00290,A0029,1774015200000,35.99,SEK
R00291,A0019,1774029900000,13.09,SEK
R00292,A0056,1774030260000,35.96,SEK
R00293,A0003,1774031760000,19.83,GBP
R00294,A0017,1774034040000,18.43,SEK
R00295,A0033,1774046160000,32.61,USD
R00296,A0039,1774047240000,5.52,SEK
R00297,A0004,1774071180000,8.46,SEK
R00298,A0029,1774079040000,267.18,USD
R00299,A0054,1774083180000,69.88,USD
R00300,A0049,1774087740000,3.76,GBP
R00301,A0053,1774089900000,13.81,EUR
R00302,A0008,1774113060000,13.48,SEK
R00303,A0009,1774114380000,7.2,GBP
R00304,A0050,1774115940000,15.65,GBP
R00305,A0045,1774122360000,19.83,SEK
R00306,A0015,1774137120000,32.08,EUR
R00307,A0017,1774137960000,6.37,GBP
R00308,A0044,1774142100000,15.73,GBP
R00309,A0000,1774146060000,3.37,SEK
R00310,A0042,1774147200000,17.22,SEK
R00311,A0040,1774155000000,15.34,EUR
R00312,A0015,1774165320000,22.33,EUR
R00313,A0040,1774168500000,76.95,SEK
R00314,A0004,1774173840000,38.41,SEK
R00315,A0021,1774176720000,10.5,GBP
R00316,A0001,1774180320000,12.29,SEK
R00317,A0035,1774185780000,5.87,GBP
R00318,A0009,1774188060000,27.62,USD
R00319,A0041,1774196880000,34.34,EUR
R00320,A0034,1774208100000,13.76,EUR
R00321,A0004,1774209840000,19.78,SEK
R00322,A0017,1774212420000,17.87,USD
R00323,A0034,1774227480000,11.68,SEK
R00324,A0031,1774228260000,7.79,USD
R00325,A0044,1774229340000,8.54,EUR
R00326,A0050,1774236660000,14.19,GBP
R00327,A0036,1774238580000,10.28,EUR
R00328,A0039,1774239240000,35.39,USD
R00329,A0053,1774252080000,31.37,EUR
R00330,A0014,1774264500000,18.29,USD
R00331,A0004,1774265100000,60.21,EUR
R00332,A0040,1774265160000,38.71,SEK
R00333,A0009,1774274820000,13.64,EUR
R00334,A0039,1774277400000,8.21,GBP
R00335,A0033,1774277940000,14.78,USD
R00336,A0002,1774281420000,12.07,USD
R00337,A0054,1774282680000,1.8,GBP
R00338,A0057,1774295700000,40.13,GBP
R00339,A0022,1774296000000,4.1,USD
R00340,A0046,1774299720000,368.76,GBP
R00341,A0018,1774310160000,11.59,SEK
R00342,A0004,1774311600000,27.34,EUR
R00343,A0056,1774318320000,17.53,USD
R00344,A0056,1774323840000,19.63,SEK
R00345,A0054,1774327620000,50.2,EUR
R00346,A0024,1774327800000,94.93,USD
R00347,A0040,1774329120000,7.08,EUR
R00348,A0058,1774330500000,54.79,SEK
R00349,A0045,1774330620000,16.86,SEK
R00350,A0036,1774333320000,34.71,USD
R00351,A0041,1774333920000,20.77,USD
R00352,A0035,1774339200000,1.71,GBP
R00353,A0028,1774341540000,16.36,EUR
R00354,A0000,1774341780000,31.14,EUR
R00355,A0026,1774350300000,125.22,SEK
R00356,A0056,1774350420000,31.42,GBP
R00357,A0034,1774361520000,3.22,GBP
R00358,A0012,1774364760000,17.54,EUR
R00359,A0054,1774381920000,55.07,USD
R00360,A0011,1774384620000,23.68,GBP
R00361,A0035,1774385220000,63.7,SEK
R00362,A0057,1774393260000,41.26,USD
R00363,A0057,1774394340000,11.95,USD
R00364,A0051,1774400340000,10.96,EUR
R00365,A0050,1774405200000,19.88,GBP
R00366,A0013,1774406760000,28.89,GBP
R00367,A0039,1774407480000,8.39,SEK
R00368,A0016,1774408020000,18.2,USD
R00369,A0010,1774416960000,12.31,GBP
R00370,A0012,1774421220000,23.6,EUR
R00371,A0050,1774425840000,5.67,SEK
R00372,A0026,1774426440000,64.94,USD
R00373,A0006,1774434480000,100.08,GBP
R00374,A0043,1774436580000,13.09,USD
R00375,A0024,1774444320000,146.44,SEK
R00376,A0001,1774446600000,71.76,GBP
R00377,A0014,1774463880000,10.45,GBP
R00378,A0053,1774466760000,12.64,GBP
R00379,A0052,1774467540000,30.16,SEK
R00380,A0059,1774469340000,29.41,EUR
R00381,A0000,1774472580000,18.68,EUR
R00382,A0037,1774492920000,5.79,EUR
R00383,A0045,1774497300000,10.96,SEK
R00384,A0058,1774498260000,26.11,GBP
R00385,A0034,1774499400000,29.04,USD
R00386,A0013,1774501920000,25.8,GBP
R00387,A0046,1774504020000,12.52,USD
R00388,A0049,1774504320000,5.52,GBP
R00389,A0033,1774522560000,20.74,GBP
R00390,A0029,1774535160000,25.01,SEK
R00391,A0051,1774538880000,52.67,GBP
R00392,A0044,1774540320000,6.22,SEK
R00393,A0010,1774540920000,72.65,SEK
R00394,A0035,1774540980000,7.86,SEK
R00395,A0031,1774542780000,11.47,SEK
R00396,A0002,1774553460000,17.44,EUR
R00397,A0040,1774553640000,877.72,GBP
R00398,A0053,1774558380000,8.12,USD
R00399,A0037,1774567500000,170.72,SEK
R00400,A0040,1774572540000,65.11,USD
R00401,A0009,1774573080000,107.17,USD
R00402,A0010,1774573140000,4.86,USD
R00403,A0030,1774575660000,45.59,EUR
R00404,A0018,1774586100000,5.71,EUR
R00405,A0054,1774587240000,61.67,GBP
R00406,A0038,1774592700000,18.81,GBP
R00407,A0056,1774595940000,4.84,USD
R00408,A0022,1774602660000,119.05,EUR
R00409,A0012,1774603320000,8.77,EUR
R00410,A0039,1774604160000,7.05,GBP
R00411,A0054,1774608780000,2.96,GBP
R00412,A0007,1774621500000,10.55,EUR
R00413,A0034,1774626600000,8.22,USD
R00414,A0007,1774632960000,32.57,USD
R00415,A0055,1774642140000,9.4,USD
R00416,A0047,1774646460000,26.03,USD
R00417,A0059,1774651920000,9.79,GBP
R00418,A0059,1774654320000,9.33,SEK
R00419,A0013,1774657980000,25.29,USD
R00420,A0016,1774658400000,16.94,EUR
R00421,A0044,1774664700000,34.38,EUR
R00422,A0008,1774667520000,220.23,SEK
R00423,A0023,1774676820000,18.87,EUR
R00424,A0037,1774678380000,11.92,SEK
R00425,A0031,1774679520000,11.51,USD
R00426,A0036,1774682340000,18.09,EUR
R00427,A0053,1774684740000,21.1,EUR
R00428,A0046,1774687020000,8.87,GBP
R00429,A0003,1774689600000,16.33,EUR
R00430,A0001,1774696920000,23.6,SEK
R00431,A0006,1774704540000,121.45,SEK
R00432,A0039,1774706760000,5.63,SEK
R00433,A0045,1774720500000,6.75,EUR
R00434,A0041,1774721460000,39.11,SEK
R00435,A0056,1774727280000,18.77,SEK
R00436,A0004,1774734480000,8.71,SEK
R00437,A0011,1774740240000,10.62,SEK
R00438,A0058,1774740420000,18.91,USD
R00439,A0022,1774750860000,66.29,EUR
R00440,A0010,1774759140000,47.26,USD
R00441,A0015,1774781400000,49.78,USD
R00442,A0016,1774781760000,24.64,EUR
R00443,A0052,1774782300000,19.54,SEK
R00444,A0036,1774792320000,30.3,SEK
R00445,A0039,1774816500000,49.15,EUR
R00446,A0054,1774818900000,24.85,GBP
R00447,A0042,1774819320000,8.36,GBP
R00448,A0017,1774821360000,10.8,EUR
R00449,A0041,1774828800000,4.52,SEK
R00450,A0025,1774852560000,6.32,SEK
R00451,A0055,1774855620000,3.91,USD
R00452,A0009,1774859220000,53.79,GBP
R00453,A0002,1774865520000,98.35,EUR
R00454,A0039,1774866120000,4.24,SEK
R00455,A0027,1774866420000,10.07,GBP
R00456,A0037,1774878900000,25.29,EUR
R00457,A0038,1774894620000,11.32,GBP
R00458,A0005,1774894800000,5.29,SEK
R00459,A0007,1774900620000,20.15,USD
R00460,A0034,1774920480000,7.7,USD
R00461,A0009,1774925340000,43.3,EUR
R00462,A0008,1774926660000,16.34,USD
R00463,A0058,1774938600000,28.7,USD
R00464,A0044,1774946640000,77.4,USD
R00465,A0034,1774955520000,20.06,GBP
R00466,A0053,1774955640000,22.51,GBP
R00467,A0012,1774963260000,35.26,GBP
R00468,A0011,1774968300000,12.69,GBP
R00469,A0031,1774969380000,78.26,SEK
R00470,A0040,1774970100000,16.25,EUR
R00471,A0049,1774972860000,10.63,GBP
R00472,A0049,1774975320000,15.72,SEK
R00473,A0006,1774981440000,15.82,GBP
R00474,A0031,1774982940000,1.7,EUR
R00475,A0005,1774986840000,13.56,GBP
R00476,A0002,1774987740000,3.78,SEK
R00477,A0050,1774988940000,6.16,GBP
R00478,A0047,1774993800000,13.84,SEK
R00479,A0005,1774995900000,27.18,EUR
R00480,A0042,1775002800000,16.89,SEK
R00481,A0023,1775007780000,10.98,GBP
R00482,A0034,1775015100000,12.24,GBP
R00483,A0005,1775015160000,7.54,SEK
R00484,A0056,1775020140000,32.46,EUR
R00485,A0048,1775020920000,10.19,USD
R00486,A0031,1775021580000,25.45,USD
R00487,A0003,1775024880000,20.87,USD
R00488,A0052,1775025240000,6.56,EUR
R00489,A0049,1775044020000,36.63,EUR
R00490,A0026,1775056620000,4.24,USD
R00491,A0031,1775072160000,22.26,SEK
R00492,A0031,1775074800000,17.16,EUR
R00493,A0052,1775076840000,12.04,GBP
R00494,A0058,1775079360000,23.41,GBP
R00495,A0024,1775081400000,26.69,SEK
R00496,A0026,1775090520000,22.43,EUR
R00497,A0037,1775091660000,23.51,EUR
R00498,A0054,1775105460000,43.35,SEK
R00499,A0009,1775110080000,22.22,EUR
R00500,A0017,1775112060000,3.98,EUR
R00501,A0044,1775126700000,14.81,USD
R00502,A0020,1775126880000,7.49,EUR
R00503,A0047,1775129100000,6.46,SEK
R00504,A0022,1775132340000,17.24,EUR
R00505,A0005,1775133360000,9.82,EUR
R00506,A0002,1775149740000,5.34,GBP
R00507,A0041,1775155680000,27.28,EUR
R00508,A0041,1775162340000,14.9,SEK
R00509,A0022,1775166300000,17.47,EUR
R00510,A0001,1775172660000,83.39,SEK
R00511,A0002,1775174280000,2.17,GBP
R00512,A0020,1775174460000,49.4,EUR
R00513,A0022,1775184180000,10.77,GBP
R00514,A0023,1775189160000,5.75,USD
R00515,A0019,1775190960000,34.64,USD
R00516,A0002,1775195340000,44.85,GBP
R00517,A0031,1775196240000,11.52,EUR
R00518,A0010,1775196480000,5.2,GBP
R00519,A0023,1775204520000,24.16,GBP
R00520,A0028,1775209440000,35.22,USD
R00521,A0048,1775217960000,83.95,SEK
R00522,A0014,1775222700000,26.58,GBP
R00523,A0020,1775224140000,31.58,USD
R00524,A0018,1775229000000,120.62,GBP
R00525,A0007,1775234160000,44.35,USD
R00526,A0035,1775237460000,12.61,USD
R00527,A0034,1775239740000,48.14,USD
R00528,A0041,1775254680000,42.38,USD
R00529,A0042,1775259420000,34.24,USD
R00530,A0022,1775260440000,6.8,USD
R00531,A0043,1775263500000,12.95,EUR
R00532,A0046,1775269140000,8.86,SEK
R00533,A0014,1775277600000,28.98,USD
R00534,A0024,1775278740000,31.71,EUR
R00535,A0016,1775293500000,4.87,USD
R00536,A0025,1775308980000,39.08,SEK
R00537,A0056,1775315700000,11.93,SEK
R00538,A0016,1775321340000,34.03,SEK
R00539,A0035,1775325840000,0.63,EUR
R00540,A0028,1775326320000,9.42,GBP
R00541,A0035,1775331120000,12.5,USD
R00542,A0043,1775343960000,62.96,EUR
R00543,A0015,1775356560000,126.0,SEK
R00544,A0039,1775369580000,73.01,EUR
R00545,A0001,1775380080000,25.71,GBP
R00546,A0046,1775385420000,32.49,EUR
R00547,A0000,1775390040000,72.32,USD
R00548,A0015,1775392320000,17.99,EUR
R00549,A0019,1775394540000,10.21,GBP
R00550,A0028,1775410080000,9.83,EUR
R00551,A0012,1775410860000,52.83,SEK
R00552,A0038,1775412180000,17.69,EUR
R00553,A0036,1775414160000,80.73,SEK
R00554,A0049,1775416140000,9.14,GBP
R00555,A0047,1775418240000,47.99,GBP
R00556,A0054,1775421180000,124.19,GBP
R00557,A0000,1775426280000,64.96,USD
R00558,A0034,1775428560000,52.76,SEK
R00559,A0023,1775430720000,65.92,GBP
R00560,A0013,1775434020000,1.42,EUR
R00561,A0010,1775443200000,4.62,GBP
R00562,A0032,1775446140000,54.67,SEK
R00563,A0031,1775446440000,8.2,SEK
R00564,A0003,1775449440000,17.64,GBP
R00565,A0035,1775466060000,0.41,EUR
R00566,A0006,1775467260000,3.51,GBP
R00567,A0035,1775475060000,35.4,SEK
R00568,A0011,1775479260000,684.69,GBP
R00569,A0029,1775492940000,3.5,SEK
R00570,A0047,1775497440000,26.48,USD
R00571,A0056,1775497860000,51.86,SEK
R00572,A0045,1775500680000,8.51,USD
R00573,A0031,1775507160000,87.76,GBP
R00574,A0004,1775512260000,29.17,SEK
R00575,A0052,1775517180000,22.25,GBP
R00576,A0007,1775517360000,5.61,GBP
R00577,A0024,1775527380000,7.04,SEK
R00578,A0001,1775531340000,16.82,SEK
R00579,A0042,1775533500000,4.99,USD
R00580,A0044,1775541660000,24.9,USD
R00581,A0016,1775545500000,39.6,GBP
R00582,A0045,1775550420000,3.36,EUR
R00583,A0022,1775555100000,6.18,GBP
R00584,A0058,1775586180000,61.94,GBP
R00585,A0013,1775586240000,43.52,SEK
R00586,A0045,1775596860000,11.02,USD
R00587,A0048,1775599620000,28.44,EUR
R00588,A0014,1775615580000,48.6,GBP
R00589,A0020,1775626200000,23.19,SEK
R00590,A0019,1775635020000,53.79,GBP
R00591,A0042,1775635260000,56.78,EUR
R00592,A0039,1775637120000,21.88,EUR
R00593,A0022,1775643960000,152.29,SEK
R00594,A0027,1775648520000,21.11,USD
R00595,A0019,1775648880000,10.63,SEK
R00596,A0055,1775651820000,61.07,GBP
R00597,A0038,1775654700000,8.85,GBP
R00598,A0022,1775659260000,17.56,USD
R00599,A0027,1775662680000,13.75,EUR
R00600,A0025,1775669160000,5.09,GBP
R00601,A0023,1775672460000,4.81,USD
R00602,A0049,1775678040000,4.64,USD
R00603,A0033,1775680740000,13.97,USD
R00604,A0029,1775691180000,16.57,GBP
R00605,A0012,1775699580000,15.29,EUR
R00606,A0019,1775701440000,12.0,SEK
R00607,A0047,1775703780000,19.63,SEK
R00608,A0017,1775705220000,3.18,SEK
R00609,A0029,1775706360000,4.93,GBP
R00610,A0009,1775707920000,17.35,GBP
R00611,A0033,1775712240000,11.04,GBP
R00612,A0042,1775718360000,18.03,EUR
R00613,A0043,1775722080000,20.48,GBP
R00614,A0039,1775735700000,3.24,USD
R00615,A0005,1775739720000,15.65,GBP
R00616,A0034,1775742720000,18.28,EUR
R00617,A0026,1775744700000,41.15,EUR
R00618,A0038,1775748120000,52.56,GBP
R00619,A0030,1775755560000,40.4,GBP
R00620,A0043,1775756160000,25.46,SEK
R00621,A0032,1775762340000,21.31,GBP
R00622,A0059,1775779500000,16.37,GBP
R00623,A0042,1775781600000,11.25,SEK
R00624,A0059,1775781660000,20.43,EUR
R00625,A0022,1775783220000,55.53,SEK
R00626,A0010,1775787060000,48.96,EUR
R00627,A0034,1775794980000,52.45,GBP
R00628,A0025,1775797080000,22.05,USD
R00629,A0049,1775816760000,6.26,USD
R00630,A0018,1775830140000,44.57,USD
R00631,A0056,1775836140000,22.59,GBP
R00632,A0015,1775838180000,73.05,EUR
R00633,A0042,1775841600000,6.28,USD
R00634,A0045,1775854260000,10.63,SEK
R00635,A0026,1775865060000,28.85,EUR
R00636,A0011,1775872260000,8.9,SEK
R00637,A0000,1775873100000,12.1,SEK
R00638,A0047,1775874540000,17.14,EUR
R00639,A0052,1775874600000,15.99,GBP
R00640,A0025,1775877420000,45.91,SEK
R00641,A0015,1775878680000,10.0,EUR
