row_id,account_id,event_time,amount,currency
R00222,A0028,1773536340000,24.04,SEK
R00223,A0044,1773542400000,14.37,EUR
R00224,A0024,1773546540000,81.9,EUR
R00225,A0033,1773548220000,23.17,GBP
R00226,A0011,1773549780000,20.42,EUR
R00227,A0045,1773550620000,39.66,USD
R00228,A0044,1773552540000,6.51,EUR
R00229,A0016,1773555540000,6.95,GBP
R00230,A0015,1773560700000,31.26,SEK
R00231,A0025,1773575220000,8.21,SEK
R00232,A0010,1773581820000,74.09,GBP
R00233,A0039,1773588240000,40.79,SEK
R00234,A0020,1773594900000,36.92,GBP
R00235,A0025,1773595740000,15.62,EUR
R00236,A0040,1773601740000,75.71,GBP
R00237,A0016,1773605280000,13.17,USD
R00238,A0031,1773607620000,12.66,EUR
R00239,A0025,1773609180000,19.79,EUR
R00240,A0009,1773615420000,17.49,EUR
R00241,A0022,1773618720000,21.99,USD
R00242,A0042,1773625320000,13.73,EUR
R00243,A0025,1773628200000,61.13,SEK
R00244,A0013,1773629760000,9.96,EUR
R00245,A0003,1773630900000,54.87,EUR
R00246,A0020,1773645480000,48.81,GBP
R00247,A0027,1773650040000,14.64,USD
R00248,A0032,1773670200000,6.77,USD
R00249,A0004,1773674400000,5.37,EUR
R00250,A0038,1773675660000,15.06,USD
R00251,A0036,1773676440000,2.82,SEK
R00252,A0021,1773677160000,37.93,SEK
R00253,A0014,1773691980000,38.63,USD
R00254,A0031,1773699240000,30.02,SEK
R00255,A0004,1773702960000,260.28,GBP
R00256,A0024,1773712260000,59.71,SEK
R00257,A0057,1773721860000,68.0,SEK
R00258,A0021,1773725220000,6.98,SEK
R00259,A0025,1773730320000,4.29,GBP
R00260,A0052,1773738120000,20.76,GBP
R00261,A0053,1773738360000,3.42,SEK
R00262,A0005,1773745080000,12.27,SEK
R00263,A0052,1773745980000,51.64,SEK
R00264,A0035,1773749580000,33.6,USD
R00265,A0042,1773751080000,30.79,SEK
R00266,A0005,1773752220000,49.33,SEK
R00267,A0027,1773753720000,12.45,GBP
R00268,A0035,1773763020000,18.97,GBP
R00269,A0054,1773764340000,62.75,USD
R00270,A0053,1773766260000,14.16,SEK
R00271,A0046,1773766920000,43.76,GBP
R00272,A0003,1773781440000,28.13,EUR
R00273,A0030,1773803040000,29.74,GBP
R00274,A0057,1773805440000,9.99,SEK
R00275,A0025,1773808500000,9.03,SEK
R00276,A0033,1773808860000,18.31,EUR
R00277,A0047,1773823920000,58.51,GBP
R00278,A0046,1773826260000,41.16,USD
R00279,A0016,1773830400000,5.39,GBP
R00280,A0056,1773846600000,94.79,SEK
R00281,A0030,1773848580000,11.59,GBP
R00282,A0054,1773849240000,14.43,GBP
R00283,A0056,1773876660000,541.62,SEK
R00284,A0033,1773876660000,42.41,GBP
R00285,A0041,1773886620000,108.85,USD
R00286,A0036,1773891420000,36.88,EUR
R00287,A0043,1773898440000,12.55,SEK
R00288,A0004,1773898500000,15.61,EUR
R00289,A0057,1773898500000,5.92,USD
R00290,A0023,1773903540000,9.28,USD
R00291,A0013,1773903540000,3.25,SEK
R00292,A0028,1773916260000,6.29,SEK
R00293,A0010,1773918120000,3.14,SEK
R00294,A0009,1773923220000,2.34,GBP
R00295,A0052,1773925980000,10.18,EUR
R00296,A0046,1773933060000,17.32,EUR
R00297,A0000,1773936060000,21.88,SEK
R00298,A0046,1773937140000,6.04,GBP
R00299,A0040,1773942360000,7.37,SEK
R00300,A0018,1773953580000,88.17,USD
R00301,A0053,1773954780000,3.99,SEK
R00302,A0047,1773960660000,28.17,USD
R00303,A0029,1773966060000,70.64,EUR
R00304,A0032,1773966300000,19.08,SEK
R00305,A0048,1773972480000,22.62,EUR
R00306,A0010,1773978180000,115.49,GBP
R00307,A0044,1773991680000,11.67,SEK
R00308,A0032,1773993540000,4.2,EUR
R00309,A0017,1773999480000,11.08,SEK
R00310,A0008,1774000440000,38.89,EUR
R00311,A0052,1774007220000,58.05,SEK
R00312,A0053,1774012080000,12.44,GBP
R00313,A0003,1774017360000,6.2,SEK
R00314,A0036,1774017720000,29.75,SEK
R00315,A0025,1774019520000,36.41,SEK
R00316,A0021,1774026360000,2.57,SEK
R00317,A0057,1774030260000,146.76,SEK
R00318,A0059,1774031220000,236.4,SEK
R00319,A0015,1774031640000,9.81,GBP
R00320,A0001,1774049400000,3.01,USD
R00321,A0030,1774055700000,11.73,SEK
R00322,A0046,1774062960000,14.05,SEK
R00323,A0048,1774065300000,12.33,USD
R00324,A0025,1774073940000,242.27,SEK
R00325,A0001,1774074900000,26.99,EUR
R00326,A0003,1774080780000,103.86,USD
R00327,A0058,1774080840000,15.66,GBP
R00328,A0046,1774083360000,29.68,USD
R00329,A0034,1774101600000,24.73,EUR
R00330,A0016,1774107960000,12.75,EUR
R00331,A0028,1774112100000,2.34,USD
R00332,A0011,1774129800000,20.16,GBP
R00333,A0052,1774132320000,4.68,EUR
R00334,A0022,1774134660000,19.91,EUR
R00335,A0056,1774157640000,20.78,USD
R00336,A0057,1774167600000,21.24,SEK
R00337,A0004,1774167660000,8.36,SEK
R00338,A0032,1774168920000,19.36,EUR
R00339,A0030,1774175340000,27.63,USD
R00340,A0058,1774175580000,4.99,SEK
R00341,A0005,1774176720000,4.83,GBP
R00342,A0042,1774177260000,6.5,EUR
R00343,A0007,1774178400000,17.26,GBP
R00344,A0033,1774181760000,12.69,SEK
R00345,A0030,1774186500000,153.11,USD
R00346,A0023,1774195440000,6.28,GBP
R00347,A0042,1774198620000,12.42,GBP
R00348,A0016,1774200060000,7.53,EUR
R00349,A0028,1774201620000,73.07,USD
R00350,A0007,1774203000000,113.68,SEK
R00351,A0003,1774203060000,28.36,SEK
R00352,A0059,1774203660000,61.45,EUR
R00353,A0055,1774206420000,77.11,USD
R00354,A0013,1774213560000,21.73,USD
R00355,A0053,1774221660000,141.35,USD
R00356,A0048,1774227840000,14.68,EUR
R00357,A0017,1774243920000,6.52,GBP
R00358,A0018,1774262400000,40.58,GBP
R00359,A0055,1774264920000,2.28,GBP
R00360,A0033,1774265280000,11.87,GBP
R00361,A0012,1774269300000,8.87,USD
R00362,A0009,1774269480000,24.48,GBP
R00363,A0027,1774273380000,11.74,SEK
R00364,A0016,1774280340000,8.9,GBP
R00365,A0043,1774284720000,49.96,EUR
R00366,A0023,1774285020000,22.02,GBP
R00367,A0030,1774292820000,29.69,SEK
R00368,A0030,1774294560000,24.42,SEK
R00369,A0048,1774294740000,3.31,SEK
R00370,A0019,1774300020000,8.55,GBP
R00371,A0022,1774306500000,16.92,GBP
R00372,A0030,1774312800000,5.02,USD
R00373,A0053,1774330260000,18.86,EUR
R00374,A0046,1774342320000,30.79,EUR
R00375,A0056,1774344660000,8.58,USD
R00376,A0007,1774346160000,51.18,GBP
R00377,A0033,1774355220000,6.95,EUR
R00378,A0003,1774356300000,37.46,GBP
R00379,A0004,1774364940000,21.23,EUR
R00380,A0051,1774365180000,7.53,SEK
R00381,A0027,1774374960000,24.65,SEK
R00382,A0030,1774381320000,45.18,USD
R00383,A0050,1774381740000,9.28,USD
R00384,A0038,1774385460000,21.91,GBP
R00385,A0014,1774387080000,20.76,EUR
R00386,A0040,1774405740000,2.37,GBP
R00387,A0025,1774412880000,83.69,SEK
R00388,A0000,1774413840000,85.99,EUR
R00389,A0005,1774421760000,15.14,USD
R00390,A0003,1774424340000,16.57,EUR
R00391,A0007,1774429320000,8.23,EUR
R00392,A0038,1774432740000,85.6,USD
R00393,A0004,1774437840000,11.91,USD
R00394,A0051,1774441800000,83.24,EUR
R00395,A0021,1774442520000,4.86,EUR
R00396,A0016,1774451760000,34.81,SEK
R00397,A0059,1774453860000,6.41,GBP
R00398,A0011,1774455780000,12.46,SEK
R00399,A0001,1774462920000,4.89,USD
R00400,A0038,1774470360000,48.01,GBP
R00401,A0038,1774481940000,17.21,USD
R00402,A0044,1774485420000,6.93,SEK
R00403,A0043,1774490880000,33.5,SEK
R00404,A0024,1774494420000,28.39,SEK
R00405,A0054,1774497720000,107.3,GBP
R00406,A0056,1774508700000,8.4,EUR
R00407,A0057,1774514400000,21.37,USD
R00408,A0031,1774518720000,18.49,SEK
R00409,A0033,1774518900000,4.81,GBP
R00410,A0024,1774530240000,25.55,GBP
R00411,A0056,1774537680000,5.76,EUR
R00412,A0053,1774545060000,7.32,USD
R00413,A0033,1774545720000,7.62,SEK
R00414,A0043,1774546380000,9.24,EUR
R00415,A0013,1774547100000,40.12,GBP
R00416,A0017,1774551900000,19.09,USD
R00417,A0001,1774556160000,43.93,USD
R00418,A0012,1774557960000,2.87,SEK
R00419,A0013,1774558920000,12.87,EUR
R00420,A0009,1774560060000,52.92,GBP
R00421,A0049,1774561920000,7.8,GBP
R00422,A0016,1774564980000,216.14,SEK
R00423,A0056,1774568640000,16.7,USD
R00424,A0047,1774572600000,17.8,EUR
R00425,A0059,1774572900000,28.52,EUR
R00426,A0008,1774575180000,10.68,EUR
R00427,A0005,1774576560000,41.04,SEK
R00428,A0014,1774580820000,6.35,EUR
R00429,A0011,1774585620000,5.7,GBP
R00430,A0026,1774595580000,13.71,GBP
R00431,A0015,1774598100000,54.74,EUR
R00432,A0051,1774608780000,8.71,EUR
R00433,A0052,1774617600000,3.11,GBP
R00434,A0009,1774617960000,99.77,SEK
R00435,A0034,1774621200000,4.91,USD
R00436,A0013,1774623960000,72.19,SEK
R00437,A0010,1774625100000,29.67,SEK
R00438,A0049,1774628460000,4.64,EUR
R00439,A0001,1774630800000,248.76,USD
R00440,A0047,1774632120000,40.07,SEK
R00441,A0050,1774649340000,37.7,SEK
R00442,A0026,1774658820000,22.86,GBP
R00443,A0020,1774681200000,12.53,EUR
R00444,A0023,1774683000000,6.83,EUR
R00445,A0041,1774685400000,5.22,GBP
R00446,A0002,1774689240000,9.38,GBP
R00447,A0035,1774694700000,16.28,GBP
R00448,A0051,1774696920000,18.61,SEK
R00449,A0050,1774705920000,51.68,EUR
R00450,A0035,1774707060000,53.8,USD
R00451,A0031,1774707900000,26.56,SEK
R00452,A0015,1774708560000,8.26,GBP
R00453,A0044,1774708980000,15.39,SEK
R00454,A0009,1774715880000,5.53,EUR
R00455,A0056,1774720080000,19.53,SEK
R00456,A0059,1774754640000,21.42,USD
R00457,A0036,1774758780000,32.37,SEK
R00458,A0009,1774768620000,8.72,USD
R00459,A0007,1774770060000,15.82,USD
R00460,A0034,1774777920000,12.54,SEK
R00461,A0003,1774802160000,11.79,GBP
R00462,A0039,1774804440000,26.01,SEK
R00463,A0016,1774808880000,66.76,EUR
R00464,A0037,1774816020000,18.57,SEK
R00465,A0029,1774823040000,25.07,SEK
R00466,A0013,1774823100000,78.13,EUR
R00467,A0001,1774831440000,6.81,SEK
R00468,A0007,1774845660000,51.94,SEK
R00469,A0029,1774857000000,18.64,USD
R00470,A0054,1774861740000,35.43,USD
R00471,A0051,1774861740000,13.07,GBP
R00472,A0046,1774874520000,50.5,SEK
R00473,A0013,1774880280000,8.43,EUR
R00474,A0055,1774880760000,81.54,EUR
R00475,A0031,1774882080000,3.13,GBP
R00476,A0038,1774895040000,36.92,SEK
R00477,A0048,1774896000000,65.47,EUR
R00478,A0011,1774898580000,14.75,GBP
R00479,A0032,1774900260000,8.33,EUR
R00480,A0052,1774901160000,13.97,GBP
R00481,A0059,1774901820000,18.39,SEK
R00482,A0006,1774904160000,43.36,USD
R00483,A0006,1774906560000,21.69,USD
R00484,A0052,1774916820000,7.47,SEK
R00485,A0000,1774922100000,53.49,EUR
R00486,A0035,1774935420000,9.44,EUR
R00487,A0025,1774938360000,27.3,SEK
R00488,A0012,1774939800000,16.18,GBP
R00489,A0057,1774941360000,22.26,EUR
R00490,A0052,1774953060000,87.43,EUR
R00491,A0031,1774965900000,7.56,GBP
R00492,A0009,1774966140000,15.74,USD
R00493,A0057,1774971180000,3.0,GBP
R00494,A0007,1774976100000,26.03,EUR
R00495,A0008,1774979220000,52.16,USD
R00496,A0026,1774981920000,7.25,EUR
R00497,A0002,1774982520000,85.34,EUR
R00498,A0016,1774986240000,72.11,GBP
R00499,A0009,1774996200000,16.57,USD
R00500,A0046,1774996260000,82.99,EUR
R00501,A0009,1775002680000,2.86,EUR
R00502,A0035,1775019600000,11.3,GBP
R00503,A0045,1775020020000,147.36,USD
R00504,A0025,1775021220000,23.34,GBP
R00505,A0024,1775021340000,6.4,SEK
R00506,A0051,1775033280000,4.28,EUR
R00507,A0008,1775033640000,200.36,EUR
R00508,A0039,1775040540000,31.04,SEK
R00509,A0043,1775041800000,6.94,EUR
R00510,A0040,1775046240000,30.36,EUR
R00511,A0011,1775049120000,33.15,EUR
R00512,A0022,1775051040000,42.67,GBP
R00513,A0008,1775059800000,16.15,GBP
R00514,A0003,1775067900000,40.15,GBP
R00515,A0054,1775069520000,7.45,USD
R00516,A0007,1775077800000,33.27,USD
R00517,A0050,1775083560000,6.67,SEK
R00518,A0033,1775084760000,7.28,USD
R00519,A0051,1775089620000,25.37,USD
R00520,A0027,1775109120000,20.86,GBP
R00521,A0054,1775111100000,25.85,EUR
R00522,A0012,1775112720000,39.17,EUR
R00523,A0028,1775116920000,7.84,GBP
R00524,A0053,1775128200000,8.74,EUR
R00525,A0050,1775134860000,2.75,EUR
R00526,A0054,1775140800000,20.01,SEK
R00527,A0041,1775142900000,10.33,GBP
R00528,A0052,1775148540000,43.64,SEK
R00529,A0014,1775151120000,35.87,EUR
R00530,A0039,1775151300000,15.4,EUR
R00531,A0013,1775156880000,6.29,EUR
R00532,A0023,1775157120000,167.05,SEK
R00533,A0012,1775158560000,8.45,EUR
R00534,A0047,1775160900000,60.4,USD
R00535,A0032,1775167800000,8.7,USD
R00536,A0054,1775176620000,10.97,USD
R00537,A0030,1775184060000,145.83,GBP
R00538,A0031,1775187720000,50.67,GBP
R00539,A0052,1775188620000,3.42,GBP
R00540,A0031,1775200020000,9.27,SEK
R00541,A0059,1775203140000,8.07,GBP
R00542,A0037,1775204520000,9.51,USD
R00543,A0012,1775206800000,9.96,SEK
R00544,A0013,1775212320000,66.42,SEK
R00545,A0052,1775213280000,7.66,USD
R00546,A0042,1775214960000,30.03,EUR
R00547,A0035,1775231580000,43.16,SEK
R00548,A0046,1775266020000,39.61,GBP
R00549,A0052,1775267760000,52.35,EUR
R00550,A0046,1775279580000,12.75,SEK
R00551,A0020,1775283120000,42.54,EUR
R00552,A0059,1775296140000,48.1,GBP
R00553,A0055,1775301780000,85.5,EUR
R00554,A0047,1775302320000,39.45,USD
R00555,A0028,1775307420000,42.0,SEK
R00556,A0058,1775310720000,28.28,GBP
R00557,A0029,1775311020000,22.51,EUR
R00558,A0056,1775314140000,15.51,EUR
R00559,A0049,1775314500000,10.87,GBP
R00560,A0021,1775318880000,10.34,EUR
R00561,A0002,1775329800000,16.91,GBP
R00562,A0021,1775331480000,128.77,SEK
R00563,A0032,1775361060000,14.63,EUR
R00564,A0024,1775363100000,36.38,SEK
R00565,A0028,1775371740000,18.35,EUR
R00566,A0052,1775373180000,7.9,SEK
R00567,A0048,1775383620000,6.84,GBP
R00568,A0039,1775387520000,31.16,GBP
R00569,A0018,1775388720000,6.59,USD
R00570,A0009,1775392200000,40.07,GBP
R00571,A0041,1775392560000,43.25,EUR
R00572,A0053,1775398260000,39.61,SEK
R00573,A0043,1775404140000,49.77,USD
R00574,A0038,1775409240000,268.1,GBP
R00575,A0012,1775410260000,52.42,GBP
R00576,A0048,1775443200000,35.24,GBP
R00577,A0009,1775444520000,58.91,USD
R00578,A0056,1775454360000,8.72,USD
R00579,A0041,1775462280000,6.02,GBP
R00580,A0051,1775470680000,13.26,EUR
R00581,A0000,1775474040000,14.33,GBP
R00582,A0003,1775489160000,149.51,USD
R00583,A0057,1775489280000,20.9,SEK
R00584,A0036,1775490540000,68.26,SEK
R00585,A0044,1775502600000,34.52,SEK
R00586,A0039,1775503560000,20.41,SEK
R00587,A0001,1775504760000,5.35,SEK
R00588,A0052,1775521020000,58.21,EUR
R00589,A0004,1775526240000,14.56,SEK
R00590,A0041,1775526540000,24.42,EUR
R00591,A0018,1775529540000,9.08,USD
R00592,A0034,1775530020000,9.99,USD
R00593,A0055,1775535180000,22.3,EUR
R00594,A0031,1775562600000,4.79,EUR
R00595,A0045,1775563020000,100.88,GBP
R00596,A0005,1775577420000,25.35,GBP
R00597,A0017,1775578560000,28.34,SEK
R00598,A0040,1775579160000,18.73,GBP
R00599,A0005,1775590080000,59.07,USD
R00600,A0037,1775595480000,6.47,GBP
R00601,A0055,1775607480000,21.85,SEK
R00602,A0016,1775608800000,5.82,SEK
R00603,A0034,1775624940000,34.12,SEK
R00604,A0023,1775630040000,12.93,GBP
R00605,A0048,1775638080000,21.95,SEK
R00606,A0039,1775655000000,288.96,GBP
R00607,A0002,1775664000000,9.74,GBP
R00608,A0007,1775671740000,23.76,GBP
R00609,A0055,1775672640000,17.98,USD
R00610,A0015,1775675160000,167.59,EUR
R00611,A0010,1775695680000,6.08,USD
R00612,A0011,1775697540000,14.99,EUR
R00613,A0005,1775698320000,10.65,GBP
R00614,A0027,1775702340000,81.38,GBP
R00615,A0031,1775710680000,8.21,SEK
R00616,A0042,1775715600000,19.56,EUR
R00617,A0012,1775720040000,40.83,SEK
R00618,A0045,1775727600000,20.05,GBP
R00619,A0046,1775731980000,13.65,GBP
R00620,A0021,1775744520000,123.31,EUR
R00621,A0035,1775752500000,23.49,GBP
R00622,A0059,1775753460000,51.05,GBP
R00623,A0000,1775781120000,10.49,USD
R00624,A0058,1775781180000,67.06,USD
R00625,A0040,1775792220000,24.03,EUR
R00626,A0028,1775792340000,3.45,USD
R00627,A0010,1775794380000,92.26,USD
R00628,A0040,1775800140000,6.54,EUR
R00629,A0049,1775805180000,4.85,EUR
R00630,A0050,1775816100000,22.67,SEK
R00631,A0013,1775816220000,10.97,EUR
R00632,A0033,1775816340000,38.82,USD
R00633,A0026,1775853120000,32.16,EUR
R00634,A0014,1775869320000,17.94,GBP
R00635,A0055,1775871060000,12.23,SEK
R00636,A0050,1775880120000,11.71,EUR
R00637,A0034,1775884080000,10.04,EUR
R00638,A0048,1775887320000,11.45,EUR
R00639,A0037,1775887380000,3.54,EUR
R00640,A0050,1775889060000,65.38,EUR
