row_id,f1,f2,f3,f4,f5
S00043,-1.084307,0.832605,-2.400687,0.515456,-0.316146
S00044,-0.235044,1.257387,-0.823541,-0.07363,-1.458583
S00045,0.576664,0.347972,-1.528176,-1.225562,-0.44348
S00046,-0.751211,0.920121,-0.878814,-0.245039,-0.68106
S00047,-0.011922,1.368931,0.315509,0.042335,-1.2804
S00048,0.889567,-1.058021,-0.146377,-0.124184,1.117846
S00049,0.082074,-0.619912,0.354705,0.295189,0.895687
S00050,0.797872,-0.273307,-0.512181,-1.765668,-0.592537
S00051,0.559091,-0.801426,0.051966,-0.070872,-0.979289
S00052,-0.295057,0.700645,0.456894,0.545494,0.335871
S00053,-0.479813,0.266119,0.009772,-0.628606,-0.655356
S00054,-0.178422,-0.408509,1.475281,0.126577,0.902633
S00055,-0.182595,-0.657262,-1.126045,0.365915,0.438052
S00056,2.248482,-0.055922,-0.208053,-0.694047,0.304739
S00057,0.107767,-0.096096,-0.755046,1.296829,-1.101094
S00058,1.126837,1.040358,0.104687,0.621139,0.559173
S00059,0.600239,-0.145902,-1.941305,-0.376084,-0.152519
S00060,0.443203,0.032564,1.249299,-0.322393,0.832391
S00061,-0.360544,-0.714557,-1.565484,0.337427,-0.352771
S00062,-0.260006,-0.787395,-2.002443,0.954193,0.282429
S00063,-1.181688,0.329457,-1.51269,-0.596185,0.251441
S00064,0.256622,-1.389444,1.017868,-1.020256,-0.373541
S00065,-0.424767,-0.315922,-0.10016,1.65229,0.499669
S00066,0.744049,0.420753,0.779392,0.478589,0.094402
S00067,-1.088958,2.642745,1.720609,-0.057578,0.890215
S00068,0.368479,-1.389996,-1.972539,0.018624,0.993435
S00069,-0.163281,0.192922,-1.148105,0.481054,-1.054195
S00070,1.406053,-0.633704,0.359556,-0.763877,1.655178
S00071,0.108321,0.240515,-0.01746,-0.444202,-2.582033
S00072,0.544276,-2.443678,1.020837,1.784594,2.075833
S00073,-0.735443,1.904869,0.764527,0.107338,0.897687
S00074,-1.284914,-0.944377,-1.187604,0.054596,0.43087
S00075,1.292863,1.208362,0.513072,0.903264,1.130971
S00076,0.723012,-2.434815,0.09493,0.666146,0.437302
S00077,1.20304,1.384728,0.381291,-0.270981,0.095083
S00078,2.00206,1.637702,-1.127203,-0.834759,0.147195
S00079,-1.289291,1.168882,0.408285,-0.504795,-0.939679
S00080,1.598379,1.226043,-0.827444,-0.050072,0.021661
S00081,0.726955,0.242601,-1.526098,-1.759192,0.345684
S00082,0.399746,-0.145514,-0.312584,0.412358,2.437065
S00083,0.722201,-1.383289,0.737403,-0.071976,0.55836
S00084,-0.094899,-1.804509,-0.315327,0.299585,1.019443
S00085,-0.452232,-1.993088,-0.566496,0.205725,-0.485845
S00086,-0.140315,-0.45816,0.209215,1.663165,0.51134
S00087,2.116994,-0.913421,-0.885346,-1.061435,-0.14031
S00088,1.643944,-0.336497,-0.149243,-1.53045,-1.748701
S00089,0.712344,-0.529098,0.087994,-2.111699,0.266934
S00090,1.232345,1.497291,-1.143765,0.186489,0.586246
S00091,-1.243499,-0.677492,0.493351,-0.017349,0.435246
S00092,-2.307008,-0.45007,-0.576748,0.090096,-0.157886
S00093,-0.271443,0.846903,0.033498,0.710247,0.969805
S00094,0.88131,0.529138,1.463555,-1.091918,0.155476
S00095,-1.560004,-0.609271,-1.024338,-1.422241,-1.21242
S00096,-0.017646,-1.178699,0.404284,1.101699,-0.345207
S00097,0.762337,1.268148,1.782344,1.217853,0.060012
S00098,0.204193,0.301376,1.603212,-1.275083,0.263874
S00099,-0.369286,1.508206,-0.346624,-0.55326,-0.522513
S00100,-1.146316,-0.621275,-0.553504,-1.097474,-0.032828
S00101,0.768602,0.5458,1.489379,0.371366,-1.166623
S00102,1.483936,-0.43386,0.01347,-1.247596,-0.723226
S00103,-1.439685,0.423082,-0.643228,-0.104288,-0.867271
S00104,-1.349845,-0.218979,0.429385,2.288899,-0.481104
S00105,-0.271374,1.284205,-1.614378,0.6687,-1.25292
S00106,-0.52079,-0.735884,0.166804,-1.412342,-0.838892
S00107,-1.412718,0.148915,0.110241,1.330899,-1.405242
S00108,-1.397779,0.381306,1.210408,-0.51784,-1.281564
S00109,-1.024029,-1.471979,0.452454,-0.786213,-1.013691
S00110,-2.891673,-1.255836,0.203279,-0.197132,0.62634
S00111,-0.671123,-0.51757,-0.587581,0.349444,0.079639
S00112,-0.971525,2.379015,0.743601,-1.915653,0.283387
S00113,-1.854733,1.598632,0.383006,0.057442,0.477249
S00114,0.189708,0.476902,1.305304,1.685639,-0.582739
S00115,0.627723,-0.092956,0.942897,1.176544,-0.435351
S00116,-0.716643,0.263917,-1.955048,-0.087455,1.155455
S00117,0.63285,0.054685,-0.630888,-0.768171,-0.510775
S00118,1.186952,0.656407,2.786407,0.6784,1.854091
S00119,0.129977,-0.590513,-1.263146,-0.928938,-0.192676
S00120,0.709963,0.592463,-0.806546,0.605807,1.223587
S00121,-1.783882,-1.181684,-0.507992,0.354688,-0.217638
S00122,-0.717748,1.509802,-0.558071,-2.003821,0.833706
S00123,2.098476,-1.69088,1.157176,0.829746,0.619011
S00124,1.171028,-1.22933,0.953082,-0.096087,-2.129497
S00125,-0.454209,0.57581,0.171438,0.618994,-0.354218
S00126,-1.642814,0.178991,0.649749,-0.59686,1.795763
S00127,-0.094091,-1.086948,-1.070051,0.18337,0.405446
S00128,0.523163,0.125444,-0.235491,-1.463709,-0.110823
S00129,-0.722271,-1.24368,-0.197978,0.879517,-0.019044
S00130,-0.059363,-1.192283,-0.944136,0.073349,1.140072
S00131,1.057338,-0.836069,0.743497,-2.053766,1.178719
S00132,1.377425,0.603917,0.436538,-1.185182,0.31789
S00133,-0.401932,0.257283,0.255415,0.995537,-1.710024
S00134,-1.564792,-0.879895,2.020048,0.015519,-0.366174
S00135,-0.667981,-1.502081,0.845819,-1.53667,0.188348
S00136,0.608248,0.663987,-1.507228,-1.31706,-2.336697
S00137,0.039112,-1.225621,1.922844,1.606316,0.909578
S00138,1.533256,-1.103273,-0.609512,-0.43686,0.235966
S00139,-0.843382,-1.476487,0.018717,1.258773,-1.644023
S00140,-0.126275,0.932247,-0.719597,0.530995,0.636956
S00141,-0.357903,0.302091,0.223635,0.667208,-0.86177
S00142,-0.567728,-0.112745,-0.065273,0.285932,-0.228666
S00143,1.511464,-1.937929,-0.573988,0.820157,0.738513
S00144,0.202802,-0.233118,-0.482806,0.376696,1.355211
S00145,6.7e-05,-0.226401,0.426552,-0.657519,0.250781
S00146,-0.536562,-1.341853,-1.063822,-0.254945,-0.636287
S00147,-0.094519,0.868826,-0.623661,0.686329,0.759127
S00148,-0.310825,-1.667471,-0.013738,1.44739,-0.50504
S00149,0.569831,0.563221,1.439947,0.216512,0.341069
S00150,-0.887487,0.34641,-0.175198,-0.465658,1.701548
S00151,-1.265028,-1.83303,-0.715288,-0.581097,0.802059
S00152,0.393657,0.619473,0.337247,-0.831926,0.267843
S00153,1.332134,0.106024,1.280432,1.07063,0.136146
S00154,0.282151,-1.870013,1.909603,-1.660527,0.201524
S00155,-0.00765,-0.39085,0.295464,-1.722425,-0.964081
S00156,1.496375,0.236336,-1.124157,0.258633,-0.15133
S00157,0.25953,-0.05494,-0.74001,0.94317,0.494674
S00158,-0.003557,0.667431,0.538958,0.547459,0.132957
S00159,0.10585,0.319664,0.129931,-0.048356,0.333113
S00160,-0.413269,-0.890006,-2.13894,-1.384354,1.732654
S00161,1.333199,0.370273,1.163504,-0.005263,0.268104
S00162,-0.863853,0.372547,-0.401585,-2.075438,0.451526
S00163,-0.804076,-1.154982,0.267975,0.17575,0.646471
S00164,-2.142576,-1.580994,-0.6816,-0.997292,-0.050118
S00165,-1.410626,0.678433,-0.370807,0.953982,-0.915596
S00166,-1.31229,0.704969,0.950336,1.440767,-0.322565
S00167,0.945373,-1.323168,0.839645,0.214187,0.102337
S00168,-0.084344,-0.989208,-0.54583,0.951378,-0.956
S00169,-0.858016,0.556586,-0.235737,0.668152,-1.044184
S00170,-0.693907,1.25439,-0.778021,-1.331761,1.114722
S00171,-2.292615,1.813174,0.70206,-1.844853,-0.962714
S00172,-1.448218,0.737761,-0.610863,-0.889179,0.973696
S00173,0.066644,0.734048,-0.643775,1.142655,1.480949
S00174,0.141005,0.150191,-0.447443,0.352957,0.355378
S00175,-0.960989,-0.191945,1.791138,0.514915,-0.802623
S00176,0.030233,0.707809,-1.226996,-2.04459,0.295052
S00177,-0.42984,-1.10654,-0.943466,0.930563,0.952348
S00178,-1.092948,0.226989,-0.482134,-0.374553,0.608864
S00179,0.615424,-1.285773,0.625589,-1.179657,0.52856
S00180,0.997979,-0.393469,-0.032483,0.136312,-0.943423
S00181,0.610522,-1.023888,3.049508,1.908777,-1.399759
S00182,-1.22688,0.058803,-1.225286,0.535042,-1.117899
S00183,0.931352,-1.480728,0.127166,-0.068787,-0.742723
S00184,2.187951,0.715386,1.273763,1.282225,-0.359718
S00185,-0.794424,-1.134473,0.199957,-0.442975,1.535686
S00186,-0.394858,-0.603006,0.293397,0.225439,1.300828
S00187,0.068411,-0.208843,-0.68921,-0.060049,1.252961
S00188,0.865403,-0.703773,1.238354,-1.3929,-1.561213
S00189,0.090658,-0.594895,0.228931,1.083249,-0.50591
S00190,0.305919,0.051159,-1.214208,-1.566335,-1.327071
S00191,-1.269225,0.357127,-0.356984,-1.590178,1.483008
S00192,0.836493,1.626889,-1.578089,0.031783,1.860483
S00193,0.029031,-1.204482,1.215666,0.718114,-0.646899
S00194,-0.815014,0.860526,-1.676746,1.178881,0.983834
S00195,0.126688,-0.155214,-0.918382,-0.834997,0.150669
S00196,-1.005001,-0.449427,0.207254,1.503628,0.707501
S00197,1.651575,-0.540722,-0.031879,1.162033,1.118494
S00198,-1.634535,-1.75051,-1.071431,0.695294,-1.228285
S00199,0.274401,0.775651,0.629704,0.893899,0.628936
