item_id,embedding,label
I0023,"[0.560307, -2.360467, -2.37078, -1.28395, 6.266534, 7.053773, -1.619999, -1.221899, -1.789172, 6.929378, -0.189125, 1.830372, 5.700372, -3.366006, -4.353142, 6.479324]",c1
I0024,"[0.401865, 5.532523, -3.998693, -4.192661, -0.713384, -0.664994, 1.742649, -3.327825, -1.217388, 0.43453, 0.750402, 2.678894, 2.793303, -1.924993, 3.947114, 5.384668]",c3
I0025,"[4.784251, -4.069339, 2.234599, -1.588203, 6.230112, -4.183692, -0.657738, -0.185279, -0.991397, 0.358676, 3.487994, 2.474459, -3.435806, -8.189925, -1.074138, 4.267363]",c4
I0026,"[0.781796, -5.759518, -2.337716, -1.535049, -1.221065, 2.079984, 0.471668, -0.703836, 3.957947, -1.421142, 0.435401, 5.687819, -2.447726, 0.995405, 2.781002, 2.165992]",c5
I0027,"[2.12403, -0.176642, 0.837001, 3.32743, -2.244648, -2.74274, 3.702279, -2.721261, 1.45116, -3.527036, -1.305961, 2.828349, 11.319497, -0.825621, 3.753416, -1.730457]",c2
I0028,"[2.625212, -0.89823, -0.06851, 2.482528, -3.085795, -2.47997, 4.686426, -2.218469, 1.065452, -3.238255, -0.243313, 2.605694, 10.812807, -2.595671, 5.223145, -0.346072]",c2
I0029,"[-1.519495, -3.928218, -2.558617, 0.532714, 0.971324, -0.126891, -2.196544, -2.185911, 2.332259, 2.144922, -3.745258, -5.494966, -2.001846, 0.537651, -0.8678, -2.973886]",c0
I0030,"[1.943747, 0.09774, 0.116924, 3.782534, -2.750757, -1.915619, 2.573497, -3.79843, 0.580993, -3.48042, -0.635183, 2.405726, 12.520141, -0.101981, 3.317149, -1.808496]",c2
I0031,"[0.739359, -1.81472, -1.572514, -0.46173, 6.087673, 7.810597, -1.592395, 0.859375, -2.45454, 6.817123, -0.397748, 2.989185, 5.611826, -3.277324, -4.116724, 5.989836]",c1
I0032,"[5.489731, -3.061789, 2.448179, -2.119206, 4.926359, -3.706083, -1.380617, -0.909362, -1.456288, -0.844505, 2.85156, 3.320334, -3.246134, -6.762293, -0.961272, 5.121477]",c4
I0033,"[-1.140897, -1.512776, -3.610192, -1.297034, 6.553331, 6.358524, -1.059314, -0.182465, -0.905054, 7.256863, 0.704928, 1.433075, 6.453656, -4.032247, -4.687898, 6.164665]",c1
I0034,"[-0.348198, 4.980864, -3.103211, -3.405621, -1.303609, -0.597753, 2.009657, -2.90559, -1.156299, 0.29527, -0.036903, 1.930471, 2.369023, -1.509696, 2.602582, 5.872347]",c3
I0035,"[0.571564, -5.049369, -1.430386, -0.925805, -2.083628, 2.723911, -0.600162, 0.705126, 3.591653, -2.210405, -0.888494, 6.460029, -1.391991, 1.60616, 2.910571, 1.489773]",c5
I0036,"[5.825588, -2.547037, 2.261253, -2.853472, 4.916648, -2.279638, -1.633319, -0.478427, -0.045286, -0.112936, 3.320627, 3.827109, -3.012687, -7.136579, -1.345853, 5.028061]",c4
I0037,"[1.013317, -5.078302, -1.411719, -1.90963, -1.197709, 1.321088, 0.12619, -0.708984, 4.231582, -0.977178, -0.008522, 4.873274, -2.598205, 0.964773, 2.521408, 1.266979]",c5
I0038,"[0.429747, 5.84791, -4.669406, -3.590659, -1.468717, -2.182879, 1.038273, -2.4111, -2.345147, 0.968364, 0.255886, 2.170155, 3.128729, -2.174227, 2.214932, 4.509684]",c3
I0039,"[-0.487219, -3.735258, -1.563829, 0.007283, 1.379951, -0.03298, -1.592546, -2.047771, 2.770299, 2.604958, -3.795276, -5.156281, -3.139554, 1.651997, -0.303414, -2.686142]",c0
I0040,"[-0.230602, -3.708629, -2.147148, -0.04034, 1.656153, 0.517554, -1.831061, -2.102649, 3.107448, 2.994232, -3.933645, -5.825672, -2.086734, 1.307629, -0.542903, -3.324517]",c0
I0041,"[-0.428999, -4.117591, -1.246794, -0.429613, 1.867991, -0.208758, -1.121061, -1.218127, 1.426167, 2.446152, -4.219179, -5.111569, -1.680832, 0.190477, -1.14971, -2.735215]",c0
I0042,"[0.038498, -0.899409, -3.702741, -0.407348, 7.143521, 8.11085, -1.734123, -0.933876, -1.905584, 7.244563, 0.431616, 2.171697, 4.572117, -2.90566, -4.308749, 6.403538]",c1
I0043,"[1.84138, -5.067815, -1.997708, -1.136399, -1.959444, 2.332591, 0.213062, -0.881764, 3.758837, -1.202078, 0.04966, 4.910772, -0.727595, 2.103876, 2.953953, 1.421345]",c5
I0044,"[0.884675, -1.331936, -2.741561, 0.803066, 6.934624, 7.438533, -1.9114, -1.163222, -1.464425, 6.772204, 0.729803, 2.772266, 5.16885, -3.876707, -4.367105, 7.045]",c1
I0045,"[0.939006, -4.901852, -1.698671, -1.78186, -1.710899, 1.434208, -0.726828, -0.279601, 4.247108, -1.694072, -0.424224, 6.140464, -1.30683, 2.495557, 2.701136, 1.766898]",c5
I0046,"[0.279869, 6.824744, -4.481051, -3.953869, -1.468987, -0.528085, 1.570581, -1.999043, -1.896603, 0.755203, -0.768369, 2.377519, 2.394914, -2.076937, 3.145393, 5.631062]",c3
I0047,"[1.271148, -1.196933, -2.434405, -0.479321, 7.905733, 8.014292, -3.15887, -0.690793, -2.834581, 7.279347, -0.036002, 1.736588, 5.538119, -3.842423, -3.173626, 5.774239]",c1
I0048,"[5.814086, -3.516665, 2.583025, -2.048501, 4.921001, -2.969609, -0.64869, -0.160416, -0.899648, -0.708861, 3.856141, 4.034789, -4.078505, -7.529807, -0.933844, 4.848595]",c4
I0049,"[1.569648, -5.077498, -1.69936, -1.034331, -1.42041, 1.744102, -0.414707, -0.320784, 4.60979, -1.721146, 0.24424, 4.755494, -3.019066, 2.211808, 2.372766, 2.585679]",c5
I0050,"[-1.620482, -3.319832, -0.521787, 0.65209, 2.232876, -0.19858, -1.55696, -2.511948, 1.490271, 1.442619, -4.470817, -5.867272, -2.210066, 1.433147, 0.189709, -3.876952]",c0
I0051,"[2.564587, -0.579873, -0.276694, 3.089696, -2.374133, -2.342538, 3.139878, -2.493304, 0.741108, -3.774289, -1.848807, 1.773434, 11.218184, -0.72412, 5.147037, -1.724716]",c2
I0052,"[6.171406, -3.452948, 1.702229, -2.436321, 4.930015, -3.400296, -0.372079, -0.754835, -1.006353, -1.197259, 3.905791, 3.464726, -4.867858, -7.781238, -0.238762, 3.91605]",c4
I0053,"[0.570423, -4.064461, -2.709203, -0.220675, 1.32694, -0.208312, -0.257018, -1.50875, 3.006579, 1.308528, -3.851622, -5.912053, -2.365197, -0.190052, -0.202962, -2.93836]",c0
I0054,"[6.045219, -2.660819, 2.35755, -2.936468, 4.711631, -3.446312, -1.573158, -0.277029, -0.379249, -0.003639, 4.023938, 3.920763, -4.283197, -7.505063, -0.588926, 3.525614]",c4
I0055,"[2.184674, -0.805402, 1.202032, 3.045459, -2.62136, -2.392326, 2.39897, -2.264915, 1.506338, -3.317382, -0.99754, 2.620718, 10.977042, -0.465121, 4.695124, -1.700608]",c2
I0056,"[0.444373, 4.809456, -5.119693, -5.801598, -0.898968, -2.18825, 1.804467, -1.392222, -0.955548, -0.15965, 0.3185, 2.67725, 2.993046, -2.708943, 4.135599, 5.97038]",c3
I0057,"[5.216115, -3.510867, 1.882821, -2.184785, 6.184003, -3.365661, -1.509167, -0.771421, -0.909833, -0.720418, 3.91502, 3.788641, -4.194977, -8.316221, -2.214039, 4.93749]",c4
I0058,"[1.894674, -4.51434, -1.282139, -0.692266, -2.313095, 1.356909, 0.031454, 0.674056, 3.152342, -0.990673, -0.126267, 4.682224, -2.000427, 1.536099, 2.54292, 1.619123]",c5
I0059,"[5.044309, -2.954725, 1.609923, -3.167906, 5.856413, -3.640475, -1.095044, -0.18766, -0.794433, -0.62128, 3.406706, 3.297253, -4.019739, -7.541038, -0.929768, 3.238117]",c4
I0060,"[1.578516, -5.005874, -1.502172, -0.094402, -1.775692, 1.29956, -0.155215, 0.01744, 3.925159, -2.439293, -0.822695, 5.369659, -1.194933, 2.077988, 2.330773, 2.313661]",c5
I0061,"[1.528113, -1.625599, -1.406589, -0.317088, 7.3851, 7.653867, -2.193459, -1.060486, -2.284751, 7.678543, -0.524641, 1.483383, 6.389766, -3.78953, -4.588842, 6.795081]",c1
I0062,"[4.59926, -2.884781, 2.866184, -2.026967, 5.074097, -1.956686, -0.286428, -0.13657, -0.957932, -0.720576, 4.595549, 3.102306, -4.08772, -7.583066, 0.136897, 4.621534]",c4
I0063,"[1.133227, -4.253587, -1.855095, -0.983144, -1.849205, 2.290621, -0.289675, -0.093115, 4.00131, -1.97878, 0.573409, 5.786968, -1.174292, 2.073298, 3.105811, 1.515541]",c5
I0064,"[1.087752, -0.326421, 0.136684, 3.145989, -3.884389, -2.990242, 2.795063, -2.858228, 1.116378, -4.549679, -0.935057, 1.510265, 11.386643, -0.248308, 4.434195, -1.418289]",c2
I0065,"[1.976288, -0.534213, -0.065539, 2.984517, -2.913773, -2.362595, 2.677862, -2.513393, 1.471182, -4.231666, -0.691861, 2.571926, 12.081269, -0.474891, 4.048316, -0.981646]",c2
I0066,"[-0.556229, 4.80896, -3.960083, -4.370134, -1.545089, -2.881582, 1.206783, -2.917516, -1.526253, 0.493177, 0.524897, 3.724997, 2.42815, -1.904373, 3.648076, 4.768019]",c3
I0067,"[0.740012, -5.005127, -2.439366, -0.405745, -0.776692, 2.200381, 1.059754, 0.147746, 3.369051, -1.860428, -0.78329, 5.926047, -2.522078, 2.102726, 2.851303, 1.990089]",c5
I0068,"[0.507899, -1.59347, -2.287881, -0.642092, 6.826403, 6.667943, -0.790645, -0.543355, -1.428562, 7.100147, -0.130337, 2.867026, 5.117308, -3.222445, -3.031285, 6.354632]",c1
I0069,"[0.142536, 4.945278, -5.517403, -5.27918, -1.439622, -0.765907, 2.197052, -2.544277, -1.160315, 0.324404, 0.748858, 1.456868, 2.648236, -2.378215, 3.306642, 5.429858]",c3
I0070,"[1.794121, 0.725247, -0.236332, 2.691963, -3.757748, -3.133402, 3.727627, -3.280366, 1.085592, -4.594277, -1.597038, 1.936829, 11.276844, -0.707759, 4.282616, -0.32024]",c2
I0071,"[-0.311001, -1.801939, -3.500339, -1.063391, 7.460696, 7.745638, -2.283289, -0.746536, -2.130697, 6.859251, 0.159015, 1.428421, 6.040058, -3.121833, -3.174016, 6.584613]",c1
I0072,"[0.239071, 4.934079, -4.354148, -3.653557, -1.159645, -1.229898, 2.048757, -2.412702, -2.012464, 0.351646, 0.304183, 2.046026, 2.345069, -1.726564, 2.560474, 4.446393]",c3
I0073,"[-1.633063, -3.915216, -1.948923, 0.747247, 1.625542, -0.400103, -1.709347, -2.860298, 2.583584, 1.471029, -4.239308, -5.574975, -1.880201, 0.843607, -0.492788, -2.019459]",c0
I0074,"[-0.485257, 4.752877, -4.129113, -3.671733, -0.888985, -1.07379, 1.750027, -3.289481, -1.721169, 2.233766, 0.344528, 2.462529, 3.023668, -1.389109, 2.702372, 5.400809]",c3
I0075,"[1.894246, -0.566743, -0.094135, 2.236936, -2.791931, -3.429215, 3.851621, -3.096725, 1.191459, -3.413308, -1.945116, 3.389114, 11.779872, 0.052388, 4.857711, -1.464075]",c2
I0076,"[0.302652, -5.622888, -1.702996, -1.472765, -1.914972, 2.077533, 0.193471, -0.008557, 4.621532, -1.084642, -0.611338, 4.914225, -1.522123, 1.07776, 3.016462, 2.492082]",c5
I0077,"[-0.215874, -2.748942, -0.853636, -1.139624, 0.832498, 0.321952, -0.776906, -2.617173, 2.992784, 1.5756, -3.539677, -5.831262, -2.834397, 0.58048, 0.630777, -2.767524]",c0
I0078,"[5.02513, -3.162817, 1.748542, -1.766448, 5.267972, -2.32303, -0.161963, -0.23114, 0.070477, -0.847227, 3.462457, 3.55421, -5.26196, -7.223234, -1.193766, 4.350507]",c4
I0079,"[3.455232, 0.293254, 0.285574, 2.557681, -2.533845, -2.941134, 3.253692, -2.336351, 0.900458, -3.151989, -1.045927, 3.306396, 11.080798, -0.21809, 4.431618, -0.907994]",c2
I0080,"[0.40902, -0.854614, -3.624878, -0.976433, 6.942417, 7.487359, -1.359746, -1.039799, -3.233935, 6.847232, 0.216707, 1.36157, 6.520398, -3.442086, -4.275436, 7.111167]",c1
I0081,"[-0.122029, 5.90249, -4.282532, -4.822521, -1.663354, -1.019883, 1.665523, -1.664354, -2.046546, -0.581085, -0.274024, 2.298242, 2.146228, -1.813467, 3.111462, 4.715411]",c3
I0082,"[4.67511, -3.82309, 1.486579, -2.648252, 4.774305, -2.899929, 0.281297, -0.383834, -0.734005, -0.294029, 3.892229, 2.622824, -4.692563, -6.976569, -1.00189, 5.091335]",c4
I0083,"[0.356143, 5.552764, -4.171716, -3.808313, -1.421682, -1.399142, 2.495503, -1.195581, -1.943999, 0.721297, -0.215295, 2.13819, 1.57375, -1.186466, 2.861974, 4.704855]",c3
I0084,"[0.39582, -1.511892, -3.362936, 0.523603, 6.48234, 6.681673, -2.616819, 0.857167, -2.889105, 8.332232, 1.046558, 2.012294, 5.975505, -3.408395, -3.933534, 6.048655]",c1
I0085,"[-1.086545, -3.775888, -1.979039, -1.109307, 1.276495, -0.88664, -2.089031, -1.153738, 1.294147, 1.328026, -3.663977, -4.918071, -1.367118, 1.726074, -0.941048, -2.033038]",c0
I0086,"[1.552545, -3.763655, -2.371576, -1.470031, -2.447136, 1.695987, -0.352344, -0.825631, 3.432063, -1.117647, -0.454945, 5.989563, -2.250569, 0.976782, 3.043136, 2.425928]",c5
I0087,"[5.415999, -2.012698, 1.368546, -1.305896, 4.654488, -2.101463, -0.235955, -1.006454, -1.579592, -1.261974, 3.16278, 3.546151, -3.177229, -7.301307, 0.091183, 4.60203]",c4
I0088,"[5.448519, -3.468733, 0.134919, -1.693138, 5.925791, -3.42948, -0.716644, -0.343577, -0.951716, 0.043005, 3.433293, 2.953502, -3.023709, -7.619813, -0.571945, 3.760854]",c4
I0089,"[5.139362, -3.163953, 2.353551, -2.04663, 4.842879, -2.968843, -0.724586, 0.427626, -0.516371, 0.524743, 3.860512, 2.847917, -4.099685, -6.539891, -0.90012, 4.214512]",c4
I0090,"[0.140351, -3.018086, -0.61284, 0.108549, 1.297364, -0.340178, -1.205415, -1.38697, 2.402603, 1.47769, -4.43963, -6.082575, -2.698009, 1.306121, -0.203514, -3.684646]",c0
I0091,"[4.616803, -3.499621, 1.227111, -2.365143, 5.908195, -3.042221, -2.838729, -0.114989, -0.988402, -0.464901, 3.807055, 2.356418, -4.132119, -6.564644, -0.964196, 4.081308]",c4
I0092,"[1.275502, -4.286928, -2.145924, 0.188491, -0.884656, 1.725014, -0.630034, -0.661089, 3.792652, -2.032049, 0.172251, 4.223402, -2.42108, 1.628889, 2.267569, 3.035279]",c5
I0093,"[5.326376, -3.474854, 1.906873, -1.506594, 6.388412, -3.203168, -0.189872, -0.355005, -0.286754, 0.039672, 4.38568, 2.655636, -4.104677, -6.053749, -0.965429, 3.497496]",c4
I0094,"[2.215688, -0.949926, -0.204557, 2.462802, -2.931788, -3.939354, 2.602386, -3.172512, 0.848449, -2.393394, -1.315129, 2.312349, 10.810288, -0.94891, 4.567787, -1.524447]",c2
I0095,"[1.265565, -0.656102, -0.688986, 3.340867, -2.373059, -2.623652, 2.072282, -2.521085, 1.06925, -3.257961, -1.901871, 2.695587, 12.988702, -1.431664, 5.152032, -1.257876]",c2
I0096,"[0.997805, 4.427891, -4.06409, -4.434307, -2.569346, -1.118011, 1.864879, -1.832152, -1.195715, 1.261873, 0.162992, 1.728153, 3.045532, -2.190964, 1.846333, 5.145221]",c3
I0097,"[5.429773, -3.803809, 2.597964, -2.061118, 5.96528, -3.885524, -0.355626, -0.326425, -0.670488, 0.651256, 3.814007, 2.716682, -4.282149, -6.989755, -1.393298, 5.952142]",c4
I0098,"[2.296104, -0.621379, -0.35212, 2.102827, -3.713409, -1.895302, 4.302787, -3.385696, 0.966206, -3.020864, -1.096539, 1.282061, 10.571847, -0.549229, 5.062705, -1.219233]",c2
I0099,"[0.595513, -0.808949, -2.452802, 0.192299, 7.203644, 7.659119, -2.026817, -1.508351, -3.3446, 6.477437, -0.50461, 1.931413, 6.24002, -3.452493, -4.622196, 5.982128]",c1
I0100,"[0.051045, 4.802626, -4.500938, -3.839349, -0.012139, -1.850237, 2.297185, -1.801966, -2.135893, 0.755088, -0.7104, 1.265861, 3.827966, -1.954156, 3.704017, 4.570952]",c3
I0101,"[0.114688, -4.731683, -2.045488, -0.338263, -1.324141, 1.263223, -0.36874, 0.345861, 3.644753, -1.179042, 0.779627, 4.866944, -1.692564, 1.120242, 3.290922, 1.358783]",c5
I0102,"[-1.170789, -3.56111, -2.701719, -0.53633, 2.159426, -0.830517, -1.824058, -0.730407, 1.866669, 2.784578, -2.900807, -6.617813, -2.933198, 0.97583, -0.488549, -2.459208]",c0
I0103,"[-0.051255, 6.183806, -4.432898, -4.911793, -0.75339, -1.557894, 1.298698, -4.352538, -1.424289, 0.308391, -0.306528, 2.130273, 3.157767, -2.205294, 3.563184, 5.931385]",c3
I0104,"[-0.036392, 4.078246, -4.152244, -4.442929, -1.1617, -1.508661, 1.833587, -2.350736, -1.838346, 0.388705, -0.431855, 1.689157, 2.971996, -2.186693, 3.3102, 4.511481]",c3
I0105,"[1.096132, -0.682013, -0.888055, 2.207227, -2.760975, -3.371217, 3.143781, -3.579635, 2.046773, -3.730707, -0.445997, 1.909436, 11.540193, -1.125551, 4.946992, -0.764023]",c2
I0106,"[0.256096, 4.495646, -3.889429, -3.899136, -2.508931, -0.892683, 1.773566, -1.936985, -2.17048, -0.137514, -0.90123, 2.060404, 1.980261, -1.121459, 3.667452, 5.595716]",c3
I0107,"[0.554573, -1.783562, -1.607086, -0.167628, 8.144585, 7.344405, -2.290743, -0.437054, -2.835017, 6.707692, -0.079826, 1.634939, 6.135741, -3.317707, -5.480159, 6.374192]",c1
I0108,"[-1.549253, -4.005742, -2.119717, -0.465739, 1.264369, -0.955823, -1.963848, -2.276456, 2.255933, 1.323805, -3.943059, -5.486791, -1.85921, 0.763454, -0.519869, -1.871356]",c0
I0109,"[2.744498, 0.16327, 1.010736, 2.800843, -3.146928, -4.30829, 2.573082, -3.560208, 1.802723, -2.690635, -1.712444, 2.672683, 10.573615, -0.244998, 4.748242, -1.268583]",c2
I0110,"[0.314699, 4.908616, -5.102755, -4.002001, -0.968686, -0.23104, 0.981129, -2.35723, -1.931077, 0.158454, 0.253353, 1.063191, 1.626441, -1.147119, 3.318832, 5.242423]",c3
I0111,"[-0.766306, -4.47374, -2.300533, -0.456751, 2.123389, -0.570757, -2.101274, -1.335466, 2.536609, 2.229474, -3.748855, -6.035629, -1.358804, -0.461521, -0.615437, -3.255023]",c0
I0112,"[0.771256, -4.746382, -1.501134, -0.167712, -2.108077, 2.049862, -0.279926, -0.138694, 3.740713, -1.490445, 1.020728, 4.635061, -1.398493, 1.183481, 3.335278, 2.204273]",c5
I0113,"[-0.088166, -3.027964, -2.026512, 0.03918, 1.546838, 0.706832, -1.382053, -1.739994, 1.50828, 2.216345, -3.544695, -5.824435, -2.593294, 1.373056, 0.199601, -3.505737]",c0
I0114,"[-2.345575, -3.437759, -1.399353, -0.315563, 1.735846, 0.333248, -2.161267, -1.468612, 1.328801, 2.209034, -3.345422, -5.938203, -3.050877, 2.408423, -0.787681, -3.100824]",c0
I0115,"[0.856661, -4.875744, -1.580181, -0.620433, -1.854688, 2.231364, -1.189067, 0.222829, 4.831653, -1.597075, 0.796822, 5.456779, -1.968173, 0.9024, 3.098521, 2.540187]",c5
I0116,"[1.873205, 0.535906, -1.102361, 2.78939, -3.841004, -1.9606, 3.841531, -3.869922, 2.201147, -3.369608, -1.235533, 1.835009, 11.241858, -0.266831, 4.433985, -1.269932]",c2
I0117,"[-0.929156, 4.86756, -4.661861, -4.512205, -1.95208, -1.320454, 1.957724, -1.286277, -1.921448, 1.601713, 0.322492, 1.488165, 2.553445, -1.167869, 3.064667, 4.393996]",c3
I0118,"[0.738411, 4.963321, -3.647031, -4.432692, -1.066428, -2.083516, 1.592901, -2.595867, -2.26107, -0.283978, -0.190865, 2.766551, 2.845193, -1.579653, 3.037407, 4.686996]",c3
I0119,"[1.408398, -4.980528, -1.107096, -1.412055, -1.312856, 2.356759, 0.472023, -0.7178, 4.565168, -1.914315, -0.276023, 5.070039, -1.722349, 2.39878, 2.455669, 1.145016]",c5
I0120,"[5.458425, -3.400942, 2.21831, -0.700086, 3.870297, -3.660027, -0.513169, 1.001865, -1.374257, -0.303489, 4.260341, 4.00558, -3.141503, -7.73017, 0.501787, 3.222052]",c4
I0121,"[2.715352, -0.011732, 0.939299, 2.906729, -2.448266, -2.321971, 3.513017, -3.62139, 0.932908, -3.778929, -0.90968, 1.12644, 12.536401, -0.847852, 4.551749, -0.399106]",c2
I0122,"[-1.654032, -2.70185, -2.373181, 0.363545, 2.317378, 0.268418, -1.601414, -1.778329, 1.676105, 2.190079, -4.239816, -5.587839, -2.638498, 0.511319, -0.681761, -3.940277]",c0
I0123,"[0.187861, 5.251924, -3.780421, -4.257279, -1.269817, -0.90066, 2.237688, -1.910747, -1.992004, -1.137909, 0.310256, 2.554188, 2.80106, -2.79709, 2.483968, 5.669756]",c3
I0124,"[0.341137, -1.998018, -2.680646, -1.344085, 7.726898, 7.528256, -1.973775, -0.801099, -2.067586, 6.639906, 0.403282, 1.910381, 5.920027, -4.500369, -4.543041, 6.268954]",c1
I0125,"[-0.377712, -2.052154, -2.218092, -1.237068, 7.699112, 7.673159, -1.960271, -0.845025, -3.29572, 7.190844, 0.081498, 2.166847, 5.916578, -4.279864, -4.197859, 6.585525]",c1
I0126,"[1.463213, 4.768887, -4.126155, -3.741676, -1.54122, -0.35695, 2.203625, -1.884706, -2.215391, 1.300117, -0.914816, 1.193773, 3.123446, -2.007834, 2.36181, 5.811785]",c3
I0127,"[0.279083, -2.370958, -2.142022, -1.605498, 5.126907, 6.545297, -1.795552, -0.609425, -2.019884, 7.627982, -0.304495, 1.760467, 6.584461, -2.533971, -3.595625, 6.841123]",c1
I0128,"[0.494062, -2.528325, -2.764611, -2.172594, 6.421406, 7.341535, -2.00583, -0.526324, -1.007942, 7.414181, 0.447698, 2.979586, 6.713504, -2.734174, -3.613111, 5.425722]",c1
I0129,"[-0.287642, 4.92552, -4.42651, -2.866978, -0.963451, -1.14552, 1.335525, -1.414511, -2.411253, 0.397301, -0.340591, 1.404223, 2.961281, -1.336331, 3.178813, 5.069285]",c3
I0130,"[-0.328665, -5.928314, -1.863062, -0.534514, -1.01529, 1.560111, 0.202446, -0.927471, 3.684942, -1.142804, -0.123324, 5.407491, -1.787936, 1.424477, 3.546508, 2.549653]",c5
I0131,"[-0.727887, 4.815765, -4.219234, -3.493702, -0.732591, -0.792178, 1.86189, -2.486985, -1.974475, 0.427714, 0.108729, 0.806447, 1.851023, -1.882872, 1.806661, 4.592405]",c3
