row_id,account_id,event_time,amount_usd,is_weekend,amount_7d
R00206,A0008,1773490500000,1.482E1,1,2.005E2
R00207,A0003,1773492360000,2.214E1,1,2.385E1
R00208,A0022,1773512580000,1.7432500000000002E0,1,6.911E1
R00209,A0004,1773513360000,9.462E-1,1,1.746E1
R00210,A0035,1773515640000,1.1749E2,1,1.3454E2
R00211,A0043,1773518280000,2.25E0,1,4.009E1
R00212,A0034,1773519300000,1.71323E1,1,8.536E1
R00213,A0045,1773521460000,1.2317000000000002E1,1,1.13E1
R00214,A0008,1773528300000,1.4173270000000002E2,1,3.3053E2
R00215,A0045,1773528540000,1.4169389999999999E2,1,1.2286999999999999E2
R00216,A0033,1773533520000,6.53E0,1,6.875E1
R00217,A0000,1773535980000,1.64917E1,1,5.157000000000001E1
R00218,A0023,1773538260000,1.72E1,1,2.433E1
R00219,A0041,1773573120000,7.125E-1,1,3.151E1
R00220,A0051,1773583020000,3.10896E1,1,4.311E1
R00221,A0034,1773586860000,4.38045E0,1,1.3147E2
R00222,A0002,1773598680000,2.538E1,1,5.503E1
R00223,A0019,1773612780000,1.0153599999999999E1,1,1.7198E2
R00224,A0041,1773616500000,1.302E1,1,4.453E1
R00225,A0041,1773616980000,3.401E0,1,8.033E1
R00226,A0043,1773635340000,1.0972800000000001E1,0,4.8730000000000004E1
R00227,A0012,1773637140000,4.03E0,0,3.257E1
R00228,A0052,1773662640000,3.28417E1,0,6.53E1
R00229,A0022,1773663180000,1.88214E1,0,8.393E1
R00230,A0000,1773665760000,2.89068E1,0,7.809E1
R00231,A0058,1773668580000,7.3466000000000005E0,0,3.28E1
R00232,A0032,1773677580000,1.881E-1,0,1.98E0
R00233,A0023,1773678180000,1.1139800000000001E1,0,3.455E1
R00234,A0005,1773687420000,1.60835E1,0,2.0046E2
R00235,A0017,1773687600000,2.87147E1,0,2.261E1
R00236,A0055,1773694020000,7.57E0,0,1.085E1
R00237,A0022,1773700800000,8.5405E-1,0,9.292E1
R00238,A0004,1773707880000,1.00814E1,0,1.1608000000000001E2
R00239,A0015,1773715500000,2.8016199999999998E1,0,8.661E1
R00240,A0009,1773715680000,2.475E1,0,2.475E1
R00241,A0046,1773716580000,8.98035E0,0,1.0553E2
R00242,A0055,1773723540000,4.4992E0,0,5.821E1
R00243,A0047,1773726060000,2.23123E1,0,2.047E1
R00244,A0038,1773726240000,4.34E0,0,6.453E1
R00245,A0008,1773726420000,6.695439999999999E1,0,3.4241999999999996E2
R00246,A0035,1773727500000,3.401E0,0,1.5329E2
R00247,A0032,1773738240000,7.754260000000001E1,0,7.312E1
R00248,A0016,1773739920000,7.64E1,0,8.648E1
R00249,A0001,1773744480000,1.1946400000000002E1,0,1.93E1
R00250,A0003,1773751620000,4.8355E-1,0,2.894E1
R00251,A0051,1773753840000,2.86004E1,0,6.563E1
R00252,A0006,1773753960000,4.034E1,0,6.352E1
R00253,A0041,1773763020000,1.341E1,0,9.374E1
R00254,A0052,1773765600000,4.40515E0,0,1.1166999999999999E2
R00255,A0002,1773767700000,3.882E1,0,9.385E1
R00256,A0059,1773771060000,4.8483200000000004E1,0,1.1666999999999999E2
R00257,A0005,1773771660000,9.02E0,0,1.9276000000000002E2
R00258,A0009,1773773940000,6.97611E1,0,7.968E1
R00259,A0000,1773774420000,2.9006800000000002E1,0,1.0093E2
R00260,A0012,1773778020000,2.477E1,0,5.734E1
R00261,A0045,1773778020000,8.1153E0,0,1.2926E2
R00262,A0046,1773794880000,5.70357E1,0,1.5044E2
R00263,A0043,1773802500000,2.144E1,0,5.743000000000001E1
R00264,A0027,1773805620000,1.69E1,0,5.244E1
R00265,A0058,1773820980000,1.2208E0,0,2.7939999999999998E1
R00266,A0036,1773827940000,2.40345E1,0,2.205E1
R00267,A0035,1773829260000,3.87477E1,0,1.8379999999999998E2
R00268,A0034,1773840540000,8.51281E1,0,1.6311E2
R00269,A0006,1773844140000,4.58E0,0,5.989E1
R00270,A0034,1773848580000,1.5713E0,0,1.7965E2
R00271,A0030,1773851520000,8.4201E0,0,6.63E0
R00272,A0034,1773855540000,2.4743000000000004E0,0,1.8192000000000002E2
R00273,A0053,1773860520000,4.51587E1,0,5.243E1
R00274,A0033,1773870540000,1.3243E0,0,2.047E1
R00275,A0058,1773878460000,9.18E0,0,1.704E1
R00276,A0004,1773883080000,9.29894E1,0,1.893E2
R00277,A0006,1773888060000,1.4577749999999998E1,0,2.1333999999999997E2
R00278,A0024,1773890220000,7.64921E1,0,2.191E2
R00279,A0008,1773902640000,2.53E0,0,3.4494999999999993E2
R00280,A0029,1773903540000,6.821E0,0,1.7295E2
R00281,A0036,1773904080000,7.064290000000001E1,0,8.686E1
R00282,A0027,1773910620000,6.0778400000000005E1,0,7.266E1
R00283,A0009,1773911220000,8.216899999999999E0,0,8.615E1
R00284,A0028,1773913800000,1.3810300000000002E1,0,1.267E1
R00285,A0043,1773914520000,7.93623E1,0,1.1992000000000002E2
R00286,A0030,1773922620000,4.8895E0,0,1.048E1
R00287,A0041,1773934740000,2.6809E0,0,1.2196E2
R00288,A0020,1773940260000,6.6802E1,0,5.26E1
R00289,A0048,1773956160000,5.3143E0,0,5.594E1
R00290,A0043,1773959880000,2.59E1,0,1.4582000000000002E2
R00291,A0048,1773973860000,8.8E0,0,6.474E1
R00292,A0041,1773978840000,6.7564E0,0,1.2728E2
R00293,A0057,1773982680000,5.049E1,0,5.049E1
R00294,A0010,1773983280000,3.3354000000000004E0,0,3.06E0
R00295,A0007,1773983340000,2.6924E0,0,8.9E0
R00296,A0046,1773985800000,1.5348E2,0,2.9291999999999996E2
R00297,A0009,1773986700000,1.74752E1,0,9.991000000000001E1
R00298,A0033,1773992160000,1.68841E1,0,3.596E1
R00299,A0004,1774016460000,2.8244799999999998E1,0,2.1154000000000002E2
R00300,A0016,1774017360000,2.09296E1,0,1.0296000000000001E2
R00301,A0015,1774030380000,4.026E1,0,6.231999999999999E1
R00302,A0024,1774034460000,7.391E-1,0,6.800999999999999E1
R00303,A0038,1774068120000,2.6517599999999998E1,1,2.522E1
R00304,A0040,1774069020000,7.2456499999999995E0,1,7.627E1
R00305,A0029,1774070220000,9.1694E0,1,7.902E1
R00306,A0029,1774071120000,3.3909E0,1,8.169E1
R00307,A0003,1774089360000,6.985E1,1,8.223E1
R00308,A0050,1774089420000,2.272E1,1,2.272E1
R00309,A0057,1774089780000,1.8431900000000002E1,1,6.74E1
R00310,A0024,1774096740000,2.351E1,1,9.152E1
R00311,A0008,1774115520000,2.81874E1,1,2.1113999999999993E2
R00312,A0049,1774123620000,3.84988E1,1,3.532E1
R00313,A0015,1774124100000,2.84054E1,1,8.838E1
R00314,A0041,1774142280000,2.13967E1,1,1.2289999999999999E2
R00315,A0006,1774142460000,2.41775E0,1,2.2381999999999996E2
R00316,A0056,1774143000000,2.388E1,1,2.388E1
R00317,A0007,1774143360000,1.25685E0,1,1.5350000000000001E1
R00318,A0031,1774143420000,8.83E0,1,8.83E0
R00319,A0028,1774146960000,9.557000000000001E-1,1,2.273E1
R00320,A0036,1774147560000,1.6188E0,1,1.039E2
R00321,A0006,1774152600000,9.613900000000001E0,1,2.3138999999999996E2
R00322,A0056,1774155600000,2.452E1,1,4.84E1
R00323,A0005,1774161180000,1.1124500000000002E0,1,1.9003000000000003E2
R00324,A0043,1774162020000,7.26186E1,1,1.7565000000000003E2
R00325,A0035,1774163100000,9.617799999999999E0,1,1.6754999999999998E2
R00326,A0048,1774169460000,1.4808200000000001E1,1,7.639999999999999E1
R00327,A0010,1774172100000,1.5864999999999999E-1,1,4.73E0
R00328,A0044,1774173720000,8.0878E0,1,7.42E0
R00329,A0046,1774183140000,7.182E-1,1,3.0047999999999996E2
R00330,A0018,1774184160000,1.1552E0,1,1.216E1
R00331,A0053,1774194900000,3.9131E0,1,4.5019999999999996E1
R00332,A0058,1774198920000,5.87E0,1,2.291E1
R00333,A0030,1774202700000,2.1909E0,1,1.249E1
R00334,A0028,1774205160000,2.22775E0,1,4.618E1
R00335,A0037,1774205400000,5.215500000000001E-1,1,5.49E0
R00336,A0022,1774208760000,1.7658000000000003E0,1,2.5430000000000003E1
R00337,A0038,1774211820000,1.978E1,1,4.5E1
R00338,A0031,1774219020000,2.13085E0,1,3.1259999999999998E1
R00339,A0016,1774219560000,3.78079E1,1,1.2265E2
R00340,A0040,1774221480000,7.531E1,1,1.5157999999999998E2
R00341,A0057,1774221840000,1.6241E0,1,6.889E1
R00342,A0033,1774229040000,2.0295800000000003E1,0,4.805E1
R00343,A0058,1774237380000,3.135E-1,0,2.621E1
R00344,A0019,1774238520000,1.92494E1,0,1.766E1
R00345,A0007,1774239300000,3.3079E0,0,5.017E1
R00346,A0041,1774244460000,2.8519E0,0,9.66E1
R00347,A0029,1774244700000,9.8515E-1,0,9.206E1
R00348,A0056,1774254180000,1.22843E1,0,5.967E1
R00349,A0043,1774259340000,1.4715000000000002E1,0,1.8051000000000005E2
R00350,A0037,1774264920000,8.228330000000001E1,0,7.028E1
R00351,A0013,1774266420000,5.77E0,0,5.77E0
R00352,A0013,1774266540000,8.623E1,0,9.2E1
R00353,A0018,1774272000000,1.887E1,0,3.103E1
R00354,A0037,1774273620000,4.04415E0,0,1.1285E2
R00355,A0039,1774275960000,1.10744E1,0,1.016E1
R00356,A0055,1774277280000,1.41155E1,0,6.788E1
R00357,A0013,1774285860000,8.148E1,0,1.7348000000000002E2
R00358,A0052,1774287240000,1.62301E1,0,6.126E1
R00359,A0059,1774297020000,8.53E0,0,5.301E1
R00360,A0048,1774299660000,1.1609E0,0,8.861999999999999E1
R00361,A0054,1774301400000,2.7555200000000003E1,0,2.528E1
R00362,A0033,1774306080000,1.2471400000000001E1,0,5.787E1
R00363,A0043,1774313700000,1.043566E2,0,2.7625000000000006E2
R00364,A0032,1774319640000,2.27203E1,0,8.903E1
R00365,A0000,1774320060000,4.389E-1,0,2.746E1
R00366,A0043,1774341420000,3.75178E1,0,3.106700000000001E2
R00367,A0056,1774347420000,6.89E0,0,6.656E1
R00368,A0018,1774348020000,2.04E1,0,5.143E1
R00369,A0019,1774351800000,1.219E1,0,2.985E1
R00370,A0036,1774357080000,1.9947000000000003E1,0,1.222E2
R00371,A0051,1774367460000,4.0394000000000005E0,0,4.252E1
R00372,A0001,1774385580000,4.87172E1,0,3.836E1
R00373,A0023,1774387740000,6.3111000000000004E1,0,5.79E1
R00374,A0006,1774394460000,1.2122E0,0,2.0380999999999995E2
R00375,A0019,1774396740000,6.102E1,0,9.087E1
R00376,A0008,1774402500000,1.53908E1,0,4.251E1
R00377,A0024,1774403040000,4.16687E1,0,1.2433E2
R00378,A0029,1774408740000,9.234000000000001E-1,0,1.0178E2
R00379,A0032,1774409940000,8.633460000000001E1,0,8.587E1
R00380,A0051,1774410960000,3.019E1,0,7.271000000000001E1
R00381,A0007,1774412160000,7.9243E0,0,5.744E1
R00382,A0022,1774419540000,8.5471E0,0,8.350000000000001E0
R00383,A0049,1774420200000,8.208000000000001E-1,0,4.396E1
R00384,A0048,1774422660000,5.491E-1,0,9.439999999999999E1
R00385,A0005,1774425240000,2.4662E0,0,3.767E1
R00386,A0037,1774430340000,2.4525E0,0,1.151E2
R00387,A0038,1774434420000,4.785E1,0,8.850999999999999E1
R00388,A0051,1774437180000,1.011E1,0,8.282000000000001E1
R00389,A0003,1774439340000,3.60572E1,0,8.808E1
R00390,A0015,1774442940000,1.078E1,0,7.71E1
R00391,A0024,1774458300000,2.1285200000000003E1,0,1.4109E2
R00392,A0053,1774463640000,2.0906200000000002E1,0,6.419999999999999E1
R00393,A0029,1774469880000,1.5052900000000001E1,0,1.1559E2
R00394,A0019,1774470900000,1.7014500000000001E0,0,1.0878E2
R00395,A0004,1774472760000,2.75225E1,0,1.2071E2
R00396,A0028,1774488180000,8.5196E0,0,1.3586E2
R00397,A0039,1774491300000,3.23185E1,0,3.981E1
R00398,A0028,1774497900000,5.1414E0,0,1.8998000000000002E2
R00399,A0050,1774498380000,1.92532E1,0,3.7879999999999995E1
R00400,A0003,1774502820000,2.5E0,0,9.058E1
R00401,A0045,1774509240000,1.1779E2,0,1.1779E2
R00402,A0025,1774526280000,5.396E-1,0,5.68E0
R00403,A0033,1774529160000,4.5235E0,0,4.808E1
R00404,A0048,1774537260000,3.97637E1,0,1.2571E2
R00405,A0044,1774537860000,4.97205E1,0,4.657E1
R00406,A0001,1774540260000,4.8895E0,0,4.221E1
R00407,A0054,1774554720000,5.00365E0,0,7.795E1
R00408,A0003,1774560420000,1.3047300000000002E1,0,1.0255E2
R00409,A0017,1774568340000,6.34707E1,0,5.823E1
R00410,A0047,1774568400000,4.58E0,0,4.58E0
R00411,A0013,1774568400000,7.077370000000002E1,0,2.3841000000000003E2
R00412,A0049,1774573380000,1.39319E1,0,5.493E1
R00413,A0028,1774573440000,4.84505E1,0,2.1546000000000004E2
R00414,A0011,1774574880000,6.38683E1,0,5.029E1
R00415,A0030,1774575420000,4.28E1,0,4.4809999999999995E1
R00416,A0045,1774588500000,2.474E1,0,1.4253E2
R00417,A0010,1774595400000,6.063E1,0,6.2300000000000004E1
R00418,A0026,1774597980000,2.687E1,0,2.687E1
R00419,A0040,1774606080000,1.73609E1,0,1.6524999999999997E2
R00420,A0001,1774608540000,3.724E0,0,8.141E1
R00421,A0006,1774609140000,9.95E0,0,5.572999999999995E1
R00422,A0035,1774616160000,8.25E0,0,1.0949E2
R00423,A0000,1774616760000,1.4782800000000002E1,0,1.626E1
R00424,A0025,1774628340000,3.3899E0,0,8.79E0
R00425,A0039,1774628460000,1.927645E1,0,2.4272E2
R00426,A0041,1774640760000,4.48E1,0,9.444999999999999E1
R00427,A0043,1774642800000,7.442200000000001E0,0,2.0670000000000007E2
R00428,A0057,1774646940000,1.2444530000000002E2,0,1.3257E2
R00429,A0000,1774647420000,4.1311E1,0,5.416E1
R00430,A0034,1774649160000,1.165E1,0,1.165E1
R00431,A0054,1774650240000,4.0057500000000005E1,0,1.147E2
R00432,A0006,1774653300000,8.3058E0,0,6.2269999999999946E1
R00433,A0024,1774656420000,7.95E0,1,8.103000000000002E1
R00434,A0025,1774656780000,6.35381E1,1,5.882E1
R00435,A0047,1774660800000,3.31597E1,1,3.0689999999999998E1
R00436,A0001,1774665840000,2.607389E2,1,3.2062E2
R00437,A0039,1774668000000,1.78315E0,1,2.6149E2
R00438,A0048,1774677540000,1.6805500000000002E0,1,7.866E1
R00439,A0031,1774679160000,7.951E1,1,1.1077000000000001E2
R00440,A0041,1774684140000,4.53E0,1,9.897999999999999E1
R00441,A0034,1774691040000,2.8975E0,1,4.215E1
R00442,A0025,1774692540000,4.9159E0,1,6.333E1
R00443,A0002,1774710420000,3.73E1,1,3.73E1
R00444,A0006,1774711680000,6.0069900000000004E1,1,1.1737999999999994E2
R00445,A0018,1774723740000,1.2979400000000002E1,1,6.165E1
R00446,A0038,1774742340000,2.105E1,1,8.867999999999999E1
R00447,A0055,1774743480000,2.98196E1,1,3.643E1
R00448,A0046,1774751940000,2.1964E0,1,3.068E1
R00449,A0049,1774752240000,2.3063200000000002E1,1,3.7769999999999996E1
