item_id,embedding,label
I0010,"[0.886438, -4.090199, 4.710599, 5.377152, 4.806696, -1.980821, 0.614856, -2.601593, -0.466452, -0.885548, -3.313546, -3.707503, -1.06424, -1.420216, 2.966381, 3.203675]",c5
I0011,"[-3.355137, 3.493879, -0.245509, 4.900328, 1.078072, 6.390445, 2.274643, 3.733829, -0.194591, 2.342277, -6.488736, 0.000305, -1.818175, 0.299958, -0.546775, 2.08012]",c3
I0012,"[-2.780831, -1.290506, -2.75261, -1.276643, 0.490575, 2.015692, -4.902155, -1.458678, -3.166005, -3.246333, 0.977263, -2.176469, 2.076287, -3.131158, 0.143121, 0.28719]",c4
I0013,"[-4.048207, -2.132698, -2.905949, -1.311216, 0.422153, 0.562305, -3.453296, -1.778053, -5.201354, -3.049099, 2.118868, -0.829281, 2.11338, -1.555583, 1.187338, 1.257347]",c4
I0014,"[-3.566311, 4.180024, -0.379455, 5.455381, 1.796102, 5.991129, 1.758616, 3.935297, 0.624032, 2.300696, -6.54853, 0.897636, -1.230235, 1.0593, -1.924176, 1.643092]",c3
I0015,"[-1.384238, 2.591283, 3.005449, -0.988496, -1.570146, -5.472783, 0.841366, -0.086997, 2.753785, -1.75198, -2.02979, 0.015836, 0.033877, -5.35765, -3.908976, -7.249442]",c0
I0016,"[-1.451623, -4.121656, 3.70199, 5.096703, 3.17889, -1.423311, -0.987657, -1.889651, 0.164597, -1.590087, -4.671005, -5.624203, -0.366752, -0.461042, 3.10478, 4.313985]",c5
I0017,"[-3.702633, 3.721034, -1.439522, 5.356956, 1.382781, 5.611743, 1.716594, 3.975455, 0.40998, 1.79683, -5.810022, 1.180052, -1.165202, 2.103617, -0.710839, 2.705738]",c3
I0018,"[-4.575975, 3.869183, -0.062366, 3.689765, 2.071365, 4.789424, 2.061654, 4.298117, 0.223231, 1.113284, -6.875829, 0.714685, -0.986042, 0.661606, -1.046053, 1.29892]",c3
I0019,"[-0.723525, -4.253406, 4.078291, 5.576844, 3.52496, -0.774675, -0.862272, -0.735774, 0.034022, -1.734098, -3.876431, -4.922388, 0.48571, -1.474781, 2.689194, 3.619065]",c5
I0020,"[0.96053, 2.300373, 0.790176, -3.706503, -0.500843, 4.576245, -6.150938, 4.143486, 2.757376, -1.187163, 1.346651, -1.172573, -2.132124, -2.617508, -2.380349, -1.660416]",c2
I0021,"[-3.802124, -0.947576, -1.982306, -1.015642, -0.372456, 0.925185, -4.312466, -1.248176, -4.222087, -3.814039, 1.251558, -1.427396, 1.245418, -2.788815, 0.23858, -0.206587]",c4
I0022,"[-1.829043, 3.102838, 1.849792, -0.758505, -1.419113, -4.796617, 0.905926, 0.333278, 2.621263, -1.609941, -2.367972, 0.185332, -2.057594, -4.22978, -4.288884, -7.066882]",c0
I0023,"[-2.290414, 2.868917, 1.968623, -0.556237, -1.4473, -4.914132, 0.903631, 0.092151, 2.25742, -1.102116, -2.503891, -0.739587, -1.10126, -3.995285, -4.298539, -7.223622]",c0
I0024,"[2.055482, 3.774952, 1.282682, -3.798454, 0.035178, 5.171104, -4.438221, 2.549899, 1.74364, -0.084638, 2.634268, -2.216737, -3.623395, -2.165689, -2.214316, -2.562778]",c2
I0025,"[-4.340748, 3.97888, -0.658105, 5.070294, 1.827031, 6.57445, 2.274366, 4.317398, 1.565194, 1.563051, -5.851486, 0.930886, -0.93323, 1.151529, -1.666046, 1.573033]",c3
I0026,"[-4.328499, 3.679239, -0.117326, 4.138282, 2.173074, 5.236584, 2.432363, 3.695414, 0.321156, 0.93396, -6.272037, 0.944304, -0.809587, 1.789177, -1.979743, 2.023062]",c3
I0027,"[-0.148706, -4.402825, 3.977707, 4.7663, 4.4842, -1.371386, -0.031872, -1.3418, -0.463579, -3.633965, -3.29068, -5.236397, 0.282158, -1.106938, 1.155925, 3.937487]",c5
I0028,"[0.703427, 1.352632, 1.630061, -0.193069, -1.91553, -2.28395, 0.017822, 3.778149, 6.45591, 3.427115, -0.963123, -2.793569, 1.806472, 1.090642, 2.762884, -3.266297]",c1
I0029,"[0.381609, 1.932012, 2.259952, 0.167481, -2.963742, -2.566713, 0.64696, 2.787262, 6.357292, 4.313305, -0.684703, -0.400999, 2.714004, -0.788379, 2.208686, -2.430308]",c1
I0030,"[-4.033351, -1.776153, -1.791877, -1.10376, 0.681153, 0.536921, -4.313518, -2.078315, -3.320784, -2.72788, 0.746916, -1.467237, 1.45638, -2.363199, 0.452452, -0.135247]",c4
I0031,"[-1.399184, 2.843924, 2.81023, -1.589989, -1.614519, -5.101471, 1.385036, 0.947385, 2.76387, -0.917237, -2.104324, -0.442707, -1.006929, -4.629001, -4.035062, -8.017605]",c0
I0032,"[1.113618, 4.013293, 0.28317, -3.429378, -0.121226, 5.132687, -4.485762, 2.542821, 4.682064, 0.913237, 2.803448, -2.992662, -4.205189, -2.32354, -2.89333, -2.363626]",c2
I0033,"[0.844952, 1.604026, 1.066454, -0.94512, -2.28789, -2.040097, -0.796273, 3.050009, 7.014821, 4.261089, 0.041222, -0.415352, 2.606494, 0.123768, 2.938178, -3.192007]",c1
I0034,"[1.308902, -4.686557, 3.071426, 5.510836, 5.052637, -1.856438, -1.359267, -2.117081, -0.089893, -2.517696, -2.826894, -4.925319, -0.522644, -1.542075, 3.402763, 4.239041]",c5
I0035,"[0.187509, -5.572166, 3.838084, 4.915925, 3.550594, -1.481461, 1.133225, -2.290388, -0.423282, -1.60824, -1.413229, -3.616662, 0.648792, -2.202786, 3.015183, 3.966205]",c5
I0036,"[0.211551, 3.312198, 1.506023, -3.174267, -0.339209, 5.906394, -5.171193, 2.159319, 4.487648, -0.934263, 2.100225, -2.123291, -3.655245, -2.195532, -2.130321, -1.812135]",c2
I0037,"[-3.995758, 5.120401, 0.405375, 4.223369, 2.121733, 5.125965, 2.440562, 3.487499, 0.158569, 1.408188, -6.680908, 1.168853, -1.558194, 1.605044, -1.714596, 1.234172]",c3
I0038,"[-3.254245, 4.186093, 0.539153, 3.07906, 2.22369, 4.842212, 2.175104, 3.31577, -0.541664, 1.920391, -5.557465, 1.037054, -1.730624, 2.17819, -3.219914, 1.583798]",c3
I0039,"[-0.568501, -4.086991, 3.879228, 5.877931, 4.418122, -1.255368, -0.735273, -2.388248, 0.141693, -1.184376, -2.496051, -4.10932, 0.049479, -1.366232, 3.041334, 4.607279]",c5
I0040,"[0.827439, 3.226784, 1.330326, -3.954096, -1.938015, 5.022691, -6.593306, 2.758451, 4.020676, -0.372302, 0.627823, -2.332988, -3.674509, -1.764577, -1.972735, -2.389431]",c2
I0041,"[-2.118437, 3.087249, 2.422951, -1.849473, -2.950755, -4.424656, 1.5379, -0.767209, 2.918506, -0.176463, -2.017713, -0.438535, 0.482191, -4.858376, -4.114829, -6.96315]",c0
I0042,"[-2.815456, 2.689293, 3.654598, -0.252975, -1.550657, -6.381839, 2.600914, -0.063003, 2.989066, -0.529981, -3.45058, -0.480903, -1.02353, -4.831615, -4.553948, -6.700226]",c0
I0043,"[-1.402511, 2.413095, 1.8421, -2.263088, -2.114892, -4.566954, 2.141339, 0.00928, 3.28891, -0.874545, -1.699365, -2.127324, -0.7217, -5.631766, -4.967491, -7.173812]",c0
I0044,"[0.619953, 3.826675, 2.153726, -1.732111, -0.991088, -3.427736, -1.53343, 2.764519, 5.490394, 4.309837, -1.481388, -1.522017, 2.292826, -0.064535, 0.623883, -3.651355]",c1
I0045,"[-4.396239, -0.98687, -4.069046, -0.8972, 0.858726, 0.860696, -5.788016, -2.022074, -3.443823, -3.057056, 2.170906, -1.638033, 2.19904, -2.430909, 0.718313, 0.465382]",c4
I0046,"[-2.283399, 1.677137, 2.634212, -1.552238, -2.050016, -5.482407, 2.307568, 0.388559, 3.047573, -0.335393, -2.54465, -0.736323, -1.659097, -5.615652, -5.261126, -6.623722]",c0
I0047,"[0.399666, 2.828453, 2.422117, -0.645035, -0.961062, -2.889486, -1.656533, 1.514465, 5.472739, 4.320183, -0.678032, -0.568731, 2.1303, 0.911829, 1.038035, -4.67724]",c1
I0048,"[0.878583, 2.309347, 1.729937, -0.478131, -1.644838, -3.321053, -0.512993, 1.960617, 6.025425, 3.222595, -0.007366, -2.07799, 2.234493, -0.094082, 2.130446, -4.731049]",c1
I0049,"[-0.116893, -4.96904, 4.047557, 4.569813, 4.344606, -0.577946, -0.408642, -2.123768, 0.072037, -2.284772, -3.850478, -4.540047, -0.897574, -2.056214, 3.146946, 3.642236]",c5
I0050,"[-3.576104, -1.582404, -1.895904, -0.849576, 0.292171, 0.906109, -4.235943, -1.948198, -4.51731, -2.622082, 0.306689, -1.948917, 2.255529, -1.4342, 0.667604, 1.107052]",c4
I0051,"[1.099521, 1.791253, 2.751503, -0.297533, -2.258122, -1.662847, -1.004668, 3.98262, 6.279828, 3.921463, 0.933131, -0.946537, 1.977971, 0.762783, 2.100605, -3.049859]",c1
I0052,"[1.11427, 3.758951, 2.262803, -0.625493, -0.73483, -2.682732, -0.630233, 2.186144, 5.257911, 2.835455, 0.359045, -1.055822, 0.91322, 0.60861, 1.3575, -3.144119]",c1
I0053,"[-0.063442, 2.849239, 0.436826, -0.108633, -1.650628, -2.055451, 0.546523, 2.593284, 5.824878, 4.160371, 0.206118, -0.641184, 2.770451, 1.189942, 1.889164, -3.478343]",c1
I0054,"[-4.214785, 3.779822, 0.549165, 4.149732, 2.480458, 5.712368, 0.942206, 4.498491, 0.458972, 1.922791, -7.470625, 1.544511, -1.681653, 0.900692, -2.034887, 2.595319]",c3
I0055,"[-0.372255, -4.746717, 3.467398, 4.338674, 4.500106, -1.191525, -0.049239, -1.761097, 0.207091, -3.617875, -4.116761, -4.998318, 0.375191, 0.376103, 2.823408, 3.84301]",c5
I0056,"[-4.184158, 4.384799, 0.64797, 4.20836, 1.52227, 6.034239, 2.775177, 4.351716, 1.013675, 2.09818, -6.670431, 1.073546, -0.643235, 1.395808, -2.629948, 1.803929]",c3
I0057,"[-4.316241, 4.023841, -0.236407, 4.019229, 2.347922, 4.488772, 2.470741, 5.547992, 0.889625, 1.959235, -6.711617, 0.822144, -0.852947, 0.711034, -3.390545, 2.449332]",c3
I0058,"[2.523018, 1.727729, 1.468909, -0.696641, -0.811296, -3.073528, 0.401943, 2.193724, 6.036587, 2.779736, 0.495157, -0.879398, 1.889503, 1.127016, 2.321348, -3.306191]",c1
I0059,"[-4.104051, -0.239214, -2.171326, -1.696359, 0.584537, 1.289291, -5.209938, -2.311974, -3.858611, -1.626518, 0.997006, -2.336561, 1.755379, -1.808506, 0.043766, 0.555739]",c4
I0060,"[0.961117, 3.327884, 1.355863, -4.509145, -0.969602, 5.293004, -5.333541, 2.694019, 3.425098, -0.420642, 2.926961, -0.405628, -3.689573, -1.977919, -2.104384, -0.628817]",c2
I0061,"[1.237906, 3.368192, 0.978072, -3.951436, -1.56601, 4.931242, -5.568217, 1.701789, 4.285513, -0.40748, 2.841291, -2.08311, -3.600646, -1.478412, -2.175865, -1.439643]",c2
I0062,"[-3.799598, -1.294965, -1.183236, -1.717324, 0.548069, 1.303228, -4.301962, -1.013513, -3.497886, -3.551995, 1.639183, -1.68, 1.362483, -3.186053, 0.819954, -0.752776]",c4
I0063,"[1.163896, 3.373051, 0.55945, -3.631206, -1.093492, 5.629577, -5.294026, 3.105922, 3.489956, -0.335628, 2.323137, -2.121653, -3.501084, -1.156154, -2.937901, -0.292203]",c2
I0064,"[-3.910699, 2.974637, -0.228094, 4.231475, 1.989992, 5.37042, 2.705893, 3.817537, -0.275248, 1.652734, -5.904301, 1.155016, -0.372846, 0.796794, -2.335297, 2.436424]",c3
I0065,"[1.512187, 3.142303, 0.944849, -0.257887, -2.124831, -2.620156, -1.444775, 3.279668, 6.103142, 3.677877, 0.116242, 0.123959, 2.057755, 0.185354, 2.505651, -3.375545]",c1
I0066,"[-1.251474, -6.648017, 3.885249, 4.829855, 4.468316, -2.660295, 0.059758, -2.326747, 0.81787, -1.59784, -3.737127, -5.119185, -0.244605, -1.1997, 1.984753, 2.606512]",c5
I0067,"[0.031301, 1.294023, 0.946492, -1.124373, -2.198058, -2.23865, -0.744739, 2.928088, 5.807417, 2.851247, -0.934559, -1.778568, 2.29291, 0.727136, 1.415492, -3.520052]",c1
I0068,"[0.174915, -4.598396, 4.109276, 4.597076, 3.709046, -1.749145, 0.178126, -1.498607, -0.290271, -1.605015, -2.152373, -5.069925, -0.195577, -1.854129, 2.558959, 4.204943]",c5
I0069,"[0.638612, 2.322168, 1.918729, -0.923925, -1.417061, -1.448084, -1.970049, 3.094541, 5.555964, 3.716758, -0.464823, -0.471199, 1.707094, 0.212897, 2.299461, -3.189929]",c1
I0070,"[-4.609713, -1.343043, -2.138284, -1.361577, 0.465109, 1.565611, -3.744459, -1.402887, -2.692017, -3.563276, 2.130393, -2.672279, 2.42631, -2.086014, 0.228423, 0.726385]",c4
I0071,"[-4.299098, -2.389063, -2.885614, -1.926265, 0.273757, 0.365425, -4.726644, -1.122591, -3.898207, -2.346599, 1.262253, -1.46971, 1.389407, -1.775512, 0.038813, 0.278285]",c4
I0072,"[-2.467505, 2.890556, -0.790841, 5.742529, 2.669764, 5.913476, 1.724423, 3.192811, 0.185681, 1.711863, -6.123832, 0.56444, -1.320816, 0.759737, -0.541578, 2.781138]",c3
I0073,"[-0.146978, -5.09867, 3.772457, 5.564624, 4.704895, -1.658623, 0.923611, -2.722737, -0.627408, -1.992921, -2.220861, -4.716036, -0.774306, -0.183615, 2.067412, 5.108644]",c5
I0074,"[-2.53447, 2.415867, 3.727413, -1.537855, -2.173482, -5.012719, 2.570236, -0.316917, 1.263856, -0.547011, -3.383294, -1.613688, -1.367943, -5.422482, -3.494188, -6.536636]",c0
I0075,"[-3.992382, 3.961271, 0.298392, 3.900009, 2.428692, 6.298766, 2.05923, 3.026849, -0.361782, 0.352172, -6.369159, 1.01647, -0.691538, 1.793647, -2.798411, 1.760642]",c3
I0076,"[-4.092671, -1.817987, -2.386387, -2.257856, 0.07368, 1.529801, -4.98259, -1.339277, -4.027988, -3.001436, 1.843489, -1.001775, 1.931113, -2.642452, 0.274394, -0.43349]",c4
I0077,"[-1.664422, 1.373196, 2.691374, -1.294153, -1.989994, -5.392945, 0.876638, -0.066881, 2.914008, -2.015645, -2.635302, -0.741189, -1.026294, -4.330239, -4.200128, -7.366462]",c0
I0078,"[-0.303694, 3.283421, 1.178426, -2.929556, -0.21301, 5.226271, -5.56528, 2.499988, 3.155584, 0.155006, 2.178572, -1.076017, -3.273471, -1.828395, -2.091495, -0.447433]",c2
I0079,"[-1.267482, -4.632181, 3.843929, 5.491065, 4.090496, -3.670025, -0.477778, -2.440048, 0.651473, -1.437742, -2.496812, -4.107597, 1.247258, -0.70259, 2.49121, 3.969408]",c5
I0080,"[-1.270741, -5.305219, 3.455649, 5.367223, 3.616999, -0.649664, -1.167962, -2.174927, 0.253627, -1.995814, -2.990347, -5.847536, -0.665129, -1.936212, 2.299511, 4.356771]",c5
I0081,"[-1.62894, 2.345769, 1.668298, -1.276076, -1.99801, -4.655343, 1.807377, -0.040757, 3.158066, -1.637905, -2.32932, -0.9028, -0.118251, -5.408894, -4.268862, -6.924464]",c0
I0082,"[1.349405, 3.164685, -0.334132, -3.837661, -0.760751, 5.544125, -4.694072, 1.74, 3.816465, -0.268647, 2.674123, -1.466646, -3.262889, -1.336744, -0.987849, -1.353327]",c2
I0083,"[-1.994378, 2.429808, 2.212078, -1.590334, -1.075002, -5.303627, 1.084251, 0.618592, 1.932839, -0.81489, -1.808892, -0.406099, -0.782707, -4.100067, -4.163707, -7.075056]",c0
I0084,"[-3.455599, 4.164781, 1.210567, 4.509334, 1.766866, 6.117335, 1.69732, 3.969731, -0.4195, 0.851445, -6.084548, 1.164905, -1.707096, 0.865891, -1.482973, 1.526847]",c3
I0085,"[-0.485288, -4.500758, 3.644162, 3.952597, 4.622834, -0.965725, 0.432416, -3.022684, -0.433034, -1.229653, -2.503489, -3.995991, 0.425432, -1.618288, 2.904031, 3.244582]",c5
I0086,"[0.134538, -4.775719, 3.81894, 4.851628, 4.405269, -1.837874, -1.203502, -2.096729, -0.114432, -1.98202, -3.4993, -5.431411, -0.953092, -0.080526, 1.352449, 4.445753]",c5
I0087,"[2.026902, 2.915407, 1.783869, -4.159177, 0.405734, 5.369996, -6.01495, 1.885061, 4.562142, 0.228987, 1.657781, -1.054705, -3.114267, -1.296925, -1.451718, -2.036523]",c2
I0088,"[-0.108559, -4.627948, 4.492246, 4.703402, 3.752581, -2.655755, -0.543787, -2.611163, -0.554517, -1.535855, -3.929484, -3.917888, 1.153103, -0.50289, 2.214302, 3.686744]",c5
I0089,"[0.974445, 2.546527, 1.272754, -4.216146, -1.340693, 5.747822, -5.852022, 2.224619, 3.878817, -0.092385, 2.367379, -1.558663, -4.744316, -2.583828, -1.507239, -1.831518]",c2
I0090,"[-1.241207, 3.297604, 3.679687, -0.491052, -2.488319, -4.217075, 1.792027, -0.175082, 3.641981, -0.377382, -1.887659, -0.952205, -0.083175, -4.489008, -4.267039, -7.536853]",c0
I0091,"[1.760282, 2.418515, 2.799005, -0.972469, -2.773561, -1.736253, -0.051863, 1.311567, 5.797881, 4.148558, 0.262295, -1.925122, 0.89933, 0.345562, 1.632527, -3.14889]",c1
I0092,"[-3.327369, -1.979686, -2.162093, -1.319281, 0.757648, 0.257409, -4.008427, -1.268854, -3.395038, -2.468421, 0.442528, -0.222476, 1.957925, -2.973987, 0.855446, 0.927643]",c4
I0093,"[1.064485, 3.594994, 0.905625, -4.527302, -0.523764, 5.159334, -4.754411, 1.974952, 4.905388, -0.428622, 2.290523, -1.917551, -4.399673, -2.215224, -2.439651, -1.945521]",c2
I0094,"[-1.143544, 3.599151, 2.735128, -1.617048, -1.182122, -3.709425, 1.448647, -0.518589, 3.314151, -0.8117, -2.321097, -0.852064, 0.044594, -4.192478, -5.108694, -6.6969]",c0
I0095,"[-2.470899, 4.123108, 0.421746, 4.045517, 2.380907, 6.231806, 2.954509, 4.298836, 0.744348, 1.337826, -5.801834, 0.94096, -1.804854, 1.516233, -1.475077, 2.483633]",c3
I0096,"[1.095133, 3.039803, 1.198798, -3.455928, -0.589317, 5.172908, -5.946994, 3.103878, 3.098451, -0.724023, 2.69677, -3.344789, -3.459378, -1.348767, -2.102485, -2.206295]",c2
I0097,"[0.558598, 2.801668, 0.483398, -3.933431, 0.089743, 5.782046, -6.007961, 2.752651, 4.087234, -0.471954, 2.108529, -1.958906, -3.958951, -1.220507, -2.753547, -1.614584]",c2
I0098,"[-1.684206, 2.31311, 2.66912, -0.622361, -0.918499, -4.683747, 0.934884, 0.281473, 3.140379, -1.193507, -3.726049, -0.595707, -0.455441, -5.878834, -4.026042, -8.022048]",c0
I0099,"[-0.244608, 2.799759, 0.604622, -3.323256, -0.628115, 5.58606, -5.71038, 2.289551, 3.589779, 0.094906, 1.543533, -2.329834, -3.841515, -1.34492, -1.896882, -2.225315]",c2
I0100,"[-0.137734, -5.421746, 2.710492, 5.241507, 3.869811, -2.027101, -0.293859, -1.743678, 0.190974, -1.293266, -2.087032, -3.693962, -0.661055, -2.279182, 2.393321, 3.211115]",c5
I0101,"[1.806126, 2.697746, 0.55601, -4.11362, -0.385673, 5.417558, -6.043454, 2.809897, 3.741741, -1.164646, 1.118619, -1.366071, -4.109708, -2.478992, -2.595995, -2.9741]",c2
I0102,"[-1.506101, 1.37052, 2.758892, -1.143371, -2.095892, -4.645313, 0.975496, 0.982804, 2.339755, -1.397132, -3.638534, -0.392944, -0.876703, -4.680937, -4.80071, -8.079568]",c0
I0103,"[-0.568254, 3.031617, 1.30737, -4.488589, -0.638752, 5.593092, -5.762765, 3.110524, 2.640745, -1.171659, 1.582527, -0.696195, -3.359907, -1.661747, -2.273819, -1.744489]",c2
I0104,"[0.74642, 3.764493, 1.371659, -4.768036, -1.162858, 5.445852, -5.702704, 2.979423, 2.925877, -1.251407, 1.952203, -1.53992, -3.608781, -1.490565, -3.269065, -2.634534]",c2
I0105,"[-4.18824, 4.44915, -0.054645, 2.830844, 1.49748, 5.202583, 2.103618, 3.774391, 2.020957, 1.352658, -6.043941, 0.488048, -1.721333, 0.942853, -1.172368, 1.973567]",c3
I0106,"[1.981717, 2.361487, 1.528533, -0.590382, -1.732391, -2.189873, -0.976427, 3.451903, 7.009994, 4.040161, -1.284287, -0.536848, 2.508143, -0.45298, 1.361884, -3.043783]",c1
I0107,"[0.257415, 2.3125, 1.401278, -0.738401, -2.06944, -3.051556, -0.699694, 3.930992, 5.725501, 3.446269, -0.637931, -1.879606, 2.050524, 0.259401, 0.416083, -4.065982]",c1
I0108,"[-5.044973, -1.818057, -3.071186, -0.268839, 0.500121, 1.929393, -4.598642, -0.524764, -4.377661, -2.474204, 1.797253, -3.046831, 1.071279, -2.350265, 1.202348, -0.401299]",c4
I0109,"[-3.488207, 3.391907, -0.329597, 3.184367, 2.351226, 5.12385, 2.213781, 3.531465, 0.51382, 0.641064, -6.562427, 1.075057, -0.764097, 0.654958, -1.752758, 1.033084]",c3
I0110,"[1.113033, 2.556846, 0.527298, -2.969963, -0.960202, 6.466638, -4.944727, 3.044271, 3.871014, -0.007387, 2.118588, -1.395272, -3.346124, -2.452565, -4.245916, -1.553814]",c2
I0111,"[-3.569612, 3.645495, -0.223111, 4.918852, 1.762176, 5.454908, 2.115894, 5.013905, -0.048032, -0.002522, -5.793794, 0.981236, -0.295664, 1.503228, -2.023643, 3.608181]",c3
I0112,"[0.030463, 3.594849, 1.243218, -4.195491, -0.837078, 5.84678, -6.380004, 2.365997, 3.079789, -0.029071, 3.071783, -1.168122, -3.404055, -3.085305, -2.277447, -1.504585]",c2
I0113,"[-5.044383, 2.868232, -0.792706, 4.980427, 1.393016, 6.284505, 1.427593, 4.566512, 0.336859, 1.682409, -5.685163, 1.330175, -1.262391, 0.345698, -1.803729, 1.425205]",c3
I0114,"[-3.957363, 3.619776, -0.174561, 3.460453, 1.97671, 4.122897, 1.266221, 4.254833, 0.101044, 1.369884, -4.852764, 0.312044, -1.638914, 0.967906, -1.772335, 2.174123]",c3
I0115,"[-2.49266, 2.325954, 2.503146, -1.23865, -2.872167, -4.08484, 0.851033, -0.442513, 2.190888, 0.178235, -1.894921, 0.824201, -0.191644, -6.057465, -4.10464, -6.729565]",c0
I0116,"[-3.454895, 4.919499, -0.911981, 4.666527, 1.864274, 5.15578, 2.596229, 3.716333, -0.04631, 0.444947, -6.471572, 0.151273, -1.431361, 2.23739, -1.787019, 2.417665]",c3
I0117,"[-3.764112, 4.013485, -0.743395, 4.468242, 1.98979, 5.519219, 2.568841, 4.499599, -0.375181, 1.875066, -7.635055, 1.161378, -1.429092, 1.891246, -2.630905, 3.204706]",c3
I0118,"[-0.177668, 3.221107, 0.081051, -3.829271, -0.261469, 5.633222, -4.326377, 1.713631, 3.822586, -1.004838, 1.857244, -1.411664, -4.615617, -3.187106, -2.255007, -2.001891]",c2
I0119,"[-0.30916, -4.811709, 5.013749, 5.450751, 4.210611, -1.449679, 0.922777, -3.902469, 0.222247, -1.680958, -2.905385, -4.622705, -1.49813, -1.732924, 2.635564, 3.743565]",c5
I0120,"[-0.750497, -4.329726, 3.746652, 5.218304, 4.026886, -0.859845, 0.399835, -1.26627, 0.807038, -1.825255, -2.625167, -4.868228, -0.859213, -1.605344, 3.046278, 4.278292]",c5
I0121,"[-0.635795, -4.139893, 3.729751, 3.481547, 4.271918, -2.434595, 1.162666, -1.987945, 0.056388, -1.637937, -3.776674, -4.549497, -0.258363, -1.407485, 2.319759, 4.309009]",c5
I0122,"[-5.292719, -2.562906, -2.594395, -1.451076, -0.146725, 0.775873, -4.216256, -1.281115, -4.161215, -2.551529, 1.370575, -2.428699, 2.449524, -2.101473, 0.441969, 0.337796]",c4
I0123,"[-3.279691, -0.984137, -2.291793, -1.611422, 1.288036, 3.192468, -5.013612, -1.090915, -3.796051, -2.261542, 1.293937, -1.749487, 2.475797, -2.920971, 1.184388, 0.0633]",c4
I0124,"[-3.331726, -2.39578, -2.434137, -0.956113, 1.071102, 1.396038, -5.034792, -1.40116, -3.146455, -2.208204, 1.52094, -2.544696, 2.274325, -2.264531, -0.064341, 0.005886]",c4
I0125,"[-4.913445, -1.02774, -2.983093, -0.433282, 1.605319, 1.530698, -3.495887, -2.259368, -3.303723, -3.766376, 1.853236, -2.121196, 0.776275, -2.366737, 0.639957, 0.183058]",c4
I0126,"[0.165048, 3.990727, 1.857961, -4.765364, -0.141375, 5.841939, -5.335365, 3.077349, 2.950349, 0.051695, 0.646625, -2.574664, -3.596759, -1.71461, -2.871694, -2.148897]",c2
I0127,"[-1.605639, 2.094168, 2.622596, -0.721573, -1.071403, -6.451186, 2.093553, -0.080133, 2.353532, -0.818212, -2.385342, -0.475406, -0.403434, -5.733124, -3.51066, -7.829123]",c0
I0128,"[-0.485185, -6.712971, 4.406177, 3.944919, 3.742507, -3.005318, -0.082081, -2.596027, -0.104053, -1.419743, -1.975091, -4.702457, 0.496314, -0.487273, 1.94651, 2.771586]",c5
I0129,"[-3.733104, -2.24897, -2.185514, -1.462401, 1.790056, 2.241743, -5.730664, -1.266711, -3.538154, -2.597168, 1.245529, -2.103042, 1.501549, -2.851567, 0.126697, -0.829785]",c4
I0130,"[-2.522185, 2.716614, 3.541001, -0.578233, -2.616683, -5.085876, 0.863698, 0.352945, 2.44693, -0.365266, -2.885249, 0.272239, 0.11627, -3.231506, -3.608158, -5.85941]",c0
I0131,"[-0.293647, 3.6928, 0.154132, -4.23445, 0.538309, 5.218474, -6.115255, 1.58507, 3.489666, 0.003021, 1.849117, -1.264622, -3.134036, -1.26417, -1.407669, -1.946631]",c2
