account_id,event_time,health_score
A0058,1767335552000,42.68
A0058,1773104213000,89.32
A0059,1767369123000,44.51
A0059,1774074573000,86.65
A0060,1767308524000,60.56
A0060,1773655823000,8.87
A0061,1767373108000,40.55
A0061,1772804307000,9.96
A0062,1767241633000,46.58
A0062,1773393717000,5.06
A0063,1767307166000,49.42
A0063,1774556661000,88.86
A0064,1767269740000,53.58
A0064,1773846647000,14.83
A0065,1767257133000,44.79
A0065,1773882973000,85.61
A0066,1767242683000,46.13
A0066,1773726479000,11.84
A0067,1767274213000,52.6
A0067,1772595715000,86.24
A0068,1767301097000,44.44
A0068,1774622667000,91.71
A0069,1767377734000,45.02
A0069,1773392205000,11.46
A0070,1767253218000,45.02
A0070,1772982239000,10.27
A0071,1767291904000,51.65
A0071,1774102721000,85.66
A0072,1767387019000,42.38
A0072,1773584884000,8.87
A0073,1767382164000,53.88
A0073,1773773050000,90.7
A0074,1767270143000,42.86
A0074,1774340310000,89.96
A0075,1767382925000,43.4
A0075,1773446083000,86.31
A0076,1767257610000,50.29
A0076,1773605853000,5.26
A0077,1767357850000,55.99
A0077,1773875723000,87.19
A0078,1767314561000,53.32
A0078,1774285154000,89.82
A0079,1767246935000,47.86
A0079,1773654554000,94.15
A0080,1767231806000,50.28
A0080,1773565393000,87.8
A0081,1767329834000,47.51
A0081,1773504991000,12.17
A0082,1767384232000,46.55
A0082,1774321475000,10.14
A0083,1767317217000,55.02
A0083,1773520890000,85.49
A0084,1767269970000,40.45
A0084,1772821304000,7.9
A0085,1767292971000,58.12
A0085,1773245671000,11.05
A0086,1767380911000,51.19
A0086,1773416625000,92.09
A0087,1767252535000,57.57
A0087,1773896872000,87.25
A0088,1767326979000,53.56
A0088,1774597253000,92.92
A0089,1767388679000,51.79
A0089,1772679115000,7.91
A0090,1767362177000,36.22
A0090,1773829084000,14.83
A0091,1767344029000,45.73
A0091,1772996375000,93.52
A0092,1767290949000,44.26
A0092,1772967517000,88.46
A0093,1767384626000,59.34
A0093,1774095567000,14.59
A0094,1767268441000,53.21
A0094,1774220930000,93.01
A0095,1767330748000,50.69
A0095,1773297578000,90.41
A0096,1767236396000,56.15
A0096,1772424922000,10.68
A0097,1767397230000,51.31
A0097,1773046199000,7.09
A0098,1767271692000,48.01
A0098,1773219645000,91.96
A0099,1767291385000,51.8
A0099,1773019886000,88.47
