account_id,event_time,health_score
A0076,1767276209000,40.13
A0076,1773391801000,94.6
A0077,1767324297000,51.68
A0077,1773182509000,14.24
A0078,1767383903000,43.68
A0078,1773118817000,92.62
A0079,1767281272000,35.87
A0079,1773907874000,6.61
A0080,1767239471000,49.94
A0080,1772857164000,94.52
A0081,1767281567000,46.0
A0081,1772563464000,10.67
A0082,1767335335000,57.54
A0082,1773378322000,88.54
A0083,1767339783000,53.72
A0083,1774127756000,94.81
A0084,1767324936000,48.05
A0084,1772936080000,90.12
A0085,1767386884000,46.92
A0085,1774233092000,91.01
A0086,1767266508000,46.12
A0086,1773642331000,91.79
A0087,1767284551000,52.84
A0087,1774257887000,85.21
A0088,1767323536000,39.93
A0088,1773332800000,10.55
A0089,1767381329000,58.29
A0089,1772348308000,93.0
A0090,1767273645000,37.21
A0090,1772647218000,11.5
A0091,1767264068000,41.55
A0091,1772842437000,11.75
A0092,1767225912000,52.76
A0092,1774116744000,7.3
A0093,1767325615000,50.91
A0093,1773642599000,8.8
A0094,1767235916000,59.77
A0094,1773277391000,85.29
A0095,1767330999000,48.99
A0095,1774493683000,90.1
A0096,1767268629000,54.31
A0096,1773849133000,9.54
A0097,1767364865000,49.72
A0097,1773104969000,9.61
A0098,1767285490000,47.91
A0098,1773854373000,7.99
A0099,1767328855000,45.94
A0099,1773143825000,92.64
