item_id,embedding,label
I0053,"[2.498232, 3.918598, 1.640941, 7.20417, 0.734651, -1.80841, 5.65002, -1.410096, 5.698681, 4.053979, 5.727726, 0.819541, -0.411751, 5.589277, -4.232703, 1.1755]",c0
I0054,"[1.365249, -5.277403, 5.9023, -3.747807, -5.669816, -1.995216, -1.403294, -2.358911, 1.708522, -5.238641, 2.155349, 2.389183, 3.211268, 3.52286, -4.178957, -6.181256]",c3
I0055,"[0.142588, 0.261232, -2.470347, 1.391214, 3.520727, -2.247006, 6.148235, -3.911172, -4.74954, -2.79885, -2.075848, -0.615207, -4.105249, 1.105078, 0.204965, 0.921771]",c5
I0056,"[1.467305, -5.422561, 3.03707, -3.093984, -1.266281, -2.739139, -3.461113, -2.896807, -5.875265, -4.853064, -0.736796, 1.747638, 1.728918, 1.094391, -0.121854, 1.984916]",c4
I0057,"[0.717265, -5.71556, 2.465908, -4.345495, -1.214235, -3.939046, -2.99916, -3.864504, -7.22667, -3.113163, -1.894443, 1.484751, 2.462939, 0.576577, -0.168746, 3.891553]",c4
I0058,"[1.28763, -4.630592, 5.552438, -4.844754, -4.853167, -2.215662, -0.652981, -1.558281, 1.635593, -4.037336, 2.480343, 2.489133, 3.892234, 4.502803, -3.244546, -6.204517]",c3
I0059,"[1.63738, -2.595104, -0.513937, 1.539249, -1.189113, 1.648158, 0.984256, -0.269743, 2.676994, 0.516552, -1.187805, 1.187117, -4.575835, -2.252261, -1.445528, -2.106718]",c2
I0060,"[0.237217, -5.038363, -0.076724, 2.226884, 2.893523, 3.18114, 2.325967, 1.30187, 4.016322, 1.015979, -4.099606, -1.255763, -0.712924, -2.311628, -1.076334, 3.609805]",c1
I0061,"[0.171373, -4.459508, 0.065818, 3.505162, 2.106166, 3.135928, 2.852182, 0.936503, 3.746538, -0.046396, -5.285648, -0.811588, 0.491124, -2.926816, -1.121949, 3.076925]",c1
I0062,"[2.737103, 3.683872, 0.639683, 7.17859, 0.415713, -3.402475, 5.221158, -0.363841, 3.868107, 4.622496, 4.061642, 0.542458, -0.034338, 4.642886, -3.452877, 1.627477]",c0
I0063,"[3.133724, 4.791415, 1.104043, 6.908024, 0.355056, -3.698032, 5.122665, -0.726573, 4.084234, 3.661901, 3.463571, 0.059626, -0.473831, 4.706042, -3.316786, 1.888846]",c0
I0064,"[1.883863, -5.069632, 6.455171, -5.15752, -6.25616, -0.831708, -1.303445, -1.078333, 1.842169, -5.109686, 1.679117, 2.627611, 2.937491, 4.925121, -2.975082, -7.039778]",c3
I0065,"[0.046792, -4.40303, -0.249361, 2.928714, 2.868222, 2.90106, 2.700707, 0.845661, 3.320492, 1.1165, -4.130543, -0.165455, 0.255103, -1.983521, -1.169334, 2.404023]",c1
I0066,"[1.196804, -5.788716, 2.59914, -3.52821, -2.73402, -3.430397, -3.588618, -3.457021, -5.549516, -5.169233, -2.781278, 1.107002, 0.737177, 1.305773, 0.081936, 2.344539]",c4
I0067,"[2.788284, 4.122154, 0.827318, 6.966125, 0.632873, -2.440181, 5.227465, -0.674903, 4.076192, 4.299874, 4.143944, -0.177413, -0.30006, 5.513051, -3.057622, 2.005856]",c0
I0068,"[0.463964, -6.413441, 1.857603, -2.714728, -1.890697, -3.135893, -2.935723, -3.985462, -6.445197, -5.342526, -0.826527, 1.89675, 1.741185, 1.343285, 0.103495, 2.755487]",c4
I0069,"[1.399316, -2.252389, -0.762901, 1.643323, -0.752902, 0.524531, -0.713804, -1.102051, 2.523689, 0.738838, -2.126311, 1.812617, -4.297507, -2.116648, -1.207844, -2.988962]",c2
I0070,"[2.45619, -5.860469, 1.988918, -4.302182, -1.567564, -3.29146, -3.048028, -2.728854, -6.029826, -4.313006, -2.487482, 1.965055, 2.393588, 1.901764, 0.465852, 3.963736]",c4
I0071,"[1.586095, -4.356293, -0.562929, 2.144464, 2.965313, 2.534257, 2.606438, 2.083045, 2.7157, 0.392209, -4.532398, -0.238702, 0.276447, -2.561817, -0.871698, 2.837298]",c1
I0072,"[-0.056289, -6.039043, 5.750251, -3.206898, -5.231391, -2.079889, -0.974743, -2.566407, 1.570671, -4.841038, 1.594516, 2.949079, 2.70186, 3.630774, -3.82068, -7.26433]",c3
I0073,"[1.460498, -2.998231, -0.893985, 2.248423, -1.25405, 1.353302, -0.316447, -1.387856, 2.027705, 0.866729, -1.320995, 2.403819, -3.591484, -2.345718, -1.996037, -3.263723]",c2
I0074,"[2.400171, 3.984775, 1.387986, 7.582668, -0.160722, -2.428765, 4.609736, -1.04992, 4.17069, 4.320528, 4.228789, -0.248119, -0.477892, 4.790429, -2.514489, 0.942301]",c0
I0075,"[1.890738, -6.576344, 3.052531, -2.71854, -1.980161, -4.161954, -2.497777, -2.815715, -6.151369, -4.025568, -1.730175, 1.498617, 0.668423, 0.761965, 0.12654, 3.440721]",c4
I0076,"[1.125587, -6.080147, 1.845974, -4.580843, -1.079668, -2.733585, -3.187385, -3.591899, -5.978362, -4.462616, -2.785584, 3.262091, 1.669589, 1.916306, -0.60568, 2.885919]",c4
I0077,"[2.079452, -2.852189, -1.638995, 1.547874, -0.939469, 0.79844, 0.03638, -1.713304, 4.017531, 2.234488, -2.986228, 1.530365, -4.062848, -0.442478, -1.573833, -2.250902]",c2
I0078,"[3.58168, 3.32806, 0.532579, 7.24785, 1.20506, -2.153435, 4.725981, -1.354349, 5.220682, 3.731758, 3.617312, 0.650332, 0.414089, 3.806465, -3.434643, 2.627798]",c0
I0079,"[0.896984, -5.159629, -0.247966, 2.498489, 2.380167, 2.76153, 1.311825, 2.037544, 3.670477, 1.238271, -4.894893, -0.752314, 0.182911, -1.901595, -1.864246, 2.530906]",c1
I0080,"[1.493018, -2.439939, -0.1745, 1.959764, -0.257997, 1.385138, -0.643557, -1.286905, 2.361516, 1.161618, -1.844463, 1.003358, -5.626524, -1.725766, -1.109168, -2.841599]",c2
I0081,"[0.224758, -0.414505, -2.761995, 0.449191, 3.602193, -2.577914, 4.73188, -3.915942, -4.183263, -1.786195, -1.456376, -0.187577, -3.49199, -0.16027, 0.013522, -0.610253]",c5
I0082,"[2.203988, 3.966496, 0.230477, 7.688321, -0.534186, -1.9433, 3.599716, -2.166835, 4.386257, 4.260586, 3.028927, 0.864481, -0.292127, 4.768948, -3.180928, 2.140519]",c0
I0083,"[1.698054, 0.381826, -2.469708, 0.200592, 4.035875, -1.926981, 4.931446, -4.60832, -4.880778, -3.227693, -1.353758, 1.107109, -3.622226, 0.833814, 1.035503, 1.433484]",c5
I0084,"[3.190408, 4.548357, 1.048055, 7.702594, 0.103252, -2.829398, 4.835, -1.366149, 3.577202, 5.051174, 3.321779, -0.476942, 0.05955, 5.062257, -4.409431, 1.706242]",c0
I0085,"[3.221286, 4.387534, 1.123926, 7.977979, 0.179732, -2.144164, 3.891277, -1.604209, 2.90016, 5.068194, 4.408579, 0.536867, -1.015947, 5.119902, -3.52174, 1.913815]",c0
I0086,"[1.384567, -2.954477, 0.502787, 1.907809, -1.241434, 1.71832, -0.574506, -0.486652, 2.593324, 1.273493, -1.59592, 3.145739, -3.578065, -2.809837, -1.824006, -3.365425]",c2
I0087,"[2.385002, 5.227619, 0.851056, 7.336863, 0.930493, -2.640133, 4.80746, -1.181932, 5.197908, 4.871279, 3.218583, 0.278063, -0.730786, 4.775123, -2.758736, 1.617512]",c0
I0088,"[1.796093, 4.06089, 1.122141, 8.094853, 0.343675, -2.554738, 4.743445, -0.418317, 4.080363, 3.959179, 4.040695, 0.664947, -0.242859, 4.59438, -3.51881, 1.360054]",c0
I0089,"[1.805328, 4.096791, 1.444122, 6.247807, 0.92513, -3.954159, 4.908216, -1.799786, 4.860584, 3.554488, 4.685458, 0.774877, -0.488748, 5.974235, -2.765743, 0.291895]",c0
I0090,"[1.735108, -5.349377, 1.175934, -3.920343, -3.555512, -3.907117, -3.325474, -3.671072, -6.719151, -4.390093, -2.058764, 2.506107, 0.185291, 0.906649, -0.219564, 2.708953]",c4
I0091,"[1.221483, -4.416455, -0.568123, 0.935971, 1.460288, 2.760287, 2.179418, 1.140932, 3.573283, 1.157641, -4.758591, 0.422411, -0.548638, -2.649024, -1.044423, 3.284876]",c1
I0092,"[1.390433, -4.721147, 5.956, -3.273048, -6.601487, -1.16919, -0.935689, -3.858321, 1.170403, -5.534434, 1.141719, 2.703052, 2.570673, 4.220382, -3.381472, -6.699113]",c3
I0093,"[0.816986, -5.176864, 6.641706, -2.875669, -5.497247, -2.334466, -1.838156, -1.539467, 0.288806, -4.176197, 1.566011, 2.53259, 3.778301, 4.217122, -3.21265, -6.246224]",c3
I0094,"[3.118119, 3.274439, 0.030797, 6.893226, 0.958335, -2.964007, 3.985797, -0.825449, 4.249776, 5.0414, 3.502513, 0.818411, -0.286057, 5.635757, -3.007807, 2.090887]",c0
I0095,"[0.636469, -3.832033, -0.27023, 2.549954, 3.283027, 3.580568, 2.965702, 2.026671, 3.412408, 0.515951, -4.463897, -0.284858, 0.112972, -2.255435, -0.378532, 2.655803]",c1
I0096,"[0.947212, -5.181721, 0.944951, 2.725955, 2.701705, 2.859509, 2.64035, 2.02208, 4.698177, 1.354365, -4.892592, -0.538798, 1.316634, -1.67696, -1.495905, 3.578117]",c1
I0097,"[0.904458, -1.782083, -0.065679, 1.065208, -0.242378, 0.925643, -0.973332, -1.395095, 2.847192, 1.913315, -1.186333, 1.999374, -4.855616, -2.290004, -1.910807, -2.096268]",c2
I0098,"[0.378786, -0.538766, -1.61592, 1.785683, 3.217175, -1.248337, 4.654111, -4.065176, -3.632187, -2.191174, -1.243282, -1.457563, -3.633539, 0.19438, -0.615269, 1.319987]",c5
I0099,"[1.102835, -3.158149, 0.145653, 1.478376, -0.587357, 2.547499, 0.217191, -0.641601, 2.119598, 1.220904, -2.717838, 1.820509, -3.654728, -2.695444, -1.882465, -2.42841]",c2
I0100,"[2.394414, -2.808981, -0.547714, 2.873926, -0.292436, 3.104522, -0.790736, -0.847912, 1.97047, 1.793699, -2.02392, 2.383769, -4.464404, -2.499051, -2.468955, -1.766651]",c2
I0101,"[1.505997, -3.63908, -0.618603, 1.840777, 1.986836, 2.23, 1.82358, 1.830751, 3.265325, 0.862012, -3.432685, 0.005314, -0.365991, -2.80935, -1.476806, 2.729848]",c1
I0102,"[0.997408, -4.986078, 2.630371, -3.46867, -1.133848, -2.211248, -2.931308, -3.471631, -6.23956, -4.909477, -1.818135, 2.129227, 0.823871, 2.416058, -0.274597, 3.199786]",c4
I0103,"[0.6509, -5.859088, -0.204421, 3.419738, 2.334419, 2.978407, 2.679257, 0.664222, 3.044276, 0.539376, -5.163674, -0.279954, -0.869433, -1.751967, -2.073312, 2.526441]",c1
I0104,"[0.63269, -2.663189, -1.59841, 2.504195, -0.263996, 2.368354, 0.381854, -1.819839, 2.712576, 1.510284, -2.040081, 1.802241, -4.674368, -2.096124, -1.349055, -2.97831]",c2
I0105,"[2.510663, 3.83104, 0.791487, 7.596817, 0.632176, -2.451992, 4.019523, -1.603774, 4.255416, 5.274055, 4.22536, 0.528781, 0.013405, 5.490226, -3.125217, 3.541441]",c0
I0106,"[0.73526, -0.777618, -3.320804, 0.395582, 3.628529, -2.151108, 6.797891, -3.750884, -5.90676, -2.536254, -0.827078, 0.269344, -3.44967, 1.051838, -0.075844, 0.646997]",c5
I0107,"[0.142187, -4.75722, 0.995385, 2.657464, 3.063431, 2.770978, 2.578639, 2.459026, 3.713965, -0.026827, -4.93403, -1.460814, -0.54897, -3.074842, -2.041014, 3.131503]",c1
I0108,"[-0.146895, 0.242742, -2.072729, 0.046685, 3.342973, -2.899755, 6.207817, -3.430135, -4.811654, -2.358366, -1.737275, -0.330431, -4.506812, -0.009062, 0.690028, 1.303224]",c5
I0109,"[1.029534, -4.404543, 0.740069, 1.908572, 2.398176, 2.482051, 2.849326, 0.921815, 3.430669, 0.139751, -4.546483, -0.52997, 0.117576, -0.949771, -0.448857, 3.164434]",c1
I0110,"[1.561862, -2.854778, 0.426448, 2.071745, 0.081808, 2.010837, -0.255709, -0.806289, 2.267685, 1.447594, -2.753788, 2.123703, -3.867988, -1.507818, -1.503193, -3.466589]",c2
I0111,"[1.593889, -5.211668, 6.249285, -2.55824, -5.156035, -2.05612, -0.528755, -3.501684, 0.716529, -6.322912, 2.196295, 2.203047, 2.983314, 3.265684, -2.799999, -6.6085]",c3
I0112,"[0.325553, -4.840477, 0.452531, 2.967618, 2.892399, 3.638425, 1.491482, 1.733013, 3.532119, 1.508165, -4.629735, -1.461601, -0.344517, -1.927165, -0.215628, 3.097814]",c1
I0113,"[3.286211, 4.245059, 1.699062, 7.087258, 0.128516, -2.450024, 4.862645, -1.342609, 5.084884, 4.485951, 3.082765, 0.337574, -0.675106, 4.435939, -3.580928, 1.271572]",c0
I0114,"[2.899668, 4.631837, 1.383508, 7.68136, 1.32248, -1.824369, 5.334625, -2.302418, 4.431613, 3.314571, 4.745057, 0.975756, 0.209678, 4.601796, -3.755415, 1.602013]",c0
I0115,"[0.261192, 0.254008, -2.377864, 1.338163, 2.928178, -2.61421, 3.706867, -3.743213, -4.725193, -2.888262, -1.947868, 0.086963, -4.21896, 0.611802, 1.178219, -0.076305]",c5
I0116,"[2.54756, 4.230352, 0.785898, 7.30771, 1.934877, -0.940477, 4.626313, -1.569085, 4.061768, 4.629443, 4.707932, 0.215974, -0.457642, 3.527662, -3.365949, 1.380718]",c0
I0117,"[0.583271, -5.239883, 2.105453, -3.922873, -1.951431, -2.963194, -2.586055, -3.219766, -5.370367, -4.423243, -2.662956, 1.779277, 1.753049, 1.076079, 0.930423, 2.14371]",c4
I0118,"[-0.327362, 0.198667, -3.36639, 1.161694, 2.732431, -3.433678, 6.432336, -3.792798, -4.01376, -3.250896, -2.861353, -0.414016, -5.572863, 0.270304, -0.278408, 2.158182]",c5
I0119,"[0.100275, -0.617949, -2.0156, 1.724657, 2.206619, -1.967195, 5.128242, -4.054787, -3.443511, -1.330646, -1.257926, 0.554748, -4.313746, 0.496476, 0.048877, 3.036287]",c5
I0120,"[0.552771, 0.348848, -1.630058, 1.355069, 3.199048, -2.763166, 5.145909, -4.495699, -5.705991, -1.495614, -1.395388, -0.729886, -3.382463, 0.179668, -0.102214, 1.612146]",c5
I0121,"[1.407045, -4.935579, 5.120878, -4.28704, -5.28912, -0.704613, -0.263162, -1.211999, 0.982428, -4.82937, 2.344911, 2.478971, 3.577679, 4.809494, -2.436401, -6.544742]",c3
I0122,"[0.780125, -5.439658, 2.156251, -3.764979, -2.435682, -3.136843, -3.835994, -3.819081, -5.911921, -4.031452, -1.584527, 1.317284, 1.518942, 1.780622, -0.860909, 2.91682]",c4
I0123,"[1.473707, -1.787082, -0.098682, 2.065437, -2.074072, 2.346473, 0.041788, -0.844881, 2.621023, 1.528745, -1.91076, 1.582356, -4.255303, -1.390376, -1.736294, -3.172216]",c2
I0124,"[0.294744, -4.726584, 6.486039, -3.02071, -5.370273, -2.047509, -1.261094, -2.761225, 1.791504, -4.874092, 2.84107, 2.957851, 3.911782, 4.713978, -2.448886, -7.346015]",c3
I0125,"[2.725812, 3.686953, 1.350939, 7.625041, -0.264978, -3.029626, 4.173804, -1.726368, 5.302591, 4.540817, 3.201027, 0.210326, 1.109736, 4.24104, -3.436415, 0.929647]",c0
I0126,"[1.439827, -5.315455, 6.455366, -2.799766, -5.900664, -2.603542, -0.627409, -2.712869, 0.522494, -4.693004, 0.853851, 1.980478, 3.600315, 4.085364, -3.363798, -7.113196]",c3
I0127,"[0.147859, -5.536744, 2.462565, -3.380951, -2.085679, -4.475861, -3.827401, -2.181759, -6.70089, -5.703708, -1.729981, 2.227091, 1.068253, 1.569331, 0.882393, 2.904843]",c4
I0128,"[1.858288, -2.566242, -1.381876, 1.193871, -0.920844, 2.337676, -0.498538, -1.447329, 2.269378, 1.540789, -2.175761, 1.84958, -4.926712, -0.800459, -2.127991, -3.264866]",c2
I0129,"[3.594494, 4.318238, 0.419101, 6.519899, 0.781412, -2.436962, 5.115128, -1.004105, 4.304703, 4.240613, 3.933811, -0.689337, -0.480003, 4.385189, -3.094936, 0.946732]",c0
I0130,"[2.82956, 4.476197, 1.324829, 8.825805, 0.604748, -2.067198, 4.528845, -2.170018, 5.885816, 4.56226, 4.12906, 0.307109, -1.425093, 4.227731, -3.342861, 2.33153]",c0
I0131,"[0.990137, -5.065482, 5.906316, -4.144585, -5.172669, -1.975603, -0.55609, -1.760331, 0.869525, -4.113755, 2.083621, 1.568177, 2.654181, 3.594723, -3.152012, -6.687908]",c3
I0132,"[0.519189, -0.977026, -0.193265, 0.620236, -0.552124, 2.344529, -1.395916, -0.63057, 3.10067, 1.124605, -1.607653, 2.16763, -4.539052, -1.992625, -2.070945, -3.211596]",c2
