account_id,event_time,health_score
A0053,1773880379000,12.44
A0054,1767254295000,50.31
A0054,1773495842000,12.78
A0055,1767256882000,44.01
A0055,1773808872000,12.93
A0056,1767354010000,48.35
A0056,1774422537000,6.36
A0057,1767339646000,47.12
A0057,1773004916000,11.96
A0058,1767290834000,57.12
A0058,1772606195000,9.62
A0059,1767397216000,49.69
A0059,1772687458000,93.66
A0060,1767310996000,45.1
A0060,1773787077000,12.06
A0061,1767392029000,44.77
A0061,1774158054000,12.9
A0062,1767350220000,54.11
A0062,1773127020000,10.76
A0063,1767320641000,54.75
A0063,1773143869000,89.46
A0064,1767321443000,50.05
A0064,1772647985000,93.34
A0065,1767263023000,43.08
A0065,1774199461000,13.96
A0066,1767318018000,49.29
A0066,1773083246000,12.76
A0067,1767309911000,55.42
A0067,1773882584000,88.84
A0068,1767360882000,44.14
A0068,1772728566000,11.37
A0069,1767368991000,49.25
A0069,1772784265000,13.6
A0070,1767358251000,56.27
A0070,1773765275000,14.76
A0071,1767265605000,48.94
A0071,1773944849000,12.09
A0072,1767289406000,39.83
A0072,1773228032000,88.97
A0073,1767313718000,57.34
A0073,1773357813000,94.86
A0074,1767281571000,49.11
A0074,1773337274000,90.42
A0075,1767347610000,43.0
A0075,1772901354000,10.33
A0076,1767274230000,53.9
A0076,1773076439000,10.16
A0077,1767261693000,52.04
A0077,1773555371000,89.18
A0078,1767270953000,49.85
A0078,1773640172000,14.42
A0079,1767236016000,48.8
A0079,1773611311000,12.68
A0080,1767315565000,47.96
A0080,1772632152000,9.39
A0081,1767345270000,50.73
A0081,1773177054000,85.28
A0082,1767355682000,49.71
A0082,1774464806000,86.3
A0083,1767329581000,49.46
A0083,1774208356000,12.41
A0084,1767270298000,43.56
A0084,1774020186000,8.66
A0085,1767323453000,43.89
A0085,1774011543000,8.06
A0086,1767397579000,40.24
A0086,1773665131000,92.66
A0087,1767268297000,48.44
A0087,1772877500000,94.5
A0088,1767294707000,51.93
A0088,1773231167000,86.98
A0089,1767303866000,45.32
A0089,1774223143000,91.96
A0090,1767332369000,53.05
A0090,1773932435000,8.45
A0091,1767308478000,54.14
A0091,1774044184000,88.82
A0092,1767302987000,47.98
A0092,1774058706000,8.95
A0093,1767374216000,55.65
A0093,1773973762000,12.7
A0094,1767292966000,48.15
A0094,1773047001000,88.87
A0095,1767331457000,59.49
A0095,1773331945000,9.53
A0096,1767347601000,54.05
A0096,1773893810000,87.52
A0097,1767372361000,62.02
A0097,1773056268000,7.02
A0098,1767374969000,53.19
A0098,1773028499000,9.09
A0099,1767364112000,40.37
A0099,1772961652000,12.53
