row_id,account_id,event_time,amount,category
R00381,A0019,1770629460000,5.36,rent
R00574,A0021,1772263560000,21.99,other
R00555,A0043,1772088780000,37.23,rent
R00412,A0051,1770909660000,8.39,other
R00405,A0011,1770861780000,3.54,grocery
R00319,A0007,1770015900000,8.03,other
R00488,A0076,1771555800000,8.56,rent
R00342,A0055,1770290040000,3.76,grocery
R00501,A0092,1771628100000,13.27,grocery
R00409,A0009,1770890040000,15.3,other
R00302,A0016,1769903880000,22.05,salary
R00498,A0011,1771625400000,17.39,other
R00334,A0042,1770161520000,62.88,rent
R00547,A0117,1771994340000,22.8,salary
R00517,A0027,1771732980000,2.65,salary
R00419,A0072,1771004340000,25.84,salary
R00486,A0087,1771545540000,2.29,rent
R00523,A0018,1771792500000,5.5,grocery
R00326,A0078,1770067800000,20.36,travel
R00296,A0119,1769873640000,20.48,rent
R00457,A0092,1771256040000,4.89,travel
R00309,A0023,1769969940000,49.89,salary
R00514,A0032,1771721580000,31.12,travel
R00467,A0059,1771334400000,4.95,salary
R00442,A0101,1771184940000,28.36,salary
R00414,A0070,1770931320000,87.42,salary
R00549,A0026,1772004300000,7.48,salary
R00508,A0111,1771694700000,117.94,grocery
R00291,A0082,1769833620000,66.52,travel
R00363,A0001,1770459600000,114.09,other
R00404,A0021,1770852420000,6.23,travel
R00383,A0070,1770660480000,65.55,travel
R00288,A0045,1769818260000,6.2,travel
R00297,A0004,1769879700000,69.73,other
R00343,A0013,1770292740000,15.74,other
R00479,A0000,1771475700000,46.4,rent
R00465,A0072,1771309140000,9.25,other
R00494,A0013,1771590480000,18.95,salary
R00594,A0071,1772387160000,20.95,salary
R00295,A0095,1769848260000,29.82,salary
R00371,A0042,1770536040000,10.82,travel
R00500,A0033,1771626600000,67.55,travel
R00431,A0065,1771065660000,68.94,rent
R00434,A0064,1771098120000,58.65,rent
R00553,A0105,1772083260000,21.73,other
R00429,A0047,1771058340000,17.08,salary
R00478,A0065,1771464000000,9.35,travel
R00571,A0086,1772238480000,10.76,salary
R00558,A0095,1772116500000,15.67,other
R00461,A0087,1771292940000,38.18,travel
R00462,A0043,1771303860000,229.91,rent
R00361,A0045,1770434160000,2.3,travel
R00289,A0061,1769820060000,83.86,rent
R00459,A0000,1771265940000,119.08,rent
R00392,A0023,1770756540000,68.51,other
R00573,A0044,1772246820000,11.15,travel
R00380,A0114,1770615840000,11.08,grocery
R00548,A0044,1772001600000,17.43,other
R00364,A0030,1770463020000,132.64,other
R00557,A0019,1772108760000,102.59,travel
R00499,A0033,1771625640000,10.32,grocery
R00544,A0054,1771974540000,20.09,salary
R00437,A0086,1771126680000,36.54,rent
R00349,A0048,1770330420000,13.46,rent
R00378,A0039,1770582540000,20.21,travel
R00480,A0028,1771505940000,3.22,other
R00401,A0049,1770824220000,14.7,grocery
R00581,A0065,1772291580000,6.75,salary
R00546,A0008,1771975920000,13.88,grocery
R00481,A0030,1771512180000,11.56,grocery
R00452,A0103,1771221480000,17.82,rent
R00527,A0015,1771820340000,20.53,salary
R00355,A0049,1770380100000,9.27,salary
R00448,A0019,1771203660000,5.18,grocery
R00512,A0082,1771710420000,9.63,travel
R00487,A0003,1771552080000,58.85,salary
R00520,A0073,1771773840000,58.62,other
R00526,A0045,1771818720000,12.48,rent
R00322,A0014,1770040260000,18.74,grocery
R00281,A0008,1769752560000,24.16,grocery
R00339,A0003,1770231120000,7.77,travel
R00531,A0099,1771871160000,9.31,other
R00282,A0111,1769754480000,41.71,salary
R00348,A0041,1770322740000,19.5,travel
R00536,A0053,1771914120000,59.0,rent
R00535,A0087,1771912980000,27.79,grocery
R00408,A0083,1770886200000,53.99,salary
R00485,A0115,1771535400000,37.69,salary
R00490,A0028,1771561920000,32.21,rent
R00332,A0003,1770147540000,18.93,other
R00303,A0023,1769918760000,17.96,salary
R00290,A0090,1769828940000,10.19,salary
R00350,A0025,1770347760000,33.13,other
R00410,A0081,1770902700000,19.48,rent
R00550,A0052,1772010360000,15.07,rent
R00299,A0053,1769896620000,1.72,grocery
R00454,A0004,1771237920000,3.53,travel
R00593,A0059,1772377860000,76.85,rent
R00446,A0117,1771202340000,5.82,other
R00384,A0064,1770665580000,36.02,rent
R00345,A0007,1770298680000,22.13,rent
R00272,A0053,1769659380000,91.99,rent
R00318,A0069,1770012000000,4.33,salary
R00377,A0035,1770573120000,47.73,salary
R00518,A0030,1771748580000,32.04,grocery
R00418,A0084,1770996300000,16.66,other
R00433,A0078,1771089240000,40.17,other
R00366,A0079,1770478020000,9.96,grocery
R00360,A0004,1770432480000,8.59,other
R00541,A0090,1771960920000,479.98,rent
R00563,A0080,1772172060000,23.29,grocery
R00367,A0001,1770486120000,11.32,travel
R00403,A0096,1770849180000,147.09,salary
R00534,A0076,1771909500000,15.7,salary
R00413,A0021,1770928680000,7.31,grocery
R00417,A0073,1770989520000,16.64,other
R00529,A0046,1771860420000,54.89,grocery
R00570,A0103,1772237580000,33.72,travel
R00293,A0092,1769843100000,8.18,rent
R00572,A0052,1772244660000,33.56,rent
R00503,A0014,1771631460000,28.15,rent
R00356,A0067,1770395580000,41.41,grocery
R00317,A0066,1770011040000,14.91,grocery
R00592,A0017,1772364900000,22.86,salary
R00582,A0071,1772306220000,14.81,travel
R00586,A0080,1772332740000,11.99,salary
R00307,A0000,1769949780000,6.75,rent
R00340,A0017,1770264540000,15.13,grocery
R00311,A0017,1769972040000,18.38,travel
R00599,A0090,1772408160000,53.59,rent
R00519,A0090,1771759920000,8.0,travel
R00271,A0021,1769653680000,9.51,rent
R00337,A0062,1770208140000,15.61,rent
R00595,A0091,1772387520000,1.86,rent
R00368,A0104,1770505980000,25.94,other
R00358,A0095,1770407760000,7.31,travel
R00551,A0090,1772015880000,23.01,grocery
R00545,A0080,1771975920000,8.12,travel
R00588,A0022,1772337420000,35.07,salary
R00577,A0061,1772272080000,118.43,other
R00561,A0094,1772146860000,8.56,salary
R00439,A0025,1771156800000,11.62,rent
R00483,A0069,1771534560000,14.62,other
R00537,A0048,1771925100000,35.87,grocery
R00335,A0020,1770167340000,10.77,rent
R00274,A0037,1769690940000,28.31,other
R00354,A0117,1770367260000,6.58,travel
R00308,A0076,1769956560000,8.03,travel
R00321,A0014,1770023700000,12.67,other
R00458,A0081,1771258920000,25.82,other
R00399,A0043,1770809400000,7.37,other
R00513,A0031,1771717080000,12.84,travel
R00471,A0117,1771367760000,25.71,other
R00320,A0083,1770016740000,12.15,travel
R00453,A0098,1771226820000,8.39,rent
R00369,A0063,1770517260000,32.39,other
R00331,A0051,1770145500000,6.69,rent
R00533,A0044,1771886460000,1.45,travel
R00475,A0014,1771421160000,44.65,travel
R00441,A0090,1771166100000,17.66,grocery
R00496,A0111,1771613160000,11.12,other
R00569,A0072,1772214480000,28.59,rent
R00482,A0056,1771529160000,32.69,other
R00492,A0112,1771565880000,30.24,salary
R00532,A0028,1771881300000,17.0,salary
R00568,A0049,1772212860000,61.28,travel
R00304,A0044,1769923620000,135.23,grocery
R00450,A0015,1771217040000,8.55,travel
R00515,A0114,1771730880000,29.92,grocery
R00373,A0026,1770540540000,15.16,other
R00505,A0014,1771661040000,43.94,grocery
R00402,A0087,1770827820000,5.39,grocery
R00491,A0015,1771565520000,1.82,grocery
R00316,A0099,1770009060000,9.25,grocery
R00314,A0087,1769986260000,45.06,other
R00510,A0031,1771702020000,10.66,travel
R00575,A0109,1772265780000,2.36,rent
R00390,A0008,1770744720000,115.65,grocery
R00329,A0096,1770134280000,9.37,grocery
R00567,A0083,1772182980000,95.69,other
R00521,A0100,1771789320000,46.43,grocery
R00336,A0089,1770181920000,5.48,travel
R00578,A0012,1772274780000,44.09,rent
R00463,A0109,1771307520000,15.41,travel
R00460,A0078,1771273200000,13.99,travel
R00585,A0023,1772331480000,46.11,grocery
R00511,A0086,1771706700000,7.23,travel
R00379,A0115,1770586020000,16.91,other
R00504,A0115,1771634100000,56.31,grocery
R00415,A0055,1770939360000,73.83,travel
R00560,A0108,1772135280000,68.99,salary
R00502,A0099,1771631100000,4.45,rent
R00528,A0029,1771837800000,25.84,other
R00587,A0095,1772334060000,6.44,rent
R00294,A0078,1769845560000,13.13,other
R00394,A0086,1770766620000,5.44,grocery
R00422,A0051,1771026840000,55.87,salary
R00391,A0118,1770754200000,16.27,grocery
R00476,A0044,1771440900000,10.51,rent
R00449,A0117,1771207200000,6.35,grocery
R00524,A0000,1771805280000,38.31,travel
R00421,A0011,1771022580000,70.11,salary
R00507,A0067,1771690020000,39.13,grocery
R00444,A0011,1771192860000,13.49,travel
R00292,A0037,1769834640000,88.61,other
R00589,A0050,1772350140000,4.82,other
R00579,A0102,1772283120000,19.13,grocery
R00438,A0088,1771143180000,29.11,rent
R00357,A0102,1770399600000,12.94,grocery
R00287,A0080,1769814720000,37.42,grocery
R00495,A0015,1771593420000,45.8,grocery
R00591,A0104,1772361180000,8.41,grocery
R00493,A0022,1771569360000,37.08,salary
R00406,A0078,1770876900000,96.25,travel
R00597,A0007,1772405640000,43.13,other
R00423,A0093,1771033680000,7.32,rent
R00443,A0016,1771185780000,8.28,rent
R00312,A0009,1769983800000,29.52,grocery
R00372,A0011,1770538920000,22.0,salary
R00420,A0088,1771022040000,14.45,rent
R00506,A0037,1771679280000,35.98,other
R00365,A0006,1770467820000,34.03,other
R00566,A0110,1772179500000,15.28,travel
R00370,A0059,1770525840000,7.35,other
R00489,A0002,1771561260000,78.79,rent
R00456,A0100,1771252680000,63.28,grocery
R00576,A0048,1772266080000,18.99,other
R00436,A0054,1771117860000,13.99,other
R00426,A0053,1771048080000,4.01,grocery
R00351,A0011,1770351600000,78.23,rent
R00538,A0066,1771928940000,95.11,other
R00440,A0109,1771162560000,7.0,grocery
R00584,A0084,1772326740000,24.46,salary
R00273,A0018,1769673900000,9.2,travel
R00543,A0029,1771969680000,2.8,grocery
R00395,A0100,1770772080000,22.68,rent
R00539,A0112,1771935660000,14.33,rent
R00596,A0067,1772390700000,39.1,travel
R00522,A0031,1771790160000,135.1,grocery
R00375,A0089,1770549300000,22.04,rent
R00424,A0028,1771042920000,26.99,salary
R00280,A0013,1769736480000,25.1,rent
R00298,A0108,1769880600000,17.62,rent
R00509,A0068,1771701660000,7.35,rent
R00284,A0053,1769800200000,62.64,grocery
R00353,A0020,1770356640000,75.87,other
R00564,A0015,1772172600000,15.58,other
R00333,A0089,1770156480000,10.89,other
