row_id,account_id,event_time,amount,category
R00520,A0012,1771747980000,1.98,rent
R00562,A0082,1772133900000,6.18,grocery
R00369,A0070,1770660420000,5.43,travel
R00523,A0073,1771763160000,233.97,other
R00317,A0023,1770219900000,10.05,other
R00597,A0001,1772397600000,6.72,salary
R00414,A0088,1770938160000,16.34,grocery
R00465,A0000,1771262160000,18.51,other
R00473,A0051,1771370340000,28.32,salary
R00338,A0080,1770421080000,8.81,salary
R00491,A0089,1771531020000,39.03,travel
R00424,A0111,1771010820000,20.04,grocery
R00478,A0054,1771399320000,16.75,other
R00370,A0102,1770662400000,11.0,travel
R00471,A0088,1771359180000,34.83,other
R00531,A0025,1771812840000,14.41,other
R00326,A0004,1770317700000,19.95,travel
R00526,A0059,1771782600000,13.3,rent
R00598,A0014,1772400300000,32.56,other
R00406,A0076,1770875040000,5.01,other
R00349,A0033,1770507720000,5.19,rent
R00571,A0027,1772211780000,7.72,salary
R00410,A0105,1770902280000,10.43,rent
R00555,A0012,1772062140000,39.28,salary
R00429,A0105,1771031880000,83.43,grocery
R00347,A0061,1770498720000,10.25,salary
R00556,A0063,1772066700000,7.32,other
R00448,A0023,1771154940000,96.02,other
R00584,A0113,1772294880000,77.45,travel
R00445,A0115,1771150800000,600.08,salary
R00522,A0090,1771757340000,22.47,grocery
R00415,A0068,1770955080000,82.37,other
R00516,A0068,1771724160000,47.89,travel
R00552,A0047,1772041020000,8.25,other
R00466,A0102,1771282140000,17.32,travel
R00459,A0081,1771233840000,7.81,grocery
R00334,A0097,1770408360000,11.47,grocery
R00434,A0017,1771073580000,122.02,travel
R00582,A0066,1772277360000,11.35,travel
R00352,A0040,1770528780000,59.41,travel
R00409,A0055,1770896280000,4.55,salary
R00488,A0030,1771492080000,10.55,grocery
R00483,A0045,1771445340000,9.97,grocery
R00591,A0037,1772373480000,26.69,travel
R00438,A0038,1771117260000,153.66,rent
R00538,A0038,1771898040000,6.78,rent
R00403,A0093,1770864960000,35.57,rent
R00327,A0078,1770335400000,10.66,grocery
R00477,A0039,1771398960000,5.27,salary
R00451,A0105,1771171440000,34.59,rent
R00418,A0109,1770977700000,10.73,grocery
R00575,A0103,1772232180000,10.37,grocery
R00324,A0012,1770315960000,41.56,other
R00385,A0089,1770728640000,108.5,grocery
R00470,A0002,1771351680000,11.16,travel
R00587,A0058,1772309640000,29.53,grocery
R00382,A0004,1770716400000,62.65,grocery
R00454,A0094,1771188000000,9.25,other
R00318,A0091,1770231720000,158.75,rent
R00323,A0090,1770287700000,9.71,other
R00480,A0034,1771416060000,10.94,rent
R00543,A0101,1771926360000,21.17,travel
R00320,A0094,1770262380000,4.29,grocery
R00579,A0024,1772264580000,65.99,rent
R00391,A0072,1770790440000,88.11,rent
R00580,A0098,1772265420000,56.64,grocery
R00366,A0107,1770643200000,20.63,salary
R00354,A0113,1770537240000,3.73,travel
R00460,A0095,1771243560000,11.15,salary
R00389,A0044,1770763140000,46.0,salary
R00398,A0053,1770844740000,19.68,travel
R00422,A0047,1771001640000,55.95,rent
R00432,A0047,1771051380000,11.01,other
R00524,A0090,1771765920000,20.56,grocery
R00346,A0045,1770497100000,32.92,travel
R00386,A0088,1770738000000,126.87,grocery
R00417,A0052,1770975780000,45.1,travel
R00464,A0022,1771252380000,14.81,grocery
R00455,A0097,1771191120000,22.65,travel
R00492,A0045,1771531440000,57.12,rent
R00343,A0099,1770465060000,25.24,other
R00527,A0011,1771783140000,23.5,grocery
R00439,A0118,1771122480000,13.84,grocery
R00541,A0106,1771908720000,18.52,other
R00475,A0028,1771376040000,2.6,other
R00332,A0032,1770371100000,135.15,grocery
R00407,A0115,1770885600000,15.17,salary
R00586,A0072,1772299800000,94.32,salary
R00401,A0002,1770858240000,52.04,grocery
R00570,A0071,1772206620000,26.85,other
R00560,A0090,1772129880000,13.02,travel
R00430,A0015,1771044780000,3.85,travel
R00322,A0061,1770274920000,5.19,salary
R00404,A0102,1770872220000,18.9,travel
R00413,A0015,1770936240000,13.11,grocery
R00440,A0038,1771122720000,13.49,rent
R00358,A0024,1770568080000,28.19,salary
R00435,A0094,1771075860000,10.47,grocery
R00534,A0109,1771852140000,20.0,salary
R00452,A0077,1771177260000,10.36,rent
R00461,A0028,1771244100000,87.84,rent
R00450,A0074,1771171380000,59.44,grocery
R00474,A0021,1771375860000,49.33,other
R00493,A0107,1771535640000,31.46,rent
R00314,A0050,1770179160000,87.82,other
R00426,A0017,1771018020000,30.85,other
R00427,A0113,1771022340000,0.9,rent
R00331,A0023,1770368460000,2.41,other
R00381,A0013,1770713400000,6.22,travel
R00599,A0030,1772403900000,24.89,salary
R00447,A0034,1771154100000,29.82,rent
R00572,A0070,1772213880000,26.4,other
R00499,A0097,1771570260000,14.86,rent
R00462,A0082,1771247700000,8.94,salary
R00496,A0115,1771557900000,22.06,other
R00365,A0089,1770638760000,7.83,other
R00380,A0000,1770693420000,20.87,other
R00319,A0083,1770249780000,9.42,grocery
R00337,A0008,1770413340000,2.4,other
R00313,A0020,1770146580000,3.5,travel
R00321,A0057,1770269160000,1.42,other
R00490,A0023,1771530780000,17.42,salary
R00595,A0016,1772387220000,9.54,rent
R00359,A0110,1770576900000,41.22,rent
R00557,A0011,1772082960000,22.63,grocery
R00536,A0035,1771870080000,26.62,rent
R00479,A0066,1771415880000,64.94,salary
R00351,A0088,1770524160000,54.25,other
R00545,A0098,1771948500000,72.81,travel
R00503,A0016,1771627560000,28.33,rent
R00444,A0054,1771145820000,12.82,rent
R00363,A0059,1770611160000,15.59,other
R00513,A0029,1771705140000,30.69,travel
R00511,A0015,1771690380000,22.99,salary
R00588,A0011,1772310780000,13.16,other
R00576,A0008,1772242620000,23.83,salary
R00596,A0080,1772392260000,3.59,grocery
R00345,A0002,1770496620000,14.38,salary
R00335,A0005,1770408420000,424.34,salary
