item_id,embedding,label
I0046,"[1.237787, -6.645236, -0.432211, 0.894113, 3.76543, 0.697138, 0.784079, 1.473432, -6.083373, -0.838905, 2.477626, -4.158123, -5.045168, -3.745503, -0.849106, 5.033192]",c2
I0047,"[-4.397997, -3.141356, 4.252727, -2.363406, -2.341914, -0.302822, -0.71203, -1.027404, -3.301092, 0.855198, 1.418219, 1.281271, -3.760449, 0.412158, 0.580774, -5.665785]",c5
I0048,"[-8.337959, 6.170856, -2.235813, -3.284485, -4.83013, -0.573392, -2.874413, -0.808386, 7.026324, -0.617435, -0.567127, -1.98024, 4.346021, 0.141102, 1.811317, -2.37262]",c0
I0049,"[-8.429471, 6.546314, -3.181925, -3.944073, -3.273512, -0.202111, -2.965913, -0.215221, 6.091827, -0.736607, -1.583627, -1.53149, 4.613952, 0.996593, 1.648404, -1.44124]",c0
I0050,"[5.243661, -2.660169, 0.292169, -1.959255, 2.961269, 3.730314, 1.545216, -1.924423, -3.62236, -0.172766, -6.6368, -2.90604, -2.808139, 2.021392, 3.120217, -0.935613]",c1
I0051,"[6.014093, -2.825012, -0.172307, -1.648662, 2.810797, 3.876008, 1.211768, -1.559842, -2.955379, -0.61307, -5.882341, -2.430743, -4.32698, 2.037685, 3.109553, -1.631743]",c1
I0052,"[3.526431, 0.829845, 0.823045, 2.423741, 1.429435, -0.111886, -0.251521, -4.102478, -2.493017, 0.885049, -2.669213, -2.569422, 4.506385, -3.351476, 0.751603, -3.957511]",c3
I0053,"[1.723752, -5.265339, -0.919551, 0.782203, 2.712294, 0.597605, 2.139233, 0.307127, -5.880174, 0.555501, 3.601988, -3.86497, -6.801952, -3.751365, -0.831185, 4.560312]",c2
I0054,"[1.775476, -5.427264, -0.75122, -0.057066, 2.766365, 0.569503, 1.665003, 1.905708, -5.001984, -0.40895, 3.722829, -3.029521, -5.699679, -4.844607, -1.597446, 5.04653]",c2
I0055,"[-7.644097, 6.426249, -1.644191, -4.570726, -4.594414, -0.684649, -3.4829, -0.34904, 6.328563, 0.104156, -1.965572, -2.550286, 5.013473, -0.496112, 0.376184, -1.121662]",c0
I0056,"[-0.249354, -2.010725, 1.440767, -6.315993, -0.314929, 0.857945, 0.915368, 3.942791, -0.006796, -3.987802, 0.661607, -2.731134, -0.526331, 3.131537, 3.686036, -1.918539]",c4
I0057,"[-0.340879, -2.202665, 2.236129, -6.5626, 0.279526, 0.292528, 0.668173, 3.579257, 0.380996, -5.920933, 1.498739, -3.10502, -0.804757, 1.718772, 2.951977, -2.408684]",c4
I0058,"[-8.716447, 5.967788, -3.037494, -3.939319, -4.08249, 0.171971, -3.164802, 0.052185, 5.989265, -0.892172, -2.210512, -1.754283, 4.062672, -0.309774, 2.510229, -1.583069]",c0
I0059,"[-4.371369, -0.258637, 3.126023, -3.057742, -2.138461, 0.216448, 0.424434, 0.022809, -1.91038, 0.301692, 1.664945, 1.830258, -3.049719, 0.629501, -0.282988, -4.085515]",c5
I0060,"[1.641125, -5.441514, -0.658238, 0.547479, 2.886895, -0.856517, 2.612654, 0.947022, -6.140033, -1.01637, 4.183948, -4.414613, -5.819758, -3.705625, 0.460235, 4.865761]",c2
I0061,"[-4.997623, -2.325759, 3.064767, -3.456532, -1.826687, -0.885421, -0.77408, 0.036874, -1.109456, 0.374601, 1.383418, 1.531231, -2.564004, 0.593723, 0.134446, -3.576252]",c5
I0062,"[1.863481, -4.725902, 0.623293, 0.837126, 3.470021, -0.285763, 1.981847, 1.330969, -6.344655, -0.504605, 3.163247, -2.866213, -6.146025, -5.814451, -1.136683, 5.322544]",c2
I0063,"[2.358267, -6.199209, -1.467212, 1.001624, 3.60323, 0.370249, 1.78654, -0.269141, -5.415965, -0.048948, 2.571138, -3.52115, -7.07805, -5.808926, -1.485418, 4.998155]",c2
I0064,"[-8.064185, 5.596611, -2.642664, -3.404947, -5.257282, -0.670691, -2.953909, 0.251336, 5.665381, -0.290277, -1.912873, -1.669884, 3.786125, 0.811789, 0.086377, -0.679464]",c0
I0065,"[1.279607, -4.801784, -0.108373, 0.916739, 2.386037, -0.03568, 1.857785, 0.918243, -6.703612, -0.547858, 3.313318, -3.139317, -5.540655, -4.632316, 0.33624, 4.76923]",c2
I0066,"[1.925418, -4.376191, 0.321001, 1.813112, 2.800988, -0.180441, 2.631195, 1.405215, -5.889086, -0.660909, 3.49438, -3.755046, -6.136213, -4.507611, -0.958719, 5.051705]",c2
I0067,"[-7.615567, 6.35601, -2.457681, -3.871028, -3.561224, -0.091636, -3.231893, -0.94478, 6.016869, -0.38274, -0.401811, -3.145723, 3.236651, -0.254956, 0.877829, -1.599776]",c0
I0068,"[-5.578419, -2.6132, 3.007971, -2.841079, -0.779851, -0.201646, -0.906199, -0.674431, -1.663498, 0.727992, 1.300854, 2.59299, -3.487488, 0.7142, -0.450596, -4.422762]",c5
I0069,"[-7.859255, 6.60749, -2.524967, -4.009553, -4.346489, -0.944622, -2.784871, 0.169077, 6.909541, -0.702727, -1.866489, -1.746432, 4.813964, -0.257229, 1.231658, -1.78131]",c0
I0070,"[1.866467, -5.270341, 0.19225, 0.303892, 1.895361, 0.160835, 2.485523, 1.310031, -5.294486, -0.971628, 2.423974, -2.472602, -6.700394, -4.510009, -2.342582, 5.266323]",c2
I0071,"[-5.092503, -2.933582, 3.18604, -2.988773, -1.871209, 0.339663, -1.034894, -0.49645, -1.174233, 1.766073, 1.021563, 1.739459, -3.390324, 1.463486, -0.401674, -4.487076]",c5
I0072,"[0.095105, -0.929485, 1.77493, -6.471385, -0.229974, 1.336768, 1.220547, 4.278505, 0.8601, -4.881724, -0.428811, -4.064203, 0.056648, 2.955581, 2.378218, -2.403044]",c4
I0073,"[-7.993521, 6.865607, -3.499445, -3.674225, -4.662732, -0.873507, -2.003281, -0.013698, 6.741982, -1.013117, -1.453617, -1.319205, 5.656063, 0.408607, 1.040705, -2.382418]",c0
I0074,"[1.930233, -4.936454, 0.322904, 0.912399, 1.868303, -0.283286, 2.538637, 1.25234, -6.866366, -0.617186, 2.637192, -2.27419, -5.957, -3.714835, -1.037314, 4.740706]",c2
I0075,"[-5.090612, -1.885859, 3.703961, -2.43905, -2.040065, -0.703632, -1.283874, 0.09766, -1.508998, 0.961841, 1.37721, 1.711687, -3.906237, 1.410589, -0.951472, -3.578199]",c5
I0076,"[-7.928021, 6.088362, -1.957528, -3.842406, -4.452716, -0.861869, -2.862898, 0.934173, 6.547438, -1.442632, -0.985076, -1.232506, 4.482236, 1.373421, 1.349805, -2.438972]",c0
I0077,"[2.352678, -1.462902, 0.844061, 3.287392, 1.860616, -1.124313, -0.717878, -3.873229, -3.237046, 0.239131, -2.441462, -3.443218, 2.474076, -2.789106, 0.054017, -4.36188]",c3
I0078,"[1.097562, -2.295744, 1.817549, -5.990018, -0.661631, 0.95872, 0.26952, 4.276903, 0.771159, -4.671875, -0.868869, -2.415438, 1.217938, 3.274392, 3.649551, -1.549017]",c4
I0079,"[0.907958, -5.352537, 0.999066, -0.232283, 2.100815, 0.89586, 1.848277, 1.509194, -5.190002, -0.607197, 3.063372, -2.532803, -6.504184, -4.772577, -0.47589, 6.291208]",c2
I0080,"[4.423091, -3.307289, 0.616369, -1.961395, 2.877675, 2.76385, 1.669426, -1.284106, -3.993369, 0.12416, -4.325582, -2.364185, -3.70417, 0.750118, 4.405412, -1.738099]",c1
I0081,"[5.450503, -2.464104, 0.902946, -1.947125, 3.119717, 3.422369, 1.025959, -2.208998, -3.146162, 0.042034, -5.21266, -3.761632, -4.746662, 0.94998, 3.190391, -1.477962]",c1
I0082,"[-1.114944, -1.503246, 2.504092, -6.709651, 0.784678, 2.061452, 2.332497, 4.017015, -0.417485, -4.036982, 0.300839, -3.217266, 0.813663, 4.294609, 3.369843, -3.892943]",c4
I0083,"[3.028785, 0.768977, 0.77758, 3.656695, 1.662403, -0.668138, -0.024429, -3.705006, -2.505618, 1.523971, -1.549818, -2.343742, 3.642919, -2.899355, -0.081636, -3.538254]",c3
I0084,"[-0.506006, -1.59298, 2.215365, -6.095789, 0.747751, 1.928486, 1.477224, 3.285913, 0.682175, -4.344664, 0.692345, -2.947376, 0.093458, 4.303994, 3.453668, -2.346528]",c4
I0085,"[-7.93722, 6.520487, -2.437156, -3.985856, -3.548108, -0.798818, -3.043434, -0.648159, 7.475654, -0.56348, -1.142644, -2.319537, 3.812926, -0.720865, 1.202272, -1.578]",c0
I0086,"[3.062978, -0.693176, 0.601764, 2.959724, 0.727921, -0.693461, -1.837279, -3.470747, -2.69395, 0.649523, -2.100705, -3.983456, 3.502438, -3.653084, -0.130498, -4.815765]",c3
I0087,"[-0.456197, -1.360194, 2.160083, -7.03612, 0.934, 1.145322, 1.752684, 3.746813, 0.08535, -4.468576, 0.554763, -3.698136, -0.373187, 4.135832, 3.379542, -2.432587]",c4
I0088,"[0.242415, -0.712362, 2.202006, -6.483624, 0.194251, 1.799178, 0.629234, 3.7421, 0.856706, -3.72808, 0.991498, -3.608776, -0.336537, 3.310249, 3.854692, -2.065582]",c4
I0089,"[3.927697, -3.019117, 0.431631, -2.356534, 2.408353, 3.921584, 1.356845, -1.259068, -2.565415, 0.258552, -5.625055, -3.532921, -4.244647, -0.092034, 3.740515, -1.525447]",c1
I0090,"[4.796517, -1.872976, 0.324314, -1.904896, 2.547617, 3.939082, 0.438772, -2.034425, -2.260927, -0.37513, -6.245993, -2.569953, -3.446222, 0.557591, 2.453202, -1.052255]",c1
I0091,"[-8.106776, 6.578476, -2.793641, -3.23425, -3.997587, -1.477615, -2.534752, -0.940755, 4.344832, -0.673843, -2.005264, -1.090825, 5.052263, 0.878529, 1.201193, -1.840948]",c0
I0092,"[-7.790991, 5.733977, -2.283115, -3.946338, -4.392876, -0.713047, -2.069509, -0.978213, 5.740666, -1.164012, -0.638399, -0.995558, 4.565769, 0.367771, 1.689711, -1.831426]",c0
I0093,"[-0.53843, -1.45073, 2.059806, -7.503304, -0.178169, 1.020601, 0.497056, 4.0279, -0.093862, -4.860704, 1.00416, -3.392679, 0.184788, 3.659719, 3.16518, -0.942739]",c4
I0094,"[1.772634, -5.82832, -0.622863, 0.457098, 3.764831, 1.04803, 2.099451, 0.932136, -5.591036, 0.399943, 4.468669, -2.693683, -5.750735, -4.779537, -0.206889, 6.549722]",c2
I0095,"[1.348594, -5.767146, 0.185526, 0.914059, 2.393194, 1.328646, 2.706823, 0.730685, -5.270198, -0.498715, 2.65019, -2.9014, -6.001575, -4.138693, -0.655263, 5.060963]",c2
I0096,"[0.943524, -1.843673, 2.266809, -6.688288, 0.006701, 0.895018, 0.36792, 4.052826, 0.553847, -5.226354, 1.372782, -2.487527, 0.627415, 3.488434, 3.971752, -2.151253]",c4
I0097,"[-4.825551, -2.1532, 3.747065, -2.809658, -0.273407, 0.71289, 0.032625, -0.3751, -2.157847, 0.454502, 0.789802, 1.336801, -2.898368, -0.118892, -0.232638, -4.381657]",c5
I0098,"[-0.265166, -1.66881, 1.898998, -6.614161, 0.079208, 1.06879, 0.433169, 3.449432, -0.178014, -3.88619, -0.549522, -3.70397, 0.300858, 2.320349, 3.218565, -1.972798]",c4
I0099,"[2.742693, -1.375213, 1.739895, 4.139542, 1.238001, -0.936618, -0.768505, -3.38995, -1.873085, 0.4504, -1.15413, -2.8305, 3.507967, -2.592151, 0.262853, -4.522822]",c3
I0100,"[-0.507889, -1.608972, 2.888051, -7.751638, 1.007395, 2.420519, 1.270733, 3.578116, 1.112158, -4.693703, 0.461218, -2.727167, 0.859983, 2.708948, 4.60926, -2.976898]",c4
I0101,"[-0.417634, -1.041577, 2.291875, -6.075085, 0.561829, 1.501512, 0.213245, 4.915624, -0.480633, -4.762125, -0.162578, -3.212622, 0.627547, 3.04246, 4.225316, -1.166632]",c4
I0102,"[2.2092, -6.321058, -0.040968, 1.229143, 2.072556, 0.771265, 2.289025, 1.277093, -5.613847, -0.593229, 3.214783, -3.243337, -6.723667, -4.00316, -0.580527, 5.178944]",c2
I0103,"[-5.07087, -1.485395, 4.166527, -2.453782, -2.108671, -0.759641, -0.308715, -0.962321, -2.324455, 1.812261, 1.422291, 1.905708, -2.093037, 1.117072, 1.204385, -5.365137]",c5
I0104,"[-5.122158, -2.525549, 2.910524, -2.014792, -1.242294, -0.390438, -1.572104, -0.31812, -1.714764, 0.803249, 0.991541, 1.442227, -3.277912, 0.811313, 0.939626, -3.780963]",c5
I0105,"[-8.151497, 5.484785, -3.081353, -3.894653, -4.914639, -0.490145, -2.80226, -0.318683, 6.198301, -1.287868, -1.872263, -2.151703, 4.705361, 0.570678, 1.674794, -2.016879]",c0
I0106,"[2.851255, -4.841992, 0.190097, 0.362702, 2.918718, -0.365162, 2.318846, 1.275559, -5.246497, -0.789159, 2.894154, -3.045507, -6.096303, -4.307655, -0.85857, 5.526823]",c2
I0107,"[1.881537, -6.15575, 0.478392, 0.889334, 2.659672, 0.48004, 2.374424, 0.968248, -6.459779, -0.087019, 3.733621, -4.095226, -4.927304, -4.716936, -0.195074, 4.892737]",c2
I0108,"[4.329435, -2.675514, 0.745144, -1.494834, 2.794444, 3.722157, 1.064281, -0.679929, -3.333832, -0.715542, -4.072343, -1.583689, -3.526024, 1.154227, 4.455958, -0.607077]",c1
I0109,"[2.340485, -4.284199, 0.475559, 0.184985, 3.280434, 0.645127, 2.496662, 0.482557, -5.788419, 0.099684, 4.222988, -3.379814, -6.357626, -5.416377, -1.046468, 5.718804]",c2
I0110,"[1.689652, -0.326283, 1.120309, 2.837125, 1.443962, -2.176089, -0.000256, -2.954256, -2.701014, 2.182483, -1.845321, -2.418659, 2.23085, -2.416913, 1.079897, -4.813685]",c3
I0111,"[-5.09198, -1.558654, 3.120024, -2.486681, -2.19267, -0.183318, -0.932613, -0.327266, -1.184577, 1.881904, 0.605089, 2.09521, -2.823026, 1.283106, 0.120279, -3.067336]",c5
I0112,"[-8.602949, 5.865426, -3.421778, -3.394297, -3.959395, -0.636002, -3.077825, -0.5859, 5.946574, -2.067864, -2.776794, -2.468997, 3.801759, 0.748475, 2.534075, -1.928403]",c0
I0113,"[0.054277, -0.399983, 0.624621, -6.301021, 0.149892, 2.234616, 1.727453, 2.978606, 0.598984, -4.262476, -0.371427, -3.841344, -0.480614, 2.840719, 3.538501, -2.337296]",c4
I0114,"[-4.710266, -2.195869, 3.265381, -2.638551, -1.986597, 0.087473, -1.18621, 0.003787, -3.084102, -0.041182, 1.649037, 0.854261, -3.554668, 1.01013, 1.145653, -3.798531]",c5
I0115,"[-9.329865, 5.901446, -2.724388, -5.200961, -4.24088, -0.187669, -3.311259, -0.788106, 6.079479, -0.700416, -1.349806, -0.413593, 4.123927, -0.178267, 1.120799, -1.298685]",c0
I0116,"[2.684755, 0.263589, 1.313184, 4.065288, 1.075861, -1.389915, -0.452197, -4.086545, -2.470149, 1.035773, -2.860798, -2.650664, 3.53636, -3.735234, -0.095357, -5.034338]",c3
I0117,"[-7.975444, 5.834719, -2.628516, -4.158207, -4.79236, -0.688791, -1.819913, -0.311474, 5.932777, -1.701632, -1.044145, -2.101388, 3.888746, 0.539219, 0.660215, -3.54246]",c0
I0118,"[-0.29594, -0.701956, 3.143007, -6.660007, -0.196051, 1.673393, -0.343408, 4.294529, -0.329399, -4.424817, -0.359759, -3.39633, 0.113535, 4.558116, 3.939337, -2.746349]",c4
I0119,"[2.20313, -0.880228, 0.936089, 1.883221, 0.886807, -0.014882, -0.319513, -2.807839, -2.125083, 0.982626, -2.780448, -2.917807, 3.486672, -2.892323, 0.662837, -4.973385]",c3
I0120,"[4.678271, -1.972558, 0.672399, -1.618985, 3.443259, 4.455556, 1.541826, -1.791179, -3.582227, -0.622186, -6.598586, -2.876204, -4.45582, 0.197798, 3.477352, -1.410284]",c1
I0121,"[-4.106375, -2.351089, 3.356786, -2.731264, -1.346922, -0.96828, -0.865645, -0.618107, -2.225896, 0.46314, 1.057971, 1.811815, -2.856339, 1.328097, 1.009988, -5.003179]",c5
I0122,"[-5.458935, -2.07881, 4.082384, -3.027685, -1.704047, 0.251376, -0.405618, -0.622151, -2.072621, 2.196123, 1.54914, 1.447329, -3.279606, 1.409204, -0.307952, -4.127065]",c5
I0123,"[3.394079, -2.376431, 0.524441, -1.516308, 3.078677, 2.826394, 0.673765, -0.315983, -4.022845, -0.516914, -6.263957, -3.058514, -3.021002, 1.273117, 3.640914, -0.944372]",c1
I0124,"[-4.566029, -1.735437, 2.932869, -1.815166, -1.848083, 0.385731, -0.60613, 0.444069, -1.662153, 1.195661, 1.786148, 1.29141, -4.06474, 0.298174, -0.001336, -4.984552]",c5
I0125,"[-0.362502, -1.65368, 1.071558, -6.381957, 0.664639, 1.766095, 0.723832, 3.233938, 0.385182, -3.785227, -0.129431, -2.968692, 0.085411, 2.863506, 4.018221, -2.305016]",c4
I0126,"[1.715722, -5.594151, 0.813502, 1.809695, 1.650124, 0.57515, 2.731628, 1.059431, -5.098669, 0.457761, 3.25737, -3.223868, -5.940657, -3.825221, -0.737848, 6.147438]",c2
I0127,"[-8.636035, 6.800693, -2.201982, -4.211165, -4.470587, -0.193005, -2.110648, -0.060258, 6.342239, -0.851351, -1.164926, -1.027088, 4.02885, 0.191778, 1.122333, -1.725059]",c0
I0128,"[2.341223, -4.528591, -0.401699, 1.730046, 2.369573, 0.279487, 1.778408, 0.399809, -5.360547, -1.037449, 3.304895, -3.621322, -7.977779, -4.463434, -1.116561, 5.59193]",c2
I0129,"[1.034542, -5.789354, 0.330621, 0.426703, 3.389533, -0.370127, 1.965849, 1.670754, -6.496871, -0.803219, 4.40579, -3.361341, -6.134605, -4.095059, -0.478793, 5.92239]",c2
I0130,"[-7.510771, 6.286705, -2.991212, -4.316595, -5.344411, 0.400953, -2.514897, 0.706361, 6.238411, -1.97574, -1.527222, -1.667252, 3.949781, -0.16459, 0.990734, -1.545096]",c0
I0131,"[5.442329, -2.194057, -0.150912, -0.900388, 3.889641, 1.33224, 1.225872, -2.385411, -3.51954, -0.180381, -5.333126, -2.285837, -3.154646, 1.602964, 4.037318, -0.879302]",c1
