row_id,f1,f2,f3,f4,f5,label
T00151,0.795076,-2.419778,-0.987886,0.043974,0.309293,1
T00152,-0.271139,-0.845023,-0.081546,-1.035847,2.468213,0
T00153,0.047253,-2.02092,0.664545,0.64568,-0.161613,0
T00154,-0.521691,-0.481371,-0.571796,0.03193,-0.603622,0
T00155,0.76174,0.837903,0.899528,-1.743559,1.722247,1
T00156,-2.360674,0.286914,-1.95247,-2.014779,-0.059568,1
T00157,-1.149569,-1.169475,-0.230763,-0.031819,0.84488,0
T00158,-0.207594,0.06208,0.100204,1.108675,-1.204951,1
T00159,-1.43692,1.08007,-0.15757,1.519118,1.331682,0
T00160,-0.164173,0.745106,0.753896,-0.136573,2.4693,0
T00161,2.141158,-0.761516,0.744327,1.620521,0.622065,0
T00162,0.726499,-1.049742,1.174769,-0.136556,-0.930851,0
T00163,-0.357357,0.294981,-0.419626,-0.700693,1.379944,1
T00164,-0.816191,0.10691,-0.123344,-0.957985,0.075447,1
T00165,-1.270457,0.242617,0.904806,-0.509663,-0.443508,0
T00166,-0.126561,0.074757,0.13038,-1.032847,-0.693536,1
T00167,0.098803,-0.217584,-0.219176,0.453036,1.375346,0
T00168,-0.421449,1.744977,-0.529468,-1.068437,-0.314455,1
T00169,-0.477593,-0.944722,-1.00001,0.944223,1.080472,0
T00170,0.688832,0.498559,-1.462248,0.016247,-0.207876,1
T00171,0.731136,0.980282,-0.490236,-1.938075,1.560053,1
T00172,0.18522,-1.480406,0.90115,-0.115937,-0.728204,1
T00173,0.44778,0.585957,0.981183,-0.352492,-1.258491,0
T00174,0.223206,-0.039983,-0.075468,1.560509,-1.469354,1
T00175,-0.86741,1.018669,1.014171,-1.570225,0.503678,0
T00176,2.04586,-0.439155,0.599922,1.341961,-0.101356,0
T00177,0.176988,-1.8069,-1.929878,0.649765,0.80537,0
T00178,-0.90745,1.305959,0.332592,0.501363,1.340073,0
T00179,-0.01369,0.891869,-0.20966,1.105861,1.166231,0
T00180,-0.60503,0.314515,1.076728,-1.820158,-1.243414,1
T00181,-0.5971,0.537225,-0.368053,-1.06757,-0.656514,1
T00182,0.076589,-0.365212,0.424344,0.325235,-0.578659,1
T00183,-0.809333,0.27135,0.587685,0.254793,0.269173,0
T00184,-0.079999,0.600285,0.426827,1.684528,0.594672,0
T00185,-1.005044,0.565146,-1.605268,1.593565,-0.189255,1
T00186,2.445541,0.450172,-1.350346,0.780347,-1.986765,1
T00187,1.402712,2.747631,1.754416,-0.489724,-0.095328,0
T00188,-1.386252,-0.135596,-2.173788,0.158894,-1.221637,1
T00189,0.655304,1.103139,1.624658,-0.542322,1.124782,0
T00190,-1.644232,0.345426,0.871078,-1.181431,-0.222877,0
T00191,1.234988,-2.556879,-0.414012,1.123335,-0.526814,1
T00192,0.957967,0.54603,-2.186182,-0.701728,-0.167242,1
T00193,2.100182,-1.065896,1.747046,0.467613,-0.499414,0
T00194,-0.312856,0.323451,2.837672,-0.757293,-0.36449,0
T00195,0.913468,0.275192,-0.475069,1.298882,1.845327,0
T00196,-0.923699,0.343516,0.406881,0.165865,-0.119698,0
T00197,0.235593,0.866531,0.280331,-1.360745,-0.250777,0
T00198,-0.988005,-1.311854,1.048839,-0.830684,0.589272,0
T00199,1.185709,-2.251013,2.338619,-1.589345,-0.258025,0
T00200,-3.126152,0.422171,0.297751,0.498088,-0.606448,0
T00201,0.150422,-0.48141,1.256314,0.951736,2.776129,0
T00202,-0.412558,0.599726,-1.910857,0.452093,0.017366,1
T00203,0.268656,-2.587051,0.000258,1.457688,-1.801403,0
T00204,0.654315,0.070041,0.814375,-0.690376,-1.011437,1
T00205,1.254779,1.017818,0.598023,1.034126,-0.482992,1
T00206,-0.085554,-1.533416,0.796858,1.432059,-0.404505,0
T00207,0.499137,-0.492724,-0.154817,0.133126,0.960555,0
T00208,-0.61202,-1.128784,0.348584,0.301793,-0.377918,1
T00209,-0.129452,-1.239729,0.11355,0.012405,1.400384,0
T00210,-1.462328,-1.021108,1.822106,0.349205,0.813862,0
T00211,-1.034764,-1.574203,0.143453,0.425078,-1.104045,1
T00212,0.631377,-0.533979,-0.584729,-0.258658,0.416193,0
T00213,1.30952,1.448383,0.492411,1.087438,1.408323,0
T00214,-0.456291,-1.396876,1.195277,0.338629,0.22587,0
T00215,-0.275151,-0.028893,-0.703607,1.940043,-0.099317,1
T00216,-0.080058,1.443971,-0.652902,-1.131992,-0.357441,1
T00217,0.069634,1.27429,-1.720639,-0.297813,-0.887328,1
T00218,0.398763,-1.229552,1.639636,0.415991,-1.262832,0
T00219,-0.015313,0.128154,-0.451794,-1.48252,0.580381,1
T00220,-0.32579,-0.575381,-0.10884,-0.592145,0.616375,0
T00221,-1.381652,0.55398,0.390846,-0.624886,-2.584048,1
T00222,0.072823,0.675006,-0.10239,-2.254474,0.489809,1
T00223,-2.79984,0.630141,0.20514,1.030764,0.484808,0
T00224,-0.938465,-0.12183,-0.275864,0.632432,-1.254674,0
T00225,0.52825,-1.728865,-0.583669,0.681282,0.929261,0
T00226,0.650919,0.941147,0.299209,-1.242674,1.217244,0
T00227,-0.710645,-0.01092,-0.421814,0.141816,1.685957,0
T00228,1.414416,-0.935762,-0.378483,1.563418,-0.091483,1
T00229,-1.116354,2.326109,-0.029946,-1.136253,0.471564,0
T00230,0.044271,-0.585817,0.342516,0.545336,0.301489,0
T00231,-1.143346,-0.099038,1.627581,-0.059653,1.027041,0
T00232,-1.618244,1.864364,-0.292841,0.985625,-0.737865,1
T00233,-1.446031,-0.560641,-0.192038,0.524175,0.607948,0
T00234,-0.398642,-0.624121,1.039394,0.412196,0.121085,0
T00235,0.263744,-0.532724,-0.871755,0.402506,0.749299,0
T00236,-0.47639,0.784906,0.448834,-0.020635,2.295053,0
T00237,0.388608,-0.003426,0.597925,-1.348611,-0.813908,1
T00238,-0.842886,-1.075404,0.186407,0.75635,-1.035004,1
T00239,0.197063,0.614261,0.697028,0.401367,-0.106709,1
T00240,1.003508,0.316399,0.089048,0.76555,0.716785,0
T00241,-0.026801,-1.283142,-0.729334,-1.956297,1.616413,1
T00242,0.218051,0.307646,0.978644,0.316053,2.304276,0
T00243,-0.712238,2.382032,-0.884932,1.677215,0.332306,0
T00244,-0.607783,0.820491,-0.929929,1.701884,-1.149352,1
T00245,-0.669945,0.157087,1.809625,0.273621,0.533863,0
T00246,-0.059793,0.57107,-0.426027,-1.75864,0.832002,1
T00247,1.222172,-0.455408,-0.554631,-0.530321,1.04114,0
T00248,0.031289,-0.243784,0.992597,0.571346,0.366355,0
T00249,0.036589,-0.832639,1.849282,-0.559441,-0.618763,0
T00250,-0.834215,2.096116,0.449752,-0.935069,0.181887,1
T00251,-1.072532,-0.927558,1.038722,-0.526402,-0.938433,0
T00252,-0.137378,0.529039,-1.520259,-0.072264,0.893681,1
T00253,-1.496077,0.779295,0.628538,-0.622535,1.398927,0
T00254,0.318963,-0.628855,-1.028583,-0.469584,-0.344363,1
T00255,-0.797641,1.463395,1.90703,-1.11279,-1.061366,0
T00256,-0.528986,0.220033,-1.337112,-0.140973,-0.834583,1
T00257,-0.051651,-0.601421,0.677547,0.496578,-0.010322,0
T00258,0.558229,0.916087,1.862331,0.344053,-0.170074,0
T00259,-0.809548,-2.373693,0.085103,-1.56537,-0.64544,0
T00260,-0.479208,0.261227,1.214678,-0.729567,-1.586075,1
T00261,-1.467918,-0.685626,2.275567,0.596999,-0.576375,0
T00262,0.6893,-0.748151,-0.520436,-1.162262,0.054593,1
T00263,-0.120816,0.520679,-1.493011,-0.184305,0.629125,1
T00264,-1.573658,1.036779,-0.832457,-1.295841,0.779496,0
T00265,-1.669554,0.487839,-0.046673,-0.292992,0.509122,0
T00266,-0.718613,0.724079,-0.702347,-0.276524,1.447865,0
T00267,0.655522,-0.697095,0.465478,0.241109,-0.34693,1
T00268,0.437293,-1.457663,-0.74689,-1.315101,-0.509018,1
T00269,-0.123703,1.476713,-2.525614,-0.467795,-1.173414,1
T00270,0.271344,-0.168531,0.707607,0.663179,-1.492257,1
T00271,-0.957699,-1.128862,-0.851228,-0.202166,1.100161,0
T00272,0.082198,-0.087337,-0.539732,-1.516604,0.255316,1
T00273,1.403501,-0.636637,0.185566,0.223661,-0.258314,1
T00274,0.98337,0.266319,1.040587,0.072257,-1.257323,1
T00275,0.607415,1.642612,-0.24335,-0.022045,0.394946,0
T00276,0.567096,-0.214149,-0.191837,0.869099,-0.251216,1
T00277,-0.235244,0.007005,-0.705197,-0.215853,1.025157,0
T00278,0.746752,-0.026709,0.590965,1.269887,0.638143,0
T00279,0.112202,-2.092146,-0.207944,0.229744,1.530159,0
T00280,0.125319,0.410374,-1.1904,0.999359,-1.454279,1
T00281,0.368216,0.641939,0.792013,0.777658,-0.24344,0
T00282,-1.099711,0.211825,0.285356,-0.293948,1.691744,0
T00283,-0.81306,-0.908409,-0.080293,0.16984,-0.877222,0
T00284,-0.98038,1.743547,0.829702,-0.291549,0.610171,0
T00285,-1.202345,-2.309247,0.467816,-0.140101,0.47321,0
T00286,-0.564953,-0.041506,0.447098,-0.869327,1.1422,0
T00287,0.241786,0.658557,0.677753,-0.960327,-0.117682,0
T00288,0.180923,-0.955428,0.237558,-0.710968,0.495551,1
T00289,1.318785,-0.330672,-0.140812,0.365801,-0.119012,1
T00290,-0.146457,1.115904,-0.695191,-0.142432,1.395006,1
T00291,0.11369,1.771895,1.565165,-1.623544,1.358859,0
T00292,-1.307607,0.057689,0.004433,-0.58493,-0.462884,1
T00293,0.606753,0.200526,0.868164,0.923742,-0.509808,0
T00294,-0.308777,0.368216,0.407063,0.815766,-1.028929,0
T00295,0.099877,-0.191756,-0.182492,-0.605019,0.199149,1
T00296,0.694692,0.134978,0.542688,1.322223,0.169549,0
T00297,-1.374839,-1.382497,0.925463,1.587665,0.519726,0
T00298,1.271369,0.730328,-0.276014,1.109039,0.566429,1
T00299,0.710266,-0.071325,0.343488,0.411493,-1.445544,1
T00300,2.303571,-0.426653,1.286724,0.278014,-0.910336,0
T00301,-0.501173,0.824615,0.115721,-1.766089,-0.311454,0
T00302,-0.793461,-3.138729,-0.40879,0.692434,0.770844,0
T00303,-0.472856,0.129069,-0.273716,-0.68501,-1.314882,1
T00304,2.049061,0.969807,-0.723011,-0.864481,0.298427,1
T00305,1.083762,0.591824,-1.569087,1.702828,0.398556,1
T00306,-0.133499,2.492247,0.373438,0.189375,1.224895,0
T00307,-0.438276,-0.54797,-1.016613,0.707123,0.384611,0
T00308,0.520871,1.634352,0.056827,1.642234,-0.213846,0
T00309,-1.190511,0.867378,-0.995203,0.528814,-0.614242,1
T00310,0.166927,-1.428547,-0.375669,0.189452,-0.692156,1
T00311,2.464187,0.097737,-0.122383,-0.129004,-2.125986,1
T00312,0.296377,0.659049,0.141101,0.107351,1.342479,0
T00313,0.291927,-0.305419,-2.130175,-1.641707,-0.358074,1
T00314,-1.157868,-0.723935,1.590847,-0.80995,1.037667,0
T00315,-0.47223,-0.634527,0.068388,-0.433348,0.727566,0
T00316,-0.927758,-1.179398,0.980686,2.136897,0.040599,0
T00317,0.798565,-0.489503,-0.182994,0.173171,0.685051,0
T00318,-1.686329,-1.133757,0.906733,0.115144,0.369029,0
T00319,-1.490348,0.252352,-1.378357,-0.169277,0.847593,0
T00320,-0.608055,-0.792518,0.233469,0.396999,0.108704,0
T00321,-0.97851,1.626454,-0.631094,1.497198,-1.779164,1
T00322,-1.085887,2.245091,-0.104087,1.208154,0.767056,0
T00323,1.023664,-0.825873,-0.063445,0.48383,-0.750249,0
T00324,0.276704,-1.215164,1.136973,0.987211,-1.558498,1
T00325,0.116929,-0.500073,0.896625,0.374041,0.419252,0
T00326,0.136998,-1.916305,0.675922,1.224784,0.510506,0
T00327,0.556792,-0.615948,-0.603352,0.454236,-1.100301,1
T00328,0.514452,-0.134374,-0.142046,-0.150399,-0.689755,1
T00329,-1.201698,-0.080212,-0.536827,-1.735433,1.911369,0
T00330,-1.134646,-0.985593,-0.05613,-0.181943,-0.124042,0
T00331,-0.764669,1.266568,-1.132874,-0.160679,0.680729,0
T00332,-1.355925,0.74513,-1.366073,0.324502,0.468602,1
T00333,1.126039,0.373103,-0.587449,1.519537,0.110125,0
T00334,0.522893,0.463376,0.855826,-0.485009,0.959148,0
T00335,-1.358074,-1.309406,0.348891,0.230086,0.062287,0
T00336,-1.30292,0.976329,0.009535,-0.98409,0.834553,0
T00337,1.31333,-1.223604,1.081574,-0.931183,-1.089767,1
T00338,-0.915744,-0.978884,-0.550314,-2.689591,-1.456077,1
T00339,0.936781,-0.05216,1.266071,-0.207136,-1.496074,1
T00340,0.946932,2.82104,-0.327131,0.547472,-2.690111,1
T00341,0.166876,0.328362,0.434656,-1.972891,1.577456,0
T00342,-1.353498,1.345872,-0.130341,-0.332197,0.634803,0
T00343,-0.224772,-1.570406,-1.85766,0.905966,-0.723388,1
T00344,0.52966,1.536313,-0.12695,1.023695,-0.249619,0
T00345,-1.100256,0.896333,-0.714931,-2.351242,0.664759,1
T00346,-1.868072,0.643544,0.102017,0.238614,-0.091836,0
T00347,0.189802,-0.708908,2.042111,-0.157869,-0.497137,0
T00348,0.037627,-0.10898,-0.96543,0.466444,-0.729298,1
T00349,0.815509,-0.52563,-0.878468,-0.252528,0.452402,1
T00350,1.428991,-0.457622,-0.733965,-0.04248,0.713675,1
T00351,0.632401,0.910832,-0.825867,-0.159005,0.709016,1
T00352,-0.11316,-1.095066,1.016125,-1.320753,0.988354,0
T00353,0.684941,-0.985458,-0.26088,-0.317967,-0.330763,1
T00354,1.153324,1.412303,-0.054919,0.247706,0.141601,1
T00355,1.286082,0.501471,-0.972858,-0.733617,-0.281431,1
T00356,-1.746657,-0.499829,-1.264605,0.223008,-0.089569,1
T00357,0.926409,-0.64578,-0.854203,0.798529,0.25243,0
T00358,-0.525703,1.113584,-0.886306,-0.910188,-0.463299,1
T00359,-0.207117,-1.065975,-0.025226,0.990473,0.772663,0
T00360,-1.245083,-0.818867,0.904871,-1.503356,-0.425088,0
T00361,1.15661,-0.33514,-1.539784,1.080902,-0.872886,1
T00362,0.786286,-1.561556,-0.997798,-0.116852,-1.985196,1
T00363,0.355886,0.266897,0.34297,1.95799,0.297799,0
T00364,0.773302,-0.130024,-0.397676,-1.391055,-0.99968,1
T00365,-0.128474,0.000554,-0.614421,0.243668,0.219528,1
T00366,-1.533021,0.183003,0.935332,2.422155,-0.712572,0
T00367,-0.518029,0.199987,0.955041,0.75006,0.835069,0
T00368,0.832,-0.980215,1.623331,-0.271332,0.540476,0
T00369,0.726859,0.571636,0.532839,-1.332672,0.634425,1
T00370,-1.626936,0.513518,0.28596,-0.332045,2.279494,0
T00371,0.480292,0.921874,-0.798074,-2.392351,0.252771,1
T00372,1.101663,-0.400233,-0.672166,-0.902634,0.042178,1
T00373,0.173035,-1.344799,-1.957792,-0.298881,0.08526,1
T00374,-1.735734,1.220175,1.197288,-0.631875,-0.357964,0
T00375,-1.411559,-0.319391,0.309462,1.117842,0.398205,0
T00376,-1.365036,1.778697,-0.717462,-1.462241,0.090283,0
T00377,-0.1977,0.941513,-0.579705,1.605708,0.146739,0
T00378,-0.150572,-0.145838,-0.204619,-0.958208,-0.646583,0
T00379,-0.230927,-0.522744,1.018876,1.127258,0.157562,0
T00380,1.403727,2.316373,-0.248801,1.079461,-0.698257,1
T00381,1.256914,1.080148,-0.04206,-1.067811,0.454119,1
T00382,0.913863,0.431674,-0.534543,-0.025124,0.728247,1
T00383,0.28679,1.735073,-0.034336,-1.557581,-0.306537,1
T00384,0.622046,-0.410547,0.554028,-0.318037,0.207408,0
T00385,1.263968,-0.661009,-0.970853,0.374852,-0.020493,1
T00386,-0.017696,0.06116,0.766342,0.272301,-0.275981,0
T00387,1.322364,1.7181,0.077055,-0.904077,0.745217,1
T00388,0.521526,-0.012923,-0.165213,0.970575,-0.483895,1
T00389,-0.830261,1.209397,0.051855,-0.466462,-0.540086,0
T00390,-0.439928,0.444704,0.593029,1.030965,-0.585525,0
T00391,-2.303133,1.406511,0.000382,1.770966,-1.016575,0
T00392,-0.393305,0.211279,0.120429,0.344539,-0.950779,1
T00393,0.906852,-0.572052,0.522541,1.149182,-0.960624,0
T00394,0.208388,-0.266782,3.351515,-0.151301,0.49142,0
T00395,1.111682,-1.048033,-0.228837,-1.44868,0.49132,1
T00396,0.86273,0.797381,-0.206757,0.580661,-1.766669,1
T00397,1.359247,-1.179349,1.062726,-0.358799,0.465938,0
T00398,0.13045,-0.810247,-0.535315,-0.406991,-0.117679,1
T00399,-0.488361,0.003017,0.557912,0.461996,1.808305,0
T00400,-0.123471,0.970947,-0.937806,1.046954,-0.578327,1
T00401,1.104381,-0.374414,-0.550857,1.140369,0.170059,0
T00402,-0.252189,-0.397146,0.282955,-0.7147,0.541304,0
T00403,1.070794,1.580031,-1.878646,-0.334129,-0.701692,1
T00404,1.516645,-0.783074,1.53975,-0.453973,-0.996439,1
T00405,-1.345002,-0.937043,1.627941,-1.183009,2.286022,0
T00406,0.943595,-0.848544,0.424208,0.128568,-0.450922,1
T00407,-0.283328,-0.479346,2.11842,0.531632,1.168898,0
T00408,0.570775,0.834275,-0.938596,1.246046,1.126771,0
T00409,-0.010286,-0.557634,0.527626,-0.259869,0.865619,0
T00410,0.281879,1.28077,0.12341,-1.973697,0.309588,1
T00411,-0.593598,0.018865,-0.841837,-1.101907,-1.426136,1
T00412,-1.791376,-0.811981,0.90819,0.286412,-0.542657,0
T00413,0.162562,-0.244577,2.26089,-1.464065,-0.536701,0
T00414,-0.391172,0.475085,0.079789,-0.480492,1.513706,0
T00415,1.222469,-0.088368,-2.198927,-0.507185,-0.190695,1
T00416,1.234045,0.212862,-0.643858,-0.87106,-0.05985,0
