row_id,account_id,event_time,amount,category
R00470,A0110,1771445160000,6.52,rent
R00396,A0047,1770832440000,13.19,rent
R00499,A0016,1771640220000,44.96,travel
R00426,A0116,1771063200000,87.69,grocery
R00563,A0031,1772143440000,15.06,salary
R00510,A0011,1771704300000,21.81,grocery
R00496,A0063,1771624860000,1.17,travel
R00331,A0081,1770280800000,7.4,salary
R00560,A0054,1772119800000,27.12,salary
R00592,A0100,1772347260000,15.5,salary
R00360,A0107,1770538260000,4.78,travel
R00369,A0113,1770589020000,30.29,grocery
R00336,A0031,1770334680000,1.44,travel
R00389,A0025,1770781380000,41.52,salary
R00518,A0011,1771763040000,16.06,rent
R00562,A0048,1772136960000,33.45,travel
R00385,A0053,1770741480000,125.99,travel
R00511,A0079,1771711680000,303.48,travel
R00490,A0054,1771573500000,27.13,travel
R00328,A0003,1770250800000,8.6,travel
R00350,A0110,1770494580000,16.14,rent
R00558,A0066,1772116800000,13.23,rent
R00520,A0080,1771776660000,16.03,travel
R00531,A0060,1771867380000,32.36,salary
R00446,A0014,1771222200000,181.8,rent
R00580,A0023,1772291160000,26.65,salary
R00467,A0100,1771425420000,16.7,travel
R00341,A0098,1770363780000,14.06,rent
R00370,A0100,1770606780000,21.11,grocery
R00455,A0061,1771300800000,24.79,rent
R00388,A0042,1770778020000,46.73,salary
R00585,A0031,1772327160000,10.07,grocery
R00457,A0049,1771315020000,50.62,salary
R00356,A0023,1770518220000,125.77,salary
R00384,A0073,1770740940000,39.63,salary
R00501,A0010,1771648200000,29.21,salary
R00362,A0040,1770548520000,67.65,travel
R00502,A0024,1771650060000,63.31,other
R00355,A0011,1770510060000,21.47,salary
R00460,A0048,1771357560000,18.88,rent
R00450,A0026,1771262340000,23.1,travel
R00364,A0053,1770558720000,31.65,grocery
R00497,A0038,1771635840000,3.51,travel
R00414,A0064,1771009560000,17.87,salary
R00365,A0051,1770562740000,95.45,travel
R00431,A0095,1771108200000,37.6,travel
R00554,A0041,1772085840000,10.98,travel
R00579,A0063,1772275740000,3.9,grocery
R00594,A0007,1772349360000,10.84,salary
R00488,A0010,1771567740000,32.15,salary
R00591,A0116,1772347260000,5.94,rent
R00545,A0118,1772029200000,52.16,grocery
R00442,A0033,1771173720000,63.83,grocery
R00542,A0067,1771993740000,18.23,grocery
R00489,A0021,1771572060000,12.5,salary
R00541,A0083,1771985340000,44.42,travel
R00517,A0096,1771751580000,8.93,travel
R00354,A0021,1770508980000,157.66,other
R00581,A0044,1772297520000,28.6,other
R00552,A0036,1772068500000,7.74,grocery
R00522,A0031,1771780680000,32.89,grocery
R00559,A0105,1772116980000,8.95,travel
R00419,A0054,1771029660000,7.21,other
R00428,A0029,1771090260000,54.97,travel
R00415,A0118,1771017840000,22.67,grocery
R00493,A0113,1771605600000,12.46,travel
R00387,A0016,1770777540000,298.81,salary
R00599,A0045,1772373480000,18.52,salary
R00471,A0041,1771454460000,7.82,travel
R00416,A0101,1771018440000,26.06,travel
R00380,A0009,1770717600000,27.98,grocery
R00332,A0093,1770284580000,2.5,rent
R00440,A0111,1771171740000,5.89,rent
R00505,A0106,1771662900000,29.65,travel
R00465,A0015,1771394400000,78.1,salary
R00475,A0033,1771461540000,63.98,rent
R00363,A0076,1770551700000,33.57,other
R00402,A0076,1770876300000,64.96,salary
R00451,A0112,1771273980000,4.48,other
R00484,A0032,1771548180000,63.55,grocery
R00326,A0009,1770229860000,13.28,travel
R00373,A0107,1770623460000,37.73,rent
R00347,A0023,1770460860000,17.97,grocery
R00379,A0031,1770715980000,32.83,salary
R00456,A0095,1771307280000,100.58,other
R00357,A0085,1770518760000,22.82,grocery
R00567,A0025,1772189040000,8.34,travel
R00406,A0071,1770930480000,5.69,grocery
R00454,A0101,1771296780000,4.31,other
R00337,A0074,1770336060000,28.87,salary
R00483,A0081,1771541820000,27.3,grocery
R00556,A0045,1772096340000,6.67,travel
R00582,A0115,1772299800000,7.08,grocery
R00339,A0001,1770353640000,6.02,other
R00352,A0109,1770501900000,14.67,travel
R00422,A0019,1771044060000,77.86,grocery
R00500,A0063,1771645620000,3.62,other
R00557,A0113,1772104620000,36.17,grocery
R00513,A0059,1771717860000,11.63,rent
R00400,A0009,1770861120000,3.12,other
R00528,A0108,1771836120000,8.23,other
R00553,A0023,1772072640000,96.51,travel
R00430,A0078,1771101900000,86.42,other
R00498,A0092,1771638420000,32.28,other
R00550,A0106,1772044320000,10.22,rent
R00533,A0015,1771870140000,5.45,salary
R00523,A0034,1771808640000,9.72,salary
R00344,A0066,1770427980000,8.42,other
R00443,A0080,1771174800000,9.71,other
R00590,A0095,1772344500000,40.26,other
R00459,A0032,1771349700000,23.72,grocery
R00521,A0055,1771776780000,14.07,salary
R00480,A0021,1771513980000,14.64,grocery
R00473,A0047,1771457100000,21.45,travel
R00546,A0038,1772029500000,5.9,salary
R00345,A0110,1770441540000,15.71,rent
R00391,A0024,1770791580000,21.3,salary
R00461,A0083,1771377000000,168.95,rent
R00536,A0086,1771891200000,22.56,rent
R00495,A0090,1771619700000,5.38,rent
R00481,A0102,1771517700000,17.51,other
R00421,A0107,1771043580000,9.08,other
R00538,A0089,1771913040000,30.7,salary
R00334,A0026,1770293040000,26.35,other
R00335,A0036,1770318900000,21.51,grocery
R00401,A0083,1770869520000,14.29,grocery
R00527,A0044,1771835820000,15.32,salary
R00417,A0064,1771021380000,19.51,rent
R00537,A0056,1771891680000,7.14,other
R00503,A0077,1771662780000,18.17,rent
R00346,A0024,1770444240000,22.56,grocery
R00547,A0038,1772030040000,37.57,travel
R00485,A0104,1771557240000,89.5,rent
R00372,A0099,1770621060000,6.97,other
R00424,A0011,1771052160000,5.0,other
R00395,A0042,1770829560000,18.25,grocery
R00504,A0013,1771662840000,22.01,rent
R00392,A0071,1770792960000,10.42,travel
R00596,A0076,1772355300000,98.15,travel
R00377,A0072,1770646020000,4.23,travel
R00486,A0108,1771561080000,14.85,travel
R00390,A0002,1770789900000,46.07,rent
R00429,A0026,1771092780000,10.73,grocery
R00452,A0080,1771279260000,81.78,travel
R00405,A0001,1770922920000,58.94,rent
R00378,A0021,1770683940000,13.59,other
R00469,A0064,1771439040000,3.01,grocery
R00561,A0063,1772126700000,67.32,rent
R00509,A0040,1771703700000,7.79,other
R00477,A0040,1771481880000,20.25,travel
R00412,A0070,1770976260000,38.87,other
R00468,A0063,1771431240000,16.11,travel
R00569,A0110,1772193900000,74.63,salary
R00532,A0010,1771867620000,23.42,rent
R00587,A0056,1772338740000,5.44,rent
R00323,A0056,1770215340000,67.37,other
R00353,A0106,1770505080000,12.71,salary
R00543,A0064,1772001540000,41.9,rent
R00574,A0069,1772220600000,20.84,rent
R00322,A0077,1770209160000,46.61,other
R00508,A0078,1771699980000,48.6,rent
R00515,A0031,1771724640000,17.59,travel
R00540,A0025,1771947120000,30.26,travel
R00393,A0080,1770811320000,46.0,grocery
R00343,A0090,1770409740000,3.04,travel
R00507,A0016,1771691640000,59.41,rent
R00382,A0012,1770728580000,196.37,rent
R00494,A0047,1771611180000,32.04,other
R00403,A0017,1770913020000,15.98,other
R00453,A0075,1771280160000,11.16,rent
R00524,A0026,1771820760000,52.61,salary
R00367,A0022,1770568620000,18.65,grocery
R00438,A0110,1771162560000,16.33,salary
R00573,A0050,1772216820000,103.04,other
R00410,A0062,1770974400000,6.58,salary
R00476,A0098,1771477080000,71.94,other
R00439,A0036,1771168020000,56.55,travel
R00408,A0095,1770947460000,8.85,salary
R00544,A0006,1772010840000,28.45,rent
R00458,A0035,1771346160000,23.94,travel
R00436,A0005,1771143600000,40.08,grocery
R00539,A0053,1771946040000,11.84,travel
R00565,A0003,1772171460000,16.77,other
R00320,A0029,1770207540000,3.28,grocery
R00462,A0102,1771384140000,170.62,grocery
R00464,A0095,1771392600000,20.04,other
R00506,A0087,1771672920000,65.32,rent
R00330,A0113,1770279360000,4.23,salary
R00368,A0093,1770583200000,29.12,travel
R00348,A0113,1770466440000,6.52,rent
R00338,A0046,1770337620000,3.72,salary
R00466,A0072,1771404420000,13.42,other
R00549,A0085,1772036520000,144.38,rent
R00371,A0087,1770619020000,13.41,other
R00526,A0055,1771835580000,43.75,travel
R00478,A0008,1771482300000,88.37,travel
R00572,A0082,1772212800000,57.55,other
R00427,A0010,1771088400000,2.97,rent
R00432,A0070,1771115280000,39.62,travel
R00577,A0024,1772257980000,324.25,other
R00564,A0004,1772152740000,34.63,grocery
R00423,A0034,1771047360000,52.44,rent
R00366,A0023,1770564180000,10.64,salary
R00578,A0022,1772275680000,27.39,salary
R00516,A0072,1771749780000,25.18,other
R00394,A0111,1770815100000,61.42,travel
R00358,A0022,1770519660000,7.61,rent
R00514,A0102,1771723740000,45.31,travel
R00472,A0008,1771456860000,2.99,grocery
R00374,A0089,1770623640000,10.08,travel
R00361,A0009,1770546120000,8.2,other
R00399,A0056,1770859620000,24.55,grocery
R00413,A0098,1771001340000,16.49,other
R00435,A0055,1771140420000,14.28,salary
R00586,A0116,1772334720000,9.93,travel
