account_id,event_time,health_score
A0055,1767319355000,49.76
A0055,1773069073000,92.66
A0056,1767343607000,49.26
A0056,1773400453000,11.97
A0057,1767358592000,41.56
A0057,1772822720000,10.23
A0058,1767313009000,50.19
A0058,1773247922000,87.72
A0059,1767393826000,51.65
A0059,1773682221000,93.25
A0060,1767395545000,52.72
A0060,1773800447000,94.31
A0061,1767380881000,49.3
A0061,1773056738000,13.86
A0062,1767328834000,47.82
A0062,1772929206000,93.69
A0063,1767379335000,47.66
A0063,1773393664000,7.77
A0064,1767395279000,52.38
A0064,1773500453000,87.39
A0065,1767350448000,47.77
A0065,1773141848000,88.6
A0066,1767342408000,41.48
A0066,1772954146000,92.93
A0067,1767304479000,49.59
A0067,1773673640000,11.39
A0068,1767376730000,38.01
A0068,1773005820000,12.21
A0069,1767344464000,42.17
A0069,1773944906000,13.37
A0070,1767323108000,48.84
A0070,1773085610000,90.76
A0071,1767266595000,47.61
A0071,1774405507000,88.88
A0072,1767344570000,49.52
A0072,1773556055000,92.35
A0073,1767391815000,50.81
A0073,1773774003000,14.2
A0074,1767384129000,52.32
A0074,1774145841000,6.76
A0075,1767356872000,44.6
A0075,1773972456000,93.02
A0076,1767237168000,55.34
A0076,1774232361000,9.5
A0077,1767329510000,48.53
A0077,1772710728000,89.6
A0078,1767391347000,54.91
A0078,1772946953000,7.63
A0079,1767254808000,53.76
A0079,1773894422000,92.86
A0080,1767385278000,45.79
A0080,1773473860000,89.37
A0081,1767363945000,44.98
A0081,1773925219000,6.83
A0082,1767325725000,50.17
A0082,1772979197000,7.15
A0083,1767316618000,54.12
A0083,1772971290000,93.27
A0084,1767381319000,45.68
A0084,1773633599000,7.71
A0085,1767314351000,54.83
A0085,1773031642000,89.2
A0086,1767394329000,52.29
A0086,1773614185000,8.95
A0087,1767284691000,58.95
A0087,1773718994000,87.35
A0088,1767343488000,50.17
A0088,1774434806000,94.63
A0089,1767293280000,47.74
A0089,1774087872000,11.73
A0090,1767376405000,55.28
A0090,1774275374000,90.97
A0091,1767387522000,56.63
A0091,1773149394000,7.54
A0092,1767272478000,50.03
A0092,1773928343000,85.2
A0093,1767275858000,50.96
A0093,1773090984000,14.51
A0094,1767291411000,47.07
A0094,1773198311000,91.96
A0095,1767307010000,48.04
A0095,1774192162000,88.67
A0096,1767252728000,48.07
A0096,1773946551000,5.86
A0097,1767255046000,42.8
A0097,1773426176000,8.16
A0098,1767245102000,54.99
A0098,1773100261000,92.11
A0099,1767312281000,48.13
A0099,1772441054000,14.37
