row_id,account_id,event_time,amount,category
R00232,A0024,1769230740000,116.38,grocery
R00233,A0034,1769237640000,15.02,rent
R00234,A0059,1769238120000,13.79,grocery
R00235,A0029,1769247840000,15.65,salary
R00236,A0118,1769257140000,25.37,grocery
R00237,A0046,1769279760000,8.66,rent
R00238,A0083,1769281200000,42.0,travel
R00239,A0086,1769299920000,11.99,salary
R00240,A0070,1769303760000,14.74,other
R00241,A0053,1769314440000,3.61,rent
R00242,A0002,1769316420000,62.48,other
R00243,A0008,1769320140000,7.14,travel
R00244,A0078,1769326020000,69.02,grocery
R00245,A0102,1769337780000,23.41,salary
R00246,A0060,1769343540000,62.62,other
R00247,A0002,1769355180000,3.73,other
R00248,A0070,1769367480000,18.73,grocery
R00249,A0015,1769368140000,96.11,rent
R00250,A0037,1769381580000,24.94,other
R00251,A0069,1769386200000,15.81,grocery
R00252,A0014,1769393640000,38.51,other
R00253,A0094,1769399760000,20.04,travel
R00254,A0093,1769412060000,19.93,grocery
R00255,A0077,1769421780000,18.35,rent
R00256,A0041,1769425440000,33.13,rent
R00257,A0017,1769433660000,26.68,travel
R00258,A0088,1769437200000,13.01,travel
R00259,A0002,1769439360000,13.62,rent
R00260,A0088,1769442840000,3.06,travel
R00261,A0034,1769444520000,9.15,travel
R00262,A0000,1769447340000,23.39,travel
R00263,A0024,1769452320000,35.3,grocery
R00264,A0009,1769452800000,6.44,salary
R00265,A0107,1769454180000,18.63,travel
R00266,A0035,1769459160000,16.77,salary
R00267,A0006,1769484300000,7.42,travel
R00268,A0073,1769505420000,13.31,grocery
R00269,A0054,1769506260000,10.64,other
R00270,A0055,1769520900000,12.07,travel
R00271,A0081,1769535060000,40.54,other
R00272,A0021,1769548200000,15.81,salary
R00273,A0002,1769559540000,73.21,travel
R00274,A0057,1769566920000,34.49,other
R00275,A0075,1769574900000,24.41,travel
R00276,A0070,1769587200000,22.29,rent
R00277,A0105,1769590020000,281.52,travel
R00278,A0063,1769592960000,9.25,travel
R00279,A0116,1769602920000,10.63,rent
R00280,A0061,1769609760000,124.52,other
R00281,A0027,1769624880000,10.77,salary
R00282,A0095,1769630220000,63.66,rent
R00283,A0100,1769631660000,21.29,rent
R00284,A0043,1769637600000,55.64,rent
R00285,A0022,1769647680000,14.52,rent
R00286,A0008,1769668020000,48.94,salary
R00287,A0076,1769671680000,280.64,travel
R00288,A0090,1769678400000,8.5,salary
R00289,A0020,1769681160000,9.84,travel
R00290,A0088,1769688180000,40.41,rent
R00291,A0054,1769688660000,26.12,rent
R00292,A0017,1769730780000,27.25,travel
R00293,A0024,1769741100000,6.22,travel
R00294,A0050,1769745300000,53.52,salary
R00295,A0019,1769752140000,13.72,salary
R00296,A0007,1769755620000,13.82,rent
R00297,A0010,1769769780000,17.76,rent
R00298,A0082,1769797020000,4.17,other
R00299,A0018,1769813400000,18.45,grocery
R00300,A0018,1769813760000,159.98,salary
R00301,A0005,1769814480000,4.11,salary
R00302,A0107,1769843160000,28.77,other
R00303,A0036,1769856060000,87.65,rent
R00304,A0054,1769865960000,33.78,rent
R00305,A0105,1769867820000,23.0,other
R00306,A0018,1769876400000,6.38,travel
R00307,A0015,1769882880000,32.9,salary
R00308,A0022,1769887440000,29.86,other
R00309,A0026,1769896860000,30.95,grocery
R00310,A0095,1769897280000,38.41,other
R00311,A0010,1769911800000,42.92,other
R00312,A0059,1769921280000,45.5,rent
R00313,A0080,1769929560000,9.17,travel
R00314,A0077,1769930040000,22.94,other
R00315,A0027,1769931060000,20.17,other
R00316,A0088,1769932920000,170.03,salary
R00317,A0029,1769943180000,14.85,other
R00318,A0026,1769944680000,4.39,grocery
R00319,A0073,1769948700000,5.8,grocery
R00320,A0089,1769953080000,5.02,grocery
R00321,A0118,1769955960000,17.37,rent
R00322,A0076,1769961600000,21.17,other
R00323,A0078,1769968680000,7.34,rent
R00324,A0092,1769973360000,8.21,other
R00325,A0051,1769976900000,5.11,salary
R00326,A0049,1769981460000,28.64,rent
R00327,A0012,1769982000000,55.24,travel
R00328,A0072,1769982900000,37.32,salary
R00329,A0109,1769983740000,16.33,rent
R00330,A0043,1769990280000,27.78,salary
R00331,A0107,1769996580000,6.8,salary
R00332,A0057,1769997540000,52.6,other
R00333,A0043,1769999820000,11.81,salary
R00334,A0030,1770023580000,12.15,rent
R00335,A0083,1770029460000,71.26,other
R00336,A0038,1770031620000,28.59,other
R00337,A0014,1770031740000,10.81,grocery
R00338,A0003,1770035640000,7.47,other
R00339,A0055,1770051000000,35.53,other
R00340,A0097,1770053040000,19.72,travel
R00341,A0041,1770074220000,28.8,travel
R00342,A0104,1770087840000,9.89,travel
R00343,A0015,1770101760000,8.5,rent
R00344,A0090,1770112980000,90.9,other
R00345,A0118,1770113700000,36.64,rent
R00346,A0042,1770129000000,8.52,grocery
R00347,A0119,1770137940000,5.57,salary
R00348,A0058,1770138840000,16.71,rent
R00349,A0087,1770146580000,40.12,salary
R00350,A0064,1770149280000,86.13,salary
R00351,A0114,1770159120000,34.94,other
R00352,A0114,1770159600000,25.12,rent
R00353,A0084,1770166320000,100.66,rent
R00354,A0098,1770170400000,27.54,travel
R00355,A0058,1770176820000,11.02,other
R00356,A0069,1770198900000,5.29,other
R00357,A0106,1770204480000,3.21,travel
R00358,A0036,1770211800000,6.39,salary
R00359,A0096,1770212100000,23.96,travel
R00360,A0014,1770214680000,36.39,grocery
R00361,A0018,1770222720000,6.82,rent
R00362,A0051,1770223440000,28.04,grocery
R00363,A0057,1770240720000,83.49,salary
R00364,A0000,1770241500000,29.32,travel
R00365,A0054,1770260160000,68.73,rent
R00366,A0118,1770264780000,37.6,grocery
R00367,A0069,1770274440000,11.3,grocery
R00368,A0046,1770283200000,21.3,grocery
R00369,A0014,1770293280000,18.57,travel
