row_id,f1,f2,f3,f4,f5,label
T00104,-0.635144,-0.472012,0.332345,-0.725022,-0.672424,0
T00105,1.170847,-0.637442,-0.404098,-1.452052,1.67448,1
T00106,-0.075293,1.271462,1.399529,-1.017557,0.42102,0
T00107,-0.614716,-0.499062,1.071152,-0.242571,0.461491,1
T00108,2.562037,0.819205,-0.396296,-0.115916,-0.423241,0
T00109,1.895427,0.578207,0.539332,0.863794,-0.51073,1
T00110,1.577919,1.352308,-1.314407,-0.034347,-0.937568,1
T00111,1.368152,-1.626659,1.731963,0.064688,-0.046702,1
T00112,0.333956,0.484075,1.821149,1.227979,-0.909587,1
T00113,0.675874,0.527367,-0.634634,-1.958129,-0.133505,1
T00114,1.45435,-0.228806,0.875158,-0.242426,-0.263964,1
T00115,-0.979304,1.584782,0.731461,0.733376,1.535266,1
T00116,-0.438488,-0.456322,1.275449,-1.046894,0.859099,1
T00117,-0.423379,0.134264,0.463192,0.102029,-0.239425,0
T00118,-1.051787,0.368299,0.37202,-0.211381,1.223995,1
T00119,-0.364171,-0.870236,-0.483413,-0.614866,-0.340276,0
T00120,-0.293651,-0.606433,0.579279,-1.274814,1.016446,0
T00121,-0.117623,0.342118,-0.424977,0.534905,-0.727841,0
T00122,0.054754,-0.287063,-0.385797,0.11816,-1.200441,0
T00123,-0.129603,1.075949,-0.213375,-1.110778,-1.147132,0
T00124,0.424984,1.613447,-1.820516,-0.02588,1.258124,0
T00125,-0.879836,-0.043915,0.865734,0.561929,1.872217,1
T00126,1.669965,-0.24507,-0.453051,-0.032985,0.068539,0
T00127,0.192879,-1.783126,0.274618,-0.429276,-1.466154,0
T00128,0.865505,-0.027182,0.676708,0.422075,0.901632,1
T00129,0.414052,-0.440817,0.476782,1.247694,0.873362,1
T00130,0.797642,-1.238581,-1.324226,-0.002895,0.572299,1
T00131,1.322901,-0.371712,0.492239,0.709122,0.300825,0
T00132,1.408364,0.37417,0.664735,0.813772,-0.139934,1
T00133,-1.402585,-0.096584,-1.494037,1.930578,0.261271,0
T00134,-0.975833,-0.09514,-1.050411,-0.821082,-1.089773,0
T00135,0.108999,-0.514306,-1.314338,-1.760176,-1.945975,0
T00136,-1.870795,0.031939,-1.125349,0.411479,-0.058052,0
T00137,-0.529809,0.920495,-0.544886,-1.976621,-0.732594,0
T00138,-0.396678,0.35561,-1.200238,-1.267499,-0.65987,0
T00139,-2.887715,1.237628,-0.883086,1.509613,-1.247126,0
T00140,0.293598,1.384106,0.403057,1.302748,0.436767,1
T00141,0.514917,-0.671434,1.536844,0.987857,-0.580218,1
T00142,-0.045327,-0.70743,-0.108349,-0.441268,-0.281009,0
T00143,1.630751,0.470162,-0.378164,-0.290791,-0.394817,0
T00144,-0.838708,0.348162,0.520349,-0.671899,0.512098,1
T00145,1.060228,0.867725,-0.597526,1.688218,-0.332944,0
T00146,-0.09019,0.365297,-1.058737,-0.525241,0.753909,0
T00147,0.412727,1.176154,0.761375,-0.398304,1.116159,1
T00148,-0.918896,0.280033,-0.628784,-0.156647,1.102485,1
T00149,-0.784314,0.70916,0.424597,-0.475122,0.582272,1
T00150,-0.365477,0.990663,0.321976,-0.400544,-1.397567,1
T00151,-0.536245,-0.976746,-0.980123,0.790267,-2.004288,0
T00152,1.350151,-1.967562,2.00984,-1.133931,-0.864705,0
T00153,1.271561,-0.288621,0.179116,-0.224949,1.836912,1
T00154,-0.622989,-0.703679,0.899319,-0.219624,-1.170432,0
T00155,-0.132677,0.754964,0.681915,0.741195,0.994356,1
T00156,2.256256,-0.33556,0.176463,0.132548,2.507401,1
T00157,-2.732019,1.634421,0.637633,-1.463155,0.403509,1
T00158,-1.11688,1.583938,1.035409,-0.852275,1.338233,1
T00159,0.120166,-0.05882,0.280034,1.007705,-0.324548,1
T00160,-0.539259,0.638777,0.112018,0.480453,-0.606325,0
T00161,-1.148281,-0.253818,-0.280475,-1.35278,0.211775,0
T00162,-1.661942,-0.293129,0.055459,0.53425,-1.411163,0
T00163,1.29284,1.134961,0.318853,0.677892,1.020497,0
T00164,2.160667,1.146265,0.906082,0.51921,0.402114,1
T00165,-0.35594,0.122566,0.263188,-1.732906,1.13784,1
T00166,0.634717,-0.575388,-0.52005,0.348961,0.187138,0
T00167,-1.090762,-0.228165,-0.356888,0.557272,-0.957181,0
T00168,0.582556,1.097845,1.173385,-2.399284,-0.526515,1
T00169,-0.776161,-0.964568,0.273515,-1.566144,-1.010167,0
T00170,1.404631,0.595476,-1.168246,-0.082977,1.786475,0
T00171,0.606028,-1.937875,-0.056153,1.331791,-0.931662,0
T00172,-0.417401,0.498257,0.692495,1.175615,-0.4372,0
T00173,0.239698,1.089197,0.055333,-1.323543,0.758571,1
T00174,-0.903748,-0.074392,0.798883,0.959851,-0.300486,0
T00175,-1.270679,-1.544696,0.337087,-0.343362,0.0059,0
T00176,0.81429,1.449074,0.323768,-1.898773,-0.187046,0
T00177,-1.978472,1.014878,-1.79048,-0.420328,1.461416,0
T00178,-0.345603,1.411227,-1.935559,2.149455,-0.840398,0
T00179,0.966271,0.578518,-0.152961,0.456804,-2.663645,0
T00180,0.895122,-0.726164,-1.522322,0.3315,1.710586,0
T00181,-1.875924,0.296786,0.427901,0.151671,0.559959,1
T00182,0.045008,0.300431,-0.074334,-0.909978,-0.272397,1
T00183,-0.806778,-0.850469,-0.217081,-1.545161,1.871602,1
T00184,-0.379032,0.518616,-0.43222,-0.67941,0.708147,0
T00185,-1.127421,-0.048991,1.725968,-1.24218,-1.247974,1
T00186,-1.120654,0.931255,-0.047375,-0.136262,1.571535,1
T00187,0.784475,-0.656799,1.228169,-0.127108,0.231085,1
T00188,-0.16366,0.582357,0.991535,-0.037155,-0.326802,1
T00189,1.165561,0.052771,0.184109,-0.724262,0.348549,1
T00190,-0.001613,-1.191571,-0.419044,-0.304381,-0.237598,0
T00191,1.668733,1.012186,1.608549,0.817197,0.331908,1
T00192,0.832962,0.357243,-2.230284,0.024881,-0.265173,0
T00193,1.496503,-1.109436,-0.3174,1.288176,-1.839806,0
T00194,-1.440851,0.198265,0.191718,0.569498,-0.201797,0
T00195,-0.856092,-1.010288,-0.801185,-2.046614,0.520126,0
T00196,1.075728,-0.120584,-0.804132,-2.011504,0.330235,0
T00197,-1.124122,1.534843,-0.850115,2.463864,-0.201356,0
T00198,-0.617608,-1.535257,1.596934,-1.186472,-1.475202,0
T00199,-0.627983,-1.262908,0.987549,0.682298,0.014279,1
T00200,0.095795,0.739174,1.067717,0.310635,-0.196946,1
T00201,-0.267735,1.718976,0.955921,0.371707,0.186184,1
T00202,-0.643902,0.995156,0.037975,0.014955,-0.649914,1
T00203,0.830325,-2.477878,-1.51117,-0.416927,-1.702949,0
T00204,-0.093272,-0.755263,-2.535303,-1.48347,-0.697185,0
T00205,1.098208,0.893362,0.58484,1.808284,0.615034,1
T00206,2.959447,-0.454603,0.109233,0.050011,1.537899,1
T00207,-0.393207,1.648154,-0.477807,-0.576105,1.275572,1
T00208,0.29181,0.852938,-0.923108,-1.783829,0.72305,0
T00209,0.292131,-0.565558,1.177726,-1.173189,-0.332252,0
T00210,0.40712,0.692612,-0.558791,-0.781412,-0.672182,0
T00211,0.36627,-0.175224,1.20399,0.509957,0.152052,1
T00212,-1.569198,-0.510585,3.050924,0.504684,0.620538,1
T00213,0.715631,0.996678,0.318307,1.071577,-0.104511,1
T00214,1.03095,-1.192254,0.361721,0.815111,-1.031081,0
T00215,1.315174,-0.028149,0.461126,0.73699,-0.492595,0
T00216,0.840303,2.17012,-0.033654,-1.346714,-0.072923,1
T00217,1.461223,1.192968,-0.619623,0.729116,1.124171,1
T00218,-0.245911,0.978947,1.424972,-0.515615,0.741418,1
T00219,3.445856,-0.897706,0.569248,1.860634,0.15424,1
T00220,-1.982457,1.411426,-1.245548,0.724368,-0.601458,0
T00221,-1.813087,-0.750271,-0.78674,1.504737,1.4603,1
T00222,-0.301858,1.636829,1.080556,-0.549465,-1.66585,0
T00223,1.810844,-0.800263,0.361174,-2.168356,1.486997,1
T00224,0.811942,-1.190461,-2.157983,-1.376122,0.209172,0
T00225,-0.313969,0.292581,-1.542395,0.107133,-1.493466,0
T00226,-1.026121,0.664874,0.509545,1.704558,-0.869724,1
T00227,-0.421395,0.393864,-1.964176,0.178507,-0.890344,0
T00228,-2.982309,-0.205578,-0.001121,0.227747,0.564696,0
T00229,0.966674,-1.848251,-0.19507,-0.270709,1.294026,0
T00230,1.474246,0.683958,0.839201,0.353989,-0.067333,1
T00231,0.638862,0.554826,0.329306,-0.674639,0.241712,1
T00232,0.378916,-1.993136,0.947542,-0.593704,1.112501,0
T00233,-0.888331,0.815944,2.029612,-0.310337,-1.321876,1
T00234,-0.558131,-2.057558,-0.121882,-1.232775,-0.310981,0
T00235,-0.64952,-0.127185,-0.058292,-1.185775,1.138406,1
T00236,0.507142,0.558837,0.225882,0.168319,-0.274909,1
T00237,-1.208137,-0.278766,-1.112127,0.604184,1.714058,0
T00238,0.513432,0.913305,0.430324,-0.48304,-0.115867,1
T00239,0.241485,1.647759,0.354213,-0.074635,0.213403,1
T00240,0.249551,0.047211,0.839866,1.340848,0.105257,1
T00241,1.560921,1.627891,0.065506,0.364161,0.070737,1
T00242,1.284643,1.960346,0.406056,0.365524,0.528387,1
T00243,0.653576,-0.828003,0.625875,-1.024232,-0.223749,0
T00244,1.364813,0.522686,-0.071791,0.71541,0.965049,1
T00245,0.556536,-0.286102,-0.3757,-1.217153,1.491164,0
T00246,-0.209948,-1.519877,-1.522021,-0.098473,-0.087306,0
T00247,0.885991,1.447914,-1.158752,-0.563137,-1.128126,0
T00248,1.44397,-0.490399,-0.115649,1.027083,-0.193905,0
T00249,0.563951,-0.561976,-3.173098,0.312792,0.434654,0
T00250,0.302573,-0.167299,1.424265,-1.040717,-0.339176,1
T00251,-0.923212,-0.29058,-0.530297,1.28398,-0.728509,0
T00252,0.919503,1.834881,-0.191135,-1.076519,-0.865302,0
T00253,-0.268775,0.701776,1.678164,0.099691,-1.092364,0
T00254,1.769822,-1.115771,0.982641,-0.14499,-1.135152,0
T00255,-1.079566,-1.723583,0.361483,0.504798,-0.657479,0
T00256,0.595499,0.0659,-0.363988,-0.330132,1.73804,1
T00257,-0.638013,0.34934,-0.56155,0.253403,-0.975372,1
T00258,0.357272,0.449961,-1.159595,-0.28835,1.020063,1
T00259,-0.001397,0.459604,0.977498,1.572123,-1.878114,0
T00260,-0.426596,0.574849,-0.72669,-1.259982,-0.795622,0
T00261,0.453919,2.560666,0.153831,0.264753,1.972396,1
T00262,0.009263,-0.554856,1.088343,-0.07217,-1.538003,0
T00263,-0.520307,0.327811,0.664732,1.187968,2.090473,1
T00264,-0.626651,1.023853,-1.041534,-0.023721,0.125567,0
T00265,1.086022,1.330115,-0.192209,-1.049537,-0.363852,1
T00266,-0.048482,-0.414893,-0.243582,0.0359,-0.327483,0
T00267,-0.914422,-0.056497,-0.734345,1.296858,-0.12932,1
T00268,0.861804,0.643414,-0.27003,-0.196468,-0.093249,1
T00269,-0.214351,-0.704304,-0.203472,1.015729,0.887127,1
T00270,-1.464363,2.024291,0.046666,1.286322,-0.222406,1
T00271,2.81962,-0.791177,0.699528,2.019217,0.625806,1
T00272,-0.073523,0.615004,-0.33531,0.950095,-0.607099,0
T00273,-1.334506,0.39281,-1.59897,0.163381,-0.249199,0
T00274,-0.370203,1.690389,-0.060819,-0.242449,-1.142587,0
T00275,1.294572,-0.122895,-0.354681,1.327455,1.022365,1
T00276,-0.832119,-0.183216,0.839905,0.062907,-0.910533,1
T00277,-1.073926,1.081278,0.852143,-0.247737,-1.358923,1
T00278,0.892917,0.742898,-1.030013,-1.752268,0.203984,1
T00279,0.212846,1.459544,-1.078791,0.252044,0.244823,1
T00280,-0.013703,-0.264935,-0.20487,-0.213481,-0.712875,1
T00281,0.256114,0.014493,0.820697,0.134097,-0.119317,0
T00282,-0.453035,-0.168538,-0.010079,-0.715086,2.813358,1
T00283,-2.114761,0.653327,1.385627,0.684021,1.324883,1
T00284,1.196257,1.707033,0.747269,-0.59099,1.435258,1
T00285,-1.106531,0.600765,-0.22255,0.979744,1.420044,1
T00286,-2.929297,0.234023,0.374263,0.852363,-1.066289,0
T00287,1.038897,1.054366,0.757911,-0.547536,0.599459,1
T00288,-1.185248,0.179194,0.65132,-0.121081,-0.839875,0
T00289,-0.944207,-0.125208,1.062923,-1.111941,0.459946,1
T00290,0.499338,-2.168685,0.248157,-0.995766,-0.146328,0
T00291,1.368215,0.057503,-0.497283,-0.178195,-0.773005,1
T00292,0.61992,0.799784,-0.095026,1.362128,-0.751634,0
T00293,0.514562,0.605954,-0.573735,1.381406,1.058301,1
T00294,-0.514405,2.838987,-0.251448,1.014966,0.592868,1
T00295,-1.760833,-0.620978,2.00568,-0.941322,-0.268794,0
T00296,-0.033847,-0.475903,-0.722815,0.159448,1.371189,0
T00297,-0.097288,-0.072594,-0.734433,-1.635969,1.111735,1
T00298,-0.58799,-1.331802,-0.170258,1.684226,0.358468,0
T00299,-0.0157,-0.939507,2.26243,1.019808,1.124829,1
T00300,-0.0399,0.293611,-0.338949,1.326995,1.387295,1
T00301,-0.021547,0.888561,1.640209,-0.044078,0.647711,1
T00302,0.271843,0.937459,1.058377,0.363561,-0.860677,1
T00303,0.511072,0.235938,0.610829,2.095738,0.740929,1
T00304,-1.256122,-1.727553,-0.296858,0.626223,0.119719,0
T00305,0.828411,-0.513456,-0.351425,-0.595983,-1.315886,0
T00306,0.051843,0.258358,1.637156,-1.349759,0.714219,1
T00307,1.445114,1.054267,-0.35333,-0.439984,0.261847,1
T00308,-0.415697,-0.508303,-0.300395,-0.142241,-0.327275,1
T00309,-0.580733,-0.148387,0.63341,-0.124167,1.651272,1
T00310,0.443445,-1.141575,-2.043128,-0.064179,0.850255,0
T00311,1.272084,-2.009367,-2.898428,1.022408,0.009267,0
T00312,-1.330897,-0.272437,0.769818,0.863982,0.058612,1
T00313,0.344945,0.058315,-0.592035,-0.685161,1.011506,1
T00314,-0.975179,-0.517411,-0.675781,-0.340232,0.003485,0
T00315,1.044293,-0.147977,-0.287814,0.20176,0.147202,0
T00316,0.429507,-0.033454,-0.523588,1.567092,-0.028752,0
T00317,-2.341038,-1.645722,-0.799078,-0.737796,1.079896,1
T00318,-1.86184,-0.831278,0.636235,-1.098244,0.686128,0
T00319,2.31084,0.267292,0.677183,0.345386,-0.599653,1
T00320,0.965943,0.515137,1.064622,0.631027,1.276008,1
T00321,-0.179155,-0.343054,1.771276,0.357086,-1.384315,0
T00322,0.281779,0.526123,0.321076,0.827197,0.02259,1
T00323,-0.660243,0.994412,1.557049,0.113928,0.385894,1
T00324,2.059199,-0.677798,-0.846046,0.521875,-0.589434,0
T00325,-0.081767,0.919217,0.272706,2.083899,0.323376,1
T00326,-0.900089,-0.252741,0.029953,0.22777,1.110876,1
T00327,-0.590141,-1.249512,0.263874,-0.20835,-0.129288,0
T00328,0.658471,-0.677987,-0.732555,1.926586,-0.604979,0
T00329,1.495045,-0.140921,0.671167,-1.670779,1.53968,1
T00330,-0.35749,0.917663,0.129089,0.01087,0.284967,0
T00331,0.496812,-1.409175,0.716737,-0.353476,-0.72304,0
T00332,1.003598,-0.190939,-0.0765,-1.12746,-0.065005,0
T00333,0.454211,1.072444,1.605261,0.031852,-1.145441,1
T00334,1.686218,-0.931552,-1.045258,-0.767678,0.360145,0
T00335,-1.116113,-0.570468,1.129773,0.030722,1.521836,1
T00336,0.445973,0.71325,0.684643,1.059246,0.42978,1
T00337,1.402543,-2.303298,0.080983,-0.483473,1.469937,1
T00338,0.721974,-1.104666,0.272042,-0.422051,2.266251,1
T00339,-1.180947,-0.081682,0.376406,0.332968,-1.412433,0
T00340,0.738936,0.252734,-1.289813,0.657105,0.080589,0
T00341,-1.044029,-0.414104,-0.322719,-0.420059,0.122894,0
T00342,0.154253,-0.352289,1.419136,-0.57379,0.375541,1
T00343,-0.295236,0.292394,-0.992858,-0.086196,-2.60156,0
T00344,-0.067283,-0.11239,1.850905,-0.166026,-2.52579,0
T00345,-1.256796,-1.285132,-0.411333,-2.662273,0.188604,0
T00346,-0.972835,-0.474464,0.499708,0.715521,-0.317594,1
T00347,0.542573,-1.363439,-2.343572,-0.485714,0.883475,0
T00348,0.037404,-0.998075,1.027666,-0.064793,-1.095243,0
T00349,-1.134615,-0.158638,-0.425167,1.262758,2.334567,0
T00350,-0.0662,-0.517269,-0.203027,1.460273,0.128563,0
T00351,0.673969,-0.056828,-0.72672,-0.47946,-0.870615,0
T00352,-0.204196,0.01462,-0.641879,-0.088768,-1.486169,0
T00353,0.020805,-0.689586,0.752099,0.275076,-1.159352,1
T00354,1.054501,-0.526391,-0.085774,0.098271,0.080283,1
T00355,0.086659,-0.167682,-1.679169,0.146351,0.407091,0
T00356,-0.842101,2.311095,0.357404,0.203936,1.486691,1
T00357,0.397218,0.619248,-0.074275,-1.528133,-2.237481,0
T00358,-0.507497,-1.524217,-1.894519,-0.047719,-0.534611,0
T00359,-0.695165,-0.205831,-1.814427,-2.712322,0.378053,0
T00360,-0.392397,0.651324,0.026089,0.791151,1.428422,1
T00361,0.331004,-0.091193,-0.495672,-0.33025,-0.137751,1
T00362,-0.682639,3.118605,0.163972,-0.314738,1.138928,1
T00363,-0.819739,-0.203587,0.272612,0.023434,-1.665554,0
T00364,1.991646,1.066327,-1.784356,1.132223,-0.100037,1
T00365,0.031048,-0.883117,1.315069,1.993592,-1.219194,1
T00366,0.638685,-0.787758,0.223454,0.867983,-0.752207,1
T00367,-0.577641,0.409663,-0.267377,1.202925,-1.36684,0
T00368,-0.268309,-0.895795,-0.28613,0.184801,1.079184,1
T00369,0.248213,1.950444,1.866859,0.231472,-1.286628,1
T00370,0.169713,0.843528,-0.270345,-0.491753,1.982453,1
T00371,0.238441,-0.178822,1.670449,0.142555,-0.464963,1
T00372,-0.202307,-0.718898,0.192825,0.406131,1.571817,0
T00373,-0.248262,-0.071568,-1.052503,0.708875,-0.287414,0
T00374,0.447907,-1.315774,-0.054754,-0.072195,0.569204,0
T00375,-0.601088,-2.349074,1.852277,-0.128949,0.47894,1
T00376,1.237009,1.14985,0.587693,0.538581,0.058837,1
T00377,0.67633,0.300846,0.588606,1.364241,0.581454,1
T00378,-1.307243,0.317637,0.102484,2.079516,-1.518423,1
T00379,-0.914465,2.07203,1.18476,-0.001302,-1.301844,1
T00380,1.55059,0.593035,0.562188,0.492445,-0.231665,0
T00381,2.301971,-0.428215,-0.183435,2.831582,0.040533,0
T00382,-0.003304,0.447016,-0.520027,-0.8983,0.770266,0
T00383,1.377313,0.284348,1.259445,-0.80372,0.072032,1
T00384,1.119282,0.550654,-0.000597,-1.246064,-0.230635,1
T00385,1.399957,-0.304578,-0.967736,-0.509932,-0.093281,1
T00386,1.016962,-0.322964,-0.994375,-0.881564,-0.46068,0
T00387,-0.438564,0.429168,1.697058,0.70322,0.541967,1
T00388,1.679455,1.070734,-0.840727,-0.574751,0.277014,0
T00389,0.233587,0.897895,-0.944513,-2.92885,-0.106355,1
T00390,1.367786,1.091554,-1.42456,1.310681,-0.278197,1
T00391,-0.094733,-0.142103,-0.283879,0.949156,-0.097529,1
T00392,1.738879,-2.320775,0.21391,0.56729,-0.516885,0
T00393,0.844122,0.615227,0.566401,-0.95504,0.351382,1
T00394,1.116396,-0.499791,0.519135,0.274707,-1.26268,0
T00395,-1.040323,0.642194,-2.164069,-0.663564,-1.41099,0
T00396,-0.250869,-0.981065,-0.978315,0.384814,0.110881,0
T00397,-0.693348,-0.300458,-1.018442,2.073779,-0.447538,1
T00398,1.080926,-0.035309,0.834482,-1.623501,0.128519,1
T00399,1.127236,-0.411627,1.490843,-0.076829,-0.359729,0
T00400,0.515168,0.564129,-1.056726,-1.582132,-0.714716,0
T00401,-0.060713,-2.355164,-0.564427,0.280795,1.308569,0
T00402,-2.95994,1.101639,1.118809,0.39907,-1.343086,1
T00403,0.934925,0.279451,0.24078,0.383988,-0.611941,0
T00404,0.654826,-0.650166,-1.654896,-0.706509,-1.595113,0
T00405,-0.485713,-1.021052,0.27746,0.86779,-0.057526,0
T00406,-1.421631,-1.451393,0.156888,-1.226381,-1.316684,0
T00407,-0.308462,-0.433343,-0.375653,-0.20703,-0.805567,0
T00408,-1.030133,0.54774,1.387635,0.19441,0.396617,1
T00409,0.756285,-0.848619,2.830057,-0.869875,-0.691465,1
T00410,0.857318,2.038435,-0.958443,0.002604,-0.338556,1
T00411,-1.941797,-0.520609,0.669602,-0.552833,-0.692158,0
T00412,-0.369026,-0.183387,-0.065065,1.62747,-0.420805,1
T00413,-1.178037,0.56246,-0.258386,0.965415,-1.061821,0
T00414,1.551991,1.190496,0.308314,0.805508,0.723621,1
T00415,-0.685186,0.622422,-0.075469,1.021508,-0.568924,0
