row_id,account_id,event_time,amount,category
R00382,A0089,1770490800000,10.63,rent
R00461,A0118,1771126980000,24.7,travel
R00377,A0090,1770453960000,22.38,grocery
R00400,A0115,1770652200000,11.22,other
R00405,A0104,1770679560000,5.43,salary
R00496,A0066,1771556040000,4.0,other
R00386,A0068,1770508140000,7.78,salary
R00470,A0068,1771236900000,10.89,salary
R00358,A0064,1770266820000,2.38,salary
R00586,A0010,1772262060000,9.02,other
R00533,A0010,1771821000000,192.24,travel
R00459,A0002,1771118040000,14.22,rent
R00516,A0000,1771733820000,59.95,other
R00396,A0053,1770604200000,14.37,rent
R00450,A0039,1771070820000,5.91,rent
R00438,A0075,1770969120000,129.71,travel
R00590,A0034,1772304600000,1.78,rent
R00431,A0047,1770932220000,8.64,other
R00559,A0100,1771968180000,17.38,rent
R00394,A0107,1770579540000,15.07,other
R00412,A0041,1770729420000,12.6,salary
R00517,A0008,1771753320000,18.38,salary
R00447,A0012,1771044540000,73.3,travel
R00565,A0057,1772010000000,17.43,rent
R00477,A0068,1771316460000,17.74,grocery
R00561,A0052,1771976280000,36.54,rent
R00560,A0066,1771969380000,17.58,travel
R00498,A0008,1771565040000,1.15,other
R00354,A0031,1770244020000,54.48,travel
R00563,A0054,1772003820000,55.57,travel
R00482,A0057,1771388220000,75.84,other
R00390,A0026,1770552120000,116.03,rent
R00492,A0031,1771494360000,10.34,rent
R00408,A0088,1770708840000,107.68,salary
R00505,A0033,1771621500000,6.56,grocery
R00428,A0041,1770896040000,18.33,rent
R00525,A0033,1771792740000,75.08,salary
R00514,A0012,1771708800000,6.18,grocery
R00449,A0011,1771070640000,76.92,other
R00556,A0114,1771957860000,55.89,travel
R00558,A0002,1771967760000,34.53,salary
R00471,A0046,1771239960000,83.15,rent
R00466,A0031,1771177920000,34.14,salary
R00475,A0018,1771284720000,31.67,travel
R00464,A0114,1771154520000,77.58,grocery
R00529,A0026,1771812600000,27.87,other
R00491,A0092,1771470720000,21.71,rent
R00528,A0016,1771809420000,37.47,salary
R00385,A0055,1770500460000,9.99,other
R00433,A0106,1770943260000,22.43,salary
R00392,A0059,1770561120000,3.46,grocery
R00416,A0116,1770823080000,11.12,grocery
R00595,A0077,1772376180000,12.32,salary
R00387,A0078,1770514380000,17.74,salary
R00397,A0076,1770616860000,46.51,other
R00509,A0100,1771674480000,20.34,grocery
R00419,A0012,1770842280000,5.02,grocery
R00417,A0118,1770829320000,3.53,rent
R00355,A0016,1770245460000,55.22,rent
R00372,A0002,1770368220000,23.33,grocery
R00596,A0079,1772380380000,3.92,salary
R00375,A0039,1770412080000,7.47,travel
R00360,A0048,1770284220000,16.78,salary
R00519,A0053,1771762980000,45.13,other
R00557,A0089,1771958160000,27.31,other
R00494,A0023,1771512420000,15.19,rent
R00474,A0096,1771269480000,10.39,grocery
R00426,A0079,1770869100000,20.47,rent
R00356,A0029,1770252720000,1.73,rent
R00551,A0003,1771935000000,10.3,grocery
R00550,A0017,1771934700000,14.7,travel
R00569,A0016,1772056320000,14.77,grocery
R00363,A0111,1770303420000,11.51,salary
R00531,A0075,1771819320000,25.68,salary
R00599,A0026,1772402160000,18.95,travel
R00352,A0004,1770226620000,13.76,grocery
R00539,A0010,1771865340000,9.42,salary
R00503,A0116,1771613280000,25.98,salary
R00548,A0032,1771930740000,21.61,grocery
R00473,A0043,1771263720000,81.1,salary
R00373,A0115,1770393120000,5.37,grocery
R00458,A0011,1771112820000,105.62,other
R00351,A0014,1770226020000,159.87,other
R00479,A0025,1771344600000,555.12,travel
R00581,A0022,1772205540000,28.59,grocery
R00536,A0011,1771851060000,51.08,grocery
R00584,A0026,1772234280000,23.3,other
R00456,A0032,1771099800000,21.56,rent
R00553,A0118,1771938960000,132.3,other
R00460,A0006,1771124340000,2.54,salary
R00370,A0013,1770358860000,20.93,salary
R00526,A0111,1771798920000,43.07,rent
R00441,A0041,1770995280000,4.43,other
R00523,A0041,1771782900000,23.07,grocery
R00575,A0005,1772109180000,27.16,rent
R00572,A0113,1772081520000,40.77,salary
R00403,A0086,1770663060000,2.61,salary
R00367,A0082,1770340560000,18.53,other
R00398,A0029,1770619440000,48.67,other
R00506,A0078,1771644180000,49.87,grocery
R00451,A0099,1771075380000,21.9,other
R00513,A0079,1771708020000,48.98,travel
R00424,A0109,1770856620000,22.27,other
R00530,A0012,1771816200000,9.62,grocery
R00580,A0108,1772198460000,8.4,rent
R00443,A0118,1771001580000,50.76,rent
R00583,A0090,1772221860000,1.86,salary
R00511,A0041,1771684860000,10.42,grocery
R00444,A0047,1771003920000,7.69,salary
R00383,A0020,1770494640000,47.92,rent
R00486,A0092,1771426080000,17.77,travel
R00515,A0081,1771722360000,115.01,travel
R00476,A0079,1771305780000,6.96,travel
R00549,A0056,1771934400000,13.48,travel
R00379,A0005,1770466680000,26.67,salary
R00359,A0008,1770283440000,9.15,salary
R00520,A0031,1771766580000,48.88,rent
R00512,A0045,1771704300000,3.87,grocery
R00393,A0012,1770574860000,22.52,rent
R00540,A0005,1771868340000,37.73,travel
R00361,A0054,1770294420000,10.9,other
R00573,A0117,1772089260000,29.25,grocery
R00422,A0007,1770853140000,12.45,salary
R00457,A0081,1771099980000,6.49,grocery
R00413,A0006,1770751140000,30.58,other
R00420,A0033,1770843240000,13.04,grocery
R00395,A0044,1770598440000,27.28,salary
R00478,A0037,1771332480000,65.52,rent
R00489,A0061,1771459980000,50.03,salary
R00381,A0027,1770474600000,5.19,other
R00446,A0000,1771040820000,61.82,grocery
R00518,A0060,1771759140000,6.8,rent
R00488,A0014,1771449060000,15.11,grocery
R00452,A0094,1771093140000,18.2,travel
R00579,A0068,1772132520000,90.39,travel
R00409,A0067,1770710700000,117.37,salary
R00542,A0115,1771876680000,10.42,grocery
R00388,A0061,1770524460000,30.63,salary
R00521,A0013,1771776360000,11.48,grocery
R00589,A0046,1772295540000,13.03,rent
R00368,A0067,1770341220000,51.66,salary
R00391,A0076,1770552480000,25.92,grocery
R00439,A0078,1770986400000,3.5,grocery
R00507,A0023,1771660800000,4.52,travel
R00434,A0018,1770945660000,37.98,grocery
R00380,A0104,1770470220000,54.01,rent
R00440,A0032,1770987780000,32.55,salary
R00481,A0034,1771385760000,52.31,other
R00425,A0109,1770866820000,22.52,travel
R00362,A0069,1770294840000,20.72,grocery
R00357,A0083,1770263340000,63.02,salary
R00469,A0069,1771215000000,7.99,salary
R00566,A0022,1772023800000,127.7,rent
R00404,A0059,1770674700000,5.07,salary
R00366,A0094,1770332460000,68.98,grocery
R00463,A0068,1771148640000,29.87,grocery
R00411,A0098,1770716340000,11.58,travel
R00421,A0000,1770851400000,22.4,salary
R00543,A0100,1771879020000,18.37,grocery
R00480,A0061,1771375800000,17.49,rent
R00365,A0005,1770329880000,10.1,rent
R00462,A0019,1771140480000,65.06,rent
R00501,A0107,1771581960000,48.19,grocery
R00555,A0078,1771953720000,8.54,rent
R00504,A0118,1771620660000,22.13,salary
R00593,A0001,1772319960000,104.07,rent
R00508,A0022,1771664580000,6.36,salary
R00448,A0085,1771047420000,12.04,salary
R00455,A0071,1771098900000,17.0,other
R00524,A0004,1771790640000,42.33,salary
R00364,A0008,1770328560000,17.53,grocery
R00497,A0014,1771558200000,55.64,grocery
R00389,A0049,1770549600000,21.38,other
R00427,A0024,1770892560000,5.07,grocery
R00402,A0085,1770658320000,35.63,salary
R00568,A0086,1772053980000,28.81,travel
R00578,A0049,1772128920000,24.75,travel
R00562,A0113,1771999560000,102.94,grocery
R00547,A0017,1771928280000,57.72,grocery
R00437,A0023,1770966060000,12.33,rent
R00570,A0045,1772070360000,30.56,salary
R00472,A0009,1771241520000,11.18,other
R00592,A0032,1772317440000,79.81,rent
R00495,A0015,1771547880000,14.02,other
R00567,A0029,1772045220000,6.65,salary
R00544,A0092,1771886460000,30.62,rent
R00597,A0032,1772393700000,9.16,grocery
R00371,A0004,1770361140000,10.12,salary
