row_id,f1,f2,f3,f4,f5,f6,label
R00039,0.611087,-0.21,0.364005,2.967791,-0.379803,0.011355,0
R00040,-0.588299,-0.932708,0.568418,0.13162,1.067083,0.154506,0
R00041,-0.788606,-1.229188,1.023623,-0.111972,0.479728,0.182734,0
R00042,-0.012118,0.101056,-0.253459,0.759984,0.652123,-0.060553,0
R00043,-0.643124,-0.573617,-0.07037,0.371448,0.912464,2.446561,1
R00044,-1.78033,0.471186,-1.086715,-0.092488,0.888471,0.046762,0
R00045,-0.275598,0.149027,1.349436,-0.003528,0.886478,2.419257,1
R00046,-0.297531,-0.135632,0.115999,0.682909,2.761854,2.468961,1
R00047,0.845531,-0.974381,-2.162254,0.087159,0.550426,0.096747,0
R00048,-0.19308,-0.104248,-0.007621,1.07053,1.360521,-0.231807,0
R00049,-0.983116,1.966257,-0.203446,1.209942,-0.503615,-0.1771,0
R00050,-0.038192,2.485469,0.191515,-1.633787,-0.847612,0.154784,0
R00051,-1.168328,-0.856858,0.998905,2.064558,-0.126906,2.485764,1
R00052,-0.814725,0.797445,-0.593782,-0.052342,-0.687617,-0.082878,0
R00053,-0.281493,-0.55373,1.813941,-0.576271,0.638905,0.082851,0
R00054,-0.895331,0.638619,0.129378,1.706748,-0.179149,2.383517,1
R00055,-0.950059,-0.607533,-0.940945,-1.448252,-0.276147,0.026532,0
R00056,-1.325877,-0.354288,1.974531,-1.856913,0.906496,0.088022,0
R00057,0.855638,0.788701,-0.415416,1.194122,0.186465,-0.039985,0
R00058,0.501714,0.404546,-0.412322,-0.743475,0.428491,2.583693,1
R00059,0.59804,0.744365,1.558148,0.14387,0.154505,2.702783,1
R00060,0.535405,0.242063,-0.04098,-1.274101,0.516391,0.250429,0
R00061,-1.600381,-0.184984,0.124991,0.420883,0.937717,-0.224213,0
R00062,-0.421018,1.263358,0.873946,-1.016454,1.595197,-0.108412,0
R00063,0.476001,-0.517161,0.132619,0.962081,-0.598946,0.109506,0
R00064,0.244436,-0.241058,0.502635,-1.121078,-0.304496,-0.263387,0
R00065,0.13912,0.958392,-1.219891,0.379723,1.059891,-0.003921,0
R00066,-0.155266,-0.451435,0.310662,1.024303,-0.821346,-0.304586,0
R00067,1.738608,0.525642,-0.224501,0.595041,-1.11685,-0.083133,0
R00068,2.878961,-1.24217,-2.123802,-0.417295,-0.213132,-0.033087,0
R00069,-0.808177,1.663951,-1.33074,-0.845625,0.241004,0.130372,0
R00070,-0.098038,-0.008661,0.797473,0.364601,-1.786932,-0.323934,0
R00071,-1.61157,1.161793,0.828134,-0.496488,0.143219,0.333704,0
R00072,-1.922339,-1.046802,-0.403721,0.268573,1.153664,-0.031605,0
R00073,-0.197539,-0.218233,0.602582,1.284338,-0.060334,2.673536,1
R00074,-0.922506,-1.722644,-0.951744,-1.545315,-0.437612,0.004222,0
R00075,-1.000555,-0.296619,0.1325,-0.313993,0.660934,0.069385,0
R00076,0.146326,-0.941289,0.425044,-1.395792,0.46014,0.086291,0
R00077,-0.328527,-0.422407,0.186807,-0.374783,-1.743354,2.72219,1
R00078,-0.143148,0.666215,-0.971096,-0.068195,-1.620347,-0.386215,0
R00079,1.283287,0.181106,0.709019,1.935028,0.584469,2.471428,1
R00080,0.787893,1.056232,1.426716,-0.119561,1.788397,0.102693,0
R00081,-0.970509,-1.125716,-0.383159,-0.02122,1.15465,2.973494,1
R00082,0.884168,-0.673794,0.725392,1.325963,-1.614098,2.562662,1
R00083,-1.142512,-1.522446,1.121174,-2.129448,0.079232,-0.117169,0
R00084,-0.073641,1.079437,-0.55203,-1.244214,-0.032136,0.073904,0
R00085,0.088293,1.164696,0.136338,-1.163799,0.750234,-0.037209,0
R00086,-1.500141,0.753494,-0.188131,-1.413834,-0.346841,2.493953,1
R00087,0.881714,-0.65123,-1.734873,0.439091,-0.93462,2.878119,1
R00088,1.597217,-0.870155,0.220721,-1.185215,-0.027399,-0.027097,0
R00089,-0.597837,0.192842,1.100888,-0.828575,0.060361,-0.094753,0
R00090,-2.098383,-0.737447,0.687917,1.148891,-0.905641,0.044572,0
R00091,0.152548,0.547421,-0.492397,2.560104,0.362666,2.462081,1
R00092,0.566511,-0.980371,0.035082,-1.738755,0.401142,0.105824,0
R00093,1.118856,1.27951,0.502611,0.641986,0.918505,2.443518,1
R00094,-0.052677,-0.505188,-0.39537,-0.986113,0.438124,2.448512,1
R00095,-0.803537,-1.556594,-1.389613,0.316488,0.228213,-0.052281,0
R00096,0.108,-1.678229,0.531779,-1.386232,0.460419,-0.07039,0
R00097,-0.051441,1.356249,-0.480819,0.81511,0.176176,-0.111522,0
R00098,0.445635,-0.251677,0.648232,0.096719,-0.06374,0.074567,0
R00099,0.402271,2.317648,-1.034973,0.706712,-0.980315,0.120371,0
R00100,-1.539987,-0.748609,0.416121,-1.607824,-0.052215,0.163042,0
R00101,-0.302155,1.317478,0.529447,-0.814529,1.025699,-0.00666,0
R00102,-0.865213,0.247979,-1.385917,1.535079,0.598902,0.172416,0
R00103,-0.219978,-2.23787,1.149385,-0.785701,0.734199,2.322952,1
R00104,1.67591,0.35796,-0.164984,-0.004736,-0.846584,2.520899,1
R00105,-0.260616,-0.875578,1.125323,-0.581294,-0.563805,-0.130722,0
R00106,-1.461923,-0.515055,-0.365696,-0.063272,-0.344611,0.103664,0
R00107,0.584323,0.128894,1.168653,0.506717,-1.650085,0.100336,0
R00108,-0.536975,1.616742,-0.374746,-0.360426,0.990136,2.365636,1
R00109,1.360086,1.826243,-0.314159,-1.42723,0.168493,0.141375,0
R00110,0.099344,-1.169763,-0.472827,0.570526,1.470673,2.518336,1
R00111,0.383837,-1.674031,-0.287271,2.467721,-0.292432,0.046978,0
R00112,0.252074,1.68989,3.952564,1.204522,0.329762,2.309767,1
R00113,0.495816,-1.263865,-0.069556,1.557188,-0.748779,-0.082303,0
R00114,-0.876102,0.085475,0.525114,-0.223702,-2.058287,2.183218,1
R00115,-0.268907,1.01668,0.167845,-0.171763,-0.77706,0.004412,0
R00116,0.710401,0.175779,-1.611139,1.285801,-1.152192,2.382545,1
R00117,0.198677,-1.464924,-1.731792,0.527307,2.307362,2.44931,1
R00118,0.284993,0.708479,-1.614471,-0.69654,0.073083,-0.092318,0
R00119,-1.187058,-0.599138,0.327627,-1.076842,1.517562,-0.071764,0
R00120,1.452435,-0.328707,-0.117749,0.38167,-0.052414,0.184954,0
R00121,-0.896694,-0.470279,0.027696,-1.419689,-0.62009,-0.025123,0
R00122,-1.294057,-1.018055,1.480159,-1.91507,-0.94064,2.59897,1
R00123,-1.05151,0.88515,-1.015699,-0.527888,-0.020867,-0.122652,0
R00124,-1.220955,-1.222141,-0.659135,0.26649,-0.226345,-0.187727,0
R00125,1.794796,-0.699896,2.404883,-0.108556,1.425656,2.579574,1
R00126,0.10453,-1.123974,-0.249326,0.011189,1.280239,0.04142,0
R00127,-1.353103,2.503382,-0.962379,0.018764,0.67986,0.103646,0
R00128,0.170824,-0.029869,0.039292,0.798774,-0.67087,-0.311365,0
R00129,-1.817327,-0.77472,-0.778942,1.334789,0.818231,2.366082,1
R00130,-0.50355,-0.6734,-1.162927,-0.866739,0.887591,0.052379,0
R00131,-0.8427,-0.117289,0.619671,-1.727963,1.480108,2.530857,1
R00132,-0.106223,1.474359,0.539173,-0.24926,0.204042,0.177163,0
R00133,-1.558021,0.41651,-0.943314,1.302794,1.824038,2.354524,1
R00134,2.433328,0.487324,-0.743417,-0.192664,1.353151,-0.317839,0
R00135,-0.857885,-0.849237,1.358239,2.758726,-1.405365,0.070554,0
R00136,-1.898872,-0.601123,-0.698647,0.006941,-1.02775,-0.036193,0
R00137,-0.532085,1.582714,0.745972,1.309453,1.45551,2.376341,1
R00138,-0.891335,0.336245,2.245287,0.775876,2.927288,-0.036815,0
R00139,-0.428374,-0.118031,1.077267,0.359402,0.229548,2.520564,1
R00140,0.714715,1.157758,-1.32148,0.903717,-1.060733,-0.224647,0
R00141,-0.196819,1.963169,-0.461296,-0.086811,0.5468,-0.073911,0
R00142,1.58334,-0.046057,0.03083,1.050211,0.045839,2.577348,1
R00143,1.278152,0.870181,-0.927339,0.236312,-0.846628,2.443425,1
R00144,1.978309,-1.914527,1.156745,-0.861383,0.24853,-0.15242,0
R00145,-0.133974,-0.061953,-0.570881,0.265119,0.360863,0.0748,0
R00146,-0.081239,0.032903,-0.570257,1.005009,-0.937031,-0.083421,0
R00147,-0.9602,0.253383,0.482275,0.939385,-0.698473,2.685515,1
R00148,-0.969784,0.575443,0.880125,-1.705609,0.943517,2.49459,1
R00149,0.445145,-1.422638,-1.212279,1.340553,0.562346,2.535964,1
R00150,0.017959,-0.113492,-0.183621,0.130229,-0.761974,-0.162984,0
R00151,-1.182011,0.286847,-0.242094,-0.386992,1.676824,0.055116,0
R00152,-1.099563,0.841938,1.281447,1.418913,1.192897,0.019984,0
R00153,-0.420586,0.377122,0.626574,0.175724,0.753282,-0.148148,0
R00154,0.352018,-0.195487,0.073394,-1.135681,0.287247,-0.10868,0
R00155,0.205582,1.138665,-0.252692,0.976575,-0.614281,0.061486,0
R00156,1.011202,-1.295062,0.620457,-0.962206,-1.692437,2.512899,1
R00157,-3.867144,-0.257694,-0.695797,1.918425,-0.447014,2.706753,1
R00158,0.581707,0.576555,0.58732,-0.547596,-0.253251,0.063439,0
R00159,-0.761313,-0.962491,0.574149,-1.369589,1.536751,0.046017,0
R00160,0.846994,0.919448,-1.664725,1.659364,1.606757,2.474357,1
R00161,-1.460104,-0.294915,0.160326,0.780279,-0.274683,-0.116421,0
R00162,-0.551747,-0.955036,-1.396322,1.532628,0.594813,2.337021,1
R00163,-0.984908,0.808687,-0.574602,0.398519,0.122479,2.643862,1
R00164,0.904493,-0.657144,0.192528,-1.710555,0.569702,-0.061409,0
R00165,-2.079697,1.458504,0.489701,0.338028,-0.983123,-0.150848,0
R00166,-0.495567,-0.886312,0.437547,-0.213792,-1.065707,0.190435,0
R00167,0.573072,0.490621,1.400408,0.661254,-0.037628,2.575231,1
R00168,0.970428,0.190148,0.558971,-1.677647,0.988432,2.559513,1
R00169,1.895361,0.044026,0.341893,-1.307888,-0.320193,-0.073359,0
R00170,-0.23352,1.680401,0.335174,-0.921855,2.108219,0.087683,0
R00171,0.549841,2.813103,-0.719125,0.320399,-0.55214,2.254402,1
R00172,-0.738792,-0.595826,-0.2814,2.014398,-0.415883,-0.163572,0
R00173,-1.32981,1.07568,1.066556,0.074902,1.765866,0.049223,0
R00174,-2.280186,0.233466,0.510901,-0.481891,0.210569,-0.327254,0
R00175,-1.68334,1.500245,1.274494,-0.045931,-1.144706,-0.075604,0
R00176,1.019825,1.162468,0.424872,0.3887,-0.680924,-0.117414,0
R00177,-1.185775,-0.347754,0.029424,-0.139121,0.706469,-0.12987,0
R00178,0.643217,-0.727272,-0.707957,0.515002,0.641328,-0.252549,0
R00179,0.000411,-2.026894,2.828824,1.361121,-0.851742,-0.044958,0
R00180,0.69931,-0.971495,0.513328,-0.889771,-2.266409,-0.145857,0
R00181,0.302635,-2.071953,-0.750697,-0.598861,0.100704,0.063295,0
R00182,0.948397,-1.420726,1.447474,0.371068,0.29648,2.328516,1
R00183,1.165462,-0.350145,0.493406,1.064757,0.580921,-0.036862,0
R00184,-0.237477,0.327089,-0.056104,0.532941,0.060148,0.034482,0
R00185,-0.215025,1.724193,-0.720548,2.220316,0.607067,-0.148309,0
R00186,1.022225,-1.85869,0.368385,-1.79009,-0.654851,-0.061622,0
R00187,-0.349599,0.464406,0.877938,-0.908065,0.076596,2.665555,1
R00188,-2.176603,-0.412607,-0.261384,-1.550712,-0.568081,2.372327,1
R00189,0.58877,-0.670924,1.020009,0.144446,1.358859,2.499704,1
R00190,-0.66163,0.087574,-1.386869,-0.429692,-2.566711,0.36373,0
R00191,0.580001,-0.275958,0.293495,-0.87995,2.215402,-0.270013,0
R00192,-2.603486,0.1055,-1.303176,0.409598,-0.022264,2.492378,1
R00193,-0.107949,1.351526,0.20318,-0.987191,0.958001,-0.062159,0
R00194,-1.446199,-0.812289,1.25292,-0.371171,0.24366,2.37069,1
R00195,1.023048,1.296342,0.048311,-1.056858,-0.134319,-0.246137,0
R00196,2.09972,-0.176469,0.565496,1.710037,1.8901,2.6265,1
R00197,-0.023029,-2.019717,1.44697,-0.484306,-0.487805,0.301154,0
R00198,-0.13664,-0.755929,-0.713656,-0.653286,0.531197,0.037496,0
R00199,0.597557,1.920081,0.34387,0.03084,0.22066,-0.190812,0
R00200,-0.024612,-0.18786,-1.899091,0.338251,1.347253,-0.090994,0
R00201,-1.083428,-1.242396,0.737022,-3.024571,0.518008,0.161711,0
R00202,1.047764,-1.471059,-0.074601,0.759227,0.522485,0.113215,0
R00203,0.158789,-0.674042,-1.865368,0.149028,0.297013,0.001831,0
R00204,0.076137,0.69419,0.607402,-1.783779,0.68273,0.251129,0
R00205,-0.265502,-1.263967,1.976597,-0.355479,-0.118793,0.381886,0
R00206,-0.114644,-0.559676,-1.425309,-0.057534,-1.729919,0.056737,0
R00207,0.461371,0.343985,-0.109996,0.403001,-0.133662,2.555728,1
R00208,1.629811,-1.353315,-0.82033,0.595271,-0.278888,0.05775,0
R00209,0.67874,-0.741629,2.42389,-0.064894,-0.195806,2.247954,1
R00210,1.223055,-0.248751,-0.919553,0.355224,-0.059234,0.083389,0
R00211,0.852936,0.806487,0.413593,0.155955,-0.374827,2.402071,1
R00212,1.772567,-0.615931,-0.26865,-0.85787,-0.583894,2.747287,1
R00213,-1.631386,-1.225328,-1.723409,0.193924,0.337037,0.196154,0
R00214,1.204032,-1.812559,-0.595392,0.000824,0.655789,-0.064019,0
R00215,-0.70721,-0.056451,0.931502,-1.689995,0.512217,0.022043,0
R00216,0.91903,-0.112364,0.895979,2.189278,-0.216234,0.017134,0
R00217,0.160336,0.45046,-1.723315,0.825998,-0.833903,-0.040721,0
R00218,-0.336298,-0.907819,0.315451,0.321078,1.934245,-0.381692,0
R00219,-0.982594,-1.337283,0.071167,0.47441,0.452024,2.499477,1
R00220,0.274393,0.928027,-0.341028,0.666492,1.220467,0.039741,0
R00221,-0.223389,-0.290564,0.455782,0.311603,-0.977795,2.438598,1
R00222,-0.553978,1.167919,-1.520325,-0.139595,1.727245,2.469154,1
R00223,-1.295812,2.808738,-1.79095,-0.199471,-0.128556,-0.27468,0
R00224,-0.230087,0.118379,0.322688,1.528917,-0.99723,-0.317946,0
R00225,-0.379861,0.559176,0.470896,1.424106,1.496568,-0.232888,0
R00226,0.551684,-0.478814,1.145967,0.639736,-0.939497,2.682322,1
R00227,1.187942,-0.333593,-1.036201,-1.734512,0.232329,-0.030468,0
R00228,-0.412489,-0.118357,0.5855,1.52604,0.23215,2.62612,1
R00229,0.907772,0.090522,-0.57451,0.836475,0.795564,2.571727,1
R00230,-0.21585,1.597104,-0.812992,-0.82791,-0.580904,-0.083456,0
R00231,0.847361,0.431066,-0.04018,0.357481,-1.453407,2.403559,1
R00232,-0.811378,-1.669659,-0.618129,-1.777581,-0.512797,0.144244,0
R00233,-0.05444,1.264268,1.762609,-1.059701,0.009951,-0.132842,0
R00234,0.99757,-1.200957,-1.003044,-1.341686,0.032015,-0.23459,0
R00235,1.10287,-0.750178,-1.533593,0.434122,0.475894,2.496788,1
R00236,0.291268,-1.800855,0.788234,0.170694,1.31185,-0.185044,0
R00237,0.799812,0.543482,-1.097016,1.147326,0.82769,2.572915,1
R00238,-0.496195,-1.152907,-0.013163,0.22533,0.772245,2.590317,1
R00239,-0.220167,-0.55782,0.486051,1.242678,-0.001848,-0.194552,0
R00240,-1.045383,-1.904042,-1.248277,1.189952,1.424504,2.236864,1
R00241,-1.154826,-1.528228,0.466509,-0.283631,-1.172726,-0.160647,0
R00242,0.361577,-0.187564,-0.826545,-0.361707,1.608164,2.423961,1
R00243,1.697162,-0.940606,-0.184066,-0.336642,2.028793,-0.130245,0
R00244,-0.640966,-0.417082,-0.562941,0.673962,0.206194,0.261324,0
R00245,-1.162831,0.849941,-0.6483,0.414691,-0.782229,0.000304,0
R00246,-1.98835,0.772668,0.280878,-1.291613,0.605179,-0.012931,0
R00247,0.011805,-0.68092,-0.354831,-0.625799,1.291955,2.865351,1
R00248,0.188068,0.116211,1.117115,1.876591,1.210481,2.45644,1
R00249,-1.302806,0.873696,-0.097762,-0.282774,0.381799,-0.127461,0
R00250,-1.193898,0.186851,0.484364,0.032402,0.143855,-0.096187,0
R00251,0.758608,-0.42892,1.660232,-0.602652,0.503002,-0.219852,0
R00252,-0.548731,-0.514678,-0.016605,0.896586,-0.522822,2.512298,1
R00253,-0.855309,-0.979672,-0.928916,0.198206,-0.933954,0.072929,0
R00254,1.236564,-2.095046,-0.966785,0.498406,-0.6982,-0.213485,0
R00255,1.246145,-1.071211,0.032175,0.294707,1.947901,2.680901,1
R00256,-0.051235,1.233095,-0.259062,0.350236,0.768412,-0.083698,0
R00257,0.331004,-0.234299,0.984444,1.019734,-0.288393,2.178745,1
R00258,0.038293,-0.44791,-0.571245,0.051684,-1.655301,0.019354,0
R00259,0.646459,1.072003,0.086267,1.09856,-1.0194,2.718961,1
R00260,0.36949,1.270476,-1.256898,-0.263378,0.267529,2.839416,1
R00261,0.7763,0.939097,0.565173,-1.838956,0.171727,2.621778,1
R00262,1.104302,-0.47358,-0.041905,-1.025039,1.597402,-0.11999,0
R00263,-0.398827,-1.077713,-0.869121,-0.120417,-0.608865,-0.157842,0
R00264,-1.058761,2.393305,0.055666,0.789532,-0.023819,-0.072986,0
R00265,-0.15283,-0.645932,0.930781,-0.000489,1.096159,0.086034,0
R00266,0.39743,0.485119,-0.405175,-1.992724,-0.039062,0.246424,0
R00267,2.225327,-0.736579,-0.180718,0.971476,-0.455939,2.335982,1
R00268,-0.567091,2.214213,0.429968,0.002676,0.09671,-0.048851,0
R00269,0.118983,0.401435,-0.418281,-0.560747,0.18737,2.370564,1
R00270,2.334779,-0.648106,1.125572,0.948208,-0.495409,2.295957,1
R00271,-1.202239,-0.715233,-0.516564,-0.651019,-0.267478,0.119362,0
R00272,0.998575,0.544945,1.241202,2.059387,-0.665028,0.199374,0
R00273,0.392157,-1.001026,-0.209938,0.444368,2.054665,-0.372888,0
R00274,-0.669635,-0.11069,1.27867,-1.828751,-1.456373,-0.037309,0
R00275,0.776664,-1.020409,-0.925292,0.158962,2.475975,-0.188993,0
R00276,0.02182,0.649858,0.59462,0.275071,-1.154597,-0.137989,0
R00277,0.837417,0.707715,1.583636,-0.402386,-0.605512,-0.048814,0
R00278,-0.183974,0.609289,-0.421881,-0.191003,-1.100616,-0.054061,0
R00279,-0.72797,-0.172926,-0.145762,-0.386033,0.113696,2.480071,1
R00280,-0.663695,-0.513332,1.08137,0.39977,-2.269983,0.063334,0
R00281,1.607478,-1.354359,-0.304948,-1.592703,1.156915,2.795031,1
R00282,-0.508978,0.673934,-0.041722,-1.854579,-0.757436,2.056364,1
R00283,0.79245,0.270605,0.038249,0.682704,0.504,-0.01688,0
R00284,-0.174929,-0.713546,-0.627132,0.539618,-0.723034,0.199976,0
R00285,-0.391183,-0.080362,-0.378959,1.171188,0.085007,-0.118563,0
R00286,1.046195,0.215267,2.057221,-0.564858,1.014188,-0.131708,0
R00287,-1.172737,-1.848499,-0.466294,-1.353086,2.116524,-0.094101,0
R00288,0.689678,-1.362232,3.091124,-1.158934,0.012418,0.015704,0
R00289,0.893969,0.600974,1.022606,2.54659,1.328812,2.618547,1
R00290,-0.20438,0.739862,1.325357,-0.685004,-1.255691,0.153233,0
R00291,-1.725983,-0.138153,-0.374061,-0.026862,-0.01794,0.117768,0
R00292,-0.21295,-1.212585,-1.01561,0.568391,0.442548,2.301013,1
R00293,-1.028406,0.66774,0.152662,-0.259617,0.682223,0.080973,0
R00294,0.741823,-1.156821,0.393768,-0.333068,-0.685437,0.097845,0
R00295,-0.206483,1.568491,-0.47922,-0.331574,-0.18477,2.306775,1
R00296,1.081822,1.134664,1.447313,0.015379,-0.030262,2.602451,1
R00297,0.482213,-0.869323,1.921851,-0.349797,-0.044186,0.157001,0
R00298,1.745236,1.269722,0.696973,0.451505,-1.773967,2.435587,1
R00299,0.534631,0.189491,-0.223003,-2.404815,0.318721,0.053163,0
R00300,0.889235,1.088033,-1.998133,1.086252,1.606271,0.17553,0
R00301,-1.196412,0.497974,-0.265256,-1.229617,-1.0427,-0.210593,0
R00302,0.596816,0.067111,1.41814,1.712099,0.662675,-0.099615,0
R00303,0.465922,0.23817,0.35275,2.017258,-1.52042,0.076309,0
R00304,-0.397573,2.247937,0.802018,0.822111,0.84094,-0.030477,0
R00305,1.51614,-1.414912,0.142686,1.70255,-0.315586,2.377707,1
R00306,-1.439508,0.886705,0.933891,2.643953,1.326244,2.566942,1
R00307,0.804586,0.396043,0.858766,0.476556,-1.510197,-0.059003,0
R00308,0.149906,-0.144687,0.424301,-0.792606,-1.582256,2.572792,1
R00309,-1.395394,-0.546895,0.472185,-1.101631,-0.864412,0.067062,0
R00310,-1.121938,1.343947,0.060028,0.188208,1.288203,2.663026,1
R00311,-0.603152,0.112365,-1.098972,1.181361,0.65239,2.204736,1
R00312,0.955936,-0.927967,0.297733,0.88111,0.33124,-0.215445,0
R00313,0.084589,0.204269,-0.703604,-0.405013,0.6355,2.381748,1
R00314,-1.533643,0.17348,0.447172,1.292012,-1.117041,-0.133389,0
R00315,1.405028,0.958726,-0.528665,0.136129,1.367408,0.088284,0
R00316,0.141956,-2.735916,1.802561,2.850014,-0.902522,-0.04871,0
R00317,-1.446868,0.49079,0.803906,-1.260308,-0.372599,2.482519,1
R00318,1.244862,0.264291,-0.709532,-0.894642,-0.527513,2.615318,1
R00319,1.103825,1.559011,0.572213,0.143134,-1.566013,2.596357,1
R00320,-0.183924,2.327624,-0.032965,0.212289,1.816285,2.315106,1
R00321,0.286093,0.596853,-1.070404,0.522601,0.324174,2.388426,1
R00322,0.616913,0.899708,0.318776,1.293817,1.847846,2.673521,1
R00323,-0.627214,0.679686,-0.055028,-0.27841,0.058705,2.650246,1
R00324,1.454903,0.0815,1.879545,-0.604215,1.816076,0.12991,0
R00325,0.054394,-0.247255,-1.707881,1.574955,-0.488399,0.135711,0
R00326,0.168816,-0.889316,0.437419,1.725028,1.973747,2.419332,1
R00327,1.492565,0.073535,1.198763,1.404558,0.366787,2.57761,1
R00328,0.349208,-0.555104,0.795632,-0.360455,-1.087713,-0.156172,0
R00329,-0.431721,0.049087,0.195809,-1.867153,-0.064336,2.583248,1
R00330,1.343207,-2.65311,-0.839737,-0.273183,0.618654,2.344755,1
R00331,1.169364,0.914274,1.615757,1.397637,-0.829277,-0.030295,0
R00332,1.18004,-0.688907,-0.048438,-0.639299,1.579455,0.053769,0
R00333,0.689129,0.309005,-0.057237,0.652953,0.044102,2.235153,1
R00334,-0.982559,-0.702662,0.452152,1.647968,-0.095886,2.525765,1
R00335,-1.358231,-0.533631,0.270861,-0.297645,0.762902,0.057408,0
R00336,-0.12092,-0.072715,-1.108438,1.879655,0.759171,-0.13291,0
R00337,1.517769,-2.624787,-0.866473,0.312722,0.211948,-0.203679,0
R00338,0.934875,-2.149373,-1.024096,0.840847,-0.236148,-0.190491,0
R00339,-1.972357,0.632156,0.70102,-1.080909,0.176232,-0.113832,0
R00340,0.203285,-0.513151,-1.391315,-0.222598,-0.2695,2.510777,1
R00341,0.315008,0.946256,1.3227,-0.189845,0.984739,2.570857,1
R00342,-0.001414,1.016681,2.610517,-1.85819,0.442245,-0.086954,0
R00343,-1.046266,1.203102,-0.895735,1.205949,-0.307443,0.033146,0
R00344,0.211666,-0.941404,0.34159,-0.08746,-0.300853,2.530494,1
R00345,0.307481,1.373679,1.00078,0.873117,0.258272,0.128993,0
R00346,1.143252,0.072623,-0.128125,0.912814,-0.993683,-0.052917,0
R00347,-0.5148,-1.413327,1.640458,-1.148381,-1.105627,0.189671,0
R00348,-0.032369,0.469868,3.324717,-0.896723,-0.29177,0.161823,0
R00349,0.929968,-0.563849,-2.380646,-1.627262,-1.442684,-0.3334,0
R00350,1.030958,1.471715,-0.243688,3.033284,-0.552341,0.064531,0
R00351,-0.416036,1.292731,1.922523,1.781625,1.812827,0.129125,0
R00352,-0.057563,0.540747,-1.439585,1.16699,-0.350744,0.185376,0
R00353,1.797378,-0.194219,-1.094361,-0.150033,-0.556413,2.548436,1
R00354,1.730121,1.429682,0.706387,-0.712578,0.277988,0.0659,0
R00355,1.701083,0.099759,-0.941521,0.029971,1.140972,2.357031,1
R00356,0.063643,0.662824,-1.354904,-0.132844,-0.9735,-0.351297,0
R00357,0.412697,0.015821,-0.340415,-0.439767,-0.077095,-0.123126,0
R00358,-0.485349,0.36196,0.735348,0.699585,0.003043,-0.022522,0
