row_id,account_id,event_time,amount,category
R00476,A0090,1771251360000,9.03,rent
R00386,A0063,1770570600000,15.87,travel
R00491,A0039,1771346520000,10.72,other
R00437,A0009,1770900540000,29.51,grocery
R00532,A0023,1771711140000,9.37,other
R00391,A0024,1770581940000,23.22,other
R00392,A0000,1770589560000,21.52,rent
R00513,A0103,1771561740000,11.87,grocery
R00514,A0087,1771583100000,10.34,salary
R00435,A0004,1770894300000,12.04,grocery
R00369,A0014,1770460440000,212.32,salary
R00444,A0029,1770963120000,12.89,salary
R00542,A0073,1771844520000,6.93,travel
R00384,A0002,1770563400000,26.4,grocery
R00379,A0093,1770495180000,7.36,other
R00588,A0106,1772308800000,4.17,grocery
R00479,A0039,1771262520000,7.46,other
R00385,A0083,1770565560000,41.5,salary
R00454,A0110,1771072560000,5.12,other
R00436,A0081,1770898560000,6.39,grocery
R00498,A0086,1771417140000,16.31,grocery
R00463,A0058,1771149840000,41.04,salary
R00573,A0096,1772138040000,4.1,travel
R00581,A0083,1772266440000,4.11,travel
R00477,A0054,1771260060000,29.54,rent
R00355,A0080,1770332400000,43.87,rent
R00400,A0112,1770633300000,18.65,travel
R00360,A0102,1770392700000,14.36,rent
R00527,A0083,1771674060000,6.2,salary
R00376,A0091,1770486480000,25.24,travel
R00534,A0087,1771739520000,9.94,grocery
R00591,A0081,1772351520000,109.43,other
R00439,A0070,1770909600000,10.61,salary
R00569,A0044,1772106300000,6.33,grocery
R00519,A0106,1771622220000,20.49,travel
R00422,A0090,1770773760000,237.02,travel
R00545,A0115,1771873500000,47.33,travel
R00345,A0024,1770242040000,206.5,other
R00334,A0039,1770141840000,11.89,grocery
R00517,A0117,1771598100000,20.33,grocery
R00328,A0104,1770120660000,9.07,other
R00502,A0028,1771439700000,4.51,rent
R00526,A0118,1771665720000,137.55,rent
R00408,A0002,1770677700000,25.43,salary
R00359,A0037,1770387780000,50.29,other
R00407,A0091,1770674640000,6.2,salary
R00475,A0028,1771241880000,38.55,rent
R00484,A0036,1771280100000,14.79,other
R00531,A0054,1771703700000,6.24,salary
R00411,A0088,1770701400000,22.13,other
R00504,A0060,1771459920000,26.12,other
R00483,A0051,1771279260000,11.39,other
R00508,A0013,1771480140000,2.1,salary
R00356,A0005,1770349920000,109.84,rent
R00347,A0061,1770258420000,12.07,travel
R00453,A0028,1771047480000,23.13,other
R00547,A0059,1771891500000,13.63,salary
R00368,A0092,1770457620000,5.88,grocery
R00419,A0114,1770751140000,10.43,rent
R00556,A0076,1771988040000,4.17,other
R00501,A0021,1771438200000,60.61,salary
R00403,A0100,1770663840000,7.96,grocery
R00331,A0060,1770135840000,127.16,travel
R00346,A0084,1770253260000,40.29,travel
R00337,A0096,1770181560000,27.04,rent
R00554,A0066,1771975260000,82.82,grocery
R00471,A0118,1771206780000,26.44,travel
R00404,A0032,1770663840000,13.95,grocery
R00459,A0007,1771118460000,16.23,grocery
R00373,A0116,1770477060000,48.91,travel
R00525,A0083,1771638660000,24.63,grocery
R00555,A0034,1771978560000,37.74,rent
R00432,A0094,1770891300000,29.31,grocery
R00468,A0100,1771188180000,147.43,salary
R00578,A0016,1772238840000,30.65,travel
R00535,A0071,1771759860000,7.29,rent
R00445,A0113,1770965520000,20.8,other
R00343,A0052,1770205680000,8.02,salary
R00539,A0027,1771797900000,2.0,rent
R00481,A0034,1771273200000,8.36,salary
R00538,A0092,1771783680000,57.34,salary
R00430,A0019,1770842400000,16.09,travel
R00509,A0099,1771503300000,95.05,salary
R00409,A0028,1770679320000,12.32,salary
R00460,A0035,1771142640000,14.02,other
R00354,A0076,1770315300000,15.61,salary
R00344,A0049,1770218580000,19.7,salary
R00548,A0112,1771900020000,15.5,travel
R00349,A0012,1770272940000,9.28,rent
R00537,A0119,1771772760000,1.99,rent
R00383,A0047,1770555840000,4.11,rent
R00488,A0012,1771328220000,4.08,other
R00382,A0093,1770541020000,14.2,travel
R00374,A0062,1770482220000,6.82,salary
R00456,A0042,1771107600000,27.07,grocery
R00393,A0038,1770593760000,31.26,rent
R00451,A0057,1771031520000,13.21,other
R00496,A0061,1771409760000,25.83,other
R00506,A0092,1771469940000,8.75,rent
R00434,A0091,1770892200000,3.06,rent
R00562,A0079,1772034720000,9.55,rent
R00389,A0017,1770574020000,19.73,travel
R00499,A0062,1771420260000,1.6,travel
R00474,A0092,1771239360000,13.07,salary
R00397,A0002,1770619140000,5.54,salary
R00487,A0115,1771324740000,61.0,rent
R00586,A0108,1772299260000,7.4,rent
R00365,A0038,1770428160000,55.91,grocery
R00440,A0104,1770912780000,12.18,travel
R00333,A0078,1770140760000,19.44,rent
R00390,A0089,1770577920000,22.54,rent
R00511,A0034,1771529940000,7.43,other
R00336,A0040,1770177120000,24.87,rent
R00378,A0088,1770493680000,14.19,grocery
R00528,A0055,1771687320000,51.25,salary
R00442,A0045,1770933720000,7.67,salary
R00467,A0115,1771186260000,22.92,rent
R00507,A0074,1771470060000,10.53,grocery
R00465,A0019,1771163040000,3.24,other
R00541,A0001,1771841040000,4.11,travel
R00332,A0084,1770137160000,37.57,rent
R00565,A0070,1772062500000,16.06,grocery
R00570,A0084,1772118660000,17.74,grocery
R00594,A0076,1772378580000,9.25,grocery
R00536,A0092,1771764480000,45.18,other
R00557,A0088,1771993740000,39.85,other
R00420,A0066,1770763260000,4.94,travel
R00529,A0085,1771696560000,10.68,salary
R00412,A0111,1770719100000,2.82,grocery
R00361,A0018,1770403620000,8.04,rent
R00544,A0043,1771872480000,5.88,travel
R00486,A0119,1771303800000,4.55,other
R00582,A0021,1772275860000,16.4,rent
R00413,A0098,1770723900000,27.32,salary
R00458,A0030,1771117440000,4.85,other
R00559,A0087,1772005440000,6.11,rent
R00587,A0052,1772302620000,14.92,travel
R00380,A0088,1770515460000,12.26,travel
R00590,A0083,1772334540000,69.94,grocery
R00566,A0103,1772073780000,85.34,salary
R00431,A0044,1770884880000,43.89,travel
R00394,A0061,1770602160000,45.38,other
R00492,A0026,1771376760000,20.08,rent
R00342,A0088,1770198600000,17.53,salary
R00377,A0103,1770488460000,14.38,rent
R00462,A0103,1771149060000,24.3,rent
R00367,A0119,1770452940000,94.55,travel
R00417,A0006,1770741300000,4.28,rent
R00533,A0002,1771726560000,12.89,salary
R00572,A0061,1772129100000,12.8,salary
R00414,A0061,1770737400000,29.14,travel
R00598,A0111,1772397180000,72.86,travel
R00563,A0011,1772042520000,15.9,grocery
R00564,A0040,1772047740000,65.38,rent
R00574,A0084,1772143380000,8.69,other
R00358,A0049,1770385740000,110.49,salary
R00416,A0074,1770740700000,23.21,travel
R00490,A0080,1771332900000,16.31,travel
R00550,A0046,1771936320000,11.04,rent
R00370,A0091,1770460740000,27.09,rent
R00375,A0094,1770483360000,15.88,travel
R00405,A0098,1770672060000,25.5,grocery
R00372,A0045,1770467040000,35.39,salary
R00423,A0023,1770775140000,66.43,rent
R00450,A0098,1771014780000,40.42,salary
R00596,A0048,1772388960000,65.76,rent
R00469,A0079,1771198080000,19.26,salary
R00470,A0016,1771199100000,33.76,travel
R00461,A0085,1771144800000,25.35,other
R00521,A0113,1771625880000,11.59,other
R00410,A0059,1770686880000,31.17,rent
R00530,A0040,1771701300000,48.47,salary
R00489,A0004,1771329900000,34.99,grocery
R00579,A0036,1772246040000,22.69,other
R00402,A0001,1770662100000,2.66,grocery
R00593,A0065,1772368200000,4.6,grocery
R00350,A0012,1770275820000,97.98,salary
R00494,A0118,1771391940000,37.25,salary
R00473,A0087,1771230000000,97.01,rent
R00387,A0010,1770571680000,7.99,salary
R00482,A0052,1771277520000,64.68,salary
R00335,A0069,1770147360000,6.17,rent
R00427,A0003,1770810960000,36.8,other
R00585,A0080,1772299200000,32.51,rent
R00561,A0111,1772018460000,117.99,grocery
R00447,A0076,1770991500000,22.22,other
R00341,A0049,1770193140000,10.37,salary
R00505,A0116,1771462800000,34.44,rent
R00595,A0075,1772385720000,11.98,other
R00424,A0061,1770790140000,4.37,rent
R00362,A0011,1770407640000,125.67,other
R00552,A0054,1771966260000,65.51,other
R00580,A0061,1772259840000,11.67,rent
R00357,A0065,1770358260000,19.95,travel
R00428,A0052,1770813540000,45.18,travel
R00524,A0112,1771637460000,45.31,rent
R00589,A0060,1772313480000,5.57,other
R00381,A0081,1770524160000,15.24,rent
R00449,A0000,1771013520000,38.65,rent
R00433,A0008,1770892200000,41.02,other
R00551,A0101,1771936500000,16.52,grocery
R00340,A0050,1770188700000,20.61,travel
R00584,A0077,1772293740000,20.81,grocery
R00497,A0099,1771412640000,38.65,other
R00478,A0012,1771261560000,8.45,salary
R00364,A0044,1770426360000,10.31,rent
