item_id,embedding,label
I0031,"[10.062647, 0.621668, -2.297347, -2.580999, 1.682405, -0.59056, 1.385051, -3.849423, -0.866603, -2.043085, 1.336181, 1.132508, 1.19126, -0.786134, -1.568417, -0.105614]",c4
I0032,"[-1.94941, 5.309578, 1.410552, 2.662805, -2.676939, 0.283828, -3.90379, -2.952549, 2.438786, -2.317118, 2.19437, -1.55346, -4.306943, 4.760432, -1.463833, 2.423288]",c0
I0033,"[-1.162574, 1.324629, 2.166899, -0.210725, 6.504529, -6.063429, -4.782431, -1.701015, -2.964265, -0.489782, -1.158278, 0.409496, 0.027323, -0.249411, -4.771708, 3.100925]",c5
I0034,"[0.038269, 3.062176, 1.510598, 3.23139, -3.299691, -0.712697, -5.156958, -3.016813, 2.226713, -1.391682, 2.33868, -1.146451, -3.074027, 5.479207, 0.142979, 3.755424]",c0
I0035,"[-1.616668, -1.002096, -1.65276, -1.053774, 4.338833, 3.803551, -2.036901, -2.834643, 5.116069, -8.342988, -0.743711, -0.947083, 4.143246, 4.503389, -3.781988, 0.86359]",c3
I0036,"[9.822749, -0.490174, -2.272658, -2.481788, 1.793002, 0.549828, 1.727859, -1.607755, -0.66016, -1.97647, 0.870115, 1.940749, 3.234005, -1.258274, -2.854595, -0.920439]",c4
I0037,"[-2.173603, -0.14355, -2.270937, -0.970864, 3.892555, 4.151153, -2.418446, -1.57779, 3.503655, -8.272328, -0.968849, -0.323487, 4.915686, 3.055368, -3.877793, 0.215207]",c3
I0038,"[9.913048, 0.220807, -1.438719, -2.704021, 1.78305, 0.690485, 2.20129, -1.581024, -0.05222, -1.427738, 0.807659, 1.56972, 2.168381, -0.929255, -2.252525, -0.930284]",c4
I0039,"[-3.294016, 4.062082, 7.156255, -3.203212, 1.268489, 0.701026, -1.790011, -3.474092, 0.719418, 4.194812, 0.22941, -7.736969, 5.054191, -0.664791, 2.969923, 5.603752]",c1
I0040,"[-2.614652, 0.18659, -2.627492, -0.222329, 4.76316, 3.848399, -1.851088, -2.740044, 5.236982, -6.721657, -0.818103, -1.651404, 4.108751, 3.140982, -3.955512, 0.889075]",c3
I0041,"[-1.088019, 4.083238, 1.129101, 3.856421, -2.112208, -0.328393, -3.609652, -1.860593, 3.058424, -1.226034, 1.413816, -1.038838, -3.431049, 5.399216, -1.065131, 2.954484]",c0
I0042,"[-1.963653, 3.759416, 1.809179, 4.124989, -3.150006, 0.598419, -4.74207, -2.728224, 2.667324, -0.376781, 2.169534, -1.718671, -3.412678, 5.243251, -1.329525, 2.412825]",c0
I0043,"[11.016746, 0.274851, -0.284237, -2.882824, 1.878289, 1.42455, 1.486218, -1.92098, 0.419298, -2.263402, 1.384672, 0.694498, 1.18648, -0.364769, -2.181585, -0.06075]",c4
I0044,"[-0.961464, 4.97343, 1.85679, 3.457097, -2.088795, -1.197464, -5.266877, -2.745329, 2.54141, -0.705364, 2.769423, -0.659516, -3.759822, 5.405077, -1.088693, 3.861172]",c0
I0045,"[-0.868168, 4.714206, 0.728177, 5.176545, -3.227238, -0.757271, -4.981939, -3.701888, 2.022106, -0.441044, 0.562174, -2.226615, -3.450392, 5.641433, -2.175886, 2.397604]",c0
I0046,"[9.43352, 0.238341, -1.464388, -1.8456, 2.403857, -0.829983, 2.549333, -2.969094, -0.226303, -1.697364, 2.13646, 1.068556, 1.691853, -0.440244, -1.776901, 0.311883]",c4
I0047,"[-3.225704, -3.734659, 0.129991, 0.415085, 3.030733, 2.441333, -1.052196, -0.444601, -0.663016, 4.452544, 2.147926, 1.093227, 4.52295, -1.727714, -1.653701, -1.023327]",c2
I0048,"[9.14753, 0.283323, -1.055486, -2.918916, 1.775673, 0.390843, 2.054958, -2.195175, -0.43416, -2.640825, 1.470092, 1.221592, 1.580781, -1.252516, -2.509215, 0.133179]",c4
I0049,"[-3.088813, 4.539838, 7.298034, -3.877838, 1.288442, 1.782078, -0.493652, -3.186911, 1.046362, 2.678521, 0.840315, -9.063366, 4.144301, -0.935794, 3.366781, 5.562488]",c1
I0050,"[-1.518354, -2.684022, 0.228633, 0.903371, 3.27266, 2.700577, -0.914846, -2.840594, -1.570921, 4.177172, 2.355563, 1.186332, 3.822177, -2.048285, -2.776078, -0.863805]",c2
I0051,"[-2.253579, 4.836173, 1.22012, 3.155388, -2.610699, -0.475394, -4.292745, -2.308252, 2.133611, -1.128684, 2.955054, -1.379086, -3.519027, 4.801883, -1.718293, 2.42836]",c0
I0052,"[-1.594103, -2.199851, -0.079555, 0.021142, 4.100089, 3.376497, -1.576858, -1.739722, -1.417178, 5.20027, 2.660144, 0.979085, 4.33971, -2.711349, -1.880168, -0.379918]",c2
I0053,"[8.550981, 1.109124, -1.733405, -1.515229, 2.344196, -0.298328, 1.330677, -2.568214, -0.189226, -2.178612, 0.83307, 1.502752, 0.901498, -0.654154, -2.544784, -1.248621]",c4
I0054,"[0.252165, 4.272874, 0.3937, 2.279023, -2.564784, 0.122329, -3.413333, -2.640602, 2.262189, -0.169373, 2.52194, -2.677851, -2.673876, 4.411808, -1.181101, 2.268799]",c0
I0055,"[-0.554648, 0.270394, 2.877141, -1.412154, 6.552496, -5.162404, -3.868308, -1.034949, -2.671301, -0.305994, 0.022417, 0.804302, -0.444916, -1.029578, -4.183177, 2.581466]",c5
I0056,"[9.894184, 0.92345, -0.189993, -2.941698, 1.918043, 0.121094, 1.273416, -2.371285, 0.341507, -1.853248, 0.996218, 1.694452, 1.429011, -1.158407, -2.251747, -0.056464]",c4
I0057,"[-0.514005, 5.28209, 1.326546, 3.596473, -2.988219, 0.106254, -4.617047, -2.401917, 2.262448, -0.671369, 1.619176, -0.371215, -3.249387, 5.362245, -1.96163, 3.689167]",c0
I0058,"[-1.371658, -3.443598, 0.445025, 0.766512, 2.670334, 2.433703, -0.633779, -2.176569, -0.901582, 5.35402, 2.901601, 0.186225, 3.441307, -2.818419, -1.798673, -0.794276]",c2
I0059,"[-1.315013, 6.074087, 2.256864, 3.786692, -2.616928, -0.749296, -4.195046, -2.331683, 1.831759, -0.059315, 2.42446, -0.916702, -2.183285, 4.524342, -0.142555, 4.188213]",c0
I0060,"[8.998396, 0.500491, -0.946169, -2.932031, 1.728086, -1.13096, 2.612996, -2.554335, -0.670898, -2.439475, 1.141508, 1.380188, 1.936386, -0.878543, -2.180886, -1.497154]",c4
I0061,"[9.501266, 0.891925, -1.053079, -3.148663, 2.379971, 0.818617, 2.176405, -3.224154, 0.392306, -2.194171, 1.107544, 0.751311, 2.474023, -0.914594, -2.325647, 0.374951]",c4
I0062,"[-3.530323, 5.202603, 7.497464, -3.415726, 1.555249, 0.98895, -1.753669, -3.153247, 1.249213, 2.045325, 0.097298, -8.394654, 4.911095, 0.032859, 1.740077, 6.308846]",c1
I0063,"[-0.377837, 4.046567, 2.044381, 2.961745, -1.7766, 1.353268, -3.574123, -1.795928, 2.528572, -0.317039, 1.669201, -0.705286, -3.724169, 4.307179, -2.157843, 2.985558]",c0
I0064,"[-1.912148, -0.616588, -2.296948, -0.160477, 3.699473, 3.671446, -1.153035, -1.729095, 4.277869, -7.405381, -0.535232, -0.831194, 3.621791, 2.755819, -3.154163, -0.060559]",c3
I0065,"[-1.447852, -3.767215, 1.20762, 1.260705, 3.475703, 1.681785, -0.476626, -1.565707, -1.624635, 5.725188, 1.969311, 1.261375, 4.837822, -2.243695, -1.619751, -1.810015]",c2
I0066,"[-1.738569, -0.140302, 1.981586, -2.768845, 6.072721, -5.866049, -4.382313, -1.369828, -2.981829, -1.324834, 0.86026, -0.891553, 0.054266, -0.254539, -4.393976, 1.047459]",c5
I0067,"[-2.903906, -4.146488, 1.469679, 1.990496, 3.166113, 2.850073, -1.264822, -1.405644, -2.658846, 6.459758, 2.887283, 0.339743, 4.666794, -2.741296, -2.254717, -1.70733]",c2
I0068,"[-1.019885, -0.3226, -2.555063, -0.259845, 4.174117, 3.510482, -2.389594, -1.635898, 4.890008, -7.143625, -1.838551, -0.825276, 3.344989, 2.888041, -4.21912, 0.095128]",c3
I0069,"[-0.621907, 0.658346, 2.394486, -1.675728, 5.709515, -5.030232, -3.281845, -1.498829, -3.501703, 0.235493, 0.815632, 0.599799, -0.487108, -1.85778, -5.0988, 2.561976]",c5
I0070,"[-1.623271, -2.501876, -0.039519, 0.615606, 3.005381, 2.675362, -0.837428, -0.664438, -1.242969, 5.266437, 2.779705, 0.674116, 3.195315, -2.209496, -2.247295, 1.184516]",c2
I0071,"[-0.931035, 3.928478, 2.025839, 2.91222, -3.393777, -0.675556, -4.622634, -2.28669, 2.344516, -1.540572, 1.280192, 0.135403, -3.331186, 4.622082, -1.71126, 3.409498]",c0
I0072,"[-1.366869, 3.959517, 0.835106, 3.820102, -2.27225, -0.259699, -3.844452, -2.915137, 1.863675, -0.262406, 1.812493, -1.303104, -1.944279, 5.145343, -0.392812, 3.693237]",c0
I0073,"[9.840818, 0.502872, -1.461808, -2.68705, 2.17409, 1.676057, 1.595326, -2.466572, -1.059256, -2.134593, 3.014615, 1.105836, 1.3743, 0.137061, -2.240797, -0.35169]",c4
I0074,"[-3.152002, 4.221573, 6.166491, -3.123686, 1.360036, -0.041667, -1.226128, -4.091456, 1.684085, 3.267006, 0.198757, -7.560635, 4.949035, -0.033157, 2.811839, 6.345321]",c1
I0075,"[9.539999, -1.490185, -1.811014, -3.742004, 2.583746, -0.789971, 2.209138, -2.887144, -0.39066, -2.038628, 2.739898, 0.839181, 1.554869, -1.722937, -1.828585, -0.426016]",c4
I0076,"[8.830651, 0.588395, -1.036463, -2.436847, 2.773744, -0.00459, 1.824208, -1.623821, -0.298598, -2.405761, 0.818995, 0.263233, 1.599675, -0.406412, -3.117047, -1.635446]",c4
I0077,"[-2.629119, -3.46811, 0.732132, 0.530959, 2.893658, 2.47047, -0.304981, -3.134382, -1.179869, 3.728442, 1.923564, 1.125002, 4.274222, -1.764501, -1.630999, 0.170588]",c2
I0078,"[-1.365243, 4.889964, 0.54599, 3.977647, -2.124243, 0.238777, -3.685203, -2.478085, 1.955284, -0.942413, 1.756032, -0.931705, -3.600424, 4.885004, -1.89804, 3.529181]",c0
I0079,"[-1.856357, 4.579726, 2.571985, 5.115509, -1.878179, -1.326074, -3.691963, -2.692548, 2.759504, -1.177777, 2.390838, -0.775609, -3.531383, 5.732445, -1.234964, 1.660416]",c0
I0080,"[-2.910245, -1.044155, -3.429516, -0.036902, 3.77773, 2.761658, -1.520774, -2.915209, 3.923001, -7.272605, -2.197437, -0.731967, 3.061928, 2.697502, -4.497767, 1.050959]",c3
I0081,"[-2.286782, 4.266156, 6.594788, -2.143207, 1.805897, 1.53649, -1.755867, -2.916648, 0.914575, 3.065788, 0.403506, -8.275755, 4.342325, -0.901832, 4.085521, 6.519124]",c1
I0082,"[-2.617968, -0.077492, -2.207158, -0.965553, 3.17104, 2.954914, -1.573558, -2.226511, 4.169582, -7.162861, -1.492425, -0.56428, 3.819084, 1.294155, -4.391681, 0.903294]",c3
I0083,"[8.305013, 1.830708, -1.643871, -2.100583, 3.03378, -0.578195, 2.489781, -1.835353, -1.233215, -2.958301, 1.726669, 1.777767, 1.099219, -1.323017, -2.192527, -0.888585]",c4
I0084,"[-2.451308, -3.54311, -0.01752, 0.180216, 4.104572, 4.442488, -0.544881, -0.831857, 0.563582, 4.425737, 1.769928, 1.851704, 4.202509, -1.96728, -1.526279, -1.133975]",c2
I0085,"[9.728256, 1.120745, -2.355618, -3.103059, 4.353398, 1.17141, 3.857802, -2.991072, -0.335502, -2.722299, 2.059033, 0.975266, 1.659138, -1.508591, -3.240947, -0.989009]",c4
I0086,"[-0.539717, 4.054834, 1.293223, 4.539792, -3.021813, -0.176989, -3.822994, -2.51783, 1.482986, -1.135109, 2.433022, -2.466432, -2.775927, 5.132582, -0.425527, 0.968197]",c0
I0087,"[-1.252037, 1.161105, 3.618248, -1.401412, 5.796619, -5.795216, -5.593784, -1.915179, -3.266246, -1.121571, 0.047431, -0.188836, 0.286107, -0.242287, -5.673146, 1.476921]",c5
I0088,"[-2.194891, 4.980272, 6.023946, -3.185497, 1.093065, 0.329889, -1.947209, -3.125334, 0.738512, 2.458799, 0.655216, -8.064347, 5.531468, -0.206572, 2.46465, 4.797528]",c1
I0089,"[-2.556744, 0.462078, -2.239977, -1.594435, 4.215868, 3.683072, -1.544037, -1.835129, 4.332164, -8.244535, -1.521155, -2.253611, 3.52574, 2.179799, -3.358369, 0.032269]",c3
I0090,"[-1.414491, -2.84886, -0.76255, 0.23541, 3.186044, 2.932492, -0.550521, -1.851718, -1.334174, 5.397706, 2.676912, 0.994713, 4.439905, -2.628704, -2.134329, -1.39093]",c2
I0091,"[-1.26682, 0.628845, 2.665496, -1.25016, 5.233685, -5.123621, -5.048804, -1.434366, -2.933678, -0.974943, 0.400579, 0.844215, -0.420519, -1.273999, -4.55378, 2.192801]",c5
I0092,"[-0.707754, 4.163649, 1.58454, 4.212186, -1.701043, -1.030771, -4.747032, -1.533317, 2.596041, -1.464205, 2.303751, -1.077602, -2.845887, 4.098769, -0.776822, 1.767295]",c0
I0093,"[-1.892101, -1.051187, -2.513575, -1.072213, 4.182083, 4.090607, -1.181651, -2.85408, 4.259376, -7.741007, -0.989702, -1.941357, 2.93794, 2.842731, -2.987694, 0.563985]",c3
I0094,"[-2.128975, -0.534451, -1.767475, -0.339614, 4.918093, 2.706528, -1.161195, -1.487276, 5.918552, -7.179275, -1.216632, -0.196829, 4.724843, 2.6478, -3.49574, -0.436041]",c3
I0095,"[-0.771639, 1.681302, 3.158586, -1.178908, 5.118081, -5.898402, -3.781171, -1.227618, -2.077166, 0.738596, 0.561435, 0.451371, 0.565599, -0.642924, -4.76276, 3.015584]",c5
I0096,"[-1.187664, 4.502074, 2.465331, 3.205087, -1.848818, 0.041596, -4.244955, -1.913097, 1.575917, 0.035605, 2.254373, -1.376707, -2.874851, 6.526386, -0.479704, 2.57451]",c0
I0097,"[-2.555412, -2.487048, 0.769291, 0.181321, 3.747755, 3.937219, -0.014196, -0.421805, -1.394115, 5.244358, 2.498992, 1.153312, 3.910629, -2.88889, -1.775618, -1.896094]",c2
I0098,"[-2.076047, -2.328217, -0.825635, 1.890562, 2.490052, 1.983221, -0.416853, -1.262455, -1.953771, 5.859715, 2.482076, 1.456985, 2.93793, -2.015042, -2.90669, -0.305959]",c2
I0099,"[0.58736, 3.628239, 1.153046, 3.938313, -2.275584, -1.035864, -4.546413, -2.88889, 2.727731, -0.224221, 2.253277, -1.062368, -2.185539, 5.277324, -1.583563, 2.796312]",c0
I0100,"[-2.648911, -3.299555, 0.864415, 0.101131, 2.896143, 2.033121, -1.209111, -1.321951, -2.460355, 5.236612, 2.321771, 1.084374, 3.976112, -2.409295, -1.462725, -0.404162]",c2
I0101,"[-2.093292, 0.641379, -3.151991, -1.496231, 3.826822, 3.931638, -2.255827, -1.232894, 3.751058, -7.714113, -0.165512, -1.383641, 3.606987, 2.941028, -3.037929, -0.021236]",c3
I0102,"[-1.594912, 4.994557, 1.257627, 3.477449, -2.156566, -0.496007, -5.200741, -1.839573, 2.886469, -0.601304, 2.861232, -0.544248, -3.71985, 4.964675, -1.924604, 3.369314]",c0
I0103,"[-4.436094, 5.023782, 7.206644, -2.746473, 1.302677, 0.179869, -1.318891, -3.364413, 1.272132, 2.431947, 0.002793, -7.584743, 3.944928, -0.278855, 3.142894, 6.799778]",c1
I0104,"[10.199292, -0.263664, -1.082419, -3.475932, 2.793101, 0.860602, 2.734008, -2.605922, -0.023308, -2.257052, 0.74089, 1.668069, 1.181057, -0.468511, -2.831724, -0.635415]",c4
I0105,"[-2.413492, -3.549126, 1.287212, 1.877805, 3.685182, 3.281929, -0.169862, -0.985496, -1.492603, 6.162682, 0.786716, 1.881303, 4.096408, -1.463066, -1.979051, -1.024259]",c2
I0106,"[-2.787471, -3.172125, 0.159067, 0.99803, 3.36438, 1.9398, 0.054104, -1.197493, -1.304274, 5.789265, 0.771009, 1.945643, 4.466779, -2.481315, -1.843013, -2.239579]",c2
I0107,"[-2.270763, 1.317847, 3.783893, -2.005634, 6.391717, -6.162878, -5.152204, -1.836678, -2.41571, -0.471591, 0.679594, -0.888935, -0.519034, -0.373013, -5.331678, 2.849511]",c5
I0108,"[9.660224, 1.626674, -0.991834, -2.945186, 1.601869, 0.707922, 2.475575, -1.928878, -0.61638, -2.214547, 1.18286, 0.921764, 1.576326, -1.310721, -3.058203, -0.67199]",c4
I0109,"[-0.37697, 4.782806, 0.925293, 3.504891, -2.883814, 0.257827, -5.19299, -1.271917, 1.83078, -0.752311, 2.101075, -0.737574, -3.992593, 4.127426, -0.270157, 2.740168]",c0
I0110,"[8.847125, -0.2232, -1.642688, -2.957787, 2.305242, 1.386338, 2.58153, -1.977075, -0.501481, -0.875139, 0.866996, 1.480157, 2.836043, -0.606458, -1.902722, -0.865865]",c4
I0111,"[-3.634041, -2.3774, 0.261371, 1.609744, 3.195683, 1.807609, -0.150799, -1.798356, -1.076495, 5.169064, 1.924086, 0.525074, 4.633374, -3.034059, -1.870271, 0.071935]",c2
I0112,"[-2.581838, -3.694051, -0.683009, 0.21389, 3.10565, 2.672323, 0.534063, -1.207441, -2.061432, 4.623043, 1.765732, 0.938835, 3.943963, -1.888274, -1.49016, -0.698467]",c2
I0113,"[-4.053948, 5.025463, 6.730191, -3.848222, 2.071753, 0.000967, -1.011825, -4.315994, 1.767674, 2.085138, 1.937754, -8.611383, 5.565341, -1.604548, 2.561282, 5.284369]",c1
I0114,"[11.200959, 0.014874, -1.27373, -3.388515, 2.090292, -0.088579, 2.22223, -3.305001, -0.976159, -2.115883, 2.406221, 1.121138, 3.394375, -0.954645, -2.64642, -1.628301]",c4
I0115,"[-3.256742, 4.514479, 6.073406, -2.574848, 0.217349, 1.47457, -1.265298, -2.732241, 0.965348, 3.930159, 0.20369, -8.256775, 5.63094, -1.808959, 3.43177, 5.213375]",c1
I0116,"[-2.209212, -1.343417, -3.288406, -0.28467, 4.177349, 3.527581, -1.291605, -2.471224, 3.905414, -7.523585, -1.528988, -0.179248, 3.310725, 2.595391, -4.307849, 0.88723]",c3
I0117,"[-1.053672, 0.23991, 2.958531, -2.318438, 5.811627, -6.167705, -2.34058, -2.172132, -3.814596, 0.214448, 0.415147, 1.43478, -0.272429, -1.564373, -5.205737, 2.698363]",c5
I0118,"[-1.663816, -0.193429, -2.682968, -0.92207, 4.191255, 3.376209, -1.383632, -1.284454, 4.878045, -6.547736, -0.53341, -1.451753, 3.32893, 2.89162, -3.168009, 0.141674]",c3
I0119,"[-1.56114, 4.791394, 2.906714, 3.045607, -3.290713, 0.348389, -4.108004, -1.629693, 2.531815, -1.834573, 2.292063, -1.807568, -2.517466, 5.572396, -1.348821, 2.88436]",c0
I0120,"[-2.300698, 4.649694, 6.441712, -3.34605, 1.829243, 1.922533, -1.283669, -2.198478, 1.221312, 2.379098, 0.950338, -9.286109, 4.479923, -1.702371, 3.352421, 6.334206]",c1
I0121,"[-2.674038, -3.08872, -1.267777, 0.200068, 2.961276, 1.950481, -0.876145, -1.706316, -0.871997, 4.915031, 2.922857, 1.867155, 3.185885, -2.852498, -1.410391, -0.409372]",c2
I0122,"[-1.697795, -2.6183, -0.383447, 1.660164, 3.248373, 1.766806, -0.896866, -1.294824, -1.628688, 4.403305, 2.041919, 0.768213, 4.342583, -2.300398, -2.567541, -1.082863]",c2
I0123,"[10.232741, 0.627186, -1.922335, -3.568667, 3.611064, 0.042603, 1.347119, -2.669892, 0.238755, -2.133675, 2.151937, 2.409653, 1.322825, 0.265409, -2.632016, 0.34273]",c4
I0124,"[9.267634, 1.312021, -0.994326, -3.821905, 1.85716, 1.776409, 2.161612, -2.271136, 0.071252, -2.796427, 1.765429, 0.58115, 1.399389, -1.310767, -2.548135, -0.103568]",c4
I0125,"[-2.564781, 1.514855, 2.533789, -1.800249, 6.276958, -5.743857, -4.830033, -2.105483, -3.569287, 0.350906, 0.772031, 0.744603, -0.049115, -0.925445, -4.957028, 3.214053]",c5
I0126,"[-0.588179, 3.646948, 1.730912, 2.677932, -3.655757, -0.135013, -4.096719, -2.266688, 3.251591, -0.232819, 2.16439, -1.563572, -3.210692, 3.59986, -2.074954, 3.212939]",c0
I0127,"[-0.975336, -1.526387, -3.018554, 0.513758, 4.07045, 3.842577, -0.638626, -2.226111, 3.545197, -7.896316, -0.40411, -2.221268, 4.357353, 2.879562, -3.878951, 0.524124]",c3
I0128,"[-2.053546, -1.330926, -2.679921, -1.351103, 4.027193, 1.842292, -2.135546, -2.264524, 3.829218, -7.21105, -2.004383, -1.084587, 4.181372, 3.032632, -3.829382, 1.281877]",c3
I0129,"[-0.455815, 4.31341, 2.12018, 5.195275, -2.556352, 0.314189, -3.93363, -1.875401, 1.841604, -0.779975, 2.026303, 0.340509, -2.677923, 5.698415, -0.849542, 2.242078]",c0
I0130,"[10.391075, 0.43957, -2.039772, -1.643697, 2.241326, 1.140635, 1.532687, -3.099946, -1.183617, -3.328358, 1.213323, 1.445037, 2.078307, -0.863734, -2.871385, -0.197717]",c4
I0131,"[-3.111442, 5.199049, 6.702413, -4.293135, 2.078003, 0.088898, -0.634858, -4.952711, 2.19337, 2.571605, 0.686908, -7.509803, 5.575579, -0.87101, 2.25122, 6.659058]",c1
