R00299,A0053,1773877860000,10.878200000000001,0,105.05
R00306,A0038,1773925320000,21.628100000000003,0,146.07000000000002
R00309,A0026,1773961920000,13.603200000000001,0,161.98
R00331,A0036,1774076640000,22.454000000000004,1,60.71
R00333,A0053,1774082400000,8.4201,1,108.32
R00335,A0002,1774091400000,2.64195,1,60.599999999999994
R00350,A0050,1774167540000,111.67,1,328.37
R00351,A0042,1774169160000,29.7,1,29.7
R00375,A0055,1774314060000,36.0572,0,75.58
R00397,A0052,1774459140000,20.6629,0,104.05
R00405,A0006,1774485660000,9.7409,0,7.67
R00416,A0035,1774531080000,117.37120000000002,0,125.88000000000001
R00431,A0034,1774616220000,4.2037,0,3.31
R00435,A0041,1774654560000,29.68,0,162.19
R00438,A0027,1774686360000,40.3845,1,37.05
R00444,A0044,1774746660000,176.26390000000004,1,207.11
R00451,A0037,1774772700000,32.8526,1,114.45
R00472,A0046,1774870560000,10.311400000000003,0,86.77000000000001
R00489,A0045,1774993560000,40.881299999999996,0,77.53
R00498,A0006,1775036880000,1.40885,0,25.67
R00542,A0021,1775308380000,1.9304000000000001,1,1.52
R00546,A0049,1775334000000,6.5532,1,76.47999999999999
R00547,A0037,1775343960000,28.31,1,134.45
R00557,A0048,1775404320000,35.9373,1,72.71
R00562,A0005,1775448180000,71.1007,0,65.23
R00567,A0054,1775485320000,23.369600000000002,0,21.44
R00577,A0042,1775552640000,19.456400000000002,0,70.78999999999999
R00596,A0025,1775660940000,21.8186,0,68.58
R00600,A0035,1775684460000,1.8468000000000002,0,66.46
R00606,A0053,1775715960000,6.8997,0,31.35
R00608,A0025,1775718240000,126.7888,0,209.49
R00618,A0045,1775777820000,76.1692,0,114.62
R00625,A0052,1775818560000,7.0087,0,75.88999999999999
R00630,A0046,1775852220000,158.6604,0,259.23
R00634,A0007,1775871420000,22.6949,1,17.87
R00636,A0001,1775877960000,12.916500000000001,1,11.85
R00639,A0038,1775885640000,10.1219,1,96.28
R00644,A0005,1775893560000,27.130100000000002,1,138.86
R00652,A0005,1775921280000,33.1905,1,169.31
R00658,A0055,1775959740000,99.2663,1,156.44
R00665,A0051,1775985600000,13.3,1,45.17
R00013,A0004,1772406420000,16.241000000000003,1,71.66
R00015,A0020,1772413440000,19.129500000000004,0,17.55
R00024,A0043,1772477820000,105.77,0,105.77
R00030,A0044,1772523720000,8.47,0,8.47
R00033,A0028,1772533980000,103.56,0,103.56
R00054,A0020,1772664660000,2.23155,0,85.92
R00055,A0015,1772679180000,1.3366500000000001,0,14.07
R00060,A0049,1772721240000,4.29685,0,51.059999999999995
R00061,A0032,1772723820000,39.0017,0,30.71
R00106,A0043,1772928600000,4.1529,1,116.91
R00125,A0013,1773068580000,57.312200000000004,0,169.82
R00134,A0019,1773088320000,0.79135,0,54.11
R00143,A0028,1773149100000,41.5036,0,108.28999999999999
R00145,A0007,1773157500000,23.3,0,39.11
R00154,A0026,1773182940000,8.58,0,39.3
R00160,A0014,1773218220000,16.5898,0,20.630000000000003
R00165,A0030,1773234780000,5.2324,0,20.48
R00187,A0012,1773388680000,1.7318500000000001,0,18.23
R00210,A0039,1773479880000,43.624500000000005,1,85.25999999999999
R00234,A0028,1773608160000,19.11,1,132.36
R00251,A0035,1773673620000,0.39235,0,20.36
R00259,A0028,1773709620000,1.0298,0,131.64
R00265,A0024,1773748860000,11.87,0,34.03
R00266,A0045,1773752580000,21.3422,0,83.44
R00273,A0019,1773775320000,81.314,0,143.87
R00274,A0002,1773779880000,18.8243,0,73.54
R00288,A0020,1773855420000,40.231899999999996,0,51.839999999999996
R00298,A0010,1773873780000,7.706300000000001,0,59.089999999999996
R00311,A0013,1773978120000,87.96020000000001,0,86.33000000000001
R00319,A0054,1774016100000,30.7707,0,28.23
R00320,A0027,1774024980000,12.43,0,32.25
R00340,A0016,1774123320000,37.2491,1,40.96
R00368,A0056,1774258020000,17.6022,0,61.78
R00377,A0003,1774343220000,3.3810500000000006,0,35.59
R00392,A0053,1774434360000,1.7109500000000002,0,179.82
R00402,A0026,1774474260000,28.634300000000003,0,146.21
R00411,A0045,1774506840000,32.2967,0,29.63
R00417,A0023,1774535640000,7.6453999999999995,0,10.309999999999999
R00421,A0047,1774558080000,46.47,0,54.78
R00424,A0044,1774573860000,24.31,0,53.05
R00440,A0056,1774694400000,8.53385,1,119.67
R00442,A0043,1774718100000,43.34,1,97.9
R00454,A0023,1774795980000,0.7486,1,31.599999999999998
R00473,A0003,1774870740000,8.2897,0,122.85000000000001
R00480,A0030,1774956840000,0.46835,0,24.11
R00488,A0031,1774991040000,39.6621,0,350.99
R00495,A0045,1775028840000,2.8321,0,104.07000000000001
R00501,A0023,1775054940000,3.1236,0,74.00999999999999
R00504,A0019,1775077440000,88.12,0,88.12
R00512,A0019,1775122860000,7.117700000000001,0,94.65
R00520,A0007,1775173860000,28.31,0,43.87
R00526,A0051,1775199780000,13.75,0,40.49
R00537,A0014,1775276700000,13.11,1,35.75
R00545,A0052,1775327520000,3.69,1,3.69
R00552,A0018,1775379900000,0.40945,1,22.18
R00553,A0042,1775384940000,54.9021,1,55.47
R00554,A0059,1775387760000,0.5928,1,6.24
R00560,A0011,1775427480000,5.301950000000001,1,110.56
R00592,A0012,1775645580000,25.69,0,38.33
R00613,A0010,1775750760000,54.06,0,81.52000000000001
R00622,A0045,1775804220000,4.7625,0,118.37
R00623,A0047,1775807880000,21.909000000000002,0,30.900000000000002
R00640,A0039,1775890500000,3.8475,1,40.5
R00649,A0042,1775911680000,28.819600000000005,1,185.56
R00674,A0056,1776031980000,100.1819,1,91.91
R00675,A0005,1776035040000,10.0206,1,297.66
R00682,A0040,1776090660000,22.2758,0,43.08
R00690,A0027,1776128340000,43.56,0,43.56
R00005,A0026,1772360940000,29.29,1,29.29
R00029,A0035,1772523300000,2.7359,0,79.48
R00032,A0049,1772529480000,7.404100000000001,0,5.83
R00056,A0056,1772680980000,25.6586,0,84.77
R00063,A0017,1772743140000,14.2027,0,13.03
R00066,A0013,1772757060000,148.8948,0,118.75999999999999
R00072,A0040,1772769060000,17.145,0,67.53
R00092,A0041,1772864700000,1.8952499999999999,1,19.95
R00107,A0052,1772931420000,9.8933,1,15.77
R00117,A0033,1773027300000,41.5036,0,32.68
R00127,A0028,1773071400000,14.6812,0,179.17
R00136,A0031,1773108780000,30.0,0,133.51
R00138,A0041,1773129120000,8.5783,0,27.82
R00142,A0034,1773146640000,40.2428,0,80.03
R00144,A0034,1773153660000,10.5156,0,84.27000000000001
R00151,A0028,1773176820000,29.171899999999997,0,131.26
R00166,A0045,1773246720000,5.8751,0,52.17
R00167,A0026,1773257700000,23.5961,0,287.68
R00194,A0023,1773412800000,27.66,0,27.66
R00209,A0000,1773479280000,70.24,1,86.46
R00214,A0031,1773518460000,23.64,1,306.1499999999999
R00215,A0039,1773520140000,21.18,1,106.44
R00230,A0033,1773579900000,1.2160000000000002,1,127.22
R00235,A0008,1773614400000,3.0411,1,141.71
R00243,A0034,1773639540000,14.4145,0,77.38
R00252,A0022,1773685800000,58.325900000000004,0,53.51
R00257,A0039,1773695340000,14.7,0,119.73000000000002
R00263,A0050,1773726900000,3.48,0,55.05
R00303,A0022,1773885180000,11.041700000000002,0,94.91999999999999
R00307,A0051,1773953400000,22.7457,0,69.50999999999999
R00308,A0050,1773961380000,25.895300000000002,0,268.27
R00312,A0005,1773979680000,25.4842,0,98.83
R00313,A0018,1773980280000,0.855,0,108.26
R00321,A0023,1774026360000,4.29,0,4.29
R00328,A0035,1774070820000,1.2208,1,13.91
R00343,A0024,1774129980000,7.1174,1,235.01999999999998
R00370,A0059,1774263540000,111.1,0,129.2
R00393,A0010,1774444680000,15.494,0,96.98000000000002
R00396,A0017,1774458420000,9.9408,0,31.46
R00409,A0036,1774499460000,59.39,0,155.89
R00414,A0059,1774521720000,19.98,0,214.31999999999996
R00419,A0051,1774544460000,8.0551,0,97.83
R00432,A0022,1774620060000,0.7125,0,31.48
R00458,A0030,1774802220000,1.8221,1,19.18
R00468,A0054,1774847760000,20.459300000000002,0,37.209999999999994
R00470,A0049,1774857600000,0.78185,0,8.23
R00479,A0043,1774930980000,1.98265,0,118.77000000000001
R00483,A0006,1774968720000,4.0259,0,10.84
R00496,A0001,1775032020000,20.12,0,41.260000000000005
R00502,A0007,1775056440000,15.56,0,15.56
R00507,A0057,1775100240000,12.9921,0,15.74
R00511,A0051,1775119200000,1.46,0,34.13
R00523,A0037,1775182020000,1.2691999999999999,0,106.14
R00541,A0016,1775302740000,1.4858,1,49.69
R00573,A0032,1775530800000,184.2135,0,200.37
R00574,A0005,1775539200000,26.4795,0,86.08000000000001
R00589,A0047,1775610660000,10.8,0,10.8
R00610,A0008,1775729100000,1.10865,0,11.67
R00620,A0052,1775785140000,1.5665499999999999,0,69.46
R00627,A0038,1775833560000,27.8003,0,88.31
R00637,A0026,1775880840000,11.4886,1,21.99
R00647,A0051,1775904180000,2.0168500000000003,1,31.87
R00650,A0045,1775916720000,0.24700000000000003,1,120.97
R00663,A0031,1775975160000,10.55,1,27.060000000000002
R00671,A0034,1776022020000,153.50490000000002,1,154.67000000000002
R00686,A0014,1776113040000,16.600700000000003,0,50.91
R00010,A0046,1772394900000,15.587000000000002,1,14.3
R00020,A0007,1772472840000,18.8243,0,51.489999999999995
R00036,A0004,1772545440000,6.245700000000001,0,77.39
R00042,A0035,1772562900000,12.7381,0,89.51
R00047,A0022,1772624220000,7.0414,0,102.17999999999999
R00049,A0034,1772634000000,2.66855,0,77.2
R00065,A0006,1772755740000,24.76,0,67.68
R00068,A0022,1772759580000,9.144,0,118.05999999999999
R00078,A0021,1772803920000,1.61975,0,129.10000000000002
R00081,A0017,1772811600000,6.9542,0,19.41
R00086,A0038,1772839500000,69.1387,0,63.43
R00094,A0002,1772873280000,214.57740000000004,1,216.94
R00097,A0035,1772886360000,12.9159,1,139.4
R00103,A0058,1772911440000,40.177400000000006,1,325.55
R00116,A0026,1773025800000,16.79,0,16.79
R00135,A0040,1773091500000,13.679500000000003,0,80.08
R00146,A0010,1773166140000,1.4715500000000001,0,46.88
R00156,A0013,1773198900000,55.53,0,225.35
R00174,A0030,1773304620000,36.4236,0,49.16
R00179,A0013,1773345120000,7.107899999999999,0,300.16999999999996
R00180,A0017,1773349800000,17.0258,0,92.09
R00183,A0045,1773359520000,0.85025,0,66.10000000000001
R00189,A0042,1773397800000,23.8379,0,54.41
R00202,A0050,1773443880000,4.89915,0,56.17
R00218,A0039,1773535320000,0.6441,1,113.22
R00228,A0036,1773578220000,17.1457,1,24.14
R00231,A0036,1773582300000,14.1,1,38.24
R00241,A0039,1773636900000,6.5659,0,105.03000000000002
R00254,A0003,1773687840000,8.75,0,66.89
R00261,A0002,1773716160000,0.342,0,56.27
R00267,A0011,1773755640000,20.2631,0,18.59
R00270,A0024,1773767940000,131.6863,0,137.72
R00296,A0050,1773868620000,210.18470000000002,0,247.88
R00316,A0019,1773992940000,55.02,0,198.89000000000001
R00356,A0032,1774188720000,34.6837,1,48.76
R00358,A0032,1774198800000,19.9797,1,67.09
R00362,A0007,1774223520000,30.010099999999998,1,29.66
R00366,A0005,1774249200000,4.7415,0,103.17999999999999
R00371,A0008,1774268520000,30.63,0,56.97
R00394,A0037,1774445040000,2.43675,0,52.04
R00407,A0014,1774491600000,78.2955,0,75.47
R00410,A0043,1774502700000,1.2217,0,81.66
R00418,A0000,1774541700000,38.16,0,61.47
R00448,A0005,1774765320000,58.64,1,181.13
R00464,A0034,1774829040000,3.8437,0,50.96
R00477,A0018,1774909800000,10.55,0,100.32000000000001
R00508,A0044,1775100840000,20.3394,0,204.68
R00518,A0025,1775161020000,65.278,0,51.4
R00525,A0036,1775198100000,4.479900000000001,0,4.11
R00528,A0004,1775202120000,0.9870500000000001,0,10.39
R00532,A0028,1775246820000,86.82,0,125.44
R00559,A0045,1775414520000,18.09,1,107.89
R00570,A0011,1775522820000,10.426700000000002,0,118.77000000000001
R00579,A0053,1775561820000,27.271800000000002,0,25.02
R00582,A0045,1775568480000,11.29,0,103.47
R00583,A0050,1775573280000,2.0165,0,60.14
R00590,A0052,1775636340000,53.7152,0,52.97
R00595,A0050,1775660820000,12.62,0,72.76
R00597,A0021,1775662440000,69.5747,0,65.35
R00607,A0035,1775716620000,2.29425,0,90.60999999999999
R00611,A0030,1775747400000,3.40005,0,35.79
R00615,A0017,1775754240000,37.98650000000001,0,220.01
R00616,A0033,1775772480000,0.7847,0,8.26
R00626,A0050,1775820540000,4.93715,0,93.75
R00632,A0040,1775861880000,27.8386,0,31.2
R00633,A0042,1775870160000,18.1049,1,114.5
R00643,A0038,1775893560000,5.7334000000000005,1,101.54
R00659,A0004,1775961180000,34.671,1,51.64
R00660,A0018,1775961360000,6.8997,1,10.64
R00670,A0031,1776021180000,5.94,1,33.0
R00673,A0007,1776029280000,17.8651,1,34.260000000000005
R00689,A0055,1776115620000,10.1,0,101.16999999999999
R00039,A0054,1772557920000,3.6842,0,24.75
R00044,A0058,1772589000000,27.42555,0,288.69
R00082,A0037,1772817900000,5.61925,0,59.15
R00085,A0011,1772838240000,5.060650000000001,0,90.2
R00090,A0048,1772849220000,5.29,1,44.98
R00096,A0042,1772883900000,29.1793,1,26.77
R00112,A0031,1773003840000,105.98070000000001,1,97.23
R00119,A0025,1773037920000,4.5998,0,32.230000000000004
R00131,A0056,1773080760000,23.6601,0,64.6
R00137,A0058,1773109440000,65.2145,0,376.90000000000003
R00149,A0035,1773172800000,9.613900000000001,0,57.46
R00150,A0031,1773176340000,119.9872,0,276.16999999999996
R00158,A0008,1773210300000,68.1863,0,53.69
R00162,A0016,1773222780000,2.09475,0,69.2
R00177,A0032,1773325860000,39.26180000000001,0,100.47
R00213,A0009,1773509760000,15.087600000000002,1,11.88
R00219,A0020,1773535500000,0.9604499999999999,1,19.32
R00226,A0027,1773560280000,9.4361,1,65.36
R00233,A0012,1773607680000,0.7229500000000001,1,25.84
R00244,A0048,1773644580000,34.65,0,34.65
R00246,A0030,1773655920000,377.49,0,410.29
R00249,A0018,1773663900000,31.000700000000002,0,99.36
R00256,A0019,1773694800000,27.5879,0,69.27
R00258,A0051,1773704820000,36.7919,0,143.69
R00264,A0018,1773736560000,19.3294,0,114.58
R00276,A0056,1773790140000,1.5950499999999999,0,16.79
R00278,A0049,1773814080000,1.8534500000000003,0,33.730000000000004
R00279,A0044,1773814500000,11.480799999999999,0,18.99
R00280,A0021,1773815640000,4.8768,0,3.84
R00289,A0053,1773856380000,41.32,0,95.07
R00318,A0010,1773997560000,41.02,0,100.11
R00325,A0033,1774061520000,23.22,1,146.51999999999998
R00339,A0022,1774120380000,23.98,1,118.89999999999999
R00355,A0015,1774186140000,5.4483,1,20.06
R00384,A0048,1774377600000,36.9074,0,105.68
R00387,A0051,1774406400000,14.824,0,113.07
R00401,A0052,1774471440000,15.696000000000002,0,118.45
R00404,A0056,1774482540000,15.98,0,29.84
R00441,A0043,1774710840000,7.2267,1,54.559999999999995
R00443,A0039,1774730820000,133.4897,1,105.11
R00449,A0037,1774768500000,4.6701999999999995,1,84.31
R00456,A0027,1774798080000,3.048,1,68.4
R00459,A0023,1774808880000,0.90535,1,41.129999999999995
R00460,A0040,1774815360000,6.17595,1,65.01
R00467,A0039,1774847340000,8.0137,0,149.21
R00471,A0039,1774859820000,12.57,0,161.78
R00474,A0018,1774875660000,7.32,0,89.77000000000001
R00486,A0048,1774988520000,8.06,0,141.0
R00491,A0056,1775009340000,10.089,0,212.01
R00492,A0020,1775017500000,10.6553,0,8.39
R00497,A0051,1775034120000,2.4016,0,32.67
R00503,A0035,1775059560000,5.52425,0,331.98
R00515,A0016,1775151960000,37.1145,0,45.91
R00522,A0002,1775178720000,7.48,0,7.48
R00536,A0027,1775275560000,5.45,1,73.4
R00543,A0011,1775319540000,61.620400000000004,1,54.75
R00549,A0048,1775355960000,2.6163,1,39.739999999999995
R00563,A0010,1775455140000,27.46,0,40.32
R00565,A0059,1775481660000,0.53295,0,11.850000000000001
R00617,A0025,1775772900000,34.582100000000004,0,185.31999999999996
R00656,A0005,1775938260000,22.87,1,192.18
R00678,A0010,1776059100000,106.602,0,287.08000000000004
R00683,A0035,1776097260000,1.31385,0,165.22
R00001,A0003,1772328660000,0.9747,1,10.26
R00002,A0024,1772337780000,60.4187,1,55.43
R00007,A0029,1772372580000,2.17645,1,22.91
R00009,A0056,1772394840000,49.275999999999996,1,38.8
R00019,A0016,1772472540000,2.6416,0,2.08
R00027,A0021,1772516460000,18.85,0,18.85
R00035,A0057,1772543700000,12.241700000000002,0,128.86
R00041,A0055,1772560980000,16.1036,0,12.68
R00043,A0045,1772576580000,1.8791000000000002,0,19.78
R00045,A0039,1772606700000,17.11,0,17.11
R00046,A0020,1772620680000,44.88,0,62.43000000000001
R00048,A0003,1772630460000,1.3335000000000001,0,36.709999999999994
R00059,A0044,1772718660000,31.78,0,63.65
R00062,A0040,1772733120000,54.03,0,54.03
R00067,A0015,1772759400000,1.9095000000000002,0,34.17
R00070,A0028,1772763780000,59.13,0,162.69
R00075,A0051,1772794860000,7.6834999999999996,0,6.05
R00076,A0053,1772801580000,5.1547,0,54.26
R00100,A0045,1772905440000,2.8448,1,22.020000000000003
R00101,A0050,1772907480000,5.842,1,4.6
R00124,A0014,1773068100000,5.8969000000000005,0,5.41
R00132,A0033,1773081540000,1.2416500000000001,0,49.88
R00139,A0034,1773132060000,10.98,0,43.11
R00155,A0002,1773197580000,31.36,0,248.3
R00157,A0001,1773201600000,124.46,0,200.14
R00159,A0017,1773216000000,55.5,0,74.91
R00181,A0003,1773352680000,63.372600000000006,0,159.65
R00186,A0042,1773375180000,9.6683,0,35.64
R00193,A0026,1773411300000,25.4079,0,407.03000000000003
R00206,A0038,1773462120000,19.7072,1,18.08
R00207,A0002,1773472140000,11.9253,1,237.61
R00229,A0014,1773579660000,19.87,1,67.68
R00232,A0019,1773605880000,55.8292,1,52.29
R00236,A0024,1773616080000,2.1052,1,22.16
R00240,A0040,1773636420000,13.6,0,26.15
R00253,A0052,1773687180000,4.03655,0,131.15
R00294,A0049,1773864180000,20.42,0,54.150000000000006
R00305,A0053,1773919920000,42.5958,0,113.32000000000002
R00337,A0033,1774107240000,1.5181,1,177.33999999999997
R00345,A0019,1774146300000,49.7205,1,238.04000000000002
R00346,A0051,1774155960000,33.8772,1,100.58999999999999
R00367,A0010,1774255020000,12.785700000000002,0,110.71000000000002
R00369,A0011,1774258680000,6.9869,0,103.66999999999999
R00385,A0047,1774382460000,0.7894500000000001,0,8.31
R00403,A0054,1774476000000,2.0492,0,30.11
R00420,A0026,1774555800000,2.21445,0,169.52
R00423,A0048,1774572540000,132.94,0,238.62
R00427,A0013,1774588260000,16.9,0,42.26
R00430,A0031,1774613880000,252.71650000000002,0,231.85
R00466,A0045,1774840920000,17.123900000000003,0,45.34
R00484,A0034,1774973880000,4.6322,0,99.72
R00490,A0043,1775003520000,0.34675,0,122.42000000000002
R00493,A0045,1775020380000,30.8737,0,101.84
R00499,A0029,1775040060000,12.1753,0,11.17
R00505,A0056,1775078700000,27.051000000000002,0,233.31
R00517,A0043,1775158920000,9.23305,0,206.75
R00533,A0011,1775250600000,6.790700000000001,0,6.23
R00534,A0022,1775252160000,53.52,0,53.52
R00538,A0042,1775283420000,11.2395,1,12.24
R00544,A0043,1775319600000,61.2521,1,213.28
R00551,A0049,1775378220000,36.61,1,113.08999999999999
R00561,A0012,1775447220000,13.777600000000001,0,80.54
R00568,A0051,1775492460000,10.64,0,51.13
R00581,A0023,1775566680000,62.958400000000005,0,101.32
R00585,A0057,1775579640000,27.74,0,37.97
R00591,A0043,1775639940000,16.53,0,161.95
R00609,A0015,1775728320000,3.61,0,3.61
R00621,A0043,1775789520000,16.1429,0,79.57
R00631,A0023,1775855580000,2.2236000000000002,0,70.48
R00648,A0041,1775908860000,28.2956,1,22.28
R00685,A0022,1776105600000,67.43,0,154.34
R00693,A0011,1776156900000,0.79135,0,8.33
R00699,A0015,1776196320000,7.41665,0,94.69
R00003,A0006,1772350500000,54.5084,1,42.92
R00008,A0004,1772379720000,56.76,1,56.76
R00016,A0007,1772420940000,34.22,0,34.22
R00037,A0034,1772547840000,4.04,0,49.11
R00040,A0011,1772560740000,46.9011,0,36.93
R00050,A0007,1772634000000,9.9187,0,59.3
R00053,A0056,1772661060000,22.43,0,61.23
R00058,A0022,1772717460000,11.0236,0,110.85999999999999
R00077,A0007,1772803260000,8.72,0,67.3
R00084,A0044,1772834220000,18.7071,0,78.38
R00093,A0059,1772865060000,6.758000000000001,1,6.2
R00095,A0003,1772878260000,9.643450000000001,1,138.22
R00105,A0019,1772915340000,58.1406,1,45.78
R00113,A0047,1773006960000,8.9707,1,8.23
R00115,A0051,1773025740000,1.2274,0,18.97
R00118,A0033,1773027480000,5.2451,0,36.81
R00126,A0001,1773071040000,3.4226000000000005,0,75.68
R00130,A0005,1773080400000,15.703500000000002,0,185.47000000000003
R00133,A0033,1773083700000,7.51,0,57.39
R00140,A0031,1773144060000,35.5122,0,166.08999999999997
R00168,A0017,1773270720000,14.59,0,89.5
R00171,A0008,1773290220000,1.6529999999999998,0,71.09
R00178,A0018,1773330720000,20.1,0,20.1
R00188,A0027,1773392400000,5.50335,0,57.93
R00195,A0052,1773413040000,24.180799999999998,0,52.78
R00198,A0053,1773430200000,1.10485,0,55.99
R00201,A0044,1773440220000,0.9452499999999999,0,9.95
R00250,A0025,1773672300000,0.45599999999999996,0,17.12
R00262,A0028,1773725220000,3.6489499999999997,0,170.04999999999998
R00271,A0018,1773774240000,5.2102,0,119.36
R00282,A0014,1773823680000,25.34505,0,313.84000000000003
R00292,A0056,1773860760000,31.13,0,47.92
R00322,A0039,1774029120000,1.39935,0,134.46
R00349,A0011,1774163280000,1.2768,1,38.54
R00360,A0044,1774213860000,26.7843,1,37.78
R00373,A0053,1774273980000,89.3318,0,161.81
R00378,A0042,1774346340000,52.429,0,77.8
R00380,A0005,1774354380000,42.7609,0,136.85
R00398,A0004,1774462860000,7.3025,0,62.839999999999996
R00408,A0038,1774492380000,3.32405,0,52.02
R00412,A0025,1774507860000,62.6532,0,82.3
R00413,A0001,1774513680000,6.7056000000000004,0,50.72
R00422,A0043,1774571760000,11.7284,0,92.42
R00425,A0059,1774581840000,44.47540000000001,0,268.60999999999996
R00426,A0041,1774585620000,12.58845,0,132.51
