row_id,account_id,event_time,amount,category
R00557,A0002,1771958160000,2.26,rent
R00400,A0067,1770664080000,59.8,rent
R00519,A0067,1771656420000,15.59,other
R00356,A0099,1770336180000,93.24,salary
R00459,A0017,1771180680000,3.38,salary
R00562,A0013,1771991520000,8.76,rent
R00537,A0097,1771791120000,30.05,rent
R00462,A0029,1771194060000,14.87,travel
R00507,A0074,1771571520000,8.52,salary
R00524,A0075,1771681080000,8.92,grocery
R00300,A0007,1769875320000,13.45,other
R00573,A0104,1772154960000,53.11,travel
R00318,A0108,1770006000000,96.99,other
R00487,A0056,1771398360000,29.19,rent
R00451,A0114,1771118760000,15.85,other
R00315,A0086,1769970060000,7.38,salary
R00309,A0048,1769938560000,20.97,grocery
R00496,A0112,1771458480000,11.67,rent
R00324,A0071,1770054960000,89.78,salary
R00417,A0036,1770827580000,12.3,other
R00539,A0053,1771797540000,3.04,other
R00410,A0117,1770790260000,10.15,travel
R00514,A0018,1771617420000,12.75,other
R00328,A0074,1770105300000,12.89,rent
R00385,A0016,1770505980000,4.17,other
R00340,A0080,1770204480000,66.01,travel
R00422,A0084,1770869520000,18.21,travel
R00368,A0052,1770411660000,15.54,rent
R00563,A0114,1772005380000,13.25,travel
R00533,A0032,1771752960000,112.34,salary
R00329,A0113,1770108420000,12.54,travel
R00331,A0090,1770115680000,18.25,travel
R00341,A0090,1770221880000,13.1,other
R00330,A0029,1770112800000,14.55,salary
R00384,A0018,1770499980000,24.53,other
R00457,A0093,1771168620000,15.69,grocery
R00490,A0047,1771412520000,8.38,other
R00382,A0056,1770499080000,16.19,other
R00473,A0079,1771327560000,20.53,other
R00362,A0061,1770386220000,15.17,salary
R00589,A0096,1772295600000,8.73,other
R00585,A0064,1772247540000,232.17,other
R00430,A0052,1770925920000,26.5,travel
R00593,A0015,1772343480000,45.01,travel
R00364,A0052,1770394500000,50.74,rent
R00549,A0012,1771905000000,45.99,rent
R00561,A0002,1771990620000,9.95,salary
R00572,A0047,1772141040000,89.75,grocery
R00526,A0066,1771696620000,83.97,grocery
R00406,A0047,1770749160000,59.96,salary
R00311,A0089,1769961780000,12.48,other
R00342,A0073,1770236700000,9.32,other
R00551,A0022,1771912920000,17.5,other
