row_id,account_id,event_time,amount_usd,is_weekend,amount_7d
R00245,A0016,1773816120000,7.023350000000001,0,139.45
R00274,A0038,1773931260000,34.74,0,49.99
R00290,A0029,1774015200000,3.4190500000000004,0,63.61
R00296,A0039,1774047240000,0.5244,0,47.17
R00297,A0004,1774071180000,0.8037000000000001,1,51.53
R00300,A0049,1774087740000,4.7752,1,47.62
R00321,A0004,1774209840000,1.8791000000000002,1,109.72
R00344,A0056,1774323840000,1.86485,0,120.22999999999999
R00345,A0054,1774327620000,54.71800000000001,0,136.03
R00351,A0041,1774333920000,20.77,0,55.11
R00354,A0000,1774341780000,33.942600000000006,0,34.51
R00362,A0057,1774393260000,41.26,0,81.39
R00377,A0014,1774463880000,13.2715,0,28.74
R00382,A0037,1774492920000,6.311100000000001,0,5.79
R00385,A0034,1774499400000,29.04,0,57.699999999999996
R00390,A0029,1774535160000,2.37595,0,328.18
R00393,A0010,1774540920000,6.901750000000001,0,184.81
R00395,A0031,1774542780000,1.08965,0,26.880000000000003
R00396,A0002,1774553460000,19.009600000000002,0,29.51
R00403,A0030,1774575660000,49.69310000000001,0,45.59
R00431,A0006,1774704540000,11.53775,1,221.53
R00434,A0041,1774721460000,3.71545,1,94.22
R00462,A0008,1774926660000,16.34,0,236.57
R00470,A0040,1774970100000,17.712500000000002,0,959.08
R00484,A0056,1775020140000,35.381400000000006,0,56.07
R00485,A0048,1775020920000,10.19,0,10.19
R00494,A0058,1775079360000,29.730700000000002,0,97.13
R00495,A0024,1775081400000,2.53555,0,26.69
R00509,A0022,1775166300000,19.0423,0,220.05
R00521,A0048,1775217960000,7.97525,0,94.14
R00543,A0015,1775356560000,11.97,1,175.78
R00545,A0001,1775380080000,32.6517,1,109.1
R00560,A0013,1775434020000,1.5478,0,1.42
R00580,A0044,1775541660000,24.9,0,117.11000000000001
R00592,A0039,1775637120000,23.8492,0,94.89
R00593,A0022,1775643960000,14.46755,0,210.74999999999997
R00627,A0034,1775794980000,66.6115,0,171.63
R00630,A0018,1775830140000,44.57,0,165.19
R00650,A0057,1775945280000,5.9623,1,5.47
R00662,A0027,1775998320000,23.97,1,58.83
R00663,A0004,1776001200000,25.3492,1,49.13
R00675,A0049,1776056220000,11.96715,0,136.87
R00699,A0033,1776210480000,5.7266,0,85.28999999999999
R00012,A0033,1772385900000,15.587000000000002,1,14.3
R00018,A0023,1772454660000,17.9741,0,16.49
R00019,A0031,1772458320000,3.9814499999999997,0,41.91
R00033,A0046,1772550300000,1.1913,0,12.54
R00034,A0045,1772552400000,1.4079000000000002,0,14.82
R00035,A0056,1772558040000,33.4848,0,30.72
R00037,A0015,1772564880000,1.52475,0,150.87
R00039,A0015,1772573820000,42.2811,0,189.66
R00049,A0038,1772633580000,11.18,0,11.18
R00051,A0003,1772668800000,16.16,0,16.16
R00052,A0047,1772672160000,31.65,0,31.65
R00065,A0027,1772769120000,12.46,0,60.220000000000006
R00068,A0044,1772773260000,3.3572,0,85.32000000000001
R00077,A0018,1772805720000,1.5988499999999999,0,39.89
R00085,A0040,1772898300000,9.602900000000002,1,8.81
R00097,A0001,1772975700000,2.19545,1,94.89
R00112,A0057,1773057420000,193.0,0,365.45
R00120,A0058,1773107760000,29.724300000000003,0,27.27
R00125,A0009,1773124020000,120.227,0,110.3
R00126,A0055,1773129180000,28.98,0,46.99
R00139,A0000,1773166440000,5.64,0,7.279999999999999
R00149,A0036,1773212700000,31.36,0,156.51999999999998
R00158,A0008,1773270600000,30.09,0,40.32
R00190,A0054,1773510960000,61.4433,1,56.37
R00194,A0013,1773540840000,15.2055,1,23.49
R00199,A0041,1773588540000,37.7698,1,101.21999999999998
R00203,A0052,1773594840000,22.059900000000003,1,28.92
R00220,A0010,1773659340000,1.54945,0,35.79
R00249,A0011,1773845820000,8.240400000000001,0,84.18
R00251,A0005,1773849240000,11.3687,0,38.16
R00272,A0055,1773911520000,59.92,0,106.84
R00299,A0054,1774083180000,69.88,1,140.39999999999998
R00302,A0008,1774113060000,1.2806,1,13.48
R00309,A0000,1774146060000,0.32015,1,3.37
R00323,A0034,1774227480000,1.1096,0,83.81
R00335,A0033,1774277940000,14.78,0,47.39
R00387,A0046,1774504020000,12.52,0,486.90999999999997
R00391,A0051,1774538880000,66.8909,0,63.63
R00392,A0044,1774540320000,0.5909,0,30.49
R00398,A0053,1774558380000,8.12,0,65.94
R00401,A0009,1774573080000,107.17,0,208.68
R00433,A0045,1774720500000,7.357500000000001,1,54.4
R00438,A0058,1774740420000,18.91,1,99.81
R00468,A0011,1774968300000,16.1163,0,46.989999999999995
R00469,A0031,1774969380000,7.4347,0,101.24000000000001
R00474,A0031,1774982940000,1.853,0,102.94000000000001
R00479,A0005,1774995900000,29.6262,0,46.03
R00488,A0052,1775025240000,7.1504,0,56.260000000000005
R00506,A0002,1775149740000,6.7818,0,124.91
R00529,A0042,1775259420000,34.24,0,59.49
R00533,A0014,1775277600000,28.98,1,55.56
R00537,A0056,1775315700000,1.13335,1,63.160000000000004
R00539,A0035,1775325840000,0.6867000000000001,1,13.24
R00540,A0028,1775326320000,11.9634,1,44.64
R00561,A0010,1775443200000,5.8674,0,9.82
R00562,A0032,1775446140000,5.19365,0,54.67
R00564,A0003,1775449440000,22.402800000000003,0,38.510000000000005
R00565,A0035,1775466060000,0.4469,0,26.150000000000002
R00607,A0047,1775703780000,1.86485,0,100.56
R00624,A0059,1775781660000,22.268700000000003,0,36.8
R00636,A0011,1775872260000,0.8455,1,693.59
R00637,A0000,1775873100000,1.1495,1,149.37999999999997
R00642,A0000,1775884380000,5.783600000000001,1,210.25999999999996
R00684,A0030,1776108240000,0.0722,0,41.16
R00688,A0029,1776126360000,27.468,0,205.92999999999998
R00691,A0023,1776154800000,13.5763,0,27.57
R00695,A0057,1776189660000,32.423100000000005,0,77.95
R00004,A0044,1772352540000,32.86,1,32.86
R00017,A0006,1772409960000,8.2677,0,6.51
R00026,A0015,1772489160000,146.9538,0,134.82
R00029,A0001,1772501100000,19.35,0,19.35
R00046,A0013,1772593380000,6.9088,0,102.56
R00062,A0041,1772745960000,68.0466,0,53.58
R00066,A0059,1772770560000,55.9435,0,44.05
R00067,A0038,1772772300000,5.1993,0,116.42999999999999
R00080,A0043,1772836620000,134.239,0,143.92000000000002
R00082,A0004,1772881980000,26.846700000000002,1,24.63
R00096,A0019,1772974800000,28.85,1,156.83
R00104,A0046,1773034260000,136.7536,0,120.22
R00119,A0033,1773095760000,14.389100000000001,0,11.33
R00132,A0023,1773144840000,46.520100000000006,0,54.03
R00141,A0037,1773181200000,31.239400000000003,0,37.55
R00144,A0037,1773191160000,19.4437,0,52.86
R00152,A0010,1773224220000,1.8506,0,89.18
R00154,A0023,1773246540000,6.2348,0,59.75
R00162,A0006,1773300180000,1.6241,0,62.04
R00164,A0049,1773328620000,49.19,0,49.19
R00218,A0043,1773656880000,173.3931,0,136.53
R00225,A0048,1773685560000,18.08,0,110.66000000000001
R00264,A0001,1773894840000,15.1511,0,110.24000000000001
R00267,A0003,1773905820000,40.3987,0,110.87
R00319,A0041,1774196880000,37.430600000000005,1,85.09
R00324,A0031,1774228260000,7.79,0,51.42999999999999
R00348,A0058,1774330500000,5.20505,0,54.79
R00357,A0034,1774361520000,4.0894,0,87.03
R00365,A0050,1774405200000,25.2476,0,49.72
R00373,A0006,1774434480000,127.1016,0,129.51
R00407,A0056,1774595940000,4.84,0,109.38000000000001
R00413,A0034,1774626600000,8.22,0,65.92
R00425,A0031,1774679520000,11.51,1,30.770000000000003
R00441,A0015,1774781400000,49.78,1,49.78
R00457,A0038,1774894620000,14.3764,0,30.13
R00463,A0058,1774938600000,28.7,0,73.72
R00476,A0002,1774987740000,0.3591,0,119.57
R00480,A0042,1775002800000,1.6045500000000001,0,25.25
R00486,A0031,1775021580000,25.45,0,128.39000000000001
R00502,A0020,1775126880000,8.164100000000001,0,7.49
R00511,A0002,1775174280000,2.7559,0,109.64
R00522,A0014,1775222700000,33.7566,0,26.58
R00550,A0028,1775410080000,10.7147,1,54.47
R00557,A0000,1775426280000,64.96,1,137.27999999999997
R00569,A0029,1775492940000,0.3325,0,3.5
R00572,A0045,1775500680000,8.51,0,8.51
R00582,A0045,1775550420000,3.6624000000000003,0,11.87
R00586,A0045,1775596860000,11.02,0,22.89
R00594,A0027,1775648520000,21.11,0,21.11
R00598,A0022,1775659260000,17.56,0,228.30999999999997
R00612,A0042,1775718360000,19.652700000000003,0,114.04
R00615,A0005,1775739720000,19.875500000000002,0,15.65
R00617,A0026,1775744700000,44.853500000000004,0,41.15
R00621,A0032,1775762340000,27.063699999999997,0,75.98
R00640,A0025,1775877420000,4.36145,1,112.13
R00641,A0015,1775878680000,10.9,1,227.04000000000002
R00648,A0015,1775905440000,21.8948,1,244.28000000000003
R00655,A0005,1775964060000,22.7592,1,36.53
R00664,A0039,1776008100000,2.318,1,49.519999999999996
R00682,A0032,1776091380000,1.95415,0,41.879999999999995
R00698,A0042,1776210120000,1.61215,0,109.31
R00003,A0028,1772346780000,23.5204,1,37.53
R00006,A0013,1772369820000,19.39,1,19.39
R00009,A0053,1772373780000,4.3561000000000005,1,38.35
R00010,A0052,1772374380000,33.32,1,33.32
R00042,A0039,1772585280000,7.837100000000001,0,7.19
R00057,A0023,1772683440000,0.49875,0,21.74
R00071,A0019,1772788800000,34.858200000000004,0,127.98
R00083,A0011,1772886720000,9.09,1,15.620000000000001
R00086,A0012,1772898780000,20.46,1,108.77000000000001
R00099,A0004,1772999400000,39.349000000000004,1,60.730000000000004
R00122,A0029,1773114960000,60.484100000000005,0,78.49000000000001
R00129,A0022,1773139980000,90.9955,0,190.0
R00131,A0031,1773141060000,8.32675,0,91.68
R00148,A0057,1773210300000,2.81295,0,238.3
R00153,A0039,1773245940000,1.35185,0,75.12
R00161,A0059,1773289980000,5.5372,0,97.21
R00181,A0049,1773428160000,0.7543000000000001,0,57.129999999999995
R00186,A0019,1773491280000,16.51,1,45.36
R00215,A0058,1773639360000,6.2348,0,37.05
R00229,A0004,1773705420000,40.221000000000004,0,76.34
R00230,A0043,1773710340000,19.805300000000003,0,154.7
R00234,A0016,1773742620000,31.74,0,41.93
R00261,A0017,1773872640000,2.17265,0,51.040000000000006
R00265,A0046,1773902460000,105.63,0,105.63
R00275,A0035,1773936240000,33.899,0,167.63
R00280,A0045,1773959640000,21.55,0,97.58
R00286,A0007,1774003380000,8.382100000000001,0,25.67
R00330,A0014,1774264500000,18.29,0,84.59
R00336,A0002,1774281420000,12.07,0,12.07
R00341,A0018,1774310160000,1.10105,0,11.59
R00342,A0004,1774311600000,29.800600000000003,0,160.37
R00343,A0056,1774318320000,17.53,0,100.6
R00358,A0012,1774364760000,19.1186,0,43.879999999999995
R00368,A0016,1774408020000,18.2,0,121.97000000000001
R00374,A0043,1774436580000,13.09,0,22.25
R00378,A0053,1774466760000,16.0528,0,98.55
R00408,A0022,1774602660000,129.7645,0,123.14999999999999
R00414,A0007,1774632960000,32.57,0,43.120000000000005
R00428,A0046,1774687020000,11.264899999999999,1,390.15
R00451,A0055,1774855620000,3.91,0,13.31
R00456,A0037,1774878900000,27.566100000000002,0,213.71999999999997
R00460,A0034,1774920480000,7.7,0,48.18
R00464,A0044,1774946640000,77.4,0,118.0
R00467,A0012,1774963260000,44.7802,0,85.16999999999999
R00471,A0049,1774972860000,13.500100000000002,0,16.15
R00489,A0049,1775044020000,39.926700000000004,0,68.5
R00505,A0005,1775133360000,10.703800000000001,0,63.39
R00510,A0001,1775172660000,7.9220500000000005,0,106.99000000000001
R00514,A0023,1775189160000,5.75,0,35.6
R00527,A0034,1775239740000,48.14,0,88.14
R00535,A0016,1775293500000,4.87,1,29.51
R00546,A0046,1775385420000,35.414100000000005,1,41.35
R00548,A0015,1775392320000,19.609099999999998,1,143.99
R00549,A0019,1775394540000,12.966700000000001,1,44.85
R00555,A0047,1775418240000,60.947300000000006,1,68.29
R00576,A0007,1775517360000,7.124700000000001,0,49.96
R00603,A0033,1775680740000,13.97,0,13.97
R00609,A0029,1775706360000,6.2611,0,25.0
R00613,A0043,1775722080000,26.009600000000002,0,96.39
R00635,A0026,1775865060000,31.446500000000004,0,70.0
R00669,A0043,1776034620000,11.041700000000002,1,104.47
R00678,A0017,1776068160000,8.39705,0,225.01999999999998
R00679,A0010,1776070320000,0.3287,0,52.42
R00692,A0008,1776159600000,1.8796,0,22.69
R00000,A0053,1772331780000,44.348400000000005,1,34.92
R00013,A0052,1772388000000,27.03,1,60.35
R00074,A0036,1772802060000,33.4518,0,86.75
R00075,A0053,1772803680000,25.54,0,76.0
R00100,A0029,1773002520000,25.07,1,23.0
R00110,A0037,1773046140000,8.89,0,76.41
R00116,A0056,1773083340000,171.19600000000003,0,165.52
R00121,A0035,1773111180000,21.603800000000003,0,21.56
R00124,A0048,1773122820000,16.05,0,42.870000000000005
R00134,A0026,1773157980000,1.94465,0,20.47
R00167,A0002,1773348840000,2.76735,0,29.13
R00170,A0003,1773357900000,2.0824000000000003,0,79.06
R00174,A0041,1773394320000,36.7919,0,71.47999999999999
R00184,A0051,1773454500000,1.9902499999999999,1,90.1
R00202,A0058,1773592320000,5.156199999999999,1,31.33
R00210,A0006,1773629520000,29.9212,0,54.209999999999994
R00212,A0039,1773632160000,17.1069,0,116.77
R00227,A0031,1773688380000,20.2631,0,106.24000000000001
R00246,A0007,1773834840000,19.598200000000002,0,17.98
R00247,A0021,1773835920000,99.6696,0,91.44
R00254,A0035,1773851520000,12.75185,0,134.23
R00260,A0031,1773871500000,18.9987,0,36.019999999999996
R00263,A0045,1773882300000,9.78,0,76.03
R00268,A0032,1773906000000,42.6,0,51.150000000000006
R00273,A0030,1773927600000,32.8308,0,30.12
R00276,A0053,1773937560000,44.3957,0,65.92999999999999
R00306,A0015,1774137120000,34.9672,1,36.05
R00307,A0017,1774137960000,8.0899,1,94.17000000000002
R00310,A0042,1774147200000,1.6359,1,17.22
R00311,A0040,1774155000000,16.7206,1,28.82
R00312,A0015,1774165320000,24.3397,1,58.379999999999995
R00316,A0001,1774180320000,1.1675499999999999,1,101.81
R00318,A0009,1774188060000,27.62,1,87.87
R00340,A0046,1774299720000,468.3252,0,474.39
R00379,A0052,1774467540000,2.8652,0,30.16
R00381,A0000,1774472580000,20.3612,0,53.19
R00397,A0040,1774553640000,1114.7044,0,1015.8000000000001
R00412,A0007,1774621500000,11.499500000000001,0,10.55
R00415,A0055,1774642140000,9.4,0,9.4
R00423,A0023,1774676820000,20.568300000000004,1,18.87
R00445,A0039,1774816500000,53.5735,1,113.82
R00447,A0042,1774819320000,10.617199999999999,1,8.36
R00459,A0007,1774900620000,20.15,0,63.27
R00492,A0031,1775074800000,18.704400000000003,0,167.81
R00516,A0002,1775195340000,56.959500000000006,0,154.49
R00523,A0020,1775224140000,31.58,0,88.47
R00524,A0018,1775229000000,153.1874,0,120.62
R00573,A0031,1775507160000,111.4552,0,252.31
R00578,A0001,1775531340000,1.5979,0,125.91999999999999
R00581,A0016,1775545500000,50.292,0,78.5
R00587,A0048,1775599620000,30.999600000000004,0,122.58
R00588,A0014,1775615580000,61.722,0,104.16
R00595,A0019,1775648880000,1.0098500000000001,0,109.27
R00600,A0025,1775669160000,6.4643,0,44.17
R00604,A0029,1775691180000,21.0439,0,20.07
R00608,A0017,1775705220000,0.30210000000000004,0,7.16
R00622,A0059,1775779500000,20.789900000000003,0,16.37
R00626,A0010,1775787060000,53.366400000000006,0,58.78
R00638,A0047,1775874540000,18.6826,1,111.24
R00643,A0008,1775885640000,22.783800000000003,1,17.94
R00644,A0059,1775887500000,12.981900000000001,1,48.709999999999994
R00646,A0058,1775891100000,18.312,1,78.74
R00649,A0052,1775942760000,1.85725,1,57.790000000000006
R00657,A0043,1775971560000,4.598,1,94.34
R00658,A0029,1775975160000,104.94520000000001,1,121.28
R00665,A0000,1776009540000,4.0112000000000005,1,141.62
R00674,A0006,1776052500000,34.124900000000004,0,30.380000000000003
R00681,A0022,1776091320000,68.26670000000001,0,410.71
R00693,A0040,1776171480000,14.420700000000002,0,21.5
R00014,A0014,1772393340000,43.434000000000005,1,34.2
R00021,A0019,1772466360000,20.0152,0,15.76
R00024,A0026,1772484480000,2.3495000000000004,0,1.85
R00025,A0037,1772485980000,67.52,0,67.52
R00041,A0010,1772583600000,15.587000000000002,0,57.72
R00050,A0010,1772649540000,43.7642,0,92.18
R00054,A0001,1772675160000,1.27775,0,32.8
R00056,A0001,1772678220000,18.2245,0,47.15
R00061,A0023,1772745720000,1.15425,0,33.89
R00070,A0053,1772785440000,1.15045,0,50.46
R00076,A0022,1772805000000,5.74,0,5.74
R00084,A0020,1772896800000,15.968500000000002,1,33.08
R00087,A0051,1772909700000,82.4738,1,109.05
R00089,A0031,1772932320000,0.38285,1,45.94
R00092,A0024,1772960520000,7.0485,1,89.61999999999999
R00137,A0006,1773164880000,29.16,0,60.55
R00143,A0045,1773184560000,6.75165,0,73.22
R00159,A0013,1773279840000,0.9062999999999999,0,9.54
R00169,A0034,1773354120000,41.08,0,41.08
R00177,A0027,1773404700000,22.09,0,223.17999999999998
R00178,A0011,1773416280000,17.35,0,223.69
R00187,A0011,1773494820000,2.55835,1,241.53
R00193,A0019,1773539940000,34.2,1,79.56
R00197,A0019,1773562800000,21.8763,1,99.63
R00205,A0039,1773601680000,29.9085,1,98.67
R00219,A0050,1773658680000,29.18,0,80.18
R00243,A0037,1773804180000,79.03590000000001,0,167.67000000000002
R00244,A0016,1773811440000,37.8968,0,65.52
R00250,A0038,1773848580000,16.622500000000002,0,15.25
R00258,A0029,1773861240000,30.105800000000002,0,27.62
R00262,A0001,1773882240000,73.53,0,98.31
R00266,A0032,1773903900000,6.63,0,8.55
R00278,A0031,1773951300000,9.6774,0,43.63999999999999
R00282,A0026,1773974040000,1.0541,0,0.83
R00283,A0026,1773978420000,0.6593,0,7.7700000000000005
R00291,A0019,1774029900000,1.24355,0,222.46
R00305,A0045,1774122360000,1.8838499999999998,1,117.41
R00317,A0035,1774185780000,7.4549,1,173.5
R00326,A0050,1774236660000,18.0213,0,59.019999999999996
R00329,A0053,1774252080000,34.1933,0,85.91
R00334,A0039,1774277400000,10.426700000000002,0,49.12
R00347,A0040,1774329120000,7.717200000000001,0,138.08
R00353,A0028,1774341540000,17.8324,0,126.46
R00355,A0026,1774350300000,11.8959,0,132.99
R00359,A0054,1774381920000,55.07,0,191.1
R00361,A0035,1774385220000,6.051500000000001,0,238.91000000000003
R00366,A0013,1774406760000,36.6903,0,28.89
R00369,A0010,1774416960000,15.633700000000001,0,112.16
R00371,A0050,1774425840000,0.53865,0,55.39
R00376,A0001,1774446600000,91.13520000000001,0,169.51
R00421,A0044,1774664700000,37.4742,1,64.87
R00426,A0036,1774682340000,19.7181,1,63.08
R00427,A0053,1774684740000,22.999000000000002,1,87.03999999999999
R00432,A0039,1774706760000,0.53485,1,64.67
R00439,A0022,1774750860000,72.25610000000002,1,189.44
R00448,A0017,1774821360000,11.772000000000002,1,10.8
R00453,A0002,1774865520000,107.2015,0,127.86
R00475,A0005,1774986840000,17.2212,0,18.85
R00487,A0003,1775024880000,20.87,0,37.2
R00490,A0026,1775056620000,4.24,0,4.24
R00496,A0026,1775090520000,24.448700000000002,0,26.67
R00519,A0023,1775204520000,30.6832,0,59.760000000000005
R00526,A0035,1775237460000,12.61,0,12.61
R00532,A0046,1775269140000,0.8417,1,17.729999999999997
R00534,A0024,1775278740000,34.563900000000004,1,58.400000000000006
R00536,A0025,1775308980000,3.7125999999999997,1,45.4
R00551,A0012,1775410860000,5.01885,1,88.09
R00552,A0038,1775412180000,19.282100000000003,1,29.01
R00553,A0036,1775414160000,7.6693500000000006,1,80.73
R00556,A0054,1775421180000,157.72129999999999,1,192.39
R00559,A0023,1775430720000,83.7184,1,106.81
R00570,A0047,1775497440000,26.48,0,94.77000000000001
R00574,A0004,1775512260000,2.77115,0,29.17
R00577,A0024,1775527380000,0.6688000000000001,0,65.44000000000001
R00591,A0042,1775635260000,61.89020000000001,0,96.01
R00599,A0027,1775662680000,14.9875,0,34.86
R00605,A0012,1775699580000,16.6661,0,68.12
R00611,A0033,1775712240000,14.0208,0,25.009999999999998
R00614,A0039,1775735700000,3.24,0,98.13
R00628,A0025,1775797080000,22.05,0,66.22
R00639,A0052,1775874600000,20.3073,1,38.24
R00651,A0023,1775949780000,13.156300000000002,1,82.80000000000001
R00652,A0021,1775950200000,9.75,1,9.75
R00653,A0034,1775957220000,2.2638499999999997,1,147.32
R00668,A0022,1776026340000,77.3176,1,348.08
R00670,A0029,1776042960000,6.7691,0,126.61
R00685,A0057,1776108900000,34.620200000000004,0,52.42
R00001,A0027,1772339280000,2.0672,1,21.76
R00008,A0018,1772371740000,29.286199999999997,1,23.06
R00011,A0013,1772377200000,7.38435,1,97.12
R00027,A0027,1772489340000,2.47,0,47.760000000000005
R00030,A0043,1772505960000,29.724300000000003,0,38.22
R00044,A0057,1772588040000,182.8419,0,175.82
R00058,A0051,1772702820000,56.0197,0,44.11
R00060,A0038,1772719800000,66.8528,0,111.66
R00079,A0024,1772832120000,84.07,0,84.07
R00105,A0045,1773034440000,2.15,0,16.97
R00111,A0039,1773055320000,34.1824,0,38.55
R00118,A0007,1773090480000,52.781200000000005,0,41.56
R00127,A0001,1773131520000,24.0157,0,125.23999999999998
R00128,A0039,1773137160000,23.6347,0,57.16
R00157,A0017,1773268200000,12.862000000000002,0,46.739999999999995
R00171,A0025,1773376260000,2.7904000000000004,0,23.32
R00173,A0004,1773393840000,3.7468,0,100.17
R00180,A0025,1773427020000,3.37,0,26.69
R00196,A0055,1773556920000,0.399,1,66.2
R00207,A0028,1773611220000,42.3138,1,67.88
R00213,A0045,1773632220000,40.5257,0,105.13
R00223,A0005,1773665040000,35.2171,0,27.73
R00238,A0037,1773763620000,16.21,0,139.13
R00241,A0051,1773800460000,20.4157,0,43.89
R00257,A0012,1773859740000,26.34,0,26.34
R00279,A0017,1773957420000,30.13,0,69.37
R00284,A0009,1773989400000,57.8245,0,53.05
R00285,A0028,1774002180000,60.88,0,148.92
R00295,A0033,1774046160000,32.61,0,168.68
R00304,A0050,1774115940000,19.875500000000002,1,44.83
R00325,A0044,1774229340000,9.3086,0,24.27
R00338,A0057,1774295700000,50.96510000000001,0,40.13
R00350,A0036,1774333320000,34.71,0,56.06
R00370,A0012,1774421220000,25.724000000000004,0,67.47999999999999
R00386,A0013,1774501920000,32.766,0,54.69
R00388,A0049,1774504320000,7.0104,0,9.28
R00402,A0010,1774573140000,4.86,0,189.67000000000002
R00411,A0054,1774608780000,3.7592,0,241.58
R00417,A0059,1774651920000,12.4333,0,39.2
R00418,A0059,1774654320000,0.88635,0,48.53
R00422,A0008,1774667520000,20.92185,1,233.70999999999998
R00424,A0037,1774678380000,1.1324,1,188.42999999999998
R00440,A0010,1774759140000,47.26,1,137.08
R00442,A0016,1774781760000,26.8576,1,59.78
R00449,A0041,1774828800000,0.42939999999999995,0,64.39999999999999
R00461,A0009,1774925340000,47.197,0,204.26
R00465,A0034,1774955520000,25.4762,0,68.24
