row_id,account_id,event_time,amount,category
R00503,A0030,1771563660000,8.65,other
R00496,A0038,1771518720000,66.23,grocery
R00512,A0083,1771632540000,71.07,other
R00507,A0001,1771591620000,11.09,travel
R00445,A0020,1771026780000,13.33,rent
R00589,A0029,1772327460000,21.16,rent
R00397,A0072,1770588840000,16.59,salary
R00483,A0043,1771431360000,10.95,salary
R00540,A0085,1771867920000,12.68,rent
R00431,A0107,1770898680000,46.45,salary
R00461,A0083,1771186740000,199.2,travel
R00388,A0054,1770517740000,7.16,salary
R00482,A0115,1771419660000,21.68,travel
R00543,A0026,1771871820000,36.44,other
R00399,A0087,1770612900000,9.28,salary
R00371,A0047,1770401760000,5.08,grocery
R00446,A0044,1771037400000,10.25,other
R00406,A0104,1770702420000,10.17,other
R00420,A0042,1770813300000,26.25,salary
R00492,A0102,1771491420000,26.25,salary
R00539,A0050,1771863600000,10.59,rent
R00596,A0022,1772369340000,165.83,rent
R00410,A0068,1770735600000,45.81,grocery
R00588,A0083,1772315040000,30.12,grocery
R00538,A0014,1771852860000,3.57,rent
R00449,A0080,1771071060000,164.91,salary
R00405,A0061,1770678120000,10.42,grocery
R00582,A0094,1772252760000,5.08,salary
R00380,A0047,1770449040000,52.21,rent
R00433,A0046,1770910320000,119.66,other
R00414,A0006,1770759900000,24.33,other
R00467,A0066,1771227480000,8.12,other
R00554,A0116,1771948080000,0.87,grocery
R00368,A0033,1770372960000,9.35,salary
R00440,A0068,1770985920000,8.82,salary
R00366,A0094,1770354480000,72.52,other
R00569,A0002,1772048340000,28.53,other
R00460,A0060,1771162740000,11.4,salary
R00477,A0060,1771337820000,2.96,rent
R00487,A0108,1771471800000,45.33,salary
R00391,A0107,1770548040000,35.57,other
R00547,A0064,1771895160000,20.15,rent
R00517,A0010,1771668840000,5.36,salary
R00400,A0113,1770641040000,27.13,rent
R00502,A0115,1771549500000,15.1,other
R00453,A0085,1771122720000,12.82,salary
R00545,A0064,1771888380000,6.82,grocery
R00451,A0087,1771111800000,51.76,travel
R00455,A0059,1771133640000,51.14,grocery
R00484,A0043,1771435980000,111.28,travel
R00458,A0017,1771154100000,29.05,travel
R00480,A0074,1771386000000,49.08,salary
R00562,A0026,1771987620000,27.46,rent
R00548,A0052,1771901100000,81.05,travel
R00448,A0103,1771062420000,111.83,travel
R00514,A0046,1771649040000,5.36,rent
R00594,A0080,1772362560000,19.13,grocery
R00456,A0042,1771141740000,3.35,other
R00585,A0069,1772299260000,56.68,grocery
R00576,A0099,1772192640000,36.62,other
R00520,A0023,1771684320000,16.61,other
R00537,A0113,1771814580000,27.98,travel
R00372,A0104,1770401760000,37.79,travel
R00565,A0006,1772017920000,23.91,salary
R00452,A0051,1771121820000,15.47,salary
R00479,A0114,1771374120000,12.76,grocery
R00485,A0019,1771456740000,139.93,rent
R00396,A0031,1770577560000,28.91,salary
R00464,A0036,1771220160000,11.66,salary
R00413,A0030,1770748200000,3.73,travel
R00544,A0118,1771880280000,9.23,grocery
R00459,A0004,1771159320000,19.67,rent
R00478,A0091,1771359840000,47.47,rent
R00370,A0019,1770391140000,68.77,other
R00590,A0044,1772327940000,51.66,travel
R00529,A0098,1771722180000,45.3,travel
R00551,A0117,1771915320000,18.75,grocery
R00593,A0111,1772350320000,104.87,other
R00462,A0044,1771198920000,76.52,rent
R00434,A0094,1770917400000,133.66,other
R00505,A0036,1771587480000,98.28,salary
R00412,A0034,1770745380000,16.24,salary
R00581,A0054,1772245380000,42.21,other
R00375,A0001,1770413700000,41.79,travel
R00546,A0117,1771891440000,8.17,grocery
R00560,A0079,1771979340000,21.45,travel
R00373,A0069,1770404940000,23.25,grocery
R00427,A0113,1770865140000,5.37,travel
R00527,A0119,1771719900000,33.28,other
R00525,A0030,1771713540000,18.89,grocery
R00466,A0069,1771225380000,43.27,salary
R00513,A0031,1771636140000,18.61,grocery
R00473,A0028,1771294260000,7.62,other
R00518,A0011,1771672080000,9.01,salary
R00536,A0036,1771809120000,3.62,travel
R00392,A0009,1770550440000,21.11,salary
R00408,A0042,1770718140000,84.34,grocery
R00542,A0054,1771870620000,18.44,travel
R00495,A0021,1771514280000,8.81,travel
R00447,A0095,1771055580000,17.13,travel
R00533,A0059,1771798320000,20.91,grocery
R00563,A0063,1771992900000,3.61,travel
R00363,A0007,1770334140000,17.68,travel
R00426,A0020,1770861840000,62.59,other
R00501,A0094,1771543980000,12.69,rent
R00407,A0119,1770710880000,9.0,salary
R00429,A0091,1770874620000,51.87,grocery
R00515,A0065,1771660560000,31.34,salary
R00510,A0004,1771620060000,12.03,other
R00381,A0089,1770449340000,9.52,salary
R00425,A0070,1770860400000,40.3,grocery
R00417,A0035,1770796920000,24.8,salary
R00404,A0042,1770662580000,7.5,salary
R00568,A0068,1772042400000,41.36,rent
R00534,A0071,1771798860000,81.87,grocery
R00574,A0107,1772176140000,11.21,grocery
R00559,A0050,1771958880000,6.08,other
R00499,A0046,1771536840000,4.17,rent
R00385,A0103,1770500940000,17.6,travel
R00457,A0085,1771146900000,27.3,grocery
R00561,A0064,1771981500000,14.53,travel
R00524,A0043,1771702500000,20.23,rent
R00557,A0046,1771953600000,22.38,salary
R00497,A0019,1771520520000,68.62,rent
R00599,A0034,1772409420000,50.21,rent
R00575,A0090,1772187720000,27.24,grocery
R00454,A0086,1771128300000,23.19,salary
R00416,A0020,1770788400000,18.42,rent
R00437,A0084,1770934080000,48.32,rent
R00528,A0066,1771720020000,66.89,travel
R00566,A0006,1772027160000,85.39,rent
R00584,A0073,1772295480000,79.46,travel
R00423,A0098,1770835440000,7.93,grocery
R00553,A0110,1771922040000,60.69,rent
R00511,A0107,1771623000000,17.62,travel
R00424,A0108,1770843960000,7.01,salary
R00573,A0043,1772124060000,71.22,other
R00580,A0024,1772232420000,89.35,grocery
R00403,A0034,1770659640000,80.98,salary
R00530,A0113,1771753380000,33.29,salary
R00591,A0105,1772344920000,7.24,rent
R00415,A0085,1770768420000,4.97,grocery
R00489,A0101,1771480860000,40.94,grocery
R00567,A0061,1772033700000,81.03,rent
R00571,A0062,1772086800000,12.63,salary
R00521,A0014,1771693200000,18.92,travel
R00475,A0090,1771318920000,22.98,rent
R00465,A0000,1771222020000,61.77,salary
R00555,A0032,1771951320000,147.59,travel
R00364,A0090,1770341280000,13.26,travel
R00443,A0086,1771005600000,11.21,other
R00398,A0000,1770603420000,19.5,salary
R00463,A0008,1771212360000,20.09,grocery
R00535,A0066,1771802280000,57.48,salary
R00470,A0042,1771268100000,2.05,rent
R00441,A0044,1770992160000,78.61,travel
R00491,A0106,1771486740000,12.86,salary
R00556,A0087,1771952220000,66.63,salary
R00587,A0057,1772313900000,15.75,grocery
R00522,A0035,1771697760000,11.78,travel
