row_id,f1,f2,f3,f4,f5
S00135,-0.552065,0.176643,-0.249198,1.111463,0.865965
S00136,-0.107632,0.69501,-0.206003,-1.610928,1.135467
S00137,1.010005,-0.524494,-0.393901,0.968864,-1.796022
S00138,-1.948307,-0.537726,-0.140842,0.886735,-1.546892
S00139,0.489462,0.149502,-2.102815,3.066427,0.391945
S00140,1.358761,1.508745,0.678779,0.332894,-1.120764
S00141,0.376722,1.562677,0.112161,0.395763,-0.065604
S00142,0.352913,-0.146906,0.912229,-0.358262,-1.532693
S00143,-1.221376,-0.211245,0.635945,0.15333,1.546852
S00144,-0.686606,-2.445231,-0.032976,0.113219,1.224496
S00145,-2.116579,-0.486738,-0.555802,-0.231239,-0.310023
S00146,-0.432607,-1.117106,-1.094674,-2.123014,0.955734
S00147,0.744161,0.826783,1.937839,-0.668355,1.836988
S00148,-0.130362,1.402336,-0.244478,-1.059553,-0.937256
S00149,-0.755733,1.421485,-1.965174,0.849045,0.7833
S00150,-0.909051,-0.48412,0.242605,0.163142,-0.1093
S00151,1.400276,0.215188,-1.322006,-0.349873,1.156125
S00152,-0.552897,0.031893,-0.305573,2.107311,0.625007
S00153,-2.556116,0.04377,0.219882,0.127577,1.733898
S00154,0.797003,-1.556131,1.629482,1.392784,-0.009177
S00155,1.188306,-0.353784,-0.994766,1.108541,0.796404
S00156,-1.147309,0.613974,0.588796,-1.458732,-1.158486
S00157,0.863226,-2.505363,-0.215448,-0.811967,1.488345
S00158,0.530276,-1.045254,-0.938805,1.458938,1.425295
S00159,1.770904,0.849408,-1.250173,-0.598169,-0.186623
S00160,-0.38194,-0.709967,1.7714,0.361283,1.480039
S00161,-0.727044,0.707386,1.410714,-0.513666,0.39506
S00162,1.415742,0.56441,-0.292735,1.901247,-0.091675
S00163,-0.547956,0.205975,-2.295474,-0.520469,-0.661626
S00164,-2.104362,1.862347,-0.219669,-0.125839,1.125548
S00165,0.407053,3.724601,-0.988165,-2.706551,-0.482346
S00166,1.485949,0.742892,0.852762,-0.949916,-0.352718
S00167,0.553584,-0.736381,0.362407,0.984069,-0.350362
S00168,-1.123328,-2.037973,0.465768,-1.155951,-0.111789
S00169,-0.638178,1.231273,-0.636576,1.061707,-0.13883
S00170,-0.663978,-0.092006,-0.116766,0.24188,-0.246975
S00171,-0.324919,0.695945,1.559353,-0.980968,1.309243
S00172,-0.704879,-0.433512,-0.299194,-0.543433,1.32527
S00173,0.24082,-1.058861,0.680632,0.08845,0.168377
S00174,0.636325,-0.348392,-1.771164,0.250963,-1.265384
S00175,1.942252,-1.052106,2.009439,-0.334774,0.913315
S00176,-1.349288,-0.647491,0.338407,-0.921901,1.008523
S00177,0.024095,0.59155,-0.127496,0.7779,-0.183815
S00178,-1.683791,2.487879,1.489062,0.073901,-0.207334
S00179,-0.212117,-0.424427,-0.520761,0.66318,-0.816695
S00180,2.257771,-0.247285,-0.445752,0.394777,2.60381
S00181,-0.605679,0.851563,-0.659302,-0.098195,-1.607013
S00182,0.025868,-0.033304,-0.280049,2.215824,0.718169
S00183,-0.307806,-0.022078,-0.615634,-0.700488,-0.88739
S00184,0.326386,2.021513,-0.796226,-1.000946,0.865801
S00185,0.146651,-0.456102,0.934629,1.232992,0.431531
S00186,0.867479,-2.243969,-0.935523,-0.352062,0.349337
S00187,0.795547,-0.169889,-1.351003,0.358023,1.387959
S00188,1.29165,0.956353,1.172345,-0.291569,0.205279
S00189,0.104523,-2.122329,0.39579,-0.544099,-0.942122
S00190,-0.048952,-0.411799,0.261472,-0.609791,0.952023
S00191,1.313232,0.279933,-0.306604,1.997563,-0.879789
S00192,-0.253601,0.802006,0.760236,1.240257,0.561875
S00193,1.029312,0.584118,0.862941,-0.253482,-1.056152
S00194,0.275378,-1.615606,2.886637,-0.856683,0.504496
S00195,0.394346,-0.242232,0.888163,0.925841,0.403583
S00196,0.682723,0.523749,0.868415,-0.51023,0.473573
S00197,-0.492031,-0.904206,-2.99267,-0.91017,0.477246
S00198,1.298338,1.03788,0.474833,0.253133,0.075846
S00199,0.080987,-0.520692,-0.852707,0.905796,-1.076309
