row_id,f1,f2,f3,f4,f5
S00154,-0.199496,-1.810709,1.828013,1.401865,-0.149996
S00155,1.182357,-2.29413,-1.70808,0.265025,0.040632
S00156,-0.639543,-0.642796,1.63554,0.409724,0.939452
S00157,0.685015,-0.127342,0.16832,0.879696,-0.018071
S00158,0.434403,1.433581,-0.313566,-0.171577,0.928706
S00159,-1.676163,-0.598475,-0.641808,1.628142,1.393652
S00160,1.495749,0.784878,-0.063538,0.730902,-1.626071
S00161,-1.00398,1.866284,-0.510044,-0.724282,-0.043888
S00162,-2.254372,-0.126892,-0.453778,-0.106724,1.349172
S00163,-0.874804,0.749157,1.212169,0.367031,0.175519
S00164,0.06529,0.178647,0.462984,-0.444742,0.581335
S00165,-0.713978,1.082392,0.412826,0.473853,-0.123511
S00166,0.123966,0.771517,-1.838604,0.260061,1.021527
S00167,0.403087,-0.645317,0.379289,-0.524017,-0.552414
S00168,2.657463,1.185059,1.867245,1.452183,0.183744
S00169,1.293188,1.005367,1.329601,-0.068088,-0.973275
S00170,1.07346,0.431966,0.47081,0.990741,0.594958
S00171,-0.028065,-0.777316,-0.930985,-0.773818,-0.955916
S00172,-2.148389,-0.488448,0.69304,0.501223,1.07008
S00173,0.134091,-0.231388,1.003588,2.409477,-0.287839
S00174,-0.054188,-1.280847,-0.019498,-2.105011,-0.926224
S00175,-0.3968,-0.79103,0.324446,-0.972939,-0.008112
S00176,0.911245,-1.052519,1.720558,2.336534,1.195279
S00177,-0.053719,-2.232805,0.845851,0.614586,0.386628
S00178,1.536817,-0.155427,0.538289,0.388811,-1.532957
S00179,2.115735,0.460815,-1.167028,-0.107087,-0.117291
S00180,0.804399,-1.028593,-0.820707,-0.571836,0.16765
S00181,-0.628788,-1.268182,0.270695,-1.19156,0.159882
S00182,-2.132702,-0.080787,1.801478,0.762826,1.093361
S00183,0.502054,-0.335016,0.07624,-1.812733,0.553554
S00184,-0.218253,1.452448,0.47187,0.160059,-3.053163
S00185,-0.115158,-0.587242,-2.732126,0.098758,-0.506335
S00186,0.876172,-0.329048,1.931828,1.384025,-2.69519
S00187,1.110612,-1.707233,0.34646,-0.538322,-1.657674
S00188,0.488316,-0.918495,0.079988,-0.727256,-0.674261
S00189,0.047485,-0.916513,1.732454,2.129186,-0.301651
S00190,-0.44049,-1.549265,-0.618629,-1.081585,0.136332
S00191,0.521795,-1.332095,0.193011,0.176496,-0.100707
S00192,0.306095,0.061682,0.787464,-0.418406,0.114327
S00193,0.809679,-0.057203,2.079055,0.080388,0.141542
S00194,0.093357,-0.734699,-0.964635,-0.623789,-0.276006
S00195,-0.234146,0.112824,-0.007151,1.300422,-0.53659
S00196,1.303535,-0.895478,-1.038343,-0.672442,-0.266766
S00197,-0.042847,0.361196,0.451054,1.631006,-0.090143
S00198,0.403687,-1.646253,-0.211702,0.437777,1.046989
S00199,-0.258665,0.486632,0.312487,1.279802,1.486231
