account_id,event_time,health_score
A0082,1767335251000,53.99
A0082,1774556953000,85.7
A0083,1767371636000,41.75
A0083,1774377676000,11.95
A0084,1767241036000,57.58
A0084,1774430335000,8.25
A0085,1767395948000,54.69
A0085,1772591305000,8.07
A0086,1767381247000,50.7
A0086,1772976942000,13.58
A0087,1767285077000,55.93
A0087,1773911070000,14.23
A0088,1767390643000,51.0
A0088,1773003275000,91.75
A0089,1767395114000,62.12
A0089,1773596676000,8.85
A0090,1767363552000,44.0
A0090,1773607409000,13.14
A0091,1767236024000,44.94
A0091,1772450658000,6.42
A0092,1767368916000,56.97
A0092,1773691220000,86.83
A0093,1767384462000,54.88
A0093,1774317422000,92.19
A0094,1767325035000,47.05
A0094,1774465554000,90.2
A0095,1767234921000,53.19
A0095,1773248025000,9.27
A0096,1767267998000,45.04
A0096,1774102245000,92.64
A0097,1767341834000,41.49
A0097,1773856848000,87.93
A0098,1767369242000,50.21
A0098,1773516771000,93.47
A0099,1767345202000,51.34
A0099,1772957900000,7.86
