item_id,embedding,label
I0029,"[0.023071, -1.041582, 4.349778, 4.22584, -5.528788, -0.865344, -2.202416, -0.388518, 0.897866, 3.436921, 3.848929, -0.408994, 1.55345, -3.799549, 5.300242, -1.677539]",c1
I0030,"[-2.922569, 1.807586, 2.309307, 0.156198, -2.377449, -1.418508, -0.692174, -2.924136, 0.629178, -0.98698, 4.012703, -7.365406, 6.089763, 3.704153, 2.618639, -2.842789]",c0
I0031,"[4.264904, 3.80464, 6.798934, -2.175019, 0.07591, 1.754884, 1.370522, 5.098117, -4.526949, -4.339998, -5.726036, -1.405712, -1.197361, -2.865495, -4.033285, 2.535294]",c3
I0032,"[-4.233278, -0.401228, -4.390104, -6.272557, 0.685281, -2.941917, -1.37095, 8.224219, 7.544579, 2.739902, -6.60511, 4.44469, -3.62067, -1.008647, -4.502055, 1.127574]",c5
I0033,"[-4.905868, -0.528115, -3.765846, -6.56092, -0.539603, -4.013206, -2.111082, 6.681864, 7.232183, 2.197856, -6.872344, 2.793837, -4.098553, 0.434696, -5.110234, -0.157344]",c5
I0034,"[-2.969418, 1.629543, 2.540695, 1.174678, -2.87803, -1.929306, -2.176213, -1.601235, 1.149566, -1.541873, 4.598498, -6.937833, 5.938391, 4.451913, 3.365481, -2.94322]",c0
I0035,"[-5.386468, -0.263022, -3.824773, -5.962374, 1.695388, -4.132571, -0.992226, 7.324069, 7.207569, 2.310487, -5.377288, 4.019251, -5.123956, 0.528949, -5.551061, 0.872348]",c5
I0036,"[2.711019, -0.213054, -5.050357, -0.398198, -0.624354, 0.640731, -1.151788, 2.112618, 0.675788, -1.509492, -3.632881, 1.57999, -0.864285, 3.081361, -2.845112, -2.545687]",c2
I0037,"[-2.202105, 1.005856, 1.906961, 0.629299, -3.155532, -2.584185, -0.750238, -2.791026, 2.243482, -2.171123, 3.147645, -8.767792, 3.948304, 4.63013, 3.623775, -2.359236]",c0
I0038,"[-4.154095, 1.097332, 2.517598, 2.485431, -3.36909, -2.286462, -2.855282, -2.734336, 0.899009, -1.363828, 4.107373, -8.496723, 5.429567, 3.806822, 3.65077, -2.12709]",c0
I0039,"[1.220773, -0.184365, -3.349448, 0.016957, -0.781096, 0.424984, -2.44913, 1.892317, 0.272871, -0.688859, -4.70728, 0.960077, -0.877858, 3.711734, -3.010308, -2.047723]",c2
I0040,"[3.909233, 3.180476, 7.564117, -2.019978, -0.96999, 2.308186, -0.03664, 4.251101, -4.090675, -5.068562, -5.040536, -0.029392, 0.498233, -2.497811, -2.887149, 3.19601]",c3
I0041,"[1.682644, -1.220314, -3.308561, -0.252122, 0.629236, -0.094632, -1.429546, 1.420221, 1.178892, -0.916314, -4.385961, 0.510029, -0.990874, 3.341268, -3.431464, -2.816001]",c2
I0042,"[-3.364914, -3.595961, 6.455691, 1.320179, 5.083229, 0.343608, -4.382808, -2.060409, 6.689017, -1.907194, -2.895834, 2.045994, 0.574151, -6.013849, 1.168529, 0.051061]",c4
I0043,"[-2.767128, 1.962824, 2.393465, 1.321103, -3.881768, -1.388071, -1.34468, -3.045649, 1.419042, -1.94132, 3.280082, -8.244922, 4.257597, 4.425533, 3.70954, -2.304598]",c0
I0044,"[-3.30233, -2.919698, 6.786028, 0.364819, 4.825334, 0.383487, -4.37653, -2.159685, 7.049997, -0.875541, -1.646446, 2.347257, 1.239051, -6.631785, -0.263282, -0.998396]",c4
I0045,"[-4.652976, -0.656599, -3.304375, -5.735661, 0.438416, -3.398901, -1.842211, 7.88055, 7.874318, 2.147046, -6.451027, 2.864221, -3.826642, -1.202154, -4.278642, 0.521697]",c5
I0046,"[3.720176, 4.020846, 6.13448, -2.624649, -1.261996, 1.863772, 1.944478, 4.705839, -3.716905, -3.975151, -6.897101, -2.884393, -0.477798, -2.554386, -2.622958, 1.577109]",c3
I0047,"[-3.05363, -3.061199, 8.003042, 1.710141, 5.854027, -0.820102, -3.655033, -1.716338, 6.650811, -1.423085, -1.862884, 2.431408, 0.803548, -6.147515, -0.023759, -1.571898]",c4
I0048,"[2.863104, 3.40941, 6.583506, -1.846028, -1.329541, 2.789042, 0.182832, 3.406317, -5.299376, -4.36283, -5.16001, -1.876547, -0.493355, -3.126764, -3.713905, 2.38933]",c3
I0049,"[3.921238, 3.596813, 6.900655, -2.166721, -0.502325, 1.965058, 1.240725, 3.713672, -4.9404, -4.581882, -6.562924, -2.841143, -0.335131, -2.228606, -3.412346, 3.005002]",c3
I0050,"[-1.674806, -0.687, 5.112551, 3.75347, -5.026543, -2.560978, -3.181416, 0.001948, 1.757999, 2.839002, 4.061376, -2.200384, 1.408024, -4.649492, 5.076045, 0.117667]",c1
I0051,"[-1.918985, -2.806553, 7.628499, 1.83687, 4.558347, 0.347208, -4.412708, -0.785001, 6.925455, -1.828918, -4.338284, 1.833728, 2.371102, -6.095718, 0.057425, -1.531056]",c4
I0052,"[4.378529, 3.447378, 6.600485, -2.1071, -1.652729, 1.883807, 1.257826, 3.118871, -4.59689, -3.783953, -5.78663, -0.566866, -0.728466, -4.015878, -4.418723, 2.469238]",c3
I0053,"[-5.341195, 0.417379, -3.384423, -5.497773, 1.328667, -4.001091, -2.374318, 7.589059, 7.957547, 2.647688, -5.763961, 3.326501, -3.825747, -0.422828, -5.892807, 0.968738]",c5
I0054,"[0.870963, -0.764871, -3.574761, 0.450579, -0.679639, 0.225652, -1.964055, 0.549645, 1.814873, -2.07713, -3.945517, 1.606636, -1.812002, 3.735599, -2.733993, -2.706308]",c2
I0055,"[-5.177623, -0.044901, -2.212465, -5.512301, 0.25452, -3.499479, -1.969775, 7.516658, 7.513354, 3.202325, -6.144016, 3.499867, -3.986228, 0.632216, -4.457223, -0.382468]",c5
I0056,"[-4.566609, -0.068902, -3.981897, -6.854496, 1.606992, -3.774989, -0.569212, 6.730376, 7.295033, 3.109079, -6.382091, 4.161107, -4.813524, 0.259109, -4.739116, -1.384909]",c5
I0057,"[-3.103335, -1.856573, 7.178176, 1.65508, 4.669383, -0.274777, -3.739815, -1.80695, 6.996327, -1.753938, -2.596404, 2.664008, 2.284118, -6.705201, -0.334697, -0.236722]",c4
I0058,"[-3.102938, -3.158738, 7.450622, 1.089012, 4.675806, 0.944931, -4.585397, -2.331407, 6.914633, -1.561449, -2.851098, 1.88532, 1.214638, -4.443506, -0.361899, -1.051584]",c4
I0059,"[3.47459, 3.445602, 6.642046, -3.530875, -0.4068, 2.109877, 0.472759, 4.027824, -5.045009, -4.825842, -5.83025, -1.198648, 0.048417, -2.683845, -3.238374, 2.719825]",c3
I0060,"[-2.231494, 0.64237, 3.008735, 1.400241, -3.154804, -0.980531, -0.578157, -1.832667, 1.238146, -1.673183, 3.656428, -8.584627, 4.229245, 3.684534, 2.711257, -2.829159]",c0
I0061,"[-2.739163, -3.89152, 7.29323, 1.723912, 4.568324, -0.629215, -4.777114, -3.004117, 6.734792, -1.713808, -2.099746, 2.05511, -0.372099, -6.924819, -0.977719, -0.932611]",c4
I0062,"[-2.238025, -1.247628, 4.590819, 2.948726, -4.484574, -2.558454, -2.760776, 0.948981, 0.793558, 2.533504, 3.28137, -1.355877, 0.840524, -4.070771, 4.924216, -1.446671]",c1
I0063,"[-0.553684, -2.037391, 3.415254, 3.356024, -5.177911, -2.420722, -3.485488, -0.141578, 0.948637, 2.117974, 3.163611, -1.19233, 1.709955, -3.776281, 3.501511, -0.912833]",c1
I0064,"[-1.255537, -0.621352, 4.069868, 3.131263, -5.388824, -1.807714, -2.330712, -0.038078, 1.186811, 3.139385, 3.1826, -1.279322, 2.134021, -4.892699, 4.3993, -0.553343]",c1
I0065,"[-1.977916, 1.726843, 1.98164, 0.817455, -2.875683, -2.544401, -0.792373, -2.28135, 1.578371, -2.117659, 1.866274, -8.160731, 5.783166, 3.980749, 4.230781, -1.837739]",c0
I0066,"[-3.528119, 0.925078, 1.800781, 0.349488, -4.226596, -1.354678, -0.525495, -1.069642, 1.693522, -0.391984, 3.889097, -8.10549, 4.519938, 4.965267, 4.176641, -1.738135]",c0
I0067,"[1.502849, -2.09046, -2.555679, -0.872495, 1.33903, -0.414138, -1.147814, 0.374331, 0.638574, -2.608291, -4.464656, -0.187712, -1.866023, 3.060229, -4.543514, -3.828466]",c2
I0068,"[-2.628577, -2.680896, 7.33481, 0.629732, 5.406059, 0.590177, -3.792643, -2.158816, 5.705528, -2.134944, -1.971473, 1.798446, 1.11985, -5.559749, -0.086738, -1.376604]",c4
I0069,"[-3.177361, 1.1934, 3.453441, 1.152166, -2.195811, -2.185454, -2.443763, -1.309618, 1.725329, -0.655223, 3.350063, -8.302594, 5.710953, 4.834733, 3.820327, -2.611072]",c0
I0070,"[0.7152, -0.265235, -3.619607, -0.869807, -1.016861, -0.295968, -2.122176, 1.202778, 1.619431, -0.679433, -4.613819, 1.23872, -3.496979, 3.94587, -3.618675, -2.608817]",c2
I0071,"[3.299999, 3.577664, 5.733547, -2.217856, -1.959824, 1.404086, 1.533625, 3.622853, -5.006299, -3.201076, -7.788748, -2.231087, -0.574425, -3.323521, -3.271498, 2.012471]",c3
I0072,"[3.058258, 4.545744, 7.311696, -2.485565, -1.133389, 1.726544, 1.42406, 3.765573, -5.577596, -3.528709, -6.727984, -2.547272, -1.087665, -2.32651, -3.258002, 2.882116]",c3
I0073,"[1.727984, -0.929661, -4.263388, -0.80444, -0.153717, 1.266881, -1.787146, 1.456326, 1.816866, -1.527767, -4.385784, 1.085154, -1.44317, 3.59452, -2.805387, -3.113771]",c2
I0074,"[-5.180231, -0.001611, -3.284441, -6.292166, -0.038825, -3.022369, -1.17701, 7.019299, 8.164348, 2.212764, -6.945017, 4.736296, -4.647306, -0.563857, -4.082511, 0.467672]",c5
I0075,"[-3.193239, 1.184824, 1.42002, 0.335032, -3.207221, -2.269271, -1.397197, -2.201595, 1.235896, -0.917289, 3.468003, -8.089151, 4.39201, 4.713141, 4.188567, -2.833244]",c0
I0076,"[-6.055231, -1.583583, -2.87855, -6.859112, 1.198357, -2.778633, -1.825579, 7.566061, 7.536589, 2.503593, -6.497537, 3.268294, -3.405615, -0.354931, -5.389874, 0.68819]",c5
I0077,"[2.874722, 4.057622, 6.369365, -2.532974, -0.162104, 1.956777, 0.155915, 2.948885, -4.753908, -4.667156, -6.809739, -1.978538, -0.944099, -2.789016, -2.382092, 2.577039]",c3
I0078,"[-3.148465, -3.133605, 6.07489, 0.235895, 6.582815, -0.596672, -3.818464, -3.024264, 6.78976, -1.47783, -2.62312, 2.690692, 0.696783, -5.840872, -0.771715, -0.940156]",c4
I0079,"[1.668179, -0.04573, -3.108401, -1.404287, 0.050085, 0.493853, -1.676049, 1.364963, 1.036031, -2.355929, -4.466658, 1.764559, -1.468552, 3.773832, -2.994734, -2.675518]",c2
I0080,"[-3.149602, -2.865178, 7.034828, 1.335116, 6.405301, 0.459952, -4.929349, -2.695731, 7.284944, -1.521078, -2.788221, 2.332859, 0.823112, -4.578447, 0.104158, -1.35624]",c4
I0081,"[-3.483461, 0.940117, 2.714652, 1.035796, -3.587148, -1.494593, -1.500819, -1.179063, 1.289611, -1.344941, 2.736209, -7.61689, 5.360251, 4.42293, 3.762475, -2.391221]",c0
I0082,"[1.606714, -0.050777, -4.457695, 0.067844, -0.432262, 1.069095, -0.834756, 1.936614, 1.16699, -1.870131, -3.836743, 1.346551, -1.585264, 3.572089, -3.669186, -3.493497]",c2
I0083,"[-0.750153, -1.550855, 4.813434, 2.291735, -5.162578, -2.528821, -2.647271, -0.038861, 0.978687, 1.607844, 4.053141, -2.154337, 0.982994, -4.612267, 4.207769, -0.864935]",c1
I0084,"[-0.742392, -0.827987, 4.037418, 3.012756, -6.204002, -1.640546, -2.558957, -0.236424, 0.907454, 2.578429, 4.278391, -2.717116, 1.007193, -4.144194, 4.256607, -0.750853]",c1
I0085,"[0.868674, -0.347581, -3.99345, -0.692108, -0.935361, -0.910924, -1.511789, 2.290507, 1.648931, -1.887055, -5.251509, 1.258163, -1.510659, 3.066014, -3.743022, -1.503144]",c2
I0086,"[1.271879, -0.250003, -4.138942, -0.874648, -0.771138, -0.2595, -2.204413, 1.538304, 2.474579, -2.058096, -4.839802, -0.005928, -1.548861, 3.060319, -4.450105, -2.733027]",c2
I0087,"[3.299873, 2.751757, 6.866064, -2.115833, -0.844292, 1.891321, 0.687208, 3.124508, -4.919092, -4.496073, -6.652794, -1.610928, -0.743871, -3.364757, -2.747668, 2.357576]",c3
I0088,"[-1.445841, -1.813684, 4.676302, 3.34838, -4.296897, -2.254276, -2.687202, 1.022866, -0.18769, 2.283407, 3.353572, -2.16034, 1.27185, -4.182492, 4.569336, -1.730639]",c1
I0089,"[3.627252, 3.986429, 5.657099, -2.307386, -1.067556, 3.135411, 0.784189, 4.735406, -4.889592, -3.866399, -6.44093, -1.641857, -0.231487, -2.806025, -4.477919, 1.690413]",c3
I0090,"[-4.260543, -0.762559, -2.471651, -6.185181, 1.00912, -3.303903, -1.165459, 7.282718, 7.834777, 2.993954, -6.68102, 3.194947, -3.765307, 0.573801, -4.512594, -0.86174]",c5
I0091,"[-3.005297, 0.789216, 2.823438, 0.227942, -4.089444, -0.655619, -1.994159, -1.953304, 1.894325, -2.060355, 2.44677, -7.881326, 5.550702, 4.105228, 3.326517, -1.192445]",c0
I0092,"[-1.513883, -1.054849, 4.529353, 2.173882, -5.136553, -1.841293, -2.487447, 0.424515, 1.192439, 2.045057, 3.547171, -0.563545, 1.212941, -5.622936, 5.930393, -1.578125]",c1
I0093,"[-3.171483, -0.501413, 1.870643, 1.136018, -2.925965, -0.474702, -1.809713, -2.521016, 1.357663, -0.819735, 3.268928, -7.628929, 5.403785, 3.422761, 3.140097, -3.211762]",c0
I0094,"[-3.303158, -2.43777, 6.795728, -0.123807, 4.628548, -0.243808, -4.281011, -2.707258, 7.586043, -1.338314, -2.727799, 2.463822, 0.528642, -4.708556, 0.181622, -0.643482]",c4
I0095,"[-3.87805, 0.529381, 2.200792, 1.985888, -3.035462, -2.179453, -2.271292, -2.456076, 1.947833, -1.038548, 3.167756, -8.621185, 4.538708, 4.52672, 3.209002, -2.976279]",c0
I0096,"[3.662153, 3.783932, 6.951401, -2.330083, -1.129934, 1.462892, 1.68063, 4.07263, -4.414445, -3.834491, -6.639723, -1.367173, 0.209183, -3.582447, -2.236041, 1.634524]",c3
I0097,"[4.021177, 3.108531, 6.805587, -2.329675, -0.93028, 1.667964, 1.227415, 4.612573, -5.30437, -2.943398, -5.019983, -0.394639, -1.434548, -1.610561, -3.189252, 1.95353]",c3
I0098,"[-0.870431, -2.307639, 5.556695, 2.754608, -5.45826, -1.537281, -2.547448, -0.262755, 1.282036, 3.318032, 3.748326, -0.957312, 2.378865, -4.914109, 4.13105, 0.058033]",c1
I0099,"[4.325489, 3.829066, 6.389938, -1.957938, -0.39334, 2.623166, 0.206521, 4.367431, -4.259923, -3.464036, -5.366603, -1.685733, -0.145167, -2.631782, -3.38232, 3.567928]",c3
I0100,"[3.368717, 4.627525, 7.317074, -1.668669, -0.267354, 2.357958, 0.67058, 3.913273, -4.264779, -4.072551, -6.144528, -1.937177, -1.093837, -2.980699, -3.181857, 1.461788]",c3
I0101,"[-3.107561, -2.36095, 7.35484, 1.736676, 4.176975, 0.72856, -4.270593, -2.002984, 6.480217, -0.882885, -2.103574, 2.489373, 0.722513, -5.704664, -0.293953, -1.38388]",c4
I0102,"[0.719041, -0.353077, -3.113332, -0.25655, -0.520597, 0.257755, -2.287294, 0.941807, 2.315136, -0.858113, -3.33114, 1.580715, -1.398171, 1.925596, -3.198788, -2.89252]",c2
I0103,"[-3.416009, -2.224868, 6.089632, 0.892516, 5.023344, 0.196134, -4.488961, -2.646513, 7.234247, -0.906433, -1.636465, 2.590528, 0.639571, -5.138555, -1.004415, -0.204966]",c4
I0104,"[0.702123, -0.869422, -3.723055, 0.336565, -0.307733, -0.378957, -1.560794, 1.968315, 1.347464, -1.038314, -4.65097, 2.610257, -0.972737, 2.274699, -2.703955, -1.541792]",c2
I0105,"[-4.673673, -0.243422, -3.085828, -7.283774, 1.606337, -3.176829, -2.285367, 5.892437, 7.471716, 3.161241, -5.82826, 2.995665, -4.574231, -0.022886, -4.502666, -0.523441]",c5
I0106,"[-4.973233, -0.578184, -3.37012, -5.616405, 0.129586, -4.387375, -0.366375, 7.104138, 7.762154, 1.940245, -7.069595, 3.214628, -3.927833, 1.121094, -4.826112, -0.114202]",c5
I0107,"[-3.326429, 0.729533, 2.88342, 1.037351, -3.095853, -2.007798, -0.723952, -3.876352, 1.368791, -1.921524, 2.5878, -7.165282, 5.74719, 4.575585, 3.844389, -2.211736]",c0
I0108,"[-4.630309, -0.526198, -3.938691, -6.232015, 0.410342, -2.803434, -1.439453, 7.389448, 7.529315, 2.354817, -6.315632, 3.27484, -3.057258, -0.588413, -4.690874, 0.133771]",c5
I0109,"[-0.503458, -1.719499, 3.910369, 2.987623, -4.388883, -2.718407, -2.56881, -0.293769, 1.115476, 2.254127, 2.459031, -1.152421, 1.462914, -4.546171, 5.351888, 0.156455]",c1
I0110,"[-4.263041, 0.241642, 2.865873, 1.261068, -3.774282, -1.896417, -0.812618, -1.345165, 0.944365, -0.679622, 3.651938, -7.572508, 5.497614, 4.544554, 3.489157, -2.331424]",c0
I0111,"[-3.244438, -3.615261, 7.491072, 0.609381, 5.176172, 0.561161, -4.368326, -1.257874, 6.443401, -1.888414, -1.583712, 3.482118, 1.225739, -5.924035, 0.337597, 0.065893]",c4
I0112,"[3.614032, 3.820312, 6.812111, -2.019265, -0.481622, 3.287574, 0.436064, 4.545598, -5.357729, -4.172521, -5.810296, -1.090352, -0.193279, -3.74533, -3.840544, 3.164709]",c3
I0113,"[-5.085375, -1.026156, -3.180849, -6.775828, 1.278451, -3.504075, -1.086171, 6.81842, 7.189405, 3.636413, -6.433471, 2.782503, -4.081529, 0.078281, -4.475645, -0.867724]",c5
I0114,"[4.617518, 3.683669, 7.510935, -1.998263, -1.388793, 2.650507, 0.629891, 3.342941, -4.346048, -3.680542, -6.368183, -0.910485, -0.558001, -2.761913, -2.806626, 2.122349]",c3
I0115,"[-3.69502, -3.771014, 6.734202, 0.4162, 5.499388, 0.693299, -4.18017, -2.532212, 6.12282, -1.369604, -3.060931, 2.462368, 1.556231, -6.301842, 0.541427, -1.153264]",c4
I0116,"[-0.937654, -1.974302, 4.69053, 4.242972, -5.554604, -2.307116, -2.066748, -0.076871, 0.430208, 0.935039, 3.223599, -1.167583, 0.510819, -4.612567, 4.882218, -0.938706]",c1
I0117,"[3.955375, 4.418447, 6.450782, -2.716736, -0.204399, 2.27524, 0.384832, 4.439519, -4.448808, -2.951449, -6.258534, -1.776854, -1.094671, -3.446172, -2.712339, 1.619248]",c3
I0118,"[3.168629, 3.217739, 6.882216, -2.238507, -0.811108, 1.46959, 1.133083, 3.197957, -5.343407, -4.565484, -6.308, -1.629495, -0.058904, -3.755641, -3.117888, 3.341918]",c3
I0119,"[-3.113956, -3.329372, 7.475247, 1.583905, 5.274615, -0.604706, -3.437165, -3.802747, 8.124476, -1.507395, -3.462622, 2.252751, 0.086013, -6.989469, -0.097831, 0.448906]",c4
I0120,"[-3.52521, 0.740736, 3.064859, 0.336148, -3.385778, -2.247804, -1.541227, -3.09223, 0.918184, -1.370199, 3.29081, -7.956098, 5.09441, 4.924738, 3.732429, -2.257705]",c0
I0121,"[1.631659, -1.252031, -3.052338, -0.759314, -0.3991, 0.824459, -0.848142, 1.033398, 1.781868, -1.961729, -4.135365, 2.679527, -2.677159, 3.046821, -3.258809, -1.950294]",c2
I0122,"[-5.133088, -1.036269, -4.355179, -7.030024, 0.511325, -3.94098, -1.001423, 7.446169, 7.454636, 2.877347, -6.419379, 2.880233, -3.190599, -0.193663, -4.436653, 0.111758]",c5
I0123,"[-6.073682, -1.183435, -3.31019, -6.671134, 0.592989, -3.355494, -1.143387, 6.6629, 7.680279, 2.257947, -5.704185, 4.158407, -4.059416, -0.49104, -4.914971, 0.313139]",c5
I0124,"[-1.03453, -2.674569, 4.46676, 1.359138, -4.416153, -2.395211, -1.981792, 0.00396, 1.045185, 2.316572, 3.778225, -0.330149, 1.658436, -3.611827, 5.397142, 0.329388]",c1
I0125,"[1.306886, -0.640533, -3.801392, -0.300403, 0.533808, -0.425356, -1.510126, 1.184713, 1.013073, -1.663968, -4.625777, 1.55469, -2.183214, 2.580297, -3.006812, -2.485436]",c2
I0126,"[4.307017, 3.580846, 7.489712, -2.514225, -0.276266, 0.992124, 0.165141, 4.724505, -4.92554, -3.612837, -4.93652, -1.423844, -0.277398, -2.965684, -3.604802, 2.071587]",c3
I0127,"[-4.614601, -0.917491, -1.946119, -6.664719, 1.593477, -4.60719, -1.006774, 6.948228, 7.551031, 2.81288, -6.348333, 3.059218, -3.943977, 0.502316, -4.767566, -0.143193]",c5
I0128,"[2.247544, 0.594093, -4.759382, -0.521749, -0.577729, -0.334132, -1.69135, 0.443512, 0.340277, -0.899126, -4.279573, 1.71858, -1.825006, 3.42491, -3.39862, -2.913474]",c2
I0129,"[-2.681078, 0.287696, 2.445247, 0.778376, -3.264164, -1.617136, -1.490447, -2.079564, 0.930159, -1.496589, 3.062009, -8.286275, 4.65133, 4.160144, 4.170187, -2.330527]",c0
I0130,"[-1.589821, -1.403647, 4.423207, 3.320344, -5.419844, -3.245159, -3.61283, 0.27821, 0.511381, 2.115302, 2.459758, -0.341162, 1.858716, -4.302474, 4.529844, 0.015721]",c1
I0131,"[-2.942313, 0.32682, 2.300019, 1.111076, -4.076349, -1.985926, -0.653523, -2.143071, 1.778794, -1.379844, 3.573884, -7.284532, 4.692188, 4.103752, 3.499322, -3.342907]",c0
