account_id,f1,f2,f3,f4
A0082,-8.5257,3.9555,-2.2241,4.8336
A0083,-6.4709,1.5297,-9.0041,4.8193
A0084,-3.9384,4.3413,-5.3299,3.8516
A0085,-1.9479,6.0261,-1.5676,5.9446
A0086,-3.6178,2.4619,-5.9854,4.4383
A0087,-2.2155,2.0264,-3.0158,5.4785
A0088,-6.476,2.4978,-1.5979,5.8349
A0089,-2.6653,3.6622,-2.5575,7.912
A0090,-3.109,2.2317,-3.259,6.5767
A0091,-3.6534,5.3436,-1.692,5.9735
A0092,-5.6892,2.6744,-4.3049,5.5097
A0093,-2.0176,0.8832,-3.4125,5.3267
A0094,0.0638,2.1205,5.7965,4.6592
A0095,-2.6696,0.0875,-3.9043,2.8876
A0096,-6.36,2.1396,-1.7162,2.9868
A0097,-6.7808,1.4359,2.0054,4.3909
A0098,-2.7777,3.6951,-3.3694,4.5436
A0099,-4.6236,1.6836,1.8176,3.436
A0100,-2.1574,-0.7172,-4.6865,6.444
A0101,-6.844,4.1716,-5.2033,3.7571
A0102,-0.6157,0.4936,-6.9702,2.6598
A0103,-3.9973,2.6178,1.5116,3.0563
A0104,-5.7999,5.4564,-5.0797,5.7514
A0105,-3.2661,3.4768,0.8578,5.5751
A0106,-6.2028,-0.3429,-3.4679,5.4471
A0107,-6.0229,-0.2142,-6.6063,6.2168
A0108,-0.9261,0.3338,-6.5225,4.8262
A0109,0.8645,-0.67,-2.8838,5.6426
A0110,-3.0755,-2.5441,0.4546,3.5757
A0111,-4.8885,-0.4099,-2.1554,4.0762
A0112,-9.8603,5.2413,-0.2954,4.1707
A0113,-2.9821,-1.1526,-1.6414,4.9161
A0114,-5.8054,6.0799,-5.1617,3.9776
A0115,-3.4044,1.7232,-4.6279,3.1373
A0116,-3.4851,-2.998,-5.6793,4.459
A0117,-4.9492,2.8821,-2.3367,4.3027
A0118,-4.1195,4.2685,-5.6265,4.6776
A0119,0.8662,1.9785,-3.1052,5.3891
