account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0031,1773478430000,14.54,7949.08,551,bronze,38,50.98,0
A0032,1772229908000,39.07,700.93,731,bronze,14,41.65,1
A0033,1773480801000,107.42,1523.87,387,bronze,5,52.31,0
A0034,1772328369000,14.52,6600.46,648,gold,28,46.54,0
A0035,1773657936000,77.75,5313.99,747,gold,24,44.26,0
A0036,1773465856000,28.52,5151.3,441,silver,0,50.39,0
A0037,1772421285000,65.28,5701.51,396,bronze,12,45.94,0
A0038,1772598893000,32.68,2111.14,434,silver,36,55.86,0
A0039,1772508238000,301.58,5100.93,395,silver,2,51.44,0
A0040,1772082729000,155.8,2590.44,473,bronze,19,44.24,0
A0041,1773368617000,138.81,4059.5,345,gold,28,48.86,0
A0042,1772749040000,16.66,3940.44,705,bronze,36,51.02,1
A0043,1773410976000,61.26,6509.74,638,bronze,2,47.51,0
A0044,1772907780000,8.47,1656.45,627,bronze,25,51.4,1
A0045,1772058756000,22.87,5564.75,442,bronze,26,52.24,0
A0046,1772503230000,77.88,6414.38,667,silver,1,49.97,1
A0047,1772711158000,35.47,7313.5,618,silver,30,55.03,1
A0048,1772082590000,48.59,4550.51,498,silver,1,56.26,1
A0049,1772519391000,21.05,8703.88,451,gold,36,51.6,0
A0050,1772014076000,157.22,4918.0,801,gold,4,42.26,1
A0051,1772714250000,1207.53,6223.15,809,bronze,34,55.6,0
A0052,1773139817000,98.54,4062.74,707,bronze,23,50.24,0
A0053,1772091157000,156.68,6756.79,400,gold,0,56.97,0
A0054,1772410218000,29.25,4965.38,669,silver,6,44.49,1
A0055,1772720648000,37.18,5185.78,442,bronze,14,55.63,0
A0056,1772216045000,53.16,1669.7,483,silver,31,48.62,0
A0057,1773575570000,99.11,6919.27,652,silver,25,43.84,1
A0058,1773352473000,176.16,3037.26,832,bronze,24,60.7,1
A0059,1772507614000,9.66,2835.63,596,bronze,6,46.44,1
A0060,1772426933000,58.95,4995.95,571,gold,7,55.11,0
A0061,1772895347000,32.42,3060.16,439,gold,27,50.66,0
A0062,1772768983000,82.16,3265.85,655,bronze,34,55.56,1
A0063,1772630152000,7.29,3635.83,382,silver,10,49.53,1
A0064,1773644527000,12.64,4997.63,556,bronze,30,49.23,1
A0065,1773222203000,12.98,6428.54,340,gold,33,55.54,1
A0066,1772934925000,31.55,4023.13,805,bronze,2,51.91,1
A0067,1772531671000,74.22,6699.32,324,silver,35,50.43,0
A0068,1772535892000,37.8,3217.01,336,bronze,3,47.12,0
A0069,1773699342000,8.72,6666.14,346,bronze,8,45.28,1
A0070,1772437919000,42.85,2294.88,597,silver,6,45.07,1
A0071,1772449152000,27.64,6086.97,822,gold,18,50.23,1
A0072,1773454717000,15.75,5082.3,372,gold,20,56.5,1
A0073,1772772128000,56.69,7455.75,808,gold,16,52.7,0
A0074,1772251989000,28.73,2756.38,798,bronze,30,51.61,1
A0075,1772105420000,44.93,6080.37,684,bronze,14,51.05,0
A0076,1772030311000,65.89,3879.82,439,bronze,28,44.46,1
A0077,1772281389000,29.2,7037.78,605,silver,32,56.21,1
A0078,1773165818000,31.22,5501.26,521,gold,35,51.86,1
A0079,1773211704000,18.69,8076.15,537,gold,13,50.02,0
A0080,1772855330000,66.29,3209.29,546,bronze,30,54.63,0
A0081,1772114417000,516.81,3537.52,468,silver,4,56.74,0
A0082,1773033921000,860.05,1108.53,653,bronze,22,43.64,1
A0083,1773302445000,29.63,4016.03,344,gold,16,53.18,1
A0084,1772730074000,29.73,4953.51,806,gold,34,42.84,0
A0085,1772850752000,41.19,5420.11,343,bronze,10,47.32,1
A0086,1773665490000,36.19,9053.85,350,silver,32,53.01,0
A0087,1772362015000,18.02,8086.22,311,gold,11,50.82,0
A0088,1772461928000,32.54,5647.13,730,silver,23,56.06,0
A0089,1772204532000,76.58,4286.98,305,bronze,2,49.25,0
A0090,1773590241000,11.59,6736.66,850,silver,8,49.68,1
A0091,1772543830000,86.76,5961.29,840,silver,38,50.86,0
A0092,1772255588000,24.34,5706.65,500,silver,6,52.88,0
A0093,1773390279000,24.9,5408.48,755,bronze,12,46.83,0
A0094,1772652971000,14.49,877.41,304,bronze,38,43.66,1
A0095,1772886241000,59.16,2851.68,838,gold,18,45.74,1
A0096,1773282426000,152.83,2248.5,536,silver,11,52.12,0
A0097,1771983705000,3.92,7502.07,752,gold,17,50.03,0
A0098,1772144617000,56.95,4680.64,364,silver,23,62.5,0
A0099,1772709132000,58.62,5968.95,621,gold,33,55.47,1
