account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0047,1772106659000,91.01,7444.04,567,bronze,4,39.96,0
A0048,1772308178000,40.64,2855.77,794,bronze,9,48.14,1
A0049,1772791971000,24.38,5669.08,643,silver,9,47.45,1
A0050,1773679172000,16.53,8081.39,556,gold,28,57.58,1
A0051,1772089181000,22.23,6581.64,459,bronze,22,51.59,0
A0052,1773027479000,218.05,3589.4,424,gold,29,57.24,1
A0053,1773644725000,46.81,6895.28,300,gold,39,39.94,0
A0054,1772698719000,10.49,3109.12,592,gold,8,51.37,1
A0055,1773066198000,44.69,4821.14,337,gold,27,59.31,1
A0056,1773422090000,35.55,4572.24,509,gold,29,52.23,0
A0057,1772017654000,34.8,4177.82,455,bronze,16,50.61,1
A0058,1772425696000,26.25,2370.77,308,gold,15,51.42,1
A0059,1772019100000,5.1,4694.31,680,gold,28,52.24,0
A0060,1772607828000,61.46,4675.47,321,gold,2,56.77,0
A0061,1772736708000,28.36,5816.64,430,bronze,3,48.11,0
A0062,1772829279000,28.76,3238.28,423,gold,0,55.36,1
A0063,1772829766000,82.44,3089.07,722,bronze,38,51.55,1
A0064,1773179971000,127.65,2606.06,374,gold,34,43.45,1
A0065,1772963196000,230.9,3417.28,713,bronze,35,54.51,0
A0066,1772328800000,7.13,5860.51,300,silver,21,51.4,1
A0067,1773643932000,183.91,5496.84,380,bronze,5,51.38,1
A0068,1772569264000,111.82,5443.87,368,gold,16,44.18,0
A0069,1773627171000,21.47,3624.17,337,bronze,33,44.05,1
A0070,1772985179000,10.12,4714.82,803,gold,12,52.29,0
A0071,1772667043000,47.38,3624.35,472,gold,4,47.76,1
A0072,1773652158000,20.31,5183.52,764,gold,39,50.58,1
A0073,1773061785000,17.15,1958.21,762,silver,27,52.4,0
A0074,1773462025000,37.62,5528.86,543,silver,11,44.81,1
A0075,1773207607000,68.53,3683.6,789,gold,13,55.66,0
A0076,1772438892000,18.89,5337.9,383,silver,25,55.04,0
A0077,1772810531000,40.82,-324.57,616,silver,12,58.92,1
A0078,1772576038000,8.51,6609.87,520,silver,7,50.81,0
A0079,1773592943000,18.05,4731.59,630,gold,34,56.0,0
A0080,1772220679000,15.67,5014.06,537,bronze,28,55.05,0
A0081,1773063011000,44.83,6470.51,368,silver,0,60.03,1
A0082,1773479476000,36.0,6468.58,656,gold,34,40.41,1
A0083,1772635582000,109.14,7320.39,843,bronze,19,50.81,1
A0084,1772060223000,16.07,3846.13,821,silver,27,46.85,0
A0085,1773605333000,130.38,4846.75,713,bronze,14,52.92,0
A0086,1772247778000,14.86,-1149.07,794,silver,5,47.66,1
A0087,1772203557000,46.4,7625.98,705,bronze,25,49.38,0
A0088,1772688470000,97.46,7384.46,540,bronze,39,51.16,1
A0089,1772029665000,41.97,5299.91,479,bronze,32,44.94,0
A0090,1772135032000,15.05,4602.03,789,silver,37,54.9,0
A0091,1773688983000,58.47,6292.12,751,bronze,39,47.94,1
A0092,1773231453000,13.77,5468.6,517,silver,22,45.37,1
A0093,1772748787000,105.08,8263.29,339,gold,20,51.02,1
A0094,1772290358000,24.15,5320.54,676,silver,0,45.7,0
A0095,1772481537000,67.86,4714.26,740,gold,33,52.68,0
A0096,1773073393000,11.6,4470.43,811,gold,30,47.09,1
A0097,1772098928000,163.84,2687.42,738,bronze,7,54.8,0
A0098,1773200012000,12.98,5139.68,375,gold,31,56.8,0
A0099,1773601528000,53.73,4000.65,342,silver,22,57.63,1
