account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0074,1773462025000,7.85,4527.37,543,silver,39,13.5,1
A0075,1773207607000,22.47,3083.3,789,gold,18,90.42,0
A0076,1772438892000,68.84,6062.47,383,silver,6,93.34,0
A0077,1772810531000,31.66,109.47,616,silver,10,11.07,1
A0078,1772576038000,141.36,7491.97,484,bronze,33,93.48,0
A0079,1773592943000,7.89,5103.8,582,bronze,4,88.81,0
A0080,1772220679000,36.95,5170.95,537,bronze,7,88.28,0
A0081,1773063011000,9.41,5541.86,368,silver,37,9.58,1
A0082,1773479476000,28.99,6884.75,656,gold,15,10.29,1
A0083,1772635582000,33.44,7365.87,772,gold,17,13.25,1
A0084,1772060223000,50.76,4007.13,821,silver,2,91.29,0
A0085,1773605333000,15.19,4708.7,713,bronze,34,89.01,0
A0086,1772247778000,6.49,-484.88,801,bronze,20,9.48,1
A0087,1772203557000,33.43,7544.33,705,bronze,25,89.6,0
A0088,1772688470000,94.44,6644.03,540,bronze,37,5.23,1
A0089,1772029665000,27.59,4814.33,479,bronze,35,90.68,0
A0090,1772135032000,28.24,4448.53,835,bronze,22,87.6,0
A0091,1773688983000,49.63,6381.54,773,gold,12,6.77,1
A0092,1773231453000,86.43,5110.92,517,silver,37,14.58,1
A0093,1772748787000,5.91,8078.14,339,gold,39,7.63,1
A0094,1772290358000,115.26,5259.88,676,silver,14,93.03,0
A0095,1772481537000,12.56,4462.8,800,gold,21,94.7,0
A0096,1773073393000,5.94,4268.59,811,gold,32,7.07,1
A0097,1772098928000,19.64,2171.04,738,bronze,9,85.84,0
A0098,1773200012000,160.29,5602.81,424,gold,25,94.41,0
A0099,1773601528000,99.06,3555.91,327,bronze,9,13.88,1
