account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0037,1773267881000,17.43,9116.34,387,silver,0,10.19,1
A0038,1772649462000,14.11,8047.74,555,silver,35,89.98,0
A0039,1772877320000,15.73,4319.51,403,bronze,7,6.73,1
A0040,1772178476000,89.55,6201.86,477,silver,26,87.5,0
A0041,1772661887000,40.86,4716.77,740,gold,27,89.1,0
A0042,1772746104000,2.79,4229.1,706,bronze,10,93.8,0
A0043,1772931343000,29.46,6763.02,324,gold,14,92.96,0
A0044,1772474543000,39.47,6825.09,815,bronze,18,85.59,0
A0045,1773595203000,25.35,6743.38,335,gold,4,8.49,1
A0046,1772295622000,6.07,6776.64,626,gold,19,13.7,1
A0047,1773480520000,8.89,5213.27,392,silver,17,7.04,1
A0048,1772804244000,30.25,4927.0,451,silver,32,90.27,0
A0049,1772189325000,12.23,1117.23,713,bronze,38,5.05,1
A0050,1772212090000,18.93,4917.87,346,silver,34,90.1,0
A0051,1773066811000,76.88,3506.46,331,silver,26,89.03,0
A0052,1772413789000,119.15,4022.25,694,bronze,18,11.41,1
A0053,1773062196000,22.07,3575.03,850,gold,13,91.4,0
A0054,1772550318000,3.7,2148.46,487,gold,14,13.22,1
A0055,1773309407000,110.25,5052.57,714,silver,29,11.12,1
A0056,1773617721000,22.68,7822.25,769,bronze,19,88.27,0
A0057,1773522308000,215.05,7096.49,333,gold,24,13.32,1
A0058,1772572997000,68.62,5542.88,607,bronze,38,8.91,1
A0059,1772572083000,19.08,3436.28,662,bronze,28,12.56,1
A0060,1773553156000,34.37,6773.9,760,silver,34,88.89,0
A0061,1772815997000,23.26,7335.51,487,gold,4,92.96,0
A0062,1773682460000,45.47,3847.18,786,gold,21,87.29,0
A0063,1773641559000,20.25,8761.01,603,silver,5,9.36,1
A0064,1773242214000,50.05,6027.2,584,gold,33,7.62,1
A0065,1772572317000,65.88,5569.62,588,silver,4,9.81,1
A0066,1772719726000,14.56,10319.6,718,silver,27,91.65,0
A0067,1772886264000,74.71,4317.7,695,gold,31,87.65,0
A0068,1772308822000,228.08,5415.72,680,gold,12,12.79,1
A0069,1773686326000,27.07,5082.81,816,silver,33,92.51,0
A0070,1772536551000,30.41,1064.55,819,silver,34,85.1,0
A0071,1773536458000,6.67,4075.07,300,silver,34,89.0,0
A0072,1771999677000,119.46,8157.53,497,silver,17,94.22,0
A0073,1772023317000,34.08,2299.11,300,silver,39,89.75,0
A0074,1772475947000,11.3,3506.45,379,silver,8,92.22,0
A0075,1772439040000,5.45,4094.51,783,silver,39,92.18,0
A0076,1773471962000,48.94,657.1,571,gold,19,91.72,0
A0077,1772256079000,80.53,4238.08,511,silver,13,94.66,0
A0078,1772000178000,12.96,6806.33,706,silver,13,93.53,0
A0079,1773367289000,16.34,7332.81,452,gold,25,86.64,0
A0080,1772872593000,99.78,7962.06,699,silver,30,86.89,0
A0081,1773284388000,38.84,9154.89,651,gold,31,85.64,0
A0082,1772981078000,41.33,6826.5,320,bronze,15,85.44,0
A0083,1773267321000,56.32,5255.72,559,gold,28,11.81,1
A0084,1772002909000,11.43,4232.98,398,gold,32,89.51,0
A0085,1772260496000,32.62,2389.69,532,bronze,16,11.59,1
A0086,1772355717000,5.22,4076.88,777,bronze,34,9.19,1
A0087,1773109183000,46.65,3136.0,345,gold,12,8.31,1
A0088,1772042715000,22.57,6244.51,802,bronze,16,90.45,0
A0089,1772348415000,33.15,1741.82,642,silver,8,85.32,0
A0090,1772247203000,266.29,8664.64,552,bronze,15,94.32,0
A0091,1773218603000,24.79,3974.75,373,bronze,12,12.38,1
A0092,1773242162000,38.57,7440.17,508,gold,12,89.47,0
A0093,1772633570000,19.01,5838.43,531,bronze,13,94.68,0
A0094,1772107241000,89.04,7426.12,717,gold,11,5.37,1
A0095,1772418995000,32.57,3652.94,623,gold,17,89.19,0
A0096,1772156406000,20.38,4777.21,818,gold,7,89.24,0
A0097,1773191399000,73.88,7312.19,710,bronze,21,85.9,0
A0098,1772914323000,10.53,2873.22,660,gold,8,7.09,1
A0099,1772371960000,24.85,3344.97,601,bronze,2,88.48,0
