account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0033,1772978273000,84.48,4526.08,811,bronze,39,7.69,1
A0034,1772712092000,4.4,7334.32,599,silver,15,90.7,0
A0035,1773159257000,23.83,7320.01,536,bronze,25,10.59,1
A0036,1772749219000,178.46,4426.11,516,bronze,35,6.12,1
A0037,1773267881000,22.95,8692.23,387,silver,8,10.19,1
A0038,1772649462000,20.6,8044.64,555,silver,39,89.98,0
A0039,1772877320000,93.97,3728.76,412,bronze,18,6.73,1
A0040,1772178476000,40.5,6065.57,477,silver,3,87.5,0
A0041,1772661887000,22.45,4154.33,740,gold,12,89.1,0
A0042,1772746104000,103.39,4422.39,655,bronze,12,93.8,0
A0043,1772931343000,21.97,7452.15,324,gold,0,92.96,0
A0044,1772474543000,49.27,7577.6,815,bronze,8,85.59,0
A0045,1773595203000,37.94,7558.09,335,gold,38,8.49,1
A0046,1772295622000,14.29,6048.78,626,gold,35,13.7,1
A0047,1773480520000,7.59,4978.41,392,silver,13,7.04,1
A0048,1772804244000,9.35,4714.72,451,silver,34,90.27,0
A0049,1772189325000,70.81,1229.81,713,bronze,21,5.05,1
A0050,1772212090000,52.2,5572.51,346,silver,13,90.1,0
A0051,1773066811000,27.36,4041.1,331,silver,27,89.03,0
A0052,1772413789000,70.06,3820.14,762,silver,26,11.41,1
A0053,1773062196000,8.9,3327.07,850,gold,23,91.4,0
A0054,1772550318000,60.08,2390.45,560,bronze,24,13.22,1
A0055,1773309407000,39.08,5589.99,791,gold,36,11.12,1
A0056,1773617721000,73.85,7722.51,769,bronze,35,88.27,0
A0057,1773522308000,12.43,7286.57,333,gold,15,13.32,1
A0058,1772572997000,54.92,5115.09,607,bronze,18,8.91,1
A0059,1772572083000,6.92,2943.5,662,bronze,22,12.56,1
A0060,1773553156000,42.16,7268.73,760,silver,5,88.89,0
A0061,1772815997000,17.46,7619.18,487,gold,26,92.96,0
A0062,1773682460000,146.81,3136.64,753,gold,10,87.29,0
A0063,1773641559000,64.91,8556.17,650,bronze,7,9.36,1
A0064,1773242214000,14.98,5750.99,584,gold,33,7.62,1
A0065,1772572317000,94.1,5953.84,588,silver,29,9.81,1
A0066,1772719726000,47.42,11317.69,718,silver,16,91.65,0
A0067,1772886264000,19.7,4460.39,695,gold,36,87.65,0
A0068,1772308822000,5.94,5326.38,746,bronze,16,12.79,1
A0069,1773686326000,85.68,5053.61,796,bronze,33,92.51,0
A0070,1772536551000,21.01,1152.26,850,gold,23,85.1,0
A0071,1773536458000,7.62,4680.73,300,silver,10,89.0,0
A0072,1771999677000,23.97,8063.79,497,silver,20,94.22,0
A0073,1772023317000,38.04,2502.97,300,silver,19,89.75,0
A0074,1772475947000,73.94,3512.79,379,silver,18,92.22,0
A0075,1772439040000,14.45,3919.23,783,silver,34,92.18,0
A0076,1773471962000,94.74,844.86,571,gold,34,91.72,0
A0077,1772256079000,56.71,3993.27,511,silver,14,94.66,0
A0078,1772000178000,24.98,6377.64,706,silver,22,93.53,0
A0079,1773367289000,71.56,7155.38,452,gold,11,86.64,0
A0080,1772872593000,31.0,7931.94,699,silver,13,86.89,0
A0081,1773284388000,27.54,9699.32,717,silver,36,85.64,0
A0082,1772981078000,33.39,6863.3,320,bronze,27,85.44,0
A0083,1773267321000,21.72,5201.12,559,gold,15,11.81,1
A0084,1772002909000,24.91,3984.31,398,gold,6,89.51,0
A0085,1772260496000,15.77,2468.21,532,bronze,35,11.59,1
A0086,1772355717000,29.89,3945.95,777,bronze,17,9.19,1
A0087,1773109183000,18.71,2717.19,345,gold,10,8.31,1
A0088,1772042715000,122.48,7216.91,794,gold,33,90.45,0
A0089,1772348415000,80.87,2009.13,642,silver,19,85.32,0
A0090,1772247203000,38.08,9024.13,552,bronze,29,94.32,0
A0091,1773218603000,1170.2,3604.85,382,bronze,31,12.38,1
A0092,1773242162000,58.32,7470.57,517,gold,18,89.47,0
A0093,1772633570000,17.23,5645.23,531,bronze,29,94.68,0
A0094,1772107241000,16.33,7817.49,717,gold,17,5.37,1
A0095,1772418995000,309.76,3024.48,623,gold,15,89.19,0
A0096,1772156406000,16.19,4746.65,850,silver,28,89.24,0
A0097,1773191399000,174.73,8172.48,710,bronze,27,85.9,0
A0098,1772914323000,14.62,3045.57,660,gold,26,7.09,1
A0099,1772371960000,70.22,3329.97,601,bronze,21,88.48,0
