account_id,f1,f2,f3,f4
A0064,-2.0528,-1.9368,0.7094,4.329
A0065,-1.5379,6.7116,0.0582,4.4994
A0066,-2.9194,-0.9138,0.1337,4.3898
A0067,-2.168,1.7639,-0.8188,3.0105
A0068,-1.6083,0.1555,-1.4823,3.9019
A0069,-1.9785,-2.2869,-1.234,2.5479
A0070,-1.7445,2.8775,-1.4506,3.3819
A0071,-3.0769,2.3107,-0.4798,2.842
A0072,-0.6159,0.7447,-1.6533,3.7127
A0073,-3.3185,2.0789,-0.2104,2.8875
A0074,-1.947,1.2751,-0.6002,3.941
A0075,-0.1231,1.8257,-2.514,3.321
A0076,-3.6741,5.3773,-2.0494,4.136
A0077,-1.2706,2.7621,-0.7893,2.8862
A0078,-0.9453,-4.515,-1.8968,3.443
A0079,-3.8229,2.3152,-0.4597,3.5396
A0080,-2.5507,4.0708,-1.5147,4.1297
A0081,-2.1237,-0.6649,0.2772,2.519
A0082,-2.2507,2.1426,-0.316,3.5435
A0083,-1.8753,-1.7775,1.5721,2.3728
A0084,-2.6962,0.9156,-1.6169,5.2171
A0085,-2.2033,1.0356,-0.4205,3.2419
A0086,-1.2561,-1.9963,-2.7242,4.0275
A0087,-1.1326,0.0636,-1.0595,4.1517
A0088,-3.9222,3.9375,2.6548,3.9341
A0089,-2.1726,-4.5038,-0.9987,2.6281
A0090,-2.3687,-3.3122,-0.9216,4.1068
A0091,-0.9972,0.7632,-1.9865,3.1968
A0092,-3.9216,-2.3064,-1.7127,2.617
A0093,-2.5935,0.7477,-1.5222,2.8639
A0094,-3.1563,-1.8564,-1.9044,2.9794
A0095,-3.4028,-3.2322,-2.8784,3.1222
A0096,-1.5313,-3.0534,-0.8145,3.7388
A0097,-2.6247,-1.2315,1.3343,3.6707
A0098,-3.3564,-1.787,0.4883,2.8563
A0099,-3.375,-2.3556,-0.4643,4.317
A0100,-0.5715,1.5668,-0.1491,2.7964
A0101,-5.8531,1.3958,-0.3584,4.5485
A0102,-3.3993,2.3279,-1.7266,3.8583
A0103,-2.9082,0.7798,-0.2459,3.1399
A0104,-2.5714,-3.4287,-2.8347,2.6775
A0105,-4.9019,2.0831,-0.6231,2.2731
A0106,-2.579,0.5684,-1.5785,3.2862
A0107,-2.108,1.6463,-1.0361,3.3311
A0108,-2.8249,0.9219,-2.1475,3.6727
A0109,-3.674,-2.362,-3.2115,3.8511
A0110,-1.7915,0.7083,-0.5681,3.2398
A0111,-3.2858,1.7473,-0.9212,4.1931
A0112,-2.6037,-3.7855,-1.6377,2.5903
A0113,-4.3286,1.1773,-0.7646,2.886
A0114,-2.2123,1.9688,0.4721,3.6203
A0115,-2.0491,2.4326,-3.5005,4.2776
A0116,-1.7647,2.8806,-1.3708,3.321
A0117,-4.7419,3.3396,-2.403,3.1271
A0118,-3.7505,-0.2296,0.0559,2.7668
A0119,-2.7158,5.7871,-1.226,3.0531
