item_id,embedding,label
I0079,"[-6.65604, 2.900086, -3.84285, -6.296522, -1.495515, -1.987848, -1.098484, -1.525001, 0.933441, -2.067258, -8.028968, 7.798413, 2.950376, -2.060397, 7.703185, -6.256953]",c1
I0080,"[4.537378, -2.53076, 0.773936, -0.14135, -2.818553, 3.362542, -4.049225, 1.055658, -0.034851, -0.992709, 4.53232, 0.067487, -0.293084, -0.711734, -2.484558, -0.262056]",c4
I0081,"[-8.171058, 4.365531, -1.172468, 1.149806, 3.881249, 3.298245, 1.078845, 2.84805, -3.691946, -1.692853, 2.423957, -3.695918, -4.154994, 0.495277, 0.848931, -0.428444]",c0
I0082,"[0.106521, -0.668401, -1.411533, -2.667021, 1.389613, 0.337936, -2.379517, -0.813672, 4.717688, -1.181428, 4.185361, -1.627137, 4.133021, -2.912302, 5.840379, -2.150436]",c5
I0083,"[0.104615, -3.817865, -0.182229, -0.20502, 1.485867, 0.270313, 2.832875, -2.003204, 1.24615, -0.549058, -3.413289, 2.139239, 3.848893, -0.309972, 0.560892, 3.027694]",c3
I0084,"[-4.457144, -2.365947, 1.211986, 2.745768, 0.45603, 4.419265, -2.600877, -5.20364, 4.644281, 0.428594, 0.633413, 0.97343, -0.502369, 1.723094, 3.20418, -2.829901]",c2
I0085,"[-3.608197, -2.219652, 1.690654, 2.056862, 0.930248, 3.751897, -3.623989, -3.997563, 3.675319, 0.603028, 0.327544, 1.224912, -2.384926, 2.241227, 4.315651, -3.919144]",c2
I0086,"[-7.622192, 5.794448, -1.007269, -0.46175, 3.736589, 4.96054, 1.887103, 2.996231, -3.476221, -3.257018, 1.63056, -3.22769, -4.446726, 0.03282, 1.441883, 0.374095]",c0
I0087,"[-6.50795, 3.687774, -4.559979, -7.157701, -1.367136, -0.939323, -2.146292, -3.008401, 0.33753, -2.839336, -7.904323, 7.442662, 3.183842, -3.082126, 5.31146, -6.611013]",c1
I0088,"[-5.032504, -1.194928, 2.289164, 1.942295, 1.962161, 4.378909, -2.545504, -4.643557, 4.148483, 0.225693, 0.981531, 1.064869, 0.448177, 2.425995, 3.531372, -3.849061]",c2
I0089,"[-1.827267, -3.575253, 0.050632, -0.31354, 1.878215, 1.518037, 4.979456, -1.91607, 0.389696, -1.49527, -4.768047, 1.329398, 4.957252, -0.277736, 1.055095, 3.218124]",c3
I0090,"[-7.399899, 2.416644, -5.167233, -6.381101, -1.685744, -2.80584, -2.642218, -3.16814, 0.451063, -1.629352, -8.413731, 8.48464, 4.431274, -2.351491, 5.764707, -4.889984]",c1
I0091,"[-8.172501, 4.483509, -1.679066, 0.703734, 3.370256, 3.754083, -0.587261, 3.569854, -2.609495, -1.689689, 2.477674, -2.48608, -3.536869, -1.002027, 1.559453, -0.000471]",c0
I0092,"[3.387601, -2.639252, 0.983387, 0.985463, -2.892175, 4.089924, -2.943653, 0.569592, -1.014806, -1.91274, 4.998664, -0.09416, -1.420949, -0.452584, -1.843749, -1.036954]",c4
I0093,"[-4.212006, -0.857005, 2.451504, 2.77217, 0.687716, 4.552091, -1.996315, -4.346821, 4.934933, -0.288434, 0.222879, -0.229824, -1.578049, 2.789604, 2.797949, -3.205469]",c2
I0094,"[-5.108881, -1.501946, 2.263048, 2.873154, -0.304842, 4.85371, -2.279381, -4.290872, 5.293727, -1.416405, 0.10328, 1.726886, -0.688999, 2.487129, 3.835963, -3.646485]",c2
I0095,"[-6.241391, 4.104448, -5.100932, -6.034043, -0.874787, -2.021601, -0.812325, -2.564771, 0.242467, -1.706962, -7.126971, 8.674343, 2.785361, -3.000353, 6.244517, -5.273349]",c1
I0096,"[-6.128074, 3.046785, -4.355999, -5.951575, -1.863602, -0.673166, -1.540134, -2.779453, 0.91032, -2.362668, -8.850706, 7.899609, 2.873593, -2.096587, 7.157524, -5.451495]",c1
I0097,"[-6.770748, 2.07641, -4.580257, -5.378577, -1.752915, -1.374986, -1.272802, -2.402053, 0.193343, -2.982339, -8.714897, 9.502584, 3.744383, -2.48443, 5.777264, -6.039931]",c1
I0098,"[-0.117455, -0.734303, 0.529411, -3.511632, 0.039143, 0.416015, -3.883947, -0.530078, 3.207804, -2.427162, 5.145242, -0.306771, 4.641298, -3.106965, 6.280565, -1.561403]",c5
I0099,"[0.387443, -0.292892, 0.174269, -2.370729, 1.025989, 0.255664, -3.554073, -0.503208, 3.844883, -0.821381, 5.617629, -1.871415, 3.21782, -3.095591, 4.615484, -2.236813]",c5
I0100,"[-4.637063, -1.020006, 2.449161, 2.835731, 0.759022, 4.072277, -2.870417, -4.236745, 4.364154, 0.389657, -0.427561, -0.038182, -1.271902, 0.788009, 3.788851, -3.066717]",c2
I0101,"[-0.105088, 0.136866, -0.423093, -3.392473, 0.639454, 1.179654, -2.506006, -0.729249, 3.356248, -1.436085, 4.624031, -1.194634, 3.490137, -2.714737, 6.179897, -2.024828]",c5
I0102,"[-0.119394, -3.508999, -0.396188, -0.351091, 3.441468, 2.288675, 4.134448, -1.411398, 0.085812, -0.053466, -4.1972, 1.426929, 4.352708, 0.154003, -0.005233, 2.581787]",c3
I0103,"[3.600592, -2.835749, 1.829757, 0.569871, -2.014757, 2.989235, -4.141884, 0.987753, -0.256289, -0.40979, 3.307733, 0.238118, -2.155958, -0.674966, -2.372757, -0.993725]",c4
I0104,"[-0.315458, -0.157875, -0.018963, -2.149844, 0.876299, 0.723206, -1.938726, -0.578522, 4.063707, -2.677204, 4.796585, -1.920341, 4.269788, -3.980282, 5.372606, -2.022619]",c5
I0105,"[-8.78165, 5.023184, -1.294236, -0.178445, 4.395279, 4.532537, 0.533183, 3.927028, -1.772127, -2.224675, 2.582755, -3.319906, -4.060559, 0.205455, 3.066596, -0.715257]",c0
I0106,"[-4.199398, -0.845442, 2.034777, 1.880523, 0.475844, 4.629259, -2.275458, -4.487848, 4.564022, 0.071262, -0.072438, 1.292039, -1.049311, 2.741704, 3.984048, -3.285914]",c2
I0107,"[-6.647294, 3.094892, -4.668695, -6.691751, -2.382881, -1.608944, -2.661743, -1.59482, -0.395185, -1.497757, -8.831437, 7.557668, 3.490543, -3.655458, 5.083221, -5.848799]",c1
I0108,"[3.305433, -2.810497, 1.544991, 1.046549, -3.012087, 3.367606, -3.507034, 1.644633, -0.560446, -1.636755, 3.924074, -1.861597, -2.425614, -0.56416, -1.639711, -0.358867]",c4
I0109,"[3.663957, -3.507709, 1.588824, 0.436313, -1.367445, 4.232062, -3.946962, 1.240235, 0.020425, -1.087817, 4.288081, -1.812349, -1.358095, 0.10722, -2.870864, -0.222946]",c4
I0110,"[-1.388154, -4.364241, -0.383345, 0.682571, 2.159718, 0.579856, 4.311898, -2.177292, 1.206633, 0.215901, -3.259056, 1.201423, 4.631906, -0.460055, 0.691101, 3.790266]",c3
I0111,"[3.543398, -1.482045, 1.277673, 0.381822, -1.60883, 4.147127, -3.988134, 1.717689, -0.528147, -0.134001, 3.954063, -1.615818, -0.446835, -0.366019, -1.764873, -0.718582]",c4
I0112,"[-5.040556, -0.801157, 2.470705, 2.574919, 0.088788, 4.133494, -2.224128, -5.119238, 4.076631, -0.347502, 0.159035, 1.242232, -0.282326, 1.370004, 3.887404, -4.105386]",c2
I0113,"[-8.701303, 5.247881, -0.945226, -0.724024, 4.173962, 4.035338, 0.703998, 2.613533, -3.995753, -2.006453, 2.131895, -3.208556, -5.376933, -0.780458, 1.859506, -0.648311]",c0
I0114,"[-0.841892, -4.03592, -1.193782, 0.059333, 4.437285, 2.021335, 3.629268, -1.598725, 1.232162, -0.548113, -3.258946, 0.588018, 3.168573, -0.725419, 0.626548, 3.510784]",c3
I0115,"[0.253854, 0.363725, 0.164208, -2.889523, 0.737877, 0.022089, -2.865113, -0.506026, 2.79758, -0.826009, 4.644931, -0.803663, 5.068827, -3.012488, 6.061992, -2.715516]",c5
I0116,"[-9.465186, 7.208626, -2.306788, 0.35827, 4.689104, 3.641505, 1.579431, 2.957313, -3.852664, -1.726933, 2.245252, -3.169982, -4.121576, -0.424677, 2.936344, -0.059304]",c0
I0117,"[-5.713347, -0.474411, 2.086522, 3.180256, 0.229708, 3.895387, -2.966799, -3.704859, 4.359554, 0.494562, 1.457438, 0.598927, -1.885876, 0.980524, 4.359181, -2.890583]",c2
I0118,"[-0.26185, -0.070258, -0.619617, -2.051845, 0.21064, 0.215775, -2.217272, -0.260864, 2.4965, -2.116874, 5.398964, -0.791271, 3.950155, -2.90455, 5.171433, -2.910451]",c5
I0119,"[-4.352433, -2.292908, 2.130012, 1.775695, 0.340361, 5.248105, -2.273306, -3.728425, 5.16545, 0.02943, 0.712383, 1.09142, 0.349521, 2.824234, 4.464918, -2.867683]",c2
I0120,"[0.451457, 0.153275, -0.204047, -2.923749, -0.022114, 0.506808, -3.007612, -0.977371, 3.933182, -1.233838, 4.25724, -1.407436, 3.925638, -2.617161, 5.349438, -1.775852]",c5
I0121,"[-6.961509, 2.730208, -3.462212, -5.854543, -2.449239, -0.540819, -1.344602, -1.528115, -0.003827, -1.308, -8.218315, 7.20326, 3.229213, -2.442521, 6.384815, -6.382987]",c1
I0122,"[-4.535309, -1.129026, 3.295538, 2.990355, 1.321661, 4.900888, -3.186671, -5.064492, 4.504141, -0.354084, -0.400445, 1.011303, -1.318777, 1.324944, 3.673425, -3.91308]",c2
I0123,"[-8.942572, 4.917045, -2.04476, 0.202775, 4.655487, 3.741673, 0.530262, 3.505812, -3.144437, -1.541941, 2.300579, -2.899843, -5.123308, -0.131924, 2.019946, -0.336081]",c0
I0124,"[-4.689685, -2.457022, 2.058256, 3.069031, 1.053391, 5.23939, -2.613169, -3.234273, 4.893395, -0.276274, 0.14568, 1.309705, -1.644287, 0.981851, 2.956634, -2.875978]",c2
I0125,"[4.608044, -3.321648, 1.677768, 0.816849, -1.969465, 3.108543, -2.087724, 0.909985, -0.632584, -2.424813, 4.514044, -2.129214, -1.458848, -1.394846, -1.980864, -0.900031]",c4
I0126,"[-1.560854, -3.361499, -0.070358, 0.428209, 2.604296, 1.130362, 3.805402, -2.212043, 0.462386, 0.747663, -2.863114, 0.968199, 4.365512, -0.371607, -0.01203, 3.439191]",c3
I0127,"[-0.552744, -3.080909, -0.443363, 0.203782, 2.353951, 1.437475, 3.797283, -2.168518, 1.011186, -0.475536, -3.099888, 0.815062, 4.328023, -0.428381, -0.424399, 3.441483]",c3
I0128,"[4.498008, -3.247297, 2.510939, 0.028726, -1.927005, 3.905931, -4.197899, 1.122322, -0.269866, -0.530737, 2.988407, -1.201711, -1.553078, -1.222892, -2.231747, -1.016182]",c4
I0129,"[4.21636, -3.369988, 1.993734, 0.905778, -1.938768, 3.899269, -3.769136, 0.217648, 0.267527, -0.907853, 3.839837, -1.303914, -1.859474, -0.115497, -1.318397, -0.294724]",c4
I0130,"[0.000982, -0.795854, -1.02621, -2.741234, 2.060693, 0.26146, -2.198827, -0.206385, 3.420745, -0.893264, 5.597704, -0.421107, 5.484957, -3.070182, 6.300742, -2.282865]",c5
I0131,"[-9.201676, 4.780631, -0.71034, 0.365677, 3.908109, 4.298094, 0.830448, 4.383166, -3.541161, -0.923852, 1.786722, -4.214097, -5.213911, -0.408464, 1.94449, -1.291258]",c0
