row_id,account_id,event_time,amount,category
R00532,A0090,1771800420000,4.52,other
R00471,A0060,1771257660000,60.08,salary
R00520,A0101,1771719840000,83.4,rent
R00461,A0004,1771136340000,30.72,salary
R00521,A0105,1771725780000,2.7,travel
R00483,A0104,1771376460000,4.28,travel
R00503,A0053,1771540080000,18.36,rent
R00582,A0068,1772252640000,17.94,salary
R00357,A0082,1770058080000,67.24,grocery
R00453,A0027,1771072560000,2.19,salary
R00437,A0066,1770884220000,86.37,travel
R00370,A0053,1770183540000,42.67,rent
R00482,A0055,1771368960000,23.24,salary
R00502,A0081,1771535460000,20.79,rent
R00441,A0114,1770928800000,9.65,travel
R00407,A0080,1770595140000,4.2,grocery
R00413,A0021,1770677100000,299.32,other
R00459,A0071,1771126860000,3.37,travel
R00350,A0004,1770012960000,6.41,salary
R00492,A0105,1771474020000,11.37,other
R00396,A0025,1770494520000,7.34,travel
R00426,A0101,1770798480000,10.82,rent
R00366,A0051,1770159600000,35.26,salary
R00479,A0096,1771346760000,20.65,other
R00525,A0053,1771735080000,15.6,travel
R00412,A0022,1770676140000,294.85,other
R00553,A0080,1771989240000,6.89,grocery
R00383,A0008,1770396420000,14.39,grocery
R00515,A0081,1771656180000,33.52,grocery
R00363,A0072,1770130020000,6.46,other
R00523,A0036,1771730880000,12.31,travel
R00530,A0016,1771752540000,47.68,grocery
R00531,A0073,1771794900000,8.98,travel
R00359,A0101,1770094200000,9.31,grocery
R00481,A0049,1771363260000,79.45,grocery
R00436,A0036,1770873360000,11.36,rent
R00509,A0086,1771611600000,4.95,grocery
R00570,A0096,1772139660000,6.0,other
R00452,A0075,1771062960000,40.91,salary
R00558,A0094,1772014800000,9.13,travel
R00587,A0059,1772299200000,68.56,rent
R00498,A0091,1771515960000,9.72,salary
R00415,A0025,1770687900000,5.55,other
R00367,A0079,1770165540000,7.6,salary
R00491,A0042,1771467240000,9.18,other
R00591,A0014,1772331780000,21.42,other
R00499,A0025,1771521240000,4.35,travel
R00416,A0080,1770696480000,57.73,grocery
R00529,A0096,1771748220000,273.11,grocery
R00439,A0107,1770907320000,20.97,salary
R00455,A0112,1771086840000,12.41,grocery
R00467,A0066,1771183020000,28.51,travel
R00444,A0037,1770964680000,108.85,other
R00593,A0057,1772353200000,53.16,other
R00420,A0114,1770727620000,38.3,salary
R00385,A0037,1770410040000,19.37,salary
R00390,A0086,1770461340000,15.89,rent
R00402,A0113,1770535140000,65.19,other
R00431,A0082,1770837360000,175.32,rent
R00514,A0019,1771651980000,59.74,grocery
R00411,A0047,1770661500000,26.58,salary
R00575,A0115,1772181180000,5.18,grocery
R00516,A0067,1771689780000,12.02,salary
R00361,A0037,1770112440000,14.76,grocery
R00526,A0090,1771738620000,7.78,salary
R00475,A0061,1771293180000,14.46,salary
R00458,A0031,1771115400000,10.98,travel
R00484,A0005,1771381500000,22.12,other
R00387,A0089,1770422700000,183.39,grocery
R00547,A0110,1771915860000,27.3,salary
R00356,A0015,1770052500000,11.8,grocery
R00500,A0113,1771523280000,18.66,rent
R00517,A0038,1771690260000,247.51,other
R00490,A0021,1771453680000,51.91,other
R00579,A0005,1772220300000,47.36,grocery
R00588,A0033,1772305320000,14.54,salary
R00466,A0025,1771180740000,56.52,grocery
R00550,A0116,1771948020000,23.74,travel
R00477,A0069,1771338480000,9.35,other
R00406,A0030,1770567900000,3.55,grocery
R00447,A0015,1771017840000,20.19,grocery
R00584,A0052,1772268480000,53.11,grocery
R00480,A0002,1771357320000,16.19,other
R00494,A0063,1771477020000,16.09,other
R00430,A0059,1770815160000,41.18,travel
R00578,A0029,1772213940000,51.55,travel
R00511,A0038,1771628580000,11.1,rent
R00355,A0087,1770046980000,24.98,salary
R00581,A0014,1772241180000,12.57,travel
R00424,A0016,1770762480000,18.81,grocery
R00566,A0067,1772083980000,49.89,rent
R00454,A0110,1771079400000,109.49,other
R00505,A0107,1771580460000,34.57,grocery
R00583,A0119,1772252760000,18.31,grocery
R00399,A0022,1770525000000,9.16,grocery
R00555,A0054,1772004600000,10.92,other
R00389,A0020,1770438480000,3.13,salary
R00422,A0082,1770736080000,74.36,grocery
R00470,A0045,1771242300000,24.8,salary
R00397,A0030,1770511140000,24.78,other
R00557,A0091,1772008260000,11.79,travel
R00451,A0047,1771050960000,91.67,rent
R00596,A0086,1772366100000,13.61,other
R00577,A0118,1772210100000,21.11,grocery
R00506,A0040,1771584660000,51.07,travel
R00518,A0107,1771691400000,10.48,salary
R00543,A0112,1771876800000,9.9,rent
R00405,A0041,1770566040000,9.09,salary
R00559,A0032,1772029140000,40.34,travel
R00519,A0023,1771701120000,72.52,travel
R00469,A0078,1771194060000,24.71,salary
R00473,A0009,1771284000000,15.43,rent
R00352,A0087,1770029280000,53.93,grocery
R00594,A0047,1772360280000,10.81,rent
R00586,A0018,1772289540000,14.35,travel
R00508,A0080,1771598880000,17.88,grocery
R00528,A0118,1771745160000,32.43,other
R00427,A0010,1770799920000,60.86,rent
R00394,A0033,1770475680000,10.65,other
R00478,A0045,1771341900000,46.3,other
R00552,A0069,1771972680000,13.8,travel
R00507,A0057,1771594080000,9.42,grocery
R00540,A0110,1771862520000,22.94,grocery
R00534,A0018,1771833600000,8.34,grocery
R00510,A0028,1771626420000,10.72,other
R00548,A0018,1771920360000,3.96,grocery
R00423,A0014,1770740880000,8.97,salary
R00554,A0093,1771999080000,57.88,grocery
R00392,A0053,1770468660000,58.65,grocery
R00448,A0080,1771024620000,29.77,grocery
R00489,A0010,1771443600000,33.15,grocery
R00551,A0082,1771967400000,8.64,grocery
R00404,A0016,1770561000000,143.84,salary
R00351,A0009,1770024660000,18.87,travel
R00432,A0107,1770845520000,56.76,salary
R00456,A0006,1771099500000,5.32,rent
R00564,A0049,1772078040000,24.75,rent
R00364,A0008,1770141780000,4.51,travel
R00384,A0066,1770409920000,12.71,other
R00485,A0089,1771382100000,44.95,salary
R00560,A0019,1772044380000,18.0,salary
R00374,A0024,1770274260000,22.35,grocery
R00443,A0049,1770958200000,31.96,salary
R00589,A0002,1772311440000,8.18,other
R00472,A0033,1771268880000,59.29,grocery
R00468,A0099,1771184940000,37.16,travel
R00388,A0048,1770432360000,60.91,other
R00501,A0013,1771524120000,14.12,grocery
R00571,A0035,1772140200000,15.73,other
R00496,A0096,1771500240000,10.48,salary
R00421,A0035,1770730140000,103.26,other
R00544,A0006,1771883160000,22.64,other
R00568,A0002,1772120340000,17.31,travel
R00442,A0100,1770942300000,16.67,travel
R00382,A0002,1770372000000,12.38,rent
R00538,A0036,1771841700000,10.25,salary
R00450,A0079,1771035180000,31.55,salary
R00381,A0020,1770359940000,41.66,rent
R00438,A0010,1770884760000,4.59,rent
R00556,A0054,1772005320000,53.89,rent
R00565,A0045,1772079840000,41.69,travel
R00348,A0061,1769991780000,22.22,other
R00539,A0028,1771857540000,24.33,other
R00597,A0066,1772380080000,16.56,grocery
R00371,A0060,1770235920000,68.28,salary
R00445,A0010,1770977040000,85.51,travel
R00542,A0007,1771870440000,2.47,salary
R00495,A0109,1771489620000,11.89,grocery
R00536,A0050,1771835220000,26.69,grocery
R00488,A0054,1771436640000,21.2,rent
R00429,A0091,1770805560000,6.33,travel
R00419,A0054,1770724620000,5.05,salary
R00573,A0021,1772174520000,37.45,rent
R00546,A0000,1771901340000,13.49,other
R00476,A0029,1771327020000,13.87,grocery
R00365,A0097,1770153420000,8.92,other
R00533,A0042,1771814940000,36.81,salary
R00410,A0114,1770658440000,116.21,travel
R00576,A0066,1772193480000,22.84,salary
R00428,A0071,1770802800000,89.01,grocery
R00414,A0086,1770683640000,5.29,salary
R00512,A0070,1771641180000,3.67,salary
R00362,A0005,1770129660000,27.99,travel
R00527,A0050,1771740060000,4.84,rent
R00386,A0016,1770417060000,21.28,other
R00380,A0051,1770358980000,123.51,grocery
R00377,A0024,1770296580000,31.31,grocery
R00464,A0076,1771157640000,57.76,salary
R00457,A0109,1771108620000,25.28,salary
R00592,A0046,1772333100000,3.14,rent
R00425,A0071,1770782520000,31.93,other
R00434,A0024,1770852240000,16.67,grocery
R00474,A0011,1771285080000,7.25,other
R00391,A0044,1770467580000,21.75,rent
R00585,A0062,1772276280000,30.78,travel
R00561,A0111,1772061840000,47.75,other
R00537,A0117,1771841340000,134.5,grocery
R00504,A0062,1771540380000,8.1,salary
R00599,A0089,1772401920000,5.27,travel
