account_id,event_time,health_score
A0035,1772884048000,8.81
A0036,1767271483000,51.02
A0036,1772653810000,87.72
A0037,1767245130000,48.91
A0037,1773879000000,11.64
A0038,1767358960000,42.33
A0038,1773667603000,94.74
A0039,1767358003000,35.92
A0039,1773790222000,8.94
A0040,1767304825000,45.38
A0040,1772566298000,10.02
A0041,1767391089000,47.36
A0041,1772833769000,6.53
A0042,1767288374000,51.21
A0042,1773707490000,91.24
A0043,1767321498000,55.69
A0043,1773916974000,93.97
A0044,1767235817000,53.89
A0044,1773773216000,7.57
A0045,1767284583000,55.61
A0045,1773864960000,93.05
A0046,1767383913000,45.95
A0046,1773737798000,12.69
A0047,1767390138000,52.71
A0047,1773450833000,6.21
A0048,1767240521000,52.8
A0048,1774424865000,90.64
A0049,1767333640000,50.34
A0049,1773611677000,13.84
A0050,1767227769000,46.15
A0050,1773819905000,88.1
A0051,1767266972000,50.14
A0051,1774161555000,91.1
A0052,1767344085000,52.91
A0052,1773673191000,7.31
A0053,1767321900000,52.12
A0053,1772837027000,7.81
A0054,1767282230000,58.19
A0054,1773702857000,91.34
A0055,1767241381000,62.36
A0055,1773561083000,12.02
A0056,1767369297000,46.29
A0056,1772896714000,87.77
A0057,1767367026000,46.95
A0057,1772904646000,85.94
A0058,1767315876000,40.39
A0058,1772951783000,11.04
A0059,1767258836000,47.26
A0059,1773886168000,11.16
A0060,1767235522000,50.68
A0060,1772951901000,9.64
A0061,1767269382000,54.84
A0061,1773289265000,5.11
A0062,1767298183000,53.91
A0062,1773734927000,89.38
A0063,1767230811000,47.22
A0063,1773477960000,10.88
A0064,1767348536000,53.19
A0064,1773414175000,90.44
A0065,1767395944000,60.44
A0065,1774425636000,14.91
A0066,1767310955000,47.95
A0066,1774097539000,7.08
A0067,1767385893000,43.06
A0067,1773506948000,10.92
A0068,1767258577000,48.34
A0068,1773139456000,12.5
A0069,1767277361000,46.06
A0069,1774508116000,88.77
A0070,1767264859000,52.05
A0070,1773855329000,6.38
A0071,1767299057000,48.4
A0071,1773942219000,87.51
A0072,1767278139000,44.87
A0072,1772942125000,7.88
A0073,1767350391000,43.8
A0073,1773170874000,11.43
A0074,1767266912000,53.02
A0074,1774167141000,86.35
A0075,1767239392000,55.5
A0075,1774103369000,92.52
A0076,1767242409000,55.5
A0076,1772969690000,89.04
A0077,1767332874000,55.02
A0077,1773572354000,11.72
A0078,1767357834000,50.36
A0078,1773736114000,8.07
A0079,1767306756000,42.51
A0079,1774083431000,88.95
A0080,1767323568000,53.81
A0080,1772532260000,12.77
A0081,1767333896000,42.79
A0081,1773951539000,88.11
A0082,1767288053000,43.7
A0082,1773713953000,87.68
A0083,1767393221000,47.16
A0083,1772721500000,14.57
A0084,1767340277000,49.94
A0084,1772906313000,5.04
A0085,1767397709000,54.23
A0085,1772876513000,14.77
A0086,1767381155000,54.32
A0086,1774081315000,92.97
A0087,1767230880000,50.86
A0087,1773936241000,13.99
A0088,1767253799000,48.82
A0088,1773118277000,10.55
A0089,1767266846000,53.5
A0089,1773113747000,89.36
A0090,1767249847000,46.23
A0090,1774173125000,6.84
A0091,1767371202000,50.49
A0091,1773946104000,90.95
A0092,1767325986000,51.39
A0092,1772964801000,87.41
A0093,1767255521000,55.43
A0093,1773837473000,87.02
A0094,1767247062000,43.83
A0094,1772726731000,88.0
A0095,1767294764000,47.44
A0095,1773303834000,10.74
A0096,1767236652000,55.09
A0096,1773759945000,92.48
A0097,1767279425000,48.45
A0097,1773835448000,11.68
A0098,1767233356000,46.85
A0098,1773529266000,89.34
A0099,1767284325000,44.14
A0099,1774290572000,87.1
