row_id,f1,f2,f3,f4,f5
S00076,-1.37059,-0.296362,-0.432486,-0.621795,-0.452862
S00077,-0.358592,0.280015,-0.462453,0.259996,-2.212235
S00078,0.356856,0.850226,-0.836685,0.233321,1.525258
S00079,0.108501,0.937455,0.518093,-0.056604,2.324039
S00080,1.198934,-1.05537,-0.573373,0.947301,-1.567061
S00081,0.678756,1.304767,-1.630667,0.099312,-1.214784
S00082,-0.377578,-0.554064,-0.822531,0.009416,-0.81978
S00083,-2.02175,-2.872541,-0.023596,1.377189,0.075344
S00084,0.086722,0.106472,0.701459,0.591009,-0.559954
S00085,0.172533,-1.523983,0.854567,1.512588,-0.85106
S00086,-1.200841,0.558922,1.119905,0.363355,0.653233
S00087,-0.200214,1.6242,-0.050266,-0.232398,0.004217
S00088,1.911263,-0.800132,0.503316,-0.721237,1.765969
S00089,0.471896,0.908666,-0.36052,-0.428236,-0.469829
S00090,-0.834045,0.891423,1.235011,-1.841237,0.963335
S00091,0.477871,1.01233,0.821975,-1.727572,-0.987936
S00092,0.51064,1.652615,-1.727837,0.908309,0.007685
S00093,-0.522777,1.427503,1.142612,2.038601,-1.166905
S00094,1.996358,-1.123528,0.117656,0.111923,-1.078952
S00095,0.631327,0.853133,-0.253849,0.608052,0.059213
S00096,-1.247947,-0.862124,-1.011561,-0.014053,-0.087114
S00097,0.368634,-0.305224,-0.467068,-0.654403,-1.091112
S00098,-0.263772,-0.078452,-0.787154,0.059086,-0.14163
S00099,-0.205243,-0.363236,-0.490614,-1.258241,1.441148
S00100,1.431423,1.21433,-1.852619,-1.04569,-1.150762
S00101,-0.514041,0.996296,-1.812137,-0.76404,-1.142845
S00102,0.054764,0.810795,-1.532015,-1.188234,0.696883
S00103,1.036317,-2.010793,-1.019368,0.931686,0.278909
S00104,0.031168,0.506501,-1.027976,1.489955,-0.142775
S00105,-1.090373,-1.436767,1.110791,1.301058,-0.119441
S00106,0.077373,0.901507,0.185991,-0.323436,-0.001423
S00107,-0.040354,-2.587546,0.480763,0.191938,0.150224
S00108,0.121684,0.017074,0.366242,-1.068069,1.090459
S00109,-1.975847,0.41747,-1.21382,-1.639402,-1.016731
S00110,2.349792,-0.57567,0.081119,-1.374531,-0.429025
S00111,-0.394317,-1.481402,-0.367016,-0.698832,-1.472568
S00112,-1.729482,-0.639797,1.750654,0.778984,1.404597
S00113,0.239548,0.255529,-1.08991,-1.428931,0.217751
S00114,-1.667219,1.667953,0.732865,0.376334,-0.747266
S00115,0.738913,-2.058658,-0.960472,1.123984,0.662918
S00116,-0.478889,1.277981,-0.222339,-0.640797,-0.361034
S00117,-1.056858,0.548657,-0.497606,0.232659,0.326789
S00118,-1.130464,-0.514937,-0.971988,2.459327,-1.459849
S00119,-0.761739,1.480104,1.18052,-0.81188,1.319083
S00120,-0.147436,-0.861975,1.076645,-1.491668,0.32827
S00121,-0.49412,-0.215458,-0.558875,-0.737885,1.580703
S00122,0.130264,0.526083,0.182818,0.29486,-0.498633
S00123,0.522196,-0.409687,0.14319,1.12545,0.30281
S00124,-0.243822,-0.074231,0.942903,0.276678,-1.744541
S00125,-1.000366,0.66555,-0.129803,1.499752,0.82068
S00126,-0.84664,1.526621,-0.265394,0.821791,1.726571
S00127,1.005261,-0.130522,0.643361,1.212286,0.944035
S00128,0.374183,-0.119385,0.70246,-1.096573,-0.108223
S00129,0.189825,0.100602,-1.993492,-1.64421,-1.336006
S00130,1.217944,-1.054821,-0.030641,0.007803,-0.041489
S00131,0.49564,1.556205,0.669098,0.875764,-0.607922
S00132,-1.705947,-0.46183,-0.700984,-0.174117,0.632376
S00133,-0.969512,2.276195,-0.067941,-0.647938,-1.083341
S00134,-2.211029,-0.948051,0.85368,-1.294342,1.152206
S00135,-2.514725,0.369838,0.749999,1.333193,-1.347836
S00136,0.341952,1.274899,-0.098636,0.68811,-0.009614
S00137,1.696403,0.227032,0.187857,1.067466,-0.592661
S00138,1.709873,0.053665,-0.338762,0.713264,0.741469
S00139,1.787988,0.758775,-0.178937,-0.481639,-1.95385
S00140,-0.076859,-0.55367,0.013551,-2.520697,0.120235
S00141,-0.569477,0.355613,0.020344,-0.582209,0.672646
S00142,1.18761,-0.944879,1.439148,0.065463,1.038574
S00143,0.1355,-0.653254,0.748537,1.107017,1.56091
S00144,-1.445862,-0.997843,0.00067,-1.324543,-0.015099
S00145,0.500903,-0.127202,0.439585,-0.525754,0.151881
S00146,-0.920378,-0.022202,0.110934,-2.21093,0.792208
S00147,0.5589,0.238928,-0.191005,0.728414,-0.248333
S00148,1.601412,-1.052436,0.144532,0.590602,0.724661
S00149,1.741611,1.078957,-0.194864,-0.724648,-1.631256
S00150,1.309333,0.265078,-0.936513,0.30402,0.829526
S00151,1.656072,1.250732,0.656975,-0.390339,0.796378
S00152,-0.220941,0.54848,1.731006,-0.341573,0.444148
S00153,0.667218,2.103068,0.326191,1.852947,-0.787292
S00154,-0.046207,0.423226,0.562063,-0.849713,-2.107654
S00155,-2.086585,-0.221439,0.181801,-0.517446,1.010588
S00156,-0.729585,0.739638,-1.260457,1.652245,0.500371
S00157,0.874997,0.806572,0.412367,0.633995,0.198633
S00158,1.459402,-0.184002,-1.04814,-0.399195,0.195442
S00159,0.342518,1.156629,-0.298814,2.013253,0.01083
S00160,-0.870476,0.264058,0.348244,2.164055,1.0407
S00161,-1.080199,1.072781,-0.04629,0.03241,-1.16085
S00162,0.252363,0.138251,0.773445,-0.845359,-1.023757
S00163,0.231161,-0.339138,0.04142,0.398387,-0.902501
S00164,1.009118,0.878297,-0.973618,1.361718,0.132326
S00165,-2.344679,-0.233423,1.134714,-1.232451,0.649019
S00166,1.138219,0.739351,1.034158,1.709464,-1.271298
S00167,0.813924,0.728209,-0.850331,0.910571,-1.180607
S00168,1.007075,-1.274854,1.366617,0.169826,-0.815602
S00169,0.828217,0.166239,1.511918,-1.197715,-1.69134
S00170,1.255382,0.481133,-0.822382,0.890935,0.67095
S00171,1.343835,0.587778,1.041404,-1.188599,-0.174384
S00172,0.645592,-0.486879,0.569084,1.378569,-1.792892
S00173,-0.673089,-1.138398,-0.820183,0.072542,0.003002
S00174,-0.866104,0.362194,-0.077179,0.239263,-2.419686
S00175,-0.501567,-1.846845,-0.654744,0.194259,0.213973
S00176,-0.920557,-1.052085,0.730615,-0.990402,-0.280446
S00177,1.013011,0.996588,-0.852613,0.272711,1.022721
S00178,1.510637,-3.400907,-1.64718,-0.529817,0.346555
S00179,0.399339,0.499836,-0.560965,-0.621716,0.079312
S00180,-1.769102,0.620949,-0.999204,-0.294931,1.484471
S00181,0.451185,0.364426,1.371344,-0.079916,-1.208862
S00182,-1.230943,-0.660372,1.064854,0.164465,0.021563
S00183,-1.591207,-0.558943,0.783265,0.05406,1.273484
S00184,1.411778,1.947762,1.019575,-0.451715,1.047985
S00185,-1.859643,1.42214,1.678727,-1.860173,-0.397819
S00186,0.13175,1.343723,-2.079133,0.828702,0.679084
S00187,2.38182,0.239608,1.209705,1.014282,0.670853
S00188,0.077636,-1.379407,-0.91882,-1.758976,-0.794676
S00189,-0.996086,1.216851,0.933726,0.085019,-1.602162
S00190,0.435778,-0.545651,0.772544,1.649216,0.405147
S00191,-0.353077,-0.880231,-1.728382,-1.133542,0.382704
S00192,-0.736108,-0.219782,0.588268,-0.086879,0.13608
S00193,-0.921751,-1.228483,1.365406,-0.032705,0.593647
S00194,-1.79659,0.495471,0.181311,0.535642,-0.156057
S00195,-0.976542,0.395319,0.627311,-0.322033,-2.45356
S00196,0.403313,0.09873,-0.085832,-0.168507,0.249583
S00197,0.612069,-1.661234,-1.515669,-1.14595,-0.668075
S00198,0.685483,-0.962501,-0.992288,-0.230445,0.119382
S00199,0.82515,-2.276734,-0.29366,-0.868795,-0.754283
