account_id,event_time,f1,f2,f3
A0011,1772383440000,0.5637,-0.2193,-0.6464
A0011,1772979960000,0.3834,-1.3167,-1.6902
A0011,1774082160000,0.5043,2.3524,-0.9872
A0011,1774828080000,2.2384,2.1255,-0.6127
A0012,1770680280000,-0.5815,-0.1955,-1.1475
A0012,1770702660000,0.0319,-0.3835,0.3082
A0012,1771230960000,-1.1784,-0.6304,0.4129
A0012,1773652860000,1.0032,-4.0406,2.1196
A0012,1774551240000,0.3692,4.1327,0.1441
A0012,1775022540000,2.3082,-0.9681,2.6104
A0013,1771303860000,-2.7224,1.0306,2.3392
A0013,1772117520000,0.3405,0.6131,-1.6757
A0013,1773249660000,-3.615,-1.7362,-2.228
A0013,1773457800000,-2.1675,-4.2219,1.3849
A0013,1774823040000,2.7293,-0.1689,0.4942
A0013,1774879380000,0.395,1.6406,0.8731
A0014,1770203220000,-1.927,-0.9288,-0.6725
A0014,1771135320000,-0.9061,-1.1544,-1.4808
A0014,1771411980000,2.2958,-0.6734,1.7067
A0014,1773205680000,2.4704,-0.5974,3.5254
A0014,1774070400000,-2.298,-2.7435,1.9235
A0015,1770150060000,4.1066,-2.2701,0.6203
A0015,1770242100000,0.1221,-2.5396,1.3368
A0015,1770710220000,3.1317,-2.5902,1.0992
A0015,1770774480000,0.341,-2.3582,-2.3648
A0015,1772092980000,1.964,-1.1697,1.553
A0015,1772428140000,-3.2826,0.5663,-0.1611
A0015,1773033960000,-1.3168,-1.4727,-2.6473
A0015,1773470880000,0.2475,1.5143,-1.3774
A0016,1770231900000,-1.2155,-1.7366,-2.9358
A0016,1770382140000,0.0373,0.5836,-2.9941
A0016,1770425160000,-0.3588,-5.1541,3.173
A0016,1770537780000,-3.5124,0.6941,-0.0208
A0016,1771129800000,-2.3379,-2.0885,-1.0201
A0016,1771386900000,-0.5065,-1.693,-5.3676
A0016,1773164460000,-1.9987,0.1993,0.9866
A0016,1773529440000,3.5629,-1.2259,-2.2383
A0016,1774297380000,2.3818,-3.9064,-0.415
A0017,1770244140000,0.58,-3.2629,2.1436
A0017,1771165560000,-2.4451,-2.6364,-0.0756
A0017,1771249080000,-2.649,-0.3907,1.4692
A0017,1771389240000,4.233,-0.2084,-1.1831
A0017,1772264400000,3.1317,-2.4146,1.3546
A0017,1774467720000,-0.0457,0.3524,-3.1354
A0017,1774941120000,-3.5755,-0.76,-5.5395
A0018,1770729300000,0.4129,-3.3527,3.3044
A0018,1771426260000,-1.329,-1.4165,-3.0287
A0018,1771533240000,0.838,-0.7991,0.1573
A0018,1772338020000,-1.372,-1.3347,1.5246
A0018,1773454680000,2.3923,2.1943,-0.7354
A0019,1770304860000,3.6579,-1.1285,-2.108
A0019,1771427520000,-0.5763,-1.0148,-1.6377
A0019,1772047920000,-1.0377,-1.5457,2.4203
A0019,1772915460000,0.9811,-3.7828,0.9415
A0019,1773475920000,1.9152,-2.115,-0.4903
A0019,1773620280000,0.6702,0.4147,-2.9379
A0019,1774085820000,-2.0803,0.1694,1.5205
A0020,1770880560000,-1.1704,4.4718,4.1308
A0020,1771687440000,-0.2396,0.9973,0.9893
A0020,1772014500000,0.3285,-1.8055,-4.132
A0020,1772353740000,-3.584,-1.8683,-0.8523
A0020,1772759880000,1.1908,0.9547,-4.2853
A0020,1773608160000,-0.1642,-1.9761,-0.8373
A0020,1774546140000,-2.0183,-1.9303,-1.8206
A0020,1774724340000,-0.6453,2.0347,0.2247
A0020,1774803660000,1.2708,1.2034,-0.2621
A0020,1775027160000,-0.3155,1.8443,-0.5033
A0021,1769968320000,1.1409,-0.2979,0.4277
A0021,1770696060000,-0.8358,1.5095,0.8843
A0021,1771958760000,1.5416,2.1173,-1.7029
A0021,1772939220000,-0.0572,2.2898,2.0911
A0021,1773723420000,-0.5602,-3.0475,-0.9224
A0021,1773981780000,0.913,0.8792,-3.901
A0021,1774726560000,-1.8264,-5.5195,2.7528
A0022,1769930760000,-3.1096,2.5819,-2.2926
A0022,1770383820000,-0.7553,2.3139,1.5477
A0022,1770820680000,0.8724,-2.5575,1.9712
A0022,1771549500000,0.4074,-1.1131,-0.6295
A0022,1773150480000,-2.1766,0.661,-1.7517
A0022,1774515600000,0.9166,-1.8192,-0.1873
A0022,1774614480000,-0.0661,0.0147,-1.4323
A0023,1770252000000,3.887,-2.0989,-0.634
A0023,1770517020000,-0.6835,-0.7103,1.4296
A0023,1771268760000,0.7487,0.7355,-0.582
A0023,1772141400000,1.5852,-1.8633,-1.561
A0023,1773290400000,3.2017,2.2689,0.532
A0023,1773379800000,1.2233,0.3985,-2.3347
A0023,1774708080000,1.6583,2.5686,-0.4574
A0023,1774858380000,2.2874,2.5336,1.7955
A0024,1770642540000,-2.1888,-0.7371,-0.2993
A0024,1770807720000,2.4795,0.8167,0.7683
A0024,1771475820000,0.3851,2.8651,0.7178
A0024,1772083800000,2.1881,3.1718,-0.9252
A0024,1772722320000,-0.4449,-2.4281,0.1326
A0024,1773594540000,0.7424,-1.6631,1.3474
A0024,1773751800000,3.5876,4.2864,-2.791
A0024,1773991620000,-1.6686,-3.6476,-0.4312
A0025,1770229920000,1.3736,-0.4801,0.515
A0025,1770285300000,0.3129,0.2431,2.385
A0025,1771251480000,3.9109,1.7119,1.2608
A0025,1771612680000,0.1747,2.2422,-1.898
A0025,1773072780000,-1.4492,1.6237,-1.747
A0025,1773952740000,1.0249,-0.9841,0.0421
A0025,1774085520000,-1.1817,2.1464,-3.4959
A0025,1774142520000,-2.0505,-1.9333,1.7398
A0025,1774833300000,3.0895,-2.6526,-1.8546
A0026,1770479280000,-0.012,0.8603,2.2839
A0026,1771001160000,-0.1786,-1.6219,-3.8786
A0026,1771082940000,0.0866,0.0903,-1.6884
A0026,1771231440000,-0.0496,0.3611,2.2815
A0026,1771954680000,1.978,-0.5022,-1.3912
A0026,1772479080000,1.782,-1.8014,-0.3488
A0026,1772775360000,-4.5327,-1.6346,1.5703
A0026,1773662340000,0.822,-1.3618,-3.9262
A0026,1774502220000,0.7612,0.5169,-1.0253
A0027,1770360000000,1.4107,0.2513,0.3061
A0027,1770706140000,0.983,-3.0031,-2.1154
A0027,1770780900000,-1.6267,-3.6313,-2.2543
A0027,1772149080000,2.8515,0.063,0.0348
A0027,1773561600000,1.5231,1.5019,-2.3375
A0027,1774076520000,0.7926,0.5504,0.8635
A0028,1771112220000,-2.4892,0.7603,-1.0755
A0028,1771527060000,0.5135,4.0119,2.22
A0028,1771707960000,0.1321,1.312,1.4332
A0028,1772131560000,-1.0873,2.294,-0.4366
A0028,1772673240000,-4.5807,1.7035,-2.0509
A0028,1773094380000,0.9484,-5.8854,0.4704
A0028,1773388560000,-2.0601,-2.2168,1.1215
A0028,1773766980000,-2.3311,-1.9424,3.0498
A0028,1774485900000,2.3513,0.3487,0.6189
A0028,1774897320000,0.6504,-0.272,0.018
A0029,1770203160000,0.9849,-1.8419,-2.7989
A0029,1770571680000,-0.6705,2.7766,-3.2038
A0029,1771614000000,0.3834,-0.6595,-0.114
A0029,1774470960000,-1.9208,2.4639,0.2394
A0029,1774499700000,-0.7368,2.6886,-0.6593
A0030,1770043680000,-0.1617,0.4473,2.7082
A0030,1770561780000,-0.7175,-1.7589,-2.471
A0030,1772269020000,-0.9192,-2.0458,3.4709
A0030,1774444860000,-0.5526,-1.1901,2.1527
A0030,1774525560000,-3.795,-2.2605,-0.6461
A0031,1770071760000,1.7774,0.5003,3.7522
A0031,1770522540000,0.3121,2.2579,-0.8354
A0031,1773502260000,-3.9844,-2.1191,-0.1684
A0031,1775073000000,-2.8115,1.3773,1.8436
A0032,1771192260000,-3.2492,-2.3725,0.1681
A0032,1772058240000,-1.784,1.4141,1.0322
A0032,1772148720000,-3.0349,2.1448,-0.634
A0032,1773404100000,-1.1367,0.1353,-1.7432
A0032,1773847260000,0.742,1.1599,-3.6205
A0032,1773881160000,-1.6804,-0.5969,-1.1044
A0033,1770736560000,-1.6414,0.1408,-1.4811
A0033,1771867140000,1.2172,1.3029,-0.8448
A0033,1773270900000,-1.6809,1.478,-4.4459
A0033,1773944820000,1.4707,2.0055,-2.2594
A0033,1774342440000,0.4033,1.6328,-1.609
A0033,1774571460000,-0.9785,2.0247,2.2244
A0034,1770185220000,3.6517,-0.962,-0.3534
A0034,1770266040000,-1.4752,0.6426,1.3858
A0034,1770726840000,-0.8907,-2.6445,-0.3059
A0034,1770966540000,0.7954,2.673,-2.2448
A0034,1771923240000,0.2877,-1.543,-1.1926
A0034,1772367120000,-2.8647,-1.4466,1.8744
A0034,1773398520000,-3.8853,2.4791,-0.7119
A0034,1774590240000,1.903,0.3508,-3.407
A0035,1770011760000,-1.5004,-1.8759,-1.022
A0035,1770527520000,3.5674,-0.564,0.706
A0035,1771266540000,0.7703,2.5381,-0.4824
A0035,1771715220000,0.589,1.6035,-1.8459
A0035,1772195640000,-0.2312,-4.0868,1.0901
A0035,1772887500000,-1.037,3.783,2.3439
A0035,1774745040000,-0.5954,-1.6045,-2.7147
A0036,1769979360000,2.425,-1.6859,3.9038
A0036,1770011280000,0.5937,0.8243,1.5152
A0036,1770819420000,0.2772,-2.5419,-1.9815
A0036,1773539460000,-5.198,0.3943,1.7808
A0036,1773932040000,0.1882,0.7523,-1.1023
A0036,1774939260000,0.7261,-2.351,-3.1853
A0037,1769976720000,6.0368,0.1654,2.19
A0037,1770666060000,3.7189,-0.7507,-2.4844
A0037,1771614180000,-1.429,1.4317,1.9119
A0037,1772036220000,-4.1844,0.1853,-1.9057
A0037,1772144820000,0.3317,-2.092,-1.4901
A0037,1774919100000,-1.3195,0.0667,-1.1328
A0038,1770345420000,0.7144,3.2668,-2.8492
A0038,1770616020000,-0.013,0.23,2.1261
A0038,1771262100000,-1.2311,-2.764,2.5582
A0038,1772406660000,0.6215,-2.1182,2.2984
A0038,1772446020000,1.3651,2.3799,3.4172
A0038,1773235380000,0.8338,-0.0094,-0.8897
A0038,1774424880000,-1.3164,0.1445,1.9924
A0038,1774744140000,-1.6526,0.548,-2.2813
A0039,1770967680000,0.3309,0.4915,-2.1113
A0039,1771822020000,-1.1537,-0.2639,-1.0685
A0039,1771941240000,-0.6991,-1.5837,2.4491
A0039,1772104320000,1.5225,-0.982,0.1866
A0039,1772611680000,-1.4131,-2.257,-0.7961
A0039,1772926080000,0.022,-0.8872,0.5331
A0039,1773096120000,-2.5326,0.5605,2.2537
A0039,1774154040000,0.9903,-1.0274,-1.9128
A0039,1774482420000,-1.5857,0.2965,-3.062
A0040,1770553260000,2.588,-2.4957,0.0504
A0040,1771214340000,2.8409,-2.9176,1.4095
A0040,1771912920000,1.4114,4.1697,-1.3878
A0040,1772229060000,-2.8501,-1.4704,-0.8552
A0040,1772312220000,-1.8598,0.9687,0.847
A0040,1773695340000,-3.2836,-0.0091,0.9508
A0040,1773843660000,1.0709,0.3359,2.5377
A0040,1774521840000,-0.3322,-0.3191,0.5491
A0041,1771677180000,-2.0681,-1.1355,1.1637
A0041,1771863000000,-0.852,4.2781,0.1126
A0041,1772495340000,1.1115,0.1927,-0.3178
A0041,1773094200000,-1.1571,-0.5473,-3.4579
A0041,1774386360000,-3.2343,0.2216,1.0575
A0041,1774507080000,0.3214,1.8143,-2.4028
A0041,1774880700000,-3.2632,-0.4789,1.9769
A0042,1770173640000,-4.2328,-1.8937,-2.1848
A0042,1771978440000,0.5662,1.7027,0.5828
A0042,1772828580000,-2.3462,-0.6291,-1.973
A0042,1773141540000,-1.0592,1.5725,0.2616
A0042,1775052780000,2.4337,0.6574,-1.0873
A0043,1769988420000,-1.8411,-1.3444,3.4977
A0043,1771228080000,0.7167,0.0204,2.8364
A0043,1772337900000,-0.1008,3.4107,1.2179
A0043,1772517660000,1.3622,-0.0555,0.5498
A0043,1773794160000,2.4631,2.848,3.321
A0043,1774212300000,-2.1214,2.807,0.7362
A0043,1774529940000,2.4093,3.2957,-1.4862
A0043,1774909860000,-1.8885,0.5785,-2.1784
A0043,1775026200000,-2.0499,-3.5479,-2.9103
A0044,1770030180000,-1.35,-0.3003,0.9599
A0044,1771695420000,-1.5532,-0.3854,-0.6372
A0044,1771955700000,-0.0675,-1.1508,-2.5255
A0044,1772006820000,-2.7846,1.3611,1.4258
A0044,1773950640000,-3.2352,-1.2296,-0.3114
A0044,1774077240000,-1.755,0.0848,0.3892
A0044,1774676520000,-0.1236,-1.1832,1.1468
A0045,1770798780000,-1.007,1.1563,-0.9762
A0045,1771067700000,-1.529,-0.5009,-0.4466
A0045,1771867260000,-0.097,-1.3796,1.2613
A0045,1771972620000,2.9051,-3.3662,-0.2547
A0045,1773991260000,-0.0652,-0.6096,-2.6236
A0045,1774623780000,1.4045,2.5013,1.7836
A0046,1769952180000,4.3261,2.0651,0.8397
A0046,1771489140000,2.3509,1.9722,-0.1451
A0046,1771708140000,0.5209,3.0576,-1.1998
A0046,1772016000000,0.9789,-0.2257,2.8099
A0046,1772565780000,-0.1888,-3.7402,-1.0741
A0046,1774046580000,-2.0353,2.8254,-0.3422
A0046,1774681620000,5.7686,3.001,-0.5107
A0046,1774868400000,2.1202,2.4827,0.7373
A0047,1771040760000,0.3411,-0.1393,-0.1587
A0047,1771524180000,-2.4391,0.0968,0.9434
A0047,1771668660000,-2.6486,2.6404,3.8796
A0047,1771968900000,-1.6881,2.0197,-1.9739
A0047,1772998500000,2.2219,-1.4651,0.2652
A0047,1774028460000,-0.157,-1.5468,1.5517
A0047,1774278900000,-4.4778,1.128,3.5696
A0047,1774337700000,-1.6208,0.5906,0.064
A0048,1770593700000,1.6942,0.4104,0.1996
A0048,1770878940000,-3.6422,0.8015,-0.8718
A0048,1771240320000,-0.5816,-4.1501,4.5102
A0048,1771804860000,-2.8515,2.1241,0.4397
A0048,1772827080000,1.9954,2.7791,-1.07
A0048,1773404460000,-1.9373,2.6159,-1.821
A0048,1773808200000,-0.1792,-1.616,-2.7334
A0049,1769912880000,1.3473,-1.4431,2.9543
A0049,1770732780000,-2.5005,0.4715,-2.8609
A0049,1771346160000,-1.4221,-1.2104,0.9982
A0049,1771797420000,-1.0973,-2.3723,1.7446
A0049,1772592840000,1.0911,0.2577,1.0086
A0049,1773184800000,2.862,1.8818,2.6535
A0049,1774477260000,2.8312,2.8814,1.0423
A0050,1770150960000,-0.7876,4.8761,0.2146
A0050,1770764940000,-2.7798,-2.1187,2.1629
A0050,1770796800000,0.7639,-0.5636,2.8787
A0050,1771429140000,1.4113,-4.602,-0.0762
A0050,1772373120000,-2.5824,-2.0887,3.7388
A0050,1773269940000,1.4863,-0.7546,-0.0343
A0050,1773560640000,-1.5806,-1.1902,1.299
A0050,1773840360000,-0.6114,-1.2457,1.9932
A0051,1769999760000,0.2583,-2.2165,0.1566
A0051,1770661740000,1.982,-3.3596,0.2382
A0051,1770737340000,3.3753,-1.7048,-3.3578
A0051,1771859400000,-0.1449,-1.6906,1.1679
A0051,1772296560000,-0.6718,-1.5439,0.0126
A0051,1773197820000,-1.2648,0.6048,1.8147
A0051,1774252020000,2.6088,-4.0837,-0.5417
A0051,1774618800000,1.4575,0.7853,1.6691
A0052,1769961960000,0.5221,1.0572,-0.9213
A0052,1770161460000,-0.3308,-0.4593,0.5719
A0052,1772019900000,2.2692,-1.5986,-2.9258
A0052,1772153460000,-1.3642,0.7909,-0.8503
A0052,1772260680000,2.9233,-0.1688,2.6875
A0052,1772362440000,-0.6708,2.2743,0.4403
A0052,1772914140000,-0.8675,-0.7043,-0.2161
A0052,1773630720000,-1.318,-1.3803,-2.4908
A0052,1774616460000,0.0805,1.4549,1.579
A0053,1770602520000,7.4522,1.6577,-2.7955
A0053,1771611480000,0.7791,0.8235,-2.8256
A0053,1771657740000,1.5154,0.8158,-1.7435
A0053,1771939080000,0.0607,-2.7367,0.2504
A0053,1774041960000,2.3057,-0.594,1.0713
A0053,1774344420000,-4.0382,2.0918,-4.5349
A0053,1774806120000,-1.9941,-0.1368,1.0931
A0054,1771105620000,-3.3834,1.3682,1.2507
A0054,1771941840000,-0.922,-0.7906,-1.9517
A0054,1772201220000,0.1455,-1.8092,-0.0198
A0054,1772277600000,-1.064,-2.7754,0.8496
A0054,1772694180000,5.6789,-2.1561,4.3031
A0054,1773012540000,-0.8225,0.4506,-6.4431
A0054,1774790340000,1.4956,1.169,-2.1787
A0055,1770029400000,0.3561,-0.0394,-1.0795
A0055,1770345840000,-1.5466,0.5325,0.4966
A0055,1771634880000,-1.248,-0.6826,0.4922
A0055,1774237980000,1.5741,-1.4161,0.5326
A0055,1774721880000,0.7891,-0.6751,3.8805
A0056,1770202860000,-1.371,-3.1765,0.9976
A0056,1770498900000,2.1864,-2.3466,1.7209
A0056,1771418100000,-0.1817,-4.2091,-0.2334
A0056,1772063520000,-2.7356,1.5725,1.2805
A0056,1772540160000,-1.1777,2.0502,0.7337
A0056,1772705640000,0.4052,-1.3137,2.645
A0056,1773829440000,1.8154,-0.7313,0.7958
A0056,1774358700000,2.4931,1.8892,-0.3368
A0057,1770752400000,3.1617,-1.4149,-0.8067
A0057,1772273700000,-3.094,0.2094,3.2678
A0057,1772874960000,-0.7123,-3.4939,-1.7152
A0057,1773068760000,0.5591,0.3002,-3.2391
A0057,1773295860000,-4.321,2.4502,-0.2048
A0057,1774405320000,0.1082,1.36,-3.7053
A0057,1774903380000,3.4246,1.1804,-0.9368
A0058,1770373440000,-0.9569,-1.5594,-0.0483
A0058,1770970860000,-1.7357,-0.7979,-0.2233
A0058,1771472820000,-2.8473,0.8087,-1.0377
A0058,1772927700000,-4.0201,1.6579,2.2792
A0058,1774784280000,-0.8372,3.1647,-0.2572
A0059,1769971800000,-1.9701,0.6469,-3.1972
A0059,1771603500000,-1.8501,2.026,0.0815
A0059,1773474540000,0.6693,-0.6204,-0.0105
A0059,1774122420000,-3.255,3.5239,2.6996
A0059,1774160160000,1.6513,-1.3277,0.3597
A0060,1771243260000,-1.7363,-0.8384,0.587
A0060,1771434240000,-2.3891,-0.4043,-1.0745
A0060,1771550580000,3.183,1.9739,-0.0916
A0060,1771845840000,2.3337,-2.4735,2.6881
A0060,1772082420000,-0.8572,-1.0884,-1.4425
A0060,1772664600000,-0.1157,1.9481,2.017
A0060,1773355620000,4.3483,-2.1656,-3.6091
A0060,1773814500000,0.5079,1.1715,-0.0204
A0060,1774707780000,-1.0208,2.5207,-0.4568
A0060,1774811940000,-0.0552,0.97,0.5689
A0061,1770402660000,-2.2066,0.2858,-0.696
A0061,1771876500000,0.6802,-3.5706,2.2144
A0061,1772298900000,1.2597,-0.0725,-3.9112
A0061,1774021560000,-0.1283,0.2991,-1.7138
A0061,1774593480000,-0.3308,0.1026,-0.7858
A0062,1770999420000,-0.2721,0.7768,-3.3398
A0062,1771074060000,-0.8459,-3.7178,0.421
A0062,1771784280000,-1.3005,-4.5836,0.0347
A0062,1772183760000,-2.7298,0.2319,-3.2973
A0062,1772878080000,-0.4542,-1.2008,0.2762
A0062,1773198480000,2.4976,-1.5921,3.1713
A0062,1773686820000,0.6969,4.3963,0.7221
A0062,1773897840000,-3.1263,0.1496,2.1547
A0062,1774446180000,3.9867,0.6343,1.1718
A0063,1771384860000,0.4495,1.405,3.6912
A0063,1771574280000,2.8891,-2.7517,0.7712
A0063,1772907720000,3.1943,0.5861,0.9671
A0063,1773474540000,-3.8164,-2.4669,1.9504
A0063,1773594420000,0.4217,-0.2907,-1.2122
A0063,1773668880000,0.9363,-2.1185,0.7549
A0063,1773831840000,1.2597,1.5555,4.2008
A0063,1774821660000,-4.1982,-0.2538,-3.0401
A0063,1774863600000,-0.5328,1.1457,4.2039
A0064,1770518580000,-0.4168,-1.2801,-0.0014
A0064,1770719220000,2.324,-3.0333,-0.3693
A0064,1771649520000,2.1762,-2.0161,0.5417
A0064,1772202960000,2.7007,0.4749,0.5286
A0064,1772688600000,2.862,0.5113,1.508
A0064,1773237840000,0.6629,3.2107,-1.1301
A0064,1773737100000,1.5957,-2.1405,-0.2394
A0064,1774051380000,-0.3956,-1.4159,1.9566
A0064,1774244040000,3.9439,-0.2277,-1.2417
A0065,1771150320000,-1.0281,-0.2733,1.6427
A0065,1771868400000,-2.0431,2.1295,-5.2694
A0065,1772337480000,-0.0595,0.9074,-1.8989
A0065,1774393620000,0.4982,-0.0907,2.9223
A0065,1774980780000,1.1504,0.5307,-1.2737
A0066,1769950380000,2.8197,-0.3166,-0.9352
A0066,1771189140000,2.4539,-0.9848,2.0
A0066,1771512600000,0.1275,-1.2152,1.242
A0066,1772976780000,-3.949,0.5825,-1.3619
A0066,1774772640000,-2.8716,0.6456,-3.9862
A0067,1770033720000,1.2551,1.027,1.699
A0067,1770224940000,-0.8661,1.1561,-0.5828
A0067,1770865500000,-2.8117,-0.3747,2.9855
A0067,1772430360000,3.2786,1.1037,-2.4661
A0067,1773551400000,-1.5612,0.0845,-2.9331
A0067,1774412880000,0.9823,0.5795,-1.5485
A0068,1770478260000,-2.1857,3.3971,-0.4423
A0068,1770621540000,-1.1608,-1.9434,1.5538
A0068,1771426920000,0.7902,-0.6893,-3.3655
A0068,1771800480000,0.5313,1.506,2.0519
A0068,1771852020000,0.2463,0.1885,-3.6094
A0068,1771931700000,0.9506,2.7409,-0.9654
A0068,1772374140000,-0.9586,-1.3279,-3.1453
A0068,1772426040000,0.5543,1.6005,-1.2061
A0068,1772511540000,-2.3369,3.1144,4.7442
A0068,1773822060000,-0.4475,-2.8,-1.5451
A0069,1770456480000,3.0957,2.5301,0.0058
A0069,1770793080000,0.8172,0.8318,-1.7166
A0069,1770979200000,2.3207,-0.5948,1.8728
A0069,1771306740000,1.2703,-1.3011,0.5645
A0069,1772235360000,2.7614,-1.5248,4.6375
A0069,1772406120000,2.056,2.3709,-1.1992
A0069,1772590440000,-4.4187,1.3745,3.0544
A0069,1774268220000,1.2069,-0.1931,-2.1954
A0070,1770519180000,-0.3609,0.1866,-1.5792
A0070,1771153020000,3.9253,0.2974,0.7559
A0070,1771961040000,1.1274,1.1301,1.1244
A0070,1772056860000,-1.587,0.2349,-1.7423
A0070,1772363460000,-0.8339,-0.4386,-1.4208
A0070,1773879960000,-0.8777,-3.9882,-3.555
A0071,1771394940000,-1.6554,-0.3149,-1.0202
A0071,1772293800000,1.138,-0.8579,-1.363
A0071,1772974860000,-4.148,-3.4686,0.6259
A0071,1773404520000,-1.5903,-1.7884,2.9038
A0071,1773596400000,4.0323,-1.9343,1.5098
A0071,1774297800000,1.5369,2.464,2.6392
A0072,1770685320000,2.338,-0.8199,-0.3256
A0072,1770794100000,0.1036,0.2437,-1.4488
A0072,1770980760000,-3.2877,-1.1751,2.368
A0072,1771521600000,-3.0902,3.0069,-0.8194
A0072,1771818120000,-3.8999,0.2836,-0.9301
A0072,1772387340000,0.0817,0.7325,-2.6326
A0072,1772615940000,2.4927,1.0819,-2.3809
A0072,1773817800000,-1.8381,-0.1428,0.4069
A0073,1771523760000,-0.1643,-1.8497,0.24
A0073,1771829460000,-3.8934,-2.7445,0.7164
A0073,1772362500000,-1.2414,-0.9367,0.5516
A0073,1774300440000,-1.3443,0.6412,-0.8805
A0073,1774595100000,0.8007,-3.2958,-4.1635
A0073,1774970640000,-0.4099,0.0921,-0.6011
A0074,1769994180000,2.8851,-1.045,-1.167
A0074,1770281400000,2.3334,-0.9946,-0.6452
A0074,1770954660000,-1.3564,-0.5525,-0.9747
A0074,1771065120000,1.117,0.1684,-0.5533
A0074,1771651800000,-1.9074,-0.1335,-1.9115
A0074,1771831620000,-0.5024,2.4269,-1.0926
A0074,1773099240000,1.6247,-0.5896,1.8923
A0074,1773889800000,0.4509,1.2357,-3.8305
A0074,1774658340000,-0.6586,1.8341,1.0974
A0075,1770277920000,-0.893,-2.9043,-1.5925
A0075,1770608640000,0.629,3.1312,1.8674
