account_id,f1,f2,f3,f4
A0040,-0.7266,6.2296,-0.2489,-4.6701
A0041,2.2413,2.2407,-3.44,-7.2227
A0042,0.8403,2.707,-3.6502,-6.8079
A0043,-0.2791,5.9328,-6.4914,-0.2853
A0044,-0.8525,7.5668,-3.8518,-4.6654
A0045,1.7131,-0.0257,-3.8996,-6.7328
A0046,-1.8748,4.9629,-4.1511,-6.7764
A0047,-0.4047,5.808,-5.9533,0.2133
A0048,1.1058,3.9909,-5.8703,-4.0993
A0049,1.7534,3.7203,-5.2375,-6.4265
A0050,-0.7704,4.6393,-4.5152,-7.0705
A0051,2.9468,1.5297,-4.5074,-3.7664
A0052,0.8994,5.6186,-5.2468,-5.8787
A0053,2.8799,4.8253,-2.5482,-6.1511
A0054,2.5709,3.2284,-4.7766,-8.0284
A0055,2.3263,2.4659,-7.2182,-5.0514
A0056,-0.1914,4.8676,-6.3068,-6.03
A0057,-3.0398,7.6767,-1.4875,-5.1136
A0058,0.1067,6.3496,-3.2775,0.5664
A0059,0.1765,4.6335,-6.2933,-3.9617
A0060,3.8292,4.5748,-3.1021,0.3763
A0061,2.0771,4.0211,-2.3772,-8.457
A0062,-1.6232,4.0639,-6.0308,-4.1372
A0063,-1.4793,6.4962,-4.0884,1.9941
A0064,0.7522,3.8956,-6.2752,-4.5422
A0065,3.206,3.0894,-7.9984,-3.3425
A0066,1.5096,2.8486,-2.3373,-4.0076
A0067,3.5372,6.5291,-3.4983,-6.8981
A0068,0.4915,3.1186,-4.7912,0.9743
A0069,0.0872,5.9105,-6.3321,-3.7576
A0070,1.888,5.4622,-4.1171,-3.6803
A0071,-1.8961,6.8633,-2.8137,-2.9131
A0072,2.9594,7.4109,-4.4582,-4.272
A0073,-1.3354,2.0014,-3.4864,-8.4291
A0074,-2.6635,4.2775,-5.7941,-4.8162
A0075,2.3046,2.9658,-4.2701,-7.0454
A0076,-0.1271,4.2589,-5.4564,-5.0549
A0077,-0.0707,5.4065,-1.3045,-4.3745
A0078,-0.4876,3.7448,-8.2275,2.5119
A0079,2.7839,5.1279,-2.0868,-4.8721
A0080,2.1042,7.012,-2.493,-3.8522
A0081,-1.0491,3.7863,-3.5798,-4.3515
A0082,0.6141,1.8823,-2.7313,-4.0915
A0083,2.9679,4.5325,-5.5416,-4.2872
A0084,0.5473,3.4671,-4.3144,-4.8049
A0085,2.3985,7.0064,-2.7132,-5.8899
A0086,0.5748,5.4551,-2.5722,-4.4145
A0087,0.0255,3.9593,-6.533,-2.3975
A0088,0.2926,5.0699,-5.9718,-5.8003
A0089,1.8988,4.8839,-2.8121,-4.5302
A0090,1.9608,5.563,-6.1523,-2.9877
A0091,-1.5708,4.7254,-6.1569,-4.9463
A0092,1.4533,5.4553,-5.2835,-4.58
A0093,2.2438,6.9448,-5.3781,-2.4826
A0094,0.9886,6.4916,-3.7468,-4.5719
A0095,1.9176,6.7126,-2.346,-4.5891
A0096,-1.118,2.204,-4.3118,0.3533
A0097,-0.9113,5.3293,-4.5336,-5.6501
A0098,-0.5647,6.0509,-6.9416,-2.1173
A0099,1.8239,2.7735,-4.5552,-0.1425
A0100,1.2576,6.0268,-3.3511,-6.432
A0101,0.5201,4.4298,-5.028,-2.5039
A0102,-0.8661,-0.3854,-6.0016,0.7622
A0103,2.0724,1.839,0.8346,-5.7444
A0104,-2.24,2.8983,-4.6107,-7.8434
A0105,1.6763,5.2821,-3.6217,-8.8066
A0106,-0.7206,7.5681,-1.4701,0.2723
A0107,-0.824,3.3796,-0.1669,-7.1989
A0108,1.976,6.3001,-4.1865,-7.3291
A0109,-0.7401,1.6681,-2.4466,-6.5542
A0110,2.3719,7.5675,-4.4453,-1.5985
A0111,-0.1361,5.8116,-3.9858,-4.1248
A0112,0.8015,3.8026,-3.5721,-1.1209
A0113,0.0838,2.8661,-5.7837,-2.4033
A0114,0.5232,0.8946,-1.5668,-9.4451
A0115,0.7096,3.2967,-7.051,-3.6442
A0116,3.0558,3.5267,-4.0515,-1.1332
A0117,0.0049,6.2913,-2.0219,-5.2378
A0118,0.2894,2.6049,-5.2113,-2.0319
A0119,-0.8748,5.7324,-6.2938,-0.7826
