row_id,f1,f2,f3,f4,f5,f6,label
R00056,2.95093,0.288925,2.419967,0.041595,-0.843657,-0.119531,1
R00057,-1.089531,0.148903,0.006976,-0.477091,-0.05453,0.408928,0
R00058,0.156899,0.910938,0.00524,1.521807,-1.052809,-1.284276,0
R00059,-0.564652,-0.040718,2.465326,0.899812,0.795892,-1.776727,1
R00060,0.154779,0.417485,2.361803,0.474456,1.756354,1.025645,1
R00061,0.982595,-1.413999,-0.033073,-0.86019,0.261868,-0.2619,0
R00062,0.953594,-0.930843,2.485356,-1.269379,1.160997,-0.447202,1
R00063,-0.308859,1.637213,-0.305094,0.493872,1.220237,-0.586167,0
R00064,1.02747,0.461807,2.58957,-1.162151,0.502051,0.080051,1
R00065,-0.29705,3.269576,2.458317,0.859121,0.223111,0.033169,1
R00066,-1.169295,-1.736556,-0.146978,0.542173,-1.709082,0.229427,0
R00067,0.750022,-1.246861,2.274265,-0.45125,-1.613323,2.192492,1
R00068,0.435938,0.791882,2.581409,0.553294,-0.362361,1.136307,1
R00069,-0.774864,0.638822,0.038124,-0.492909,-2.472078,-0.558474,0
R00070,1.277607,-0.056201,0.166941,0.567143,-0.56432,0.22933,0
R00071,-1.605124,-1.249472,-0.025677,0.596921,0.353832,-1.308318,0
R00072,-0.143035,1.15671,0.097274,0.444141,0.388639,-1.208098,0
R00073,-2.252363,1.946745,0.092987,1.363249,-1.531254,2.21547,0
R00074,-1.355638,0.336519,-0.090895,-0.789872,2.396692,-0.529527,0
R00075,-1.949149,0.104813,-0.012772,0.019542,1.227516,0.078999,0
R00076,0.328277,0.379415,0.196899,0.159543,-0.182431,-1.28309,0
R00077,-0.87928,-0.683046,0.053364,0.489564,0.269233,-0.839018,0
R00078,-0.928565,1.158538,-0.13792,-1.296149,1.971,1.332309,0
R00079,0.349515,1.363249,0.096097,2.000521,-0.16582,0.990165,0
R00080,-0.657035,-0.393871,2.618097,-0.228734,-1.444187,0.491308,1
R00081,1.502569,1.041234,2.467144,-0.761992,0.600572,-1.043867,1
R00082,0.683399,-1.103802,-0.055661,0.79603,0.813119,-0.449644,0
R00083,-0.048207,-0.046181,0.117369,0.27062,-1.21429,0.688992,0
R00084,0.836085,2.546342,2.295616,1.618879,1.025607,-0.738476,1
R00085,-0.372483,0.960293,-0.127023,1.920662,0.298347,0.997147,0
R00086,1.442339,1.602932,2.283209,-0.577318,-0.518023,-1.115003,1
R00087,0.842542,-1.122013,-0.04825,-1.722103,-0.192421,1.43525,0
R00088,1.553335,1.230588,-0.19052,0.167598,0.353583,0.012062,0
R00089,-0.112207,0.177197,2.554131,-0.203746,1.10537,1.014897,1
R00090,0.480445,1.990156,-0.176589,0.456805,0.338969,-0.442946,0
R00091,1.176982,-2.080715,-0.067891,-0.12365,-0.875433,0.365454,0
R00092,-1.094759,0.741178,2.55591,-0.674344,1.53812,-0.531931,1
R00093,0.186444,1.582431,0.029934,-0.860365,-0.336823,0.515279,0
R00094,-2.528401,0.779817,-0.20921,0.499677,1.437022,-0.355777,0
R00095,0.786487,-1.766457,2.442548,-0.494215,2.301401,0.049333,1
R00096,-0.806821,-1.306609,0.234855,0.721298,0.115886,-0.655364,0
R00097,-1.167958,-0.321411,-0.080112,-0.457,0.990815,0.426086,0
R00098,-0.375836,0.273581,2.780815,0.244177,-0.15076,-0.872055,1
R00099,-0.439419,-0.611392,0.207133,-2.259156,-1.387099,0.222153,0
R00100,0.222747,0.93186,2.255943,0.169078,-2.054448,-1.483401,1
R00101,-1.194701,-1.075231,2.486566,-1.281592,1.047541,0.52395,1
R00102,-0.396889,-0.474736,2.429848,-1.439806,1.002078,-0.590643,1
R00103,-1.747163,0.020073,-0.031684,0.362212,0.466158,0.826185,0
R00104,1.380884,-0.061336,-0.012076,1.152559,-0.200243,0.171142,0
R00105,1.207875,-0.170927,-0.07977,-0.382094,-0.0491,-0.104221,0
R00106,-1.054364,-0.705936,0.021749,-0.032424,1.553208,-0.206682,0
R00107,0.758773,-0.25828,0.03837,-0.781175,-1.329553,-0.070771,0
R00108,1.261251,1.735241,0.079006,-1.046756,0.924456,0.2084,0
R00109,0.457494,2.088368,2.42418,-0.403895,0.344199,-0.222323,1
R00110,2.484954,-0.408419,2.509189,-1.343946,-1.54217,-2.227566,1
R00111,0.217549,-0.397818,2.658242,-0.570326,0.710497,0.50102,1
R00112,-0.012423,-0.374281,0.252337,1.867208,1.36287,0.597869,0
R00113,0.49079,-1.105199,-0.095419,-0.560698,0.85326,-0.606185,0
R00114,-2.200004,0.579204,-0.018344,-1.672196,0.747496,1.819108,0
R00115,-0.012491,0.495647,0.382498,0.730821,1.844848,0.368852,0
R00116,0.734295,-1.306789,0.142921,-0.316799,-1.298929,0.43357,0
R00117,1.869935,-0.453544,2.473215,-1.679026,1.298146,0.142055,1
R00118,-0.670994,-1.087862,-0.019073,0.491172,-0.046751,0.787856,0
R00119,0.465783,1.041289,0.143335,-2.034484,0.464056,-0.022149,0
R00120,0.179401,0.89888,0.084376,-0.207841,0.369916,0.737413,0
R00121,0.568605,-0.532204,0.104185,0.675079,-1.108284,-1.195564,0
R00122,-1.608835,-1.069469,2.244842,-0.976148,-0.51534,-0.01818,1
R00123,-1.37295,1.095228,2.584248,0.103926,-1.090039,-0.256986,1
R00124,1.421109,0.967419,0.046432,0.890713,-1.046518,-1.286438,0
R00125,0.532037,-0.047937,0.115561,0.26045,-0.066896,-0.458203,0
R00126,-0.552464,-1.576955,-0.080182,-0.6226,-0.48769,-0.781368,0
R00127,-1.046102,0.55148,2.537542,-0.711792,-1.009834,1.213551,1
R00128,1.460962,0.291113,0.02362,0.040457,2.519392,-0.89618,0
R00129,0.386219,1.23992,2.515447,1.000364,0.92511,0.126967,1
R00130,1.72868,-0.579786,-0.020812,0.051869,-0.99021,0.33128,0
R00131,-0.355543,-1.281733,2.414204,0.741699,1.266442,1.189442,1
R00132,0.19079,-1.620312,-0.063071,0.838793,-1.548327,0.378682,0
R00133,-1.522494,0.206332,-0.153412,-2.280512,-0.444074,-0.934387,0
R00134,-0.33737,0.797046,0.163499,-2.020399,-0.556319,1.083363,0
R00135,-1.828372,-0.69624,2.746238,1.047819,-0.193875,-1.590991,1
R00136,-0.639939,1.023995,2.324898,1.527006,1.392905,0.961442,1
R00137,-0.699563,0.609294,-0.082631,-1.087535,1.068158,-0.8902,0
R00138,-0.575486,-0.345539,0.361647,0.624435,0.662901,0.619779,0
R00139,-0.128098,0.138532,-0.099712,-1.108767,-0.536137,-0.426457,0
R00140,-0.573905,0.12594,2.497739,0.356797,0.302405,-1.270375,1
R00141,-0.045878,-0.512333,0.020427,-0.444821,1.569447,0.254244,0
R00142,0.632171,1.228493,2.475785,2.054933,1.376253,-1.035757,1
R00143,-1.274445,-0.086278,0.30544,0.098909,0.31325,-0.369649,0
R00144,-0.625021,-1.606546,2.240537,-1.221663,-0.181037,2.120496,1
R00145,-0.116842,0.135406,2.774517,0.247853,-1.181131,-1.330939,1
R00146,0.113698,-1.338384,0.090745,-0.372932,1.08725,1.12187,0
R00147,-0.294302,0.416941,0.131535,0.592864,0.761731,-0.432867,0
R00148,0.213999,-0.713012,-0.165045,-0.837221,-0.117478,-0.182628,0
R00149,-0.997091,0.819467,0.042472,1.045991,0.864398,-0.702038,0
R00150,-0.906546,0.133653,-0.043802,-1.453543,0.601724,1.925497,0
R00151,-0.221947,0.042853,2.529894,0.192152,1.192478,0.764762,1
R00152,0.62417,1.195396,2.59633,-0.547303,0.38826,-0.814989,1
R00153,1.309957,0.78738,2.627067,0.449811,0.849199,2.034128,1
R00154,-0.690096,0.474104,0.159348,-1.236296,0.548777,0.809827,0
R00155,1.222427,-0.666294,0.184547,0.275291,0.113564,-1.92922,0
R00156,-0.621874,0.890322,2.720874,0.838891,0.246986,0.555258,1
R00157,-1.492403,0.150762,-0.37458,-0.435236,-0.541966,-0.391185,0
R00158,-0.812446,0.213901,2.193209,-0.689476,-1.416001,-0.141146,1
R00159,0.366324,-0.115734,2.451281,0.52662,-0.8571,0.458573,1
R00160,-1.687073,0.97206,0.14214,-0.642263,1.153225,0.008032,0
R00161,-1.262191,0.977111,-0.155561,-0.911397,1.413175,-0.142733,0
R00162,1.146641,-1.69877,-0.009035,1.07289,0.744834,0.8517,0
R00163,-1.169219,0.604095,0.271685,0.935345,-0.708076,0.108962,0
R00164,0.281062,-0.901876,2.370804,1.108928,1.933064,1.426393,1
R00165,-0.995573,-1.654122,-0.257956,0.418472,-1.038956,-1.269521,0
R00166,0.898588,-0.378379,-0.02466,-1.693437,-0.52752,0.201588,0
R00167,0.74604,0.651746,0.248875,0.29301,-1.133896,-1.423118,0
R00168,0.040527,0.05374,2.510156,-0.364904,0.265725,0.07506,1
R00169,-0.470773,1.266932,0.160952,-0.14758,1.086024,-1.596535,0
R00170,0.621973,-0.845947,0.00883,1.323761,1.076898,0.009583,0
R00171,0.06467,-1.920479,2.384986,0.830648,-0.813813,2.423646,1
R00172,-1.372933,-0.010443,2.493034,0.080353,1.35665,-0.29464,1
R00173,0.463372,0.048557,0.004186,1.95404,-1.237933,1.092952,0
R00174,1.196034,2.139217,2.740164,1.302682,0.074761,0.018362,1
R00175,-1.081769,0.114515,2.600693,0.415646,0.981837,-2.296529,1
R00176,0.954486,1.570477,0.071398,-1.406334,-0.228718,0.569662,0
R00177,0.112093,0.114367,-0.072917,2.033353,-2.224652,0.025562,0
R00178,1.658842,0.483574,0.072959,2.111547,-0.691844,1.881345,0
R00179,-0.021712,-0.448383,2.404308,0.896956,-0.22343,1.160385,1
R00180,0.162088,-0.942568,-0.23765,-0.591333,0.095474,1.105637,0
R00181,0.3244,0.999772,2.306182,-0.612251,1.320325,0.490911,1
R00182,-0.045959,-1.877652,2.712357,0.637791,-0.159533,-0.834811,1
R00183,0.669524,-0.443639,-0.041169,1.289875,-1.0321,-1.636663,0
R00184,1.793106,-1.379426,2.708999,0.510966,0.477536,-0.32216,1
R00185,0.549048,0.395586,0.036566,-2.051099,0.212688,-0.54388,0
R00186,0.482754,1.801323,2.683566,-1.191994,0.339365,0.011166,1
R00187,0.77281,-1.477177,-0.032668,0.816228,0.452471,0.389378,0
R00188,0.653721,0.707011,-0.265706,-0.161441,-0.368296,1.366109,0
R00189,-1.411477,0.849797,0.025362,1.198328,-0.600439,-0.765295,0
R00190,0.159273,-0.926312,0.254002,-1.598756,-0.769054,0.481241,0
R00191,-0.057731,2.44074,2.681423,-0.516994,1.499877,0.19246,1
R00192,1.44735,-0.065254,-0.399002,0.76715,-0.167519,1.861458,0
R00193,-0.808123,-0.486072,0.411963,-0.799428,-0.261346,-0.025815,0
R00194,-0.433548,-1.024627,-0.07088,1.01902,-0.856338,-0.586616,0
R00195,1.160254,-0.275013,2.538802,-1.090199,0.613288,1.330822,1
R00196,-0.326188,-1.250219,-0.11667,-0.062636,0.399701,-2.2503,0
R00197,-1.050036,1.16716,-0.187851,-0.932075,-0.695569,-0.46075,0
R00198,0.90012,1.135005,2.369089,1.506606,-0.810232,-0.560845,1
R00199,0.575905,0.458683,2.526169,-1.311736,-0.274471,0.797583,1
R00200,-0.028341,0.968325,0.324322,-0.013398,-0.804335,-1.655558,0
R00201,0.852741,-0.384825,0.085437,0.803778,0.132775,-2.183819,0
R00202,-1.450282,-1.116689,0.354455,0.192894,0.410197,0.965586,0
R00203,-2.841984,0.398301,0.285113,0.978967,-1.668926,0.276187,0
R00204,1.82989,-0.677922,2.890398,0.892347,-0.088618,-0.225623,1
R00205,0.664269,-2.064937,-0.265658,-0.693296,-0.682429,0.261787,0
R00206,-0.973711,-1.539843,0.10465,1.316713,0.074652,0.131521,0
R00207,0.075303,-0.783451,0.058278,2.016992,0.664063,-0.710079,0
R00208,-0.420167,1.573509,0.024183,2.037055,1.386572,2.009104,0
R00209,0.026625,0.98186,-0.261003,-1.546355,-0.085104,0.26623,0
R00210,-0.582568,-0.852313,-0.029257,0.298176,0.066754,-2.297868,0
R00211,0.287731,0.134832,0.011873,0.588706,0.655835,-1.496647,0
R00212,-0.423507,0.74347,0.25328,-0.062016,0.002614,0.060338,0
R00213,-0.470054,0.118029,-0.329813,-0.867262,0.280993,-0.761776,0
R00214,-0.658435,-0.084841,-0.12292,1.06673,-0.681176,1.004036,0
R00215,-1.071134,0.767978,2.6925,0.158005,-1.581917,-1.296515,1
R00216,-0.51611,0.423704,0.023255,2.91462,-0.833045,0.975814,0
R00217,-1.261223,0.205535,0.034523,-0.803377,-0.467425,0.749043,0
R00218,2.733856,-0.034809,2.560479,1.916862,-1.565778,-0.010735,1
R00219,0.099946,-0.541038,2.535799,-1.328223,-1.450353,-0.126459,1
R00220,-0.578331,1.202533,0.170506,-0.181562,0.636788,-0.63019,0
R00221,0.718242,-0.53515,0.013577,-1.483029,0.077749,0.238279,0
R00222,0.161324,-1.260366,0.058059,0.548306,0.625731,-1.393808,0
R00223,-0.762843,-0.497631,-0.141824,-1.914444,0.181049,0.854349,0
R00224,1.845969,0.354586,0.182198,1.755963,-0.568396,0.781434,0
R00225,0.213156,0.193748,-0.126871,-0.033492,0.935127,-1.28669,0
R00226,-0.745465,-0.269425,0.085508,0.207008,-1.338943,0.063079,0
R00227,-1.097816,-0.473815,2.748919,0.91886,1.333872,1.632426,1
R00228,-0.909371,-0.901763,-0.017202,1.224321,-1.434791,-0.531178,0
R00229,-0.758714,1.914242,0.005927,-1.855453,0.981761,-1.128485,0
R00230,1.8322,-1.729423,2.333608,-1.399569,-0.887347,0.717104,1
R00231,0.305616,0.19395,-0.077749,-0.538169,1.381434,-1.04745,0
R00232,0.748388,-0.132571,2.215681,-1.857946,-0.948728,-0.345166,1
R00233,-0.40965,0.790237,-0.012463,-1.932913,0.883998,-0.343362,0
R00234,0.311628,-0.442479,0.033943,-0.840017,-0.156624,0.461879,0
R00235,0.438285,0.290556,2.47424,1.458469,-0.425836,1.298735,1
R00236,0.799271,0.294527,-0.068048,0.246261,1.22138,0.10188,0
R00237,-0.550092,-1.980579,2.378307,0.646528,0.870515,0.400334,1
R00238,0.400345,-0.033705,2.391247,-0.265291,-1.657887,0.776277,1
R00239,-0.071615,0.223752,2.450035,0.041883,-0.207756,-1.35963,1
R00240,0.425314,-1.363555,2.726041,0.044252,0.653346,-0.068863,1
R00241,2.049074,1.656813,2.639567,1.405834,0.513171,0.692375,1
R00242,0.23721,-0.190614,2.438114,0.439879,0.965189,-0.671298,1
R00243,0.5834,-0.178332,-0.036818,1.807389,-0.546959,2.065705,0
R00244,0.867159,-0.615398,-0.022066,0.130626,1.390515,0.130218,0
R00245,0.256722,-0.529338,0.134404,1.692498,0.344577,2.217494,0
R00246,-0.110271,-1.002213,2.29999,1.612396,1.890015,0.087154,1
R00247,-0.816261,-1.314695,2.413625,0.232861,-0.616637,0.781788,1
R00248,0.147326,0.71183,2.484004,-0.670521,0.16961,-2.420423,1
R00249,-0.122868,1.518382,0.046611,0.612386,0.371095,0.730333,0
R00250,0.841039,1.654374,2.505141,1.733204,0.128852,0.607698,1
R00251,0.103245,-1.515807,-0.05442,0.332439,-1.40467,1.126565,0
R00252,-1.031439,0.955193,2.48989,1.506972,-0.414054,1.025457,1
R00253,-0.775632,1.336755,-0.309644,2.324877,-0.984874,-0.72561,0
R00254,-0.268415,-1.283923,-0.287066,-0.464411,0.679524,-0.379792,0
R00255,1.901605,0.838099,0.173136,0.697513,-0.443055,0.297681,0
R00256,0.99798,-1.089225,-0.048146,-1.986675,-1.028133,1.869915,0
R00257,-0.00519,1.274717,2.264051,0.549071,-0.767905,0.078701,1
R00258,0.21817,0.091269,2.630181,0.566352,-1.487871,-0.924431,1
R00259,-0.297233,-0.513297,-0.096179,-0.502811,0.859171,1.05924,0
R00260,0.074583,0.006528,2.572169,0.605788,-0.874253,-0.101188,1
R00261,1.419705,-0.674259,-0.084482,0.765097,-0.557792,0.111815,0
R00262,1.283203,0.209601,2.47584,-0.280409,0.415677,-0.104569,1
R00263,0.336149,-0.843652,-0.070871,-0.560092,-0.964435,0.630092,0
R00264,0.406638,0.863419,2.532497,-0.266713,0.060549,1.150065,1
R00265,0.714639,-1.473315,-0.084702,0.556752,-1.71498,-1.19869,0
R00266,-1.376874,-0.135002,-0.115311,-1.621157,0.13032,-0.066327,0
R00267,0.66403,1.466033,2.619463,0.622814,-0.411262,0.05863,1
R00268,-0.981892,0.730192,-0.122587,1.509971,1.362499,-0.439324,0
R00269,-0.142419,-0.764364,0.124428,0.745823,0.673041,-0.473098,0
R00270,-1.098929,0.735051,0.414958,-0.247959,-0.625099,0.500684,0
R00271,-0.253702,0.291237,-0.231291,-0.37013,0.148829,1.097143,0
R00272,1.838181,-1.405221,-0.009413,0.253882,-1.586509,-1.741906,0
R00273,-0.118679,0.32089,-0.031995,0.874421,-0.976074,-0.616116,0
R00274,-1.27635,2.848088,2.481718,-0.247807,0.544848,1.218607,1
R00275,0.587623,0.081515,2.678554,-0.891977,0.048422,0.562771,1
R00276,0.637678,0.494181,-0.500275,-1.927855,-1.564795,1.261599,0
R00277,-0.080486,-1.222717,2.524547,-1.202236,-1.450818,-0.167631,1
R00278,1.302299,-0.118432,2.621743,2.631624,2.400462,-1.936499,1
R00279,0.047537,0.673515,0.127841,-0.528529,0.952015,0.683587,0
R00280,1.694917,0.469567,2.582048,0.797662,-2.761848,-2.419282,1
R00281,-0.738977,0.304525,-0.456655,0.318472,-0.6538,-0.874891,0
R00282,-0.667609,-1.903571,2.77391,1.485429,-0.671412,0.562329,1
R00283,-0.871657,-0.678263,0.093476,0.870969,0.041744,-2.201519,0
R00284,0.111576,-0.399882,0.098085,0.294079,-0.07644,0.282145,0
R00285,-1.273656,0.313673,0.009764,-2.527977,-0.703043,0.863879,0
R00286,-0.449631,-0.298044,-0.166616,-0.886028,0.170532,-1.553919,0
R00287,0.056796,1.911429,0.005897,0.119309,2.412923,-0.578127,0
R00288,-0.416365,0.997738,2.313331,0.216233,-0.503953,0.118838,1
R00289,0.254684,0.579517,2.281064,-0.751418,0.962752,0.12628,1
R00290,-0.032766,-1.196046,2.488201,1.891731,0.033611,0.084341,1
R00291,0.88101,-1.027369,0.316783,-0.174088,1.527552,-1.093962,0
R00292,0.27684,-0.040218,2.57154,0.398146,0.581283,0.233959,1
R00293,-0.512351,1.012807,2.421249,0.2195,-0.859323,-0.161011,1
R00294,0.063858,1.209082,2.491324,-0.443044,0.42736,0.422851,1
R00295,-0.292315,0.606672,0.202147,1.479374,-0.224167,-0.747236,0
R00296,0.045705,0.4203,0.154289,1.299493,-0.378984,0.204394,0
R00297,-0.553117,-1.478558,2.533996,0.036563,-0.453645,2.223421,1
R00298,0.029092,0.095814,0.350606,-0.012647,0.330001,-0.747117,0
R00299,0.554996,0.545238,2.515109,1.571476,-1.039037,-0.455545,1
R00300,0.160382,0.029735,0.129264,0.315088,0.74324,0.036651,0
R00301,1.15868,0.36954,-0.034889,-0.708597,0.009002,-1.250658,0
R00302,1.418883,0.279051,-0.10209,-0.279476,0.615435,-0.234182,0
R00303,0.814185,0.817136,2.753822,-0.068597,0.449364,0.418948,1
R00304,0.835796,-1.380482,2.396397,-2.416979,-0.087214,0.554747,1
R00305,0.139878,-0.514663,0.051629,-0.813808,2.288635,1.288525,0
R00306,-2.083265,0.578019,0.04694,1.115008,1.434779,0.321965,0
R00307,-0.231679,-0.869971,2.558844,0.29697,-0.477907,-1.258082,1
R00308,0.414994,-0.067124,0.004495,0.136449,1.421812,-0.067584,0
R00309,0.475584,-0.243969,2.292418,0.940731,-0.731217,-0.915593,1
R00310,-0.892404,-0.146215,2.623917,-0.501432,-1.180919,-0.608181,1
R00311,-0.348088,0.397256,0.025977,0.113003,-0.592657,2.267898,0
R00312,0.598028,-0.477487,-0.026689,-0.365072,-1.146696,0.343938,0
R00313,-1.5592,0.223845,0.027537,2.168346,-1.310279,0.453594,0
R00314,-0.33582,0.123697,0.258723,0.510243,0.083856,-1.20855,0
R00315,0.251239,-1.614877,-0.101808,0.56668,1.456846,-0.242501,0
R00316,-0.375503,-0.351833,2.338846,0.530277,0.539894,-0.493143,1
R00317,-0.744049,1.087458,-0.179006,0.070488,0.035573,-1.224458,0
R00318,-1.04024,-0.538398,0.199648,0.671466,0.619618,0.150073,0
R00319,-0.134213,1.44221,0.007138,0.632156,-0.039799,0.106026,0
R00320,0.751516,-1.766127,2.307389,-0.783176,0.717184,1.245701,1
R00321,0.846481,-1.174525,-0.136995,0.714844,1.026826,0.18963,0
R00322,-0.348908,-0.527251,0.242581,-1.372589,-0.492426,0.710206,0
R00323,-1.905996,0.322814,0.059203,-1.240125,-1.133089,-0.566414,0
R00324,-1.240941,0.801043,-0.004522,1.159545,0.447994,1.419701,0
R00325,0.028939,1.050124,2.397687,1.544967,0.61119,-0.767918,1
R00326,0.765896,0.187359,0.304888,-0.449658,0.975343,-0.281754,0
R00327,0.238458,0.251736,2.633986,-0.542628,1.303518,-0.251305,1
R00328,1.975135,-0.126978,0.097719,-2.347555,-0.297444,0.054451,0
R00329,-1.025985,1.315042,0.008672,-0.211402,-2.413535,1.319447,0
R00330,-0.532921,-0.038077,2.641946,1.067649,-0.906226,0.254629,1
R00331,0.141812,1.233436,2.481749,0.804708,-0.812209,0.797902,1
R00332,0.474744,-1.393314,0.04959,-0.442019,0.430423,1.709063,0
R00333,-0.698369,0.194925,2.377287,-0.128329,1.122608,0.330411,1
R00334,0.201941,-0.764904,0.140001,-0.464912,-0.288274,-0.557317,0
R00335,-1.642125,-0.732901,-0.313017,-1.563228,0.705687,-1.606622,0
R00336,1.185145,-0.221145,2.752258,0.951245,-0.38006,0.847866,1
R00337,1.687349,-0.138903,0.056124,0.90038,-0.31905,-1.773512,0
R00338,0.482679,1.70502,-0.03664,-0.094047,-0.347587,-0.122894,0
R00339,0.758414,0.720647,0.168963,-2.184846,0.33585,0.385696,0
R00340,1.161639,0.546027,-0.095454,0.657226,-2.024838,-1.842997,0
R00341,-1.128057,0.417575,-0.186156,-0.810829,1.304284,0.082105,0
R00342,-2.279159,-0.816063,0.035072,-0.332627,1.667895,0.156579,0
R00343,-0.625334,-0.312673,0.053634,0.463295,-1.657167,0.244069,0
R00344,1.595073,1.134999,-0.067861,-1.457951,-0.551265,0.362237,0
R00345,-0.545781,-2.741213,-0.114684,0.32718,0.8125,0.297374,0
R00346,0.419223,1.292771,2.611572,0.854244,-1.072504,-0.434705,1
R00347,0.2244,1.215124,-0.285187,-1.422066,-0.611748,-0.033633,0
R00348,0.794346,1.033508,0.108269,0.190984,-0.552256,-0.783414,0
R00349,0.642213,0.871577,2.410334,1.43544,1.299318,1.101294,1
R00350,0.261829,0.474693,0.116347,-0.518556,0.102947,0.240586,0
R00351,1.464375,-0.720576,0.196581,-0.160482,1.516537,-0.66813,0
R00352,-0.424472,-0.085204,-0.036941,1.325256,1.267337,0.625551,0
R00353,0.82695,-0.312899,2.525707,0.700897,0.10673,-1.496929,1
R00354,-1.299147,0.129712,-0.248781,-0.322247,0.59653,-2.238262,0
R00355,1.218055,-0.036004,-0.207616,-1.101022,2.299073,-1.041523,0
R00356,-0.836039,0.81877,2.645939,-0.785426,0.742411,0.741803,1
R00357,-2.045908,-2.1852,0.096064,0.430444,1.629233,1.15714,0
R00358,-1.629149,-0.467723,0.042991,-0.371597,-0.308193,0.630045,0
R00359,-0.049675,0.673645,-0.139575,1.376638,-1.355686,-1.453691,0
R00360,1.194859,-0.468347,0.078143,-0.028208,-0.550537,1.043754,0
