row_id,f1,f2,f3,f4,f5
S00074,0.451883,0.089656,0.234817,1.013663,0.558658
S00075,-1.178308,-0.510708,2.505961,-0.678639,0.041115
S00076,-0.486313,0.014098,-0.703318,0.385955,-0.999269
S00077,1.373649,-0.832868,-0.366189,-0.377357,-1.071274
S00078,-0.737443,-1.419031,-0.067332,0.77066,1.340658
S00079,1.850378,0.314893,-1.805257,-0.632988,1.317714
S00080,1.851258,0.781791,0.23898,0.381999,0.058081
S00081,0.588773,0.871277,-1.00593,-1.244092,1.358571
S00082,-0.798501,-0.595474,-1.225552,-1.76693,-0.567151
S00083,1.254585,1.223227,0.56794,-1.56556,0.441501
S00084,-1.034542,-0.872135,0.264438,-0.335662,-1.587727
S00085,0.501417,0.522608,-0.449965,0.639515,0.113146
S00086,-0.050244,-1.045293,-1.46106,1.322258,-0.104305
S00087,1.015343,0.204233,0.170806,-0.881943,-0.573491
S00088,-0.302573,1.344814,-1.467814,1.370029,0.234026
S00089,0.366748,-0.282497,-0.050415,-0.522088,-0.848979
S00090,0.616734,-0.59355,0.324245,-2.139128,0.186899
S00091,-0.895843,-0.237036,0.856443,0.536254,-0.701312
S00092,0.375608,0.922121,-0.678123,-0.162557,0.393498
S00093,1.461807,-0.045805,1.321577,-0.852531,0.34344
S00094,1.378674,-0.273527,-1.190452,-1.133126,1.91878
S00095,-0.407948,0.433158,0.439062,-0.365353,1.348043
S00096,0.517267,0.969381,0.409075,-0.080162,-0.445615
S00097,1.236839,0.168102,-0.164771,0.381153,-1.831564
S00098,-1.865156,0.918199,-0.387071,0.833997,0.28915
S00099,0.938067,0.591138,-0.746239,-0.238616,-0.056653
S00100,0.387884,-1.862757,0.019675,0.169068,0.28633
S00101,0.391538,-0.79177,-0.278418,-0.040532,1.837365
S00102,-0.533275,0.7752,0.595114,-0.052255,-0.377635
S00103,-0.207954,0.735839,0.762291,-0.332309,1.056734
S00104,-1.618369,0.721808,-1.850397,1.205516,-0.118114
S00105,-1.163822,0.958506,-1.115418,0.008572,-1.332004
S00106,0.963901,-0.835965,2.573121,0.818584,0.247403
S00107,1.192358,-0.284354,0.525165,0.39421,0.505221
S00108,-1.080665,-0.408318,0.057293,1.425386,-0.013343
S00109,-0.976037,-1.332246,0.174865,0.364385,0.54777
S00110,-1.625944,1.373329,0.291544,0.760081,0.079058
S00111,-0.782804,0.674889,-0.911865,-0.126908,-1.06829
S00112,0.553578,-0.342116,-1.164654,0.099066,-2.16828
S00113,-0.560311,-0.088513,-0.171846,-0.090538,0.592442
S00114,-1.401611,1.290993,-0.275266,-0.799941,-0.450677
S00115,-0.554215,0.245933,0.908413,0.223886,-0.313161
S00116,0.428219,1.285139,-1.19982,1.144822,-1.129535
S00117,-0.533403,0.510323,1.416755,0.119123,-0.085769
S00118,0.770881,1.41626,-2.064521,1.243457,0.251001
S00119,-1.225508,1.249396,0.019842,1.949898,1.946486
S00120,-0.969716,1.49766,-0.900365,-1.326526,-1.972099
S00121,0.985234,-2.931555,-0.063153,-0.037375,2.0549
S00122,-0.041916,0.957358,1.980573,0.112114,0.656112
S00123,0.775352,-0.419369,0.600529,-2.544474,2.579071
S00124,-2.461905,0.233533,0.123546,1.075313,-0.39595
S00125,1.097954,-1.279208,-0.451539,-0.022444,-1.376939
S00126,2.263254,0.62547,-0.887413,-0.853578,0.26411
S00127,1.558774,-0.726757,0.506911,-1.087658,1.655677
S00128,-0.288528,-1.109371,0.241116,0.105062,-1.414796
S00129,-0.243557,0.600728,-0.416065,-0.018334,1.249935
S00130,0.324068,-0.907198,0.857953,0.665531,-0.807895
S00131,0.116482,1.292182,0.400589,0.280387,-0.718354
S00132,-0.540099,-1.051203,0.261224,-1.133707,-0.07092
S00133,0.88383,2.073474,-0.501123,0.364785,1.096491
S00134,-0.970015,-0.348183,-0.50618,0.590956,0.691655
S00135,-0.626675,-0.95753,-0.02822,1.217482,-0.437581
S00136,-1.030844,0.090317,1.286085,0.466264,0.803645
S00137,0.561039,-0.851453,-1.452168,0.317023,0.504452
S00138,-1.606203,-0.958196,-0.750371,2.127052,-1.001188
S00139,-0.951592,0.456219,-0.484586,-1.15998,-0.89012
S00140,0.596333,0.525702,-0.446714,-0.19964,1.222899
S00141,1.036938,0.664861,-0.322894,-0.066616,-1.730851
S00142,0.655164,-1.249813,0.437948,-0.417464,0.57782
S00143,-0.723699,0.122406,-0.273925,0.986585,-1.054818
S00144,-2.560902,-0.559492,0.277519,-0.258703,0.042637
S00145,0.296855,-0.736381,-0.353534,-1.427685,-1.23013
S00146,-0.366614,-0.672475,-1.216368,0.766969,0.970077
S00147,2.121973,-0.329412,-0.068592,-0.925439,-0.197391
S00148,-1.056182,-1.529438,0.163585,1.651431,0.162388
S00149,-0.664376,0.769842,-1.066969,0.08342,1.410199
S00150,-1.801417,-1.453074,0.384608,-1.98941,1.22485
S00151,1.177831,-0.173185,0.537915,-1.687231,0.911195
S00152,-0.537538,-0.252438,-0.434038,0.158373,0.5249
S00153,-1.027438,-1.809721,1.199428,-0.272825,-0.988234
S00154,1.603666,-0.287102,0.428036,1.171015,0.1432
S00155,1.19064,-0.570895,0.080451,0.362958,0.340863
S00156,-0.902458,-2.523671,0.061763,0.345557,0.938478
S00157,0.433058,-0.422721,-0.127301,1.456683,0.259706
S00158,0.588161,-0.829839,0.225314,1.120533,0.061687
S00159,0.605373,1.72362,-0.207887,-0.776195,1.270592
S00160,1.415322,-1.009745,0.105023,-1.136298,-0.373742
S00161,0.231947,0.6716,-0.073715,0.959332,1.921105
S00162,0.925541,-0.444412,-0.636708,-0.177197,1.607829
S00163,-0.459114,-0.263435,0.784562,1.339919,-0.422252
S00164,0.602504,1.278624,0.380676,0.262882,1.880218
S00165,-0.838308,0.274645,-1.503231,1.555564,1.896172
S00166,0.379243,-0.349102,0.112885,0.84489,0.149114
S00167,-0.962643,0.458329,-0.460374,-0.057518,-0.879985
S00168,-0.980727,0.289101,1.891537,-1.259777,-0.282174
S00169,-0.805623,0.659082,0.574564,2.614783,-0.468721
S00170,-1.076275,-0.409187,-0.243755,-0.923953,0.955073
S00171,0.720706,1.092715,0.620461,0.385749,1.57966
S00172,-0.652041,1.730559,0.118142,0.352027,1.114615
S00173,-0.491341,1.058624,-0.189686,-0.125615,-0.687063
S00174,-0.222972,-1.719482,0.715361,-0.025836,-2.372639
S00175,-1.072582,-1.427608,1.194279,-2.205553,-0.081221
S00176,1.222286,0.379543,-0.862915,1.615142,0.665717
S00177,-0.050001,-0.475664,0.429291,-0.418484,-0.745467
S00178,0.025633,-0.937028,0.452321,-0.285608,-0.61239
S00179,-0.736571,0.703663,0.148289,1.427683,0.849418
S00180,1.228504,0.46792,0.256082,0.483412,-1.238517
S00181,-1.084681,-0.942691,-0.932724,0.442523,-1.499855
S00182,-0.193262,-2.750353,-0.427481,0.319542,0.870219
S00183,-0.608694,-0.585539,-0.929998,0.030706,-0.247177
S00184,-0.712679,-1.157254,0.759254,2.121812,0.313095
S00185,-0.878584,-0.632358,0.97644,1.031678,1.35221
S00186,0.68069,-0.194805,0.584745,-0.324196,0.360479
S00187,1.594975,-1.983393,0.555222,-1.749712,-0.46515
S00188,-0.293364,0.932456,0.205987,1.261044,-0.557355
S00189,-1.135977,0.778996,-0.584281,0.287045,0.464409
S00190,0.463875,-0.045079,1.900611,-0.237044,1.304474
S00191,-3.103444,0.044793,0.331685,-1.194834,1.87957
S00192,0.25545,-0.151984,0.673801,1.278776,-1.691269
S00193,0.664096,0.214816,1.246274,0.165409,-1.858017
S00194,-1.631467,-1.173532,-1.058853,-0.388693,-1.644974
S00195,-1.006765,0.387131,-1.381827,-0.396876,-1.908626
S00196,0.452817,-0.192857,0.464438,-0.970088,-1.753481
S00197,0.317237,-1.125837,-1.056978,-0.142205,-0.221589
S00198,-0.752001,1.168041,2.027668,0.88324,1.493894
S00199,-0.07507,0.245799,-0.967726,1.901302,1.374824
